v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52
1.401696909e+01,4.179252652e+01,2.117185904e+01,1.241435109e+01,6.308284983e+01,7.930456412e+01,3.899578998e+01,4.665494470e+01,4.145875548e+01,3.817769449e+01,1.456145651e+01,4.023649305e+01,2.232390718e+01,2.087871690e+01,6.958838480e+01,7.883297917e+01,1.025322052e+01,3.848446775e+01,3.282735102e+01,3.974854766e+01,6.261188161e+01,9.702048397e+01,4.297270096e+01,5.277660112e+01,5.759222767e+01,7.475192978e+01,6.379484726e+00,7.261752590e+01,6.745878959e+01,6.947832719e+01,1.656567716e+01,8.170961626e+01,4.750044401e+01,7.218605356e+01,4.639233784e+01,4.130916778e+01,3.796707334e+00,5.709271159e+01,4.708006735e+01,8.170743513e+01,8.487651548e+01,8.220708912e+00,5.096593413e+01,7.016853896e+00,1.421100631e+01,1.353613447e+01,5.415417791e+01,7.176228801e-01,4.112365100e+01,9.744900304e+01,8.278992139e+01,1.604802725e+01
6.334737725e+01,4.937961756e+01,2.551856771e+00,2.013140386e+01,9.498031307e+01,3.940092712e+01,9.233880574e+01,6.905501015e+01,1.407629275e+01,2.063097703e+00,4.267764680e+01,8.510560993e+01,4.984003197e+01,7.402542752e+01,4.483015102e+01,4.137696339e+01,8.529275327e+00,7.746783580e+01,4.610138914e+01,3.549388654e+01,1.679595658e+01,2.884623499e+01,1.570714190e+01,9.448243198e+01,8.600570075e+01,1.306998327e+01,8.058355283e+01,2.274627533e+01,5.530424661e+01,7.551200285e+01,4.284665798e+01,1.034662108e+01,1.344573462e+01,9.066913720e+01,9.988509031e+00,9.179788143e+01,6.791785699e+01,1.506974854e+01,8.875009287e+01,9.620087036e+01,3.223052463e+01,3.368663517e+01,7.125792718e+01,9.632779904e+01,6.845818603e+01,4.822451031e+01,8.863837993e+01,2.015275578e+01,5.001936812e+01,7.667293554e+01,4.839017770e+01,9.889202499e+01
9.108058621e+01,2.662997731e+01,7.345754662e+01,8.801683736e+01,5.676284968e+01,2.255271794e+01,2.937030081e+01,7.244046621e+01,8.959955169e+01,1.335568030e+01,1.040394932e+00,8.836431571e+01,9.651627986e+01,9.661720081e+01,9.848938845e+01,2.558480011e+00,2.712034144e+00,2.503175364e+00,7.811047641e+01,9.129688354e+01,5.305166747e+01,1.216544522e+01,1.265824801e+01,6.850268478e+01,5.516534290e+01,6.080322872e+01,2.158192364e+01,9.097709140e+01,4.494720836e+01,5.229705319e+00,8.028875142e+01,3.135881782e+00,8.988574300e+01,1.823259989e+01,1.001033628e+01,8.982421720e+01,1.488469909e+01,6.493213584e+01,2.023977639e+01,3.436460113e+00,6.462526854e+01,3.418970652e+01,8.746817535e+01,8.865808285e+01,7.744825956e+01,9.951789109e+01,8.749858272e+01,9.608527010e+01,6.858163535e+01,1.964446685e+01,1.034792256e+01,2.760864893e+01
1.193229540e+01,6.312967488e+01,7.826826241e+01,2.666144645e+01,7.571379089e+01,9.773572841e+01,4.097066804e+01,2.831111834e+01,4.435785580e+00,6.241359727e+01,5.621360017e+01,2.702163499e+01,5.926224702e+01,3.827822408e+01,9.159614624e+01,2.944552727e+00,5.605663092e+01,5.579863138e+01,1.356158761e+01,4.472550685e+01,5.972460631e+01,4.513895358e+01,8.493429379e+01,4.229895146e+01,1.363958252e+01,3.682971545e+01,6.041414696e+01,7.466012935e+01,2.356024234e+01,4.797078367e+01,4.571121298e-01,4.867347943e+01,4.584283109e+01,7.706072097e+01,7.940196253e+00,9.815605466e+01,6.274265318e+01,2.602695185e+01,2.846568631e+01,6.928955341e+01,8.300287463e+01,6.762633018e+01,3.844922076e+01,5.007894134e+01,8.508408247e+01,3.009733865e+01,3.987966843e+01,8.462458851e+01,4.632074932e+01,1.952996269e+01,6.743302413e+00,3.683559125e+01
5.439678973e+01,5.009102805e+01,9.682508213e+01,4.639040872e+01,6.187885641e+00,4.147816188e+01,8.458290373e+01,9.470307408e+01,2.288561945e+01,5.858388758e+01,2.200239690e+00,7.087506446e+01,6.722216551e+01,1.277710667e+01,7.891117199e+01,3.102050331e+01,2.631000436e+01,9.923730378e+01,4.450672198e+01,9.104456001e+01,3.119639401e+01,8.480796400e+01,5.176804472e+01,1.029142283e+01,6.190921963e+01,5.413165929e+01,4.063953915e+01,7.025815035e+01,8.058391572e+01,5.081217077e+01,1.332515517e+01,3.029982337e+01,3.347888143e+01,4.343547869e+01,9.002576750e+01,1.498880033e+01,8.094793540e+01,9.025778408e+01,6.460825488e+01,9.318462440e+01,9.104703629e+01,1.981782072e+01,6.338131049e+01,3.772617455e+01,3.011173624e+01,3.061613681e+01,4.870393560e+01,4.914557616e+01,7.394280736e+01,1.655023332e+01,3.096617791e+01,2.797137542e+01
5.022860952e+01,8.323163992e+01,8.940088645e+00,5.477437235e+01,7.748025419e+01,6.506508353e+01,8.190243130e+01,3.454916521e+01,3.885321935e+01,2.950138356e+01,4.593340645e+01,7.268165061e+01,9.080918577e+01,4.918185914e+01,6.775107753e+01,3.363397998e+01,4.974844907e+00,7.934816504e+01,8.033027532e+01,6.223144373e+01,9.681891905e+01,4.075190989e+01,7.830912430e+01,7.123281724e+00,2.021253276e+01,2.303075140e+01,1.438674300e+01,9.422399448e+01,3.508318982e+01,1.485067446e+01,4.039735784e+00,3.138519493e+01,7.495622958e+01,3.372562829e+01,1.199556400e+00,8.557430152e+01,7.087729267e+01,4.238325572e+01,8.953038041e+01,3.540961591e+01,7.631442481e+01,3.538169264e+01,4.464271987e+01,3.578909619e+01,7.215796742e+01,5.377750268e+01,2.520149448e+01,3.777564104e+01,1.748494614e+01,1.594724101e+01,8.160952516e+01,6.992000248e+01
2.544004703e+01,9.826331705e+01,6.796320705e+01,7.893415050e+01,2.853307284e+00,3.954374460e-01,6.652170653e+01,1.331946904e+01,8.433546416e+01,5.953521806e+01,3.488816681e+01,9.230131286e+01,9.830124121e+00,1.219560888e+01,8.310996853e+01,3.790164050e+01,3.316622717e+01,6.469840089e+01,2.831648167e+01,8.633064088e+01,5.286196343e+01,2.568312471e+01,5.941153661e+01,2.994338143e+01,4.642875263e+01,3.066743858e+01,8.946708303e+00,2.536316253e+01,1.691569666e+01,2.121453811e+01,1.897663261e+01,1.380640389e+00,3.070869985e+01,8.777866799e+01,8.267242940e+01,4.957955142e+01,3.888806538e+00,8.666837438e+01,1.780918565e+01,4.313499869e+01,1.188653096e+01,6.660309873e+01,2.258640758e+01,8.150377201e+01,5.736022190e+01,6.034536156e+01,7.821665985e+01,4.283020863e+01,2.018623882e+01,7.366732302e+01,3.831532880e+00,4.861427952e+01
8.701288128e+01,7.780241729e+01,4.131327706e+00,6.494901357e+01,3.118685271e+01,5.825208126e+01,7.912456970e+01,9.181775640e+01,6.563927474e+01,9.360718249e+01,3.191222593e+01,3.717495110e+01,1.641641749e+01,2.566879916e+01,7.103683976e-01,8.968485303e+01,3.522046934e+01,3.198973613e+01,3.713219715e+01,7.797746339e+01,5.632493748e+00,4.011422091e+01,8.886570282e+01,5.912882881e+01,5.665919163e+00,8.552281462e+01,1.499575321e+01,3.546584161e+00,4.984392756e+01,5.915401178e+01,8.674628558e+01,1.139699099e+00,9.644007472e+00,2.276938402e+01,6.536936514e+01,5.876666978e+01,1.352738022e+01,7.025740471e+01,3.981870917e+01,4.870109727e+01,9.608688614e+01,1.172722723e+00,7.268979163e+01,2.207931318e+01,3.986987091e+01,1.928709648e+01,2.779780208e+01,3.015023178e+01,7.647826207e+01,4.338563738e+01,9.141798696e+01,3.214816546e+01
9.299760863e+01,6.226261275e+01,8.928312365e+01,9.683490962e+01,6.328156434e+01,7.453906820e+01,4.994059710e+01,8.657422829e+01,7.387266069e+00,9.400619630e+01,2.054107863e+01,4.096600027e+01,3.679445144e+01,9.765120144e+01,7.809704103e+01,9.809929920e+00,7.823627985e+01,2.111378109e+01,2.912361599e+01,5.146199800e+01,4.840511883e+01,5.744132565e+01,2.614044905e+00,2.581373178e+01,3.032997411e+01,7.989459686e+01,2.083523532e+01,7.309378412e+01,3.819833155e+01,6.510229660e+01,7.936415196e+01,6.184330745e+01,9.239137946e+01,6.859953831e+01,8.837317869e+01,9.836429230e+01,6.058213442e+01,5.499998730e+01,8.732239030e+01,6.307610055e+01,3.111126096e+01,9.924736473e+01,9.831410475e+01,2.270875356e+00,3.309317729e+01,2.048524055e+01,1.573307604e+01,1.066338437e+01,6.553661457e+01,3.969727043e+01,3.163045119e+01,8.340359108e+01
6.778305800e+01,1.950853668e+01,5.899361492e+01,3.273051525e+01,7.136934172e+01,4.201048750e+00,2.575165452e+01,4.131719193e+01,4.846362121e+01,2.568494734e+01,5.652240291e+01,6.258777946e+01,4.790464903e+01,5.291627740e+01,8.454287443e+01,1.884209917e+01,6.433690222e+01,3.885079924e+01,9.580446241e+01,4.931966550e+01,2.525734390e+01,6.377159158e+01,6.967551417e+01,4.820668834e+01,8.791415091e+01,5.909983967e+01,9.674050731e+01,3.110910507e+01,7.684726176e+01,1.650781737e+01,7.128820807e+01,5.037290913e+01,6.093442841e+01,6.460731728e+01,6.820636332e+01,8.466739217e-02,3.670584488e+01,9.060300941e+01,9.339821198e+01,5.978970883e+00,1.108534707e+01,3.820929463e+01,6.856457263e+01,4.100404103e+01,7.850721825e+00,4.836390930e+01,9.672193681e+01,7.368073808e+00,6.416289212e+01,6.782217617e+01,8.993575057e+00,5.019244762e+01
7.322868646e-01,3.021380947e+01,2.272876090e+01,8.286770102e+01,3.157163400e+00,4.743089230e+01,5.268887927e+01,1.686117615e+01,7.400288142e+00,2.331797468e+01,7.849579455e+01,5.946628321e+01,7.385534805e+01,7.496085270e+01,8.238616734e+01,7.785309661e+01,6.043020123e+01,9.865788016e+01,6.769218030e+01,6.959869746e+01,4.014381625e+01,6.786494007e+01,1.886165161e+01,5.408767270e+01,3.157738288e+01,4.643101828e+01,1.592493237e+01,4.917417091e+00,8.996446551e+01,8.544750941e+00,8.204135500e+01,9.587127919e+00,7.848460821e+01,6.195397874e+00,3.843341904e+01,3.497839492e+01,6.011989382e+01,2.207578406e+01,9.807925930e+01,9.685649196e+01,5.320024542e+01,7.127852845e+01,9.411511009e+01,6.154595937e+01,7.508486668e+01,9.791906497e+01,5.751515252e+01,4.015065896e+01,4.827170688e+01,1.170644326e+01,6.705593561e+01,4.690337666e+01
1.456206545e+01,7.232976925e+01,2.313818995e+01,4.864082422e+01,3.689733895e+01,3.327309609e+01,9.387602370e+01,9.469700508e+01,1.197405702e+01,4.118406772e+01,3.686039910e+01,8.216921280e+01,3.951523343e+01,1.820188257e+01,9.304587450e+01,2.202876077e+01,7.240400196e+01,2.266160954e+01,3.059090428e+00,2.731288844e+01,1.196109850e+01,5.410972043e+01,4.593911697e+01,8.753418407e+01,6.135247942e+01,8.928959338e+01,1.909497538e+01,1.893948762e+01,2.108134848e+01,6.079595236e+01,6.521318887e+01,2.391151169e+01,8.591754217e+01,9.317880007e+01,3.542417223e+01,3.902379597e+01,4.256207407e+01,8.055063108e+00,7.301667236e+01,5.691354185e+00,5.649169499e+01,1.831428354e+01,3.362252695e+00,8.401309792e+01,8.942822040e+01,7.698363074e+01,4.943005842e+01,4.691982359e+01,4.778761520e+01,5.492766148e+00,1.373338793e+01,1.775093278e+01
4.661128169e+01,3.115581031e+01,9.977516092e+01,2.739770637e+01,9.111772204e+01,1.502733334e+01,3.084300553e+00,8.087023464e+01,1.717063655e+01,4.318056320e+01,3.064264851e+01,3.328182010e+01,3.194135661e+00,5.008000029e+01,1.394383058e+01,3.433546140e+01,3.848026577e+01,2.492164302e-01,6.846025807e+01,1.141856794e+01,5.075589220e+01,8.981231930e+01,3.573103476e+00,8.051362399e+01,7.627024464e+01,9.355610140e+01,9.787102501e+01,6.551211190e+01,4.595385837e+01,2.794230970e+01,3.668369548e+01,2.842674623e+01,1.772430823e+01,6.208644255e+01,7.389789318e+01,2.925342109e+00,3.550349080e+01,7.510230793e+01,1.173302194e+01,7.248357516e+01,2.392055158e+01,8.013927495e+01,1.073645329e+01,8.235950458e+01,1.604531834e+01,9.935380123e+01,8.475437667e+01,9.812792761e+01,9.082741131e+01,7.372073295e+01,9.425227849e+01,2.264567040e+01
7.791261506e+01,5.826866566e+01,3.962927933e+01,8.312601659e+01,4.835049890e+01,9.465327005e+01,2.731780820e+01,5.442485251e+01,1.525665276e+01,7.221388504e+01,1.860481348e+01,5.558591786e+01,3.987493959e+01,5.218126322e+01,3.749908008e+01,4.190214494e+01,4.871927161e+01,8.370192778e+01,5.514677448e+01,2.877687494e+01,5.920495904e+01,3.089590223e+01,9.811680135e+01,9.741292668e+00,5.465326563e+01,7.869371558e+01,7.003612524e+01,2.162157497e+00,9.477080820e+01,2.627538456e+00,5.946188570e+01,4.523962804e+01,2.095364929e+00,6.697134713e+01,5.178056758e+00,6.848540340e+01,6.202525699e+01,8.865848075e+00,2.939562174e+01,4.035791150e+01,9.508014166e+01,7.250413863e+01,9.896399733e+00,5.614865024e+01,2.783321942e+00,4.817976672e+01,9.667758338e+01,1.442922549e+01,6.277386002e+01,9.544615203e+01,2.803352411e+01,8.173552800e+00
7.419534889e+01,3.187785453e+01,2.495302156e+01,7.123634058e+01,1.184011215e+01,8.381472159e+01,4.900659215e+01,3.067703499e+01,3.063914721e+01,9.813030686e+01,5.877992845e+01,7.598161336e+01,5.974638954e+00,2.917681808e+01,1.274490274e+01,4.818867245e+01,3.776780961e+01,9.375318770e+00,8.342181370e+01,1.880918355e+01,5.222710603e+01,6.821492006e+01,2.642707159e+01,2.673759150e+01,5.236309416e+01,5.017714476e+01,6.445236063e+01,2.243552086e+01,3.841516436e+01,8.793406725e+01,2.549991448e-01,6.132818806e+01,6.550026051e+01,6.776364125e+00,8.159511097e+00,3.697528948e+01,5.870224566e+01,5.217173446e+01,5.286728611e+01,2.687435123e+01,9.810900317e+00,9.180212850e+00,3.737331132e+01,8.640673107e+01,8.553375607e+01,5.544282337e+01,9.752161823e+01,1.729101856e+00,3.339612864e+01,2.289344343e+01,2.789615423e+01,3.449854514e+01
3.618782110e+01,9.137064861e+01,3.005351631e+01,9.748818560e+01,4.141019997e+01,1.649439723e+01,3.299770171e+01,8.162956925e+01,5.590468201e+01,9.239405419e+01,5.798184209e+01,8.088183860e+01,7.013588938e+01,4.907632600e+01,7.784305601e+01,9.098013340e+01,3.818840020e+01,2.209458881e+01,9.991601032e+01,5.890597841e+01,6.582537138e+01,7.486903981e+01,1.166139787e+00,4.817985092e+01,8.527172484e+01,7.440679280e+01,5.178625195e+01,1.702783015e+01,2.709190222e+01,1.568015339e+01,6.655587023e+00,6.124637820e+01,8.700168060e+00,1.381129465e+01,7.649458513e+01,6.502624498e+01,9.222846882e+01,8.651322153e+01,7.391859015e+01,1.742070972e+01,8.127643537e+01,2.280960811e+00,7.041861270e+01,1.256688533e+01,4.934520308e+01,6.298699586e+01,5.958566648e+01,7.059212973e+01,8.588811714e+01,2.657663789e+01,1.594497348e+01,8.464955904e-01
2.657350966e+01,6.216398926e+01,5.942387923e+00,5.129837755e+01,2.057288631e+01,1.252304513e+01,6.836258473e+01,9.414899928e+01,5.698209678e+01,1.165037020e+00,3.643586286e+01,4.330994046e+01,3.550557571e+01,7.579487016e+01,8.449567232e+01,3.558554301e+01,8.401810245e+01,6.167353914e+00,9.248424723e+01,5.614527159e+01,5.372155145e+01,1.394399757e+01,3.593613766e+01,7.594708502e+01,5.627710081e+01,4.487193143e-01,8.192609580e+01,7.057029244e+01,2.272245993e+01,9.510583511e+01,7.718156443e+01,6.556081721e+01,5.498868547e+01,7.008108514e+01,6.083991497e+00,3.518863708e+01,9.230206308e+01,1.709074865e+01,3.730708054e+01,5.341467829e+01,3.106796318e+01,3.307331791e+01,8.413486431e+01,1.343200282e-01,6.905853466e+01,9.863462736e+01,3.123918117e+01,4.005617611e+01,7.526120082e+01,3.460038071e+01,3.823806373e+01,4.519320383e+00
3.695994819e+00,4.534512912e+01,4.786750805e+01,3.854139235e+01,9.956282707e+01,8.967310087e+01,6.891932723e+01,7.726949039e+01,3.642026220e+01,9.967536535e+01,8.746272394e+01,1.095406374e+01,4.458972985e+01,5.635527210e+01,5.863684870e+01,6.809145619e+00,4.723475125e+01,7.340761788e+01,8.738358475e+01,8.848005481e+00,4.600036457e+01,7.162907848e+00,1.278368571e+01,1.230243143e+01,2.975005380e+01,3.202728960e+00,5.376001954e+01,1.519920870e+01,2.366646891e+01,8.220073095e+01,6.788982671e+01,8.884058215e+01,5.719214002e+01,7.842078701e+01,4.378166288e+01,6.255842257e+01,6.967892318e+01,1.657922053e+01,2.061369845e+01,3.402968041e+01,8.355468596e+01,8.304415256e+01,7.766673811e+01,1.674391201e+01,8.683712558e+01,7.093184869e+01,8.573360392e+01,1.702775912e+01,8.316987439e+01,4.710960706e+00,4.419593930e+01,9.691105935e+01
2.813341739e+01,6.015992415e+01,1.348567509e+01,4.033245880e+01,3.081902600e+01,4.075248996e+01,6.400901096e+01,4.622088850e+01,4.608849736e+01,7.408804584e+01,6.777001415e+01,1.581045500e+01,3.239550476e+01,5.564193901e+01,7.355083166e+01,1.585855018e+01,1.915264724e+01,4.966266191e+01,9.557159702e+01,1.480824266e+00,7.053724395e+01,9.895974197e+01,3.869518677e+01,5.367007757e+01,5.475396172e+01,4.614512487e+01,6.821610367e+01,2.382216666e+01,9.444224988e+01,3.542616710e+01,8.848141806e+01,1.733479198e+01,2.210026944e+01,5.531741559e+01,9.196126284e+01,7.219226324e+01,2.540870701e+01,4.350601765e+01,1.425759580e+00,2.381880980e+01,2.699552422e+00,9.232997396e+01,6.592752873e+01,6.053791219e+01,5.046113259e+01,2.585363616e+01,8.497730553e+01,1.371463980e+01,2.602240561e+01,3.576449472e+01,2.037692260e+01,2.696817023e+01
6.352759119e+01,5.235566773e+01,3.379557144e+01,6.987152882e+01,3.565070050e+01,8.371832315e+01,2.568235846e+01,8.336566907e+01,7.319409928e+01,6.411793640e+01,4.718718399e+01,3.703949677e+01,8.222584656e+01,3.266217410e+01,7.491374567e+01,6.696758956e+01,3.270939103e+01,2.828474840e+01,9.271409543e+01,9.035319181e+01,2.153110913e+01,4.167659990e+01,2.076722985e+01,7.854977639e+01,2.283471713e+01,8.303373243e+00,1.659011624e+01,5.769879190e+01,9.912606669e+00,7.797927083e+01,1.967899399e+01,5.840216070e+01,8.391624564e+01,9.575138923e+01,3.464728395e+00,2.127753100e+01,6.573188019e+01,3.712246905e+01,7.024834420e+01,2.097839676e+01,2.232853540e+01,6.632057296e+01,4.786870735e+01,4.498177303e+01,8.456315423e+01,1.685481395e+01,4.747921153e+01,7.499172244e+01,1.287035468e+00,1.103143895e+01,9.648644486e+01,8.636067976e+01
2.793426753e+01,2.274214562e+01,2.501764591e+01,3.601584348e+01,6.165829602e+01,2.326179000e+01,9.465109018e+01,2.864449542e+01,9.872053678e+01,9.459766552e+01,7.675177618e+01,7.119553531e+01,2.711749613e+01,3.883522094e+01,3.385583897e+01,7.268550188e+01,1.362219865e+01,4.333889160e+01,4.917587745e+01,1.186688132e+01,6.501536158e+00,6.697788206e+01,1.840612179e+01,4.086286417e+01,9.074594423e+00,2.055025577e+01,6.277052507e+01,7.607506286e+01,4.978563345e+01,6.559239219e+01,6.897375559e+01,8.222559827e+01,6.679994993e+01,9.790357336e+01,1.063974381e+01,7.596628434e+01,3.273704661e+01,2.760288197e+01,3.104629210e+01,5.263245212e+01,9.657986202e+01,9.199679310e+01,2.507048833e+01,6.521656649e+01,7.474079639e+01,6.814183369e+00,5.420309944e+01,2.202296789e+01,4.886806228e+01,8.889118439e+01,1.583021774e-01,5.723275588e+01
3.748278304e+01,5.441823526e+01,1.729091624e+01,7.667336745e+01,2.358793698e+01,9.178419016e+01,2.839375717e+01,6.245706040e+01,8.248932387e+01,8.370833901e+01,1.667679504e+01,1.708713457e+01,2.884870448e+01,7.962030629e+01,7.013712738e+00,6.063312362e+00,3.168054768e+01,7.087278688e+01,8.272678208e+01,8.804535800e+01,2.390635486e+01,6.620105105e+01,3.466629952e+01,2.801731118e+00,9.989927593e+00,1.404190454e+01,8.794923626e+01,1.133328652e+01,8.851636986e+01,4.116849251e+01,1.884915063e+01,7.173889067e+01,5.189623829e+01,6.628121536e+01,3.993502913e+00,9.283427506e+01,3.211098598e+01,5.508914983e+01,8.149989552e+01,6.005855611e+01,2.657616969e+01,7.172777680e+01,7.570365966e+01,3.562792306e+01,8.650392580e+01,2.676700070e+01,2.132488578e+01,5.395915282e+01,7.511009722e+01,5.031314077e+01,9.390499876e+01,8.770688192e+01
4.807130748e+01,1.921083873e+01,5.887107202e+01,6.895338281e+01,6.549087118e+01,4.907416325e+01,4.401863525e+01,6.487482743e+01,7.033863967e+01,5.066709563e+01,8.787956313e+01,4.805656448e+01,3.694084664e+01,5.586570638e+01,1.673864056e+01,1.735238179e+01,2.812050171e+01,4.990569872e+01,7.032313460e+01,9.783794051e+01,1.459053878e+01,3.172904232e+01,5.103563773e+01,1.492121921e+01,4.111824170e+01,9.181146508e+01,5.214547670e+01,4.549701244e+01,9.452699925e+01,2.264103637e+01,3.896850466e+01,3.383608548e+01,4.356817928e+01,1.715970567e+01,7.147049375e+01,6.827238484e+01,2.225565531e+01,1.048742948e+01,1.043257822e+01,2.330964947e+01,1.974726650e-01,5.853951476e+01,1.960808185e+01,5.178983072e+01,8.475193794e+01,6.624916216e+01,2.977723571e+01,8.340404064e+01,7.554262643e+00,2.464206843e+01,3.322017921e+01,5.289292081e+01
6.946695581e+01,5.345380394e+01,3.215546754e+01,1.814075570e+01,8.558579475e+01,4.132395566e+01,2.388334875e+01,7.522867371e+01,8.859719442e+01,7.895232905e+01,9.565694520e+01,5.419141859e+01,5.217211326e+01,9.630294952e+01,3.000753291e+01,3.221954448e+01,1.938384729e+01,4.462368510e+01,2.197231591e+01,2.090006014e+01,8.782880302e+00,8.805654686e+01,8.728226455e+01,2.895683629e+01,7.225870489e+01,8.992726855e+01,5.593564533e+01,1.086220383e+01,3.274744177e+01,3.892681080e+01,1.283348538e+01,5.397350810e+01,8.583066011e+01,1.659666471e+01,1.044999025e+01,9.901262782e+01,9.078750590e+01,6.994309249e+01,4.129642535e+01,3.158410769e+01,2.535606810e+00,6.894738392e+01,4.598688901e+01,7.318174759e+01,7.096534912e+01,1.479832013e+00,9.005436728e+01,3.872457352e+00,8.064058661e+01,7.516547853e+01,1.997456410e+01,4.870785949e+01
5.500703905e+01,5.810023627e+01,2.017711742e+01,3.026290251e+01,6.030026741e+01,7.497034874e+01,7.596721809e+01,4.286243738e+01,9.456116942e+01,8.382359453e+01,5.725810044e+01,9.250434515e+01,1.008833601e+01,4.441838546e+01,9.641108555e+01,8.764389209e+01,2.352625230e+01,6.342334158e+01,9.680605653e+01,1.677195378e+01,6.258205693e+01,3.973480588e+01,1.817894650e+01,6.300458240e+01,8.514853438e+01,8.840101596e+01,9.744832301e+01,9.288094100e+01,2.006075506e+00,1.504146433e+01,7.627317853e+01,3.588001755e+01,9.192445052e+01,3.028684207e+01,2.596766145e+01,2.654176643e+01,6.533941352e+01,7.036786705e+01,6.544873845e+01,9.150950133e+00,1.089193630e+01,1.179133796e+01,8.056573384e+01,4.795979970e+01,3.882201579e+01,5.494671696e+01,1.058881347e+01,6.928768135e+01,1.128473232e+01,5.093608930e+01,5.046832075e+01,5.496792401e+01
