v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30
7.226831435e+01,3.031576117e+01,8.388836011e+00,3.709838905e+01,8.102843724e+01,3.935270021e+01,4.000164592e+01,7.568293224e+01,9.338534626e+01,4.451523147e+01,6.610892520e+01,7.411105998e+01,3.090032829e+01,2.062202774e+01,3.556491036e+01,9.988105469e+01,5.754347218e+01,1.436978889e+01,2.693671534e+01,6.077051219e+01,1.753560708e+01,5.482393351e+00,7.148180806e+00,5.610495271e+01,2.705059582e+01,6.006451232e+01,4.618288052e+01,6.757374590e+00,8.803592718e+01,9.852979179e+01
7.157219172e+01,8.181674193e+01,1.988386510e+01,4.774869121e+01,1.323453966e+01,3.242205507e+00,1.436517071e+01,9.073716910e+01,2.045881705e+01,4.999823844e+01,9.620808030e+01,3.013793372e+01,1.926731323e+01,3.566960499e+00,5.598149154e+01,1.936216894e+01,5.193584664e+01,8.974151084e+01,3.897286162e+01,3.934225062e+01,1.639162501e+01,1.830794376e+01,5.680979240e+01,7.519773900e+01,1.227664691e+00,2.803783155e+01,4.331524583e+01,1.746149906e+01,9.621895406e+01,9.205982576e+01
9.124856660e+01,9.290090906e+01,1.788020461e+01,9.698902362e+01,4.264693954e+01,1.041163633e+01,7.044680342e+00,8.054565415e+01,9.310809340e+01,9.626530302e+01,3.923846979e+01,5.944859991e+01,6.101014708e+01,8.765085237e+00,1.046766242e+01,9.100204039e+00,2.010517060e+01,6.282943215e+01,5.532815478e+01,1.056772817e+01,8.875790197e+01,7.098247344e+01,3.242654953e+01,8.167332367e+01,5.049800069e+01,9.258534262e+00,7.270729713e+00,1.697598473e+01,6.302252642e-01,8.838761933e+01
8.679778392e+01,3.179728983e+01,7.531889114e+01,7.853791129e+01,2.528201636e+01,6.337177232e+01,8.973434865e+01,6.414791902e+01,5.325991151e+01,6.304966945e+01,3.090933012e+01,5.177511708e+00,8.270681608e+01,5.809797639e+01,4.168766309e+01,5.854258811e+01,3.129464906e+01,1.775915322e+00,3.537653648e+01,2.441012090e+01,1.828776384e+01,2.179330647e+01,6.725269655e+01,6.808099533e+01,5.413956746e+01,9.605357114e+01,9.269011725e+01,3.336131667e+01,2.196799053e+01,7.378519187e+01
1.616111272e+01,2.857268250e+01,3.987456389e+01,3.401832349e+01,2.226687888e+01,5.163217450e+01,2.599199541e+01,8.379612981e+01,2.615866456e+01,7.684736879e+01,9.045336311e+01,7.249312304e+01,8.580525037e+00,9.374425838e+01,5.505792728e+01,2.574863107e+01,4.062700268e+01,2.618860329e+01,6.513852296e+01,5.191126974e+01,7.975472753e+01,1.462520744e+01,8.973259276e+01,3.481636539e+01,8.025037042e+01,9.093687647e+01,2.909400999e+01,3.941538258e+01,3.076589657e+01,6.602229238e+01
4.994245440e+00,4.731658971e+01,2.795961136e+01,4.328543540e+01,7.398524476e+00,3.799498920e+01,9.156368515e+00,1.924719472e+01,4.960349689e+01,8.842637361e+01,2.666429511e+01,9.514930467e+01,2.070165900e+01,9.337188676e+01,3.718294161e+01,1.466935664e+01,2.225605341e+00,5.619942250e+01,6.489467196e+01,3.405552191e+00,6.458489025e+01,1.117092855e+01,7.528962588e+01,2.755724808e+01,4.948028966e+01,1.612154768e+01,6.609584152e+01,5.912119902e+01,8.269981918e+01,9.053646593e+01
1.546387329e+01,2.262096092e+01,6.165713428e+01,2.350057285e+01,7.956451393e+01,6.953856790e+01,2.474843780e+01,8.923730809e+01,3.729943053e+01,8.981884651e+01,9.473284386e+01,2.183220001e+01,3.907966079e+00,2.440758464e+01,6.819136867e+01,2.153613230e+01,5.835199099e+01,3.044059224e+01,8.728537526e+01,9.434361568e+01,1.928709833e+01,2.822679584e+01,1.137174863e+01,7.330558205e+01,6.205589888e+01,8.064660055e+01,9.554911573e+00,2.824857040e+01,9.091686095e+01,7.769900057e-01
2.801036388e+01,5.116094111e+01,2.421105373e+01,5.805803582e+01,5.481684272e+01,9.603042931e+01,6.114222412e+01,8.905960128e+01,2.053977181e+01,7.081199018e+01,7.046762315e+01,6.008079665e+01,3.728757907e+01,2.355196627e+01,9.772995597e+01,7.433673299e+01,9.353126262e+01,1.595756546e+01,9.848492057e+01,1.721612774e-02,8.860655232e+01,8.908789703e+01,6.080699565e+01,5.425777346e+01,9.312623458e+01,6.390127748e+01,8.419959855e+01,8.636168666e+01,1.610339102e+00,2.259364551e+01
2.612485884e+01,5.293500638e+01,8.395063301e+01,2.083050830e+01,1.140614617e+01,3.602427685e+01,7.882472431e-01,6.829211353e+01,7.196979812e+01,6.126844931e+01,3.581480968e+01,9.580950436e+01,8.984747937e+00,7.848981484e+01,9.157067552e+01,2.466898998e+01,2.853172036e+01,8.836041486e+01,5.049198236e+01,3.229292879e+01,5.447550639e+01,1.480796865e+01,1.326027338e+00,6.334224201e+00,3.470447382e+01,6.080132314e+01,5.918853285e+01,2.348555303e+01,9.387148228e+01,2.653876094e+01
7.602966613e+01,6.696283666e+00,6.888294114e+01,5.372918488e+01,2.312712774e+00,3.469332373e+01,9.194340002e+01,6.653002865e+01,6.541008951e+01,5.851817510e+01,5.351812281e+01,8.046107528e+01,3.415629952e+01,1.730152929e+01,7.480377277e+01,7.496739376e+01,2.531900001e+01,4.576376076e+00,8.074194393e+01,6.865008326e+01,6.298223760e+01,8.980267623e+01,2.092473126e+01,7.963527186e+01,8.877369111e+01,6.906005691e+01,3.431318326e+01,9.859001336e+01,8.084580969e+01,5.744777463e+00
8.766429913e+00,8.487145172e+00,4.061865694e+01,7.608708305e+01,9.520139581e+00,2.906866506e-01,2.697967147e+01,8.007819142e+01,7.150012001e+01,1.503315821e+01,6.548706304e+01,6.283231561e+01,7.464840722e+01,5.026391632e+00,9.072053344e+01,6.736796615e+01,9.361547725e+01,4.707324451e+01,9.873717465e+01,5.789451067e+01,1.669381332e+01,8.965559283e+01,6.572790668e+01,4.677222049e+01,8.755953530e+00,9.758595792e+01,9.394206997e+01,5.520893421e+01,1.142824303e+01,1.964809929e+01
2.517755162e+01,3.676777354e+01,1.301466343e+00,8.397498643e+01,6.016198725e+01,4.593074864e+01,8.312696311e+01,1.654558857e+01,6.595828612e+01,9.457312270e+01,3.996734294e+01,6.615377760e+01,5.118497893e+01,2.307392773e+01,2.365839715e+01,1.813846720e+00,1.541295888e+01,4.982099776e+01,8.260334667e+01,6.499688979e+01,2.307815642e+01,3.897627635e+01,4.839104346e+01,5.200890549e+01,5.301741184e+01,8.745165379e+01,8.840168931e+01,3.984076495e+01,9.172416204e+01,7.993721725e+01
8.946226393e+01,3.748617547e+01,7.872241853e+01,2.158665866e+01,7.482655414e+01,4.908964813e+01,8.085397385e+01,2.529456428e+01,9.604999099e+01,8.709014604e+00,1.321140812e+01,7.799777570e+01,8.060637489e-01,2.977828649e+01,9.732713014e+01,8.615797817e+01,1.208596524e+01,4.009378210e+01,1.599390973e+01,1.478127005e+01,1.273696194e+01,6.207335075e+01,8.647908835e+01,8.273105990e+01,8.239154242e+01,4.797055950e+01,7.324967532e+01,1.893581242e+01,1.541300491e+01,9.652010000e+01
8.604340681e+01,3.712116205e+01,9.378346935e+01,7.381409498e+01,6.169455933e+01,8.368823586e+00,7.161772194e+01,3.694475057e+01,7.264582264e+01,6.097279142e+01,6.244931080e+01,7.562838125e+01,2.774572137e+01,7.035791915e+01,6.739581991e+01,5.227391462e+01,3.936471447e+01,1.545579635e+01,7.083283455e+01,3.834454917e+01,6.096298459e+01,8.134914750e+01,6.408647749e+01,6.941661575e+01,3.109826492e+01,1.158935238e+01,2.143964994e+01,3.383029413e+01,5.645183429e+00,4.509338527e+01
5.800325552e-01,1.674467102e+00,1.719046556e+01,7.302101190e+00,5.289014796e+00,1.896599467e+01,3.254965952e+00,1.709402975e+01,5.333645509e+01,2.492793430e+01,1.720696425e+01,9.140185498e+01,3.710829622e+00,3.000774905e+01,2.661142218e+01,7.572873703e+01,8.314182316e+01,4.932042538e+01,9.571661159e+01,3.188350723e+01,4.817683217e+01,5.914196268e+01,1.504127549e+01,9.893065289e+01,6.660963396e+01,6.135063957e+01,3.578434032e+01,9.126584385e+01,4.128203358e+01,5.178483221e+01
6.451866084e+01,7.004278444e+01,1.201305705e+01,4.079484210e+01,9.023819966e+01,2.688350316e+01,3.621947765e+01,4.103922984e+01,6.764571728e+01,5.176476956e+01,4.698390192e+01,8.646168616e+00,5.262317853e+01,9.353743422e+01,9.365061840e+01,3.835536633e+01,7.422787213e+01,4.682866572e+01,5.281782616e+01,8.854055067e+01,1.875871127e+01,7.759480707e+01,8.022470695e+00,2.596729339e+01,1.530837269e+01,1.383145135e+01,9.381963578e+01,5.453272850e+01,8.229477735e+01,6.160398822e+01
9.511069354e+01,4.001451395e+01,9.390639400e+01,9.408262837e+01,3.975570603e+01,9.123161066e+01,8.674008545e+01,1.475254430e+01,9.612661751e+01,5.224833581e+01,2.340640963e+01,1.815807093e+01,9.822982317e+01,7.379550138e+00,8.763086824e+01,2.646800235e+01,4.687264608e+01,8.164012918e+01,1.539679940e-02,6.384840713e+01,1.768538279e+01,1.435314075e+01,7.602129336e+01,1.113600020e+01,6.231922485e+01,3.275905801e+01,4.719117788e+01,8.380925685e+01,2.848274209e+01,1.726447574e+00
3.173570336e+01,1.109979703e+01,9.127591874e+01,1.814247767e+01,8.692849277e+01,2.957783958e+01,3.609985715e+00,2.262329639e+01,2.762593164e+01,7.669509032e+01,5.693320865e+01,8.613353468e+01,7.212927965e+01,7.661377269e+01,2.985974345e+01,1.907675636e+01,5.269802666e+01,9.577937053e+01,9.078477788e+01,9.182740120e+01,6.301357533e+01,3.634579384e+01,1.338180055e+01,4.381143674e+01,2.256501553e+01,4.257927096e+01,8.857287237e+01,1.358927607e+00,5.800869969e+01,7.346533482e+01
3.530746310e+01,6.791002098e+01,7.254326479e+01,3.647924059e+01,9.424023890e+01,4.767393250e+01,2.183861307e+01,6.055526120e+01,4.395923360e+01,9.084487501e+01,2.048567492e+01,3.734743965e+01,4.134764408e+01,7.122682434e+01,6.692949282e+01,6.259818016e+01,1.148215485e+01,1.966728191e+01,7.165116431e+01,3.456456446e+01,8.254897902e+01,3.707164881e+00,6.077320835e+01,5.973115001e+01,3.003487920e+01,1.371993251e+01,8.629443146e+01,1.508792539e+01,9.462257077e+01,5.308374041e+00
8.576692673e+01,4.593017591e+01,5.484312190e+01,3.106599879e+01,8.417382956e+01,7.517195322e+01,2.944597119e+01,1.829586105e+01,6.867396523e+00,9.958975708e+01,7.320372861e+01,5.015700449e+01,6.740617598e+01,4.267931838e+01,6.384386090e+01,6.860656565e+01,7.856635704e+01,6.352711760e+00,4.047955003e+00,8.985744585e+01,6.594167287e+01,8.383290189e+01,6.205339664e+01,3.529139444e+01,3.575855789e+01,1.367516394e+00,7.545860897e+01,9.551046112e+01,7.211011065e+01,6.467857658e+01
1.237805618e+01,7.761862768e+01,2.385604297e+01,1.125388152e+01,7.028554601e-02,4.919238772e+01,8.131682907e+01,3.777563693e+00,7.639901928e+01,8.339584692e+01,7.544745326e+01,1.531223583e+01,6.827387920e+01,6.185980781e+01,4.920683070e+01,3.502222751e+01,7.778510844e+01,5.491457385e+01,3.313656910e+01,8.714709002e+01,5.912542194e+01,6.207767839e-01,2.008920878e-01,6.920957235e+01,7.967056502e+01,3.622256186e+01,3.906778660e+01,1.530184489e+01,6.432026712e+00,3.964257038e+01
9.478476840e+01,5.098095018e+01,9.660784075e+01,6.469731455e+01,5.887200642e+01,2.028877448e+01,7.347427242e+01,3.436926514e+01,3.843279911e+01,2.190724633e+01,4.375738277e+01,6.718501925e+01,4.438820502e-01,9.531251252e+01,5.945571607e+00,6.746068058e+01,2.464604046e+01,7.390702597e+01,4.541990877e+01,7.692846675e+01,7.536403663e+01,7.957358903e+01,8.309686501e+00,4.789730981e+01,5.261173242e+01,9.717392220e+01,4.838973399e+01,9.451555199e+01,3.220241731e+01,9.390690250e+01
2.222180022e+01,2.530472017e+01,3.740074610e+00,6.044154682e+00,8.933778798e+01,8.126997389e+01,9.846877854e+01,5.083615316e+01,6.008466272e+01,8.092728734e+01,1.243362371e+01,7.006695175e+01,5.582614673e+01,6.989715283e+01,5.948525616e+01,6.721554077e+01,3.004616641e+01,7.941027701e+00,8.673133049e+01,5.578040954e+01,3.843252200e+01,8.229128300e+01,5.426964877e+01,1.409960960e+01,4.122860357e+01,5.491855597e+01,2.251213097e+01,6.263387354e+01,1.954815688e+01,8.596114887e+01
1.252193128e+01,9.876317649e+01,7.585472552e+01,4.497490328e+01,8.204877865e+01,5.296073512e+00,4.553266512e-01,3.992099674e+01,4.409532052e+01,9.410906737e+01,8.931489355e+01,9.119142204e+01,7.679785987e+01,2.781752242e+01,8.774957963e+01,4.032860500e+01,1.405673974e+01,5.246200674e+01,3.905497973e+01,3.943182057e+01,4.615141198e+00,1.251447169e+01,8.235462889e+01,8.463018985e+01,7.213678370e+01,3.770068238e+01,4.773430861e+01,5.841065051e+01,9.468882432e+00,8.188630488e+01
3.310138731e+01,7.475872857e+01,4.098061125e+01,1.416285346e+01,7.666748646e+01,9.697888601e+00,4.741587586e+01,4.812506992e+01,3.801280023e+01,8.263612789e+01,5.040562239e+01,5.282282887e+01,4.989479278e+00,9.081832627e+01,9.534280040e+01,7.429601807e+01,5.633199970e+01,9.939584997e+01,7.769614617e+00,6.613920311e+01,2.720304632e+01,6.891185262e+01,9.161284614e+01,1.018318324e-01,8.558452636e+01,5.576029327e+01,2.723407335e+01,4.695467593e+01,7.534345352e+01,4.849832287e+01
8.529939950e+01,6.007852166e+01,4.004920946e+01,7.248116953e+01,1.251470120e+01,8.365120671e+01,2.834721637e+01,9.898432229e+01,2.196156654e+01,7.952344447e+01,5.202084639e+01,7.762075934e+01,3.268129535e+01,7.867769880e+01,9.180433169e+01,7.625692366e+01,9.154485149e+01,8.019865791e+01,1.557434599e+01,2.497203891e+01,8.274602122e+01,1.406874465e+01,3.089512212e+01,4.082802778e+01,5.557419601e+01,8.400743024e+01,3.924742272e+01,2.275169667e+01,7.565759279e+01,8.512296672e+01
8.559689753e-01,7.590560549e+01,8.794946476e+01,9.126511486e+01,4.190210048e+01,4.647239568e-02,9.388848311e+01,8.240486120e+01,3.264348797e+01,9.796840906e+01,4.216824990e+01,1.660640242e+00,7.812084318e+01,8.901179978e+01,9.148055174e+01,7.454209558e+01,1.382380999e+01,2.947936985e+01,7.340661186e+01,8.885574743e+00,6.700899260e+01,7.831896712e+01,4.374271387e+01,8.070273488e+01,6.711328386e+01,6.345330491e+01,9.883729910e+00,1.468367208e+01,5.041254606e+01,8.213980064e+01
3.612951542e+01,4.415383133e+01,1.756506448e+01,4.878258218e+01,2.938526632e+01,8.430628696e+01,9.406185163e+01,3.601861600e-01,6.296846536e+01,3.345113676e+01,8.043555466e+01,9.894993584e+01,4.789495542e+01,2.955747146e+01,2.681885318e+01,4.214910981e+01,9.813053926e+01,3.833612088e+01,5.099757705e+01,8.022186196e+01,7.562355352e+01,2.216874961e+01,7.027753382e+01,8.865171091e+01,5.444209518e+01,5.700087233e+01,7.606166004e+01,1.803434328e+01,7.194533762e+01,5.455872576e+01
3.327376551e+01,8.558252401e+01,5.986454196e+01,5.818659022e+01,7.628409766e+01,6.005476960e+01,7.629822294e+01,8.250398471e+01,8.225552627e+01,8.346693145e+01,1.645436708e+00,8.638964467e+01,2.782931277e+01,2.919227501e+01,1.686245049e+01,1.180548068e+01,2.304429366e+01,1.916705350e+01,6.150315707e+01,8.089777866e+01,7.047663124e+01,8.921420999e+01,4.715233968e+01,9.561848348e+01,7.863040065e+01,4.000204295e+01,1.442870634e+00,4.794434711e+01,5.604031234e+01,1.693505653e+01
5.079238658e+01,2.191759164e+01,1.282407568e+01,6.765375567e+01,4.611838174e+01,6.670378592e+01,3.319703720e+00,8.977849412e+01,5.988983853e+01,7.596057160e+01,8.690510758e+01,4.674676344e+01,3.014196361e+01,3.243106161e+01,5.695918784e+01,4.788259996e+01,3.357861200e-01,5.004529641e+01,7.682099976e+01,6.180784467e+01,5.353105826e+01,6.623170389e+01,3.369936240e+01,9.817790397e+01,2.963669285e+01,7.798614391e+01,8.572114887e+01,7.596259292e+01,7.978003068e+01,1.554605111e+00
2.134175454e+00,1.975415217e-01,2.848363270e+01,9.766425370e+01,5.972134482e+01,1.306708853e+01,7.560221994e+00,9.657973617e+01,1.208624549e+01,3.870807327e+01,1.692338477e+01,7.672155454e+01,2.500712629e+01,9.433367285e+00,5.455797403e+01,9.976030554e+01,3.305632049e+01,3.644410929e+00,5.689153894e+01,3.603456893e+01,9.785261374e+01,2.780461835e+01,3.781303025e+01,3.287376160e+01,6.419009157e+01,2.517884356e+01,9.734685828e+01,1.855807774e+01,2.264226694e+01,2.047454206e+01
7.176390382e+01,1.193738440e+01,7.751647175e+01,8.727467783e+01,8.125887084e+01,9.290999324e+01,1.780053662e+01,1.369110498e+01,1.721879638e+01,5.679629820e+01,2.992276218e+01,5.278971626e+01,8.381958907e+01,5.423574974e+01,6.492319855e+01,4.309070962e+01,6.705351698e+01,6.625493175e+01,7.826829762e+01,1.940671590e+01,6.971313390e+01,1.230282540e+00,5.509351419e+01,6.623825391e+01,2.844253822e+01,5.686632648e+01,1.641619570e+01,9.639637715e+01,3.519813346e+01,8.546736598e+01
7.748030339e+01,3.583488030e+01,6.892744720e+01,2.863577351e+01,9.514371357e+01,1.615769563e+01,9.094881970e+01,1.051482768e+01,2.031106680e+01,3.490487568e+01,5.848487917e+01,7.255908966e+01,4.297083219e+01,3.136189643e+01,8.492287125e+01,9.729984411e+01,7.387159620e+01,2.974883660e+00,7.628635876e+01,2.877803577e+00,3.008168182e+01,4.542369880e+01,5.973726206e+01,3.922360034e+01,4.686302322e+01,3.514383532e+01,5.281176870e+01,2.775082260e+01,3.489537512e+01,2.974822087e+01
2.207973522e+01,4.035788814e+01,2.701179655e+01,7.128476282e+01,4.874289714e+01,7.861103361e+01,2.643930313e+01,2.285417351e+01,6.455946116e+01,4.776947822e+01,5.014382029e+01,5.148742559e+01,8.631660381e+01,9.950821993e+01,6.441649636e+01,4.731965219e+01,6.068407867e+01,9.474397952e+01,2.693515910e-01,2.329803756e+01,6.484343954e+01,8.626854276e+01,3.770170689e+01,7.602258344e+01,2.521059413e+01,5.832737171e+01,4.813370129e+01,6.470308868e+01,3.973984414e+01,2.996307589e+01
1.398730369e+01,4.207253230e+01,6.008856322e+01,4.437808104e+01,4.522458997e+01,7.762977394e+01,9.605129880e+01,2.465905344e+01,8.767904436e+00,9.044857665e+01,4.922063471e+01,5.957615096e+01,5.134793465e+01,8.974103257e+01,8.543128180e+01,9.593533849e+01,6.342171592e+01,4.741583534e+01,6.661544197e+01,7.489737222e+01,7.425448721e+01,2.574878051e+01,8.612946347e+01,8.329333499e+01,7.045477846e+01,8.009792734e+01,4.965276781e+01,9.840561455e+01,6.834571823e+01,5.871129307e+01
3.982670669e+01,6.493245899e+01,1.322282089e+01,5.624455583e+01,8.575384955e+01,8.875124841e+01,2.152218896e+01,2.582768746e+01,5.410577559e+00,8.436713020e+00,6.481978317e+00,1.126992922e+00,2.839870065e+01,7.682396929e+01,2.057093659e+01,9.393690421e+01,7.954414264e+01,7.168912765e+01,1.482587493e+01,9.333558755e+01,4.882325135e+00,2.657011118e+01,3.427541470e+01,5.196661261e+01,1.716272889e+01,2.850626510e+01,6.848967486e+00,4.309610766e+01,7.174867327e+00,5.155471241e+01
2.321145614e+01,1.506429277e+01,1.094518957e+01,1.873158191e+01,9.781903106e+01,9.235471467e+00,7.230687027e+01,2.519874156e+01,6.605174441e+01,5.812289471e+01,2.689414892e+01,8.944297720e+01,4.564848411e+01,8.731673148e+01,4.071878899e+01,6.833776078e+01,1.109217912e-01,7.932496843e+01,7.697336129e+01,4.307335001e+01,6.123106866e+01,9.052403950e+00,2.653924572e+01,9.614850373e+01,7.621227807e+01,8.957309626e+01,9.718512908e+01,2.368714169e+01,6.245225700e+01,7.858046577e+01
2.713917232e+01,5.089096407e+01,6.706381297e+01,9.797661174e+01,4.029393906e+01,2.703261880e+01,2.277782206e+01,3.868184651e+01,3.349289435e+01,3.987387696e+01,3.036682843e+01,4.967546161e+01,1.273180039e+01,3.475762817e+00,9.116935380e+01,2.514865593e+01,2.045092612e+01,7.735420449e+01,3.591958898e+01,9.142924708e+01,6.031131207e+00,2.083059505e+01,6.901400382e+01,1.443532315e+01,3.485964764e+01,2.499556084e+01,9.701462553e+01,4.530568541e+01,1.556682464e+00,3.610301376e+01
1.335753190e+01,6.880947503e+01,7.388824702e+01,1.910644489e+01,4.702420037e+01,9.876023843e+01,6.554192809e+01,1.094649061e+01,7.115785820e+01,9.295243505e+01,3.592687235e+00,5.603943367e+01,4.483926894e+00,4.672067864e+00,4.310728465e+01,3.404932622e+01,6.177301710e+01,8.473669947e+01,7.442863976e+01,7.847598963e+01,7.958135951e+01,3.766807853e+01,2.903901410e+01,1.213363658e+01,8.972141291e+01,8.115188703e+01,8.218556332e+01,6.107019894e-01,8.470701758e+01,2.517970017e+01
1.352312849e+01,6.457169541e+01,7.770841563e+01,3.431780931e+01,7.218765014e+01,5.406911566e+01,5.308081407e+01,6.209616922e+01,6.975406096e+01,4.366755036e+01,5.291198406e+01,8.857521713e+00,7.066910501e+01,4.003095713e+01,3.670761637e+01,6.537084055e+01,6.558927206e+01,4.966713662e+01,7.388759153e+01,4.545173191e+01,8.852652316e+01,8.199724507e+00,8.943742638e+01,7.726441504e+01,3.248559473e+01,9.543822001e+01,5.242788084e+01,4.218103684e+01,8.009402105e+01,5.917746816e+01
4.585663548e+01,1.574025308e+01,4.434080853e+01,6.860202906e+01,2.817451080e+01,7.327551323e+01,6.818292805e+01,5.345559439e+01,7.225834948e+01,9.197007217e+01,4.971972164e+01,5.792489923e+01,3.359737014e+01,1.434002617e+01,1.579595291e+01,6.715622815e+00,3.616108802e+01,8.631354245e+01,5.808057634e+01,3.016805480e+01,3.968355321e+01,8.298211970e+01,4.200029479e+01,1.786861411e+01,8.828180667e+01,4.148912397e+01,2.561737211e+01,3.240002022e+01,1.013078544e+01,7.635370423e+01
2.425989017e+01,2.932271195e+01,7.970330846e+01,8.591208141e+01,2.178353815e+01,8.865562695e+01,2.862143264e+01,5.577909519e+01,4.475916641e+01,9.070265490e+01,2.135021205e+01,5.022605011e+01,2.677024564e+00,1.273090849e+01,7.060028992e+01,2.623266995e+00,9.410253356e+01,7.943050540e+01,9.355969192e+01,1.066837014e+01,9.166573979e+01,2.611430833e+00,9.866881608e+01,5.434983636e+01,6.494757724e-01,8.140724535e+01,7.782858285e+01,4.852538208e+01,2.301669846e+01,3.130179137e+01
9.271777944e+01,4.841159915e+01,4.216638890e+01,3.903554507e+01,3.028399578e+01,9.791466013e+01,5.623240576e+00,7.850237803e+01,5.466750569e+01,9.708283130e+01,8.539514756e+01,6.903443587e+01,8.429767054e+01,2.085551013e+01,2.835321078e+01,4.660970724e+01,1.794355669e+00,4.695307602e+01,5.918777797e+01,6.791146962e+00,8.355526544e+01,2.584598655e+01,3.239366295e+01,8.848910774e+01,5.858138667e+01,4.579755435e+01,6.841958432e+01,4.807998524e+01,1.584897947e+01,5.232695852e+01
