v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32
6.924452957e+01,9.437573903e+00,1.754710677e+01,5.058836902e+01,9.950447685e+01,4.201107792e+01,5.337821309e+01,3.869239435e+00,7.324610927e+01,1.467805502e+01,2.769619825e+01,6.480250149e+01,8.136562692e+01,7.153712053e+00,2.684618151e+01,9.880238088e+01,5.273925509e+01,4.680764641e+01,3.073130380e+01,8.083586442e+01,3.376343423e+01,9.866338291e+01,6.524939475e+01,3.924867414e+01,3.636236807e+01,2.023183938e+01,7.796490929e+01,1.328546912e+01,5.829513450e+01,9.218517332e+01,2.850525144e+01,6.496515824e+01
9.711910153e+01,8.389896205e+01,8.537654730e+01,6.456957253e+01,2.025578529e+01,7.805350389e+01,8.726786955e+01,9.893555519e+01,4.872157853e+01,7.894898595e+01,1.697703083e+01,2.878768707e+01,6.630283084e+00,8.226706038e+01,9.649333401e+01,9.503328020e+01,6.333226769e+01,3.773569431e+01,6.460096088e+01,1.652200389e+01,1.494109948e+01,3.678549193e+01,4.062245232e+01,5.670942168e+01,3.996313322e+01,8.659005439e+01,3.400256937e+00,2.536777028e+01,6.258817125e+01,8.724900826e+00,5.583932994e+01,3.907349521e+01
9.830401185e+01,5.967196072e+00,1.278592712e+01,5.341251039e+01,8.242656220e+01,7.949538128e+01,1.945815655e+01,9.930087486e+01,4.331205149e+01,5.648953205e+00,8.828454874e+01,4.103499275e+01,7.794501746e+01,4.387468583e+00,2.172701882e+01,1.231494633e+01,6.024183845e+01,5.869868416e+01,6.349916606e+01,7.368698294e+01,1.860117564e+01,1.774545834e+01,1.783393835e+01,2.189087999e+01,4.047918836e+01,6.154002415e+01,8.312021407e+01,3.984937811e+01,1.901420618e+01,7.334889733e+01,5.608989186e+01,5.121702731e+01
7.979537214e+01,5.801222429e+00,2.490455548e+01,8.496938322e+00,8.738089220e+00,9.772278292e+01,3.060924847e+01,1.073780579e+01,6.980691326e+00,7.435583539e+01,6.480608618e+01,3.322639713e+01,6.907162058e+01,7.528109505e+01,5.393707765e+01,6.869671786e+01,9.405340658e+01,3.061576499e+01,7.981923775e+01,4.783116112e+01,2.045149213e+01,7.724527830e+01,9.906015555e+01,5.915439719e+01,2.363698514e+01,7.529420537e+01,5.538422690e+01,8.151454035e+01,8.025650668e+01,7.413989558e+00,7.129164588e+01,8.821928795e+01
9.952393940e+01,4.660959721e+01,2.093161926e+01,1.111499563e+01,7.156138435e+01,9.761195603e+01,1.982481809e+01,1.987147649e+01,4.917971440e-01,4.938811932e+01,3.851766643e+01,4.266686091e+01,8.348251707e+01,5.732637308e+01,4.200845783e+01,1.994882042e+01,8.553885987e+01,9.994114855e+00,8.113572534e+01,5.973734569e+01,7.648382889e+00,4.550984690e+00,3.164466566e+01,3.172772894e+00,4.544198454e+01,1.453976700e+01,5.420544584e+01,6.172445352e+01,8.969649991e+01,3.200568709e+01,5.657792613e+01,7.632881527e+01
6.025941894e+01,7.717215736e+01,2.193749868e+01,9.982414450e+00,9.965385774e+01,6.820634862e+01,1.349048799e+00,5.768828470e+01,4.582997557e+00,8.394688005e+01,2.404401977e+01,9.696665717e+01,5.519402914e+01,8.312909722e+01,6.108277779e+00,7.437526459e+01,5.049213264e+01,3.538855580e+01,5.669311826e+01,7.238295767e+01,1.333866990e+01,6.744424022e+01,4.846983019e-01,8.249586249e+01,4.523474953e+01,3.383086785e+01,9.923913129e+01,9.201949489e+01,5.832701659e+01,4.426645819e+01,8.408142391e+01,7.001183346e+01
3.430430237e+01,1.229310272e+01,5.463923904e+01,4.505594077e+01,4.312615660e+01,3.448000498e+01,3.051450575e+01,1.165902132e+01,8.967615852e+01,3.323679517e+01,6.490545661e+01,9.483594288e+01,6.797270450e+01,8.557582663e+01,1.434298147e+01,3.450273234e+01,2.928092841e+00,3.552374830e+01,2.663158359e+01,8.518176151e+00,2.996762569e+01,9.635388940e+01,6.332214133e+01,4.690809977e+01,6.284564539e+01,2.610429972e+01,8.895346292e+01,7.674185556e+01,9.601315805e+01,6.003704762e+01,5.577209366e+01,5.564209759e+01
9.820864766e+01,8.457462041e+01,3.506225581e+01,7.347855646e+01,1.089839113e+01,8.910675680e+01,8.255710317e+01,1.773330741e+01,8.426159933e+00,2.666020911e+01,5.081729390e+01,1.135454193e+01,8.635458831e+01,4.070880666e+01,6.715049697e+01,8.104489378e+01,6.310622064e+01,4.040307117e+01,7.717023186e+01,2.730427357e+01,2.954354849e+00,1.226632606e+01,4.926766989e+01,7.866131091e+01,3.887146859e+01,9.660423326e+01,2.799990877e+01,4.721719704e+01,7.672472326e+01,7.922580893e+01,4.114829294e+01,9.495994493e+01
6.045212613e+00,4.623662446e+01,4.251219674e+01,7.986451152e+01,5.015358530e+01,6.342263148e+01,4.358828940e+01,7.515925952e+01,4.310247041e+01,8.165049671e+00,1.972034637e+01,3.526025145e+01,3.152957182e+00,5.990709669e+01,5.601585347e+01,8.999418114e+01,9.963525201e+01,7.289040041e+00,7.294017544e+01,8.448932071e+01,9.307376339e+01,9.249514174e+01,4.219483880e+01,4.228895772e+01,7.902011271e+01,8.857547360e+01,4.704648577e+01,6.423399764e+00,6.347993514e+01,8.896479058e+01,8.331209960e+01,9.545598467e+01
3.249820137e+01,6.050865035e+01,3.718660532e+01,5.775039015e+01,3.152098916e+01,7.656189426e+01,8.498710960e+01,8.932616914e+01,8.956239216e+01,8.419129996e+01,8.500770663e+00,3.159131763e+01,7.689565344e-01,8.120495877e+01,3.289809693e+01,8.232269173e+01,4.496024550e+01,1.198582799e+01,9.927418167e+01,9.025080462e+01,3.358861587e+01,9.022511214e+01,6.035514782e+01,6.912465724e+01,5.377144704e+00,6.988404927e+01,5.264002575e+01,1.363101981e+01,6.573842217e+01,9.753112253e+01,9.695309310e+01,5.156051898e+01
3.200139949e+01,1.509834627e+01,8.049147652e+01,7.457431009e+01,2.698792689e+01,6.117453422e+01,9.583826088e+00,3.390801974e+01,5.413514229e+01,9.182471489e+01,5.266183981e+00,6.656652874e+01,3.057922934e+01,8.345989624e+01,6.642180789e+00,5.221134855e+01,3.650697293e+01,4.719802103e+01,7.859832312e+01,8.914138873e+01,5.525388701e+01,3.997556647e+01,2.791915551e+00,4.118198133e+00,9.644855451e+01,7.381296943e+01,7.325791664e+01,8.032932604e+01,1.027383499e+01,8.517246480e+01,3.239744431e+00,4.021734740e+01
3.065908810e+01,2.706810737e+01,6.715335000e+01,4.904504499e+01,6.472401643e+01,6.653665264e+01,5.556759931e+01,6.692025624e+01,9.223228765e+01,5.885270659e+01,7.668770881e+01,3.583424876e+01,8.451537733e+01,2.747890363e+01,8.972127362e+01,8.385901324e+01,2.938839480e+01,4.853445500e+01,9.383439676e+01,6.009363287e+01,4.126448229e+01,4.463696053e+01,5.437852591e+01,5.845295376e+01,5.503414337e+00,7.633606719e+01,1.475597382e+00,2.501210053e+01,3.065325893e+01,7.327753009e+01,2.352616059e+01,7.034138300e+00
8.377434417e+01,9.132875902e+01,7.079271766e+01,1.393225381e+01,6.271195356e+01,5.360873965e+00,9.960568103e+01,3.522308727e+01,3.858585882e+01,7.935505797e+01,1.958518492e+01,9.644499656e+01,2.419742371e+01,5.386368833e+01,3.381713483e+00,2.627830063e+01,9.536355014e+01,3.105229497e+00,4.077778686e+01,5.702202464e+01,2.976505628e+01,6.334769525e+01,7.535880561e+01,5.022605245e+01,5.413689200e+01,9.078216979e+01,3.936869964e+01,5.404445077e+01,4.950472945e+01,6.088094673e-01,7.686705811e+00,4.589641249e+01
2.341381128e+01,1.155913523e+00,9.838419421e+01,5.149596544e+00,9.289255568e+01,8.606056061e+01,8.228964150e+00,6.945904963e+01,2.627566330e+01,8.082154733e+01,5.749120256e+01,1.486637769e+01,7.199660432e+01,6.048482827e+01,3.483083186e+01,2.821028511e+01,5.620493064e+01,9.110016851e+00,3.425844050e+01,6.859689256e+00,9.441288211e+01,7.207366676e+01,4.166615823e+01,3.862206799e+00,9.307935993e+01,5.745004254e+01,1.973212444e+00,3.062014174e+01,8.242869641e+00,8.218027284e+01,9.590880504e+00,9.682088421e+01
6.739927651e+01,8.493527906e+01,9.357414019e+01,4.421710161e+01,5.179088874e+01,4.299132038e+01,9.139675068e+01,2.206828199e-01,3.256237694e+01,4.695008441e+01,4.801233163e+01,5.907195622e+01,7.537444123e+01,8.141536326e+01,6.034538747e+01,7.499622897e+01,7.003045909e+01,3.974742554e+01,3.040304284e+01,6.197276601e+00,9.121488882e+01,6.020396405e+00,9.444149388e+01,4.404904219e+01,9.455826447e+01,4.217326948e+01,7.992015421e+01,1.801450754e+01,4.143229863e+01,7.934070658e+01,9.106115579e+01,9.958566909e+01
4.223139774e+01,9.765584093e+00,9.929549737e+01,9.015021576e+01,7.695500097e+01,4.372283155e+01,6.185903974e+01,5.143430659e+01,5.945049752e+01,8.738702711e+01,5.474692235e+01,7.840544622e+01,3.401032014e+01,2.947309214e+01,1.492076276e+01,1.115075017e+01,5.012693330e+01,5.663429754e+01,6.763951723e+01,8.532695085e+01,3.050469801e+01,2.534713613e+01,4.857630796e+01,6.435110008e+01,9.351416098e+01,3.817181795e+01,7.420206952e+01,7.969258223e+01,2.256112490e+01,7.085408921e+00,9.061144644e+01,5.861903417e+01
2.772325803e+01,6.563912775e+01,7.343707719e+01,7.046160017e+00,9.984406455e+01,9.782405659e+01,4.588794264e+01,3.802344625e+01,7.615540427e+01,9.203036197e+01,6.274711800e+01,6.318969550e+01,5.029661916e+01,1.557369553e+01,3.940591120e+01,9.453270339e+01,9.816105406e+01,3.910427776e+01,8.780763845e+01,3.979241674e+01,4.458802872e+01,7.574141531e+01,4.458427495e+01,1.217685316e+01,1.173523268e+01,9.366866384e+01,7.936597358e+01,9.020723568e+01,1.766310720e+00,3.839391784e+01,9.794984787e+01,1.326020247e+01
9.369175913e+01,1.798155795e+01,3.475738069e+01,8.170039622e+01,5.536499968e+00,2.849772778e+01,7.574588535e+00,1.370167468e+00,3.470517868e+01,8.724429364e+01,2.929312384e+00,9.226335340e+01,4.625646535e+01,1.775049512e+01,9.139266722e+01,6.273114054e+01,4.011381201e+01,2.670498021e+01,5.143518324e+01,8.340039855e+01,9.626473417e+01,2.666764615e+01,5.164013870e+01,1.826189778e+01,4.894725164e+01,2.064500614e+01,4.066063820e+01,5.648397669e+01,5.808224325e+01,4.606586531e+01,2.740491945e+01,9.963887471e+01
9.726018767e+01,3.690379947e+01,6.092450063e+01,3.036088596e+01,6.313648047e+01,5.770110768e+01,6.658453705e+01,9.184220607e+01,5.565450282e+01,2.454879748e+01,8.057451908e+01,4.084618906e+01,2.470048217e+01,4.769411710e+01,1.347234585e+01,6.852044677e+01,8.089767862e+01,5.940495203e+01,1.595738790e+01,3.445265506e+01,7.754508043e+01,7.948109875e+01,3.323713802e+01,3.690974971e+01,4.446178644e+01,2.803269842e+01,6.887947351e+01,9.834650343e+01,9.173645620e+01,7.296249473e+01,1.042729576e+01,8.221861332e+01
9.973297301e+01,3.971148519e+01,5.477832971e+00,2.947794005e+01,3.712738584e+01,4.176677640e+01,7.610078357e+01,6.290003849e+01,9.006237006e+01,3.264231407e+01,7.614239655e+01,2.651853699e+01,8.166159476e+00,2.031622361e+01,6.079424368e+01,2.875553950e+01,2.199566529e+01,3.955067375e+01,4.187882729e+01,9.799938760e+01,1.442986255e+01,6.405129219e+01,8.390299349e+01,8.313366787e+01,8.045464433e+01,1.884624826e+00,4.418746776e+01,2.853292395e+01,8.240115125e+01,4.560729944e+01,7.520266817e+01,1.518822285e+01
9.370166752e+01,4.816677946e+01,3.368912665e+01,9.915136167e+01,1.121813689e+01,9.738592242e+01,4.458490846e+01,1.841433486e+01,9.916359629e+01,4.116826534e+01,4.672576737e+01,7.566587249e+01,4.578418213e+01,3.669708921e+01,7.337994241e+01,3.298451965e+01,8.132620136e+01,8.778997784e+01,7.019702147e+01,7.959135187e+01,4.845213914e+01,8.463082570e+01,1.491905628e+01,6.198256294e+01,1.233737859e+01,6.771410229e+01,3.188236515e+01,3.409396074e+00,5.703746293e+01,9.698690632e+01,3.185049554e+01,8.596116825e+01
8.172539168e+01,7.524122283e+01,2.465788995e+01,3.845647566e+01,5.365062326e+01,8.175093999e+01,5.528999747e+01,1.181360885e+01,3.077794483e+01,2.168445941e+01,8.332008866e+01,4.797952329e+01,4.591998696e+01,8.263040129e+01,8.557255935e+01,7.215919142e+01,1.244522216e+01,5.617447105e+01,4.933945043e+01,1.928751919e+01,6.713124418e+01,3.472197496e+01,6.229419257e+00,7.278133320e+01,8.663412678e+01,2.088151328e+01,3.493294093e+01,4.557862134e+00,9.960673714e+00,1.994666454e+01,4.014737917e+01,2.942538126e+01
2.755699242e+01,2.140490347e+01,8.372562074e+01,1.759368699e+01,6.035444980e+00,8.561646443e+01,1.177339744e+01,8.108388982e+01,5.009799969e+01,7.393118711e+01,9.141746693e+01,2.083422584e+01,6.496825012e+01,1.606703965e+01,8.949606375e+01,6.234552979e+01,9.775278656e+01,9.750867857e+01,1.344640928e+00,6.221571146e+00,4.597117869e+01,6.392019305e+01,2.977034124e+01,3.339987642e+01,2.395159739e+01,6.483529756e+01,4.152124973e+01,7.525994088e+01,2.819933806e+01,4.678771810e+01,8.099155693e+01,8.372344910e+01
7.221383137e+01,1.103842520e+01,1.360582063e+01,6.921515928e+01,3.433110124e+01,8.905287360e+01,1.549267736e+01,6.829556632e+01,4.289190411e+01,1.930600907e+01,6.667904956e+01,3.383271617e+01,4.782534771e+01,5.709479253e+01,3.977651116e+01,1.669837978e+01,9.691236094e+01,1.103570952e+01,7.884041525e+00,5.838470162e+01,9.108132031e+01,5.549240478e+01,2.569446007e+01,9.114945246e+01,6.488713179e+01,8.391136655e+01,6.081150297e+01,9.507938612e+00,4.729670034e+00,5.015520639e+01,6.634572897e+01,5.144219224e+01
8.806341053e+01,8.090663973e+00,3.886716131e+01,9.871903751e+01,5.998307180e+01,6.421983735e+01,5.789802092e+01,6.717441857e+01,8.499858985e+01,1.532956552e+01,9.258351458e+01,5.131235810e+01,7.668137015e+01,8.582302892e+01,5.937935782e+01,5.635403695e+01,8.272441905e+01,9.704245022e+01,6.812741684e+01,2.324676875e+00,9.098645649e+01,4.510735838e+01,7.687814498e+01,3.234104495e+00,9.285008987e+01,9.034458858e+01,9.548841937e+01,2.307923289e+01,4.586034079e+01,7.128203481e+01,2.777611186e+01,1.218959937e-01
1.521482468e+01,8.902506245e+01,3.654717878e+01,9.451811113e+01,5.145204733e+01,3.126362297e+01,8.008993364e+00,3.568979237e+01,4.857959198e+01,5.996445091e+01,7.200407051e+01,6.158781922e+01,4.475642948e+01,7.892097709e+01,5.915833908e+01,4.442170977e+01,6.211437858e+01,6.442252634e+01,1.989751264e+01,5.790598927e+01,5.519609608e+01,9.728052234e+00,6.530119965e+01,3.989995049e+01,2.558554950e+01,8.775373132e+01,2.454819264e+01,9.720513426e+01,7.342996855e+01,2.367144737e+01,3.038839203e+01,4.490648638e+00
4.402369490e+01,2.519405001e+01,7.940555384e+01,5.576339961e+01,8.832310736e+01,5.910702139e+01,8.091712989e+01,3.384994786e+01,9.805486904e+00,2.638333896e+01,7.509851886e+01,3.026843764e+01,8.034594991e+01,7.036313979e+00,4.365083394e+01,1.442890488e+01,6.379748860e+00,3.560300982e+01,9.685804041e+01,9.507036052e+01,2.719380998e+01,6.905642690e+01,3.924972160e+01,4.366458456e+01,9.073914514e+01,4.771068033e+01,4.980158515e+01,1.662257328e+01,9.635054178e+01,3.782624557e+01,2.629346828e+01,6.897532259e+00
6.994266922e+01,1.892823265e+01,3.536972041e+01,2.226522847e+01,1.441643693e+01,5.335007888e+01,4.142590177e+01,1.421794814e+01,3.487218507e+01,5.317935656e+01,5.194965961e+01,1.438208911e+01,6.308288532e-02,6.394759182e+01,5.012758616e+01,9.075939796e+01,1.458660785e+01,9.635119735e+01,5.161680967e+01,7.339629661e+01,1.651024484e+01,6.432975552e+01,6.464060226e+01,1.239673312e+01,2.167775437e+01,6.896707959e+01,8.107844843e+01,3.084936297e+01,8.638610317e+01,1.471867265e+01,8.497835983e+00,7.461382557e-01
7.160576735e+01,6.380104621e+01,3.918292059e+01,2.730013894e+01,6.901928606e+01,5.906244404e+01,4.199953762e+01,3.143530818e+01,5.050964024e+01,6.929162389e+01,3.450366912e+00,3.064015703e+01,5.906731719e+01,5.268863776e+01,4.869122002e+01,3.222803938e+01,8.313579654e+01,9.087598922e+01,6.615110739e+01,2.599766697e+00,7.148574458e+01,8.121396645e+01,5.274543876e+01,9.368962289e+01,1.180507382e+01,5.624522769e+01,8.385903930e+01,9.985815505e+01,3.851594204e+01,8.046919612e+01,7.346575537e+01,5.361820454e+01
7.389121343e+01,1.867585951e+01,8.331297262e+01,3.265540867e+01,4.259741788e+01,5.465371474e+01,4.448111715e+01,8.152094283e+01,4.671309635e+00,7.414190042e+01,3.226117623e+01,7.349951406e+01,1.613602693e+01,2.699792872e+01,3.253102036e+01,4.985421676e+01,3.128084003e+01,5.066647274e+01,4.679828707e+01,4.657246247e+01,4.498516007e+01,2.899584821e+01,3.713135442e+01,6.843640264e+00,9.265027751e+01,2.346510621e+01,5.025403840e+01,6.479467582e+01,3.533775209e+01,9.896521407e+01,1.035668779e+01,8.579352305e+01
8.426459456e+01,7.298165524e+01,5.759258441e+01,2.312936712e+01,7.469599931e+01,3.534200452e+00,8.943567941e+00,7.758104291e+01,2.200992459e+01,1.181028032e+01,6.629039152e+01,7.374159343e+01,7.385529654e+01,2.841504821e+01,7.619865523e+01,3.661363361e+01,4.647009301e+01,4.979648757e+01,8.059174135e+01,9.638338469e+01,9.968431844e+01,5.051792246e+01,4.027397331e+01,7.293532308e+01,5.645854540e+01,8.330066861e+01,3.034723543e+01,6.308676663e+01,2.077454799e+01,8.775972940e+01,4.614932302e+00,6.026560877e+01
3.865593619e+01,8.802214799e+01,3.388706198e+01,7.190144811e+01,1.201977152e+01,9.910235693e+01,3.165776117e+01,5.772192332e+01,1.548272630e+01,3.027516915e+01,9.999650298e+01,7.325207886e+01,1.741937199e+01,4.911215692e+01,1.915888111e+00,2.864736710e+01,6.230557367e+01,2.468390412e+01,1.900691231e+01,7.699703686e+01,7.468935061e+01,7.680485612e+01,9.848172331e+01,4.391079171e+00,1.448848132e+01,9.655073609e+01,5.527508014e+01,6.529301273e+01,8.660229450e+01,3.434649820e+01,4.769050675e+01,9.200776681e+01
8.601774199e+01,2.716485812e+01,5.855192840e+01,4.529173271e+01,6.067391500e+01,4.936099026e+01,3.278219000e+01,5.987944499e+01,6.155710679e+01,6.477378571e+01,7.835681070e+01,1.161040769e+01,6.757068381e+01,5.291180140e+01,5.790735649e+01,2.630725829e+01,6.838395429e+01,1.864643477e+01,4.697289279e+01,3.293591520e+01,6.972337075e+01,6.038261905e+01,3.437063316e+01,9.957903376e+01,7.125942945e+00,3.161145213e+01,6.003444169e+01,5.902682514e+01,2.141124931e+01,2.979625117e+01,9.460870456e+01,8.608997463e+01
5.549438016e+01,8.880629962e+01,1.802497067e+01,6.153447820e+01,4.038741137e+01,2.171729735e+00,6.139331118e-01,4.274264067e+01,1.414200675e+01,8.827583691e+01,4.643948244e+01,2.429262878e+01,7.518331823e+01,3.369275657e+01,4.164518472e+01,4.267978039e+01,2.441426113e+01,4.481721644e+01,4.539085221e+01,2.422391997e+00,9.617404638e+01,4.112981572e+01,9.134393735e+01,1.511484683e+01,1.260400861e+01,3.610590977e+01,3.210059525e+01,7.178099287e+01,9.975867129e+01,7.115591716e+01,1.941183588e+01,1.341075699e+01
6.072785138e+01,4.889033655e+00,9.288244869e+01,5.460930189e+01,8.578683766e+01,3.395986910e+01,2.928524956e+01,4.763418313e+01,8.392159521e+01,7.705752755e+01,7.168650880e+01,8.957236018e+01,6.145041070e+01,2.508633675e+01,4.123409911e+01,4.190851111e+01,5.748146981e+00,8.030555059e+01,7.944019771e+01,5.125162835e+01,3.271887522e+00,4.383442495e+01,9.134612250e+00,2.739531321e+01,6.047356427e+01,6.013922142e+01,4.832785581e+00,8.163357093e+01,7.576676685e+01,9.983923099e+01,1.129363560e+01,8.494984728e+01
1.758344047e+01,3.343642807e+01,6.332895102e+01,3.964124851e+01,6.338164234e+01,9.291421973e+01,8.604677979e+01,9.387717280e+00,2.943915914e+01,9.751136884e+01,6.448162528e+01,6.236036814e+01,8.113131877e+01,1.229945591e+00,9.803689519e+00,1.469319529e+01,1.394460272e+01,7.057556717e+01,8.893609897e+01,8.037730792e+01,6.945956863e+01,4.953943097e+01,8.596041846e+01,5.566231013e+01,7.918892808e+00,4.462620370e+01,5.328532226e+01,6.415823706e+01,3.875966665e+01,8.231072734e+01,2.315621759e+01,2.818668087e+01
9.456451457e+01,3.605369154e+01,4.774691012e+01,1.649797371e+01,8.711169744e+01,3.191850433e+01,6.703494364e+01,5.896764470e+01,5.421763615e+01,8.963254496e-01,5.999791829e+01,9.299681467e+01,3.960892576e+01,2.122828818e+01,5.028178153e+01,4.239980244e+01,7.209975665e+00,9.712000658e+01,4.937514790e+00,7.461320490e+01,9.226118210e+01,2.016526297e+01,1.063578905e+01,1.530476300e+01,7.690595553e+01,1.369537617e+01,6.044849453e-01,9.409626054e+01,6.239780932e+01,9.287865792e+01,2.680230072e+01,1.210467543e+01
2.866055665e+01,6.235392588e+01,3.209430892e+01,4.044674146e+01,6.718748070e+01,1.432258741e+01,3.319835978e+01,4.921382234e+01,8.461398630e+01,9.770976527e+01,5.616302210e+01,4.589308612e+01,5.850285036e+00,7.922911873e+01,7.507807769e+01,5.270837030e+01,6.541148981e+01,4.965030212e+01,5.074849543e+01,6.604024669e+01,7.381244058e+01,4.180321149e+01,2.367499146e+01,3.546986607e+01,9.826331239e+01,5.295421147e+01,1.786620325e+01,4.654309792e+01,4.236252917e+01,8.602150230e+01,3.387592274e+01,7.134277398e+01
8.275424183e+01,7.989955474e+01,5.686584985e+01,6.579336108e+01,9.756385330e+01,5.584062539e+01,6.060730112e+01,6.167873691e+01,9.149076975e+01,9.445669884e+01,3.160171951e+01,5.680198680e+01,3.070175633e+01,2.496597699e+01,4.450634122e+01,5.351061353e+01,8.040872970e+01,8.816746033e+01,2.380085262e+01,9.641827623e+01,4.901430663e+01,7.734468771e+01,1.017182517e+01,4.627949205e+01,6.964862929e+01,7.086531885e+01,3.869489854e+01,8.624161219e+01,2.629990870e+01,2.225153241e+01,4.586485032e+01,7.371107669e+01
7.785810275e+01,3.572689136e+01,5.073850183e+01,6.310738364e+01,3.167648900e+01,5.525302683e+01,6.092874668e+01,3.349807623e+01,4.414603279e+01,2.680026530e+01,9.626404068e+01,6.255873881e+00,7.106117898e+01,2.059267902e+01,2.970630267e+01,7.615164588e+01,5.213608887e+01,2.002094915e+01,9.994477832e+00,4.313823087e+01,3.013458881e+01,2.232235500e+01,5.610867684e+00,3.171130557e+01,4.456984837e+01,6.319346167e+01,9.268379905e+01,2.580418554e+01,3.357234798e+01,7.141957044e+01,6.152457590e+01,6.594672669e+01
8.832582588e+00,5.677569769e+01,2.233826762e+00,4.344121796e+01,4.226112919e+01,9.262956974e+01,8.472749511e+01,5.621978367e+01,2.007819124e+00,8.112145467e+01,8.807678789e+01,9.406900787e+01,9.088600032e+01,9.670061209e+01,2.993082752e+01,3.259115899e+01,3.663013519e+01,9.042046224e+01,9.806574681e+01,9.957435483e+01,9.142080418e+01,4.871636450e+01,1.145684615e+01,7.677282550e+01,9.181292422e+01,4.645401994e+00,6.309943667e+01,4.277615132e+01,1.245361569e+01,3.046694865e+01,7.542832955e+01,9.033623803e+01
