v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38
6.452129948e+01,4.930618494e+01,1.681349186e+01,1.082928990e+01,3.548254131e+01,2.715441867e+01,5.582959738e+00,4.135429153e+01,2.316356458e+00,9.607381098e+01,3.358951703e+01,9.660319327e+01,9.216102080e+01,8.783950247e+01,6.634221278e+01,8.144736027e+01,4.409079449e+01,1.647456160e+01,2.212159209e+01,1.386799815e+01,2.374611598e+01,7.791821788e+01,5.268661132e+01,1.276831073e+01,9.861436611e+01,6.372777918e+01,8.461852716e+01,4.062044056e+01,1.386553542e+01,9.696127330e+01,2.838459839e+01,6.835265633e+01,8.844323440e+01,5.872423144e+01,6.876151275e+01,9.100607225e+01,4.447531512e+01,1.008964125e+01
7.333584561e+01,6.607501446e+01,1.399614101e+01,4.174240029e+01,4.301749346e+01,4.540012538e+01,7.109100305e+01,6.848120067e+01,8.627574537e+01,8.846058808e+01,6.222921995e+00,3.802460883e+01,6.671029198e+01,6.908328249e+01,8.835549936e+01,9.606601317e+01,5.424134436e+01,7.720080798e+00,3.249656595e+01,9.942972595e+01,8.707777477e+01,3.901226991e+01,8.101934910e+01,1.240485454e+01,3.215799654e+01,1.374387156e+01,6.914086382e+01,5.379111068e+01,8.018193609e+01,8.923879811e-01,9.087417820e+01,6.867648793e+01,5.656165522e+01,4.624879960e-01,2.949293916e+01,8.739586838e+01,5.553311750e+01,8.015124186e+01
9.411040851e+01,3.792036038e+01,1.009610120e+01,2.375718471e+01,6.204688622e+01,2.024273742e+01,6.917774495e+01,9.382329853e+01,9.665349105e+01,6.120166934e+01,5.932073007e+01,8.036984449e+01,5.787097317e+01,4.824712224e+01,9.712390462e+01,9.929629693e+01,4.366023891e+01,8.591423777e+01,5.670089380e+01,3.149798454e+01,1.179644413e+01,9.526495421e+01,9.785747309e+01,1.801234135e+01,6.654241867e+00,6.896740847e+01,4.392409011e+01,6.271905016e+01,8.303486110e+00,3.731743342e+01,7.622483472e+01,2.675310592e+01,3.308146744e+01,6.469081224e+01,4.746362455e+01,1.704719821e+01,3.578659186e+01,5.447098345e+01
2.936148896e+01,6.736947750e+01,1.442373186e+01,5.654255009e+01,8.988416821e+01,9.044106731e+01,6.204208799e+01,7.468754160e+01,6.766880055e+01,4.465718495e+01,1.022729511e+00,6.114628878e+01,2.071907458e+01,1.375829892e+00,9.210343690e+01,9.735754001e+01,1.963301600e+01,9.259229064e+01,9.279576827e+01,6.123810238e+01,1.312881506e+01,5.530341253e+01,7.881352828e+01,2.636225217e+01,2.710837887e+01,9.421929746e+01,5.521416643e+01,8.611745246e+01,9.605007853e+01,1.318227272e+01,9.200633602e+01,7.262952540e+01,6.071456897e+01,3.268707423e+01,6.240262453e+01,1.784370085e+00,2.292801464e+01,1.584508405e+00
3.142010009e+01,6.426567339e+01,7.090354288e+01,6.059491369e+01,7.866191239e+01,8.506028425e+01,6.973913133e+01,4.910201874e+01,9.543950526e+01,8.461915245e+01,2.834512658e+01,9.840292747e+01,6.862297885e+01,7.386292333e+01,2.327382039e+01,4.532362126e+01,1.826691058e+01,5.389041142e+01,7.146241582e+01,3.418509530e+01,3.141467293e+01,6.227404252e+01,6.500049734e+01,8.171744106e+01,9.745072244e+01,7.747456731e+01,2.356980508e+01,2.872059218e+01,4.001406710e+01,9.615124593e+01,5.201356186e+01,3.271391911e+01,9.519157028e+01,2.780228614e+01,7.113317831e+01,9.201256716e+01,7.201516120e+01,2.076656984e+01
9.013171913e+01,9.312741528e+01,9.216875285e+01,3.531595179e+01,5.728907814e+01,9.458670665e+01,3.980006431e+01,1.235564746e+01,2.163257407e+01,4.418792161e+01,4.698406521e+01,9.980900867e+01,4.944531780e+01,3.584984636e+01,3.859200702e+01,6.530761433e+01,7.922332114e+01,1.615943737e+01,9.358371008e+01,5.466302796e+01,7.022620726e+01,4.281866723e+01,6.439473665e+01,4.950100714e+01,7.311023487e+01,1.960164950e+01,4.984650449e+01,1.688323053e+01,8.187769034e+01,8.831787927e+01,1.501770406e+01,2.620936019e+01,9.502330795e+01,1.942316499e+01,2.999741761e+01,4.916331549e+01,2.540985649e+01,5.338877971e+00
2.246130824e+01,9.812994046e+01,8.235114487e+01,5.002852222e+01,8.125108906e+01,4.975048963e+01,4.173287873e+01,1.897382294e+01,3.557226529e+01,3.309086971e+01,7.472619939e+01,5.509385662e+01,1.490313293e+01,7.950660787e+01,2.574602147e+01,7.042219366e+01,5.491883292e+01,1.126895452e+01,9.135274378e+01,3.812271538e+01,4.483209379e+01,9.031172573e+01,9.692841218e+01,6.329246372e+01,9.053332951e+00,3.351730642e+01,5.000157690e+01,6.122187205e+01,1.935716699e+01,4.930756717e+01,6.156959666e+01,9.980543069e+01,3.122824135e+01,3.306880793e+01,6.544477988e+01,7.522238170e+00,9.552198928e+00,7.823574160e+00
9.969685083e+01,6.336564538e+01,6.300572032e+01,4.258191803e+00,9.829824191e+01,7.364829837e+01,3.833821606e+01,1.037053303e+01,3.187375512e+01,8.047008929e+01,8.812311877e+01,9.377868763e+01,1.223659976e+01,7.167586853e+01,3.746176427e+01,6.930296796e+01,4.497417903e+00,5.939465872e+01,2.617143279e+01,9.147460766e+01,1.772257629e+01,6.505359249e+01,7.814364369e+01,4.480296706e+01,1.107293028e+01,6.463374348e+01,5.719420880e+01,9.551457252e+01,1.333700137e+01,4.769957821e+01,3.786116185e+00,9.760407570e+00,4.984567750e+01,4.680105752e+01,3.638797858e+00,8.492441623e+01,1.335004503e+01,6.075722673e+01
1.524635607e+01,6.747860736e+01,9.146515094e+01,3.796181878e+01,5.287757414e+01,1.356977486e+01,8.577191166e+01,2.466968573e+01,3.129701194e+01,1.271657554e+01,1.139734891e+01,8.545431123e+01,4.924316928e+01,5.079069979e+01,8.827667928e+01,8.243083328e+01,1.465678788e+01,6.857588148e+00,4.372096530e+01,7.019569514e+01,4.387049880e+01,4.432740924e+01,9.942963597e+01,7.753796577e+01,4.331956746e+01,7.273569138e+01,1.521438232e+01,6.876024575e+01,3.894038532e+01,6.021554859e+01,5.789848016e+01,5.197182617e+01,8.948381581e+01,8.695358572e+01,3.787443974e+01,5.717987532e+01,2.584736245e+01,9.151334748e+01
9.661135800e+01,8.245170464e+01,2.587424641e+01,9.059056960e+01,7.018327794e+01,8.337358245e+01,8.560517090e+00,8.314454193e+01,8.327413790e+00,2.469079508e+01,5.432116050e+01,1.857891185e+01,5.725782153e+01,9.418119230e+01,4.464262445e+01,1.911686754e+01,6.976950297e+01,8.528132135e+01,8.120081692e+01,6.048058771e+01,2.966055973e+01,9.697702460e+01,6.481119162e+00,4.504348061e+01,2.902351501e+01,1.393400517e+01,2.513196202e+01,1.576712352e+01,1.035582242e+01,7.365699501e+01,3.904720482e+01,6.764414806e+01,8.647909098e+01,7.345243257e+01,4.619541414e+01,8.577411809e+01,5.902893623e+01,9.235143473e+01
3.480393236e+01,9.685235331e+01,1.320764256e+01,4.200829085e+01,2.228662134e+01,2.935389220e+01,5.576970488e+01,3.597181175e+01,4.953113517e+01,3.319580375e+01,9.000616576e+01,5.654179927e+01,9.644362568e+01,3.860379952e+01,5.921892435e+01,2.316396161e+01,4.981842165e+01,1.583153905e+01,2.738934015e+01,4.798214058e+01,4.918198445e+01,3.733250762e+01,8.856388361e+01,2.513882372e+01,3.507908293e+01,3.271217188e+01,3.071347026e+01,8.536645177e+01,6.995963770e+01,5.003888067e+01,7.953202115e+01,9.919604113e+01,5.521944497e+01,9.164913990e+01,4.489867686e+01,7.980930524e+01,8.413041798e+01,3.306858319e+01
3.135017470e+01,9.576045114e+01,7.267889100e+01,6.739281809e+01,5.268744855e+01,1.686827641e+01,7.298428876e+01,4.716457778e+01,8.419179537e+01,5.248261498e+01,1.517639371e+01,2.582743465e+01,3.492841618e+01,6.867288491e+01,8.112926000e+01,5.136683373e+01,3.243839721e+01,7.921361070e+01,9.991811420e+01,8.738891398e+01,5.509060249e+01,5.488886591e+01,9.829993852e+00,2.069086121e+01,6.384062642e+01,7.099996887e+00,3.190556448e+01,7.989965463e+01,7.150140786e+01,5.245254812e+00,9.393350451e+01,9.639650644e+01,3.949035961e+01,7.396775125e+01,9.429559615e+01,1.477729044e+01,3.094247338e+01,9.880155079e+01
4.355243762e+01,3.477444585e+00,1.569710883e+01,9.375798388e+01,9.371567735e+01,3.293854204e+01,4.126742100e+00,4.304864876e+01,2.077645556e+01,7.030106923e+01,3.231841563e+01,6.344900909e+01,6.854589337e+01,8.431288934e+01,5.135520379e+01,5.279767278e+01,3.004482035e+01,8.653981040e+01,1.111092420e+01,4.874472362e+01,2.716009281e+01,7.937372546e+01,8.877852620e+01,6.900336972e+01,6.287135504e+01,7.564961528e+00,1.654080740e+01,4.954893744e+01,5.103497246e+01,6.509362417e+01,8.790398136e+01,2.060781947e+01,7.290799121e+01,5.571781017e+01,4.436183598e+01,2.759687804e+01,2.786678303e+01,5.768793237e+01
1.486964833e+01,2.535557409e+00,9.161280400e+01,5.534574614e+01,7.268361042e+01,1.537439700e+00,7.424163092e+01,1.689839443e+01,7.199088118e+01,2.711168180e+01,1.868420771e+01,2.485435584e+01,1.270810530e+00,9.338682102e+01,6.965882685e+00,8.335369018e+01,8.851926789e+01,1.006649378e+01,1.423642020e+00,8.390213779e+01,1.402655721e+01,6.907653361e+01,4.673757205e+00,6.183614054e+01,4.950435702e+01,7.213054687e+01,4.825845668e+01,6.587385681e+01,5.340580182e+01,7.048244271e-01,8.642963558e+01,6.632588711e+01,4.444299535e+01,9.455311689e+01,3.830408390e+01,2.934673375e+01,3.907270862e+01,7.415854337e+01
7.201285066e+01,3.649404692e+01,5.432773921e+01,8.712635963e+01,7.656192104e+01,6.703785539e+00,5.005692356e+01,4.891073942e+01,1.230893836e+01,7.921031727e+00,1.704619029e+01,8.140529116e+01,8.099256345e+01,4.732465474e+01,4.107136180e+01,7.565648876e+01,9.039951513e+01,5.376246878e+01,9.018235539e+01,4.669147803e+01,1.920842725e+01,3.723763717e+00,2.175454080e+01,3.403867884e+00,1.946881159e+01,3.660411895e+01,7.856716672e+01,1.910144624e+01,8.021855054e+01,1.627619696e+01,5.405823210e+01,1.972203758e+01,2.797574935e+01,9.221757634e+01,1.232729193e+01,8.876050150e+01,7.062011381e+01,3.382339250e+01
4.080739058e+01,1.945371688e+01,6.904716467e+01,7.556301911e+01,2.178034065e+01,5.431389113e+01,5.792902066e+01,7.582792899e+01,5.859150461e+01,4.929865989e+01,2.872053910e+01,6.330977940e+01,2.362514533e-01,9.782847802e+01,9.461305017e+01,1.888693875e+01,8.055214122e+01,5.661179470e+01,4.877881784e+01,6.616024681e+01,2.806660301e+00,3.104196156e+01,3.377292820e+01,1.499946678e+01,5.324715170e+01,3.026359858e+01,7.656163253e+01,1.635910622e+01,7.256419076e+00,2.671703471e+01,1.529068376e+01,5.173958272e+01,4.884015690e+00,6.810991170e+01,5.903480944e+01,8.402189988e+01,9.894572543e+01,6.528193105e+01
2.404940555e+01,7.735048323e+01,4.058400419e+01,5.978448369e+01,7.290983543e+01,6.193455285e+01,3.825121580e+01,5.794015491e+01,6.411343781e+01,4.862311859e+01,7.711297838e+01,9.033668314e+01,7.850495439e+01,6.254009066e+01,4.005494484e+01,1.455432627e+01,2.302426197e+01,3.870711982e+01,6.169813694e+01,2.762818501e+01,8.215737804e+01,6.061593489e+01,5.471027199e+01,7.506575332e+01,1.577834731e+01,6.628748990e+01,9.917861681e+01,5.495865658e+01,2.594698266e+01,6.894560474e+01,2.913073493e+01,8.879730091e+01,1.634792944e+01,7.269851364e+01,9.272287641e+01,4.902593887e+01,6.799979436e+01,7.195810081e+01
1.939797612e+01,2.443437372e+01,3.874870497e+01,4.635584575e+01,2.078294024e+01,8.956430270e+00,3.598184765e+01,5.886201529e+00,9.014260347e+01,3.854440575e+01,5.993646979e+01,9.400511549e+01,5.871914959e+01,4.331312832e+01,7.366565952e+00,7.402118347e+01,7.679498258e+01,2.698942723e+01,1.634111881e+00,2.602032546e+01,4.760451628e+01,9.966801564e+01,8.519725524e+01,5.925540172e+01,1.262139742e+00,7.696179189e+01,9.175026885e+01,9.154979914e+01,8.902190204e-01,7.035843278e+01,2.379030946e+01,3.670816647e+01,6.537963863e+01,8.847073872e+01,2.821722831e+01,6.569840884e+01,7.734593347e+01,4.290290038e+01
9.344881136e+01,3.330862536e+01,5.531550370e+01,3.514111031e+01,8.469044490e-01,7.609057719e+01,8.395387733e+00,6.392181410e+01,4.250333606e+01,2.092223840e+01,8.067341560e+01,5.373258358e+01,8.506687049e+01,6.238257462e+01,2.856682334e+01,1.105417052e+01,4.659483360e+01,4.536565801e+01,2.912026132e+01,5.764335598e+01,4.531838705e+01,1.325736034e+01,2.229787699e+01,9.283777034e+01,8.471260109e+01,6.546309303e+01,6.259779311e+01,8.968071207e+01,5.214240587e+01,1.346029168e+01,4.302403186e+01,6.099638035e+01,2.371484160e+01,8.735445366e+01,7.703144016e+01,6.247800878e+01,1.239477550e+01,6.584668878e+01
2.639068509e+01,6.953546122e+01,6.620239673e+01,6.096324067e+01,2.150369615e+01,8.701451795e+01,4.277818007e+01,1.463705795e+01,2.702599103e+00,5.390893993e+01,1.631190219e+01,7.289848834e+01,1.448508353e+01,7.218714520e+01,2.884284629e+01,5.330341262e+01,2.786034933e+01,4.158086619e+01,6.522629402e+01,9.577092755e+01,4.414118995e+01,2.948787363e+01,1.938110556e+01,7.431009795e+01,3.825642704e+01,3.200264715e+01,7.177024794e+01,8.695818124e+01,7.470274819e+00,3.001215558e+01,5.412422381e+01,7.909297626e+01,8.309529652e+01,4.449593638e+00,5.931864514e+01,2.446327861e+00,6.725294723e+01,7.554077221e+01
7.404723867e+01,6.080716864e+00,5.983100538e+01,1.344020205e+01,8.540184110e+01,5.073885677e+01,4.726732601e+01,5.459165658e+01,6.569060434e+01,4.125955085e+01,5.125194168e+01,5.851915770e+01,9.459149067e+01,4.340047780e+01,3.726769386e+01,3.419055567e+01,4.444761376e+01,3.286925500e+01,2.907342554e+01,4.889147833e+01,6.273221539e+00,9.256526091e+00,2.946980956e+01,4.723420919e+01,7.789507737e+01,5.722057559e+01,8.350688633e+01,8.271819856e+01,1.741989479e+00,7.665111994e+01,1.695711758e+01,1.459828465e+01,3.729683164e+01,6.412914676e+01,6.263632854e+01,2.740230628e+01,1.553153039e+01,5.991601431e+01
9.632893737e+01,3.281858873e+01,6.482286425e+01,7.249928355e+00,6.017027114e+01,9.741358902e+01,1.856972071e+01,6.662277571e+01,9.843348405e+01,5.878052689e+00,7.202860936e+01,7.644954793e+00,6.143656779e+01,3.655198198e+01,9.421296811e+01,4.375907415e+01,9.890363299e+01,8.450406888e+01,7.024385383e+01,4.745269381e+01,6.876353102e+01,7.835212533e-01,8.983387617e+01,8.020771415e+01,1.568214487e+01,4.537229394e+00,7.967281532e+01,4.034437633e+01,1.870273698e+00,5.605523513e+01,7.717041041e+01,2.565641553e+01,6.235797504e+01,7.120116633e+01,1.549909681e+01,8.204464332e+01,6.967501741e+01,1.063721778e+01
6.567666319e+01,3.165445748e+01,2.150181618e+01,4.373205872e+01,5.050756529e+01,6.550175335e+00,9.696157444e+00,3.800480428e+01,8.134564025e+01,4.536975262e+00,1.439018082e+01,4.746505803e+01,4.730354280e+00,9.923422144e+01,3.235714411e+01,2.062501958e+01,2.707709731e+01,8.123454156e+01,4.731361524e+01,6.603340997e+00,2.936808047e+01,8.829549341e+01,3.850685338e+01,1.706556619e+01,1.869788264e+01,2.723837682e-01,2.528066157e+01,4.171635319e+00,8.808047589e+00,5.146263077e+00,4.482959553e+01,5.039176420e+01,4.323735407e+01,9.090730739e+01,6.137539152e+01,5.898274178e+01,4.998173186e+01,2.820412812e+01
4.855804400e+01,5.706075152e+01,8.155713325e+00,1.111077125e+01,3.252370763e+01,1.677041571e+01,8.687116264e+01,6.875084424e+01,3.564965731e+01,3.167220632e+01,7.390073975e+01,7.140156404e+01,2.698543452e+01,3.615842020e+01,6.910043170e+01,7.488903638e+01,7.737599432e+01,9.789217727e+00,9.756899907e+01,6.145895189e+01,5.814664621e+01,7.746610347e+01,4.105693281e+01,5.027414091e+01,7.309816496e-01,5.336954252e+01,5.539333467e+01,5.731996805e+00,9.163263401e+01,1.149430724e+01,8.400129063e+01,2.715663636e+01,3.245983777e+01,8.358636427e+01,5.185321958e+01,4.546041884e+01,4.366382007e+01,2.696748973e+01
6.765636428e+01,9.937374929e+01,9.256099316e+01,1.632867411e+01,8.958992595e+01,4.274280859e+01,7.542496947e+00,2.629888486e+01,8.170431241e+01,6.084741988e+01,3.421252302e+01,4.286286054e+01,1.335614043e+01,1.790601973e+01,1.593018077e+01,9.595182379e+01,9.188117952e+00,3.572804023e+01,5.691945484e+01,3.008415572e+01,3.386786778e+01,7.411768986e+01,8.364356981e+01,9.777586463e+01,9.501704487e+00,9.307586814e+01,3.595128215e+01,3.688956503e+01,3.908384379e+01,3.576370387e+01,8.280702716e+01,7.423211438e+01,5.174358538e+01,8.790464241e+01,2.429467485e+00,5.795082947e+01,3.556838982e+01,2.109038216e+01
1.888627749e+01,4.253325148e+01,3.322193184e+00,8.933952437e+01,5.583463691e+01,9.987066732e+01,5.522760635e+01,9.573218231e+01,1.213422914e+01,1.267297879e+01,6.270123949e+01,9.528750959e+01,2.737799898e+01,2.849454421e+01,4.369276158e+01,9.524963184e+01,8.531673809e+00,7.534787649e+01,1.714963247e+01,3.959976815e+01,1.858181352e+01,7.652704474e+01,1.278012985e+01,5.681710026e+01,8.601204885e+01,9.800189459e+01,6.716183079e+01,4.304842966e+01,5.615077662e+01,7.589327627e+01,8.462462410e+01,4.813834578e+01,2.396059481e+00,9.038539706e+01,7.821536005e+01,3.207392168e+01,3.926112860e+01,2.047896584e+01
4.513076673e+01,3.261205911e+01,9.134749701e+01,7.838037778e+01,1.102420192e+01,3.434609938e+01,3.996698982e+01,2.676492642e+01,7.670568396e+01,4.276443365e+01,5.831967204e+01,9.486903149e+01,2.147961856e+01,8.867100154e+01,9.416573130e+01,6.655028930e+01,6.048028303e+01,7.619385194e+01,6.876371773e+00,3.589332469e+01,1.159214095e+01,4.635768707e+01,6.348797124e+01,4.758119900e+01,7.349750378e+01,6.316303299e+01,6.184639302e+01,9.082274570e+01,2.389151715e+01,7.895105971e+01,7.130506881e+01,5.594217189e+01,3.789063849e+01,8.064482636e+01,4.199279679e+01,2.977448994e+01,4.617282351e+01,9.419913979e+01
2.270405812e+01,6.239144915e-01,7.983434992e+01,3.446560791e+00,6.811131084e+01,3.755097317e+01,8.561719351e+01,6.044240984e+01,2.798789045e+01,6.714834036e+01,7.924765716e+01,4.762536784e+01,5.967304531e+01,1.583647853e+01,5.788290802e+01,9.228722996e+01,6.718299779e+01,7.734424603e+01,8.131965254e+01,7.664293626e+01,1.552608623e+01,6.443036087e+01,1.794084187e+01,9.829301742e+01,3.384452385e+01,2.832655948e+01,3.908164555e+01,4.714867124e+01,8.829063193e+01,6.816988855e+01,3.160341691e+01,2.113232685e+01,7.412358593e+00,3.900804474e+01,3.734794969e+01,9.817229701e+00,6.033207605e+01,1.152612543e+01
3.801563683e+01,9.697704784e+01,8.603506031e+01,1.074426730e+01,7.187997505e+01,5.629163271e+01,8.778160567e+01,6.982620575e+01,3.478130361e+01,8.198641557e+01,3.522139452e+01,6.425360975e+01,8.520158346e+01,9.750467516e+01,3.816755450e+01,1.951051157e+01,1.363031424e+00,6.272353589e+01,4.344140144e-01,4.454082376e+01,4.744061779e+01,8.660982962e+01,2.107833598e+01,8.087252670e+01,4.388322152e+01,5.754619949e+01,3.825042742e+01,9.170751727e+01,3.115054351e+01,1.806299439e+01,7.759238808e+01,9.773799406e+01,3.643737199e+01,9.059281464e+01,1.473562228e+00,5.222768724e+01,6.392226946e+01,8.640181486e+01
7.818867771e+01,8.140986894e+01,8.514975295e+01,4.950213025e+00,3.212601658e+01,4.057264095e+01,4.943370679e+00,7.158013095e+01,2.722516897e+01,5.019195272e+01,5.588781341e+01,5.052777878e+01,8.751781905e+01,4.908238974e+01,5.449227937e+01,4.215083452e+01,6.790074145e+01,6.823617240e+01,4.841426393e+01,5.826288702e+01,3.855684403e+01,4.899985401e+01,2.888728907e+00,2.392612787e+00,6.858518974e+01,6.201520145e+01,1.066248633e+01,2.590090599e+01,8.412934557e+00,3.764254344e+01,5.018985012e+01,4.967827769e+01,2.052654648e+00,4.255673242e+01,8.245821909e+01,8.260620014e+01,6.024472786e+01,9.768190375e+01
2.215837321e+01,7.006415906e+01,7.680200989e+01,8.003650673e+01,4.880833733e+01,3.159240430e+01,7.063940080e+01,6.070952854e+01,8.828707704e+01,7.214725940e+01,6.128044272e+01,5.691403192e+01,9.941925210e+01,5.125141367e+01,2.628412763e+01,7.712067952e+01,8.454693923e+01,5.636880734e+01,3.624293235e+01,9.660265293e+01,1.544829971e+01,8.638955131e+01,7.107185443e+01,7.920819206e+01,5.851695784e+01,2.464670841e+01,8.043799335e+00,3.848737415e+00,2.582496918e+01,6.444325224e+01,6.241520360e+01,4.171976803e+00,3.301131879e+00,8.307593607e+00,7.320043903e+01,8.038421037e+01,1.914282341e+01,4.730572643e+00
2.386780233e+01,5.488674201e+01,6.722954580e+00,8.033752135e+01,4.623194768e+01,1.384445597e+01,2.588845421e+01,5.877561381e+01,5.237596060e+01,3.503555543e+01,9.738724381e+01,7.580271143e+01,9.206802784e+01,1.897581125e+01,3.704372543e+01,9.897769384e+01,3.273081719e+01,4.593587431e+00,5.767172458e+01,8.078443830e+01,9.083525511e+01,3.670169770e+01,9.448367427e+01,6.703414663e+01,9.905295785e+01,1.801259723e+01,7.563407141e+01,6.972128529e+01,1.189538347e+01,7.229058602e+01,9.909565892e+01,5.890731194e+01,5.875631161e+01,5.832377269e+01,8.295501735e+01,6.292750510e+01,8.846610018e+01,1.439060198e+00
9.654697482e+00,7.694182404e+01,5.799957476e+01,7.745030888e+01,3.480415508e+01,6.777377944e+01,2.139165202e+01,5.444594554e+01,6.254506137e+01,4.899812176e+01,4.503603659e+00,4.582361367e+01,1.108922607e+01,5.470021847e+01,2.451814768e+01,9.555874989e+00,4.185943099e+01,5.753090500e+01,2.898002260e+01,6.106475083e+01,7.076492584e+01,6.802430630e+01,3.953994990e+01,5.655182866e+00,8.592926238e+01,6.293509641e+01,1.026950825e+01,6.247174676e+01,4.218189905e+01,9.064965409e+01,5.254302438e+00,3.473239980e+01,2.168460045e+01,5.235388453e+01,2.324435752e+01,4.887551674e+01,2.027565897e+01,7.984242090e+01
4.812588400e+00,7.347922713e+01,5.196413030e+01,6.973715843e+01,2.481957703e+01,4.577458453e+01,7.879055211e+01,9.331864224e+01,6.160074023e+01,9.543780847e+01,7.553707655e+01,5.860669145e+01,6.622155455e+01,3.397432867e+01,5.796665134e+01,6.316535314e+01,6.056375134e+01,2.099928862e+01,6.654114575e+01,2.464781665e+01,6.638692582e+01,3.913959727e+01,1.661029182e+01,3.624636020e+01,1.239352094e+01,9.058052956e+01,5.017470781e+01,8.824051380e+00,2.185237618e+01,8.697931028e+01,3.762327795e+01,9.660585455e+01,7.115402274e+01,5.790601507e+00,2.407236836e+01,4.934889834e+01,1.815110278e+01,8.265457658e+01
