v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69
9.362836728e+01,5.020507342e+01,6.046418182e+01,8.139773836e+01,5.795337763e+01,3.153264061e+01,7.397458204e+01,8.998355702e+00,6.270882092e+01,5.865693046e+00,3.663114304e+01,5.307514020e+00,1.278719987e+01,2.679321080e+01,7.579284265e+00,3.646413150e+01,3.076661124e+01,5.074385825e+01,2.306385909e+01,8.363824597e+01,1.026617739e+01,8.729494514e+01,9.278072654e+00,5.076865916e+01,7.024381381e+01,6.873005499e+01,8.645615690e+01,8.168802893e+01,4.323948814e+01,1.747376537e+01,3.139252631e+01,6.420773839e+01,8.265012749e+01,4.277118174e+01,1.967090844e+01,5.461695653e+01,5.109749001e+01,3.001913247e+01,8.558401390e+01,6.881206479e+01,9.575776594e+01,2.811755558e+01,9.831592139e+01,2.369683714e+01,4.893481304e+00,5.961139558e+01,5.918244342e+01,3.689095560e+01,2.958833190e+01,2.064702832e+01,6.121055606e+01,6.418544548e+01,3.276262863e+01,6.297661178e+01,1.992006164e+01,4.051150927e+01,8.651571260e+01,3.925053235e+01,6.440375973e+01,2.428400442e+01,2.492314637e+01,3.060216473e+00,8.840186253e+01,5.029541074e+01,8.441238276e+01,6.335151477e+01,2.202469637e+01,6.671922220e+01,9.855833959e+01
7.826585300e+01,9.343742311e+01,8.252912750e+01,6.164327301e+01,1.837616349e+01,5.649569383e+01,6.231078046e+01,8.112502666e+01,9.501194393e+01,6.068870462e+01,9.636031471e+01,3.889161395e+01,7.394041934e+01,7.193754996e+01,6.727724222e+01,3.246204662e+01,5.866905861e+01,6.899217288e+01,8.038369433e+01,4.476748243e+01,5.842681629e+01,5.662253090e+01,5.947039798e+01,3.040583586e+01,1.887633165e+01,9.404790896e+00,1.109900647e+01,3.312023568e+01,5.357391064e+01,7.353495540e+01,2.250671810e+01,6.013403872e+01,6.279968379e+01,3.768658970e+00,7.600344877e+01,5.872209649e+01,1.445878808e+01,8.047579706e+01,7.300327955e+01,7.215724550e+01,9.536613796e+01,9.083038848e+01,2.960195437e+00,4.517974196e+01,7.829010994e+01,1.137965904e+01,4.441112873e+01,7.002697193e+01,8.354936971e+01,9.773968948e+01,5.831307386e+01,4.404119550e+01,5.031207239e+01,3.081377367e+01,4.969642153e+01,2.171857129e+01,8.813364920e+01,3.527300350e+01,7.844683438e+01,7.263449279e+01,2.237158660e+01,2.448071160e+01,9.663220012e+01,2.453384870e+00,9.542534889e+01,7.490730813e+00,5.168091136e+01,1.643764373e+00,4.757877335e+01
3.068167517e+01,4.223498627e+01,5.090043948e+01,4.314590531e+01,5.051421018e+01,9.041131618e+01,9.600250257e+01,9.056287909e+01,4.364171548e+01,8.773444113e+01,7.699986260e+01,2.458509370e+01,3.883647594e+01,7.842517921e+01,1.297286118e+01,9.911456520e+01,8.354258041e+01,5.453584210e+01,2.155386120e+01,4.004574029e+00,6.980966017e+01,2.354196489e+01,4.245410464e+01,9.853503414e+01,6.850087442e+01,1.847687252e+01,3.313909014e+01,4.700791704e+01,5.897737958e+01,2.780130572e+01,4.874534374e-02,3.001464904e+00,7.999195701e+01,8.036974333e+01,1.465187885e+01,7.797668930e+01,8.306144063e+01,4.699244194e+01,4.402739337e+01,3.637571689e+01,2.911555128e+01,9.115138548e+00,8.070911071e+01,5.025029116e+01,7.151952758e+01,3.656404300e+01,9.110348450e+01,1.241692937e+01,9.551400727e+00,8.895851410e+01,6.834744737e+01,3.953509667e+01,9.513165532e+01,9.348463491e+01,4.837630761e+01,6.868850483e+01,8.215894127e+01,7.924104393e+01,4.237023916e+01,9.602640900e+01,8.509362255e+01,4.905829834e+01,2.993937994e+01,6.843364627e+01,8.039325497e+00,4.841596573e+00,2.297992503e+00,5.764149975e+00,3.540552386e+01
7.298086901e+00,1.348530141e+01,9.954001973e+01,9.823581326e+01,7.260646754e+01,1.118568424e+01,9.924833060e+01,5.508125393e+00,8.451363127e+01,2.466810809e+01,3.040213321e+01,8.604019566e+01,5.016602917e+00,2.614684830e+01,6.907513680e+01,6.649525328e+01,6.683162743e+01,9.313212530e+01,7.527631080e+01,3.790357124e+01,2.074553683e+01,8.823134313e+01,6.121230041e+01,5.586988442e+00,3.799288667e+01,4.412089616e+01,2.731250716e+01,3.367895175e+01,2.711736494e+01,9.649583740e+01,4.693644074e+01,6.181194575e+01,9.660607888e+01,8.604360304e+01,1.329857265e+00,4.750207682e+01,9.833590833e+01,8.984502006e+01,3.988784636e+01,3.782191053e+00,8.860366921e+01,6.773596127e+01,4.353408122e+00,6.768723214e+01,4.392675173e+01,2.494461369e+00,3.186110712e+01,4.109902279e+01,6.675505471e+01,5.081377428e+00,8.400380203e+01,6.362428403e+00,8.702009994e+01,3.576784068e+00,5.595117748e+01,3.404139277e+01,3.930472520e+01,3.799989780e+01,2.235411458e+00,1.993465350e+01,7.696477047e+01,1.575817078e+00,2.042608135e+01,7.694414638e+01,6.261636926e+01,8.050218974e+01,6.631237506e+01,5.739917872e+01,6.193910472e+01
2.317081187e+01,6.223268587e+01,9.544359663e+01,5.794258265e+01,6.775273260e+01,4.376645280e+01,7.065378511e+01,3.403447351e+01,6.658873454e+01,2.973203383e+01,5.366796500e+01,8.532053149e+01,1.989743129e+01,9.397515007e+01,6.711888670e+01,1.227714925e+00,9.458400515e+01,5.294223842e+01,1.355046964e+01,4.245624575e+01,3.939850037e+01,6.524196422e+01,5.652613357e+01,7.653183270e+01,8.165838171e+01,1.800186523e+01,9.648538506e+01,9.871013218e+01,1.793649601e+01,7.170733630e+01,7.091618665e+01,5.511787757e+01,8.310729457e+01,1.262023506e+01,4.404993392e+01,6.887508864e+01,4.804933953e+01,2.958046191e+01,1.069108154e+01,3.255673906e+01,5.046863717e+00,2.000486911e+01,7.795274344e+01,4.707156667e+01,2.986968154e+01,3.660262433e+01,7.994216847e+01,8.283130486e+01,3.753311475e+01,3.481452323e+01,6.872213165e+01,9.402630123e+01,5.400411125e+01,6.562264841e+01,2.335250705e+01,2.487325548e+01,5.414928280e+01,8.196861264e+01,4.944643690e+01,3.617142258e+01,1.098944460e+01,3.100618192e+01,5.301858800e+01,9.799192161e+01,7.395719828e+01,1.944447605e+01,8.476940122e+01,5.109225132e+01,9.114637945e+01
4.385119151e+01,4.643622330e+01,9.197708516e+01,1.875680441e+01,1.219277244e+01,4.225022705e+01,9.528567803e+00,7.950159250e+01,9.115765390e+01,5.814063923e+01,9.352055999e+01,2.678878220e+01,2.885696736e+01,5.075387019e+01,8.205074202e+01,5.796067077e+01,9.767365673e+01,4.897547946e+01,8.782978288e+01,9.660040325e+00,3.715334330e+01,2.866651099e+01,2.682794393e+01,2.284770830e+01,3.756814812e+01,7.863819352e+01,7.763334774e+01,2.085732191e+01,4.212846982e+01,2.024345548e+01,2.518946547e+01,4.867433551e+01,9.388465498e+01,8.180601571e+00,3.467612879e+01,8.441587323e+01,2.941090652e+01,7.705753700e+01,8.063149114e+01,1.758185758e+01,7.084073340e+01,6.078944879e+01,2.145952413e+01,3.679787111e+01,3.638965701e+01,3.506065694e+00,3.920063829e+01,9.527566921e+01,5.133227596e+01,4.019798099e+01,9.357252517e+01,3.813171164e+01,3.174294905e+01,3.448394954e+01,9.735475966e+01,8.990944144e+01,1.810405648e+01,4.971399913e+01,4.194866405e+01,3.303662230e+01,2.702584906e+01,9.326098282e+01,6.870856967e+01,3.429176692e+01,1.818123558e+01,4.531426620e+01,3.412628339e+01,1.783793895e+01,8.746925273e+01
5.180174230e+01,4.511221329e-01,5.873143112e+01,6.052552203e+01,6.068595507e+01,1.475423674e+01,1.808291912e+01,5.304837711e+01,6.103645974e+01,8.359259951e+01,2.950583215e+01,2.330553134e+01,4.507549470e+01,8.349530953e+01,2.833635117e+01,7.868159292e+01,3.742770181e+01,2.475076525e+01,6.111992722e+01,7.418456517e+00,8.869028111e+01,4.121033167e+01,9.413487113e+01,3.244532173e+01,6.183992532e+01,7.599794576e+01,3.358393548e+01,4.818266786e+00,3.627009734e+01,5.901975704e-01,3.863254555e+01,5.286291454e+01,8.474295843e+01,6.225879461e+01,6.162584695e+01,4.872460942e+01,9.918169668e+01,3.931962645e+01,1.908244073e+01,2.159974562e+01,2.761729409e+01,2.022993054e+00,9.855342756e+01,5.137595027e+00,5.261266623e+01,9.517364533e+01,1.490977622e+01,6.353163323e+01,3.903762092e+01,9.182676080e+01,5.494672437e+01,7.941528538e+01,3.886773704e+01,2.584444025e+01,5.911142691e+00,8.707688284e+01,4.529718248e+01,6.735527420e+01,9.057051096e+01,4.861286890e+01,5.387838657e+01,6.649902421e+00,6.143130387e+01,8.197446960e+01,7.201183540e+00,2.249291203e+01,5.528297168e+01,3.266447107e+01,4.836900277e+01
7.335780652e+01,4.783477596e+01,9.128804759e+01,6.544243189e+01,4.070054626e+01,2.055239129e+01,8.668583367e+01,8.341600162e+01,8.574734126e+01,7.860784215e+01,9.608665542e+01,8.685983409e+01,8.611984371e+01,5.791610202e+00,4.096708611e+01,2.210748056e+01,1.833209805e+01,1.313131526e+00,3.325575819e+01,7.917890566e+01,1.013800698e+01,8.384639043e+01,7.116256483e+01,9.202145885e+01,2.326402224e+01,6.450380515e+01,4.258239763e+01,3.065184582e+01,8.762942338e+01,9.977652827e+01,1.389718177e+00,1.092081895e+01,2.059240491e+01,6.009049834e+01,8.258030534e+01,4.432984430e+01,2.934380731e+01,1.957478360e+01,7.021916401e+01,4.343565607e+01,7.393016647e+00,1.065435470e+01,7.662586022e+01,1.168149652e+01,5.184226815e+00,8.994253174e+00,2.137486198e+01,9.448284339e+01,1.364280401e+01,3.776898387e+01,8.406948448e+00,4.582010825e+01,8.799057859e+01,1.035623146e+01,4.415801216e+01,7.108471142e+01,3.083240673e+01,8.269851309e+01,1.085729737e+01,6.912599147e+01,1.502198872e+01,1.560894631e+01,3.147767997e+01,6.295292664e+01,5.594559125e+01,5.679303941e+01,2.588190903e+01,6.912013243e+01,9.486754104e+01
2.209371969e+01,7.565497210e+01,7.861206857e+01,2.832841698e+01,5.151594246e+01,6.755465204e+01,4.226000441e+01,5.067390795e+01,6.234407237e+01,3.217942064e+01,2.443902318e+01,5.288764018e+01,4.994653799e+00,4.399636351e+01,2.634068620e+01,3.949226446e+01,8.537690622e+00,6.317487303e+01,2.103595605e+01,6.893112869e+01,2.903867973e+01,1.317725269e+01,1.559300164e+01,6.599921641e+01,2.068542646e+01,8.742797893e+01,9.757707378e+01,3.400270498e+01,3.666485698e+01,4.639845263e+01,1.570587263e+01,8.906506813e+01,6.890139359e+01,4.925826376e+01,1.482250344e+01,2.246294258e+01,8.220625948e+01,3.512514700e+01,6.573547339e+01,2.249259146e+01,1.453868966e+01,9.723893065e+01,1.219550577e+01,3.635618715e+01,2.848027889e+01,4.953901990e+01,8.152641793e+01,5.914734185e+01,5.311490823e+01,9.819755335e+01,5.679654739e+01,6.915153472e+00,6.849918046e+01,6.762950085e+01,2.239697908e+00,4.293319351e+01,1.836780614e+01,5.301698200e+01,6.390300206e+01,3.404481759e+01,3.935772755e+01,3.127128706e+01,5.757194224e+01,9.574121651e+01,6.428494747e+01,9.737988750e+00,2.802515347e+01,3.441891583e+01,8.463414297e+01
2.444711510e+01,1.396537843e+01,2.986117174e+01,4.701337374e+01,2.453170961e+01,6.501892336e+01,6.893060597e+01,4.606600277e+01,4.424599418e+01,8.149688840e+01,3.253010422e+01,9.851403968e+01,9.515232236e+01,4.494294104e+01,3.031097755e+01,4.540360918e+01,1.815429671e+01,7.330645960e+01,7.429897378e+01,1.944332404e+01,7.455110487e+01,6.857573977e+01,6.163422278e+01,6.605808275e+01,6.707780339e+01,2.583439621e+01,2.097726390e+01,1.694368806e+00,1.195949543e+01,2.259670333e+01,1.466564975e+01,9.403353764e+01,3.452979086e+01,8.414015189e+01,7.037891800e+01,6.238389915e+01,4.878641133e+01,4.578535161e+01,8.274793601e+01,2.951848097e+01,1.780945357e+01,7.769824467e+01,1.453433331e+01,9.087676800e+01,6.702375435e+01,5.060704387e+01,6.202909298e+01,3.918260459e+01,2.254141398e+01,4.022255991e+01,4.790900972e+01,6.782268714e+01,1.438240481e+00,1.208502801e+00,9.354115559e+00,3.121004541e+01,1.742691873e+01,2.490096591e+01,1.765847820e+01,6.232675656e+01,5.618185094e+01,6.529836705e+01,5.229719615e+01,3.129533248e+01,3.355972891e+01,1.716735078e+01,5.894499688e+01,5.201942459e+01,8.009944871e+01
8.033941417e+01,3.737627885e+01,5.127615131e+01,4.411604392e+00,8.260333633e+01,5.090473025e+01,5.270670906e+01,6.542039679e+01,9.435517198e+01,6.132021356e+01,9.672685669e+01,1.216482432e+01,6.043819101e+01,9.328553819e+01,3.531656584e+01,5.029580595e+01,8.939245183e+01,3.753830663e+01,4.318026806e+01,4.432791495e+01,3.531820334e+01,7.049502957e+01,3.212328443e+01,5.444676976e+01,4.135621834e+01,5.707425482e+01,8.296131029e+01,5.509352069e+01,2.182757185e+01,2.142511318e+01,9.921672386e+01,3.189471709e+01,2.126271718e+01,7.063001735e+01,7.257837655e+01,4.377236725e+01,4.596458927e+01,6.353900064e+00,1.644272160e+01,7.233411240e+01,8.137676905e+01,7.751057493e+01,1.337580818e+01,9.162317627e+00,1.967748615e+01,3.442254947e+01,4.614899852e+01,5.831574172e+01,1.244876863e+01,1.671741017e+01,9.528005333e+01,2.471227039e+01,2.251993371e+01,8.210141422e+01,5.144420098e+01,4.266162318e+01,7.143763112e+00,1.644139535e+01,6.628218772e+01,9.800728192e+01,2.860686298e+01,5.670852287e+01,1.455662027e+01,1.078962644e+01,1.975889343e+01,9.314554243e+01,3.213172086e+01,1.718573230e+01,9.620229142e+01
9.085544229e-01,4.491885473e+01,7.374470142e+01,3.045334809e+01,7.738593788e+01,1.598493224e+01,5.077694531e+01,9.695651383e+01,7.375096959e+01,2.478013325e+01,3.805500508e+00,3.952662217e+01,8.705723400e+01,1.974542023e+01,7.370413664e+01,3.898507161e+01,7.999599966e+00,4.632734214e+01,8.342740830e+01,2.986013854e+01,6.157891168e+01,4.386643839e+01,4.199428298e+01,4.907427095e+01,5.650710671e+01,3.522775136e+01,6.138314706e+01,3.921517561e+01,4.297582065e+01,9.270942453e+01,6.704349428e+01,8.350435077e+01,4.322186183e+01,9.700565564e+01,6.451486958e+01,1.204688060e+01,3.106844364e+00,5.013255122e+01,8.010907663e+01,9.254443990e+00,7.805909077e+01,9.225654943e+01,7.651804426e+01,8.162403888e+01,3.218888580e+01,3.702679642e+01,1.679130578e+00,1.880063289e+01,8.512070453e+01,5.015721191e+01,4.594260668e+01,9.661130965e+01,8.841190585e+01,4.733770297e+01,1.723679482e+01,5.550689373e+01,6.606039744e+01,3.131257402e+01,7.929404166e+01,3.470970219e+01,8.162273347e+01,8.255795267e+01,3.995293245e+01,7.753352470e+01,5.749468579e+00,5.876883167e+01,8.643412651e+01,7.391645955e+00,5.005691919e+01
4.770009708e+01,7.485714131e+01,4.613286223e+01,2.134011106e+01,7.414210722e+01,7.367098204e+01,9.133572592e+01,7.064278562e+01,5.631442934e+01,7.964861709e+01,1.767230999e+01,2.322995142e+01,4.887146634e+01,7.349857750e+01,8.660701800e+01,4.727774994e+01,1.702339693e+01,1.150515832e+01,3.943932698e+01,8.389514672e+01,7.536619529e+00,3.953024858e+01,3.133224474e+01,8.592134472e+00,7.980927145e+01,9.359940894e+01,5.775556337e+01,1.512854360e+01,2.913578760e+01,6.303405329e+01,3.154619423e+01,8.808414412e+01,7.874082825e+01,9.980347939e+01,2.622527654e+00,1.016243494e+01,7.789584918e+01,9.600135951e+01,8.989756459e+01,5.897333512e+01,4.701721488e+01,6.043677825e+01,4.144582093e+01,6.170428370e+01,7.241832807e+01,1.864434864e+00,7.176810192e+01,7.872925824e+01,4.250923379e+01,3.256386104e+01,2.151066093e+01,4.995383496e+01,7.945197329e+01,9.181354374e+01,5.725918430e+01,9.992259720e+00,4.541772193e+01,4.276897195e+01,3.547420101e+01,4.747954687e+01,8.830575249e+01,6.081218832e+01,5.150640257e+01,1.036708434e+01,2.326914645e+01,6.160943816e+01,1.757314703e+01,3.413783145e+01,3.848582312e+01
8.614994907e+01,1.688780026e+01,7.917277525e+01,8.897438073e+01,8.182211931e+01,2.485051974e+01,7.602100982e+01,2.041633303e+01,3.586561917e+01,6.078201733e+01,8.324463586e+01,3.980395064e+01,4.487720106e+01,9.241318554e+01,1.018855014e+01,6.385222421e+01,8.168098260e+01,6.247645357e+00,8.109010561e+01,8.675669132e+01,8.813039883e+01,7.761198300e+00,9.215981383e+01,6.851692230e+00,3.686758296e+01,5.330328231e+01,8.920920509e+01,6.915957620e+01,9.781354068e+01,8.436193541e+01,7.334980883e+01,3.603703038e+01,5.666302638e+01,9.553562030e+01,5.470107332e+01,8.300448033e-01,4.565972790e+01,9.075437150e+01,5.732292121e+01,8.688197508e+00,7.960060667e-01,5.311596060e+01,8.168373730e+01,1.356920201e+01,4.527982210e+01,9.588892668e+01,7.160982453e+00,5.606430317e+01,2.033409557e+01,3.756521284e+01,4.094533056e+01,9.687461292e+01,6.378473171e+01,3.991951283e+01,3.419822086e+01,2.087125863e+01,5.328537897e+00,7.340629825e+01,4.514594730e+01,8.886636667e+01,7.871095574e-01,9.812229351e+01,5.586960022e+00,9.027679493e+01,8.031153611e+01,3.776379729e+01,3.914116614e+01,4.815708503e+01,1.288459879e+01
9.106686485e+01,9.026968031e+01,1.005198024e+00,3.761748612e+01,7.107739795e+01,4.534730441e+01,9.593749963e+01,9.969987547e+01,2.663048735e+00,1.265274915e+01,7.454552237e+00,5.246118858e+01,5.174490990e+01,7.314039464e+01,3.324193296e+01,2.335540933e+01,7.308294101e+01,6.596086033e+01,8.706682686e+01,4.793925517e+01,2.784701516e+01,9.861665699e+01,5.177102528e+01,5.001994655e+01,9.803577239e+01,6.667341466e+01,8.424391302e+01,1.114269789e+01,3.367307283e+01,4.266722302e+01,5.826623873e+00,3.645475548e+01,2.317497722e+01,1.878450792e+01,1.836723148e+00,7.132851303e+01,8.131168714e+01,9.992305966e+01,5.337909596e+01,9.125321269e+01,6.767111591e+01,9.483551572e-02,5.455232785e+01,7.332190207e+01,1.501426801e+00,2.127774015e+01,2.288305764e+01,9.287673267e+01,3.292271093e+01,2.167700312e+01,6.289147849e+01,6.745168502e+01,9.625514599e+01,4.012068479e+00,8.805784178e+01,1.891283992e+01,6.485719422e+00,2.330099173e+01,3.094749952e+01,7.855554410e+01,9.821334942e+01,8.738832111e+01,2.237557234e+01,8.812198580e+01,4.785350485e+01,1.228573092e+01,4.063123069e+01,7.262968438e+01,7.937289192e+01
1.351089949e+01,8.039318025e+01,1.537513262e+01,2.188409802e+01,3.523441638e+01,6.160361455e+01,8.288055503e+01,4.727134395e+01,5.423334820e+01,5.600790313e+01,9.849784073e+01,8.499685726e+01,2.513892684e+01,1.406571824e+01,1.162877201e+00,1.253742005e+01,4.457621247e+01,6.710295149e+01,4.375490997e+01,2.016284756e+01,6.602693306e+00,6.391393256e+00,2.057659922e+01,9.327466858e+01,2.842231285e+01,7.231044138e+01,1.662255515e+01,6.113457214e+01,8.844385208e+01,3.154133067e+01,3.251231031e+01,7.003034347e+01,7.266661779e+01,6.959118445e+01,9.794973551e+01,7.841467417e+01,8.780419971e+01,9.153696827e+01,2.674308747e+01,9.731199454e+01,2.810955818e+01,5.447630577e+01,1.680035844e+01,5.212854785e+01,3.022208976e+01,8.824575052e+01,8.193096905e+01,2.389138307e+01,4.877551071e+00,4.808231574e+01,5.887915054e+01,3.087570774e+01,2.451736078e+01,5.743897935e+00,3.705565980e+01,3.301017888e+01,4.594362851e+00,1.972652636e+00,3.602720298e+01,9.167063452e+01,5.983412001e+00,3.037557216e+01,2.056792096e+01,3.761824975e+01,3.388347149e+01,7.411765692e+01,7.896422619e+01,1.265122347e+00,5.132761680e-01
9.333041949e+01,5.706091329e+01,6.582022867e+01,3.541479951e+01,1.184669413e+01,4.108620891e+00,6.454566946e+01,7.489145930e+01,5.818332302e+01,5.121000183e+01,5.147818251e+01,1.380371083e+00,6.386000649e+01,5.548785248e-01,5.469320349e+01,3.135052708e+01,5.524222622e+00,6.179127622e+01,2.321234809e+01,7.064832760e+01,2.528542632e+01,5.286942184e+01,3.660481057e+01,4.001407185e+01,5.339121703e+01,8.715145993e+00,4.035771442e+01,7.325661292e+01,8.749132511e+01,7.375072726e+01,7.487626684e+01,9.972876343e-01,3.429641370e+01,8.106990004e+01,4.820913892e+01,4.120704415e+01,4.513606376e+00,2.988819831e+01,5.371556678e+01,2.518935335e+01,4.913324549e+01,2.132899300e+01,1.368274869e+01,2.198524112e+01,3.496961892e-01,2.099024744e+01,8.985269153e+00,9.935013975e+01,8.068173087e+01,8.331071320e+01,5.567711560e+00,3.778718000e+01,4.080701661e+01,1.977199274e+01,9.703396363e+01,1.462072059e+01,3.501235798e+01,1.924278187e+01,9.581131887e+01,4.179270499e+01,7.154055262e+01,3.746288317e+01,2.988017129e+01,2.907506329e+00,2.603695820e+01,9.568698291e+01,4.074188831e+01,1.163017724e+01,8.510604411e+01
6.725988058e+01,9.440467916e+01,7.828996455e+00,3.160493950e+01,2.141041223e+01,3.589670550e+01,5.523756270e+01,7.808388677e+01,7.578575592e+01,2.560181756e+01,5.517224128e+00,7.339551292e+00,4.137744115e+01,1.254921197e+01,2.458392188e+01,7.661288831e+00,6.450864749e+01,3.861873682e+01,9.721586133e+01,2.095784106e+01,3.078521577e+01,3.011180645e+01,2.499261423e+01,2.210877205e+01,5.972507913e+01,1.528425357e+01,4.999033284e+01,3.268554689e+01,1.540871674e+01,8.375208420e+01,1.220216703e+01,8.942015717e+01,1.986219240e+01,5.721827794e+01,9.098799613e+01,2.885799415e+01,7.486094746e+01,1.441131145e+01,2.180010887e+01,4.501416863e+01,4.122426740e+01,3.272164964e+01,2.295857477e+01,1.677824464e+01,8.705827656e+01,4.905205365e+01,5.408892676e+01,9.216895262e+01,6.905285663e+01,3.671852512e+00,1.382053388e+01,5.633129251e+01,7.460010318e+01,9.734443570e+01,7.596756510e+01,5.633073558e+01,6.822186056e+01,8.027445515e+01,6.008517593e+01,4.304811808e+01,1.104722381e+01,7.688623770e+00,2.910507884e+01,7.847568451e+01,6.142200510e+01,2.415144528e+01,4.934565332e+01,6.082798779e+01,2.239493101e+01
4.509199142e+01,5.104105381e+01,8.415066699e+01,7.430588220e+01,6.359302995e+01,2.897830820e+01,6.842269777e+01,5.493319497e+01,6.251073874e+01,9.664461885e+01,4.824738518e+01,4.087423643e+01,2.071779447e+01,9.760016476e+01,2.741162710e+01,3.289829896e+00,5.435089286e+01,5.119832692e+01,2.777695407e+01,6.748901235e+01,7.348024687e+01,7.098434875e+01,5.624150179e+01,5.990928169e+01,7.017425476e+01,9.814351924e+01,5.378568097e+01,4.446996336e+01,7.936485315e+01,3.128778346e+01,3.718431622e+01,1.343920601e+01,6.041296549e+01,7.378819296e+00,5.194358411e+01,3.703292431e+01,1.470552351e+01,2.404013135e+01,2.223629899e+01,7.907629285e+01,1.108926091e+01,1.282120627e+01,5.192337715e+01,9.092964858e+01,3.074206692e+01,3.388438554e+01,9.880015930e+01,3.229319384e+01,3.253144756e+01,2.734917585e+01,8.372916080e+01,6.227868900e+00,9.021720372e+01,5.189373146e+01,4.656659556e+01,1.995591996e+01,8.008303166e+01,3.830781892e+01,2.073663717e+00,4.705213115e+01,6.053578957e+00,7.386258893e-01,7.074761458e+01,5.672901663e+01,8.827569676e+01,8.906534368e+00,3.706743321e+01,1.367592599e+01,9.649663882e+01
4.026568066e+01,7.948058292e+01,7.379712837e+00,7.029489072e+01,7.452542221e+00,6.277428521e+01,9.414777174e+01,3.637829555e+01,9.388160224e+01,8.538975460e+01,9.922383115e+01,5.220317226e-01,3.261667867e+01,2.134020639e+01,2.899025288e+01,5.546583896e+01,7.993661114e+01,7.458189206e+01,8.209855366e+01,5.431269814e+01,7.807891662e+01,9.715826045e+01,2.595139600e+01,2.671659016e+01,2.047247254e+01,9.542179149e+01,7.715179601e+01,6.588976837e+01,4.419835605e+01,4.139623906e+01,7.788776509e+01,4.495384876e+01,5.700544298e+01,3.592880979e+01,9.474100648e+00,5.961779542e+01,2.873648261e+01,9.924606668e+01,8.628360129e+01,6.342176392e+01,7.617507947e+01,8.664319630e+01,5.554570915e+01,7.115454740e+01,1.739971538e+01,2.894298681e+01,8.830902164e+01,1.263539718e+01,5.429838432e+01,1.886661803e+01,3.285723720e+01,3.435747365e+01,8.644024814e+01,3.416570824e+01,3.179888159e+01,9.130628860e+01,9.990866656e+01,7.755524389e+01,5.743266348e+01,2.004405028e+01,4.454557595e+00,8.636254326e+01,6.416970294e+00,5.783308047e+01,3.813329815e+01,4.570542751e+01,4.141390465e+01,9.185848471e+01,6.435457182e+01
