v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98
6.269569507e+01,3.900984441e+01,3.733726485e+01,3.685228254e+01,9.889951222e+01,8.539183561e+01,9.777043341e+01,4.012988880e+01,6.328612639e+01,4.338295751e+01,6.482781993e+01,8.164160753e+01,9.549526687e+01,8.012586890e+01,9.796052227e+00,3.526205610e+01,7.123899982e+01,3.348080817e+01,4.367017387e+01,5.115235644e+01,7.869825891e-01,9.210247959e+01,8.383230302e+01,8.799090862e+01,9.227750499e+01,9.125126566e+01,6.046219039e+01,8.227200191e+01,2.544060244e+01,2.017870563e+01,2.162480827e+01,3.106230955e+01,8.605388128e+01,2.569855240e+01,5.112449804e+01,2.147076634e+01,9.367653407e+01,6.672961135e+01,3.306263834e+00,6.043187482e+01,1.378164797e+01,4.948417284e+01,7.652585720e+01,4.936260622e+01,1.191491004e+01,8.111412079e+01,8.159280094e+01,2.358332723e+01,8.693411699e+01,5.829971163e+01,4.132176424e+01,8.562183914e+01,5.343355635e+01,7.472667187e+01,4.100136369e+00,9.837576533e+01,6.468280190e+01,7.370721908e+00,2.343219199e+01,8.282911303e+01,3.083604884e+01,4.682433725e+01,8.173229784e+01,2.167219242e+01,6.398306982e-01,1.066191032e+01,6.471322569e+01,3.407498901e+01,6.614344904e+01,5.165344226e+01,8.378796693e+01,3.211174766e+01,3.730799874e+01,4.972322088e+01,6.641170112e+00,7.176537130e+01,7.032323243e+01,6.089861916e+01,4.994938204e+01,2.304855367e+01,4.901390303e+01,8.971871079e+01,2.379702185e+01,7.288847128e+01,5.070906370e+01,6.282879560e+01,7.115781643e+01,7.460368102e+01,1.127983598e+01,5.959831224e+01,9.594598020e+01,1.559538159e+01,1.242119016e+01,3.652401853e+01,2.258883451e+01,9.054247326e+01,6.737868295e+01,1.604286114e+01
7.519406340e+01,1.417824493e+01,4.607478537e+01,6.379796258e+01,8.946332886e+01,1.855438959e+01,5.825067714e+01,7.534013844e+01,7.670907553e+01,2.067692605e+01,6.181549099e+01,1.162201046e+01,4.443538176e+01,9.970266705e+01,2.414844091e+01,3.344957304e+01,9.995568174e+01,9.562432049e+01,4.667800142e+01,5.422834806e+00,7.164170261e+01,8.719301172e+01,6.139172500e+01,6.420826411e+01,4.909205635e+01,3.449599927e+00,1.961465667e+01,3.646751404e+01,6.013280021e+01,2.766064521e+01,4.550283349e+01,1.740708617e+00,9.786038031e+01,1.328769836e+01,6.179017937e+01,1.105475619e+01,2.492469880e+00,6.319736529e+01,6.847249925e+01,1.737425018e+01,4.393313777e+01,1.015333637e+01,4.717799305e+01,7.539443458e+01,6.925532638e+01,9.773382988e+01,4.432746394e+01,6.163125833e+01,3.930312499e+01,6.764878107e+01,4.472967948e+01,2.855237199e+01,1.529604754e+01,7.016870230e+00,8.724970623e+01,5.943928752e+01,3.304114790e+01,1.067090633e+01,5.863875931e+01,2.639218561e+01,6.479820043e+01,9.494754320e+01,4.930516571e+01,8.136534880e+01,2.103871400e+01,5.852096406e+01,5.740072230e+01,6.187167470e+01,5.727225980e+01,9.850710909e+01,8.355199990e+01,7.575693495e+01,6.504927354e+01,2.476665415e+01,9.433858877e+00,5.864062408e+01,1.051330761e+01,3.955076043e+01,6.549490249e+01,6.252672956e+01,9.080308015e+01,1.774513981e+01,6.362967289e+01,6.144690692e+01,5.439327254e+01,4.679991073e+01,6.342532982e+01,8.423901183e+01,6.344018845e+01,3.439305809e+01,3.985977557e+01,9.798200910e+01,8.790140217e+01,3.763342525e+01,5.074374864e+00,6.304781771e+01,9.381336240e+01,4.685222847e+01
5.652839255e+01,9.104735785e+01,1.108396159e+01,2.399734094e+01,4.679032224e+01,9.791883367e+00,3.538785900e+01,5.205366999e+01,8.646185621e+01,3.084076630e+01,4.533410693e+01,5.590744685e+01,2.267177159e+01,4.799811249e+01,2.146285307e+01,6.962278874e+01,1.826312122e+01,2.275500787e+01,6.760401385e+01,1.155065901e+01,7.767307811e+01,6.482682876e+01,2.533218547e+01,8.168464058e+01,7.119079163e+01,2.516868737e+01,9.256795382e+01,6.166402469e+01,5.368992361e+01,2.996724632e+01,9.310033194e+01,8.688922589e+01,5.310961834e+00,7.105568664e+01,1.603257377e+01,6.368426578e+01,2.419070320e+01,9.729950196e+00,3.672583379e+01,1.530869978e+01,6.775959562e+01,8.825578984e+01,8.744221486e-01,7.475682103e+01,4.738179422e+01,8.199414383e+01,6.858850001e+01,6.495905156e+01,6.051427039e+01,9.148611930e+01,1.430409134e+01,6.771015262e+01,8.874335760e+01,6.409442153e+01,4.952317685e+01,4.003396509e+01,5.254152939e+00,6.294660103e+00,3.749537350e+01,6.816497645e+01,8.048428871e+00,6.254438126e+01,5.384111548e+01,3.151574521e+01,1.055850691e+01,7.748684531e+01,7.747649549e+01,2.385885643e+01,3.965982579e+01,8.618889708e+01,8.178340151e+01,5.503194031e+00,3.990927347e+00,2.441760679e+01,6.504516939e+01,5.049518655e+01,8.004517664e+01,2.929142521e+01,6.813330346e+01,6.297440085e+01,9.574716553e+00,6.186561496e+00,8.577306922e+01,2.637149263e+00,2.817107188e+01,5.793452672e+01,8.732323188e+01,9.364645298e+01,6.408942972e+00,7.303833453e+01,7.716767239e+01,8.368053408e+01,4.566694502e+01,1.231372101e+01,8.690994972e+01,5.274931284e+01,7.739868266e+01,8.072972417e+01
2.666718734e+00,5.978591675e+01,1.287330242e+01,7.336164696e+01,5.065888522e+01,9.898896586e+01,6.690813135e+01,9.509623621e+01,4.494899614e+01,3.219818947e+01,9.117689051e+01,3.092073552e+01,6.090518288e+00,1.828316986e+00,4.926089566e+01,2.897906890e+01,7.759294383e+01,8.676515845e+01,2.844096614e+00,1.077646263e+01,8.633749099e+01,3.640921480e+01,3.247358675e+01,7.141045544e+01,3.148934961e+01,9.888684795e+01,9.350883670e+01,7.204435497e+01,9.286679925e+01,8.280560102e+00,6.316809256e+01,1.594093700e+01,5.861549176e+00,7.933212735e+00,3.611465894e+01,4.536488049e+01,7.878764855e+01,9.543557699e+01,6.835928517e+01,8.016250232e+01,2.116221546e+00,1.475040887e+01,2.444247825e+00,2.511791802e+01,1.713694874e+01,3.027923991e+01,2.384394392e+00,1.443669347e+01,3.394545755e+01,6.810346319e+01,8.090679979e+01,2.182091082e+01,8.696434396e+01,8.431062688e+01,5.633658061e+01,4.874127431e+01,5.310403359e+01,1.234891990e+01,9.379182856e+01,8.493810732e+01,2.092593538e+01,6.683963719e+01,4.691082995e+01,5.736555805e+01,9.402508970e+01,9.965037152e+01,6.045156607e+01,7.674205960e+01,2.614112093e+01,5.021882037e+01,2.576698024e+01,3.897752037e+01,5.557609331e+01,8.963371942e+01,9.341032697e+00,9.847623330e+01,2.535949624e+01,9.236010025e+01,6.051702136e+01,5.735081600e+01,4.445623314e+01,2.844442380e+01,8.947252510e+01,4.212399369e+01,4.161458488e+01,8.303707006e+01,8.959444052e+01,1.046136865e+01,4.534724962e+01,6.356736772e+01,7.784141879e+01,6.650398766e+01,7.550766014e+00,1.348323031e+01,4.908431183e+01,2.435627093e+01,4.981729575e+01,2.002643958e+01
3.942969152e+01,7.895355118e+01,4.819901950e+01,1.833861286e+00,2.451381701e+01,5.036495442e+01,2.205779890e+01,2.917048556e+01,2.454013012e+01,5.160974674e+01,3.931650611e+01,3.813701099e+01,6.468326888e+01,7.652527960e+01,6.983789949e+01,1.605155430e+01,6.669329481e+01,6.840321026e+01,4.210338920e+01,1.000187980e+01,4.249097272e+01,7.442663090e+01,7.677313155e+01,1.633511570e+01,1.643813307e+01,3.995453188e+01,3.748156511e+01,3.639101899e+01,2.005725883e+01,6.407049110e+01,6.212853807e+01,6.783665659e+01,4.491903036e+01,4.314602465e+01,5.553934802e+01,3.210899521e+01,6.892817077e+00,7.692535798e+01,9.424986043e+01,6.203760355e+01,2.646491754e+01,4.931603350e+01,3.922196453e+01,4.098039808e+01,5.094115048e+01,6.051223942e+01,1.279603875e+01,3.766638749e+01,1.344020388e+01,2.543113184e+01,6.308727871e+01,5.758791195e+01,7.445223383e+01,2.824290757e+01,3.412283183e+01,8.911056790e+01,5.516311493e+01,6.327299147e+00,6.904014053e+01,7.662095623e+00,7.732684066e+01,7.379098091e+01,4.593740577e+00,6.941364996e+01,7.215983690e+01,2.301310643e+01,7.481128531e+01,2.052244023e+01,5.612060048e+01,2.277068724e+01,8.655336604e+01,3.796407060e+01,3.591128870e+01,2.894279427e+01,1.230856744e+01,3.355994434e+01,8.138072514e+01,8.186368818e+01,5.245163018e+01,7.942363382e+01,8.493097544e+01,3.989953375e+01,7.258454373e+01,7.497839665e+01,8.002740047e+01,3.409857085e+01,7.441052764e+01,8.078130780e+01,6.536431123e+01,3.404551223e+00,9.684444348e+01,2.109764946e+01,4.554368114e+01,9.673426349e+01,2.812142342e+01,3.585875434e+01,4.695036203e+01,5.272315095e+01
5.773765680e+01,9.881928158e+01,6.457919843e+01,8.178373597e+01,4.473895787e+01,5.068682757e+01,1.795230439e+01,8.888499110e+01,9.618127501e+01,2.527400708e+01,7.387307914e+01,8.831385672e+01,8.172112544e+01,2.950394990e+01,1.213856981e+01,6.912837745e+01,6.881035149e+01,7.485021197e+01,9.330455043e+01,3.919681225e+00,7.854420330e+01,9.992819178e+01,5.589435060e+01,3.634759040e+01,1.836701271e+01,9.058888372e+01,2.544041218e+01,8.278499617e+01,9.951734351e+01,5.911345977e+01,8.603475959e+00,2.257657995e+01,2.750686821e+01,4.075061114e+01,8.752619757e+01,7.322702452e+00,2.753311368e+01,6.842022286e+01,5.327322751e+01,4.500651123e+01,8.684241276e+01,6.713755982e+01,1.734321371e+01,3.016209731e+01,6.859664977e+01,7.831739780e+01,3.589543934e+01,1.737797773e+01,8.134264961e+00,7.233062060e+01,8.166686076e+01,8.888812365e+01,7.767993076e+00,3.547378278e+01,1.281210180e+00,9.663338425e+01,6.130059543e+01,1.350059143e+01,3.738003380e+00,9.525086891e+01,5.417205904e+01,9.675957537e+01,3.735569775e+01,1.635689156e+01,7.444073841e+01,6.250077068e+01,4.180391427e+01,2.511941671e+01,3.335620524e+01,1.486740020e+01,3.779696426e+01,9.970505930e+01,5.124408116e+01,7.334171371e+01,8.223465675e+01,3.884068410e+01,2.414704262e+01,6.460408262e+01,7.524665168e+01,2.916022371e+01,4.669480361e+01,7.444813423e+01,7.140609514e+01,4.241167486e+00,1.428917729e+01,2.377666854e+01,7.692052707e+01,9.396543472e+01,3.521329351e+01,1.062170783e+01,6.786206881e+01,2.547751780e+00,1.288867490e+01,5.542747002e+00,5.313220391e+00,6.269684374e+01,8.975549136e+01,9.848155811e+01
5.092868993e+01,4.028177249e+01,9.169563629e+01,3.451566406e+01,8.999182158e+01,6.413892545e+01,6.307941781e+01,7.564774348e+01,6.826990189e+01,5.792222541e+01,6.144438559e+01,7.231722422e+01,8.745734706e+01,8.901722037e+01,8.729519449e+01,1.750050476e+01,4.600390784e+01,2.866844863e+01,1.197327089e+01,1.901483432e+01,2.191634381e+01,6.931723162e+01,3.827402165e+01,2.270640796e+01,3.211036830e+01,1.306771465e+01,2.015354558e+01,8.384208363e+01,2.182601235e+01,8.799008190e+01,5.310705259e+01,7.103288322e+01,4.518512663e+01,5.142770683e+01,4.204901979e+01,2.105466839e+01,7.154387940e+01,9.434231556e+01,9.767162594e+01,9.715691618e+00,1.309617842e+01,6.266121004e+01,5.050642847e+01,5.623380895e+01,1.462871978e+01,7.414187950e+01,2.544002246e+01,9.188808358e+01,2.451775353e+01,8.461943695e+01,3.048606509e+01,4.324151587e+01,6.340218833e+01,8.703241475e+01,4.998181278e+01,4.986883590e+01,4.373931424e+01,4.752162920e+01,1.029334630e+01,8.079780388e+01,5.832457388e+01,6.227019008e+01,6.591570977e+01,3.704666258e+01,1.193271023e+01,5.319841431e+01,8.509897069e+01,4.851437866e+01,7.343094644e+01,7.056290798e+01,9.916019490e+01,2.484520821e+01,3.065071435e+01,2.099568153e+01,1.487944173e+01,6.267665555e+01,5.092305620e+01,1.461559546e+01,9.451315550e+01,6.516420330e+01,1.069591730e+01,6.949648682e+01,4.655436213e+01,3.105547953e+01,2.412552541e+01,3.592727347e+01,2.367706827e+01,4.747764690e+01,3.102382478e+01,2.175728755e+01,3.810798269e+01,7.902364013e+01,5.493022528e+01,9.250050065e+01,2.825356124e+01,7.376001225e+01,8.653649598e+01,8.120452513e+01
6.853603093e+01,4.017547906e+01,7.817389719e+01,2.765792223e+01,4.430637841e+01,6.941019843e+01,6.828201595e+01,3.223005829e+01,4.341355700e+01,7.046880304e+01,4.722518639e+01,9.684276834e+00,4.787040110e+01,4.241739776e+00,8.118867687e+01,9.061011045e+01,6.832237826e+01,6.542159273e+00,7.500373678e+01,7.521672613e+01,3.655942441e+01,2.863889975e+01,9.655113983e+00,6.666996121e+01,4.244533381e+01,9.829693618e+01,7.340398110e+01,2.591779886e+01,4.217324277e+01,5.762691747e+01,3.356230653e+01,4.428046297e+01,6.506078638e+01,5.378823969e+01,6.245491296e+01,1.428586666e+01,5.551174770e+01,3.639146039e+01,9.144508278e+01,4.761869809e+01,2.676761007e+01,9.010394095e+01,6.484985702e+01,4.328325559e+01,2.247676416e+01,1.682600516e+01,7.955630804e+00,7.037910278e+01,6.449584217e+00,3.039868301e+00,1.850009214e+01,3.009956718e+01,6.274405231e+01,2.815353756e+01,4.556922425e+01,1.882296238e-01,8.507296334e+01,5.688293271e+01,8.508424158e+01,9.951714907e+00,6.673261424e+01,2.326366088e+01,9.443186547e+01,3.042835361e+01,6.490086404e+00,9.945874844e+01,9.374619591e+01,1.310321297e+01,9.136472942e+01,6.481431131e+01,8.748791363e+01,6.061658512e+01,3.992451018e+01,3.860545356e+01,2.261694894e+01,6.374117296e+01,6.725804187e+00,3.743721522e+01,9.033189045e+01,7.373791933e+01,9.111347634e+01,4.026807483e+01,8.553393155e+01,5.300774248e+01,4.153427839e+01,3.669641804e+01,3.303686729e+01,3.632245791e+01,3.275687533e+01,1.311165603e+01,3.290354557e+01,1.720286687e+01,3.881293838e+01,7.460568803e+00,4.400762124e+01,1.096262260e+01,8.924526779e+01,6.203441309e+01
5.950553196e+01,7.935732279e+01,2.580783949e+01,7.009624805e+01,7.792125562e+01,7.925540387e+01,7.126388583e-01,7.290763152e+01,2.397115633e+01,8.083571861e+00,9.924038289e+01,1.862792258e+01,3.011710386e+01,9.090951877e+01,9.402041924e+01,6.970611522e+01,7.223223562e+01,4.758954618e+00,6.913482367e+00,9.184200092e+01,1.467620478e+01,9.174943656e+01,6.165885203e+01,2.927742396e+01,5.983843882e+01,8.206107851e+01,7.969678267e+01,9.795246316e+01,5.338700890e+01,7.109058078e+01,5.499144151e+00,9.556328952e+01,5.071826733e+01,3.099154082e+01,7.065209339e+01,3.683243174e+01,3.268840297e+01,2.010116023e+01,9.302201644e+01,6.471600606e+01,6.480404908e+01,6.448701925e+01,2.213503282e+00,7.961721853e+00,4.823223567e+00,7.620431605e+01,6.942122799e+01,6.775385653e+01,8.178793078e+01,4.949114983e+01,2.958187134e-01,2.585137896e+01,6.317151655e+01,4.398021888e+01,8.230571903e+01,1.905363955e+00,3.863587048e+01,1.842878437e+01,4.965298728e+01,4.610243630e+01,4.647845276e+01,7.343673395e+01,1.950930852e+01,2.383976098e+01,3.616494660e+01,4.666633558e+01,1.234411899e+01,2.460375285e+01,2.919401172e+01,5.717348781e+01,1.649403644e+01,2.456447212e+01,3.026221083e+01,1.559833061e+01,4.410782323e+01,4.940660103e-01,8.768105563e+00,3.016863113e+01,5.010510206e+01,7.022567625e+01,2.854966790e+00,2.674604801e+00,3.855944239e+00,5.818822912e+01,3.079377426e+01,5.416292835e+01,9.991623143e+01,8.954194384e+01,3.379133463e+01,5.642946042e+01,4.719558871e+01,4.845364423e+01,7.965843503e+01,7.997873536e+01,9.925249697e+01,5.399125879e+00,5.334334054e+01,8.367005724e+01
5.406625887e+01,6.048443280e+01,7.184153198e+01,2.456879852e+01,9.870405614e+01,5.278675065e+01,8.486805505e+01,5.144158160e+01,1.973664550e+01,3.259613122e+01,1.215366269e+01,3.500204090e+01,5.784708379e+01,6.944735613e+01,8.671913091e+01,8.140700497e+01,8.075789063e+01,2.303822291e+01,6.401192071e+01,2.218443113e+01,8.217944416e+01,4.701840530e+01,6.883861896e+01,2.239315629e+01,9.667719283e+01,8.805975099e+01,9.186688466e+01,5.925238500e+01,7.263496407e+01,8.146923551e+01,8.182467686e+01,9.302236734e+01,5.063479042e+01,9.952255688e+01,2.368013122e+01,7.846028197e+01,6.576353319e+01,3.834740759e+01,6.121190361e+01,2.017153676e+00,7.874272891e+00,6.305430331e+01,9.328445384e+00,7.964986149e+01,5.018986014e+01,5.789543907e+01,4.905774596e+01,3.608620371e+01,6.705060289e+01,4.927122124e+01,6.933961863e+01,2.544455057e+01,5.124328289e+01,9.273629110e+01,8.986087048e+01,2.610363573e+00,8.515633818e+01,7.600342784e+01,3.954677375e+01,6.070425188e+01,1.950944296e+01,4.715559789e+01,1.376565571e+00,6.272693552e+01,7.806972737e+01,7.931716172e+01,4.521405204e+00,4.749269378e+01,7.045545778e+01,6.706603586e+01,7.082136665e+01,2.719796763e+01,3.487868327e+01,6.845631848e+01,5.531183305e+01,1.104860718e+01,7.097605031e+01,3.807081738e+01,7.751458383e+01,6.909670482e+01,9.539572108e+01,8.700621635e+01,2.868527667e+01,6.298147316e+01,7.918236496e-01,1.176113329e+01,9.200367370e+01,7.175278437e+01,5.614780585e+01,1.749695608e-01,2.083491930e+01,7.167730568e+01,6.882983401e+01,8.528572392e+01,4.825999846e+01,5.212101442e+01,8.988517006e+01,7.979997907e+01
5.062022601e+01,2.475674268e+01,8.866635393e+01,2.711096890e+01,7.620118796e+01,9.692576539e+01,4.983498817e+01,3.254593624e+01,8.844407424e+01,8.895744808e+01,5.164243089e+01,1.100924477e+01,8.692419885e+01,5.391458112e+01,6.727649761e+01,4.151334507e+01,6.113398414e+01,9.174362394e+01,4.383330474e+00,8.865770702e+01,9.168310751e+00,4.613164146e+01,4.945603217e+01,1.023095651e+01,2.092563146e+01,8.721582991e+00,1.464149590e+01,6.715911183e+01,2.249638130e+01,8.909418876e+01,6.190782993e+01,7.832646082e+01,6.935746351e+01,2.257670751e+01,4.519808659e+01,4.442737818e+01,1.895878499e+01,8.095304570e+01,6.635667547e+01,9.937026190e+01,6.759083259e+01,7.988121732e+01,9.425206511e+01,5.191811407e+01,1.168122002e+01,9.577322306e+01,3.678366164e+01,2.716788529e+01,9.564532524e+01,8.620630048e+01,8.287172848e+01,5.559386026e+01,3.124189316e+01,7.296985282e+01,9.927372195e+01,9.464295361e+01,3.969191161e+01,3.125618969e+01,8.518091178e+01,7.539252948e+01,5.012929465e+01,1.253017805e+00,9.495528042e+01,1.485643472e+01,4.665428962e+00,5.576757966e+01,8.300047734e+01,1.027389228e+01,5.230816252e+01,1.119059790e+01,6.097845699e+01,4.888102380e+01,4.401395899e+01,8.486439201e-01,2.104193942e+01,5.501518582e+01,6.960911219e+01,8.614714946e+01,3.669423246e+01,3.941256979e+01,7.938479947e+01,9.870222498e+01,5.107681632e+01,9.510162856e+01,4.589607836e+01,9.708352902e+01,7.845744832e+01,2.815791058e+00,7.193339376e+01,4.356929905e+01,1.422321913e+01,7.622680429e+00,4.962637075e+01,6.397402404e+01,1.501776717e+00,8.850488049e+01,7.132969229e+00,4.534808951e+01
4.963347253e+01,7.683125083e+01,4.705606258e+01,3.226515172e+01,7.675539945e+01,2.173288981e+01,5.330304297e+01,8.184545232e+01,7.265578153e+01,1.341067689e+01,1.533992651e+01,9.604733968e+01,6.630402029e+01,8.193834033e+01,7.675498309e+01,9.631523333e+01,2.473120913e+01,5.628961301e+01,1.896614970e+01,5.169787487e+01,5.789906010e+01,2.873847026e+00,1.551030969e+01,5.099024350e+01,2.247218227e+01,7.870946652e+01,2.611846717e+01,7.677658430e+01,1.252476501e+01,6.295459422e+01,8.770760478e+01,7.888649256e+01,9.308727115e+01,4.190201406e+01,2.579844979e+00,9.124878385e+01,8.181891614e+01,5.228050958e+01,3.858135577e+01,7.838247416e+01,3.062240276e+01,9.216107390e+01,1.115231744e+00,6.957594722e+00,9.042128871e+01,9.899147289e+01,7.534130754e+01,1.727377888e+01,7.043021367e+01,9.798686981e+01,6.745964833e+01,6.014000664e+01,3.004837641e+01,6.808276982e+00,3.454582207e+01,8.246580545e+01,6.731977047e+01,3.469602877e+01,2.238238917e+00,1.762693582e+01,1.311163516e+01,2.608716227e+01,1.256964911e+01,8.616464179e+00,5.812106954e+01,3.363925375e+01,7.923759198e+01,7.186080466e+01,4.796172372e+01,5.352875882e+01,3.870777137e+01,4.007608751e+01,8.861846431e+01,7.123049216e+01,5.100807358e+01,9.103465163e+01,5.663665489e+01,8.522983668e+01,8.950559527e+01,9.377140930e+01,5.704670918e+01,7.042442126e+01,8.716734677e+01,3.817566067e+01,5.515521153e+01,8.626906493e+01,2.311667759e+01,7.798695345e+01,6.952153308e+01,7.858029296e+01,3.547516614e+01,2.080165415e+01,2.850635716e+00,7.535771353e+01,3.983993208e+01,1.910196786e+01,6.771374654e+01,2.651062629e+01
5.865800836e+01,2.710496559e+01,2.073486928e+01,9.175839570e+01,1.525023944e+01,9.373339298e+01,4.283002722e+01,1.487176268e+01,1.424541771e+01,1.100627743e+01,6.384460406e+01,7.324344425e+01,2.228579106e+01,5.837245462e+01,4.908585553e+01,9.495117113e+00,6.762978554e+01,8.718652511e+01,3.577492439e+01,6.173743556e+01,5.276379052e+01,5.766070143e+01,2.300272482e+01,9.120544667e+01,6.942223559e+00,6.846498588e+01,6.172201598e+01,4.612664428e+01,5.831494420e+01,4.789279067e+01,7.376413524e+01,1.671732550e+01,5.996427227e+01,1.826169869e+01,7.532082359e+01,1.950863705e+01,9.862590762e+01,3.416844244e+01,7.290935394e+01,2.964020380e+00,4.695047455e+01,8.228614233e+01,6.859306795e+01,8.787879293e+01,1.585496440e+01,3.523048079e+01,2.040332169e+01,7.419825578e+01,8.625387477e+01,1.862320436e+01,3.366087264e+01,9.116497332e+01,5.554605957e+01,7.365135937e+01,4.652819466e+01,6.757240418e+01,2.309764438e+01,7.885963829e+01,8.968773163e+01,5.440710719e+01,3.517952753e+01,9.856715332e+01,1.187957580e+01,8.322474969e+00,3.664769270e+01,5.706354656e+01,7.962477723e+01,1.584095305e+01,7.456293481e+01,7.447996980e+01,4.497718562e+00,9.616461773e+01,8.438119244e+01,6.767421382e+01,4.062866851e+00,6.783309553e+01,2.605792058e+01,1.452262272e+01,4.412694301e+01,7.543822356e+01,2.543711814e+01,2.142468669e+01,8.243385322e+01,6.704057782e+01,4.358492392e+01,4.750527742e+01,5.283995388e+01,9.962018770e+01,3.852371333e+01,4.166001574e+01,7.458107132e+01,4.785103789e+01,7.829690475e+01,9.334944311e+01,9.772448973e+01,8.783011936e+01,3.135414381e+01,2.010701658e+01
3.023703521e+01,5.270635853e+01,8.376025216e+01,4.089748924e+00,5.662329294e+01,7.020535737e+01,2.783440675e+01,3.869374475e+01,1.319832580e+01,9.795612786e+01,2.916870965e+01,5.983700094e+01,1.021394813e+01,5.642257404e+01,2.769303924e+01,2.874874337e+00,6.678226160e+01,8.649989531e+01,2.911465390e+01,9.907726500e+00,4.126707559e+01,3.752137514e+01,1.860797260e+00,2.821745567e+01,8.015204443e+00,1.189962458e+01,9.615282628e+01,7.149284875e+01,9.519772892e+01,5.341910991e+01,3.223169817e+01,1.613931575e+01,4.630393902e+01,7.464865675e+01,2.775391691e+01,5.216628227e+01,8.259322062e+01,1.691084025e+00,3.363957378e+01,7.153792794e+01,4.860127556e+01,3.887303970e+01,5.225074124e+01,4.362863453e+01,9.822469994e+01,8.434572858e+01,7.613538502e+01,4.374281490e+01,6.017611330e+01,7.826680765e+01,3.996306796e+01,3.604257949e+01,9.762286115e+01,6.397295668e+01,1.247419655e+01,4.192990361e+01,5.065861136e+01,3.917086014e+01,6.446452776e+01,5.532742241e+01,4.421181667e+01,1.647976267e+01,9.143377522e+01,1.904864542e+01,8.739702516e+01,7.843736638e+01,9.489264019e+01,3.175173689e+01,6.535929461e+01,2.692058520e+01,8.432983541e+01,5.977610201e+01,3.801992743e-01,1.586370113e+00,1.603340142e+01,7.024963289e+01,9.024005938e+01,8.335911975e+01,9.678071196e+00,1.412197658e+00,3.324980597e+01,7.474058469e+01,9.209275273e+01,6.492680848e+01,6.921594133e+01,2.383550198e+01,1.240396923e+01,7.102455014e+01,3.835621440e+01,6.976640062e+01,7.775549830e+01,9.752163459e+01,6.244029576e+01,2.052759177e+01,6.019547977e+01,1.029045220e+01,5.500979608e+01,9.130083824e+00
