v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
4.419328380e+01,2.533637360e+01,8.715718266e+01,3.088565416e+01,4.851385416e+01,9.584581945e+01,1.933927488e+01,6.315298592e+00,1.589493644e+01,2.009299546e+01,8.751411065e+01,9.783101931e+01,2.428680338e+00,1.002793865e+01,6.190232238e+01,5.664413156e+01,5.431454138e+00,9.800125187e+01,7.170095122e+01,2.503880595e+01,2.010513578e+01,1.146077494e+01,7.443097487e+01,8.859584195e+01,2.635129595e+01,5.493205125e+01,8.988566222e+01,7.341940481e+01
8.964635881e+01,3.552301230e+01,4.787788791e+00,1.446354321e+00,1.130749921e+01,4.287025240e+01,1.319385263e+01,8.295424228e+00,7.725298390e+01,3.556170341e+01,6.218344916e+01,6.882773998e+01,2.375325119e+01,5.817041963e+01,8.791286457e+01,8.248029662e+01,2.040844568e+01,8.498871880e+01,3.310586031e+01,4.271600752e+00,4.441724301e+01,5.490827980e+01,9.614630938e+01,4.851018773e+01,5.922348501e+01,1.484960119e+01,1.191066319e+01,4.973964311e+01
1.490446465e+01,9.354607896e+01,9.676809613e+01,4.124188083e+01,9.136959031e+01,4.500992257e+01,5.301969927e+01,1.202042302e+01,6.938536129e+01,8.900444221e+01,7.826466931e+01,5.207044779e+01,2.004481834e+01,4.075198372e+01,8.081493626e+00,3.842048975e+01,3.771947165e+01,8.473271854e+01,3.066843160e+01,1.705879768e+01,5.138940625e+01,3.724194108e+01,9.781721630e+01,9.225702757e+00,9.958523244e+01,3.740101541e+00,8.915222501e+01,9.861393853e+01
1.107420613e+01,3.896536732e+01,8.203664411e+01,3.153171563e+01,1.714737607e+01,8.930598808e+01,7.462425674e+01,2.936727608e+01,9.929476245e+01,6.132822959e+00,4.490465628e+01,6.576224897e+01,6.970153241e+01,2.861769961e+01,6.948958104e+01,5.689760395e+01,5.551362905e+01,3.574326317e+01,3.405531324e+01,9.342546624e+01,1.012887970e+00,4.002870054e+01,1.495496284e+01,5.190189337e+01,3.540068218e+01,9.306475461e+01,5.920561109e+00,8.178116878e+01
1.064652110e+01,4.739255799e+01,4.883210125e+01,8.310231709e+01,4.619705090e+01,1.681771351e+01,6.266114679e+01,2.924498391e+01,1.849715023e+01,3.850004459e+01,9.638555187e+01,4.610502610e+01,1.059185438e+01,5.249461133e+01,2.600373203e+01,2.575513590e+01,6.517913428e+01,9.226097763e+01,9.770304145e+01,5.370811851e+01,5.770549271e-01,5.932612881e+01,1.212429460e+01,1.528194697e+01,9.022543941e+01,5.352360017e+01,5.521977936e+01,6.577899734e+01
4.156696883e+00,8.762177197e+01,3.489499704e+01,2.525477404e+01,5.108548086e+01,4.056294926e+01,4.154358856e+01,5.326610530e+01,6.751034405e+01,9.401577749e+01,5.855176849e+01,1.845165442e+00,6.613946809e+01,8.122812860e+01,7.528317402e+01,6.065154038e+01,2.948065248e+01,2.805151063e+01,9.078161983e+01,3.197397370e+01,6.840070451e+01,6.466966119e+01,8.894416512e+01,3.098951532e+01,4.098620993e+01,9.686442098e+00,3.859251930e+01,3.010056568e+01
4.646991026e+00,2.405765046e+01,6.292441964e+01,7.735447161e+01,9.711722978e+01,5.686966599e+01,3.178557853e+01,6.987926866e+00,3.101597956e+01,6.414848421e+01,8.595436334e+01,9.314684798e+01,9.921192090e+01,6.485303523e+01,1.875263939e+00,3.714466559e+01,4.319545930e+01,2.025962515e+01,7.151083271e+01,6.795842229e+01,6.569619803e+01,5.000692176e+01,1.025498196e+00,9.435256748e+01,7.241398960e+01,1.406091108e+01,9.265301920e+01,8.156169750e+00
1.012081843e+01,9.675297059e-01,4.992273767e+01,7.041996654e+01,9.656050893e+01,8.232431348e+01,1.835930233e+00,2.442527558e+01,1.773632216e+01,9.809805397e+01,6.502165761e+01,9.524288612e+01,4.924092722e+01,1.425097221e+01,6.390966028e+00,2.171278864e+01,4.635481601e+01,8.159600652e+01,1.162094768e+00,9.499932056e+01,2.849369907e+00,1.118267505e+00,9.364367710e+01,1.711186900e+01,4.880976291e+01,3.813661750e+01,5.475928723e+01,8.290665677e+01
7.677901943e+01,2.242219539e+01,4.597135668e+01,2.669267488e+01,5.958410956e+01,5.742928814e+00,9.539923636e+01,4.106145581e+01,6.669547163e+01,1.646380321e+01,8.212594150e+01,1.490468098e+01,2.410277191e+01,6.336618014e+01,6.433375924e+01,7.316260391e+00,7.952085142e+01,3.453078273e+01,7.212398758e+01,6.907961646e+01,6.340021419e+01,6.927694315e+01,7.191118285e+01,3.952437578e+01,5.316862315e+01,5.561322437e+01,4.652236261e+01,2.039172522e+01
9.307123143e+01,9.026394547e+01,5.082705144e+01,1.751663322e+01,9.384761593e+01,4.247851559e+01,4.174286186e+01,6.343111165e+01,9.392417582e+01,9.925671534e+01,4.711085476e+01,2.831832108e+01,1.932859605e+00,8.759620404e+01,7.706455948e+01,7.556937141e+01,2.785621062e+01,7.235075829e+01,1.307363334e+01,7.893173598e+01,3.869756830e+01,3.114615519e+01,6.526258533e+01,7.496373621e+01,9.479614709e+01,9.436680232e+01,1.548624335e+01,6.667015473e+01
1.891900834e+01,8.423347032e+00,6.724287471e+01,7.082217813e+01,1.515089709e+01,8.000143254e+01,7.777285173e+01,9.990428146e+01,7.959098628e+00,2.955014429e+01,6.263083000e+01,8.558553950e+01,4.500544882e+01,5.159328405e+01,6.975895182e+01,4.083618294e+01,5.109358116e+01,4.231575670e+01,2.296232421e+01,5.002638574e+01,7.666396658e+01,1.629757599e+01,3.946711563e+01,2.622242706e+01,5.097109682e+01,2.730882414e+00,9.088945008e+01,5.376997421e+01
3.154145975e+01,6.765229917e+01,8.954822335e+01,3.766144836e+01,3.195043541e+01,3.405645597e+01,8.202200600e+01,1.165923269e+01,7.524542992e+01,5.217866358e+00,7.118922220e+01,3.924882255e+01,6.145761162e+01,4.841545941e+01,5.809724245e+01,6.825191907e+01,6.324600679e+01,6.603155922e+01,6.733500712e+01,4.053010948e+01,9.060334274e+01,5.228590068e+01,9.882480055e+01,1.603549417e+01,9.715349568e+01,4.348121547e+01,5.226746836e+01,5.171995895e+01
5.484423800e+01,2.754483447e+01,5.064771358e+01,2.784242336e+00,5.418288420e+01,8.350742637e+01,2.754784934e+01,3.912038629e+01,3.274895673e+01,1.572952195e+00,9.504664456e+01,5.743027382e+01,3.215356565e+01,8.483146230e+01,5.607759384e+01,8.295875301e+01,9.550628161e+01,8.800159084e+01,2.624575906e+01,9.632432651e+01,4.380402363e+01,6.866054425e+01,1.644244462e+01,9.596784429e+01,6.677571565e+01,5.335745449e+01,7.351375283e+01,3.700588523e+01
2.698025622e+01,6.147749617e+01,7.447304693e+00,2.877827613e+01,5.733351681e+01,6.807567314e+01,1.950190766e+01,3.063825930e+01,2.191771071e+01,2.923609553e+01,9.599658819e+01,3.772403390e+01,2.838988166e+01,8.224885829e+01,3.890352012e+01,5.501290001e+00,1.949071475e+01,1.487578222e+01,1.700318739e+01,5.037980128e+01,1.800659991e+01,2.940016142e+01,1.150047327e+01,3.366832821e+01,6.113895179e+01,3.117635225e+01,3.125000295e+01,9.837950724e+01
1.523440782e+00,2.518547656e+01,6.674099982e+01,1.134450597e+01,6.466985511e+01,1.371518561e+01,7.532279213e+01,3.703916635e+01,7.456451390e+01,7.122351744e+01,1.815725202e+01,4.292725424e+01,3.560819218e+01,8.009057646e+01,3.579278103e+01,4.671365294e+01,7.229877677e+01,5.421760714e+01,4.415717590e-01,1.724573633e+01,6.485408268e+01,6.774653927e+01,7.225861287e+01,4.691485592e+01,5.170772058e+01,5.695469654e+01,9.007608439e+01,4.597666337e+01
9.395640982e+01,7.348602147e+01,5.917281525e+01,1.910873805e+00,8.326829298e+01,7.651639116e+01,3.672857087e+01,4.492636858e+01,4.893224052e+01,7.116289437e+01,8.144628600e+01,5.938680341e+01,8.932742307e+01,4.636833261e+01,9.771932488e+01,3.500009044e+01,8.273301228e+01,3.478531037e+01,2.812541888e+01,9.414427543e+00,4.875639603e+01,3.657795884e+01,9.839521450e+01,4.287737983e+01,4.154774782e+01,3.456700706e+00,5.574401991e+01,8.427572216e+01
9.742465203e+01,4.008161011e+01,8.210741560e+01,5.148706129e+01,2.958282293e+00,8.966008327e+01,4.853124213e+01,8.878030946e+01,1.973192364e+01,2.330512627e+01,2.000532669e+01,5.484461786e+01,8.767973463e+01,8.496067534e+01,4.904064397e+01,1.793020576e+01,4.612488781e-01,2.745870493e+01,5.020184208e+01,3.369325674e+01,3.422854156e+01,1.078166065e+01,7.480768038e+01,4.114782941e+01,4.207623869e+01,9.067071443e+01,1.414478773e+01,2.216502510e+01
9.288626306e+01,9.720838016e+01,2.515785606e+01,9.814556762e+01,1.369767688e+01,2.075847144e+01,1.368245862e+01,5.735741180e+00,8.056815616e+00,2.019117782e+01,5.753609136e+01,2.982057704e+01,7.639367181e+01,7.511324988e+01,3.111900494e+01,9.281054321e+01,2.318184469e+01,7.174862360e+01,5.076730726e+01,4.451949994e+00,4.893039409e+01,4.333100560e+01,9.935115771e+01,8.815491213e+00,1.354366002e+01,5.860080929e+01,4.875477570e+01,1.339473197e+01
7.806257327e+01,8.862107488e+01,2.417894046e+01,7.908924708e+01,2.180558320e+01,3.470591038e+01,2.329833635e+01,5.751234705e+01,5.392953105e+01,6.976456941e+01,5.074373050e+01,1.084243669e+00,2.669709862e+01,8.154605833e+01,2.716418120e+01,2.951824056e+01,3.760985355e+00,7.425537548e+01,6.981246245e+01,5.385812241e+01,6.423456322e+01,2.956232406e+01,8.914401609e+01,3.248005919e+01,8.082582322e+01,3.122072523e+01,7.893016319e+00,8.452661001e+01
5.266279760e+01,5.880891307e+01,2.067902572e+01,9.627352654e+01,1.987010307e+00,5.256495555e+01,3.593699073e+01,8.949322958e+01,5.920379450e+01,4.554657634e+01,1.949182652e+01,5.726001614e+01,7.256367050e+01,1.538169689e+01,6.243873010e+01,6.480082625e-01,2.986150828e+01,2.306290706e+01,4.550258167e+01,9.679072753e+01,7.262558330e+01,4.291951712e+01,6.363191662e+01,5.207670504e+01,9.244261905e+01,1.076211667e+00,2.770253633e+01,4.726124370e+01
5.208680859e+01,1.816152644e+01,9.807189760e+01,3.510227675e+01,7.696409086e+01,8.982910425e+01,4.320066164e+01,1.807177054e+01,2.932560333e+00,4.262050188e+01,8.465054358e+01,8.668143943e+01,6.350173428e+01,7.264154973e+01,7.100198934e+01,4.570235534e+01,6.668412864e+01,4.506271858e+00,8.019731920e+01,3.448080269e+01,9.352370351e+01,3.457218675e+01,4.105026575e+01,7.696320055e+00,5.554767131e+01,6.853973244e+01,7.345366470e+01,7.054101594e+00
8.550749919e+01,1.944475704e+01,3.592296465e+01,3.956488148e+01,1.491663516e+01,8.416401876e+01,6.554258083e+01,5.262722189e+00,5.736308287e+01,5.934170272e+01,4.978056379e+01,4.655729033e+01,5.486088228e+01,7.185337282e+01,5.941143144e+01,4.899426983e+01,3.320627510e+01,8.286386750e+01,8.346342168e+01,8.165069865e+01,1.902463383e+01,7.958597161e+01,4.943458675e+01,2.790676631e+01,7.789507938e+01,5.918900338e+01,8.648856263e+00,8.002032232e+00
6.608348474e+01,2.452922295e+01,7.322095145e+01,1.654102765e+01,9.310795267e+01,7.912400293e+00,8.081662646e+01,2.554381670e+01,3.726117028e+01,9.445446187e+01,6.981160711e+01,2.604053188e+01,4.013886921e+01,8.727792292e+01,5.264200018e+01,2.459892617e+01,3.440004566e+00,4.228677771e+00,4.909631652e+01,7.759603271e+01,2.512238583e+00,4.105832463e+01,1.468776682e+01,5.358976279e+01,2.587446308e+00,5.180694342e+01,6.590525982e+00,7.815753559e+01
2.878006330e+01,2.817109522e+01,1.066257144e+01,3.478446217e+01,3.874509104e+01,1.535589785e+01,2.283296555e+01,6.715359320e+01,1.880216001e+01,8.110274834e+01,3.710832035e+01,3.661246983e+01,7.176877542e+01,3.530370229e+01,6.221402218e+01,8.187336635e+01,2.557939446e+01,1.086177253e+01,6.712648790e+01,5.460232651e+01,9.724336987e+01,8.710420566e+00,5.544901156e+01,7.524182455e+01,2.751812430e+01,3.908842515e+01,1.253786968e+01,2.432689028e+01
9.410629500e+01,5.034731713e+01,3.478675602e+01,3.107062999e+01,4.539349799e+01,6.679630972e+01,9.849331301e+01,6.513936950e+01,2.077422255e+01,9.853135738e+01,8.499352910e+01,6.899458498e+01,3.901994924e+01,8.240427452e+01,3.247482943e+01,7.352515457e+01,8.465589843e+01,3.933370658e+01,6.593316744e+01,4.008186495e+01,9.250796651e+01,2.530483401e+00,3.861142164e+01,7.156192080e+01,4.957854950e+01,1.529134324e+01,2.694917803e+01,2.571825846e+01
3.014040541e+01,2.424205990e+00,5.132967766e+01,8.637200431e+01,6.473976668e+01,7.804206537e+01,2.496370356e+01,9.115992788e+01,9.229756465e+01,8.001414229e+01,5.505622834e+01,9.151077102e+01,8.733546641e+01,5.832369780e+00,4.651355371e+01,1.413150676e+01,8.330285280e+01,1.705483650e+01,9.062360757e+01,9.433970002e+01,5.813549962e+01,1.743913431e+01,4.344397913e+01,1.052997866e+01,3.127394248e+01,5.889904822e+01,1.803928363e+01,1.713531850e+01
2.226556254e+01,8.382588632e+01,4.967678829e+01,1.048881266e+01,2.790226866e+01,7.410529044e+01,6.658916316e+01,4.305240275e+01,2.150938016e+01,8.486018655e+01,8.262229940e+01,9.230105122e+01,3.938109004e+01,8.073105947e+01,2.475599998e+00,3.475223202e+01,6.583423497e+01,5.347231377e+01,1.495321733e+01,7.872529662e+01,4.438583727e+01,6.986978302e+00,3.134646650e+01,3.720373040e+01,7.517212275e-01,3.359868663e+01,3.745341040e+01,8.640927069e+01
4.405260562e+01,9.189630138e+01,8.046763446e+01,5.202574725e+01,1.143423627e+01,9.024057937e+01,7.977312844e+01,3.767597567e+01,4.643696931e+01,2.941812644e+01,1.188717829e+01,2.156690771e+01,6.948818600e+00,9.920580437e+01,1.063537945e+01,8.172135989e+00,5.498360847e+01,9.874101917e+01,7.479198941e+01,2.425928375e+01,8.545080062e+01,4.486149742e+01,3.480010065e+01,5.660276466e+01,6.873341810e+01,1.259972573e+01,2.277139259e+01,5.530812609e+01
1.393302714e+01,8.321950846e+01,6.450483843e+01,3.356067876e+01,6.961505393e+01,3.557794017e+01,3.963098173e+01,1.495494457e+01,1.082391008e+01,5.242139986e-01,1.564699884e+00,4.459010933e+01,5.124508947e+01,3.771856562e+01,2.114850611e+01,9.894928841e+00,3.804667039e+01,3.078623669e+01,7.945691755e+01,2.274626413e+01,3.351789946e+01,2.991890409e+01,3.350352661e+01,6.629035989e+01,7.705400620e+01,8.461669244e+01,4.455127107e+01,5.602226413e+01
3.919377962e+01,5.526527337e+01,7.911852723e+01,7.105638361e+00,2.770930348e+01,3.711471013e+01,5.122293772e+01,4.642741337e+01,6.357021893e+01,3.381000572e+01,4.876685493e+01,2.803150126e+01,7.536348992e+01,2.827697711e+01,9.826010701e-01,5.377327355e+00,7.771674669e+01,1.329524017e+00,1.018040209e+01,8.875847876e+01,2.596585985e+01,4.753146072e+01,1.297436446e+01,1.930575803e+01,3.858010474e+01,6.219225480e+01,9.628679498e+01,5.078501184e+00
7.742465379e+00,3.381525470e+00,5.768196330e+00,2.549540387e+01,7.795540778e+00,4.081119048e+01,4.549617610e+01,2.520066567e+01,8.728087331e+01,6.231675711e+00,1.217113579e+01,8.780659509e+01,6.444054834e+01,8.512759532e+01,1.841870213e+01,6.189784495e+01,6.710648390e+01,5.156045541e+01,4.762291137e+01,5.910774585e+01,5.080194115e+01,3.063016637e+01,5.802003116e+01,4.779209021e+01,1.679302897e+01,2.141873242e+01,6.461003165e+01,3.800377877e+01
2.381118459e+01,1.953453653e+01,1.670804345e+01,3.009886204e+01,5.354981663e+01,5.602612949e+00,1.818181781e+01,6.872504994e+01,7.460392225e+01,6.186762918e+01,7.086767937e+01,9.290001128e+01,5.454036624e-01,9.767007916e+01,9.630493180e+01,6.951718835e+01,5.841327248e+01,4.898310643e+01,6.654332954e+01,3.156126301e+01,3.679566724e+01,6.089380946e+01,8.455756545e+00,2.961278251e+01,9.177918627e+01,7.858479189e+00,7.037255120e+01,3.103120048e+01
3.558831328e+01,2.838853123e+01,3.709785462e+01,7.261290452e+01,2.414084783e+01,5.058670207e+01,6.843558690e-01,9.029842537e+01,9.773493747e+01,8.741898685e+01,8.641094097e+01,3.194962263e+01,2.323302741e+01,5.460957548e+01,3.682165269e+01,6.457037587e+01,1.491825030e+01,7.796724267e+01,3.937381523e+01,3.528121843e+00,4.105179683e+01,7.099838710e+01,5.268010555e+01,9.356495411e+00,4.048619174e+01,8.293036052e+01,7.767951470e+01,6.133084428e+01
1.634454257e+01,8.159381830e+01,6.931647460e+01,9.315718589e+01,5.303922481e+01,6.957296892e+01,8.532894293e+01,1.716636467e+01,6.633049403e+01,3.599491124e+01,9.869922418e+01,9.041926109e+01,5.818059347e+01,2.207994460e+01,1.712750588e+01,4.663904514e+01,2.208160787e+01,5.953505192e+01,6.621396094e+01,1.281660128e+01,7.328843102e+01,8.223329722e+01,2.188021544e+01,2.855019556e+01,4.561470248e+01,4.388208990e+01,8.653491316e+01,7.401060038e+01
7.494386543e+01,7.971179225e+01,8.088321621e+01,8.791356175e+01,2.757128766e+01,7.518130281e+01,1.798355601e+01,4.459744686e+01,2.081295085e+01,8.903883252e+00,4.061628583e+01,6.679533507e+01,9.870203662e+01,5.036455490e+01,8.801058658e+01,8.682135474e+01,4.379463073e+01,6.641059718e+01,1.926379186e+00,9.054882452e+01,1.398966265e+01,6.145808061e+01,2.368076605e+01,2.067100811e+01,2.025076262e+00,7.190949373e+00,4.617108685e+01,7.932120639e+01
6.278529636e+01,4.802922130e+00,6.788089576e+01,5.910955835e+01,2.574872125e+01,5.305373084e+01,6.803807806e+01,7.174899470e+01,9.212088789e+01,4.138261401e+00,7.389837403e+01,9.445484107e+01,3.656145322e+01,4.193092564e+01,4.487071108e+01,8.901740564e+01,8.725008355e+01,1.744020443e+01,7.983338146e+01,7.187018876e+01,9.010192192e+01,9.447027546e+01,2.920879764e+01,4.804356035e+01,7.052925543e+01,5.271205381e+01,9.897572519e+01,6.506680965e+00
9.551661224e+01,8.310640669e+00,7.461548354e+01,3.371182764e+01,7.792256864e+01,5.170226964e+00,6.535807429e+01,8.991058162e+01,5.638500448e+01,1.566558766e+01,5.448106549e+01,8.033252065e+01,5.592440404e+01,9.053533022e+01,2.681182579e+01,6.467442586e+00,3.837324674e+01,8.945534272e+01,4.856789674e+01,3.725092687e+01,7.773490029e+01,6.740980754e+01,8.585057205e+00,7.328128800e+01,4.859714627e+01,3.760197199e+01,6.130287749e+01,1.307886282e+01
5.284477740e+01,8.197114687e+01,6.421250531e+01,5.909722129e+01,7.987456718e+01,5.553138517e+01,3.786135640e+01,5.551387288e+01,1.183758565e+01,4.266782385e+00,2.610385275e+01,5.627189595e+01,8.755854109e+01,1.702423928e+01,2.351648752e+01,4.303875768e+01,2.694369206e+01,3.274278198e+01,8.135782753e+01,1.472887923e+01,3.184218522e+00,3.833669991e+01,8.698874803e+01,4.732655401e+01,1.389183545e+01,2.634351062e+01,5.714880227e+01,6.251326659e+01
3.203050834e+01,5.872800215e+01,7.384280061e+01,4.969353381e+00,5.060045705e+01,4.486458170e+00,9.118543191e+01,5.910148633e+01,2.597741614e+01,1.950070049e+01,9.905876145e+01,6.711322617e+01,7.298159855e+01,7.051873407e+01,4.173228419e+01,4.966078516e+01,3.228196940e+01,2.456314830e+01,9.464852724e+01,5.304719700e+01,5.047379745e+01,5.687229800e+01,7.250449706e+01,5.801020577e+01,4.949673979e+01,7.495204000e+01,7.208159104e+01,5.095510725e+01
8.828133178e+01,8.849440613e+01,7.097612863e+00,5.385279743e+01,6.449100049e+01,3.423329049e+01,8.001574013e+01,6.039505123e+00,3.815449910e+01,6.263199237e+01,6.536189726e+01,8.864411966e+01,3.221621370e+01,8.029783787e+01,8.540033713e+01,4.231911557e+01,5.631690294e+01,4.838794073e+01,4.560443898e+01,4.677070388e+01,6.310367422e+00,2.501463902e+01,4.840541684e+01,6.827979490e+01,6.606045595e+01,6.233422926e+01,7.724813676e+01,3.577140130e+01
1.889637978e+01,1.061156763e+01,9.043980343e+01,5.486810318e+01,8.890367569e+01,9.728409301e+01,2.173580763e+01,5.675187282e+01,4.808158413e+01,4.155504054e+01,1.522512793e+01,1.784630504e+01,2.479286016e+01,9.770409738e+01,1.634574105e+01,1.848146148e+01,7.391683417e+01,7.114631895e+01,7.754856298e+01,9.201542060e+01,4.462483165e+01,2.920083063e+01,7.836417317e+01,6.272308110e+01,9.602979226e+01,2.209237271e+01,8.058323935e+01,2.687806059e+01
8.058498777e+00,5.043599283e+01,6.776708679e+01,6.144777395e+01,7.820308177e+01,3.082055884e+01,4.992209689e+01,9.539373417e+00,6.237240485e+01,4.412640808e+01,7.680617542e+01,1.707032601e+01,8.123947753e+01,7.484605089e+01,9.462750146e+01,7.382839616e+01,8.027161145e+00,3.912727717e+01,2.905951210e+01,8.371605955e+01,1.149470930e+01,2.961144061e+01,9.644621337e+01,3.114959985e+01,6.571991902e+01,9.608688066e+01,8.235360465e+01,2.073084578e+01
3.857735636e+01,7.321022594e+00,6.025541473e+01,6.730635029e+01,3.396132408e+01,2.624537003e+01,6.821341329e+01,1.370902216e+01,1.935678388e+01,7.432727796e+01,2.050950712e+01,8.883424261e+01,2.801137109e+01,4.319162047e+01,5.025372734e+01,4.244835671e+01,3.578819988e+00,1.361652949e+01,7.662191996e+00,3.935172307e+01,5.011560667e+01,4.284820336e+01,7.682886412e+01,1.613693592e+01,2.903096641e+01,2.484140671e+01,4.516767607e+00,6.788164490e+00
9.195522203e+01,1.363372646e-01,7.831216458e+01,5.873083040e+01,6.985310890e+01,7.835293996e+01,3.147973708e+01,8.032902897e+01,8.835334629e+01,8.574046568e+01,1.171420395e+01,8.389501930e+00,4.474954447e+01,1.317127590e+01,3.560757922e+00,2.189526852e+01,8.734407236e+01,8.221326171e+01,8.705839065e+01,1.785965946e+01,3.336517560e+01,2.245353555e+01,8.356174411e+01,9.293127730e+01,1.444097411e+01,2.419824035e+01,3.423730568e+01,9.752998831e+01
6.217308074e+01,5.785933968e+01,5.574233852e+01,6.031711703e+01,9.726727507e+01,9.773241206e+01,8.674555616e+01,5.088462618e+01,3.351739554e+00,4.750844556e+01,8.223260823e+01,4.104722551e+01,9.416742570e+01,1.917455469e+01,1.335686498e+00,1.964038429e+01,2.095712801e+01,6.326238923e+01,5.091040938e+01,5.160619233e+01,6.230107186e+01,6.943860155e+01,4.447545541e+01,5.608810791e+01,4.286183569e+01,3.079726972e+01,3.260578207e+01,3.025060972e+01
5.990598120e+01,8.061248770e+01,5.945637512e+01,5.976428912e+01,5.819143580e+01,2.613071565e+01,9.434937482e+01,3.643779397e+01,7.332868252e+01,8.859824359e+01,6.140808887e+01,8.115606446e+01,1.307577693e-01,1.013444030e+01,6.173656131e+01,5.473933903e+01,7.912616008e+01,6.817930430e+01,6.974831595e+01,1.469937891e+00,4.614438153e+00,5.404219399e+01,1.536998517e+01,8.287769041e+01,4.161819911e+00,3.553974747e+01,2.866140794e+00,9.284682867e+01
4.841803546e+01,6.296209631e+00,1.775589083e+01,2.199501478e+01,3.860602473e+01,7.783627117e+01,3.391003790e+01,5.461076908e+01,9.975686078e+01,1.942650202e+01,2.711599395e+01,7.451529103e+01,6.571713407e+01,7.976985760e+01,4.777269484e+01,9.073551370e+00,1.079020638e+01,5.807182972e+01,8.876819961e+01,9.240441192e+01,2.443600330e+01,7.507298566e+01,9.166047026e+01,2.383332769e+01,3.380558364e+01,4.731867825e+01,8.798512662e+00,8.701965229e+01
