v1,v2,v3,v4,v5,v6,v7,v8,v9
1.870551838e+01,3.030258937e+01,4.351203505e+00,4.523118463e+01,9.626893650e+01,8.756499902e+00,9.111153454e+01,8.761691206e+01,2.323912938e+00
2.663762286e+00,8.398374842e+01,2.874970204e+01,1.884599518e+01,1.827892673e+01,6.081095378e+01,6.028650735e+01,4.832140190e+01,8.029173235e+01
7.743110968e+01,3.078630585e+01,3.611484677e+01,4.287968307e+01,7.843318701e+01,4.706177704e+01,2.660517820e+01,9.355921904e+01,6.017032253e+00
3.955275451e+01,4.010414867e+01,8.928895133e+01,8.111062199e+01,3.275395118e+01,5.892967015e+01,6.245716989e+01,1.811289066e+01,8.091694024e+01
7.896044290e+01,8.326649119e+00,2.415225622e+01,9.196111135e+01,5.901808033e+01,2.796593683e+01,4.436596487e+01,7.929065605e+00,7.003171417e+00
7.139587753e+01,6.778290734e+01,4.120228343e+01,4.045239432e+01,3.036979023e+01,8.912959787e+01,8.188420171e+01,4.271555248e+00,2.268687979e+01
7.443263070e+01,5.677612714e+01,8.192119286e+01,9.467191772e+00,9.191793367e+01,2.036524025e+01,8.673729927e+01,7.208795649e+01,3.292780243e+01
3.843538730e+01,7.478414076e+01,6.930199060e+01,1.914898559e+01,1.330605837e+01,5.641750912e+01,2.571002621e+01,1.258534791e+01,9.679289545e+01
2.360112200e+01,6.803529206e+01,7.642878712e+01,3.223456562e+01,6.655586786e+01,9.701092695e+01,3.259280851e+01,2.988708192e+01,4.811330743e+01
4.926690689e+00,9.112097518e+01,2.636416672e+00,9.002295737e+01,2.342068937e+01,4.778664924e+01,5.329042038e+00,6.517265834e+01,8.637391152e+01
1.007712376e+01,6.737866614e+01,1.145427155e+01,5.437955168e+01,7.281308340e+01,9.055687157e+01,1.286909279e+01,4.504676209e+01,6.832983319e+01
1.841293017e+01,5.550850982e+01,2.927917229e+01,8.671760825e+01,7.304290811e+01,3.084408731e+01,3.879288345e+01,8.175100937e+01,4.584011381e+01
1.978207194e+01,2.104395539e+01,2.696012198e+01,2.946967954e+01,6.836571093e+01,3.504724912e+01,1.671736502e+01,1.884316088e+01,6.826986477e+01
3.882085890e+01,3.324183459e+01,2.303437124e+01,7.982769498e+01,8.755827145e+01,7.334875092e+01,4.309729271e+01,4.293455865e+01,7.430637940e+01
3.966216794e+01,2.215991052e+01,9.365065756e+00,7.857738701e+01,2.053109534e+01,6.706214467e+01,1.728045715e+01,1.634273529e+01,1.209935682e+01
4.244131821e+01,6.586065071e+01,6.333061146e+01,7.559390634e+01,1.745552360e+01,5.019756686e+01,3.387294066e+01,8.697129316e+01,5.130608777e+01
5.094979329e+00,7.785218125e+01,4.315291078e+01,8.434759936e+01,1.641994997e+01,6.672635815e+01,1.731585964e+01,2.817860012e+01,1.059080927e+01
6.842691806e+00,9.789372761e+01,7.863400308e+01,4.338322347e+00,4.570506679e+01,8.286218991e+01,8.594086335e+00,8.899643986e+01,8.810618147e+01
4.623772183e+01,7.606847445e+00,6.504149170e+01,2.247892749e+00,9.805733394e+01,7.192694499e+01,6.448701752e+01,2.923222411e+01,9.073541682e+01
7.472679175e+01,1.654981088e+01,8.187672668e+01,2.502225689e+00,1.628819160e+01,1.267621412e+01,2.942130686e+01,9.951833881e+01,7.221525418e+01
1.032966803e+01,6.910092424e+01,1.399098487e+01,6.024618901e+00,6.768649171e+00,6.905996920e+00,9.288699168e+01,4.891660486e+01,7.744651343e+01
5.217969979e+01,1.346787409e+01,6.568025378e+01,7.267216548e+00,1.053286477e+01,3.615591029e+01,3.414429514e+01,5.386576170e+01,3.855010847e+01
4.814624818e+01,7.725571627e+01,1.219834404e+01,4.699682024e+01,5.164519285e+01,1.564598935e+01,1.390780513e+01,4.432024586e+01,1.038673219e+01
1.479249128e+01,4.178250018e+00,3.816129816e+01,3.745899388e+01,2.428246531e+01,7.503107230e+01,3.937425325e+01,7.830809375e+01,3.440790034e+01
3.934101391e+01,7.010191676e+01,1.124971822e+01,3.671968939e+01,4.476121261e+01,3.347466131e+01,7.881884044e+01,3.817265181e+01,8.881725513e+01
2.933306280e+01,8.210663069e+01,3.821898944e+01,1.422507556e+01,3.061527682e+01,5.545090256e+01,3.476433887e+01,7.510141051e+01,6.663968570e+01
8.720666081e+01,3.201590792e+01,1.114186412e+01,4.716578920e+01,6.935472896e+01,5.489511596e+01,4.627114506e+01,5.686169982e+01,5.799369758e+01
6.169443654e+01,8.206610307e+01,3.244163590e+01,9.830248194e+01,3.053939112e+01,2.434175488e+01,3.152404288e+01,7.320029523e+01,9.213468575e+01
4.165584939e+01,6.493913224e+01,1.563364437e+01,6.650630974e+00,5.910524787e+01,2.841890395e+01,1.748430101e+01,6.258335091e+01,6.559703707e+01
9.676023734e+01,1.881134103e+01,1.720118461e+01,3.773651803e+01,9.137348180e+01,3.273750241e+01,6.414899869e+01,9.924519472e+01,8.717482188e+01
1.987594995e+01,3.080949643e+01,4.826118628e+00,2.033004295e+01,3.138149220e+01,5.039353028e+01,1.518687728e-01,5.602319051e+01,2.401941519e+00
1.400092677e+00,7.399194849e+01,4.008488954e+01,2.513176746e+01,6.673672003e+01,4.650427578e+01,2.910135677e+01,8.582860442e+00,3.631347415e+01
1.739668215e+01,7.083183157e+01,4.865063536e+01,6.628290658e+01,7.505665975e+00,1.601719778e+01,4.485291768e+01,3.911531714e+00,1.878929320e+01
7.807097327e+01,4.306017963e+00,7.097917869e+01,4.596444100e+01,1.026058213e+01,3.369631119e+01,6.701130281e+01,4.013511605e+01,6.317543506e+01
2.577341334e+01,5.572591372e+01,1.902581116e+01,5.143544510e+01,1.871209735e+01,1.453144933e+01,1.182285108e+01,8.101682521e+01,9.179660707e+01
6.610282627e+01,6.683324174e+01,1.047344334e+01,4.750745938e+01,5.295259773e+00,6.100834357e+01,9.058193471e+01,8.211153587e+01,7.982230139e+00
3.251839441e+01,4.237676825e+01,8.977900972e+01,4.510827476e+01,2.641106267e+01,3.261522097e+01,5.786159603e+01,3.518963729e+01,7.315060384e+01
9.505707502e+01,9.324428655e+01,1.885755367e+01,6.734136870e+01,3.982704764e+01,3.294954216e+01,9.047694435e+01,7.882079004e+00,7.998174312e+01
6.730151178e+01,3.155921722e+01,3.318144597e+01,5.655066266e+01,3.979048274e+01,8.210433731e+01,2.952316039e+01,9.650079951e+01,5.160105837e+01
9.541436779e+01,5.088870547e+01,1.381609043e+00,1.453664939e+01,2.672949217e+01,3.875011434e+01,7.092614956e+01,1.093449127e+01,8.174527797e+01
3.008575463e+01,6.973707779e+01,6.944820130e+01,8.165436793e+01,4.896452699e+01,6.099408448e+01,3.997356075e+01,2.493142963e+00,3.707587539e+01
5.932902718e+01,5.135355413e+01,3.558918852e+01,4.683130590e+01,8.292382347e+01,8.143445834e+01,1.294416893e+01,6.757238827e+01,8.277578401e+01
9.174797650e+01,6.890540727e+01,6.261652449e+01,3.851736113e+01,1.306172852e+01,6.685402955e+01,2.485578176e+01,1.597369330e+01,8.682291976e+01
8.551320751e+01,9.147140154e+01,5.312504160e+01,4.790455291e+01,1.881511614e+01,8.208290355e+00,2.874759278e+01,2.858908498e+01,4.340874242e+01
8.741057644e+01,1.368826429e+01,5.532149851e+01,1.497362250e+00,9.496811817e+01,7.416265605e+01,3.973762497e+01,5.535533902e+01,5.390702730e+01
6.649420418e+01,7.059458399e-01,7.959552250e+01,5.084443390e+00,5.664061766e+00,2.026846050e+01,7.953414822e+01,1.517231386e+01,3.565024749e+01
7.668566615e+01,3.411901100e+01,9.794766812e+01,6.546223407e+01,4.995347266e+01,7.686263742e+01,7.638736661e+00,5.216661708e+00,7.449960509e+01
7.487561701e+01,4.290091456e+01,2.008692845e+01,1.151539547e+01,7.255621770e+01,3.720239364e+01,8.573622213e+01,8.850937558e+01,5.087650237e+01
1.655961076e+01,1.398575228e+01,1.789496576e+01,4.114995670e+01,2.787232987e+01,9.026806757e+01,6.047323423e+01,9.522236689e+00,9.646183176e+01
5.171549308e+01,3.094671679e+01,6.104498602e+01,8.247569364e+01,2.559559662e+01,6.941581586e+01,6.663544898e+01,4.807793501e+01,2.123647744e+01
5.231717473e+01,1.727242045e+01,5.353284271e+01,2.465537163e+01,8.503396864e+01,5.770503786e+01,7.707470781e+01,3.850430581e+01,9.317517057e+01
6.248249474e+00,9.024213902e+01,6.293575326e+01,2.222394572e+01,2.613685491e+01,4.890072242e+01,6.211106359e+01,8.165193521e+01,6.819830017e+01
7.042148295e+01,8.384465382e+01,9.762897429e+01,6.394279254e+01,7.130728043e+01,1.981588322e+01,7.164458409e+01,9.802670832e+01,8.322657452e+01
2.586285480e+01,6.205728658e+01,8.357543239e+01,4.673729557e+01,4.766681556e+01,6.794658339e+01,9.517168888e+01,3.086165641e+01,6.327582195e+01
3.754899807e+01,2.686597567e+01,9.751822838e+01,1.968451679e+01,7.169046499e+00,6.782782264e+01,9.565348037e+01,8.927319628e+01,5.412932334e+01
3.780580958e+01,8.495834777e+01,3.471695215e+01,7.440967384e+01,2.336005905e+01,7.764674279e+01,2.724940255e+00,8.631178914e+01,8.473006218e+01
4.422172614e+01,8.790422415e+01,3.276182977e+01,2.993437759e+01,5.361298913e+01,3.679687652e+01,8.309282842e+01,2.591517016e+01,1.546233191e+00
2.997497955e+01,4.284250178e+01,3.976289741e+01,5.541256344e+01,4.897770007e+00,1.994907941e+01,6.951255730e+00,7.257551049e+01,1.010213261e+01
3.411959291e+01,9.108502782e+01,3.915040751e+01,1.037949598e+01,3.452874666e+01,4.898279218e+00,8.650560349e+01,4.622698391e+01,9.113344602e+00
8.324902834e+01,9.048241810e+01,9.249741566e+01,7.617082588e-01,1.514727016e+01,7.529378180e+01,3.540172765e+01,7.087242773e+01,3.395702175e+01
1.302875310e+01,4.524854486e+01,7.052894775e+01,5.333227032e+01,3.657786650e+01,8.029777958e+01,6.746771992e+01,4.878619542e+01,8.614021904e+01
8.103694791e+01,6.336361463e+01,1.795395551e+01,5.310028360e+01,3.190201573e+00,7.002524043e+01,9.178106174e+01,7.409375209e+01,5.823139063e+01
7.627443864e+01,8.699303508e+01,1.423956354e-01,5.009230868e+01,5.485861415e+01,4.749357705e+00,5.272616462e+01,5.858765423e+01,8.982806528e+00
1.813438209e+01,1.057264048e+01,6.215653458e+01,4.638778163e+01,8.746749154e+01,5.645949247e+00,3.550960788e+00,4.539244191e+01,5.543636976e+01
4.234210510e+01,2.114711638e+01,9.951471262e+01,8.043154999e+01,9.009674794e+01,5.759875075e+01,4.316872619e+01,1.396469529e+01,4.683289743e+01
2.866490229e+01,8.986660714e+01,7.273528808e+01,9.274974503e+01,9.670196173e+01,6.267674751e+01,1.828374328e+01,2.891487193e+01,9.229293924e+01
2.056306613e+01,7.579724714e+01,7.101208755e+01,6.379881760e+01,1.580140136e+01,3.038422287e+01,9.228325306e+01,1.174161656e+00,1.787463582e+01
8.267211471e+01,4.640356337e+01,6.180955376e+01,7.891575518e+01,2.067308864e+01,1.400480926e+01,8.432897319e+01,6.675254028e+01,1.830119374e+01
8.203972370e+01,2.148686806e+01,2.782011680e+01,2.216366564e+01,8.280546911e+00,7.453719606e+01,5.522800811e+00,1.104784166e+01,1.471248837e+00
9.726527677e+00,1.833589895e+01,7.235714433e+01,8.540386529e+00,3.041138757e+01,9.441411324e+01,2.350064197e+01,2.385238999e+01,7.567660928e+01
6.659896254e+01,7.620819031e+01,4.506556185e+01,2.934816959e+01,7.086601017e+01,1.292111846e+01,3.349963726e+01,7.064831513e+01,5.682922463e+01
2.976758808e+01,1.304859153e+01,2.488006561e+01,1.773950235e+01,9.698735827e+01,5.317011374e+01,6.909903971e+01,1.456290380e+01,2.062861455e+01
6.030984384e+01,6.626474892e+01,1.643093013e+01,7.627153335e+01,5.221932824e+01,9.739126288e+01,8.818656704e+01,2.415247547e+01,9.934889599e+00
9.106177114e+01,6.182086845e+01,8.856871569e+01,6.925395747e+01,3.771183072e+01,2.819205285e+01,2.170123112e+01,6.098364329e+01,5.366095883e+00
3.713007300e+01,9.990256798e+01,4.329563264e+01,8.725901512e+01,4.684032198e+01,4.133469994e+01,2.080088434e+01,2.702058853e+01,7.853399430e+01
1.122374352e+01,1.390169167e+00,8.944873696e+01,1.330970783e+01,6.510232252e+00,4.105254354e+01,3.269578768e+00,3.187061753e+01,9.485675688e+01
8.140656671e+01,1.666416125e+01,3.967385299e+01,3.414007359e+01,3.860760838e+01,6.095960756e+00,9.015056773e+01,1.034339691e+00,1.857577398e+01
7.366614710e+01,5.238945360e+01,6.861930152e+01,6.980040597e+01,1.187750160e+01,1.934276152e+01,4.508967461e+00,6.535975355e+01,6.220743772e+01
2.014999732e+01,1.912127122e+01,8.829646123e+01,1.469864462e+01,9.991575154e+01,9.513392046e+01,6.613118639e+00,4.159389435e+01,2.856391766e+00
8.867200115e+01,2.698584525e+01,9.543538599e+01,2.736076606e+01,5.256624960e+01,3.337754149e+01,2.022883841e+01,5.768845956e+01,5.079598356e+01
4.348201169e+01,3.237115128e+01,4.495040789e+01,5.774974732e+01,3.859425510e+01,1.062583581e+00,7.530438164e+01,7.941144805e+01,3.604261799e+01
2.023648936e+01,5.939691760e+01,8.594124546e+01,6.831515476e+01,7.333958872e+01,5.203031353e+01,2.018546316e+01,2.126578950e+01,9.728168184e+01
1.085777551e+01,2.127050964e+01,2.373297306e+01,9.742785728e+01,5.929314259e+01,3.914756957e+01,2.787616208e+01,8.091055580e+01,1.375970895e+01
8.578012218e+01,6.860639976e+01,8.018569681e+01,7.666677950e+01,5.113752875e+01,6.441026475e+01,3.749609240e+00,8.464646947e+01,4.632778896e+01
7.571262341e+01,8.058499035e+01,8.685418897e+01,7.730991485e+01,4.567877286e+01,9.327971442e+01,7.474611794e+01,3.635175096e+01,4.483335752e+01
3.484555025e+00,9.715583973e+01,7.545471022e+01,5.367609459e+00,6.114411489e+00,8.510785874e+01,5.867711748e+01,2.467674362e+01,7.924269776e+01
4.177883622e+01,9.223807035e+01,7.286123820e+01,3.519654274e+01,1.358812442e+01,7.394931380e+01,9.817819471e+01,5.932608200e+01,8.993243213e+01
2.895815526e+01,1.003293919e+01,3.666808771e+01,2.420954873e+01,7.185203858e+01,1.109125897e+01,6.432705356e+01,2.146149523e+01,8.656767396e+01
4.789761358e+01,2.343799063e+01,2.149133786e+01,6.276200068e+01,1.834758142e+00,2.246154682e-01,6.587715132e+01,7.799766035e+01,9.545526195e+01
7.248674550e+01,1.565138314e+01,5.983757826e+01,8.194970318e+01,5.663683166e+01,2.282824864e+01,4.518954446e+01,4.179561742e+01,4.786477560e+01
5.702360533e+01,3.801272731e+00,2.910074733e+01,4.873188271e+01,2.182466274e+00,2.747882393e+01,6.977900279e+01,6.288060080e+01,5.604373145e+01
6.826303287e+01,3.700014309e+01,9.050653054e+01,5.059070615e+01,6.187167860e+01,6.182662425e+01,2.731517332e+01,8.651028775e+01,6.521492634e+01
5.438692690e+00,4.470919735e+01,3.415251917e+01,4.901019076e+01,6.018677720e+01,1.884553656e+01,8.489953684e+01,3.024795883e+01,3.341761419e+01
3.438873393e+01,8.504006073e+01,5.680494603e+01,4.309824042e+01,1.969226079e+00,4.699103717e+01,6.809673037e+01,1.764143292e+01,7.253173081e+00
9.135264891e+01,2.181760253e+01,9.085585200e+01,1.380323530e+01,8.424240577e+01,9.622232253e+01,9.073817233e+01,8.301190920e+01,3.595180899e+01
7.562415183e+01,9.836965728e+01,7.071319279e+01,3.578685332e+01,8.216357398e+01,1.237206319e+01,6.652681899e+01,3.726763023e+00,5.664658356e+01
3.440110998e+01,6.875799858e+01,8.388381743e+01,2.144632020e+01,7.025542561e+01,1.215329845e+01,1.784031770e+01,2.690427959e+01,7.345318399e+01
8.986113296e+01,7.917778880e+01,5.819708809e+01,6.066898706e+01,3.587020364e+01,3.370795135e+01,9.822498774e+01,8.247335392e+01,1.142817958e+00
6.053807421e+01,2.996176184e+00,7.080284881e+00,1.187220736e+01,9.650777512e+01,1.281990037e+01,3.794445181e+01,4.518105669e+00,2.208243018e+01
2.768371137e+01,2.567552171e+01,3.678321012e+01,5.386834332e+01,8.849639998e+01,6.837774273e-01,9.790176510e+01,3.145464231e+01,4.449771248e+01
2.603298326e+01,4.039748647e+01,6.144365057e+01,7.407519423e+01,1.705565864e+00,3.494447533e+01,4.917754687e+01,2.634498975e+00,7.547337435e+01
6.717162380e+01,9.263701674e+01,7.674058982e+01,5.791720296e+01,6.266317650e+01,8.782323488e+01,7.123235486e+01,7.295253798e+01,8.400812529e+01
1.579579943e+01,5.267431202e+01,8.570600130e+01,8.451101931e+01,3.390943144e+01,1.435329137e+01,3.320349906e+01,6.139575418e+01,9.798097689e+01
2.456926539e+01,8.823426406e+01,3.784426995e+01,5.689766301e+01,7.922721184e+00,1.710735330e+01,2.947056697e+00,5.281803550e+01,8.155207189e+01
1.276919523e+01,9.668653412e+00,7.960610708e+01,1.602966653e+01,6.524673523e+01,4.152158906e+00,8.748402283e+01,8.709977140e+01,2.111286289e+01
1.961967747e+01,6.790096791e+01,6.045490071e+01,7.524720438e+01,4.615176345e+01,6.377200247e+01,2.259218383e+01,8.685401072e+01,7.665542774e+01
1.203352034e+01,3.228070172e+01,9.581380522e+01,5.819870400e+01,8.550629445e+01,7.911852469e+01,7.808552538e+01,4.231564176e+01,8.488274324e+01
7.543454965e+01,2.087774011e+01,7.919213049e+01,8.604786704e+01,3.763155040e+01,2.893773658e+00,5.942210192e+00,2.065428126e+01,5.728419540e+01
7.284500580e+01,6.461656401e+01,5.233307368e+01,8.542185070e+01,9.566792587e+01,8.774767694e+01,1.899633389e+00,4.918749536e+01,4.828341380e+01
1.287523313e+01,8.640061624e+01,4.153867694e+01,6.586514959e+01,8.006389783e+01,1.751412209e+01,8.506298146e+01,3.691212577e+01,9.411337707e+01
2.904131790e+01,6.825990537e+01,1.833980179e+01,1.593840385e+01,2.740982869e+01,8.820717945e+01,8.022953043e+01,5.184189116e+01,3.265928228e+00
9.085020436e+01,4.741037449e+01,3.762249591e+01,2.422038056e+00,2.478916204e+01,9.976719187e+01,1.320898585e+01,8.828089673e+01,9.042035519e+01
6.746993915e+01,1.142270247e+01,9.880593542e+01,2.720113674e+01,3.950824606e+01,5.477929433e+01,8.433687457e+00,6.561856049e+01,5.500218435e+01
9.644332303e+01,3.138901381e+01,1.073956948e+01,1.542728693e+01,7.879329068e+01,9.525736553e+01,1.707485890e+01,8.070146325e+00,5.227140239e+01
8.422280580e+01,8.260274258e+01,9.359255964e+01,7.273909657e+01,6.414687803e+01,9.367612151e+01,7.693397843e+01,4.217667186e+01,5.474759105e+01
3.048386680e+01,7.702675488e+01,1.847481442e+00,1.282554429e+01,3.439718062e+00,8.661217897e+01,3.777002619e+01,7.198407555e+01,1.283240666e+01
5.924211285e+01,3.254504836e+01,7.773127056e+01,3.623884834e+01,1.139067234e+01,6.288858379e+01,1.929105943e+01,3.368563494e+01,6.442333989e+01
2.325833059e+01,5.026062676e+01,6.061093518e+00,2.307711291e+01,2.091683303e+01,4.574192965e+01,6.274445005e+01,9.272651751e+00,1.945373554e+01
1.596470534e+01,1.738834902e+01,4.487043247e+01,9.684343321e+00,6.813702029e+01,6.421181681e+01,2.215882522e+01,9.591634231e+01,7.585363000e+00
4.200183832e+00,5.977642556e+01,6.523643461e+01,4.072980975e+01,9.586753052e+01,7.700702785e+01,2.813016616e+01,9.181252054e+01,5.355854924e+01
7.979679531e+01,6.995828782e+01,3.393229470e+01,8.089753621e+01,4.138617012e+00,4.845364992e+01,6.163858292e+01,8.549142457e+01,9.186487785e+01
7.792591064e+01,5.659468579e+01,2.942606063e+01,8.946684008e+01,3.473367714e+01,1.506728054e+01,9.997805045e+01,3.286515197e+01,1.918709715e+01
3.234454146e+01,4.483743083e+01,1.412069822e+01,8.140259412e+00,1.942403284e+01,1.901887351e+01,9.004660296e+01,3.845236922e+01,1.904886489e+01
9.826284920e+00,7.943144511e+01,5.545772333e+01,7.948875660e+01,6.706049348e+01,4.420636208e+01,1.812877710e+01,2.174671694e+01,5.843097904e+01
8.045380676e+01,6.277980455e+01,7.019555542e+01,6.890375053e+01,1.092010153e+01,2.129037074e+01,6.717093809e+00,9.674010579e+01,8.219436713e+01
8.974461855e+01,8.323320368e+01,6.819703644e+00,8.133782318e+01,9.899407979e+01,3.909088351e+01,4.105026086e+01,7.054930186e+01,4.210721531e+01
9.048747336e+01,2.857936531e+01,7.579210872e+01,8.739259174e+01,9.285672680e+01,7.113623377e+01,1.433673042e+01,4.394072987e+01,6.185167587e+01
9.369662114e+01,9.233031652e+01,2.387412821e+01,4.733260226e+01,7.101433671e+01,9.995671406e+01,1.117316306e+01,5.444198445e+01,8.346758370e+01
4.465051624e+01,8.496947223e+00,5.249687467e+01,6.108883000e+01,3.462535303e+01,8.112340907e+01,1.201442441e+01,9.048726084e+01,6.795582393e+01
4.356517031e+01,2.799689116e+01,7.582294443e+01,4.944026706e+01,5.862148592e+01,9.950358611e+01,2.323079370e+01,5.887275802e+01,1.622227420e+01
4.181783595e+01,5.956042035e+01,8.902451610e+01,1.638807928e+01,6.072727361e+01,8.734095395e+01,3.035238107e+01,6.243886405e+01,5.613133148e+01
9.681875676e+01,2.571971639e+01,2.956895635e+01,9.631761142e+01,6.065704966e+01,6.528277593e+01,9.240045776e+01,9.302257651e+01,9.064544979e+01
3.462393359e+01,3.798164861e+01,2.015176715e+01,7.199106614e+01,5.509604945e+01,7.983838450e+01,3.690735069e+01,2.192718494e+01,8.794286760e+01
4.363640286e+01,1.473962999e+01,6.724986367e+01,7.141548615e+01,4.791108782e+01,6.343077621e+01,1.108145929e+01,5.796838376e+01,3.301265155e+01
1.260128718e+01,4.252324488e+01,4.287308637e+00,5.533238374e+00,8.264867122e+01,1.483330303e+01,1.801255391e+01,4.749761725e+01,2.172307669e+00
1.623573829e+01,9.014742841e+01,3.802556149e+01,6.097371937e+01,3.175678408e+01,2.156368936e+01,8.905686303e+01,1.743036770e+01,4.109449268e+01
9.163245514e+01,7.651628204e+01,3.295780118e+01,9.952656954e+01,9.819964740e+01,9.223937167e+01,4.822142511e+00,7.815144357e+01,4.734097132e+00
5.605650192e+01,4.041317767e+01,4.371132769e+01,5.204205133e+01,8.692558735e+01,9.105019614e+01,9.844784773e+01,3.808964459e+01,4.381380980e+01
3.627214228e+01,7.561368860e+01,1.576132472e+01,3.699319759e+00,9.019724089e+01,7.027784539e+01,6.779025651e+01,8.817940370e+01,9.804325489e+01
6.886710482e+01,5.175051714e+01,8.344608499e+01,8.535163117e+01,7.519963462e+01,2.707847723e+01,8.939572608e+01,3.049713009e+01,1.550801504e+01
5.826747455e+01,4.803301985e+00,4.756528894e+01,2.884633095e+01,6.113484531e+01,1.013413580e+01,1.169508232e+01,3.311705903e+01,5.694190709e+01
3.156071467e+01,9.647855154e+01,8.418779232e+01,7.128367956e+01,2.690501414e+01,1.362542031e+01,1.665996097e+01,7.659552697e+01,2.664904062e+01
4.762412937e+01,7.796406131e+01,3.239342587e+01,3.986081043e+01,9.307235065e+01,5.870811999e+00,6.943310123e+01,6.087364347e+01,3.118685438e+01
1.787033118e+00,6.377834036e+01,9.326960426e+01,5.635163710e+01,2.192379844e+01,2.644958623e+01,1.966826516e+00,8.715340261e+01,6.856814618e+01
5.660541252e+01,4.073207910e+01,7.463385967e+01,6.766066465e+01,6.760797843e+01,7.927220402e+01,9.354238050e+01,4.140783768e+01,7.499830223e+01
7.033416823e+01,2.765576616e+01,9.135683007e+01,5.046640539e+01,7.502102390e+01,8.424441438e+01,6.735973808e+01,1.019076699e+01,4.929028926e+01
6.048439793e+01,4.344464725e+01,9.224929882e+01,6.307530825e+01,8.683387583e+01,1.720474178e+01,4.589745943e+01,5.979336144e+01,7.119141088e+01
6.950558742e+01,3.547614926e+01,5.536926261e+00,4.650348895e+01,6.130561909e+01,4.554003125e+01,7.605329454e+01,4.356494969e+01,5.907798862e+01
9.025741880e+01,2.000820860e+01,8.640069676e+01,9.219448525e+01,8.464664588e+01,9.760673568e+00,8.770846038e+01,2.339600855e+00,3.485884133e+01
4.017737720e+01,7.457605105e+01,6.582028347e+01,4.479580877e+01,9.602300337e+01,2.137145849e+00,3.040615916e+01,3.201248796e+01,6.603609641e+01
7.404483779e+01,8.134250371e+01,6.126126080e+01,2.199041909e+01,7.040488781e+01,3.565447216e+01,4.164615065e-01,9.243544857e+01,8.109337515e+01
1.648892196e+01,9.441158882e+01,3.627010686e+01,3.058061269e+00,5.976187395e+01,7.031144801e+01,4.343184042e+00,2.996317026e+01,2.683971647e+01
1.665913362e+01,2.869064485e+01,3.525861453e+01,2.321092961e+01,1.780682975e+01,7.898021120e+00,9.659457803e+01,6.908797536e+01,7.965853837e+01
4.192786099e+01,7.381894164e+01,7.885860924e+01,8.498372905e+01,9.831118584e+01,5.507515866e+01,1.473580106e+01,3.357732959e+01,4.803798140e+01
9.897093223e+01,9.389399578e+01,3.530096512e+01,4.209091253e+01,8.976000841e+01,6.895547350e+01,5.377958609e+01,9.571820559e+01,1.165631240e+01
3.518776576e+01,9.549711976e+01,4.392504014e+01,6.877068389e+01,5.465511455e+01,2.568650377e+01,5.011373091e+01,3.616287777e+01,5.199418383e+01
5.325503724e+00,4.991395097e+01,2.641500335e+01,6.250513197e+01,2.527835094e+01,3.890681752e+01,5.172571555e+01,5.789467979e+01,6.804580432e+01
4.907889661e+01,9.469102235e+01,3.838078882e+01,2.364468285e+01,1.973328364e+01,1.570396316e+01,9.546356012e+01,9.372495721e+01,8.006692409e+01
2.431500736e+01,5.248015120e+01,5.837097189e+01,7.716122502e+01,8.389056232e+01,4.203690765e+01,6.845592128e+01,5.717097263e+01,2.175239587e+01
1.139967939e+01,1.598267131e+01,9.013917424e+01,4.823724691e+01,2.385529862e+01,5.707721318e+01,9.836583000e+01,1.782401919e+00,9.455480958e+01
8.038064855e+01,3.458985267e+00,3.076963140e+01,5.392787575e+01,8.490659464e+01,7.321847869e+01,9.940884926e+01,9.826065142e+01,2.905794921e+01
5.848853234e+00,9.196515654e+01,9.188015166e+01,2.831590500e+01,3.843290946e+01,6.365938582e+01,8.953680608e+01,6.633700647e+01,7.671042142e+00
4.967239215e+01,1.832971531e-01,8.778463793e-03,8.708764430e+01,3.370502809e+01,8.177164527e+01,1.936901567e+01,2.743652803e+01,2.333795516e+01
1.281900292e+00,1.615638074e+01,8.035284228e+01,1.168029777e+01,5.582449981e+01,7.561926937e+01,3.844884264e+01,6.728062349e+01,6.784400631e+01
5.916923670e+01,6.255463226e+01,2.748646015e+01,1.579415880e+01,4.833177032e+01,7.857893571e+01,9.295914614e+01,1.687250461e+01,6.412903747e+01
7.849466307e+01,6.671358704e+01,5.792553425e+01,7.797331480e+01,8.047306723e+01,5.296268941e+01,4.634393364e+01,7.618324537e+00,1.595309148e+01
7.076569246e+01,2.537351849e+01,9.458655615e+01,4.391801050e+01,4.938164504e+00,3.829121332e+01,9.749114779e+00,4.205656241e+01,5.022143553e+01
3.175181302e+01,9.574389566e+00,7.249857062e+00,9.244042878e+01,7.753041153e+01,9.534213923e+01,5.742269506e+01,4.655734754e+01,3.477894767e+01
6.158988942e+01,5.041246881e+01,1.766769614e+01,5.910013525e+01,8.833000695e+01,7.868582274e+01,1.157612150e+01,6.163787481e+01,6.887857125e+01
6.913555046e+01,6.024495752e+01,1.800830862e+01,9.082945405e+01,3.727858594e+01,4.731404283e+01,9.916136917e+01,6.387612980e+01,7.000194270e+01
3.657366495e+01,1.420763354e+01,9.152453961e+01,8.052890592e+01,8.881953772e+01,8.202923557e+01,2.007617185e+00,6.336630427e+01,2.560855513e-01
8.046444928e+00,7.515654984e+01,9.398689783e+01,7.392648523e+01,2.824297583e+01,9.011884730e+01,2.307047052e+01,9.435469638e+01,1.847873513e+01
