v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17
2.511214929e+01,4.453948598e+01,2.719378283e+01,7.984082336e+01,2.978194318e+01,9.228011455e+01,7.099940569e+01,3.159052791e+01,3.007854146e+01,7.736646383e+01,3.961821398e+01,4.072146781e+01,4.359792437e+01,8.899418795e+01,4.485191509e+01,8.688519971e+01,2.442261941e+01
9.333834731e+01,4.666698140e+01,5.616839353e+01,6.135538094e+01,2.432573666e+01,7.106530236e+01,3.735218380e+00,6.317766082e+01,4.385592633e+01,9.781253287e+01,1.319541879e+01,9.045349194e+01,2.082771606e+01,5.944210748e+01,3.000253899e+01,2.142262515e+01,8.404000177e+01
1.331042814e+01,7.722019235e+00,1.193607517e+01,4.601153370e+00,9.269758852e+01,7.263963237e+01,1.260876972e+01,1.688654404e+01,5.397553198e+01,3.074245743e+01,2.581388912e+01,8.135058558e+01,5.079330227e+01,4.214320859e+01,4.716133924e+00,5.269486002e+01,3.660950483e+01
1.820814200e+01,2.895290293e+01,3.788008653e+00,9.366246108e+00,2.619890482e+01,1.435863499e+01,1.665073581e+01,2.022437014e+01,5.803420410e+01,2.505335947e+01,1.813807847e+01,8.689137992e+01,5.122479438e+01,9.468795812e+01,3.129396268e+01,6.807134259e+01,1.489989457e+01
6.141635362e+01,2.315454271e+01,3.110075539e+01,2.430010571e+01,2.779160639e+01,5.126562148e+00,9.819312951e+01,1.629652640e+01,3.039875233e+01,5.177177736e+01,1.768211267e+01,9.238886059e+00,7.194412096e+00,1.715133215e-01,8.848881768e+01,6.969364337e+01,6.342038251e+01
9.874524710e+01,9.797965670e+01,9.996050847e+01,5.450949775e+01,6.198990669e+01,9.662798107e+00,8.771262375e+01,9.737589463e+00,7.444663519e+01,4.288010677e+01,7.127390765e+01,2.239567338e+01,5.542526584e+01,1.196083872e+01,3.706297921e+01,5.501262800e+01,9.236380185e+01
3.974602408e+01,9.199936716e+01,4.972860544e+01,5.984253888e+01,4.798911621e+01,4.516895792e+01,8.571788548e+00,8.273860655e+01,6.078277381e+01,3.596363435e+01,6.937434835e+01,8.594532350e+01,6.545211763e+01,8.636670433e+01,6.930902874e+00,5.926277877e+01,5.322809315e+01
3.713581185e+01,6.126125146e+01,5.388853347e+01,2.630796053e+00,3.113235457e+01,3.470731791e+01,9.458675354e+01,7.983847844e+01,4.210419626e+01,8.416498049e+01,6.901485373e+01,6.022588857e+01,6.803686950e+01,5.803499602e+01,9.838054188e+01,2.132094907e+01,7.726495637e+01
1.036472692e+01,3.687420465e+01,8.907703320e+01,7.024810191e+01,9.896707879e+01,6.827802990e+01,1.851834518e+01,3.216414958e+01,5.113159309e+01,4.458231549e+01,5.172785443e+01,5.415458066e+00,3.107028725e+00,4.832252686e+01,3.403345506e+01,1.743339093e+01,2.302955425e+01
3.987023159e+01,1.467678494e+01,1.482841658e+01,8.619285650e+00,1.138220037e+01,9.291595920e+00,1.816015546e+01,5.472849713e+01,2.301152243e+01,1.188290098e+01,2.687230652e+01,2.029751483e+01,8.573630512e+01,4.183572081e+01,8.126557803e+01,6.983881831e+00,3.493548184e+01
9.002356284e+01,6.661077603e+01,3.581020585e+01,4.106011160e+01,8.720856205e+01,5.234611807e+01,7.184745111e+01,4.249238212e+01,5.453879294e+01,6.816593945e+01,2.130288776e+01,5.261084295e+01,5.984086797e+01,2.886179833e+01,6.153012571e+01,7.801391447e+01,3.449625771e+01
7.296273045e-01,4.304865786e+01,5.216297573e+01,3.190216552e+01,3.098496275e+01,2.290943767e+01,1.971406661e+01,8.947486811e+01,6.138671642e+01,9.856773830e+01,1.424797018e+01,5.919322698e+01,3.728071289e+01,2.368716689e+01,9.464333249e+01,7.431515616e+01,4.189771316e-01
5.678782899e+01,8.307262659e+01,9.355878458e+00,6.591876168e+01,6.813465292e+01,4.687884970e+01,8.038488488e+01,6.743316551e+01,8.245218992e+01,7.607465593e+01,7.875528894e+01,4.283808183e+01,9.998586440e+00,1.143140888e+00,9.088365572e+01,2.052236002e+01,9.794280624e+01
9.569081501e+01,1.549988186e+01,9.247200511e+01,9.143922691e+01,1.672851141e+01,3.854486614e+01,8.672677430e+01,7.995823522e+01,8.289659096e+01,9.978876002e+01,1.219970616e+01,9.827386810e+01,5.374357878e+01,8.512203623e+00,4.425734311e+01,3.188852198e+01,9.642062926e+01
2.528732549e+01,1.785814794e+01,6.041316825e+01,5.961720243e+01,5.509845694e+01,5.385506710e+01,7.056698515e+01,9.431717723e+01,2.202108638e+01,4.371740636e+01,7.262222525e+01,7.996008331e+01,2.835927947e+01,2.503019457e+01,6.231189709e+01,6.366760421e+01,8.395990977e+00
7.172405496e+01,8.402034293e+01,1.247101659e+01,4.763474706e+01,4.326823037e+01,3.049219199e+01,8.147478980e+01,7.554848461e+01,8.316991147e+01,4.470096410e+01,3.562957038e+01,9.259639787e+01,1.631659007e+01,2.546245070e+01,3.792641209e+01,8.227384350e+01,9.744377080e+01
6.974974614e+01,3.141919140e+01,8.302093064e+00,5.299248368e+01,6.743354213e+01,7.949475201e+01,1.435503830e+01,5.047339879e+01,6.306080010e+01,8.425221961e+01,7.601445852e+01,9.942902356e+01,4.992252567e+01,3.559509990e+01,8.640427859e+01,6.556631589e+01,8.849777502e+01
6.733738257e+01,2.706633032e+01,7.407425477e+01,7.017100519e+01,7.835378554e+01,7.757171847e+01,9.832985917e+01,3.633016889e+01,8.677755062e+01,1.687246197e+01,1.840249980e+01,5.895136654e+01,1.275005188e+00,6.950473439e+01,9.582956546e+00,8.866257967e+01,7.213806078e+01
2.402356651e+01,2.884978375e+01,3.238702090e+01,1.695257908e+01,8.056890900e+01,9.076714378e+01,9.892284323e+01,4.325019469e+01,2.933441201e+01,7.563393332e+01,8.518903551e+01,3.670655518e+01,7.242680356e+01,4.928365074e+01,1.698032116e+01,2.027439992e+01,6.842926960e+01
2.378812145e+01,4.512724065e+01,3.009999571e+01,3.560321498e+00,2.697135426e+01,6.592836748e+01,9.413220112e+01,4.946461892e+01,5.624796942e+01,5.471069263e+01,1.645997273e+01,4.395701635e+01,7.299972271e+01,6.380269683e+01,7.317631704e+01,6.998072770e+01,5.770041244e+01
2.127445248e-01,3.950511650e+01,5.882911987e+01,2.010963078e+01,1.859785956e+01,1.357052480e+01,7.389682290e+01,2.228206996e+01,1.054804089e+01,4.786059746e+01,3.493622096e+01,2.878901171e+01,9.042234403e+01,7.656125775e+01,1.084085676e+01,2.746436054e+01,8.414044310e+01
7.653838218e+01,3.922536033e+01,7.406052103e+00,6.948167987e+01,8.271874935e+01,7.879686384e+01,6.981878997e+01,6.695610564e+01,6.717133147e+01,6.809136383e+01,8.941037308e+01,5.538846734e+01,7.923588134e+01,7.026430874e+01,3.417110574e+01,9.300021077e+00,8.895361495e+01
6.870664873e+01,3.058051962e+00,4.257795325e+01,3.122007861e+01,8.834825755e+01,6.672421410e+01,8.792305146e+01,5.771044128e+01,6.475958683e+01,9.075492438e+01,5.041967529e+01,1.303921802e+00,8.717707677e+01,3.060223244e+01,7.603183261e+01,1.454798787e+01,6.123520716e+01
3.408620555e+01,6.269924620e+00,8.818077578e-01,9.617529063e+01,2.483941568e+01,6.402948960e+01,3.848453718e+01,3.295522531e+01,3.203830897e+01,3.527117219e+01,6.184110555e+00,9.306156766e+01,5.769051605e+00,7.259174870e+01,7.123093494e+01,6.742635471e+01,5.389657484e+01
5.172582308e+01,4.561457492e+01,1.381759593e+01,2.769332265e+01,8.061675814e+01,8.962521510e+01,1.925508950e+01,8.773018973e+01,4.013015697e+00,6.953589294e+01,4.304711692e+01,6.850443284e+01,7.350632641e+01,7.260441168e+01,2.748170744e+01,5.574562265e+01,4.703068192e+01
5.620520712e+01,6.507495176e+01,8.995625341e+00,8.938334428e+01,6.656731770e+01,3.689326120e+01,8.940232405e+01,3.190167474e+00,2.187235184e+01,2.377511639e+01,6.977365670e+01,7.456051084e+01,5.912626985e+01,3.891135083e+01,4.361813589e+01,3.029151035e+01,6.957766584e+01
2.748740462e+01,1.339405809e+01,7.566285539e+01,1.708947169e+01,9.084004771e+01,1.711928936e+01,8.733361102e+01,3.553388857e+01,9.124965897e+01,9.898364598e+01,3.238514177e+01,8.631181894e+00,5.569235108e+01,5.115916362e+01,9.203244851e+01,5.226969786e+00,5.998065160e+01
7.400519943e+01,4.526772330e+01,8.637286244e+01,4.167533007e+01,6.423930239e+01,2.743915659e+01,7.880771987e+01,6.212678280e+01,2.564578419e+01,4.011032098e+01,5.552372786e+01,4.151287806e+01,4.599043000e+01,4.448012743e+01,6.932421156e+01,5.047160409e+01,8.868789394e+00
3.612233593e+01,1.496465531e+01,3.676217640e+01,1.636884979e+01,4.140375845e+01,9.508635581e+01,3.747775560e+01,7.341748909e+01,1.989929949e+01,6.448888802e+01,4.741779608e+01,3.429380414e+01,3.598580063e+01,8.085707713e+01,5.495739527e+01,2.817461043e+01,5.282499980e+01
7.511717325e+01,5.254955427e+01,3.624081146e+01,7.097385626e+01,5.296182153e+01,1.797691717e+01,2.050963609e+01,2.801767886e+01,9.723194895e+01,5.038179632e+00,1.674763381e+01,5.162542262e+01,8.519240487e+01,2.527931333e+01,7.580794492e+01,7.322951419e+01,7.823690592e+00
7.967479075e+01,2.388940368e-01,7.244695534e+01,1.291889638e+00,4.723458710e+01,4.177367004e+01,2.858948667e+00,2.439883315e+01,4.057543500e+01,2.445664472e+01,9.896738565e+01,9.562776727e+01,9.784831776e+00,4.363203399e+01,5.800538816e+01,5.957244971e+00,4.166856698e+01
1.483389789e+01,6.105930899e+01,4.032725028e+01,9.019734892e+01,9.644236939e+01,6.193203095e+01,4.844455354e+01,6.672399954e+01,2.400942542e+00,6.535403320e+00,6.421908321e+01,5.283995173e+01,5.602354748e+01,2.253967118e+01,4.668784633e+01,4.291508243e+01,5.797380750e+01
5.315689114e+01,3.262321226e+01,3.257889432e+01,6.991264032e+01,6.362328524e+01,1.997760973e+01,9.137525101e+01,2.639143023e+01,4.426831636e+01,4.961055605e+01,4.073265815e+01,5.643478472e+01,6.822731644e+01,3.095648597e+01,2.832049535e+01,6.672188387e+01,7.582972777e+00
1.269922771e+01,3.073350573e+01,7.755801957e+01,5.136375032e+01,2.011159712e+01,4.165542762e+01,3.632530260e+01,1.154444514e+00,9.526941048e+01,5.726167383e+01,9.762019987e+01,5.453941732e+01,7.132393654e+01,6.493433831e+01,8.180802710e+01,7.485770629e+01,9.483432485e+01
6.494542522e+01,1.828715358e+00,8.140396251e+01,7.008588436e+01,3.272516781e+01,2.214140210e+01,1.304517363e+01,7.577252590e+01,7.221339452e+01,9.096926643e+01,4.142415708e+00,4.491416549e+00,4.061049049e+01,1.324860545e+01,3.522393041e+01,2.986733691e+01,5.801483451e+01
1.504268302e+01,7.589937575e+01,4.956398905e+01,5.271806666e+01,4.118562421e+01,2.889751886e+00,6.863053352e+01,3.348188985e+01,6.254695048e+01,8.677951731e+01,9.113312683e+01,6.812107420e+01,1.656325447e+00,6.500830760e+01,4.797536111e+01,3.606310116e+01,6.645164102e+01
9.675172221e+01,9.428535415e+01,1.452227500e+01,2.075861423e+01,2.495400406e+01,1.126536766e+01,4.500132675e+01,8.016743703e+01,3.376810766e+01,6.725553748e+01,8.222537688e+01,8.523972205e-01,1.329550253e+01,1.413003682e+01,1.056335861e+01,6.932784465e+01,7.457415259e+01
1.510406429e+01,8.689161024e+01,7.985458273e+01,5.060397668e+00,7.528482884e+01,6.937822290e+00,7.529928177e+01,9.642614745e+00,3.863885809e+01,9.333075903e+01,7.394101854e+00,6.837107021e+01,7.842204440e+01,1.084385518e+01,9.519835830e+01,9.316720900e+01,3.765070165e+01
1.886405086e+01,1.270064195e+01,3.108607320e+01,4.092705877e+01,6.140698284e+01,3.861563761e+01,2.045064956e+01,9.753157390e+01,4.926268988e+01,3.826150792e+01,2.520024168e+01,5.367062569e+01,4.819577140e+01,5.252087136e+01,8.682712464e+01,1.886019363e+01,9.953667144e+01
4.698587160e+01,2.391835467e+01,2.210602534e+01,3.954763298e+01,3.649281639e+01,5.809099915e+01,1.405825780e+01,8.792289241e+01,3.728188355e+01,4.084982961e+01,7.487320666e+01,3.013355605e+01,2.852600129e+01,3.490448328e+01,8.383410545e+01,7.570710633e+01,9.835288617e+01
5.531335264e+01,4.182862450e+01,4.616165179e+01,6.015530753e+01,5.539456859e+01,9.007114684e+01,5.438687531e+01,8.252157798e+01,2.619331796e+01,3.384260960e+01,3.200985399e+01,4.511798840e+01,7.210656583e+01,7.203242876e+01,9.630002910e+01,2.180623702e+01,4.139972946e+01
9.809310460e+01,7.480919302e+01,3.647107917e+01,1.909049144e+01,5.067500966e+01,1.631247098e+00,5.533898373e+01,6.395306676e+01,7.056154569e+01,7.901075346e+00,8.141920402e+01,9.285428181e+01,6.983755815e+01,9.851043269e+01,5.930241209e+01,9.480321012e+01,8.711016331e-01
3.102107604e+00,7.217726176e+01,9.334530927e+01,5.181829720e+01,3.231859270e+01,1.970233090e+01,6.385940507e+01,8.169276457e+01,8.626225626e+01,4.806852073e+01,4.885661067e+00,4.212754148e+00,4.576732342e+01,2.910284338e+01,6.708063558e+01,8.729056413e+01,7.868452318e+01
7.685692361e+01,5.947885991e+01,8.723553163e+01,4.924027561e+01,5.041332637e+01,3.972350220e+01,2.994882522e+01,6.492623341e+00,4.479772785e+01,3.433049420e+01,5.578757194e+01,9.684748550e+01,8.985385159e+01,8.379350367e+00,8.922849410e+01,8.120840296e+01,8.440294683e+00
5.687994598e+01,9.928547904e+01,9.037201161e+01,9.623604688e+01,5.941999326e+01,9.996849485e+01,5.762850804e+01,8.839399903e+01,1.094051328e+01,8.878338372e+00,8.780417684e+01,9.606100258e+01,3.091935804e+01,2.807838378e+01,8.333876520e+01,2.611121784e+00,1.436835728e+01
8.986381814e+01,2.519193884e+01,8.255272535e+01,7.176905125e+01,1.560967541e+01,5.797389900e+00,3.911446671e+01,5.766630990e+01,1.781766713e+01,7.299754674e-01,4.688337990e+01,1.917627798e+01,1.025616813e+01,7.634817327e+01,6.766151680e+01,8.153387280e+01,3.334676931e+01
4.127149295e+01,1.605478399e+01,6.221357642e+01,8.334611808e+01,6.062313050e+01,4.476479514e+00,5.135389326e+01,9.580459262e+01,8.664750573e+00,1.960937444e+01,8.637315685e+01,4.116291778e+01,9.785151595e+01,2.418870000e+01,3.068983266e+01,1.897987014e+00,4.891309373e+01
3.209877579e+00,5.872840622e+01,1.943316601e+01,5.156502276e+01,6.035343095e+01,8.256474049e+01,3.455443585e+01,1.545200054e+01,8.935435843e+01,3.006642262e+01,7.446192450e+01,4.686908521e+01,8.197453482e+01,4.277256740e+00,8.913429272e+01,7.267029339e+01,6.269013154e+01
9.182482375e+01,1.321724419e+01,2.958217593e+01,3.474168802e+01,2.682305790e+01,2.352808023e+01,8.532571118e+01,9.331409638e+01,6.577827175e+01,2.792303148e+01,4.650037149e+01,6.495166320e+01,4.611389553e+01,3.241910492e+00,6.478429683e+01,7.233602782e+01,7.982938827e+01
8.583709751e+01,4.545838299e+01,4.735382187e+01,9.901358152e+01,9.832384364e+01,3.172213755e+01,6.249445273e+01,6.053655933e+01,8.415752502e+01,6.288425198e+00,5.865877856e+00,5.866097345e+01,8.370018385e+01,1.225606609e+01,7.200805690e+01,9.868950941e+01,7.556910762e+01
2.597643411e+01,2.353972348e+00,1.104821082e+01,2.743792227e+01,8.799948079e+01,7.696131773e+01,2.042102012e+00,8.415040476e+01,3.547686623e+01,7.938572528e+01,5.265562568e+01,9.055454256e+01,2.005206187e+01,7.991310180e+01,9.406840850e+00,5.287377437e+01,1.294721738e+01
1.768914769e+01,4.499459187e+01,5.824948258e-01,5.156706014e+00,1.461026152e+00,3.246167048e+01,1.054176906e+01,4.432219637e+00,4.880511657e+01,6.850823888e+01,1.235560424e+01,4.793977255e+01,6.414003821e+01,4.395468489e+01,7.096557332e+00,9.044283633e+01,7.160538411e+01
8.135637468e+01,2.379520100e+01,2.805985728e+01,3.727377195e+01,2.509634568e+01,4.364962566e+00,2.091203778e+01,4.374627513e+01,7.185740986e+01,5.428013802e+01,6.282181764e+01,9.834184854e+01,1.560025257e+01,5.232745149e+01,1.025981866e+01,9.714320674e+01,5.081523478e+01
1.703090132e+01,8.181089289e+01,1.884720509e+01,4.777913682e+01,2.310564102e+01,8.052258329e+01,6.887482961e+01,9.665631926e+01,2.447194752e+01,9.682388217e+01,6.467474016e+01,9.501884190e+01,3.053338844e+01,2.326479178e+01,8.282880281e+01,7.586978963e+01,3.827403485e+01
3.120168396e+01,2.499785993e+01,9.765588013e-01,8.471896443e+01,3.760278616e+00,7.855408882e+01,5.744645226e+01,4.779327819e+01,2.156230928e+01,3.341700475e+01,1.586363889e+00,6.413310375e+01,6.536018370e+01,1.257744395e+01,2.405510861e+01,1.657922142e+01,2.317944454e+01
5.614980179e+01,4.841804565e+00,1.797204750e+01,5.320665478e+01,6.700985447e+01,7.719710424e+01,5.356602906e+01,2.130545126e+01,2.756726329e+01,4.139643358e+01,5.727426251e+01,1.924765733e+01,3.602790467e+01,1.208619773e+01,2.925540730e+01,9.533782018e+01,2.935255729e-01
9.947795307e+00,6.936276955e+01,3.716727469e+01,4.405231579e+00,2.373845293e+01,2.805792433e+01,3.989940143e+01,2.386214757e+01,2.036738986e+01,4.536790852e+01,9.848583567e+01,7.406267284e+01,7.195182818e+01,9.537142664e+01,4.217118367e+01,4.178043218e+01,7.485236290e+01
9.574801514e+01,1.518101579e+01,9.683366797e+00,9.379915919e+01,1.492882910e+01,8.740071757e+00,6.534194993e+01,2.474396624e+01,1.467716945e+00,5.569378928e+01,6.440601837e+01,2.290193581e+01,9.577957763e+01,4.955715054e+01,1.402209394e+01,2.454090907e+01,3.744102932e+01
3.117162412e+01,4.818633334e+01,8.877602722e+01,8.298499180e+01,5.114420475e+01,2.343819846e+00,8.590842171e+01,7.695920128e+01,9.405444421e+01,1.469119529e+01,9.061440830e+01,7.052000160e+01,2.668531883e+01,1.852594793e+01,3.168275907e+01,2.095930859e+01,4.405709323e+01
7.807082654e+01,1.976724227e+01,3.592829647e+01,4.384984274e+01,4.064034360e+01,3.764627861e+01,5.244871617e+01,9.480832941e+01,2.068183583e+01,4.020316635e+01,6.694745725e+01,5.726350813e+01,3.935652506e+01,7.668074304e+00,8.374065966e+00,9.034458008e+00,1.581078428e+01
6.176790360e+01,7.979572161e+01,1.106019881e+00,5.444013239e+01,8.345385352e+01,6.906845744e+01,7.534043111e+01,5.959537160e+01,7.005846404e+01,3.605321114e+01,2.817195286e+01,6.976181806e+01,6.891784688e+01,7.102315875e+01,3.678072139e+01,1.128889986e+00,4.665469003e+01
4.674308488e+01,1.099644083e+01,2.149761782e+01,5.578555658e+01,8.047518624e+01,5.996907833e+01,3.508660225e+01,7.291960533e+01,9.559535210e+01,4.030437284e+01,8.900289371e+01,9.487598245e+01,3.766274588e+01,6.415847592e+01,5.039577537e+01,9.279024279e+01,8.912235622e+01
6.940260282e+01,5.934198280e+01,9.584270437e+01,7.296495648e+01,5.514216653e+01,5.423506975e+00,6.785334341e+01,1.152438279e+01,7.730989505e+01,2.220605640e+01,4.571443803e+01,8.618897408e+01,6.065044064e+01,2.660805694e+01,3.085217633e+01,8.458702164e+01,7.207215176e+01
9.367513295e+01,6.568247169e+01,2.544082757e+01,4.568256733e+01,9.052052730e+01,9.458001058e+01,5.852947509e+00,7.666799670e+01,8.101756304e+01,9.514495652e+01,4.391245799e+01,6.775553479e+01,2.731131057e+00,9.669453155e+01,3.494053455e+00,4.622545934e+01,2.731313335e+01
1.849622232e+01,5.959547076e+01,9.355041509e+01,9.670918010e+01,3.626374997e+01,5.126441192e+01,3.400016253e+01,8.431546012e+01,6.805470995e+01,7.639363202e+00,5.959528674e+01,2.946297300e+01,9.355795571e+01,7.724448507e+01,5.085217303e+00,5.841083460e+01,8.631616580e+01
1.199727096e+01,7.387549949e+01,6.675371064e+01,1.250292921e+01,5.145612085e+00,6.983622272e+01,8.353813947e+01,6.825063246e+00,2.775267733e+01,6.682116661e+01,8.587585319e+01,4.356914059e+01,7.071696990e+01,7.350740136e+01,5.168296543e+00,1.927001598e+01,9.044855847e+01
4.436033038e+01,4.534728279e+01,6.175276602e+01,1.316559700e+01,4.603720303e+01,3.507486008e+01,6.093902727e+01,5.486354345e+01,8.740467049e+01,2.061972004e+01,5.532608849e+01,2.180019770e+01,6.191211807e+01,7.495017957e+01,7.245521734e+01,3.541845885e+01,3.971225367e+01
1.978435091e+00,5.504628319e+01,6.390914032e+01,2.028727794e+01,1.531997511e+01,4.799594732e+01,7.219991680e+01,8.620059280e+01,3.381944585e+01,8.796706143e+01,7.353099899e+01,8.070904334e+01,9.200396715e+01,7.183310441e+01,2.887765844e+01,1.698933095e+01,5.430598345e+00
9.806520774e+00,3.769762417e+01,8.206924368e+01,5.556907571e+01,6.108634239e+00,6.792073315e+01,1.881775367e+01,8.038259735e+01,1.656018740e+01,3.768611556e+01,1.454915047e+01,9.163994355e+00,7.280092242e+01,5.763487296e+01,2.677201212e+01,5.274691052e+01,2.549940192e+01
4.520741391e+01,3.392661582e+01,5.545678362e+01,7.521052924e+01,6.997708344e+01,4.446214246e+01,3.781136218e+01,4.006431034e+01,8.637303508e+01,7.658311531e+01,8.922051776e+01,6.538059384e+01,1.879980604e+01,6.608343370e+01,5.190313091e+01,8.079731391e+01,7.126723945e+01
1.992563007e+01,7.620182273e+01,8.174524147e+01,5.731869030e+01,3.728825897e+01,4.296249399e+01,6.101762739e+00,3.533838617e+01,8.321841509e+01,7.098143808e+01,2.500417547e+01,4.999939456e+00,4.981134138e+01,9.761403961e+01,6.469901325e+01,6.288921375e+00,8.268630307e+01
7.157080245e+00,2.652603428e+01,1.368774896e+01,9.542536476e+01,4.023550811e+01,7.460332574e+01,6.315587096e+01,1.110652905e+01,8.829167337e+01,2.131574835e+01,4.044173604e+01,9.761720490e+01,9.825179185e+01,6.374794805e+01,6.945388886e+01,1.714918132e+01,9.820705027e+01
4.021937574e+01,2.166074851e+01,9.612757722e+01,7.375506146e+01,6.459077751e+01,9.428937360e+01,2.301085166e+00,6.123360346e+01,8.519449625e+01,5.168467898e+01,5.478934518e+00,5.023572869e+01,6.552438731e+01,1.153415488e+01,6.092674740e+01,8.470884573e+01,2.790082614e+01
4.680023625e+01,2.352377786e+01,8.861942248e+01,5.104547400e+01,4.650124284e+01,8.751135409e+01,9.375639944e+01,7.749305028e+01,8.175474944e+01,3.829159971e+00,3.422530344e+01,4.614220033e+01,3.900271222e+01,9.587484987e+01,5.504888467e+00,8.106789615e+01,4.559902502e+01
9.834717612e+01,1.721975184e+01,7.699839636e+01,4.110883237e+01,9.737346352e+01,8.698961245e+00,4.400727404e+00,1.082137165e+01,5.208146013e+01,5.682116305e+01,4.263160167e+01,2.432729059e+01,3.136941491e+01,8.382437881e+01,4.469249684e+00,3.844884815e+01,9.171137015e+01
6.671102055e+01,8.366902843e+01,7.141486137e+01,2.696251018e+01,7.468693094e+01,2.643937954e+01,4.463630162e+01,5.598047172e+01,9.702483927e+01,1.298651561e+01,7.887628547e+01,5.577575521e+01,3.298961372e+01,5.299469462e+01,1.642320157e+01,7.042961713e+01,3.177266290e+01
