v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84
2.202604464e+00,5.404505911e+01,5.396685362e+01,2.773748431e+01,6.214589877e+01,8.643908497e+01,1.943509059e+01,6.170157083e+01,8.530610639e+00,1.857397375e+01,7.782766888e+01,4.081783636e+01,8.846511322e+01,2.932072374e+00,6.674761466e+01,1.979761630e+01,2.783171675e+01,7.301424775e+01,6.208484295e+01,6.869747347e+01,3.029584840e+01,9.392800285e+01,4.688760428e+01,8.628358098e-01,1.762890615e+01,8.163383743e+01,4.300733670e+01,3.597304996e+01,1.785361890e+01,8.207718619e+01,8.602530400e+01,7.097191886e+01,5.991668325e+01,6.813673434e+01,5.790509438e+01,8.638384678e+01,7.268928713e+01,9.998363100e+01,5.501790477e+01,3.429298860e+01,8.276425039e+01,7.711201588e+01,9.546208621e+01,7.567957866e+01,1.355188352e+00,2.854382727e+01,1.123206955e+01,8.323054700e+01,1.354676099e+01,5.797418995e+01,7.404007856e+01,8.127150093e+01,7.017004210e+01,1.226801822e+01,9.564738746e+01,4.352672689e+01,5.560619446e+01,3.095617005e+01,8.124720538e+00,8.611344920e+01,4.064619539e+01,7.410344968e+01,2.393384520e+01,8.130848655e+00,8.885439781e+01,7.322044202e+01,5.643890909e+01,8.194099368e+01,6.354665054e+01,8.195342326e+01,6.964467261e+01,2.303382974e+00,4.060325970e+01,8.488711451e+01,7.320996685e+01,7.827316522e+01,3.743458041e+01,8.578732889e-01,2.753014833e+01,1.783433097e+00,3.925154664e+01,2.707787334e+01,4.139973389e+01,1.308141629e+01
7.625838943e+01,2.176184657e+01,8.312291941e+01,2.786588708e+01,4.568785039e+01,9.056293868e+01,3.754785593e+01,5.913147578e+01,9.879453386e+01,4.587590911e+01,2.477073554e+01,8.399643062e+01,4.460868348e+01,4.379023410e+01,5.799211619e+01,2.945509535e+01,4.434097430e+01,9.037947537e+01,8.409445353e+01,9.711371946e+01,7.907211569e+01,3.642350636e+01,5.474730754e+01,2.722522328e+01,2.744321751e+01,2.829287648e+01,9.900402796e+00,1.330020973e+01,6.944434734e+01,7.612523799e+00,9.699638424e+01,4.333779300e+00,9.398900567e+01,5.913220935e+01,3.882291460e+00,4.677818046e+01,1.855975379e+01,7.068999389e+01,6.999172599e+01,2.860295277e+01,9.986837240e+01,8.557127926e+01,3.609490476e+01,7.581706728e+01,8.688224582e+01,6.341289898e+01,6.666224450e+01,7.266684047e+01,7.874551923e+01,9.666755704e+01,6.330194257e+01,6.368614631e+00,4.858503190e+01,2.036993629e+01,1.440403866e+00,6.316261025e+01,4.392542625e+00,1.797613539e+00,5.986411331e+01,6.199238068e+00,3.119646620e+00,5.839624278e+01,8.995000148e+01,1.227181025e+01,5.185397870e+01,6.071709525e+01,4.580215767e+01,6.962504360e+01,1.598075785e+01,5.798270681e+00,2.143903956e+01,1.425331681e+01,4.880451955e+01,7.411348144e+01,2.119034490e+01,4.500239267e+01,9.117766581e+01,4.398290189e+01,1.844404082e+00,7.857510646e+01,3.933708328e+01,2.450533611e+01,7.242421016e+01,8.005683232e+01
1.245703830e+01,2.713403879e+01,3.722262342e+01,5.212780435e+01,1.974798786e+01,4.782530355e+01,5.836639246e+01,5.182541130e+01,2.819674865e+01,2.062920374e+01,8.325301902e+01,6.380880325e+01,3.689522891e+01,7.318708068e+01,7.429041235e+01,4.892868110e+01,4.401231649e+01,6.605495669e+01,8.111764932e+01,7.392464387e+01,3.195903393e+01,9.941310250e+01,9.077649428e+01,9.542391240e+01,7.881972081e-01,8.610409090e+01,4.920929742e+01,4.316510769e+01,9.253503208e+01,6.384310533e+01,3.787110160e+01,7.859575684e+01,4.058294538e+01,1.002846795e+01,5.643182293e+01,2.944964761e+01,3.226378028e+01,2.739163782e+01,4.678584862e+01,7.456085659e+01,9.058070187e+01,1.547039232e+01,2.995742954e+01,3.463426248e+00,3.848336079e+01,9.023791082e+01,3.454487107e+01,4.894410164e+01,4.148387611e+01,6.766851316e+01,5.430891203e+01,9.387142176e+01,9.380709550e+01,4.098909077e+01,8.738562488e+01,5.012645815e+01,4.770376139e+01,8.693794789e+01,2.573054924e+01,5.192445610e+01,6.616178868e+00,9.299320774e+01,5.298490848e+00,1.989882752e+01,9.576807608e+01,8.095448663e+01,8.457486650e+01,2.702343404e+00,8.613311091e+01,2.709419491e+01,9.487603081e+00,2.832415789e+01,8.796846755e+01,3.606585002e+01,5.912476396e+01,9.980012949e+01,6.314465219e+01,7.327950135e+01,2.461711447e+01,5.866417426e+01,7.989252645e+01,5.141606485e+01,4.778056169e-01,1.892435099e+01
7.682306547e+01,5.947037596e+01,6.099568254e+01,8.116445077e+01,9.503901173e+00,3.860331385e+01,5.198306775e+01,4.461122658e+00,9.639050282e+01,4.578629495e+01,9.627329217e+01,5.896410065e+01,4.310106415e+01,6.045125280e+01,6.459213269e+01,8.918420512e+01,9.230392072e+01,3.764387091e+01,1.495454684e+01,1.798677385e+01,7.920469244e+01,5.348753939e+01,6.175711208e+01,4.059832489e+01,1.364776474e+01,6.852475696e+01,6.047215700e+01,1.778524046e+01,6.114464899e+01,8.522009378e+01,7.616845429e+00,9.693950447e+01,1.733371835e+01,7.494008724e+01,6.803248091e+00,3.069661826e+01,4.382954837e+01,6.103164780e+00,7.264080890e+01,1.507094945e+01,7.005862334e+01,4.383064748e+01,8.310070047e+01,4.019359903e+01,3.740341104e+01,8.766747332e+01,9.541230393e+01,7.537497160e+01,6.523177288e+01,9.488624709e+01,7.245689644e+01,3.981448363e+00,2.222008294e+01,4.628509982e+01,7.016610843e+01,1.761925072e+00,2.514736465e+01,1.059739958e+01,3.950390548e+01,5.768150250e+01,7.424498569e+01,9.851102257e+01,7.135624484e+01,1.716410046e+01,9.066190478e+00,8.151787391e+01,7.647607303e+01,7.431684184e+01,5.473084570e+01,5.730601114e+01,2.449357619e+01,1.915480374e+01,8.389571148e+01,4.490603434e+01,8.445478508e+01,2.742247323e+01,8.092317762e+00,4.378503847e+01,3.415458431e+01,5.663001757e+01,6.278218300e+01,5.983044882e+01,5.835969242e+01,9.035980471e+01
8.839208323e+01,4.367383586e+01,6.335908236e+01,8.300652751e+01,5.810944550e+00,8.190704002e+01,3.298794873e+01,8.689909179e+01,4.867282806e+00,9.897656199e+01,8.976738186e+01,2.562378131e+00,8.104889217e+01,7.585841597e+01,5.464209877e+01,6.136941771e+01,8.551207625e+01,3.067141732e+01,3.443821694e+01,4.365688901e+01,7.124868438e+01,1.084756650e+01,2.073016727e+01,3.996492326e+01,2.006321901e+01,3.532591079e+01,3.667290278e+01,9.451904734e+01,9.821672464e+01,4.419882295e+01,5.543277189e+01,7.193955829e+01,2.663884804e+01,7.650504958e+01,7.557393133e+01,2.568326541e+01,4.715342658e+01,7.516848702e+01,2.242525065e+01,5.819001717e+01,6.723259593e+01,7.721379506e+01,2.275950733e+01,1.924958556e+01,3.144792887e+01,5.735170915e+01,3.286854625e+01,5.928318161e+01,4.458465156e+01,2.730830164e+01,2.637287983e+01,5.791558388e+00,9.323343012e+00,6.458207710e+01,2.321280044e+01,9.172384649e+01,4.552066235e+01,9.501426824e+01,4.064792349e+01,5.212219434e-01,6.663001852e+01,9.710402660e+01,9.354049168e+01,6.544639830e+00,8.942707097e+00,3.124440825e+01,5.166929477e+01,5.218847533e+01,1.397337607e+01,4.717457709e+01,2.952506872e+01,9.427061729e+01,5.239140636e+00,6.819431201e+01,3.819097745e+01,7.568921372e+01,2.698416863e+01,7.310000527e+01,4.508140541e+01,8.744582992e+01,8.581380291e+01,7.194350392e+01,3.888512188e+01,4.190040336e+01
3.106513918e+01,6.372297720e+01,4.905690424e+01,2.862716157e+01,9.456726556e+01,8.026543588e+01,8.651164621e+01,3.834578378e+01,1.373586882e+01,3.034385246e+00,1.316686832e+01,5.526759839e+01,8.608256661e+01,3.884175217e+01,1.190517682e+01,9.118823072e+01,4.613243696e+00,4.852272409e+01,2.209534775e+01,1.856997102e+01,3.636570576e+01,8.600848772e+01,5.695181123e+01,5.730533233e+01,9.937188834e+01,2.564901061e+01,6.221226711e+01,5.776177319e+01,2.331529058e+01,3.775659848e+01,3.646583221e+01,7.583153230e+01,2.203295746e+01,3.734721247e+01,7.343003125e+01,7.907273721e+01,1.848236756e+01,6.187398415e+01,3.097019451e+01,4.945117157e+01,8.798367873e+01,2.601452491e+01,1.733270977e+01,3.581775589e+00,2.439829117e+00,5.212814450e+01,5.796386504e+01,4.756242084e+01,5.459266984e+01,1.029986566e+01,9.179257969e+01,7.040492849e+01,1.776920248e+00,7.099683706e+01,7.680342985e+01,3.603584280e+01,7.021825486e+01,2.661368023e+01,8.347214442e+01,9.851222435e+01,6.579862114e+01,9.548812546e+01,6.174890371e+01,8.581722938e+01,6.115541056e+01,3.459362330e+01,5.492823009e+01,7.272299259e+01,9.012897900e+01,9.523172543e+01,5.856163810e+01,9.203405616e+01,3.658608349e+01,7.191784630e+01,7.290795319e+00,2.801844532e+01,6.284219345e+01,5.647998030e+01,2.440108113e+00,7.052417450e+01,3.779212255e+01,9.063273650e+01,1.799671437e+01,2.345492212e+01
2.300017996e+01,6.619563072e+01,7.157402251e+01,7.706792600e+01,1.335054177e+01,7.291167675e+01,2.645498872e+01,7.629730461e+01,3.740931609e+01,2.240584933e-01,7.863580871e+01,7.020063268e+01,4.069873705e+01,6.609513490e+01,9.106067657e+01,7.382714194e+01,7.988218352e+01,7.818588373e+01,5.556825804e+01,7.484794568e+01,7.715657439e+01,9.505339709e+01,2.197777527e+00,3.344245488e+01,9.570887280e+01,8.174685513e+01,4.072178515e+00,8.642054799e+01,1.965612112e+01,1.764058129e+01,6.991906164e+01,5.169220026e+01,7.619726047e+01,2.941272162e+01,2.427087468e+01,4.566628953e+01,1.008589095e+01,9.015545425e+01,3.750551582e+01,3.611631597e+01,3.330468335e+01,9.871571451e+01,8.554524053e+00,5.291421128e+01,9.522467107e+01,8.621232938e+01,2.264977334e+00,1.594739330e+01,1.708433652e+01,1.743674722e+00,8.066879350e+01,6.138266187e+01,7.104530354e+01,1.053240854e+01,6.570047778e+01,4.008402536e+01,1.402942304e+01,6.264040909e+01,3.513569488e+01,8.604914092e+01,5.543321423e+01,2.058929930e+01,8.768130485e+01,7.214496295e+01,2.997822298e+01,3.904652391e+01,7.924457496e+01,6.355406555e+01,9.654848245e+01,5.568304938e+01,1.619361877e+01,3.690509970e+01,4.103692088e+01,9.678529910e+01,8.104274114e+01,4.772948047e+01,7.183169561e+01,8.345725669e+01,2.647807748e+01,3.181426865e+01,7.366353029e+01,4.404396292e+01,4.261311972e+01,9.480412541e+01
4.870259684e+01,9.408093323e+01,1.126065401e+01,7.739029830e+01,1.200338890e+01,6.424410598e+00,2.817577456e+01,6.815939576e+01,5.760477178e+01,5.523909140e+01,5.891813320e+01,6.477348223e+01,4.360654748e+01,4.352706918e+01,4.690302557e+01,5.674828959e+01,4.862938080e+01,1.522708801e+01,4.555384995e+01,5.564638686e+01,1.497057432e+01,9.249644501e+01,6.797447003e+01,1.451150683e+01,7.475071535e+01,4.322078551e+01,8.961540230e+01,1.548460693e+01,6.696252494e+01,5.773383985e+01,4.995044443e+01,1.819260956e+01,6.391080840e+01,7.372319377e+01,7.547860428e+00,1.286479554e+01,6.054305421e+01,1.283038370e+01,1.418571399e+01,3.550458671e+01,6.439866263e+01,8.842768630e+00,6.550886305e+01,9.097774668e+01,4.777228752e+01,5.220621035e+01,9.360744431e+01,3.013405321e+01,3.249914335e+01,8.813834537e+01,7.099529274e+01,8.824940992e+01,1.696797098e+01,9.853092960e+01,4.864638617e+01,4.790886997e+01,2.775027892e+01,1.899865827e+01,6.849826899e+01,6.841387552e+01,1.738297485e+01,5.230052458e+01,5.218104035e+01,4.131544085e+01,2.238091842e+01,9.184925440e+01,5.998497250e+01,6.204347223e+01,7.313517240e+01,6.547152154e+01,2.165619817e+01,6.790962347e+01,2.666465100e+01,2.880869624e+01,2.298482667e+01,1.999437420e+01,7.747161904e+01,4.503631041e+01,6.158213841e+01,9.101743446e+01,7.371572309e+01,3.551752187e+01,1.187441445e+01,6.583282215e+01
5.893836477e+01,7.496042466e+01,8.452616782e+01,9.932397686e+01,3.404672005e+01,1.150235539e+01,8.744820255e+01,5.108665161e+01,7.620304564e+01,4.984937338e+00,7.677330097e+01,5.555998116e+01,6.531664887e+01,3.399094553e+01,1.908595016e+01,5.940490270e+01,7.209960191e+01,9.767805610e+01,1.501461807e+01,5.045367828e+01,4.534281870e-01,4.183944515e+01,8.396299284e+01,2.544341674e+01,5.761252138e+01,5.818114363e+01,3.398303469e+01,7.586042572e+01,5.735988988e+01,7.324608132e+01,1.995579725e+01,6.117857200e+01,5.494020013e+01,2.591633037e+01,4.796016577e+01,9.596655662e+01,7.236401617e+01,1.706455332e+01,4.628653836e+01,2.967529403e+01,4.350908783e+01,9.343125208e+01,4.982748930e+01,3.247941418e+01,4.184063321e+00,8.200312042e+01,3.375014623e+01,9.833546425e+01,4.758383041e+01,2.288399021e+01,3.318758786e+00,6.569085036e+01,8.646149650e+01,3.375029271e+00,4.553603357e+01,5.635826154e+01,9.178440406e+01,4.281719452e+00,4.579533360e+01,5.049824623e+01,8.141345619e+01,4.005107829e+01,4.471817006e+01,7.633747004e+00,4.316905567e+00,1.888291336e+01,8.619707429e+01,9.913537784e+01,1.879981659e+01,9.236749752e+01,2.338894751e+01,4.871148256e+01,1.191933109e+00,3.694696532e+01,2.557249840e+00,3.418776854e+01,8.833163771e+00,9.377931108e+01,5.783275274e+01,3.495685462e+00,6.987366199e+01,7.132494279e+01,7.452125358e+01,9.239024736e+01
3.699136592e+01,7.308340789e+01,8.056312607e+01,5.004648571e+01,4.580731025e-01,3.880414191e+00,8.878070336e+01,6.090012242e+00,2.715826107e+01,1.563339813e+01,5.090506254e+01,8.123969349e+01,7.647945784e+01,6.688269431e+01,2.659913170e+00,2.357528094e+01,6.901581493e+01,5.264704282e+01,4.594230636e+01,6.080832492e+01,7.792318514e+01,4.219436296e+01,3.595817802e+01,5.844725410e+01,1.349199583e+01,3.370908538e+01,3.198210776e+01,5.718066873e+01,5.538196659e+00,4.357556425e+01,7.212990522e+01,4.189862940e+01,6.463636426e+01,9.861779619e+01,8.984653334e+01,5.752813520e+01,3.975457024e+01,3.598756451e+01,9.893863582e+01,1.562744302e+01,8.292421094e+01,6.389570067e+01,6.016194396e+01,2.312991788e+01,9.579433227e+01,6.643964314e+01,8.727748271e+01,2.980358004e+01,6.630253614e-01,7.178658072e+01,9.836035430e+01,5.422019111e+00,5.049095858e+01,4.841486285e+01,5.177794097e+01,7.674431756e+00,8.411891958e+00,5.703585151e+01,8.080401544e+01,2.032964535e+00,2.794328637e+01,1.413723336e+01,3.867102358e+01,3.886944486e+01,2.733086105e+01,7.987718040e+01,8.960774096e+01,1.958932017e+01,4.366050347e+01,3.167881333e+01,9.314725723e+01,3.708509024e+00,5.811349524e+01,5.846577283e+01,2.059100861e+01,9.183631725e+01,9.094696922e+01,9.182803630e+01,1.281871434e+01,9.415013095e+01,1.124992158e+01,3.387460824e+01,5.142690600e+00,1.290626124e+01
2.787416205e+01,3.956361337e+01,5.184229293e+01,2.894703605e+01,5.906603561e+01,5.030133085e+01,7.280326093e+01,8.573267962e+01,7.996720275e+01,6.120124571e+01,5.668640383e+01,4.427696803e-01,7.081296134e+01,5.186409528e+01,2.390660441e+00,1.170943255e+01,8.589006485e+01,5.310027536e+01,9.018772359e+01,7.297354593e+01,6.099419168e+00,3.275398883e+01,8.418400082e+01,5.272851958e+01,7.841076713e+01,3.708472728e+01,4.876866480e+01,7.984906445e+01,7.344610073e+01,9.935603374e+01,6.460860012e+01,6.530685954e+01,7.287884904e+01,7.910018489e+01,9.470654003e+01,2.147126939e+01,5.329395031e+01,2.501669823e+01,9.157719170e+01,4.369766503e+01,5.556320645e+01,8.030221208e+01,4.066950638e+01,4.095693099e+01,5.456185165e+01,1.905708172e+01,5.987488626e+01,7.795251441e+01,4.721164147e+01,8.993019259e+01,8.976719501e+01,2.563551453e+01,9.361154695e+01,7.984178043e+01,6.441959837e+01,4.414571649e+01,6.480183426e+01,1.829617078e+01,6.983856622e+01,1.428147284e+01,9.212431614e+01,9.658497488e+01,3.154406017e+01,7.010882594e+01,6.190603530e+01,2.078218591e+01,1.839527522e+01,8.807570619e+01,1.042465577e+01,5.177306378e+01,8.878833780e+01,2.249964906e+01,9.742816804e+01,1.980470111e+01,5.226473876e+01,4.897717493e+00,9.422477384e+01,7.058006803e-01,6.169075039e+01,3.057300230e+01,6.271733539e+00,3.537313242e+01,1.663418917e+01,2.230353530e+01
6.874352471e+01,4.701873135e+01,6.600732199e+01,1.340542045e+01,5.274680500e+01,6.602005573e+01,6.643864602e+01,2.151824802e+01,2.738988702e+01,7.584957506e+01,7.771365611e+00,2.284556072e+01,3.451004274e+01,1.046296168e+01,8.290653550e+01,2.026890261e+01,6.846133764e-01,8.821896431e+01,4.918939662e+01,7.916020675e+01,3.682091263e+01,9.650111237e+01,2.787472579e+01,2.820660351e+01,2.903953245e+01,2.591449818e+01,9.219211493e+01,9.239992784e+01,5.679904932e+01,3.194539607e+01,4.770810970e+01,8.527719241e+01,4.598611126e+01,5.255648603e+01,1.359373474e+01,3.860196502e+01,5.350731120e+01,5.050323568e+01,1.244163445e+01,8.204088060e+00,5.738210614e+01,1.176821239e+01,4.288190171e+01,5.194690327e+01,8.519669362e+01,9.619314010e+01,9.560292117e+01,8.723126888e+01,2.221539077e+01,7.625408555e+01,9.655883842e+01,3.010321306e+01,6.464602005e+01,3.126640273e+01,6.863689912e+01,6.836923415e+01,2.064278175e+01,3.559902196e+01,1.252583265e+01,3.852975174e+01,3.380274090e+01,1.088457682e+01,4.061789211e+01,3.973216419e+01,5.199170477e+01,3.535228644e+00,7.637906281e+01,4.894630090e+01,6.215781361e+01,8.873499984e+00,5.444411814e+01,1.885139937e+01,7.340997737e+01,2.274485932e+01,6.736492452e+01,9.901544141e+01,1.493066822e+01,6.627966449e+01,7.624967350e+01,2.580184194e+01,4.549766272e+00,4.631400857e+01,3.407519646e+01,8.249250584e+01
9.579199971e+01,9.583694982e+01,6.971056962e+01,2.490443566e+01,3.196318993e+01,3.031712601e+01,8.871083506e+00,6.635281293e+00,9.435577323e+01,3.855446371e+01,4.924338246e+01,6.991757478e+01,6.663033086e+01,1.250428707e+01,2.102884378e+01,4.236960810e+01,1.846255164e+01,5.048264934e+01,5.644322143e+01,6.090544122e+01,1.718031183e+01,7.056897947e+01,4.299940933e+01,2.007100924e+01,8.371407899e+01,1.908163618e+01,1.462195102e+01,4.666779192e+01,3.981975512e+01,5.511686664e+01,9.273313693e+00,9.727733615e+01,6.693522116e+01,5.819204753e+01,4.343877666e+01,7.782112074e+01,4.497574161e+01,5.631097559e+01,2.036091904e+01,1.768371348e+01,9.290668065e+01,6.030898873e+01,6.169800674e+01,4.607361738e+01,2.521823450e+01,6.172539451e+01,2.100891861e+01,1.850795745e+01,4.231227892e+01,7.318060973e+01,9.364976354e+01,8.375438478e+01,4.868695539e+01,5.135304064e+01,5.021679911e+01,6.473177878e+01,3.335617905e+01,4.324787406e+01,1.162185899e+01,7.671791597e+00,4.172280945e+01,2.264538597e+01,2.034508207e+01,2.065120588e+01,8.595506559e+01,4.373761461e+01,1.984681722e+01,1.819837730e+01,8.144804538e+01,1.554816963e+01,2.537642935e+01,4.917892102e+01,6.346046320e+01,3.040181959e+01,9.145038617e+01,3.954896438e+01,3.912547962e+00,3.438120187e+00,5.232943565e+01,2.791290286e+01,2.281552695e+01,5.351209324e+01,9.981876730e+01,8.765992104e+01
5.372905439e+01,3.608173505e+01,8.459783998e+00,9.069325210e+01,3.291664789e+01,8.989046989e+01,9.922945950e-01,9.713179866e+01,7.520376804e+01,4.062468017e+01,1.733773361e+01,8.319241134e+01,7.400715740e+01,9.173800732e+01,9.188872750e+01,7.608230285e+01,7.181352131e+01,9.446230077e+01,1.902604525e+01,2.424440577e+01,3.220015325e+01,3.027769852e+01,4.150539585e+01,8.397836102e+00,6.266063379e+01,9.600800017e+01,4.666618552e+01,1.079665366e+01,6.923224669e+01,3.095115425e+01,4.080217523e+01,5.083738432e+01,4.310108633e+01,6.041611896e+01,7.112134569e+01,5.089860994e+01,1.943215956e+01,5.442298327e+01,7.022846403e+01,8.254761339e+01,8.852498381e+01,3.355175072e+01,4.527099154e+01,8.743778776e+01,7.112517354e+01,6.021761352e+01,5.598282511e+01,8.651546004e+00,5.924694488e+01,9.530934941e+01,8.302197503e+01,1.635085822e+01,3.861532969e+01,7.684094120e+01,4.330833199e+01,7.959875196e+01,6.521331111e+01,5.736118009e+01,2.717735828e+01,1.071424350e+01,5.351500993e+01,7.864608440e+01,2.279048832e+01,4.414977676e+01,2.381623955e+01,3.791047891e+01,7.864900572e+01,3.055979033e+00,6.108434628e+01,1.641852779e+01,2.699221918e+00,9.306526808e+01,3.962972421e+01,3.580798535e+01,7.363238995e+01,5.882517943e+01,4.639352892e+01,6.964390474e+01,3.463653563e+00,5.083896551e+01,8.865428813e+01,2.400475836e+01,2.556938495e+01,2.504288898e+01
6.445227831e+01,7.890750510e+01,5.616210889e+01,2.204135764e+01,5.681488716e+01,9.304933531e+01,9.055712918e+01,3.180668928e+01,6.254456899e+01,4.740828540e+01,8.865459672e+00,7.273608678e+01,7.937570134e+01,7.716699018e+01,7.396342056e+01,7.696802938e+01,5.767882290e+01,4.658603607e+01,5.767486065e+01,2.224493574e+01,7.048408656e+01,5.024793999e+01,8.633031404e+01,1.522113311e+01,7.663687733e+01,5.954239630e+01,2.865310426e+01,7.311435399e+01,2.846831972e+01,7.822276625e+00,8.101408584e+00,2.672841012e+01,2.528078720e+01,1.659334520e+01,8.185500465e+01,3.305876976e+01,7.564143584e+01,5.036767181e+01,9.511071952e+01,6.749223821e+01,7.157123881e+01,6.261285558e+01,3.725826942e+01,4.995005196e+01,8.466952173e+01,6.704177029e+01,8.504388958e+01,2.291430507e+01,9.096225398e+01,4.292025638e+01,6.858897710e+01,8.835894797e+01,3.232943743e+01,5.417583339e+01,6.946135835e+01,8.189113122e+01,7.840574854e+01,4.213112303e+01,8.694982642e+01,9.560663752e+01,8.315404081e+01,9.334844191e+01,4.317826908e+01,2.598335057e+01,6.650838061e+01,2.452073550e+01,6.999903211e+01,4.058019852e+01,5.561826730e+01,8.580012275e+01,6.815967554e+01,2.050517389e+01,4.438459842e+01,3.075651111e+01,2.588603837e+01,8.015216852e+01,5.549288477e+01,3.815602853e+01,4.471346086e+01,1.863947118e+01,8.555629389e+01,5.111653116e+01,3.671446763e+01,2.092465990e+01
4.178592523e+01,6.209083571e+01,2.549294533e+01,9.380640432e+01,8.109562953e+01,5.068440740e+01,6.211582125e+01,6.440297736e+01,2.419429404e+01,8.867695645e+01,3.798779004e+01,7.607274030e+01,1.686749449e+01,9.236461696e+01,9.755190229e+01,5.262493010e+00,7.751007534e+01,6.194907157e+01,3.482357691e+01,7.711046887e+01,6.893419026e+01,4.555492483e+01,8.225520717e+01,7.592439885e+01,1.444082951e+01,7.720935501e+01,3.812551014e+01,5.795793118e+01,2.787380834e+01,3.394098992e+01,3.816925346e+01,5.859853471e+01,9.351296499e+00,7.097079098e+01,4.379265301e+01,6.591817385e+01,8.693733061e+01,7.344367987e+01,3.388634860e+01,4.011273950e+01,2.943826331e+01,6.114311659e+01,3.178811694e+01,6.446152932e+01,7.904001841e+01,2.168587142e+01,8.235677843e+01,3.944676095e+01,5.461415850e+01,9.248596346e+01,1.222559206e+01,5.508663466e+01,8.316251798e+01,2.631250126e+01,6.968247348e+01,6.234703156e+01,4.547124176e+01,8.344210528e+01,9.768108022e+01,9.087385319e+00,1.435878850e+01,3.076336111e+00,3.426662743e+01,7.467337538e+01,5.426929025e+01,7.137934276e+01,2.841411661e+00,2.667402182e+01,8.998036301e+01,4.752041295e+01,6.309286231e+01,1.641376851e+01,5.908083161e+00,6.119698069e+01,5.820895625e+01,9.003390873e-01,6.797055706e+00,3.080106367e+01,3.745250326e+01,4.323583422e+01,6.729414464e+01,3.203248073e+01,4.661231000e+01,3.178991352e+01
