v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66
2.202056531e+01,1.144512450e+01,4.647450561e+01,7.679187345e+01,7.096258336e+01,8.326900115e+01,3.654662957e+01,7.222270642e+01,1.449917898e+00,6.316700024e+01,9.367335035e+00,3.656514921e+01,7.050590324e+01,3.013569475e+01,3.279705535e+01,2.184568439e+01,9.521091909e+01,6.952547603e+01,2.146388691e+01,9.699626218e+01,5.780999839e+01,2.257948140e+01,6.178714033e+01,1.661403767e+01,8.281835291e+01,4.672168919e+01,5.910925905e+00,4.152648426e+01,5.116489070e+01,1.333387588e+01,8.971329414e+01,1.578256169e+01,1.913531972e+01,6.489439433e+01,5.731461585e+00,6.245491153e+00,4.332022982e+01,2.168545141e+01,3.860122001e+01,9.395960659e+01,1.724069247e+01,8.672742105e+01,5.523402297e+01,1.601627911e+00,2.496049116e+01,5.992615935e+00,5.793004458e+01,8.888953283e+01,8.782850308e+01,6.033016709e+01,5.310878477e+00,8.773497663e+01,2.274003367e+01,1.001939795e+01,9.116960812e+01,7.613493150e-01,3.320366487e+01,6.324590561e+01,2.714765806e+01,1.372540984e+01,1.683041771e+01,4.077213325e+01,6.495946153e+01,9.271010533e+01,4.936396411e+01,9.971984570e+01
9.813526023e+01,6.815814242e+01,5.580665928e+01,4.292905326e+01,9.988020975e+01,9.979338768e+01,6.780997845e+01,3.249061778e+00,4.067457523e+01,4.040689425e+01,9.659398286e+01,4.295822087e+01,2.071336715e+01,7.214615633e+00,3.351084876e+01,6.214808482e+01,3.753176355e+01,4.139939979e+01,6.941557474e+01,5.542271272e+01,8.848378258e+01,1.528070026e+01,2.083067144e+01,1.179813935e+01,4.039609800e+00,8.527246514e+01,9.812738644e+01,6.896674184e+01,3.667371461e+01,2.765777594e+01,6.771391427e+00,6.412704451e+01,3.906807789e+01,6.813837107e+01,9.104070926e+01,4.702504688e+01,6.338168046e+00,9.938116759e+01,7.131813613e+01,3.112609040e+01,6.944987742e+01,8.679580628e+00,1.215341597e+01,5.447017920e+01,5.818651830e+01,1.500332677e+01,4.790087187e+01,2.135506624e+01,7.263656888e+00,1.497434080e+01,1.009958368e+01,5.641966487e+01,7.063003614e+01,8.152775618e+01,4.250547078e+01,4.796125127e+01,2.397208477e+01,4.667005797e+01,4.710026236e+01,9.093291417e+01,5.366090940e+00,3.857858962e+01,9.625138141e+01,5.836216662e+01,1.185728770e+01,2.673163911e+01
9.443246665e+01,9.720245319e+01,1.198839909e+01,6.523807702e+00,1.108845793e+00,2.833186040e+01,1.726379204e+01,6.009933514e+01,6.771453967e+01,6.449378770e+01,5.633758077e+01,5.635965077e+01,4.371336095e+01,3.687818574e+01,5.464892453e+00,3.972252078e+01,6.749179157e+01,5.977742162e+00,5.477058527e+01,3.977439769e+01,4.458543109e+01,7.411665416e+01,5.966632838e+01,9.136057652e+01,2.100920076e+01,8.308376375e+01,3.555683850e+01,8.604794616e+01,2.430827006e+01,4.722294902e+01,4.816387889e+01,5.250075600e+01,2.973230049e+01,3.006471328e+00,7.267151800e+01,5.132836914e+01,5.628193147e+01,8.727229814e+01,5.296347657e+01,8.471521834e+01,5.904499276e+01,4.179612329e+01,7.392903054e+01,8.963573285e+01,2.211861396e+01,5.715273791e+01,4.348953174e+01,6.032196107e-01,3.889576936e+01,3.210319151e+01,9.757076268e+01,5.762789335e+01,4.140817056e+01,3.266366086e+01,3.846087562e+01,8.335683495e+01,1.905384398e+01,7.995618785e+01,2.963617066e+01,6.501066055e+00,3.626382679e+01,6.748605435e+01,4.355789024e+01,1.804362081e+01,2.708295344e+01,3.315813801e+01
9.886155027e+01,4.845702126e+00,8.505939284e+01,3.315038465e+01,2.146694834e+01,9.637469088e+01,7.195876020e+00,6.615850071e+01,4.253733060e+01,4.843791481e+01,7.904255468e+01,9.587735673e+01,6.206480926e+01,9.280971740e+01,1.143850838e+01,8.255392984e+01,9.746641468e+01,3.319982319e+01,7.601141813e+01,6.565372892e+01,1.451726696e+01,1.464890478e+01,2.268583149e+01,5.987773839e+01,6.438880327e+01,9.445454900e+01,4.378816001e+01,8.485387502e+01,5.839875743e+01,6.973784878e+01,5.729811852e+01,4.998291666e+01,4.327308524e+01,1.247772651e+01,9.287531055e+01,3.534094233e+01,6.602557485e+01,7.701781981e+01,8.799459568e+01,6.539424449e+01,4.931899248e+01,3.446688354e+01,2.959648026e+01,2.632239868e-01,7.132197233e+00,1.311194878e+00,6.446433859e-01,3.451264819e+01,5.570244875e+01,7.798098629e+01,8.310125996e+00,8.212527453e+01,3.596366749e+01,3.731491532e+01,8.129501826e+00,6.514747020e+01,5.011330726e+01,6.335519060e+01,8.278401918e+01,8.035303488e+01,5.233295891e+01,6.560170883e+01,3.162852021e+01,2.233889138e+01,5.509083920e+01,9.110656940e+01
6.554738752e+01,1.475994400e+01,5.634240798e+01,1.927195340e+01,7.644340040e+01,1.686322163e+00,4.232874370e+01,3.445860415e+01,2.608447017e+01,3.178941499e+01,4.183365197e+01,8.159166858e+01,6.249955872e+01,2.903095021e+00,1.963533207e+01,9.808353197e+01,5.722960699e+00,5.253910920e+00,8.129541016e+01,7.296076506e+01,9.586281027e+01,3.639032501e+01,6.284823837e+01,5.003748936e+01,8.592236739e+01,2.683223774e+01,2.345357974e+01,9.047693775e+01,3.903083942e+00,1.738765816e+01,2.282029375e+01,5.785302710e+01,7.728303247e+01,7.888739006e+01,5.612102258e+01,7.442106083e+00,5.036164152e+01,4.437864301e+01,8.733508485e+01,5.721540315e+01,5.495203623e+01,1.973120837e+01,5.755986618e+00,8.379693712e+01,5.459510665e+01,6.993015959e+01,3.040240698e+01,6.642097411e+01,8.355895081e+01,8.956890505e+01,5.351370715e+01,3.482431041e+01,5.176590648e+01,5.092515387e+01,3.640071031e+00,4.480065715e+01,1.511678682e+01,8.510313504e+01,8.876330071e+01,8.230552435e+01,2.782662339e+01,4.948873965e+01,4.740379706e+01,7.954313098e+01,3.529820265e+01,1.346239407e+00
4.028343739e+01,9.648548919e+01,4.333584179e+01,2.730069633e+01,5.176011059e+00,3.562302692e+01,1.775433492e+01,8.480534902e+00,9.420425549e+01,1.411650629e+01,3.127300438e+01,8.431824052e+01,7.126642476e+01,4.534219176e+01,8.277028689e+01,7.721641067e+01,8.137464581e+01,9.810447452e+01,6.774802828e+01,7.073902102e+00,3.401769382e+01,3.582759232e+01,1.653557605e+01,5.723801772e+01,1.708902018e+01,5.144972760e+01,6.056592545e+01,7.752963838e+01,9.732086253e+01,1.424612639e+01,2.431308507e+01,1.879477983e+01,8.086244212e+01,2.929989570e+01,3.015727379e+01,9.222854276e+01,8.223268855e+01,6.339188361e+01,4.064594127e+01,1.102133636e+01,3.509147626e+01,7.137642425e+01,1.309071565e+01,7.202348214e+01,5.991107007e+00,4.644758235e+01,6.202065432e+01,8.956117313e+00,1.316518414e+00,4.036441829e+01,5.878269552e+01,4.979969808e+01,6.213920296e+01,5.833621623e+00,7.490857764e+01,7.274640939e+01,7.753905597e+01,2.132477164e+01,3.055360940e+01,1.472599448e+01,5.702231993e+01,7.685391483e+01,5.250993773e+01,4.997540511e+01,4.320813553e+01,4.517291571e+01
3.759504874e+01,5.023487894e+01,6.451636686e+01,3.370034132e+01,6.212203094e+00,3.226017255e+01,8.715687864e+01,1.018440970e+01,2.764654415e+01,4.653987462e+01,7.144121630e+01,2.892406179e+01,8.161584177e+01,8.228551224e+01,2.461023194e+01,2.825223218e+01,3.674000291e+01,5.486600023e+01,2.872388588e+01,2.920539717e+01,2.747864484e+01,9.734166738e+01,1.443883652e+01,9.290443107e+01,5.898556380e+01,2.708772708e+01,6.856543266e+01,1.733058840e+01,1.670537758e+01,2.892879735e+01,1.635719434e+01,1.607164476e+01,2.598713495e+00,8.528971161e+01,8.983892813e+01,5.822072477e+01,7.457077735e+01,6.220243769e+01,7.288016983e+01,4.690363355e+01,6.454821707e+01,7.956182238e+01,5.678653793e+01,1.370540751e+01,3.083507353e+01,7.168448067e+01,6.553169131e+01,2.280004181e+01,7.565984573e+01,7.285893728e+01,7.418513550e+01,7.719827910e+01,4.270191545e+01,7.789399108e+01,1.146962723e+01,7.173382526e+01,2.790506076e+01,1.834875322e+01,5.652589246e+01,7.444647384e+01,4.862473975e+01,2.620266819e+01,7.806014810e+01,1.159195704e+01,2.462021768e+01,2.621008584e+01
8.188533757e+01,7.583171568e+01,7.081515190e+00,8.257057103e+01,1.678773252e+00,9.528285844e+01,7.888161316e+01,2.952081000e+01,9.618091528e+01,8.808263496e+01,3.427832798e+00,2.922671024e+01,7.685967818e+01,7.873833616e+01,1.778687273e+00,9.400751599e+01,5.567137758e+01,1.195187653e+01,7.723075002e+01,4.063370051e+01,3.176825756e+01,7.108954489e+01,4.790503401e+01,3.558204551e+01,6.365763987e+01,8.485415777e+01,2.598213674e+01,7.229767229e+01,1.823487110e+01,4.820900711e+01,8.283379008e+01,9.273640826e+01,1.401482428e+01,1.272749890e+00,7.858596322e+01,6.177130111e+01,4.247916749e+01,6.132376136e+01,9.931813052e+01,6.399314632e+01,1.135512094e+01,8.486444311e+01,2.084375600e+00,4.213126781e-01,6.035942562e+01,8.387740776e+01,5.289895711e+00,5.829539445e+01,8.362171402e+01,9.710085844e+01,4.154362733e+01,4.796157911e+01,3.406303929e+01,3.285627006e+01,8.863398191e+00,4.369628831e+01,9.189155278e+01,5.187967697e+01,4.621862820e+01,6.746085985e+01,8.800151054e+01,6.827150981e+01,7.354977449e+00,7.965765984e+01,7.347783699e+01,7.900626469e+01
1.836168049e+01,6.166716981e+01,5.922748292e+01,3.968162322e+01,4.419448921e+01,4.630408375e+01,7.549906863e+00,3.736319504e-01,8.859718926e+01,8.972232934e+01,9.608941563e+01,5.251295783e+01,4.743188883e+01,3.531954693e+00,3.118182176e+01,4.792353528e+01,7.837647226e+01,1.350370558e+01,7.081458917e+01,8.139406349e+00,5.085658333e+01,3.777830314e-01,6.421437795e+01,6.165899138e+01,6.562691155e+01,9.987155830e+01,1.700710208e+01,5.262971713e+01,9.284160183e+00,5.416630856e+01,2.873342503e+01,9.898546794e+00,3.835979964e+00,8.178544040e+01,8.297548031e+01,4.673746769e+01,7.282623651e+01,7.017027446e+01,7.307504420e+01,3.199176915e+01,5.644622187e+01,1.744900583e+01,1.357875978e+01,2.486271366e+01,9.044301976e+01,9.852013108e+01,2.007111172e+01,9.002513819e+00,2.746410719e+00,3.593001395e+01,6.177811262e+01,2.973914802e+00,1.941624964e+01,7.107340880e+01,9.026741067e+01,8.254277656e+01,6.038169346e+01,5.524806164e+01,7.176270277e+01,3.298184174e+01,3.485804337e+01,1.455902686e+01,7.399090282e+01,3.473263006e+01,3.743862625e+01,3.840234809e+01
6.784109456e+01,4.280029333e+01,9.193438383e+01,1.405277762e+01,7.582932904e+01,5.525718882e+01,2.451177087e+01,6.491425132e+00,6.952448587e+01,3.324121599e+01,5.340928336e+01,9.033339306e+01,2.753558172e+01,5.947549533e+01,3.514523075e+00,5.048382030e+01,6.572242016e+01,7.904728790e+01,8.828299252e+01,1.148515304e+01,8.291948290e+01,9.111309727e+01,5.119816332e+00,8.217494839e+01,3.881828810e+01,7.852465750e+01,7.190966121e+01,5.398343305e+01,1.527697353e+01,4.230460509e+01,6.246497309e+01,4.039753629e+01,8.512237345e+01,7.762193308e+01,7.009446344e+01,8.748625914e+00,9.284627220e+00,8.212402536e+01,3.403328086e+01,3.357833200e+01,7.957537574e+01,2.346537296e+01,4.578077557e+01,8.139075840e+01,4.348968946e+01,3.759328946e+01,4.896895006e+01,6.192933275e+01,6.660664999e+01,2.739648620e+01,3.910459504e+01,9.117120731e+01,8.638724430e+01,1.942771362e+01,6.158895231e+01,2.382471514e+01,6.666997128e+01,5.102881023e+01,6.492922263e+01,5.068155407e+01,5.696225243e+01,1.559052630e+00,4.236609496e+01,3.234555078e+01,6.392573300e+01,6.837275973e+01
1.010566314e+00,1.298708759e+01,2.776477026e+01,4.001923129e+01,3.781296242e+01,6.678839898e+01,7.269514006e+01,5.309126230e+01,5.699157855e+01,4.622525425e+01,6.834443247e+01,6.369942515e+01,3.954693701e+01,1.961734712e+01,6.121500713e+01,4.950673736e+01,7.740202104e+01,4.171231097e+01,4.003332290e+01,2.044002903e+01,2.890781384e+01,2.933555582e+01,3.295963771e+01,4.144460106e+01,5.560352742e+01,4.285458261e+01,3.426577726e+01,1.671188205e+00,8.261022027e+01,2.608575623e+01,2.371736155e+01,7.414284930e+00,7.046368742e+01,1.335374783e+00,8.428802623e+01,5.526209007e+01,8.747208072e+01,4.941177952e+01,7.426779766e+00,5.690230173e+01,1.865772680e+01,2.687406119e+01,7.308648885e+01,2.284901391e+01,1.616681930e+01,8.083169988e+01,8.541273427e+00,2.537808533e+01,9.913488305e+01,6.853200057e+01,9.724683631e+01,3.225797317e+01,7.969216971e+01,1.928783851e+01,9.075033088e+01,8.378935188e+01,1.082562498e+01,7.320255329e+01,3.910765341e+00,1.966641353e+01,2.243570987e+01,3.012585245e+01,3.746307576e+00,3.524787033e+01,1.396270751e+01,3.375829361e+01
4.363699291e+01,8.595437179e+01,2.229651876e+01,3.285082169e+00,7.699895384e+01,5.073478748e+01,2.727924086e+01,6.269475843e+01,9.319418028e+01,6.215111041e+01,4.942266554e+01,3.227416219e+01,4.651644492e+00,5.108983983e+01,4.678168418e+01,8.910515785e+01,1.234033825e+01,3.077900455e+01,1.047454759e+01,2.840292215e+01,3.807555303e+01,5.900068217e+00,2.147385580e+01,3.778349767e+01,2.332505409e+01,1.626590946e+01,3.865215884e+01,2.196767650e+01,6.167264761e+01,4.767862444e+01,6.076281911e+01,9.684430869e+01,8.419204098e+01,2.341932183e+00,4.447039545e+01,4.423172619e+00,1.959323574e+01,7.788628586e+01,1.665375216e+00,3.564473301e+00,4.707579361e+00,7.161741594e+01,2.687104451e+01,7.364961730e+01,6.414210710e-01,4.253136065e+01,6.274588052e+01,7.532958647e+01,6.058405605e+00,7.972166947e+01,6.775233204e+01,2.558275381e+01,9.443166501e+00,8.536551052e+01,9.963394463e+01,7.219735236e+01,6.291074985e+01,6.770278395e+01,1.212811140e+00,4.595421014e+01,6.097441437e+01,4.168272375e+00,9.776091969e+01,6.521916579e+01,5.006220765e+01,6.762014833e+01
9.972453400e+01,4.855093742e+01,3.977984421e+01,5.919543936e+00,7.430586990e+01,5.173727909e+01,8.435988104e+01,8.162474601e+01,5.076745497e+01,2.421002243e+01,2.811829008e+01,4.929288395e+01,2.731980302e+01,4.704726621e+01,5.457353808e+01,8.864518437e+01,5.848335823e+01,4.242077017e+01,8.698520169e+01,7.577126757e+01,5.226844132e+00,3.350995473e+01,5.238435816e+01,2.890760020e+00,2.848342606e+01,7.073725830e+01,3.714118081e+01,4.124434916e+01,8.739530149e+01,8.887720052e+01,3.441962076e+01,4.395441122e+01,2.156693034e+01,1.311290920e+01,9.977113104e+01,3.032748578e+01,1.558497908e+01,9.741297515e+01,1.407813185e-01,8.800669643e+01,8.576345917e+01,9.150667355e+01,7.202241852e+01,1.576292072e+01,9.548949502e+01,3.824709770e+00,7.354150470e+01,5.011229072e+01,7.343844828e+01,5.095031621e+00,7.142518875e+01,9.271053451e+01,3.583319072e+01,5.864639139e+01,5.012364796e+00,9.795218332e+01,6.630109564e+01,8.213239253e+01,2.164478243e+01,9.976437094e+01,8.898086594e+01,8.029945766e+01,7.997403985e+01,2.906526876e+01,3.236757664e+01,5.184641713e+01
3.802382861e+01,3.794891903e+01,7.588192699e+01,9.108094167e+01,2.433921589e+01,2.996556808e+01,7.022851377e+01,8.434509238e+01,8.834346506e+01,4.058058729e+01,5.840598028e+01,8.617287505e+01,1.883352085e+00,2.174046550e+01,9.355822743e+01,9.787822123e+01,5.049487822e+01,5.145111395e+00,7.620618296e+01,2.304807272e+00,2.336289167e+01,6.169832320e+01,5.980654079e+01,9.519730678e+01,7.430330262e+01,7.206595364e+01,4.805438596e+01,1.689158865e+01,1.453735376e+01,6.929317641e+01,3.498721734e+01,1.931409445e+01,9.077922069e+01,9.845340279e+01,3.940603137e+01,8.358629156e+01,5.758281346e+01,7.369650303e+01,4.844621422e+01,7.062180712e+00,7.573805807e+01,5.765252000e+01,5.440498133e+01,3.977944720e-01,3.041400218e+01,5.583493172e+00,7.717352078e+01,3.668502338e+01,6.647466614e+00,8.868710044e+01,7.490784459e+01,8.560055706e+01,4.826340506e+01,6.541933938e+01,4.375451792e+01,2.721047355e+01,7.220205097e+01,7.974174173e+01,5.074015619e+01,7.242650177e+01,8.594447170e+01,3.147611380e+01,5.688006620e+01,6.151685376e+01,3.258056604e+01,1.935639025e+01
1.992099388e+01,1.105852200e+01,2.406056110e+01,7.696141960e+01,4.624587658e+01,9.501391121e+01,6.627983536e+01,8.502827133e+01,7.830306954e+01,3.538216738e+01,1.674432238e+01,5.271456960e+01,5.051077722e+01,1.677412667e+01,3.289394277e+01,9.972424755e+01,4.871124822e+01,1.029916691e+01,5.657524325e+01,7.828678842e+01,2.424844451e+00,9.080908613e+01,1.019454438e+01,4.138569296e+01,8.345812253e+00,2.655785658e+01,2.142735694e+01,2.299872606e+00,9.266737794e+01,2.927794606e+01,4.751711151e+00,2.718254552e+01,2.455915175e+01,1.060961376e+01,7.018800313e+01,7.035131170e+01,4.348844510e+01,5.462689471e+01,3.787188906e+01,2.747410523e+01,6.204774516e+01,6.465489988e+01,3.034814709e+01,3.152577227e+01,4.945932659e+01,6.063995498e+01,8.330210713e+01,5.485328595e+01,9.101816396e+01,3.156003002e+01,9.762353127e+01,2.434867547e+01,1.904021555e+01,6.119758354e+01,9.052086893e+01,3.076960253e+01,8.599899347e+01,9.117042259e+01,3.063008566e+01,3.879226996e+01,4.071763995e+01,4.965877622e+01,1.237881258e+01,8.672760314e+01,1.798385704e+01,6.090576791e+01
4.319598370e+01,9.351979354e+01,4.627373559e+00,7.137389688e+01,3.290157238e+00,8.685436283e+01,5.485259253e+01,2.039943864e+01,8.283789007e+01,2.505804803e+01,4.675539617e+01,5.957352453e+01,2.813964523e+01,9.613694351e+01,5.446504553e+01,2.706737081e+01,2.660585294e+01,1.292811457e+00,3.405022155e+01,9.858047161e+01,5.549281316e+01,7.896907447e+01,2.232654774e+01,7.721525454e+01,7.813979443e+01,1.135549787e+01,7.526889167e+00,9.282834246e+01,2.605535918e+01,3.322734133e+01,1.843512980e+01,1.069973675e+01,1.096035243e+01,2.414891256e+01,1.571570884e+01,6.412962129e+01,2.663473254e+01,3.485246507e+01,2.725390139e+01,5.128380390e+01,7.249316131e+01,9.352204042e+00,3.843545690e+00,5.144724756e+01,3.112287469e+01,2.704203345e+01,8.887087342e+01,2.140448781e+01,9.291944977e+01,5.075681328e+01,9.397906695e+01,2.629349071e+01,4.462829053e+01,2.931281706e+01,9.897536356e+01,5.301921134e+01,2.766379513e+01,1.279544953e+00,3.933183107e+01,9.586438846e+01,9.163023271e+01,3.134314779e+01,4.059566859e+01,5.606848778e+01,3.739597545e+01,5.469754622e+01
5.318348704e+01,8.235862053e+01,8.434272758e+01,9.242911482e+01,2.103877429e+01,1.006876304e+01,2.030975761e+01,7.181461808e+01,2.115468885e+00,6.514859398e+01,2.846248061e+01,6.336482206e+01,3.940862869e+01,1.244804085e+00,9.569487319e+01,1.566288729e+01,9.279361180e+01,2.211473932e+01,7.241111721e+01,8.575425368e+01,7.140621325e+01,5.832582481e+01,9.317711343e+01,9.846641246e+01,2.674719011e+01,4.646213727e+00,2.178192881e+01,5.503309614e+01,6.861039965e+01,4.379996846e+01,9.748816597e+01,6.025928355e+01,2.526373130e+01,1.113946306e+01,2.552626686e+01,2.260762819e+01,1.283774304e+01,2.735298510e+01,7.153619828e+00,5.895702716e+01,7.487453838e+01,7.030089104e+01,9.053831416e+01,8.616200522e+01,8.358603123e+01,4.249395467e+00,7.771135149e+01,5.514126422e+01,8.606243012e+01,5.921196349e+01,8.708659574e+01,4.491082346e+01,4.682507810e+00,4.712924706e+01,1.760582821e+01,9.675640974e+01,4.241063404e+01,7.397403460e+01,7.104352634e+01,8.880429068e+01,8.277177757e+01,7.865994191e+01,6.998589333e+01,1.534606888e+01,4.258110581e+01,4.470386613e+00
5.084393346e+01,8.918385948e-01,2.510631524e+01,3.464925696e+01,7.989994022e+01,1.195139339e+00,2.895999276e+01,5.731853123e+01,3.459899770e+00,2.649814641e+01,3.945840724e+00,6.917249990e+01,2.463639138e+01,2.368175270e+01,7.802138731e+01,9.367027815e+01,4.768902432e+00,2.030725709e+01,7.268703807e+01,1.439539550e+01,9.011142910e+01,2.338811042e+01,4.427525446e+01,8.257773802e+01,9.645947425e+01,9.368520331e+01,8.798835544e+01,2.885866680e+01,9.965227937e+01,6.608673884e+00,8.906664198e+01,1.523402212e+01,4.653135637e+01,5.256868320e+00,8.229750956e+01,8.163942978e+01,7.283089251e+00,7.753263913e+01,6.557678404e+01,4.702314729e+01,5.327371933e+01,6.627473541e+01,7.817240765e+01,7.921825319e+01,6.487512682e+00,6.788469545e+01,4.059801351e+01,2.772052608e+01,8.642754867e+01,5.752463063e+01,4.906829668e+01,6.753457376e+01,3.348993194e+01,9.313458517e+01,7.454400293e+00,4.018482647e+01,4.620587460e+01,6.796142183e+01,5.569117139e+01,8.151377765e+01,1.463033933e+01,3.703840999e+01,6.703897354e+01,2.056925070e+01,2.317163823e+01,6.440358705e+01
5.366898772e+01,2.250022146e+01,6.650244095e+01,2.945387643e+01,7.973385796e+01,1.964375833e+01,5.539490450e+01,5.285132850e+01,2.325092485e+01,2.896280265e+01,8.923264367e+01,3.563571306e+01,4.828321428e+01,3.885551321e+00,4.306635581e+01,8.679437685e+01,4.979230905e+01,8.667272754e+01,6.738042635e+01,2.061011668e+01,5.987108220e+01,3.378005629e+01,8.785671089e+01,8.538648144e+01,4.814383028e+01,3.580485557e+01,1.326155807e+00,5.106072254e+01,9.014954114e+01,3.545215310e+01,7.482204052e+01,6.417276891e-01,4.021720928e+01,2.676044444e+01,1.526941365e+01,7.293294712e-01,2.469929987e+01,5.576284880e+00,7.066522359e+01,8.400552424e+01,7.759001571e+01,3.288272817e+01,4.841554429e+01,2.628845651e+01,5.266762016e+00,3.443429896e+01,5.210855806e+01,5.413450427e+01,9.022098360e+01,4.506030914e+01,5.003290201e+01,2.630130805e+01,1.074021665e+01,1.967671235e+01,1.319063140e+00,9.921052455e+01,2.388533759e+01,6.153720920e+00,2.624135449e+01,8.614279225e+01,6.114396812e+01,5.828185201e+01,4.569356674e+00,5.351001761e+01,5.935030203e+01,3.058312180e+01
7.040693232e+01,3.654111760e+01,4.345591956e+01,9.647995202e+01,5.196294187e+01,1.302032217e+01,3.592342321e+01,7.241183887e+01,7.097230129e+01,8.874868297e+00,6.676767449e+01,7.170949424e+01,3.521769696e+01,5.657898412e+01,3.557731063e+01,7.163879438e+00,4.830464807e+01,4.363854551e+01,8.669004131e+01,4.469721853e+01,9.613901599e+00,6.388704980e+01,8.230340546e+01,7.095748984e+01,1.573241252e+01,1.167059094e+01,2.960668503e+01,1.012854498e+00,4.024625888e+01,2.848966285e+01,4.683725103e+00,3.544665002e+01,7.356923739e+01,5.951892643e+01,9.597825682e+01,2.399299177e+01,3.667846142e+01,5.781998412e+01,2.626379136e+01,8.538783350e+01,4.842401161e+01,3.313569425e+01,5.605517982e+01,6.678130633e+01,9.212974583e+01,7.070346325e+01,7.015916514e+01,8.041135595e+01,1.458583713e+01,3.135065954e+01,7.866159388e+01,8.710909445e+00,9.914326591e+01,8.799378474e+01,4.458284073e+01,9.322741504e+01,8.977418303e+01,3.898782478e+01,1.068287495e+01,7.768161453e+01,1.829792653e+01,1.149690022e+01,6.530841084e+01,4.249599295e+01,1.337671403e+01,3.136522228e+01
9.940979942e+01,8.920150100e+01,3.280566899e+00,5.268534454e+01,9.390750509e+01,7.364756138e+01,4.487854558e+01,5.171680350e+01,5.630238408e+01,6.807754349e+01,9.991161073e+01,8.525827451e+01,2.722484651e+01,4.933252622e+01,4.173109591e+00,9.015964039e+01,1.825641914e+01,8.764266393e+01,4.808230434e+01,3.280372719e+01,4.845405917e+01,7.504550964e+01,1.779658117e+01,9.834494469e+01,7.406148811e+01,2.605483285e+01,6.731260843e+00,5.097257067e+01,7.032785027e+01,1.599478242e+01,6.398033436e+01,6.556478980e+01,1.358529747e+01,8.864445580e+01,4.288049160e+01,1.710069572e+01,4.258892809e+01,4.045296153e+00,9.113442558e+01,8.240088757e+01,4.001464036e+01,4.392724757e+01,4.903281008e+01,2.780819088e+01,3.467594260e+01,8.171085712e+01,5.320273316e+01,2.896582578e+01,4.172474249e+01,8.333549085e+01,4.183915399e+01,3.902492931e+01,5.551303754e+01,8.925896268e+01,9.487795369e+01,1.284816574e+01,9.043286768e+01,2.079489999e-01,2.948464895e+01,8.021977639e+01,5.783639066e+01,2.026107496e+01,9.850578155e+01,5.330220008e+01,4.843329431e+01,6.795786297e+01
