v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26
9.213527395e+01,2.358817809e+01,1.431361435e+01,6.195306642e+00,9.079542039e+01,1.528244011e+01,2.697212944e+00,4.132474232e+01,4.152409573e+01,4.494514496e+01,3.608701262e+01,5.607643664e+01,4.824389114e+01,3.912216545e+01,9.243292455e+01,2.928041648e+01,7.817665682e+01,6.397358634e+01,5.748839755e+01,9.076140288e+01,2.151793144e+01,6.973660649e+01,2.604594503e+01,5.865921370e+01,2.911914563e+00,4.250030660e+01
5.389082091e+01,4.437918259e+01,8.647871398e+01,4.711467115e+01,3.226049064e+01,2.602768950e+01,8.897240868e+01,5.949208570e+01,9.097416669e+00,9.509950550e+01,8.734915028e+01,3.446385229e+01,7.601951173e+01,3.500126145e+01,9.620925890e+01,6.321829593e+01,2.078697247e+01,5.044314185e+01,4.720114534e+01,3.876219036e+01,9.927291740e+01,1.134339879e+01,1.405181369e+01,8.235367904e+01,2.260680321e+01,6.900904201e+01
8.763566048e+01,4.252926938e+01,6.420985512e+01,5.486666014e+01,3.167249080e+01,6.614671509e+01,5.299556800e+01,6.608313571e+01,3.487918240e+01,1.696295314e+01,9.256982227e+01,1.641523891e+01,8.572514961e+00,3.626531129e+01,1.845928546e+01,4.629023941e+01,4.259346892e+01,9.605430478e+01,3.613904826e+01,6.570302258e+01,7.878346319e+01,2.020565469e+01,3.905075506e+01,8.696438414e+01,8.287115867e+01,2.559621506e+01
8.159264200e+01,2.892489373e+01,9.186144397e+01,3.945229717e+00,1.854808294e+01,5.790680954e+01,9.226532042e+01,5.481683724e+00,4.807294552e+01,9.739743367e+01,6.472754958e+01,4.845941037e+00,9.246301587e+00,8.992594937e+01,1.888441092e+01,3.512452627e+01,1.602596493e+01,2.501340901e+01,3.064734414e+01,8.612161528e+01,2.348887967e+01,8.169261227e+01,2.899988586e+01,1.818420161e+01,3.934471003e+01,3.180721432e+01
6.896247599e+01,6.358284386e+01,2.725410257e+01,1.204998611e+01,3.982665016e+01,2.676134734e+00,6.559448821e+01,8.215475448e+01,8.645949934e+01,6.339064523e+01,7.143159981e+01,7.564644120e+01,3.205887018e+01,3.485379328e+01,6.958241022e+01,8.500557156e+01,9.405658195e+01,4.225287759e+01,7.636348440e+01,9.931115698e+01,6.580524223e+01,3.658087304e+01,9.356420066e+01,4.038766828e+00,6.825282866e+01,2.795770450e+01
1.509011821e+01,4.801108105e+01,3.458571952e+01,9.705031493e+01,4.637721151e+01,6.638633979e+00,6.630394147e+01,1.688339521e+01,8.955977484e+01,5.112280020e+01,8.396632715e+01,9.317844939e+01,6.319466802e+01,9.031802707e+01,5.033425656e+01,5.560228589e+01,9.453223649e+01,8.591853336e+01,3.192586912e+01,5.159637388e+01,1.304532270e+01,6.560380954e+01,2.761080123e+01,6.346748452e+00,3.366593551e-01,7.762938405e+01
8.553301889e+01,2.681830556e+01,5.820752360e+01,3.958616960e+01,7.869937912e+01,7.678371694e+01,3.014852810e+01,2.800834295e+00,9.107358512e+01,7.850857300e+01,9.449363040e+01,6.385798764e+01,3.552888406e+01,6.561356858e+01,8.725161374e+01,9.922252691e+01,8.767456439e+01,8.636951291e+01,6.797425639e+01,4.949370354e+01,9.394199092e+00,3.305420742e+01,1.105049763e+01,3.921872727e+01,8.425899376e+01,1.134799694e+01
3.833566566e+01,2.555462457e+01,2.019170835e+01,6.046398818e+01,3.526613521e+01,7.554589270e+01,4.584258718e+01,9.941136131e+01,8.360929487e+01,3.369506356e+01,5.924770048e+01,1.874335048e+01,1.030492007e+01,8.321799118e+01,5.965210712e+01,4.956682091e+01,6.526695673e+01,3.779550353e+00,5.145317050e+01,3.704022222e+01,5.961508628e+01,9.410102766e+01,7.241076758e+01,3.289155792e+01,2.727673259e+01,8.893215596e+01
5.296257507e+01,7.896337465e+01,7.771953122e+01,4.371196414e+01,6.200499202e+01,8.702459914e+01,9.785347332e+01,2.964814119e+01,3.743694872e+01,6.675143213e+01,9.809300845e+01,6.696274739e+01,1.675441859e+01,2.233251473e+01,5.081945774e+01,4.514390798e+01,2.717068871e+01,6.901677331e+01,2.391622902e+01,5.401703688e+01,8.940570234e+00,3.615210729e+01,6.565460452e+01,6.261533515e+00,3.307934777e+01,2.519485442e+01
5.814846910e+01,6.371670176e+01,5.576145983e+01,6.808176027e+01,1.718558753e+01,2.531388680e+01,9.855101495e+01,5.126148646e+01,3.291979222e+01,4.420681887e+01,2.515304591e-01,6.044363936e+00,8.011869848e+01,1.810426694e+01,5.355284303e+01,7.500216210e+00,7.340828463e+01,6.216978683e+01,7.706524190e+01,8.780701474e+00,9.564985646e+01,4.697541646e+01,8.224427478e+01,7.300593187e+01,1.276735501e+01,7.053200838e+00
1.846828300e+01,9.015058761e+01,4.528950046e+01,7.560022546e+01,1.962381473e+01,5.552623985e+01,5.928315471e+01,2.712090189e+01,4.598505159e+01,5.049587299e+01,3.178943248e+01,6.796753087e+01,5.512774675e+01,9.803889180e+01,9.464919884e+01,2.215474534e+01,5.968792230e+01,3.195178406e+01,7.838380270e+01,2.111698177e+00,1.091925290e+01,9.895822631e+01,4.549509196e+01,8.686349626e+01,5.639899776e+01,8.276607032e+01
1.814946983e+01,7.382747327e+01,3.118728507e+01,3.832436350e+01,6.767128385e+01,1.005207435e+01,1.657071136e+01,6.003060068e+00,4.721844875e+01,7.716440134e+01,2.849734828e+01,1.175801603e+01,6.229441736e+01,1.274886301e+01,1.562500196e+01,2.850398912e+01,1.172693534e+01,8.865335756e+01,8.425048803e+01,2.386193945e+01,1.137460961e+01,7.896218943e+01,6.869113359e+01,4.112696907e+01,6.116378039e+01,6.747965011e+01
6.547367425e+00,7.913412291e+01,3.360973070e+01,4.178271796e+01,1.692166481e+01,2.806683101e+01,9.040227870e+01,2.022534692e+01,4.251544951e+01,1.487154026e+01,7.745079814e+01,4.294818832e+01,4.728957263e+01,1.301457237e+01,8.367732472e+01,2.334065659e+01,4.388509490e+01,1.023621087e+01,6.189827746e+01,6.787282055e+01,8.047058634e+01,6.809469905e+01,5.096105119e+01,8.553486746e+01,3.988336541e+01,6.804998359e+01
3.059500551e+01,5.450621884e+01,6.588194164e+01,4.252965015e+01,4.982401864e+01,4.856740705e+01,5.808793515e+01,4.148007969e+01,5.039432383e+01,8.853854471e+01,6.174146284e+01,1.750124828e+01,5.141581752e+01,3.153918879e+01,3.941522930e+01,5.003907266e+01,2.203870711e+01,8.777725725e+01,5.530068659e+01,7.869488787e+00,2.662254870e+01,7.123931127e+01,9.550966729e+01,9.769506836e+01,6.335691165e+01,8.408454864e+01
6.487358184e+01,6.816120259e+01,3.182752616e+01,1.649453422e+01,3.806517092e+01,3.740485848e+01,3.190433764e+01,8.681010713e+01,2.327436047e+01,8.109452536e+00,4.725105303e+01,5.054932620e+00,5.645380576e+01,5.217529765e+00,4.228753308e+01,5.154182530e+01,9.960208017e+01,2.255465303e+00,5.673425788e+01,5.066778754e+01,5.734392696e+01,5.623728378e+01,6.317712477e+00,1.977348060e+01,9.085769297e+01,8.542866612e+01
3.720642513e+00,7.446952323e+01,2.468453723e+01,4.527938781e+01,3.441381073e+01,7.071114294e+01,8.398382024e+01,8.089040799e-01,4.299590992e+01,4.530186689e+01,3.303821422e+01,8.492153850e+01,6.027136351e+01,7.424251724e+01,4.849596737e+01,8.800469545e+01,8.139442987e+01,8.687447553e+01,2.787768033e+01,3.510776251e+00,8.934383826e+01,7.241884685e+01,4.450800518e+01,3.294816879e+01,6.552020815e+01,4.621161385e+01
8.613232468e+01,7.393869876e+01,9.874551804e+01,3.344744152e+01,3.084105825e+01,6.391701570e+01,4.148233580e+01,8.250787181e+01,8.728010107e+00,1.326692200e+00,7.341861790e+01,6.246032881e+01,6.580417435e+01,7.171764315e+01,1.527049498e+01,4.685425763e+01,5.265807320e+01,5.390510688e+01,2.268299111e+01,1.785236005e+01,6.313242924e+01,5.604175335e+01,8.067958967e+01,1.605958688e+00,5.455106873e+01,9.995539044e+01
4.164000672e+01,2.209444554e+01,4.642372607e+01,8.466417521e+00,6.706195982e+01,2.751112130e+01,2.336239674e+01,5.515289139e-01,1.492798161e+00,7.552553541e+01,2.687942471e+01,6.365701079e+01,9.381631612e+01,1.487010895e+00,4.627635646e+01,7.135205518e+01,7.779679136e+01,7.262640404e+01,5.132347034e+01,3.414032583e+01,2.701017932e+01,5.645411840e+01,6.330167581e+01,4.561189567e+01,6.962400859e+01,6.042075670e+01
3.664460908e+01,3.547092043e+01,5.978364077e+01,1.581808000e+01,5.474367241e+01,2.437884669e+01,3.981226600e+01,3.809715332e+00,2.260667171e+01,3.707495596e+01,1.456911854e+01,5.276230288e+01,2.719651501e+01,4.533203742e+01,6.384686454e+01,8.706341644e+01,7.480924104e+01,3.110116554e+01,8.464132973e+01,2.839112373e+01,7.396133151e+01,3.361638051e+01,4.971997320e+01,5.839293075e+01,8.811744120e+01,2.052569022e+00
6.975554089e+01,5.625934968e-01,8.302857443e+01,1.697510526e+00,2.692052287e+01,6.003317501e+01,5.276509495e+01,1.500753225e+01,3.522895529e+01,2.454460332e+01,8.411457414e+01,6.861837293e+01,7.321337230e+00,7.628644976e+01,2.916934272e+01,5.021898724e+01,5.068361756e-01,7.865013616e+01,7.232019864e+01,6.172562226e+01,8.685426339e+01,3.329228401e+01,5.078299672e+01,4.504229692e+01,6.673890716e+01,9.415800566e+01
3.748319552e+01,8.145505415e+01,9.260123035e+01,1.396248844e+00,9.278255861e+01,3.488698749e+01,1.576444601e+00,3.902442687e+01,4.476075798e+01,8.715064002e+01,3.963154767e+01,5.681995175e+01,7.557746766e+01,1.465961414e+01,2.730780789e+00,1.745270886e+01,6.009758853e+01,4.919062134e+01,5.685844133e+01,1.471281119e+01,7.153063773e+01,4.606469766e+01,1.583315203e+01,5.911115634e+01,9.372421687e+00,1.360448569e+01
1.325782595e+01,1.388433763e+01,5.099505756e+01,6.721699510e+01,5.396396653e+01,6.911167988e+01,4.227799371e+01,6.835602216e+01,7.865321042e+01,6.178255847e+01,5.710639341e+01,3.768219566e+00,5.554439060e+01,5.940491013e+01,4.286793200e+01,9.113260345e+01,9.166936897e+01,7.616641482e+01,7.876330497e+01,2.589979213e+01,2.682002248e+01,4.133078938e+01,2.975490124e+01,7.251465773e+01,1.262203529e+01,3.606083349e+01
6.860562281e+01,1.179823078e+01,1.425346020e+01,2.343683557e+01,7.467553817e+01,4.184203099e+01,4.775682997e+01,3.674839310e+01,4.014553420e+01,8.554197677e+01,3.572613625e+01,6.776376311e+00,1.457256107e+01,3.092989169e+00,7.395800246e+01,4.006832054e+01,9.419343061e+01,5.688252196e+01,4.491677028e+01,1.746482982e+01,4.566503102e+01,5.809892256e+01,9.956939571e+01,4.157074957e+01,8.464840330e+01,5.618184927e+01
1.563199264e+01,7.216628296e+01,8.814921338e+01,5.430262844e+01,8.771354769e+01,5.870696959e+00,6.700802707e+01,6.299944639e+01,1.765342981e+01,7.152202963e+01,8.609690286e+01,2.974032685e+01,5.447021069e+01,3.200235968e+01,3.645059949e+01,9.169769808e+01,3.258549551e+01,4.122713371e+01,5.503508719e+01,5.663735851e+01,4.063009231e+01,9.845840857e+01,9.471722422e+01,7.340095690e+01,5.925602106e+01,9.069314033e+01
2.454170607e+00,3.152296698e+01,6.167262434e+01,4.018473482e+01,9.047175496e+01,7.485652946e+01,9.188334990e+01,6.518603945e+01,3.638199017e+01,7.068406224e+01,4.616486459e+01,8.184681704e+01,2.200339620e+01,1.067968123e+01,5.449052214e+01,8.281226490e+01,9.595652154e+01,8.855372735e+01,8.170156338e+01,5.420976919e+00,2.267813842e+00,5.482161161e+01,6.909165655e+01,4.681957488e+01,9.629696494e+01,8.240717121e+01
3.303786560e+01,4.285508885e+01,2.926939625e+01,1.762490822e+01,7.060813594e+01,2.717911867e+01,9.989207019e+01,7.461466654e+01,1.618402839e+01,2.632277882e+01,2.451701372e+01,9.570196855e+01,7.110112853e+01,8.202817695e+01,4.960361167e+01,6.615883556e+01,5.856069137e+01,3.185368558e+01,7.373743017e+00,3.942074707e+01,2.072412136e+01,4.504010389e+01,4.633143797e+01,9.031720838e+01,7.899674301e+01,2.730783504e+01
9.018210197e+01,2.775942277e+01,4.210299083e+00,5.993685226e+01,6.510867558e+01,6.331766540e+01,6.839132835e+01,4.000299863e+01,8.161666518e+01,8.007997096e+01,7.357399392e+01,7.669178141e+01,3.390400326e+01,9.503780963e+01,4.240114486e+01,3.363604499e+01,3.275206706e+01,4.582796154e+01,5.395163951e+01,5.938155936e+01,6.164019809e+00,8.185825494e+01,1.262432405e+01,6.663521317e+01,8.266200070e+01,2.784966824e+00
5.584835366e+01,9.309710444e+01,9.944194784e+01,1.390338348e+01,3.418130047e+01,6.878142356e+01,7.603267153e+01,8.537385952e+01,6.118615091e+01,8.877068810e+01,2.520865201e+01,1.853037595e+01,4.075199889e+01,3.981126088e+01,3.333574305e+01,8.740489716e+01,2.220280866e+01,6.122831309e+01,7.918301372e-01,3.938270201e+01,6.967008909e+01,1.768420230e+01,8.682138428e+01,5.532617219e+00,8.058171161e+01,8.174495824e+01
1.371943171e+01,6.607233540e+01,1.749782898e+01,7.082567549e+01,8.214652736e-01,3.863504945e+00,6.941249788e+01,3.099955106e+01,9.078447449e+01,1.644517746e+01,1.051303589e+01,2.089911285e+01,8.629551530e+01,2.535262433e+01,2.833136578e+01,8.147329258e+01,1.760141926e+01,5.816539028e+01,1.458131018e+01,6.246802064e+01,9.668216228e+00,4.616205932e+01,4.835640818e+01,1.089057329e+01,4.486574855e+01,8.854562942e+01
3.573306880e+01,7.419692838e+01,6.029368845e+00,7.823591724e+01,8.445548123e+01,8.190751009e+01,3.956598244e+01,5.589979405e+01,8.864123801e+00,3.663912306e+01,8.983598552e+01,5.351243469e+00,1.776823279e+00,4.199992677e+01,2.277275770e+01,3.293198177e+01,8.866922485e+00,2.310824303e+00,2.344142573e+01,2.195967453e+01,9.452370970e+01,5.859001450e+01,3.666481615e+00,6.912759400e+01,3.272618468e+01,3.400193138e+01
3.443861028e+01,7.101659905e+01,8.827199446e+01,2.598231973e+00,3.005448953e+01,2.698710316e+01,6.476298899e+01,7.912949000e+01,7.019943321e+01,8.623438025e+01,2.338593410e+01,8.355077029e+00,4.428284179e+01,3.862700948e+01,2.033220220e+01,2.552011774e+01,3.231795477e+01,5.897680531e+01,3.255146674e+01,5.522775908e+01,5.617842085e+00,5.529025480e+01,2.639550741e+00,9.566504131e+01,7.930656956e+01,7.535564290e+01
6.351658458e+01,2.599878206e+01,7.132692379e+01,7.442574452e+01,4.430457602e+01,4.092202310e+01,7.942513401e+01,7.194989091e+01,7.331380508e+01,6.021408203e+01,5.064689802e+01,2.390129208e+01,4.700365366e+00,2.030443543e+01,5.689785245e+01,2.258487807e+01,1.242658145e+01,6.691124071e+01,7.537779029e+01,3.802917314e+01,4.204081365e+01,1.385604986e+01,4.765132469e+01,5.637883915e+01,6.788625951e+01,6.503236362e+01
8.289637279e+00,6.656529049e+01,4.830974923e+01,6.780337274e+01,1.885170714e+01,8.479582855e+01,4.246702941e+01,2.015372093e+01,9.976006554e+01,9.267238406e+00,8.528870316e+01,9.691905311e+01,9.643897349e+00,6.902559207e+01,2.559635535e+00,8.184280416e+01,6.653262170e+01,2.371030969e+01,3.080946440e+01,7.081090070e+01,4.957246175e+01,1.514647656e+01,3.720320467e+01,3.114331571e+01,8.298753570e+01,2.070200495e+01
7.452233554e+01,1.502769036e+01,4.259669680e+01,9.969161885e+01,7.322278453e+01,5.839339372e+01,6.542372040e+01,4.744959122e+01,1.353822248e+00,4.395345874e+01,4.239937495e+01,6.310371074e+01,8.276809290e+01,9.983097634e+01,1.829066262e+01,9.222709674e+01,9.185551364e+01,9.002431830e+01,8.332794541e+01,6.311709873e+01,5.753735074e+01,6.466506353e+01,9.410414403e+01,9.105116400e+01,2.641590152e+01,1.461738788e+01
4.106609566e+01,2.058742446e+01,8.108918074e+01,5.315637905e+01,7.623044412e+01,8.985276986e+01,5.300339512e+01,3.410614233e+00,7.705096529e+00,1.519777530e-01,1.539454973e+01,4.023729950e+01,2.835814438e+01,3.272846151e+01,4.323480415e+01,2.272246987e+01,2.741364836e+01,2.929584726e+01,6.132943602e+01,9.925580155e+01,6.722867096e+01,5.102359889e+01,5.064675674e+01,6.313883441e+01,7.513587808e+00,8.086521743e+01
4.975059921e+01,4.329121595e+01,7.852238601e+00,8.903250795e+01,1.916668789e+01,4.455576624e+00,3.863548497e+01,8.310463119e+01,5.152092877e+01,9.887367187e+01,2.887048382e+01,4.362195918e+01,1.113482229e+01,9.099484825e+01,3.587244574e+00,8.633698008e+01,6.854815192e+00,8.319278766e+01,9.901915587e+01,9.859156328e+01,9.660642603e+01,2.495281226e+01,3.298454087e+01,5.332474159e+01,8.192108852e+01,5.702960800e+01
7.774233303e+01,5.344764980e+01,2.632372197e+01,9.069725642e+00,2.178025000e+01,2.877254045e+01,7.439970253e+01,1.516961195e+01,4.516883521e+01,2.377886229e+01,7.261941100e+01,9.108738124e+01,9.598266278e+01,8.463698220e-02,5.368716009e+00,1.316032936e+01,4.242598787e+01,4.353970904e+00,2.578161516e+01,8.857325403e+01,4.726735644e+01,4.200187268e+01,4.153286725e+01,2.320350502e+01,8.053482010e+00,6.161478082e+00
8.854654158e+01,8.994567865e+01,6.410342894e+01,8.987569016e+01,9.656947402e+01,6.696209846e+01,5.445243160e+01,2.534294770e+01,5.499115793e+01,4.316474227e+01,9.798303923e+01,5.563288310e+01,2.504949428e+01,1.195148518e+01,2.894528888e+01,7.732665968e+01,3.835525720e+01,2.118820452e+01,7.382410770e+01,3.095067724e+01,4.617254926e+01,3.737853112e+01,6.437879054e+01,4.339547879e+01,2.409814967e+01,1.341939616e+00
5.419079986e+01,4.475312295e+01,8.209508129e+01,1.059624794e+01,2.570518405e+01,6.166032246e+01,2.186643262e+01,1.361498255e+01,8.321180553e+01,6.546982916e+01,3.052362275e+01,6.021118826e+01,1.892578798e+00,1.215143061e+01,6.443307762e+01,7.476652266e+00,6.726611663e+01,7.340457551e+01,7.044675953e+01,9.251047852e+01,4.518106024e+00,8.812700287e+01,7.078309796e+01,5.327973649e+01,3.838918578e+01,4.113310919e+01
8.058070944e-01,4.281202099e+00,5.720563814e+01,8.622342339e+01,3.381216438e+00,3.505507173e+01,1.817822216e+01,3.747093637e+01,2.001179477e+01,7.110281926e+01,6.419187684e+01,5.487740714e+01,3.272035421e+01,1.406184464e+01,4.060199250e+01,5.495913596e+01,6.399664304e+01,7.146149833e+01,8.771574101e+01,8.688891737e+01,2.760827105e+01,8.930026135e+01,5.737361326e+01,7.224236021e+01,2.876468920e+01,8.970166058e+01
4.598793867e+01,6.497822770e+01,5.468746098e+01,1.347260974e+01,6.119416032e+01,4.570422901e+01,5.629654195e+01,7.342667187e+01,3.500278100e+01,7.091047426e+01,1.264789545e+01,2.174616221e+01,7.840636751e+01,9.274533958e+01,2.434318586e+01,3.116037217e+01,4.976001659e+01,8.364136027e+01,3.701317543e+00,6.561353131e+01,8.991774964e+01,1.954965515e+01,3.785843026e+01,3.232889504e+01,6.131532497e+01,9.786093242e+01
9.450898646e+01,6.330774094e+01,4.465388987e+01,2.482845790e+01,9.748328014e+01,8.594827040e+01,1.529573091e+01,2.518127265e+01,7.526590108e+01,6.795470064e+00,4.814585479e+01,5.518361247e+01,2.529632653e+00,1.686262826e+01,9.980966623e+01,2.149342596e+01,1.351277276e+01,8.308653371e+01,4.401517039e+01,8.570084871e+01,4.638008289e+01,9.767231131e+01,2.195482124e+01,7.180347309e+01,2.145558682e+01,5.711243293e+01
6.337037261e+01,6.063441667e+01,2.333895211e+01,8.612920882e+01,2.886985108e+01,6.446032634e-01,8.180083869e+01,8.953335555e+01,2.200972931e+01,3.435670825e+01,1.663978818e+01,3.101460705e+01,3.588861977e+01,4.068028984e+01,2.946566714e+01,5.909072042e+01,1.001227009e+01,1.448389125e+00,4.574715864e+00,8.556498340e+01,1.081113621e+01,7.095419234e+01,2.063467706e+01,7.917369414e+01,8.362916583e+01,8.870881513e+01
9.891998902e+01,5.687619318e+01,2.360953419e+01,5.491766135e+01,1.337869006e+01,1.158420350e+01,2.637163640e+01,2.217210642e+00,8.090245244e+01,3.145331863e+01,5.878627782e+01,7.840278493e+01,7.728235890e+01,4.718826909e+01,7.608971473e+01,1.882268408e+01,6.130011682e+01,3.801049774e+01,8.182772973e+01,5.568922516e+01,7.091105931e+01,6.153174689e+01,4.735857370e+01,5.644400529e+01,1.618005784e+01,4.895108556e+01
6.311648990e+01,2.476518216e+01,2.975929442e+01,5.712765725e+01,4.030040936e+01,7.529735018e+01,1.850539119e+00,1.886107839e+01,4.872918379e+00,6.451575941e+01,5.013811522e+01,4.280514793e+01,6.574332994e+01,6.819810598e+01,3.518102406e+01,9.347757901e+01,5.120924775e+01,4.667459868e+00,8.616257623e+01,9.662823312e+01,8.950441747e+01,9.194065493e+01,8.403600454e+01,5.685101268e+01,1.513942381e+00,4.270331833e+01
8.536932189e+01,3.213350637e+01,4.486527068e+01,1.945556122e+01,8.613143377e+01,9.392095987e+01,2.956221583e+01,3.344080008e+01,3.861517022e+01,5.062731558e+01,3.707810970e+01,2.024782964e+01,9.907207419e+01,3.893448056e+01,4.430018569e+01,6.245149843e+01,3.054451404e+01,6.454358257e+01,1.991126413e+01,9.883681649e+01,3.961521567e+01,1.796314846e+01,4.129557232e+01,1.897655716e-01,8.789653213e+01,3.004128618e+01
6.603823075e+01,2.884275915e+01,7.637576141e+01,9.140690189e+01,4.281489175e+01,7.945076242e+01,5.713125090e+01,2.190363738e+01,3.388151321e+01,5.858369570e+01,6.966433044e+01,5.962251568e+01,3.853156397e+00,8.905034092e+01,7.583661504e+01,2.914002485e+00,9.353296437e+00,4.104657489e+01,4.608283334e+01,2.948924617e+01,2.125584603e+01,7.403906451e+01,1.998612945e+01,8.815327360e+01,8.464127052e+00,5.742036960e+01
8.285485498e+01,4.681747488e+01,2.191636479e+01,7.622591901e+01,8.403587057e+01,2.427502002e+01,1.962809182e+01,3.359626475e+01,9.010179578e+01,3.020649410e+01,5.897325648e+01,7.748328923e+01,7.084380578e-01,6.748091203e+01,7.758154880e+01,3.211757526e+01,2.945528884e+01,6.189624530e+01,8.922165605e+01,8.273132775e+01,8.065150051e+01,5.158562217e+01,6.573585440e+01,5.659164089e+01,8.212710515e+01,4.966592945e+01
3.331866443e+01,8.939248232e+01,3.493576836e+01,6.245485714e+01,9.968935219e+01,6.097397382e+01,7.756139218e+01,6.054156716e-02,2.025502568e+01,3.496572773e+00,5.454063542e+01,3.515043070e+01,6.638060693e+01,1.999950738e+01,2.951029321e+01,4.613780907e+01,4.749355560e+01,5.071335814e+01,8.940506990e+01,3.907695803e+01,9.193049987e+01,4.628055796e+01,2.533210546e+01,7.420698446e+01,1.333404034e+00,4.562016532e+01
