v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76
7.174261342e+01,8.301782727e+01,6.646270703e+01,5.825002561e+01,7.125236934e+01,1.300988002e+01,8.913410137e+01,7.092427606e+01,1.557548586e+01,6.110052051e+01,7.746960059e+01,7.527209925e+01,5.999300094e+01,5.581733884e+01,1.514699490e+01,8.386708159e+00,8.537388065e+01,3.166623279e+00,1.669163793e+00,5.705627050e+00,8.591564654e+01,8.959437714e+01,9.843228851e+01,3.721360616e+01,1.292133744e+01,6.803098784e+01,5.313882809e+01,4.773739608e+01,2.450050165e+01,8.399273131e+01,2.232402212e+01,3.025925785e+01,3.619665381e+01,9.580795253e+01,3.607269160e+01,6.523689766e+01,6.532522455e+01,8.245421260e+01,9.332420517e+01,7.052921198e+01,4.180598411e+01,6.542857911e+00,6.790451735e+00,2.584919121e+01,8.015372503e+01,4.348089384e+01,6.128075179e+00,7.920380829e+01,4.924278032e+00,6.521913185e+01,2.646485552e+01,7.735766314e+01,6.238419479e+01,9.891474580e+01,2.271824468e+01,8.273086786e+01,2.140409741e+01,1.003129783e+01,3.127334005e+01,4.433732713e+01,7.404958371e+01,3.921680314e+01,2.216033295e-01,4.534289848e+01,6.466948241e+01,4.942700313e+01,9.095846587e+01,5.283601407e+01,4.051511900e+01,7.366602260e+00,6.708587175e+01,1.543896005e+01,8.461008718e+01,2.610419163e+01,5.893702157e+01,9.543765061e+01
4.725875151e+01,6.101984063e+01,1.161239607e+01,9.357195054e+01,9.639512121e+01,4.079505058e+01,4.103428021e+01,9.862126198e+01,1.685195248e+01,7.352613293e+01,2.901577297e+01,3.715635920e+01,2.989885404e+01,6.503312511e+01,8.321016312e+01,7.764254633e+01,5.970681996e+01,6.201271434e+01,2.252600232e+01,4.893742714e+01,3.365192866e+01,1.861953328e+01,5.822578632e+01,4.787059991e+01,1.975512295e+01,7.412036215e+01,9.815178105e+01,5.694381675e+01,8.020135391e+01,1.522995209e+01,9.608426410e+01,6.831540937e+01,3.059931651e+01,1.020528065e+01,3.539980929e+01,2.692388275e+01,8.354999798e+01,5.581058660e+01,6.855474718e+01,4.200706137e+00,3.685849753e+01,7.168130063e+01,5.316597280e+01,5.217876325e+01,8.781149011e+01,9.971092134e+01,3.669581489e+01,6.530894799e+01,5.189340133e+01,7.522501380e-01,2.065667146e+01,6.797696214e+01,6.762782754e+01,3.460671110e+01,9.184338201e-01,7.098353621e+01,6.369142065e+01,6.165065073e+01,2.931173268e+01,8.541793573e+01,2.528790526e+01,1.069908426e+01,4.663714003e+01,2.758265770e+01,4.982911607e+01,3.037381646e+01,9.069041995e+01,2.812991855e+01,1.843911588e+01,8.694218025e+01,7.702946278e+01,3.889925109e+01,7.281850682e+01,9.158761569e+01,7.908531253e+01,6.467138885e+01
8.975707079e+01,8.499168197e+01,4.355141296e+01,8.345102410e+01,7.932769974e+01,6.029287186e+01,2.961782865e+01,9.863528746e+00,5.377094080e+01,2.149387681e+01,3.253503732e+01,3.829598936e+01,3.599656635e+01,9.027166418e+01,1.716034940e+01,3.638497623e+01,5.285394258e+01,6.164575108e+01,5.588348499e+01,8.638037844e+01,5.350101916e+01,2.414581750e+01,7.038343384e+01,9.095396791e+01,6.873639739e+01,2.794016543e+01,8.618931896e+01,9.495402654e+01,3.601760327e+01,6.362693875e+01,4.821704893e+01,8.163083404e+01,7.023405842e+01,8.178738633e+01,2.569389211e+01,1.379261596e+01,5.694569530e+01,8.065837331e+01,6.615297994e+01,8.097506660e+01,5.428045586e+01,7.171685463e+01,7.289149520e+01,3.230761125e+01,7.073804417e+01,7.374562092e+01,8.766919285e+00,9.115607288e+01,8.503902180e+01,9.071463319e+01,9.772518367e+01,8.169945930e+01,3.372863172e+01,2.437396326e+01,5.366527019e+01,6.404705877e+01,4.473836890e+01,4.580335887e+01,3.294767315e+01,1.746886015e+01,2.479531881e+01,9.143939221e+01,7.685719472e+01,2.526795683e+01,5.226668334e+00,5.964915265e+01,8.799110368e+01,6.094742382e+01,5.334744397e+01,5.270290474e+01,8.612514504e+01,7.709119668e+01,6.010088366e+01,7.484793375e+01,8.831722897e+01,4.595060776e+00
4.960237682e+01,1.673024762e+01,1.825117174e+01,4.945007634e+01,6.595720669e+01,6.308207963e+01,3.042153498e+00,7.398502013e+00,5.822281044e+01,9.300150664e+01,5.717081916e+01,6.001095314e+01,1.556065534e+01,5.092238899e+01,1.729511889e+01,9.784488842e+01,3.743992489e+01,8.976844632e+01,6.369421436e+01,9.665405018e+01,4.257890700e+01,3.960127207e+01,6.439024085e+01,2.947091090e+01,8.386988833e-02,4.251023039e+01,2.475767522e+01,9.060037080e+01,2.531585180e+01,6.821923368e+01,4.921043282e+01,3.934747932e+01,2.591362674e+01,7.570969415e+01,1.877083350e+01,3.750672382e+01,6.811974819e+01,1.114224861e+01,9.155352470e+01,5.915126303e+01,8.167232154e+01,3.000925734e+01,6.608378418e+01,7.873105045e+01,4.001892436e+01,9.617514937e+01,7.178785900e+01,8.909782486e+01,7.696912622e+01,3.070797445e+01,4.865476076e+01,1.334070425e+01,6.042299782e+01,7.894380883e+01,2.383622026e+01,9.055886683e+01,6.937632639e+01,6.628261206e+01,4.748846172e+01,9.337492469e+01,8.820077830e+01,5.228800317e+01,4.407071927e+01,7.682798357e+01,1.642777083e+01,5.621841845e+01,3.500956879e+01,6.112303340e+01,9.833583759e+01,7.181809327e+01,4.804793394e+00,8.304152319e+01,1.931790179e+01,7.830419574e+01,8.758643308e+01,1.388645783e+00
3.609155233e+01,5.517198303e+01,9.155996632e+01,6.767555392e+01,1.107515295e+01,6.498195796e+01,9.193413023e+01,1.588043401e+00,3.204467060e+01,4.381688635e+01,9.442952451e+01,9.450701645e+01,5.557609091e+01,9.248016815e+01,6.805388936e+01,2.703347252e+01,7.358649766e+01,5.188488312e+01,3.789452466e+01,3.754724656e+01,7.254069114e+01,5.104966517e+01,8.060031242e+01,8.142962014e+01,7.591679564e+01,1.086502220e+01,6.513310637e+01,3.530862493e+01,8.362066036e+01,8.580643137e+01,6.317478913e+01,1.213172226e+01,7.724703731e+01,5.651275033e-01,6.847134481e+01,6.945817292e+01,6.577185342e+01,7.858098975e+01,8.896024860e+01,3.314651102e+01,9.120627089e+01,7.874142987e+01,1.823411074e+01,3.365153014e+01,5.069912594e+01,6.937009982e+01,9.683178979e+01,7.579564937e+01,9.581669947e+01,3.141695170e+01,6.798464972e+01,9.416158860e+01,6.550936807e+01,8.007229630e+01,7.465099070e+00,9.209315064e+01,2.220996417e+01,5.209593680e+00,1.148582406e+00,5.465990770e+01,7.717539762e+01,3.276866516e+01,7.549184829e+01,5.209901261e+01,5.573642213e+01,2.149756651e+00,9.258321803e+01,3.164523551e+01,7.543559713e+01,5.298268492e+01,4.106089842e+01,2.995350167e+01,8.941234255e+01,7.073418137e+01,2.646229592e+01,8.737397850e+00
2.702992996e+01,7.247224268e+01,7.260828801e+01,8.054846815e+01,9.758507054e+00,8.306333193e+00,7.376303231e+00,2.400656165e+01,2.058324330e+01,8.758758699e+01,4.135900742e+01,2.914161278e+01,3.711591347e+01,1.955673133e+01,6.862355375e+01,4.576077634e+01,5.938832395e+01,3.068259867e+01,9.039443875e+01,5.869037561e+01,4.338858539e+01,8.985372911e+01,6.149953184e+01,9.895768020e+01,5.387682456e+01,9.823649207e+01,3.636284881e+01,7.762487142e+01,4.369613735e+01,4.708392311e+01,3.329239357e+01,8.449005209e+01,5.595709483e+01,1.801349176e+01,2.154674301e+01,1.396863370e+01,2.805012841e+01,1.137822124e+01,8.185924785e+01,9.012881362e+01,5.139658419e+01,2.712701023e+00,6.315465752e+01,2.066093594e+01,4.891486649e+01,7.678127282e+01,4.873231073e+01,9.815631892e+01,4.515713618e+01,2.008487104e+01,1.573648414e+01,3.409452732e+01,8.585631224e+01,6.091616727e+01,2.781669847e+01,9.451402328e+01,7.145719879e+01,4.352339957e+01,9.050429376e-01,9.697031940e+01,6.466400157e+01,5.702588325e+01,7.215568362e+01,9.914315800e+01,4.176091707e+01,4.051616323e+01,2.274890376e+01,4.608863066e+01,3.268545674e+01,8.396499750e+01,2.863402174e+01,7.317463324e+01,2.263364960e+01,8.338659001e+01,9.118922950e+01,5.812253810e-01
8.574299580e+01,6.212906167e+01,9.873362653e+01,6.361138694e+01,2.701545165e+01,4.892777547e+00,6.366071442e+01,6.140271726e+01,6.811447882e+01,2.561312540e+01,3.764106613e+01,2.478087968e+01,9.018914051e+01,3.269411935e+01,9.812621623e+01,9.020280571e+01,4.444440169e+01,7.099946540e+01,9.992022364e+01,5.729131608e+01,7.202226760e+01,1.346332731e+01,5.616705120e+01,5.871019661e+01,9.479411826e+01,5.926134618e+01,6.642824516e+01,6.093941319e+01,2.049323760e+01,7.553828030e+01,7.580573325e+01,9.770466640e+01,8.161842110e+01,9.962494449e+01,5.269122328e+01,7.511779992e+01,1.272246668e+01,7.754242721e+01,2.655679048e+01,6.555629726e+01,2.078886962e+01,8.060973774e+01,3.285160314e+01,3.336260717e+01,5.525051208e+01,9.472174447e+01,2.971030980e+01,8.764172439e+01,3.203512061e+01,2.678163574e+01,5.543407187e+01,5.269088571e+01,1.992560629e+01,4.988147937e+00,8.509540758e+01,9.192058030e+01,2.675095511e+01,7.776395784e+01,9.838543791e+01,9.025690103e+01,1.062023917e+01,2.719488549e+01,9.933798737e+01,7.601507773e+01,7.495363083e+01,1.213070153e+01,7.194437036e+00,9.326383632e+01,7.170132499e+01,2.857770586e+01,5.615988832e+01,4.897650157e+01,9.513417559e+01,6.685272134e+01,6.172331527e+01,6.085980847e+01
4.382655651e+01,7.656168199e+01,9.465562045e+01,6.647828139e+01,7.253859129e+01,8.240224861e+01,8.194996283e+01,2.339590433e+01,9.814293454e+01,2.832656818e+01,1.635747400e+01,8.019852200e+01,7.774500243e+01,7.717675163e+01,6.362515861e+01,1.726019351e+01,1.022092067e+01,8.325489686e+01,3.379888784e+01,1.860311420e+01,9.990934330e+01,5.866720405e+01,8.449664674e+01,6.356508064e+01,6.914584655e+01,8.005293063e+01,1.683704314e+01,1.817832072e+01,4.589237386e+01,9.725913877e+01,4.918840238e+01,1.027367140e+01,9.759161711e+01,8.960140464e+01,5.712365612e+01,9.164226429e+01,6.969922019e+01,3.152851307e+00,1.311418978e+01,8.353529178e+01,1.238125827e+01,2.004148103e+01,3.180798738e+01,9.957703588e+01,9.412935101e+01,7.181437362e+01,2.761890042e+01,1.447329010e+01,9.015555447e+01,9.516872156e+01,8.834850164e+01,4.136263018e+01,1.441159934e+01,3.647568151e+01,4.948117620e+01,4.986314559e+01,8.707407153e+01,3.343512170e+01,7.395181513e+01,2.087920142e+01,2.431823884e+01,6.556424554e+01,3.365004035e+01,6.315817520e+01,9.420154392e+01,6.567214609e+01,5.570113941e+01,1.875549056e+00,8.746460630e+01,7.049792079e+01,4.965622986e+01,7.033791929e+01,5.503396357e+01,9.588090333e+01,3.074810555e+01,6.913145814e+01
1.545542739e+01,5.541013869e+01,5.867242653e+01,6.505840890e+01,7.572689847e+01,9.230302303e+00,7.712198511e+00,5.567132841e+01,5.501492797e+01,4.994709768e+01,9.247633109e+01,5.038144914e+01,1.717652893e+01,6.242503670e+01,1.690161287e+01,9.004143582e+01,2.903281520e+01,2.660176009e+01,6.151176578e+01,6.314015498e+01,2.917579847e+01,5.659778395e+01,2.601255714e+01,6.249359547e+01,1.418189295e+01,1.507955962e+01,6.308390696e+01,5.569859676e+01,5.091251796e+01,7.046719656e+01,6.051821091e+01,8.477236059e+01,3.649769548e+01,7.206538999e+01,3.951352628e+01,9.388604647e+01,3.073208305e+01,7.636364735e+01,2.643491291e+01,6.605375458e+01,2.261588390e+01,6.974694368e+01,1.528259777e+01,4.640618334e+01,3.808554663e+01,5.711651112e+01,3.206888272e+01,3.108442268e+01,9.454471529e+01,1.608619316e+01,1.754466813e+00,7.124698636e+01,9.201203359e+01,3.977791657e+01,9.590904551e+01,4.904429056e+01,1.742551669e+01,2.461555080e+00,3.986077566e+01,1.954304920e+01,2.065542934e+01,9.327537806e+01,6.214146598e+00,7.827020238e+01,9.773524714e+01,9.273480487e+01,1.390113980e+01,1.775386258e+01,5.612899455e+01,4.854593552e+01,6.236069564e+01,1.025652132e+01,8.725698739e+01,7.029169934e+01,5.372884659e+01,6.894687567e+01
4.365646157e+01,7.643930574e+00,1.954750106e+00,7.122789300e+01,4.407066540e+01,3.929994394e+01,9.284400418e+01,5.582719957e+00,2.614981191e+00,2.986641901e+01,5.354589416e+00,4.775150946e+01,3.022152186e+01,6.342492636e+01,9.373133014e+01,2.229703746e+01,4.731525040e+00,5.436453236e+01,8.422995552e+01,2.550694485e+00,1.051973854e-01,4.574484810e+01,2.967418344e+01,6.754205776e+01,7.169541455e+01,8.052617502e+01,2.746279106e+01,9.131404038e+01,2.232898745e+01,2.352276272e+01,5.668026540e+01,3.407779671e+01,3.360198657e+01,3.168108261e+01,6.779838943e+01,4.415014820e+01,3.855997922e+01,8.412368034e+01,1.181255821e+01,1.418490159e+01,8.177533454e+01,5.293867813e+01,3.160265164e+01,1.051063324e+01,8.888444499e+01,2.313137642e+01,6.389217400e+01,4.583878311e+01,7.512589768e+00,3.124492171e+01,5.876433751e+01,9.424653219e+01,2.203186226e+01,9.247802900e+01,3.903141171e+01,5.887424641e+01,5.758255857e+01,4.799622257e+01,2.086809352e+00,1.976243585e+00,9.221255425e+01,2.938741641e+01,7.045926137e+01,8.345666406e+01,5.446006206e+01,9.160175763e+01,7.269720281e+01,8.562079869e-01,4.060395939e+01,2.702558680e+00,2.755185096e+01,4.018790914e+01,2.639674142e+01,4.399097298e+01,9.384181383e-02,6.291994572e+01
3.915525714e+01,5.668784977e-01,3.260001828e+01,6.058339389e+01,7.962310944e+01,6.605588768e+01,8.157322773e+01,6.565913952e+01,2.313602995e+01,2.128186996e+01,2.431113407e+00,3.884207042e+01,6.487978142e+01,3.709985740e+01,7.957673548e+01,7.172951477e+01,9.335492723e+01,4.864658210e+00,4.280938902e+01,1.445777500e+01,3.573318423e+01,1.977025386e+01,4.446825520e+01,8.559377065e+01,8.276028352e+00,9.009399412e+01,5.004558091e+00,8.230948924e+01,5.363592505e+01,5.044516070e+01,4.906193119e+01,2.349343513e+01,6.356857177e+01,1.416942169e+01,1.792898101e+01,8.611810939e+01,4.219034233e+01,2.286950798e+00,1.592308416e+01,3.321823500e+01,1.023911891e+01,9.532008541e+01,4.839969362e+01,7.420713369e+01,3.118263174e+01,5.621310171e+01,3.113750173e+01,3.473664760e+01,5.762774465e+01,8.743983073e+01,7.749580905e+01,1.594746299e+01,3.604485202e+01,5.465011872e+01,8.511905090e+01,2.569536579e+01,9.790172350e+01,2.087612338e+01,4.400649012e+01,9.462636094e+01,2.029060597e+01,8.580839948e+01,6.980036788e+01,3.571039863e+01,3.742892175e+00,5.871730813e+01,7.970947079e+00,9.283444612e+01,4.785751442e+01,5.588148504e+01,4.315844032e+01,3.009400204e+01,2.372800318e+01,5.052722331e+01,8.018313189e+00,9.755180343e+01
3.758177647e+01,9.262398514e+00,8.138235348e+01,6.339839543e+01,1.124460642e+00,4.768565107e+01,8.283445402e+01,2.671686716e+01,5.248535062e+01,5.059384868e+01,9.526647748e+01,8.908562801e+01,6.436487607e+01,8.730034288e+01,7.818346256e+01,3.892445263e+01,7.880701577e+01,1.743999305e+01,6.451728900e+01,4.319062148e+01,2.991663544e+01,3.160655300e+00,6.800281259e+00,1.849198309e+01,9.887126315e+00,3.240599324e+01,7.297682580e+01,9.079062320e+01,1.398966393e+01,9.805921325e+01,2.311706638e+01,5.259333777e+01,1.453677855e+01,4.607008506e+01,6.277030969e+01,7.006648382e+01,5.103789994e+01,5.070119334e+01,8.949849846e+01,1.021488131e+01,8.053061839e+01,1.471795616e+00,2.619703431e+01,7.120740710e+00,2.157295700e+01,3.808796796e+01,8.226155995e+01,6.215729712e+01,8.758132157e+00,6.016348923e+01,2.806622026e+01,9.780425084e+01,2.874444799e+01,6.527065350e+01,4.635883351e+01,9.979777641e+01,5.174539383e+00,4.165418197e+01,4.237182933e+01,3.970394392e+01,9.788939008e+01,1.670650000e+01,8.119961681e+01,7.340187163e+01,1.320831798e+00,3.953510494e+01,4.015197680e+01,8.223806151e+01,5.390871582e-01,3.812094650e+01,1.941986793e+01,2.741299993e+01,5.350694418e+01,1.121594620e+01,5.943408913e+01,3.226024698e+01
8.657794521e+01,1.173814126e+01,8.650855332e+01,6.872738338e+01,5.466325957e+01,3.559117588e+01,4.593241569e+01,2.785061575e+01,2.604887947e+01,6.527155881e+01,2.937703050e+01,8.465067956e+01,7.471065341e+01,6.484333834e+01,4.679876567e+01,4.359302004e+00,1.284764035e+01,5.864705299e+01,6.952203076e+01,6.811958621e+01,5.302098500e+00,6.305781240e+01,1.637610615e+01,8.146112895e+00,2.732439873e+01,8.806945840e+01,9.214483434e+01,9.625831652e+01,7.823466903e+01,1.971099229e+01,4.391001487e+00,7.603026548e+00,8.188304804e+01,2.752165439e+00,5.203065543e+01,7.185416728e+01,2.235344433e+01,5.973984462e+01,7.982000897e+01,6.839038190e+00,7.193320895e+01,7.831201163e+01,2.992712607e+01,5.905537413e+01,9.320359957e+01,8.446439291e+01,7.815853775e+01,5.920537855e+01,8.457632455e+01,8.836276227e+01,7.592999814e+01,3.206921424e+01,2.932435026e+01,8.041913359e+01,3.768397819e+01,3.439444624e+01,8.278768177e+01,9.627750274e+01,8.290818941e+00,5.250649741e+01,7.227624892e+01,9.721099073e+01,9.982078236e+01,9.045516883e+01,4.754022787e+01,6.572668220e+01,5.913080945e+01,5.504791636e+01,5.164817733e+01,1.063327077e+01,7.665260420e+01,1.688629506e+01,6.143260560e+01,7.039813117e+01,3.979924489e+01,8.863890603e+01
5.655607536e+01,3.472246804e+01,5.666773210e+01,3.904528303e+01,6.731047152e+01,8.499960902e+01,4.884511674e+01,2.801997130e+01,6.189734838e+01,5.499229487e+01,3.106809210e+01,2.364377970e+01,8.134114567e+01,5.229661117e+01,4.716317119e+01,8.853604773e+01,1.239458225e+01,7.769963284e+01,1.762137656e+01,2.207332930e+01,5.489478423e+01,1.436227636e+01,6.505640080e+01,6.988619516e+01,9.432114117e+00,4.826854452e+01,1.304249439e+01,8.269379474e+00,4.680355291e+01,2.135308503e+01,6.358172840e+01,3.145573801e+01,5.450744665e+00,7.752672559e+01,9.213493862e-01,6.119612111e+01,3.890052159e+00,5.104080155e+01,1.707810622e+01,2.163643351e+01,9.670872023e+01,1.168846720e+01,3.276350215e+01,1.460938068e+00,6.383273724e+01,2.519008540e+01,9.439813651e+00,8.704297867e+01,5.236927172e+01,9.827619806e+01,6.018383573e+00,1.944028661e+01,4.485305124e+01,4.452130069e+01,7.133473512e+01,6.817884762e+01,1.384138003e+01,9.567970569e+01,9.079453847e+01,6.418555627e+01,7.836029227e+01,7.476663549e+01,2.185798370e+01,6.849812719e+01,3.641447227e+01,1.260183561e+01,3.179465110e+01,2.919224623e+01,2.319306638e+01,6.078838291e+01,2.773146246e-01,1.807686145e+01,5.056870055e+00,4.443702144e+01,2.674271128e+01,8.225811400e+01
1.347218761e+01,3.253016641e+01,5.544074269e+01,9.268901165e+01,2.969071261e+01,2.643510726e+01,7.804493204e+01,8.083017847e+01,5.135366006e+01,1.251974636e+01,7.617709916e+01,4.574851925e+01,9.493760554e+01,2.475691859e+01,2.284793110e+01,1.280717334e+01,1.338866040e+01,7.660009742e+01,1.950113409e+01,5.498524345e+01,7.911092589e+01,3.503931227e+01,7.056214105e+01,5.974512300e+01,2.480569862e+01,1.392352568e+01,9.330654716e+01,4.638826860e+01,1.891566712e+01,2.336217520e+01,8.856371753e+01,2.364362301e+01,5.653224933e+00,7.300355269e+01,9.682702863e+01,7.020540926e+01,9.049994864e+01,8.383148240e+01,4.366607057e+01,4.298936285e+01,4.958752841e+01,8.043172436e+01,4.612726403e+00,6.194289106e+01,2.480345529e+01,6.541010404e+01,7.968167038e+01,5.184184730e+01,1.047230355e+01,5.245647383e+01,9.924321723e+01,4.361732806e+01,8.398749161e+01,7.154691059e+01,1.212955967e+01,2.142671548e+01,3.897394682e+00,7.612612850e+01,5.384766952e+01,7.333035653e+01,7.564435261e+01,2.234775434e+01,7.895115517e+01,1.248701691e+01,7.862292137e+01,4.983755086e+01,8.303041383e+01,2.418857474e+01,9.236081346e+01,4.216178502e+01,8.024137379e+01,8.633715245e+01,8.414410284e+00,4.301312811e+01,5.618471154e+01,6.638273773e+01
4.492477422e+00,4.095043815e+01,1.589416887e+01,5.864676243e+01,9.746905248e+01,7.329785289e+00,9.995618831e+01,4.389877670e+01,6.801276900e+01,7.259328458e+01,6.589729938e+01,8.748933157e+01,4.283223125e+01,2.056427938e+00,5.979780758e+00,6.443876238e+01,6.767332142e+01,3.078484825e+01,8.201292548e+01,2.294096655e+01,6.306583428e+01,1.322244147e+01,2.878128076e+01,4.792305484e+01,2.582010628e+01,9.126777805e+01,5.158693917e+01,8.410310628e+01,6.354230725e+01,6.359013146e+01,7.330032812e+01,2.494126762e+01,1.541017772e+01,9.913040587e+01,1.407227058e+01,3.688750621e+01,5.882938071e+01,4.733112500e+01,3.662148479e+01,3.241059060e+01,3.770395311e+01,6.924675593e+01,9.365534277e+01,3.226960149e+01,8.475340649e+01,5.829945863e+01,9.519062085e+01,6.638514093e+01,8.363486824e+01,5.802909133e+01,6.652947570e+01,4.256668680e+01,7.970347934e+01,1.471479111e+01,4.307024246e+01,2.947315224e+01,9.017990254e+01,3.809862801e+01,4.045050506e+01,7.181947466e+01,9.093836445e+01,5.598831138e+01,8.472217871e+01,9.633409137e+01,5.502686214e+01,6.536468869e+01,6.096481945e+01,1.639836136e+01,9.640665940e+01,1.643020392e+01,6.191458057e+01,3.379617960e+01,7.111363980e+00,3.389131498e+01,2.071346383e+01,7.327133318e+00
8.000068206e+01,3.015611471e+01,1.579922210e+01,9.821596427e+01,3.984057615e+01,1.514508730e+01,1.428480040e+01,5.826526105e+01,5.289764377e+01,2.357729393e+01,3.362449250e+01,7.157851469e+01,2.784853717e+01,5.150488355e+01,5.865053258e+01,2.740314321e+01,1.825012007e+00,4.803121346e+01,2.366857642e+01,4.848367983e+01,6.001844780e+01,7.546289557e+01,1.704051001e-01,3.122287450e+01,2.752233212e+01,1.421450347e+01,5.853467283e+01,4.287508009e+01,3.529491842e+00,6.647421781e+01,5.654449346e+01,9.094765689e+01,1.599432834e+01,5.849650148e+01,2.230541010e+01,6.367758531e+01,5.647210064e+01,8.367879785e+01,5.486225320e+01,4.690130942e+01,2.525509144e+01,3.231157669e+01,3.971084594e+01,5.584462286e+01,9.262851823e+01,9.876208744e-01,6.299617755e+01,1.341832540e+01,3.001579313e+01,3.701042045e+01,8.612807982e+01,5.959000992e+01,3.036624452e-01,2.063820145e+01,6.591812885e+01,7.659173867e+01,9.408203166e+01,4.006687688e+01,9.662187694e+01,9.585390289e+01,2.575928774e+01,9.915422402e+01,4.702925527e+01,2.921730933e+00,4.234632131e+01,1.871760047e+01,3.539369852e+01,2.438850940e+01,9.749580282e+01,1.600983032e+01,6.077718042e+00,9.996981790e+01,1.824087134e+01,2.976932470e+01,9.556508520e+01,4.031477393e+01
9.879514112e+01,8.766206220e+01,7.470974965e+01,4.016104463e+01,4.262959546e+01,3.208052988e+01,8.890789106e+01,3.624112873e+01,9.640173093e+01,2.733209968e+00,7.306630836e+01,6.681151471e-01,3.327627608e+01,7.952432358e+01,2.086315379e+00,3.926296887e+01,9.290783428e-01,5.992503494e+01,2.266477035e+01,4.218185786e+01,3.962745257e+00,3.798009612e+01,2.371142993e+01,3.313803077e+01,7.053880030e+01,7.480006100e+01,2.923884968e+00,3.684853148e+01,9.246560207e+00,9.448981725e+01,9.063019921e+01,2.704907774e+00,9.665232202e+01,1.609079579e+01,1.852949812e+01,8.632567858e+01,6.672838364e+01,1.204046463e+01,6.145730487e+01,9.668523238e+01,3.043435037e+01,7.489290139e+01,4.848940644e+01,5.173442736e+01,5.606771281e+01,5.457979613e+01,7.742835634e+01,4.060300680e+01,1.893698641e+01,5.679451279e+01,4.386958953e+01,9.534365172e+01,4.720012930e+01,5.897496847e+01,2.578353880e+01,5.849601692e+01,5.828473768e+00,8.708826696e+01,9.110261098e+01,8.369161337e+01,6.237211482e+01,5.267881865e+01,4.315836733e+01,8.112988361e+01,8.481843757e+00,8.478707677e+01,1.589601021e+01,3.335761447e+00,2.794577789e+01,5.238358113e+01,6.946666323e+01,5.686620085e+01,3.451479799e+01,4.187410375e+01,8.663510725e+01,6.581738779e+01
