v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65
2.982672003e+01,4.482005676e+01,9.143735095e+01,8.194300375e+01,2.179086138e+01,3.047363771e+01,7.894629587e+01,2.316544558e+01,2.297088548e+01,3.022286691e+01,7.253081084e+01,1.345465554e+01,2.688846417e+01,9.681382283e+01,7.194744108e+01,4.622650162e+01,8.861319367e+01,1.476951158e+01,8.354984414e+01,8.026071824e+01,9.189561749e+01,5.376378751e+01,4.433955736e+01,7.610842839e+01,7.272931524e+01,8.108362044e+01,9.044936020e+01,6.417239814e+01,2.518278291e+01,5.092900032e+01,5.132874866e+01,1.688409268e+00,5.602430851e+00,3.054984145e+00,7.128818792e+00,9.964549311e+01,2.712790599e+01,7.210028878e+01,1.234298249e+01,7.199610717e+00,2.195292146e+01,1.292315850e+01,7.037140219e+01,4.105676163e+01,1.297648102e+01,8.178963919e+01,7.825610541e+00,2.774782848e+01,7.211386955e+01,9.505907593e+01,9.409930497e+01,2.857506680e+00,7.611049158e+00,4.137413736e+00,5.127981969e+00,3.875463796e+01,5.237424496e+00,4.267181084e+01,2.633679140e+01,5.962561610e+01,4.716630110e+01,4.449188052e+01,9.248788338e+01,6.597309511e+01,3.877466323e+01
3.173335076e+01,1.757282837e+01,7.898270616e+01,7.767402152e+01,1.830472677e+00,9.828013909e+01,6.877042042e+01,8.767586161e+01,6.764103420e+01,1.885988164e+00,6.098464440e+01,8.673839732e+01,4.068800010e+01,4.358992922e+01,6.163370478e+01,8.595069372e+01,8.747617548e+01,3.325709282e+01,2.562750400e+01,3.225601679e+01,8.472004775e+01,9.713192102e+01,5.082392855e+01,4.426194180e+01,7.839238739e+00,8.312902715e+01,5.389711404e+01,3.113433998e+01,9.665205291e+01,5.211674504e+01,3.408209759e+01,1.439776017e+01,9.558157154e+00,2.686446430e+01,4.433696841e+01,4.521501924e+01,3.313994525e+01,4.478846134e+01,5.787829714e+00,3.481141541e+01,5.909525909e+01,5.700640110e+01,2.396592718e+01,9.019708983e+00,1.801290958e+01,8.425243053e+01,9.318613229e+01,8.792952414e+01,5.443454126e+01,3.581272998e+01,6.099475836e+01,2.055204964e+01,3.101997580e+01,4.556552269e+01,9.083500709e+01,4.212686631e+01,8.837510954e+01,5.387081626e+01,8.832450281e+01,1.623340062e+01,7.737798015e+01,5.790593924e+01,1.112126119e+01,6.345976439e+01,8.212889325e+01
8.447621886e+01,6.235398840e+01,1.364501696e+01,7.526820146e+00,8.285546002e+01,4.083081778e+01,6.121952347e+01,5.209992191e+01,6.813088061e+01,9.398002046e+01,2.672120019e+01,9.267735537e+01,1.164282369e+01,2.009013635e+01,5.381388265e+00,6.538840788e+01,9.899166872e+01,4.754992699e+01,4.421069330e+00,5.025712520e+01,1.599404795e+00,7.194130780e+01,9.844290867e+01,4.750755397e+01,7.144018187e+01,8.307999549e+01,5.637505987e+01,7.621007815e+01,2.046594532e+01,6.127550226e+01,6.032865284e+01,5.145803610e+01,2.203545125e+01,2.612107999e+00,6.422252307e+01,5.231030062e+01,4.167556996e+01,9.731949983e+01,7.443900249e+01,2.750893250e+01,3.961562958e+01,1.190664327e+00,5.280183007e+00,3.175840154e+01,4.670863240e+01,8.274291262e+01,2.742746228e+01,7.304818724e+01,4.295612503e+01,9.380506166e+01,2.971372143e+01,1.804409547e+01,8.322150371e+01,4.697021772e+01,8.417021848e+01,1.182326657e+01,8.609311243e+01,5.246820400e+01,3.387165309e+01,2.463559501e+01,9.376664004e+00,9.594033757e+01,4.023130233e+01,3.833756158e-01,8.472665820e+01
8.794592780e+01,3.651691360e+01,2.831550197e+00,1.322904174e+01,7.710715790e+01,8.853662490e+00,2.407660318e+01,8.505028757e+01,5.787342110e-01,6.112186097e+00,9.921536110e+01,5.541349121e+01,1.667083705e+01,8.462684559e+01,4.740008867e+01,1.607368206e+01,6.254649568e+01,3.974416674e+00,2.857518471e+01,4.349732203e+01,1.520989988e+01,8.606032372e+01,7.596450993e+01,3.684938231e+01,1.557729154e+01,6.983879453e+01,3.221841123e+01,5.698684150e+01,5.096203539e+01,8.132140015e+01,1.304443613e+01,8.929035567e+01,6.471306075e+01,3.329384090e+01,4.985446899e+01,6.338327126e+00,3.223984584e+01,2.330307503e+01,9.413550599e+01,4.695248694e+01,9.247388156e+01,5.184986663e+01,9.917564592e+01,3.603380646e+01,4.185395086e+01,7.204149681e+01,8.442908288e+01,9.882950135e+01,3.828060004e+01,6.934740158e+01,5.318734203e+01,5.062245099e+01,4.159932609e+01,3.451478330e+00,3.231774662e+01,9.293634764e+01,2.720614243e+01,4.070095980e+01,9.983553580e+01,8.081996571e+00,6.085180073e+01,9.101685161e+01,5.566157797e+01,8.782843883e+01,9.812582834e+00
8.812742946e+01,8.095674299e+01,7.748126982e+01,8.926404946e+01,1.970827844e+00,5.544431563e+01,9.810149141e+01,5.464926126e+01,6.899539282e+01,8.347032412e+01,5.379906381e+01,6.710589054e+01,5.359805250e+01,9.209029175e+00,1.981328247e+01,1.155206195e+01,6.866480819e+01,5.716202185e+01,8.830130786e+00,3.433307304e+01,2.082282597e+01,2.049726862e+01,6.666107905e+01,4.571447951e+01,2.197167043e+01,5.881521060e+01,6.917834003e+01,8.296083383e+00,2.894814955e+01,3.420749041e+01,4.868440763e+01,1.995632800e+01,5.557357808e+01,4.349093484e+01,4.125461488e+01,2.337608626e+01,2.591451196e+01,8.567227287e+01,5.053919838e+01,3.920750049e+01,7.602171662e+01,3.286680202e+00,7.758833308e+01,2.727883132e+01,6.832539340e+01,9.680732407e+01,3.166252961e+01,5.849136659e+01,5.108612860e+01,3.932174430e+01,7.847427365e+01,3.991649886e+01,4.570108087e+01,1.214983841e+01,3.452185019e+01,8.665838250e+01,2.790865128e+00,5.346528498e+01,6.133026051e+01,4.338910260e+01,3.850097554e+01,5.635155956e+01,6.115503706e+01,4.668326905e+01,6.657355820e+01
4.602037443e+01,6.207485053e+01,5.993590962e+01,6.032369978e+01,8.102920570e+01,4.199763973e+01,3.941178883e+01,4.648887933e+01,4.397709824e+01,4.429178902e+01,5.294627208e+01,4.252955517e+01,8.252874502e+01,6.162740171e+01,3.470963539e+01,6.904338006e+01,6.235687026e+00,8.879434615e+01,1.759652125e+01,1.623728220e+01,2.851795589e+01,1.419780619e+01,4.342943962e+01,7.577920043e+01,3.488382509e+00,8.645228690e+01,9.148309255e+01,2.339303865e+01,1.778098307e+01,5.206047276e+01,6.870356425e+01,9.814679288e+01,1.337039166e+01,3.873533757e+01,4.705117336e+01,5.475320650e+01,4.565170552e+01,2.340789048e+01,3.781831902e+01,4.898073150e+00,7.735976581e+01,7.110718686e+01,3.272896448e+01,1.713222161e+01,7.470634685e+01,8.843647935e+00,6.021842611e+01,8.670912581e+01,5.903266227e+01,5.161437654e+01,5.221605276e+01,8.326107259e+01,7.129287292e+01,7.447985542e+01,1.156453266e+01,4.780539242e+01,3.328976343e+01,6.791295486e+00,8.320131727e+01,6.445845360e+01,9.587002938e+01,8.623596062e+01,2.839384056e+01,2.506190142e+01,5.871689804e+01
7.201671498e+01,2.733860576e+01,6.207753987e+01,1.400060740e+01,4.969227380e+01,6.414784574e+01,9.480518025e+01,4.208199623e+01,5.051470130e+01,5.707826486e+01,6.104618686e+01,7.174154137e+01,8.728847870e+01,8.526764852e+01,7.162768543e+01,8.059886137e+01,6.091968717e+01,8.916169228e+01,3.836781205e+01,2.128690089e+00,5.486742695e+01,7.109257332e+01,1.212162928e+01,3.376406386e+01,4.627221588e+01,3.977955266e+01,2.054565616e+01,3.736509403e+01,7.168617914e+01,2.619043916e+01,8.532652373e+01,8.095696478e+01,4.066466127e+01,4.249004833e+00,3.533884375e+01,7.532351246e+01,1.009956333e+01,2.540171513e+01,2.669719152e+01,3.933955819e+01,3.565409068e+01,7.914959291e+01,7.944873504e+00,7.931209325e+01,8.787032399e+01,7.326690463e+00,1.789442147e+01,2.696353780e+01,2.953264348e+00,4.773230143e+01,6.815240405e+01,1.397004171e+01,9.581979449e+01,4.751345373e+01,7.618361641e+01,1.307832079e+01,3.206453391e+01,1.627927591e+01,4.266256097e+01,7.918056341e+01,8.419200201e+01,6.738393956e+01,6.430382327e+01,3.929555534e+01,4.316438835e+01
6.199301105e+01,2.445147904e+01,8.364951044e+01,3.749670008e+01,8.307275297e+01,3.643743829e+01,1.279775841e+01,4.326372498e+01,1.984866010e+01,7.031008587e+01,2.959613766e+01,6.836671851e+01,1.640366495e+00,6.843370391e+01,1.927802648e+01,9.859232413e+01,1.064911032e+01,1.634079028e+01,5.810507264e+01,2.374225606e+01,8.197077171e+01,7.496301338e+00,2.010996475e+01,7.946493730e+01,2.216786309e+01,2.329046241e+01,2.092652139e+01,7.248394082e+01,6.722004741e+01,5.681531546e+01,1.828479959e+01,9.440276907e+01,8.170393010e+01,9.270711659e+01,6.508231705e+01,6.405338704e+01,1.355937263e+01,7.718486408e+01,6.596929547e+01,5.733199655e+01,8.028558856e+00,1.492684366e+01,9.576455623e+01,3.469687627e+01,6.696149782e-01,8.840077453e+01,2.845668079e+01,6.858946592e+01,9.197864002e+01,7.811749923e+00,8.242301566e+01,8.299018360e+01,6.206311287e+01,6.309196837e-01,5.238564876e+01,2.681310828e+01,5.802028957e+01,1.212247348e+01,2.794265947e+01,4.052267071e+01,6.960400865e+01,3.019634798e+01,4.761900275e+01,4.659317517e+00,4.926282981e+01
5.526920387e+01,7.801064753e+01,3.475963180e+01,2.790928770e+00,6.174656622e+01,1.386988827e+01,8.335145320e+01,1.918266490e+01,6.094727367e+00,8.632395970e+00,2.551882689e+01,6.934099464e+00,2.286392071e+01,2.898762301e+01,8.484825397e+01,5.582029587e+01,6.371230202e+01,2.858911118e+01,8.384096359e+01,7.754164465e+01,2.435940607e+01,1.396369944e+01,4.867703102e+01,8.002936040e+01,3.486706399e+01,7.902452396e+01,2.890849752e+01,7.859698599e+01,2.719005835e+01,3.621713238e+01,6.415250281e+01,8.257975828e+01,1.065504734e+01,9.829962694e+01,4.487505185e+01,7.347042978e+01,8.393381585e+00,2.889769027e+01,6.336616432e+01,1.144489722e+01,1.731310376e+01,4.775644559e+01,9.056751059e+00,8.054595741e+01,4.808112575e+01,4.167417199e+01,2.196948004e+00,1.553176769e+01,5.878362461e+01,4.220322099e+01,7.641904175e+01,6.983147018e+01,3.301983545e+01,2.457420782e+01,2.095615269e+01,9.380797757e+01,6.855484395e+01,2.500735504e+01,5.698208915e+01,2.805621713e+01,7.045707121e+01,3.237849413e+01,5.630915473e+01,4.575548583e+01,7.276619182e+01
7.344102177e+00,7.167844210e+01,6.612135235e+01,6.980931258e+01,5.073426747e+01,7.363464862e+01,6.243838848e+00,3.575592953e+01,2.404224400e+01,9.144911297e+01,4.644694402e+01,9.203021866e+01,2.589505727e+01,3.514101061e+01,5.857704675e+01,3.929938741e+01,5.309397080e+01,7.462095393e+01,4.487356416e+01,2.532396100e+01,7.856526274e+01,4.049166730e+00,4.803014754e+00,8.627145330e+01,2.017127744e+01,8.962451291e+01,7.934237143e+01,3.704024715e+00,1.144530031e+01,7.022566383e+01,9.407386407e+01,7.771056870e+01,1.677196530e+01,8.393326262e+01,2.356410750e+01,7.418115316e+01,9.004032390e+01,8.382369845e+01,2.224158832e+01,2.474847692e+00,2.163147738e+01,6.997269549e+01,6.541153035e+00,5.623566808e+01,7.186362729e+01,6.159723195e+01,5.099930857e+01,9.677359780e+01,6.165676022e+01,2.198798602e+01,8.319946300e+01,8.627516503e+01,2.047398685e+01,1.368201712e+01,3.525896868e+01,8.990460220e+01,6.805824420e+01,5.181757306e+01,1.669175381e+01,1.807149681e+01,4.866853179e+01,1.536489273e+01,8.482449888e+01,4.195781374e+01,2.032743219e+01
7.568642085e+01,6.815814405e+01,5.268405540e+01,3.350224452e+01,5.286093456e+01,4.275841592e+01,7.271604992e+01,2.249152108e+01,5.321921313e+01,7.408319265e+01,9.574441274e+01,9.843353012e+01,8.138217692e+01,6.970522005e+01,2.547543630e+01,4.067625226e+01,7.264441779e+01,3.348498314e+01,9.073392809e+01,9.571741584e+01,7.302837078e+01,1.137585931e+01,3.375379553e+01,5.921566674e+00,6.715422874e+01,9.691981756e+01,2.780275075e+01,8.087429438e+01,2.023103873e+01,8.175514227e+01,9.105430113e+01,6.890041945e+01,2.048802254e+01,1.131027246e+01,4.711418095e+01,4.242532298e+00,9.787668143e+01,4.150488174e+01,5.096264869e+01,4.824829639e+01,7.352499580e+01,7.171578783e+00,2.541392335e+01,1.461979874e+01,4.288676116e+01,6.529443455e+01,8.341794277e+01,7.909048750e+01,4.655123488e+00,7.525554666e+01,5.412950818e+01,4.997488913e+00,7.191320085e+00,6.712330980e+01,5.869856470e+01,1.558615551e+01,1.679180702e+01,8.623257190e+01,5.685678176e+01,8.223342021e+01,3.416427143e+01,1.295363231e+01,2.554447405e+01,3.657419617e+00,2.746997589e+01
3.662137929e+01,9.260046354e+01,1.907801997e+00,1.471675090e-01,8.543983201e+01,9.588809771e+01,7.483325702e+01,2.037379611e+01,6.306079183e+01,8.147591042e+01,9.107354356e+01,5.792836642e+00,5.039735693e+00,5.937070462e+01,3.137889675e+01,9.978653308e+01,6.232245118e+01,3.778408414e+01,5.197909618e+01,2.394494760e+01,6.051423449e+01,9.450838116e+00,4.126290857e+01,5.480421407e-01,6.024187349e+01,2.273976856e+01,3.570485930e+01,8.029563173e+01,2.147453020e+01,3.537666967e+01,2.698324779e+01,7.034459770e+01,3.938825489e+01,6.489785224e+01,5.054045089e+00,7.804156906e+01,3.372943669e+01,9.238930214e+01,8.823775657e+01,4.683624856e+01,8.978351789e+01,3.755832536e+01,3.044013440e+01,5.242921850e+01,2.823568784e+01,8.346519602e+01,4.977688563e+01,4.811209374e+01,8.400439008e+01,6.489965168e+01,1.806891331e+01,4.506539884e+01,1.405355967e+01,8.869865970e+01,3.271666162e+01,4.575933484e+01,2.094270193e+01,7.314784660e+01,1.823763365e+01,2.440587549e+01,7.245364800e+01,5.897323254e+01,9.960013622e+01,7.745524907e+01,7.559458583e+01
3.411180361e+01,4.709649143e+01,1.675944827e+01,4.798970662e+01,3.454042098e+01,3.746891241e+01,5.013174242e+01,1.138236123e+01,9.503093528e+01,2.465841382e+01,4.286099862e+01,5.270706485e+01,7.205185751e+01,6.331202686e+00,7.605836325e+01,2.998750067e+01,5.973323201e+01,9.494717737e+01,3.136015519e+01,8.422449570e+00,2.742568420e+01,4.912354308e+01,5.873948036e+01,5.728289394e+01,7.599628654e+01,1.246916271e+01,3.941922667e+01,8.608898362e+01,7.603135878e+01,6.458208424e+01,3.363832743e+01,9.664607263e+01,2.036881353e+01,6.236689608e+01,7.375305916e+01,2.916600211e+01,8.893321108e+00,3.143007514e+01,8.664955875e+01,3.293434051e+01,3.208570314e+01,2.418360270e+01,5.817500725e-01,4.096228886e+01,6.577387178e+01,7.417103379e+01,2.258147523e+01,8.712339196e+01,4.984149577e+01,2.542328795e+01,5.356041393e+01,7.123534170e+01,7.621853629e+01,4.632100070e+01,3.265669827e+01,5.418340504e+01,5.313250664e+01,8.023548835e+00,3.864132258e+01,2.210793900e+01,8.257396117e+01,4.477394913e+01,5.553664228e+01,2.830411207e+01,8.483960040e+00
6.959020697e+00,9.683347490e+01,1.783847126e+01,9.461229200e+01,3.399777229e+01,8.720826921e+01,6.983604379e+01,8.728270736e+01,4.628006784e+01,9.074060279e+01,5.754108809e+01,4.101783292e+01,8.082189715e+00,6.615559102e+01,8.646308520e+01,1.921827867e+01,8.581021134e+01,7.621451482e+01,8.939421999e+01,6.491227926e+01,1.709194846e+01,1.470211978e+01,3.263295676e+01,6.607361123e+01,5.054819033e+01,1.514907083e+01,9.975217675e+01,8.168132336e+01,7.127922745e-01,1.508445488e+01,3.470398523e+01,9.977106321e+01,6.364607728e+01,5.039310098e+01,8.500673835e+01,6.037669864e+01,7.805704879e+01,2.636466921e+01,2.693782124e+01,4.561978979e+01,5.051905130e+01,5.933979106e+01,4.942599575e+01,8.122514996e+01,2.631832979e+01,3.973351290e+01,2.075768291e+01,8.095834422e+01,6.686051901e+01,4.600358669e+01,6.944952205e+01,4.386646250e+01,3.750382755e+01,6.173689631e+01,4.091994448e+01,8.267634022e+01,6.035901432e+01,9.024445555e+01,9.312604889e+01,5.260835021e+01,1.817345771e+01,4.276780219e+00,2.431723397e+01,9.196172982e+01,2.334100737e+01
2.939801840e+01,4.817349485e+01,4.492403263e+01,6.215600949e+01,9.988191356e+01,8.138629158e+00,5.857384769e+01,4.183890230e+01,2.508680815e+01,2.525658481e+01,7.471148590e+01,9.328068423e+01,1.332458424e+01,8.317343028e+01,8.212180860e+01,3.877126342e+01,7.543784242e+01,9.088960544e+01,2.720274018e+00,7.350125692e+01,6.772750149e+01,7.316506527e+01,7.931817105e+01,8.555523260e+01,1.574133970e+01,3.094885306e+01,3.497977059e+01,1.922309870e+01,2.847477984e+01,2.712540015e+01,6.757244275e+01,7.119479479e+01,4.049741082e+00,8.333550437e+01,7.731633609e+01,2.035353838e+01,4.188511020e+01,4.454150091e+01,2.625188169e+01,6.293138126e+01,7.064349287e+01,2.315121624e+01,1.183997351e+01,8.201406469e+00,8.130241543e+01,1.495482577e+01,5.347668857e+01,1.594612739e+01,2.395503224e+01,8.276135228e+01,5.581196127e+01,3.393891795e+01,5.303711182e+01,9.217941956e+01,4.976791180e+01,3.798293641e+01,5.603819827e+01,5.808682255e+01,6.548321814e+01,1.866002424e+01,7.219366013e+01,3.095767883e+01,4.507266401e+01,6.913425420e+01,7.371270533e+01
5.220588780e+01,2.520265175e+01,2.769161609e+01,3.437721891e+01,6.622973094e+01,7.729985120e+00,2.383394369e+01,6.846041961e+01,7.873111035e+01,3.792005748e+01,5.386928470e+01,8.218351623e+01,3.208307897e+01,7.444226069e+01,7.222339771e+01,7.933141242e+01,9.055725722e+01,1.192917249e+01,9.372493126e+01,8.222233246e+00,8.392590347e+01,5.798740643e+01,6.768901405e+01,8.458710536e+01,4.268000961e+01,8.439727406e+01,2.418533865e+01,2.612753258e+01,5.333959716e+01,9.057908069e+01,4.534784521e+00,1.048947776e+00,8.150790022e+01,1.129414462e+01,2.450523073e+01,1.885497446e+01,8.750282496e+01,2.247461982e+01,8.172955872e+01,8.507812944e+01,4.193956877e+01,4.949095590e+01,1.062429240e+01,9.914494722e+01,9.058323932e+01,7.609842197e+01,8.095401309e+01,5.277071869e+01,7.889358144e+01,4.892109751e+01,2.303046573e+01,4.444321008e+00,1.008668555e+00,3.126987130e+01,7.717589151e+00,8.135837179e+01,1.709313281e+01,6.845880343e+01,1.097355465e+01,6.993143880e+01,9.105380505e+01,7.423513996e+01,4.850800894e+01,6.934991442e+01,9.610695340e+01
1.137246630e+01,2.116274829e+01,7.810805582e+01,5.513102753e+01,7.522054439e+01,7.785084181e+01,7.861882971e+00,8.066206476e+01,4.511420836e+01,8.864344658e+01,9.022782877e+01,3.970179825e+01,8.923315390e+00,4.806532622e+01,2.477306615e+01,6.201889471e+01,1.544484956e+01,2.485382293e+01,5.937680695e+01,8.506306099e+01,3.044047484e+00,2.917685885e+01,9.321636684e+00,8.669670919e+01,8.492869656e+01,2.492910815e+00,4.687726187e+01,4.920574022e+01,2.440944326e+01,3.874034508e+01,5.821892210e+01,1.620883925e+01,8.971707569e+01,3.239432795e+01,8.272171719e+01,5.640081757e+01,1.932848602e+01,1.835989156e+01,5.715739756e+01,1.636250551e+01,6.485770327e+01,2.657451375e+01,9.952949319e+01,9.290895804e+01,4.533382463e+01,6.111634130e+01,8.431606918e+01,3.676115935e+01,6.266993062e+01,7.074655512e+00,9.267665324e+01,5.143580210e-01,8.220165886e+01,6.909922098e+01,4.777457303e+01,7.031340996e+01,4.788160729e+01,5.761083765e+01,3.212151283e+01,7.291375215e+01,8.158984454e+01,8.952430135e+01,6.085829402e+01,1.432971491e+01,3.418223514e-01
1.935857071e+01,8.876672469e+01,8.817452548e+00,5.777176726e+00,5.269086611e+01,6.792839634e+01,7.317148713e+01,8.733126479e+01,1.698843583e+00,8.112222736e+00,2.948973231e+01,4.054573879e+01,6.193249189e+01,4.127293680e+01,6.843146598e+01,2.390868392e+01,8.163507873e+00,1.961395899e+01,8.807436206e+01,3.546405926e+01,7.187887143e+01,8.474462514e+01,6.310775802e+01,7.298062030e+00,1.719452564e+01,2.681560797e+01,8.797232041e+01,2.586113595e+01,1.455316652e+01,3.174949277e+00,1.240885324e+01,8.449671297e+01,6.398451455e+01,2.867623399e+01,9.354891232e+01,3.463395175e+01,9.686395052e+01,7.277240492e+01,9.414303405e+00,8.562422227e+01,2.772909711e-01,8.918595375e+01,2.772914409e+01,2.320278840e+01,3.928020081e+01,5.890405216e+01,1.331225092e+01,1.809772063e+01,2.381416822e+01,6.417971928e+01,3.560579308e+01,8.218358668e+01,8.762427096e+01,8.346029460e+01,5.371811126e+01,7.500832348e+00,2.545243384e+01,2.383953256e+01,9.107172846e+01,7.315638647e+01,7.685693348e+01,1.479063539e+00,7.808356781e+01,1.223879137e+00,5.760972386e+01
7.403559183e+01,5.043840205e+01,9.922260976e+01,2.094847102e+01,4.831775601e+01,1.982121513e+01,8.645863194e+01,3.690148179e+01,2.987147253e+01,6.076813230e+00,4.187120698e+01,5.021162030e+01,5.174128920e+01,8.395951843e+01,7.292489312e+01,4.165577093e+01,7.458657038e+01,3.904861115e+01,5.698064221e+01,2.025601224e+01,7.475819634e+01,1.561408807e+01,4.599207010e+00,5.261172479e+01,2.024589926e+01,1.425746441e+00,5.371375073e+01,3.986154367e+01,5.312270495e+01,3.704804312e+01,6.427656826e+01,7.982536548e+01,2.774239956e+01,4.468944320e+01,7.414972512e+01,7.855521836e+01,2.678332128e-01,3.306590331e+01,7.028936753e+01,9.497848494e+00,8.120290389e+01,8.605192447e+01,3.433599853e+01,5.653620875e+01,2.039006168e+01,7.865767129e+01,3.540882675e+01,3.023896912e+01,7.006303789e+01,2.382814621e+01,8.685429331e+01,9.206864024e+01,1.793771078e+01,7.998162586e+01,7.589789903e+01,7.933867450e+01,9.416728865e+01,4.337802901e+01,1.125628756e+01,9.922317299e+01,3.936071271e+01,1.386075463e+01,3.506230178e+01,7.029055083e+01,7.478809999e+01
8.379441539e+01,7.462915188e+00,6.399576088e+01,4.152615842e+01,9.817440822e+01,3.697162535e+01,6.463633425e+01,8.139470999e+01,5.685144695e+01,6.341346063e+01,6.709352275e+00,4.477941637e+01,1.688205037e+01,1.040302221e+01,2.102304714e+01,1.270807868e+01,7.907323875e+01,7.370136109e+01,2.987513126e+01,8.841817088e+01,1.857311088e+01,6.204332129e+01,4.697880354e+01,9.607000414e+00,4.477696489e+01,9.244241990e+00,9.220863228e+01,9.562190579e+01,7.674159195e+01,8.398946571e+01,8.855293567e+01,2.139770348e+01,6.328840734e+01,2.056514288e+01,1.299307190e+01,9.434497369e+01,3.798042569e+01,4.040719919e+00,3.516482478e+01,5.842406431e+01,6.184604137e+00,6.743143627e+01,4.683102410e+01,5.811434637e+01,6.485005708e+01,9.177136942e+01,7.339529663e+01,4.847002776e+01,8.972527690e+01,2.349699036e+01,9.164582278e+01,6.959268951e+01,5.019587514e+00,2.085273860e+01,7.905715784e+01,2.070474997e+01,2.310586755e+01,9.059032938e+01,9.581811355e+01,1.737954329e+01,7.122827404e+01,3.247753907e+01,3.029588369e+01,5.531844457e+01,8.581127957e+01
5.202838815e+00,8.733656828e-01,4.038414570e+01,8.300736675e+01,3.035526306e+01,2.431879768e+01,6.624150063e+01,2.680934490e+01,7.976650046e-02,6.142545054e+01,1.128129403e+01,6.067140288e+01,6.659392552e+01,3.508806530e+01,4.733270664e+01,4.230493756e+01,1.553878416e+00,8.529942585e+01,6.236741205e+01,5.847034009e+01,9.912448500e+01,2.269644499e+01,5.207000451e+01,4.315927519e+01,9.855366018e+01,3.967552738e+01,7.343637083e+01,4.122067045e+01,4.800469784e+01,9.167941305e+01,5.358108892e+01,6.511158865e+01,4.025802834e+01,5.507796266e+01,2.819281427e+01,1.842748409e+00,1.454978533e+00,1.606131240e+01,4.451046901e+00,4.334395193e+01,6.526428619e+00,2.451770465e+01,6.421884477e+01,2.238383303e+01,8.605785887e+00,8.567522523e-01,6.161131273e+01,5.426612425e+01,3.080687914e+01,8.010566844e+01,5.422551371e+01,2.192970433e+01,3.226405523e+01,4.761873898e+01,2.470626789e+00,7.433578990e+01,4.245731102e+01,5.606875847e+01,8.768136591e+01,4.476136621e+01,5.680055740e+01,6.216146016e+01,8.197719653e+01,8.673149468e+01,3.784782118e+01
