v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82
8.969825761e+01,9.095125775e+00,2.267599107e+01,5.611995445e+01,1.035687546e+01,9.618815172e+01,2.945127084e+01,5.021070805e+01,9.909947517e+00,7.534941233e+01,6.512625632e+01,4.079133815e+01,8.139886170e+01,2.244781020e+01,5.746625294e+01,4.357698288e+01,8.340302467e+01,2.206963050e+01,6.895461566e+01,3.555487225e+01,4.727587289e+01,4.976090602e+01,5.507209401e+01,2.088702201e+01,1.366709694e+01,9.181311750e+01,4.752857666e+01,9.983726596e+01,6.401957781e+00,1.634877573e+01,9.367467867e+00,4.708522868e+00,3.700128345e+01,9.248072756e+01,4.831585025e+01,2.677749838e+01,5.456740484e+01,6.224804710e+01,2.844982479e+01,5.453476660e+01,5.662475801e+01,3.963658076e+01,5.210422711e+01,2.487493075e+01,1.125736671e+01,6.652586440e+01,5.167913541e+01,6.911502135e+01,9.436826147e+01,7.797012800e+01,6.132503668e+01,7.819622024e+01,8.207185572e+01,4.849068052e+01,1.330588571e+00,2.595078763e+01,7.753685586e+01,7.226021365e+01,5.424512756e+01,1.619592360e+01,2.556686688e+01,2.476841317e+01,9.512216926e+01,2.877997935e+01,1.129063674e+01,1.313458694e+01,7.719302538e+01,4.482923466e+01,6.526453730e+01,3.978228756e+01,5.509344128e+01,6.586260903e+01,4.073855207e+01,9.531692480e+01,3.413266535e+01,1.863516961e+01,3.115438776e+01,7.659730568e+01,9.594067433e+01,4.115149909e+01,4.571365068e+01,8.543587642e+01
3.500917088e+01,6.054159080e+01,3.063168814e+01,8.641437855e+01,2.874737695e+01,4.873772107e+00,2.296495232e+01,1.590590723e+01,6.331633457e+01,2.038380177e+01,4.264307679e+01,8.088431939e+01,8.633365055e+01,4.970987105e+01,1.737120265e+01,1.158106547e+00,1.582137185e+01,1.000314794e+01,9.461180687e+01,7.069810892e+00,5.889083614e+01,3.528878281e+00,6.314504376e+01,8.110187064e+01,9.028907825e+01,7.631399656e+01,3.735059591e+01,8.720339519e+01,7.709186495e+01,3.345764464e+01,4.475028430e+01,1.912835899e+01,9.441087713e+01,3.344959576e+01,8.885269619e+01,6.576133829e+01,7.093054108e+01,6.093695666e+01,2.158483236e+01,9.179925643e+01,1.075463460e+01,9.537456284e+01,4.127249772e+01,4.951805808e+01,3.756998433e+01,8.111046146e+01,6.781182858e+01,8.327132379e+01,6.073481525e+01,3.797053863e+01,6.631869723e+01,2.818268072e+01,7.852621746e+01,9.044867960e+01,2.528291682e+01,7.716080680e+01,7.200139664e+01,1.865558688e+00,9.502911854e+01,2.255723982e+01,7.900072893e+01,1.728012177e+01,6.149999709e+01,3.175253833e+01,1.353881218e+01,4.576962366e+00,2.937141597e+00,1.062478793e+01,1.309922722e+01,4.775823565e+01,4.902250053e+00,5.114831853e+01,6.719596148e+01,1.883786347e+01,1.557870296e+01,3.664813478e+01,5.419264350e+01,5.542280805e+01,5.187406931e+00,7.460994455e+01,4.241747923e+01,5.483129097e+01
5.438859386e+01,1.849301375e+01,2.665838212e+01,8.343007862e+01,6.481677491e+01,7.585854213e+01,7.970240767e+01,9.114930202e+00,1.343489292e+01,1.658218729e+01,6.859670226e+01,3.831677524e+01,4.621518030e+01,4.792552903e+00,7.463799855e+01,9.091086972e+01,1.712047819e+01,3.275722431e+01,9.033920504e+01,6.213826310e+01,9.125946563e+01,7.131305548e+01,6.768314331e+01,2.329394913e+01,1.163320417e+00,2.442555996e+01,1.383210226e+01,2.749816858e+01,4.093361817e+01,3.314656569e+01,9.958668179e+01,7.989580494e+01,7.453503910e-01,6.828803595e+01,5.223021225e+01,4.105769444e+00,1.583488369e+01,1.177372212e+01,8.992384998e+01,8.457551355e+01,3.954271272e+01,7.476176634e+01,8.661099342e+01,7.805445861e+01,1.908007070e+01,9.851381762e+01,2.964951692e+01,8.276763243e+01,7.591194079e+01,7.384274514e+01,5.592596994e+01,5.004540493e+00,6.459400226e+01,9.789458623e+01,6.590380045e+01,4.539239788e+01,5.145412896e+01,8.857376016e+01,8.689746764e+01,4.885740103e+01,4.212385829e+01,7.655692618e+00,3.737219448e+00,6.187799696e+01,3.026139876e+01,9.976773699e+01,7.431041068e+01,8.888468356e+01,9.697740504e+01,7.826719837e+01,7.875702490e+01,5.166579240e+01,6.956703998e+01,9.780491456e+01,3.184416531e+01,5.999883434e+01,6.386715221e+01,1.279590125e+01,1.310595665e+01,1.839768766e+01,6.918780167e+01,2.609781685e+01
3.361830378e+01,5.759619644e-01,4.494590997e+01,1.996677079e+01,6.040378070e+01,3.348695600e+01,1.246371924e+01,4.687265781e+00,1.212818191e+01,1.971019221e+01,2.745554006e+01,8.577535798e+01,5.288840612e+01,9.338938265e+01,8.017363762e+01,8.444888975e+01,8.889791139e+01,4.685779363e+01,6.841620225e+01,1.476522198e+01,9.973464449e+01,2.459244920e+01,3.261879294e+01,2.855369428e+01,5.249398029e+01,3.842752675e+01,7.677187779e+00,4.451070767e+01,3.091382190e+01,5.415823088e+01,1.691200456e+01,1.783212883e+01,7.271889295e+01,4.668507326e+01,3.998758561e+01,9.773843060e+01,9.405931139e+01,3.922421119e+01,2.054910714e+01,2.415571131e+01,7.334144989e+01,1.537317540e+01,2.808456894e+01,4.707838647e+01,8.176740035e+01,4.532296685e+01,6.569576683e+00,9.509340859e+01,8.066875299e+01,5.976964649e+00,1.205524531e+01,3.362027226e+00,5.993722766e+01,3.448734430e+01,1.995171128e+00,9.497369984e+01,2.299317513e+01,8.064140912e+01,6.282036530e+01,4.352469601e+01,3.920981329e+01,2.810866159e+01,2.117807194e+01,8.108449983e+01,9.247639487e+01,7.006086283e+01,8.068213919e+01,9.911875946e+00,9.711878442e+01,9.098975664e+01,1.291792607e+01,8.083192236e+01,2.809178458e+01,7.182996808e+01,4.603450924e+01,4.840344282e+01,1.360622989e+01,4.213539883e+01,2.624695688e+01,1.088130646e+01,9.021174339e+01,3.133664360e+01
7.861205778e+01,7.665348313e+01,9.348702043e+01,4.543118914e+01,7.598586586e+01,4.701445271e+00,7.927227303e+00,5.941983623e+01,1.010759413e+00,2.139146953e+01,4.092525058e+01,8.999135836e+01,6.908019137e+01,6.929268840e-01,6.432620373e+01,3.493389624e+01,4.193498209e+00,4.784762192e+01,2.047202832e+01,3.487823838e+01,7.490764435e+00,9.492547523e+01,5.054225298e+01,1.027830228e+00,4.837477074e+01,6.803987139e+01,3.471695559e+01,7.708915569e+01,4.118838794e+00,2.774748041e+00,1.128089709e+01,8.784090953e+01,5.426830810e+01,6.941759494e+01,3.496547178e+01,5.038239555e+01,9.429435559e+01,5.441347579e+01,5.139527799e+01,8.749460196e+01,6.012195253e+01,8.499843703e+01,3.551454418e+01,8.268763869e+01,7.119838282e+01,4.738587259e+01,5.864193987e+00,9.394807464e+01,6.726380907e+01,1.875422799e+01,8.604477732e+01,4.791691834e+01,2.270633049e+00,5.258195490e+01,4.545455266e+01,6.110316015e+00,1.552645565e+00,9.256987782e+01,8.762966916e+01,7.271277311e+01,5.948993675e+01,4.675965208e+01,4.638000163e+01,8.443297589e+01,7.716147279e+01,6.474161219e+01,1.872031531e+01,4.571444942e+01,5.477873624e+00,3.715851343e+01,4.067996606e+01,6.676499103e+01,4.723957045e+01,2.934768968e+00,4.093647361e+01,7.800452771e+01,2.755559461e+00,8.838432109e+01,4.396200161e+01,8.199437626e+01,6.521807644e+01,4.697233856e+01
8.393127086e+01,8.934651565e+00,3.798390500e+00,4.513312251e+01,4.403809470e+01,2.856556694e+01,5.044879131e+01,9.840092090e+01,2.829721590e+01,4.487188193e+01,6.526927687e+01,2.029518390e+01,9.703642857e+01,3.492756955e+01,1.945191869e+01,7.269786115e+01,5.639441885e+01,4.483797066e+01,4.117892962e+01,7.672997275e+01,5.187773773e+01,4.541259447e+01,6.534020168e+01,2.526756090e+01,5.403969559e+01,1.214172814e+01,2.824900961e+01,8.613330675e+01,9.946816362e+01,6.081912794e+01,1.271584793e+01,4.782395905e+01,3.108297305e+00,2.583938670e+01,8.757958855e+01,6.002769691e+01,1.725937512e+01,5.614438393e+00,6.584105807e+01,1.988540587e+00,1.221689698e+01,7.979241170e+01,3.437716521e+01,4.193367313e+01,2.121914892e+01,4.638005535e+01,6.047358797e+01,1.160089576e+00,6.360843320e-01,6.209399315e+01,7.965843266e+01,6.751532344e+01,7.092766265e+01,8.977922991e+01,7.990148092e+01,2.489025568e+01,5.994153091e+01,8.322889543e+01,6.858901829e+01,9.069960684e+01,9.352074041e+01,1.114633388e+01,5.609272200e+01,1.243388839e+01,6.240826336e+00,3.870653272e+01,6.679651937e+01,5.199067817e+01,3.431862344e+01,3.763665134e+01,5.986733911e+01,8.895191806e+01,2.493293298e+01,9.094156835e+00,8.315911327e+01,9.387877585e+01,5.422632695e+01,3.915268711e+01,9.844898645e+01,1.344476607e+01,5.285835174e+01,2.459200279e+01
4.303954859e+01,6.535439384e+01,9.247608379e+01,8.337690682e+00,5.561949654e+01,8.981730230e+01,4.141048511e+01,2.580178784e+01,5.617479358e+01,7.846842301e+01,4.405549054e+01,9.709916515e+01,1.263838986e-01,2.383473833e+01,6.060244532e+01,6.068972031e+00,6.209884572e+01,9.938442799e+01,4.369997934e+01,8.279220227e+01,9.324689085e+01,8.796689006e+01,6.383700120e-01,5.808770016e+01,2.109194055e+01,6.087980069e+01,3.002534172e+01,7.006564727e+01,2.326219609e+01,4.740509824e+01,4.025947803e+00,9.413350443e+01,1.968850562e+01,3.409564401e+01,4.203747864e+01,9.825967852e+01,6.395129137e+01,5.232384012e+01,3.426838726e+01,4.776345186e+01,5.670968030e+01,8.753355733e+01,6.089976201e+01,6.080796192e+01,7.959620299e+01,9.249917250e-01,4.025156224e+01,6.382695482e+01,4.674171164e+01,4.757830334e+01,4.589123442e+01,4.816703298e+00,1.689032114e+01,9.406216120e+01,6.462199898e-01,3.410950283e+01,8.687566957e+01,2.495960593e+00,8.416095231e+01,9.181366202e+01,6.903005025e+01,9.026544943e+01,2.266747743e+01,5.023840077e+01,5.937102833e+01,1.882211631e+01,6.199608532e+01,7.403038289e+01,3.909053230e+01,3.578304470e+01,9.111252312e+01,8.590767859e+01,5.654131375e+01,9.602607553e+01,5.595736358e+01,3.258082620e+01,5.173617442e+01,7.869148639e+01,9.820723825e+01,9.194255828e+01,3.007308236e+01,7.153618241e+01
4.897687477e+01,3.898359888e+01,9.181464350e+01,8.012459807e+01,9.798027377e+01,6.159677346e+00,1.799616176e+01,4.148100251e+01,1.913717405e+01,6.369013393e+00,1.771531292e+01,3.416770034e+01,5.704038572e+01,1.379962290e+01,3.683082361e+01,7.531161841e+01,5.326291082e+01,3.805946471e+01,3.529157183e+01,4.681681006e+01,9.142983994e+00,2.443617354e+01,9.413938271e+01,8.496662960e+01,6.991981278e+01,7.703520644e+01,8.778222789e+01,8.835346449e+01,2.709047709e+01,3.185977117e+01,1.203926184e+01,9.388162892e+01,6.026517238e+00,4.034044908e+01,6.741026158e+01,1.680122476e+01,6.661005525e+01,2.715103236e+01,3.017834038e+01,4.561348894e+01,5.682152339e+00,6.355503834e+01,1.600511826e+01,3.576654066e+01,7.160249157e+01,5.252306897e+01,5.421585325e+01,6.671662471e+01,3.686369439e+01,3.438534580e+01,7.092827276e+01,7.006552510e+01,3.667033538e+01,5.828353241e+00,6.290478458e+01,1.111933077e+01,8.003539750e+01,8.942078837e+01,4.946865551e+00,7.204367718e+01,8.039466170e+01,6.862170208e+01,1.249159454e+01,4.528997364e+01,3.164073054e+01,1.498199743e+01,8.477569505e+01,2.300519727e+01,3.564807168e+01,5.699879250e+01,8.664008337e+01,8.128036747e+00,4.505915422e+01,8.750632020e+01,4.213262285e+01,2.715628231e+01,5.838203996e+01,2.739331900e+01,6.200083323e+01,9.514507244e+01,8.617403319e+01,6.878538327e+01
9.901397880e+01,5.550011183e+01,2.382120326e-01,6.439806949e+01,1.244404352e+01,4.047331387e+01,6.289264430e+01,3.433824988e+01,9.166422130e+01,4.123154355e+01,9.174752023e+00,9.012340010e+01,9.495319858e+01,7.862674632e+01,4.172836899e+01,7.083527746e+01,1.797536493e+01,6.242392658e+01,9.559335980e+01,1.113357606e+01,6.282210590e+01,1.989056993e+01,8.302885203e+01,8.757867235e+01,6.424903879e+01,5.941610385e+01,8.699121417e+01,1.431200254e+00,6.313859992e+01,6.556651872e+01,6.530310714e+01,4.073449211e+01,5.197911252e+01,8.144734388e+01,2.205506051e+01,1.136435901e+01,8.510363152e+00,8.855898877e+01,5.702851818e+01,1.026053496e+01,5.228743331e+01,5.216543304e+01,8.299440802e+01,7.462902742e+01,6.007795731e+01,5.680840909e+01,1.119601354e+01,3.148655718e+01,9.992720648e+01,2.133959705e+01,8.342447206e+01,5.185256314e+01,6.114737821e+01,4.288138275e+01,1.266039646e+01,8.046482669e+01,1.099726604e+01,5.898105992e+01,7.562787808e+01,4.971388697e+01,7.286914638e+01,3.377433107e+01,2.341134251e+01,7.182767699e+01,9.534624246e+01,2.510206580e+01,8.490569424e+01,8.664195843e+01,5.749444591e+01,7.895529230e+01,1.471075143e+01,1.142779180e+01,3.759127750e+01,3.161299909e+01,4.972997068e+01,2.757722944e+01,3.354238814e+01,3.263037989e+01,2.909576216e+01,9.229505092e+01,3.090354145e+01,9.074412655e+01
2.957100598e+01,6.516560819e+01,1.274659470e+01,9.695122663e+01,7.696613986e+01,9.935104190e+01,5.551341139e+01,8.344810072e+01,7.942487555e+01,6.472309809e+00,7.910774642e+01,8.754085410e+01,2.284895835e+01,2.066168555e+01,1.581339303e+01,3.251682936e+01,5.537925433e+01,9.700367897e+01,2.581989734e+01,8.337514915e+01,6.334035926e+00,7.309267444e+01,4.812500837e+01,1.533828696e+00,5.787311287e+01,6.433969815e+01,2.641992750e+01,8.270957240e+01,4.861115627e-01,1.660151586e+01,2.615457827e+01,6.180498356e+01,2.965549894e+01,3.095342189e+01,2.919978175e+01,1.991607161e+01,9.485121662e+01,9.133467453e+01,8.856423582e+01,8.037838320e+01,2.992103547e+01,2.571707144e+00,7.850045989e+01,4.901367400e+01,5.104724517e+01,2.149541056e+01,8.281727294e+01,4.432458335e+01,2.074002382e+01,3.892413442e+01,6.284343812e+01,5.351853917e+01,1.807968609e+01,4.662804682e+01,8.829620952e+01,4.096072923e+01,5.092134074e+01,6.463562734e+00,6.817213559e+01,5.740004181e+01,7.893477716e+01,7.623532669e+01,9.961429804e+01,8.363142426e+01,7.493454561e+01,5.934694219e+01,9.979269249e+01,3.896165915e+01,4.753682397e+01,6.430166833e+01,3.393028138e+01,3.235700937e+01,9.272110562e+01,9.109253660e+01,6.036422544e+01,7.831727795e+01,2.965359666e+00,2.885071773e+01,9.117541529e+01,1.772451222e+01,1.020081592e+00,6.316682227e+01
6.594730629e+00,5.967405324e+01,7.719702139e+01,2.941330445e+01,7.204114821e+01,6.283507654e+01,7.353744432e+01,2.809974135e+00,8.710203988e+01,4.289794184e+01,1.127916943e+01,6.474274369e+01,1.467128729e+00,3.056560954e+01,9.318786976e+01,5.864316731e+01,9.496520331e+00,9.588983212e+01,5.535347937e+01,5.419544778e+01,7.776175731e+01,3.862191310e+01,1.801986013e+01,3.136169162e+01,7.554414739e+01,7.693766228e+01,7.888020616e+01,7.500369022e+01,7.173226268e+01,2.005482264e+01,2.449021197e+01,4.635520504e+01,8.293814014e+01,3.031291169e+01,4.383550450e+01,8.325100002e+01,8.525234608e+01,9.359489526e+01,7.986479840e+01,1.104912760e+01,1.977963120e+00,5.663339847e+01,8.896589553e+01,4.225661968e+01,5.329388305e+01,8.565191478e+01,1.703059100e+01,9.834547322e+01,9.523636659e+01,9.161719752e+01,6.781215645e+01,5.572970400e+01,3.435891571e+01,3.069871555e+01,4.179521519e+01,1.688205068e+00,8.371402532e+01,9.971688957e+01,4.451866092e+01,9.111194052e+01,1.437793381e+01,1.675401385e+01,9.379323392e+01,4.912473864e+01,4.019445467e+01,1.167133569e+01,1.294318965e+01,9.584743691e+01,1.822731284e+01,6.076633622e+01,9.846351503e+01,1.036246824e+01,6.325699523e+01,2.695506460e+01,1.760050877e+01,6.954939374e+01,8.650144767e+01,8.901320063e+01,8.580528183e+01,2.845830272e+01,7.405129680e+01,6.468828798e+01
2.031963926e+01,3.309906976e+01,9.100255986e+01,6.983980715e+01,6.146114515e+00,3.555170811e+01,2.571074121e+01,4.808716378e+01,1.469781696e+01,8.780544891e+01,8.457413968e+01,9.685688233e+01,5.439354919e+01,2.216505901e+01,3.562547921e+01,8.433773343e+01,3.649112980e+00,7.592433149e+01,3.743133418e+01,3.163852879e+01,7.590939896e+01,9.466902878e+01,7.336915262e+00,6.939673108e+01,6.771358887e+01,5.055486659e+00,2.106827032e+01,4.081831103e+01,2.603506341e-01,9.666822772e+01,7.673807200e+01,8.843923891e+01,5.283322492e+01,8.754810313e+01,3.851815740e+01,3.769148921e+01,4.068561342e+01,9.616973969e+01,3.840446076e+01,7.204833216e+01,7.348051934e+01,3.129046849e+01,8.833331354e+01,3.307886940e+01,3.882081801e+01,2.643720094e+01,4.341911039e+01,9.100719668e+01,8.384896571e+01,3.900789226e+01,9.837899000e+01,2.887344139e+01,5.399848414e+01,7.118812940e+01,8.909718146e+01,6.743607796e+01,5.416067448e+01,1.870805687e+01,8.750026655e+01,8.467236099e+01,1.487940586e+01,9.819097905e+01,4.409607979e+01,9.255994480e+01,4.442143113e+01,1.614004338e+01,6.177670480e+01,7.241355041e+01,3.332127593e+01,7.813568322e+01,8.327837323e+01,1.421935516e+01,9.789773014e+01,4.342075266e+01,6.193469855e+01,3.548351453e+01,1.030377942e+01,3.330883612e+01,1.678413396e+01,1.052401595e+01,5.124433839e+00,3.508917595e+01
5.881913168e+01,9.192854675e+01,7.534709093e+00,2.249192061e+01,1.762442129e+01,8.731814345e+01,5.093200647e+01,3.395911505e+01,4.312352198e+01,8.455561084e+01,6.669992645e+01,9.120152736e+01,5.031955198e+01,4.317903134e+01,5.284836480e+01,1.185533021e+01,9.250841656e+01,9.300797846e+01,9.111213299e+01,6.441028924e+01,1.316045009e+01,9.702579958e+01,5.837035751e+01,3.019048866e+01,4.456131752e+01,9.453878410e+01,2.511057833e+01,4.236402301e+01,8.720777630e+01,3.844651403e+01,1.808768934e+01,6.358164968e+00,3.131588750e+01,6.699504410e+01,7.205455525e+01,3.286522230e+01,5.827927259e+00,1.587375348e+01,3.742585179e+01,2.363063524e+01,3.809580214e+01,2.635144711e+00,6.177538683e+01,7.677959940e+01,7.713762546e+00,6.254731227e+00,8.520182553e+01,3.485639343e+01,1.734706302e+01,9.477286072e+01,8.429985773e+01,1.925871662e+01,5.352715975e+01,3.425265060e+01,3.987989358e+01,7.002763495e+01,1.119845128e+01,6.878564824e+01,9.618706020e+01,4.703732228e+01,8.792279346e+01,7.713935359e+01,5.322906028e+01,7.099355857e+01,1.541573019e+01,5.205378130e+01,2.262568767e+01,1.505666731e+01,5.489037220e+01,6.372190303e+01,9.220504458e+01,8.066118369e+01,6.268985696e+01,7.152360154e+00,4.392927900e+01,6.396073987e+00,8.016154180e+01,1.478153045e+00,5.656513171e+01,8.149614153e+01,2.133683339e-01,4.172325847e+01
5.735972728e+01,3.331653210e+01,2.207451153e+01,8.726153830e+01,6.319791478e+01,9.366150565e+01,9.359840594e+01,6.105022795e+01,2.117264771e+01,8.462243900e+00,3.634189522e+00,8.718151578e+01,6.190086284e+01,6.439035317e+01,4.230382024e+01,1.586003697e+01,5.246495224e+01,3.845257987e+01,4.740287049e+01,4.941374033e+01,7.730630203e+01,1.642642350e+01,6.259995999e+01,9.059028146e+01,8.913974782e+01,8.274615423e+01,6.800030692e+01,3.439630210e+01,8.802255679e+01,6.572840830e+01,4.114968257e+01,9.187269731e+01,8.525708508e+00,8.189829216e+01,7.825562883e+01,6.717065222e+01,7.820988002e+01,3.735612670e+00,6.135475915e+01,4.923610226e+00,2.630896712e+01,2.955354272e+00,1.797273484e+01,7.941432411e+01,5.720050158e+01,5.658872773e+01,4.085938182e+01,8.529465653e+01,8.587552634e+01,9.388067756e+01,5.371059237e+01,2.194135534e+01,8.181495492e+01,2.186384760e+01,8.008084376e+01,8.203454833e+01,9.365220285e+01,8.717744830e+01,8.709105819e+01,4.797139546e+01,2.417722542e+01,6.173335185e+01,8.283202724e+01,1.212477919e+01,9.778836352e+00,3.229312898e+01,3.822445236e+01,1.386704464e+01,9.087436459e+01,4.510626933e+00,4.719043403e+01,6.494365429e+00,1.089221099e+01,7.237211263e+01,6.688381809e+01,6.726403460e+01,4.442888075e+01,1.159864244e+01,8.436818520e+01,6.458098254e+01,8.672288424e+01,7.587409259e+01
9.111795179e+01,7.030302493e+00,4.425346652e+01,9.853417182e+01,3.737747406e+01,8.794286215e+01,4.006737715e+01,2.062525001e+01,3.610983517e+01,3.307501691e+01,7.208085049e+01,2.486602740e+01,3.908581910e+01,6.796033299e+01,2.638361537e+01,8.994457969e+01,5.540553534e+01,8.768258906e+01,3.069700468e+01,3.661993539e+01,8.036831178e+01,9.762972279e+01,2.899813400e+00,5.109965652e+01,4.069777895e+01,5.823913505e+01,3.157384742e+01,5.718711317e+01,1.604880513e+01,3.720459577e+01,8.777145858e+01,2.952783808e+01,3.300679036e+01,5.135195574e+01,6.130345424e+01,7.819101732e+01,7.953489132e+01,8.380367579e+01,5.957348346e+01,4.752323653e+01,8.582186836e+01,9.935617979e+01,8.584494913e+01,7.845750208e+01,8.328445195e+01,2.737219848e+01,2.589686312e+01,5.485459241e+00,2.783782687e+01,5.767399123e+00,4.876241234e+01,5.386262329e+01,4.671041152e+01,3.452749944e+01,4.127994088e+01,9.904903906e+01,7.271979850e+01,1.115469106e+01,9.052740523e+01,3.174138827e+01,8.891137572e+01,1.053892613e+01,4.844970379e+01,7.833828664e+01,9.849016390e+01,7.717376130e+01,2.510584634e+01,9.236633374e+01,4.652888988e+01,5.360301475e+01,6.101011440e+01,4.693099083e+01,3.354574023e+01,2.315503383e+01,7.462737142e+01,3.470033671e+01,5.063973608e+01,6.361339635e+01,7.083465468e+01,2.438015164e+01,5.954490942e+01,4.877723167e+01
7.396392006e+01,5.448425283e+01,6.717946872e+01,4.291797925e+01,8.211350438e+01,2.998248269e+01,1.605705758e+01,5.268623384e+01,8.532449796e+01,3.574713152e+01,7.394482505e+01,6.162002824e+01,7.388881375e+01,3.076354113e+01,1.904816251e+01,2.719426628e+00,6.892036234e+01,1.130596501e+01,4.853553434e+01,6.540203377e+01,4.713908431e+01,6.079478854e+00,7.752290686e+01,8.697359659e+01,8.602243216e+00,4.635923229e+01,8.467285187e+01,2.473349915e+01,6.115216729e+00,3.881101903e+01,9.017101472e+01,1.826673765e+01,2.092208582e+01,9.946177441e+00,3.350393677e+01,7.515384892e+01,5.667554860e+01,5.812298368e+00,3.157839317e+01,4.819690940e+01,8.604916026e+01,1.674653692e+01,8.073466158e+01,5.772730365e+01,9.757327623e+01,8.756757607e+01,1.387802985e+00,1.700603457e+00,1.793271828e+01,8.691336178e+01,4.960504720e+01,6.697190163e+01,2.210039865e+01,5.754866600e+01,3.872414603e+00,7.300806765e+01,7.066657127e+01,1.859747595e+01,6.717672400e+01,9.992878144e+01,3.944369327e+01,3.467637922e+01,9.663111547e+01,9.398798912e+01,2.833871379e+00,3.951127844e+01,4.476635295e+01,5.457421443e+01,7.938268364e+01,8.793607487e+01,4.612435797e+01,7.503333440e+01,6.869340882e+01,4.120610008e+01,6.356282629e+00,1.641578829e+01,5.098173283e+01,7.326007867e+01,3.292477637e+01,2.476298396e+01,3.442210912e+01,5.426922617e+01
8.123450117e+01,1.881112936e+01,4.448685859e-01,7.447779174e+01,8.120273850e+01,6.761102518e+01,7.871617219e+01,6.227296449e+01,9.213191328e+01,5.939234616e+01,7.947283591e+01,7.055174972e+01,9.272385199e+00,5.431648431e+00,3.139804912e+01,2.262594094e+01,4.488921176e+01,1.291728321e+01,1.490140894e+01,2.203396960e+00,5.379550733e+01,4.887898531e+01,1.357350349e+01,2.349355219e+01,6.943743558e+01,6.007393725e+01,4.562127832e+01,6.611893220e+00,3.311113602e+01,5.600524680e+01,9.030221078e+01,7.803780113e+01,3.572924891e+01,4.560992007e+01,4.406129768e+01,8.861267804e+00,5.720570282e+01,1.114385516e+01,1.050361041e+01,1.909516833e+01,1.034803515e+01,6.577929577e+01,7.343207964e+01,1.276012477e+01,2.338483678e+01,2.039142388e+01,5.840870990e+01,5.656669792e+01,7.041536110e+00,4.767097748e+01,3.162296435e+01,7.472410101e+01,2.447044334e+01,1.909133460e+01,3.251404536e+01,8.124600346e+01,6.240416632e+01,5.170270709e+01,3.709101274e+01,6.017224100e+01,4.375997186e+01,3.692622059e+01,8.212082784e+01,8.523359797e+01,1.272865176e+01,9.242764884e+01,1.367435240e+01,1.562481803e+01,6.848232237e+01,9.451075746e+01,1.790511275e+01,4.888550378e+01,5.535599075e+01,1.361459172e+01,6.627917154e+01,1.878194818e+01,9.371587433e+01,9.424599242e+00,8.527595254e+01,8.131950341e+01,2.834737576e+01,8.262726713e+01
