v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.565866056e+01,6.535439384e+01,5.333371620e+01,6.259209360e+01,2.590105531e+00,7.648167760e+01,2.268321222e+01,6.165156830e+01,6.795830253e+01,4.774817248e+01,1.769790905e+01,1.169886092e+01,1.525777154e+01,9.841403896e+00,4.050457581e+01,2.113102522e+01,5.608598546e+01,7.317323925e+01,4.138261050e+01,8.922021324e+01,7.418405812e+01
4.922105638e+01,2.317970779e+01,2.675513479e+00,9.572564847e+01,3.556322250e+01,8.315329756e+01,6.586818256e+01,3.208097861e+01,7.825094925e+01,9.457112661e+01,7.084607343e+00,3.124798529e+01,3.454376360e+01,4.324058757e+01,4.663331985e+01,2.409103847e+01,3.329815673e+00,1.828622368e+01,1.000996732e+01,9.107326610e+00,5.298430528e+01
4.542182117e+00,7.974239352e+01,2.428816250e+01,1.173317947e+01,4.883748979e+01,7.822463534e+01,7.168972997e+01,7.540411926e+01,5.511792229e+01,4.662524718e+01,4.535482601e+01,8.269163268e+01,3.742027187e+00,3.056560954e+01,1.302728803e+01,8.395564782e+00,3.834016009e+01,4.529516777e+01,9.925422079e+01,2.976915470e+01,5.508484367e+00
6.963397037e+01,1.151672079e+01,7.314971871e+01,6.983980715e+01,2.138111532e+01,7.925916149e+01,5.120890928e+01,3.731593895e+01,8.685304318e+01,3.996884318e+01,8.894156325e+01,3.223827895e+01,7.725587340e+01,6.796033299e+01,7.952303630e+01,6.958254865e+01,4.067075468e+01,8.356489497e+01,8.438744096e+01,3.310700478e+01,1.886800644e+01
5.193709077e+00,1.437277364e+01,4.162229087e+01,4.429542046e+01,7.567701191e+01,2.577968813e+01,5.965734295e+01,7.537051555e+01,8.592141273e+00,4.111314192e+01,7.557886790e+01,5.703066116e+01,1.899144523e+01,3.247509759e+01,8.895388455e+01,7.680737302e+01,8.556934055e+01,2.227478710e+01,8.412761835e+01,3.808935594e+01,5.256941492e+01
5.725579547e+01,6.155015985e+01,1.553110546e+01,9.277851787e+01,4.997243781e+01,1.156164032e+01,2.172023209e+01,3.272460006e+01,5.439397971e+01,2.663974123e+01,6.045413228e+01,7.798220744e+01,5.533088662e+01,6.912053460e+01,2.789465861e+01,5.033432371e+01,5.142567637e+01,6.406613789e+01,1.049336565e+01,1.724228173e+01,6.880438145e+01
6.783143433e+00,3.130118002e+01,3.396549378e+00,6.462660801e+01,2.969896001e+01,3.785513170e-01,9.414909689e+01,9.661314620e+01,7.065817868e+01,8.077764306e+01,8.055425134e+01,8.207031872e+01,2.747524145e+00,8.903199485e+01,6.059590641e+01,1.684888612e+01,2.371129716e+01,5.882965085e+01,8.522877181e+01,3.467028289e+01,9.910832513e+01
9.837845420e+00,1.682782368e+01,2.791436950e+01,2.498838451e+01,3.867256723e+01,8.237623557e+00,8.586426427e+01,5.249458828e+01,1.375374295e+01,4.425025383e+01,7.292758295e+01,2.449597506e+01,3.555289725e+01,2.168519523e+00,8.385633694e+01,6.438559737e+01,5.540553534e+01,2.041612997e+01,2.934198887e+01,5.281305064e+01,1.851119148e+01
3.569018498e+00,3.486214773e+01,4.842026864e+01,1.854346811e+01,1.053724026e+01,5.555443083e+01,4.657201749e+00,2.409510820e+01,3.754125204e+01,5.211547042e+01,6.572683730e+01,9.725301975e+01,5.288840612e+01,1.546828509e+01,8.533199272e+01,5.666496510e+01,1.274005564e+01,5.410343314e+01,8.008540066e+01,7.682305154e+01,2.913724215e+01
1.825846634e+01,4.292946254e+00,5.153750542e+01,8.742103038e+00,6.812361889e+01,6.897250535e+01,5.135498401e+01,9.596914607e+01,2.324242248e+01,1.987093104e+01,9.430478551e+01,5.203476425e+01,2.846641474e+01,6.386319417e+01,5.056322519e+01,1.185533021e+01,1.811512990e+01,6.819939220e+01,1.196194075e+01,6.092837442e+01,3.664261012e+01
6.658831670e+01,2.245826702e+01,1.760807105e+01,3.740028824e+01,8.961380515e+00,5.949631291e+01,7.123193974e+01,3.804402813e+01,1.884252215e+01,6.578948337e+01,7.935226055e+01,1.543198719e+01,7.885782257e+01,7.191746742e+01,7.139286345e+01,9.938150228e+01,8.771631557e+01,7.303310556e+01,6.282062146e+01,6.540203377e+01,1.119018296e+01
5.051226093e+01,5.936685161e+01,1.456596467e+01,7.447779174e+01,9.469606883e+01,7.110078202e+01,8.496548921e+01,1.568070203e+01,2.120410094e+01,3.634510866e+01,9.568229146e+01,7.419718463e+01,9.468340081e+01,5.595092545e+01,9.271126088e+01,5.292604727e+01,1.654908558e+01,2.082091891e+01,9.041612504e+01,6.163351966e+01,7.268683201e+01
3.664808975e+01,3.020439107e+01,5.214542011e+01,7.949093986e+01,1.803009900e+01,3.817698267e+00,8.778715048e+01,2.613675867e+01,9.855481009e+01,9.632857593e+01,8.566629285e+01,5.463176430e+01,4.060405768e+01,1.973828114e+01,4.209004093e-01,5.474390137e+01,3.327142052e+01,3.026439384e+01,8.751866556e+01,3.085397826e+01,9.767479028e+01
7.435405417e+00,9.823049520e+01,4.440778173e+01,4.083124324e+01,2.571564386e+01,4.362520471e+01,3.714526019e+01,2.379070682e+00,4.521780822e+01,2.362262964e+00,8.400780509e+01,5.926106540e+01,5.266268775e+01,6.970970514e+01,7.920588330e+01,5.362647170e+01,3.732749607e+01,6.340330351e+01,1.342668737e+01,3.030390111e+01,3.749204295e+01
8.618200115e+01,6.800131747e+00,5.043314103e+01,2.958556825e+01,6.472250562e+01,9.381102861e+00,8.130289127e+01,9.768215744e+01,1.212818191e+01,4.466029377e+01,7.580327681e+01,4.187364499e+01,4.050932547e+01,4.954057916e+01,5.828097747e+01,5.170609549e+01,4.670996473e+01,4.243854979e+01,8.230063901e+01,8.721954091e+01,5.101686489e+01
1.100670001e+01,9.456568698e+01,1.280297752e+01,5.440911754e+01,9.335470598e+01,2.321234423e+01,1.651559881e+01,4.513171498e+01,9.071160145e+01,6.826907125e+01,5.320633520e+01,5.443506688e+01,4.344265370e+01,6.073726248e+01,5.125186313e+01,8.044848614e+01,8.118715986e+01,2.458639561e+01,7.377481065e+01,3.028946630e+01,7.337488483e+01
5.716369989e+01,1.114016392e+01,8.221926496e+01,1.081379853e+01,2.340458985e+01,1.299248791e+01,1.751085639e+01,1.297068551e+01,4.048277238e+01,7.637802137e+01,5.368855673e+01,1.600597212e+01,2.284895835e+01,6.877612712e+01,3.448788271e+01,7.900459960e+01,3.155924428e+01,2.329796570e+01,1.764936956e+01,5.950645598e+00,7.116172682e+01
8.735532725e+01,9.763744163e+01,5.656967820e+01,2.178410615e+01,8.877724066e+01,6.834413507e+01,9.437510986e+01,3.616009382e+01,1.682371613e+00,3.246401570e+01,1.143123370e+01,4.261268916e+01,7.562999640e+01,6.765439288e+01,3.728534386e+01,1.074927741e+01,4.475507430e+01,5.718117650e+01,9.233607280e+01,5.628471793e+01,6.119632256e+01
9.161014414e+01,8.822329236e+01,4.817956385e+01,8.251286130e+01,4.652426336e+01,5.533056471e+01,9.918834301e+01,1.723890116e+01,8.309435220e+01,7.360460341e+01,2.760137819e+01,2.969716216e+01,3.911859610e+01,6.194596948e+01,7.972790025e+01,6.572766158e+01,3.712553751e+01,5.050935512e+01,8.792694876e+01,3.287860751e+01,1.558607881e+01
9.020866418e+00,1.653526936e+01,9.381991713e+01,5.327763856e+01,2.427564339e+01,5.651242207e+01,2.540623407e+01,4.661055605e+01,3.395734686e+01,3.046144906e+01,8.579151816e+00,4.974258857e+01,5.998887295e+01,4.780692410e+01,7.985599149e+01,5.611568501e+01,2.736706530e+01,3.340677015e+01,6.823371359e+01,7.456600865e+00,6.234092289e+01
5.892423053e+01,8.549642163e+00,7.185363577e+01,5.289503596e+01,8.553679462e+00,7.461786725e+01,7.182064814e+01,6.482646047e+01,9.755783952e+01,6.730912289e+01,7.232070943e+01,2.140040538e+01,5.372291019e+01,3.126486847e+01,4.021429217e+01,2.579407662e+01,1.607018399e+01,3.459477126e+01,6.837997423e+01,4.509462894e+01,5.467877781e+01
5.784434382e+01,1.026156421e+01,8.715104843e+01,7.113701192e+01,7.851052670e+01,6.136805941e+01,5.874736599e+00,1.783225187e+01,8.904857425e+01,9.662391164e+01,6.100659464e+01,5.009534077e+01,6.541427626e+01,5.377337546e+01,6.566125525e+01,4.483699244e+01,9.014153881e+01,2.025776003e+01,4.158953379e+01,5.266194656e+01,3.303407343e+01
3.402686104e+01,7.223782264e+01,9.960965015e+01,2.190130244e+01,1.507731935e+01,4.841046633e+01,7.904109436e+01,4.559309915e+01,9.307443297e+01,3.873465202e+01,7.762136532e-01,1.484027672e+01,2.959713256e+01,4.564547120e+01,1.825716356e+01,9.272396192e+01,1.141494418e+01,5.318891110e+01,3.111207913e+01,8.733078775e+01,7.986433604e+01
7.802901881e+01,9.424032319e+01,1.841612025e+01,3.917169769e+01,4.004430636e+01,8.953649073e+01,1.194771242e+01,2.076739615e+01,4.013770805e+01,1.001943931e+01,3.282352322e+01,8.709035406e+01,7.016207060e+01,1.427101255e+01,9.792415160e+01,8.114676580e+01,3.339102739e+01,3.845257987e+01,7.688463487e+01,5.512791874e+01,7.730630203e+01
5.989003270e+01,7.744189876e+01,8.121702398e+01,1.519584163e+01,2.062942405e+01,9.803977304e+00,2.115787906e+01,9.497486066e+01,5.853284742e+01,6.293077258e+01,8.874020491e+01,4.741374285e+01,4.286924589e+00,8.619624204e+01,2.435122508e+01,5.458136775e-01,9.775785555e+01,8.499113732e+01,8.119955679e+01,7.592411976e+01,6.001856677e+01
5.178619120e+01,7.853311705e+01,2.558333836e+01,9.149705625e+01,3.656859483e+01,5.785600180e+01,5.707437576e+01,8.092276261e+01,9.694683695e+01,8.004313169e+01,3.236565727e+01,6.335143961e+01,7.608892836e+00,3.856003442e+01,7.635583310e+01,6.835877874e+01,2.968481978e+01,1.584872094e+01,3.529157183e+01,3.982944151e+01,8.875595694e+01
9.634885138e+01,7.629032626e+01,3.475260668e+01,6.427649372e+01,7.782971138e+01,1.414473761e+01,6.613233647e+01,6.798256667e+01,6.650840192e+01,3.354565740e+01,2.231510863e+01,4.632075057e+01,6.657740941e+01,9.760043436e+01,2.599482265e+01,7.008508382e+01,3.575732732e+01,9.900415778e+01,6.727095991e+00,1.249429155e+01,2.295631377e+01
6.923179449e+00,4.895591678e+01,6.407645814e+01,4.464516743e+01,1.671468514e+01,1.126802109e+01,8.482301921e+01,8.373806356e+01,8.838041561e+01,5.753517389e+01,8.779689033e+01,8.387035206e+01,9.134029266e+01,6.486710279e+01,1.157139634e+01,4.538415187e+01,6.438212218e+01,4.415609347e+00,1.934173298e+01,7.846337922e+01,2.694686782e+01
2.512572816e+01,3.766986800e+01,4.964914330e+01,7.167924593e+01,4.911405955e+01,8.440368560e+00,1.879713756e+01,5.510499146e+01,6.558462110e+01,3.453851133e+01,1.374021870e+01,5.419284814e+01,5.987032675e+01,4.832055115e+01,2.604989954e+01,7.494144710e+01,6.159869966e+01,3.882610944e+01,1.288576405e+01,1.103601305e+01,4.650298969e+01
8.851309171e+01,2.435200953e+01,8.822658259e+01,9.695122663e+01,7.041607023e+01,2.221590411e+01,3.527783672e+01,3.479935598e+01,8.015275784e+01,4.985132590e+01,9.827366245e+01,3.672070162e+01,3.032808842e+01,1.447257795e+01,7.787633872e+01,5.536972026e+01,6.064303643e+01,4.960471246e+01,4.463122907e+01,2.668416218e+01,2.849258569e+01
2.770401092e+00,1.626980660e+01,9.881444450e+01,7.761361012e+01,3.139900874e+01,9.082111453e+00,9.404525661e+01,5.941983623e+01,7.620169792e+01,5.656306628e+01,3.391006520e+01,2.202891350e+01,5.174595744e+01,7.935199847e+01,2.894292845e+01,3.496687215e+00,8.098195158e+01,1.079016741e+01,6.800547772e+01,9.745994195e+01,5.877270499e+00
2.949001207e+01,7.707801031e+01,5.244022594e+01,4.236492211e+01,4.083426389e+01,9.989888123e+01,4.422615453e+00,9.549636809e+01,3.993846813e+01,1.615778222e+01,2.806769472e+00,4.294356408e+01,9.152474083e+01,9.239350570e+01,3.057246772e+01,7.174021584e+01,6.353576867e+01,4.996115270e+01,7.839615702e+01,5.796170334e+01,5.562353696e+01
7.904870097e+01,9.074538233e+01,4.252699297e+01,7.928295585e+01,9.190456765e+01,3.179218007e+01,7.012837749e+01,7.754326655e+01,3.920623033e+01,6.496862127e+01,6.194594001e+01,4.829864318e+01,4.425077708e+01,3.865955514e+01,6.596368975e+00,2.133635836e+01,8.394801290e+01,6.382739633e+01,8.049982808e+01,8.986416801e+00,1.743550160e+01
5.000839252e+01,7.685074111e+01,6.698128098e+01,1.882654104e+01,9.060524416e+01,3.971576593e+00,2.994024285e+01,4.916639270e+01,2.117264771e+01,7.031797645e+01,4.655373573e+01,3.371005109e+01,2.343336100e+00,2.473084536e+01,1.448520480e+01,2.101467138e+01,3.580273106e+01,9.588983212e+01,7.456299169e+00,4.548748455e+00,1.260794981e+01
3.068686873e+01,7.302361246e+01,2.652747562e+01,6.925198350e+01,6.788077262e+01,1.716619090e+00,4.650003401e+01,9.673766680e+01,1.857182837e+01,4.818081885e+01,5.871338440e+01,7.425035131e+01,2.518068149e+01,9.075748628e+01,7.688085055e+01,1.842771355e+01,6.032891543e+01,1.871987397e+01,3.516904048e+01,3.172696169e+01,1.161593972e+01
9.856538716e+01,3.795944691e+01,6.687141749e+00,2.909356785e+01,6.304516050e+01,1.768703863e+01,7.273498019e+01,8.449355253e+01,6.746319236e+01,4.717529213e+01,2.790509040e+01,1.059976801e+01,7.419064105e+01,1.399980035e+01,2.324921406e+01,1.896101171e+01,3.002144157e+01,3.774351602e+01,4.391672709e+01,5.581250352e+01,1.068241135e+01
4.454745691e+01,8.960614799e+01,6.717946872e+01,8.127041973e+01,7.130444987e+01,6.121229271e+01,1.888924926e+01,3.718293344e+01,1.908221765e+01,8.060588071e+01,1.107209325e+01,3.552237357e+01,6.233076200e+01,8.207907357e+01,5.981407000e+01,8.746347745e+01,3.989802711e+01,9.572120210e+01,7.600631584e+01,5.868029170e+01,8.900481838e+00
6.171200489e+01,9.948022003e+00,2.129233249e+01,9.960877144e+01,4.930752075e+01,4.423629207e+01,7.386659676e+01,7.209653774e+01,8.089486338e+01,1.971019221e+01,8.846018276e+01,5.680068472e+01,3.108135022e+01,9.579764027e+01,9.924282741e+01,4.640269835e+01,4.556462764e+01,4.370530117e+01,9.952590690e+01,6.672646988e+01,1.710555748e+01
8.082419772e+01,2.155624649e+01,2.818972989e+01,3.075157579e+01,5.334926533e+01,5.327701837e+01,7.559352144e+01,3.991716562e+01,6.471271294e+01,5.541923771e+01,5.911266916e+01,7.407765037e+01,5.828222010e+01,9.410227618e+00,7.554668989e+01,2.425208686e+01,4.067474209e+00,4.354834518e+00,1.436969727e+00,7.617334923e+01,3.766761285e+01
7.115853516e+01,1.147508065e+01,9.855728638e+01,1.077182515e+01,8.615154509e+01,9.515659030e+00,8.610133258e+01,7.651900203e+01,1.867310656e+00,6.434776617e+01,7.668312205e+01,3.186386984e+01,3.171231977e+01,4.026901615e+01,1.701508488e+01,1.514152636e+01,6.587094547e+01,7.782641350e+01,7.971068606e+01,4.083342735e+01,8.643151142e+01
1.797648831e+01,7.101139036e+01,8.239034534e+01,9.936943628e+01,8.612196502e+00,6.937796422e+01,1.677888183e+01,6.071509123e+01,8.092741671e+01,5.729722545e+01,4.210005445e+01,2.154743885e+01,8.930188785e+01,8.045713953e+00,1.428783493e+01,2.356411056e+00,6.514846098e+01,2.081903294e-01,2.218776163e+01,9.255240818e+01,6.079648222e+01
5.518780406e+01,4.185775895e+01,9.434381408e+01,2.888409463e+01,3.748668088e+01,8.290954506e+01,4.562667245e+01,2.791179646e+01,5.776899567e+01,7.628802310e+01,2.391131937e+00,8.227998180e+01,4.474411735e+01,7.097867622e+01,3.848021651e+01,1.363316401e+01,2.104485595e+01,9.459862286e+01,8.120827024e+01,2.082584827e+01,1.499458671e+01
9.344236636e+01,8.398815742e+01,2.750394285e+01,2.875771182e+01,9.019346644e+01,9.873466798e+01,7.747076956e+01,3.327649706e+01,5.617479358e+01,4.635456665e+01,1.226914322e+01,8.906387092e+01,1.752100908e+01,1.597843750e+01,7.496270564e+01,9.230138664e+01,9.964160568e+01,4.957385844e+01,8.142428682e+01,5.376206851e+01,2.643150370e+01
9.242673180e+01,7.157210297e+01,3.082238269e+01,7.430493846e+01,7.313128026e+00,6.647865802e+00,7.658091411e+01,9.564981553e+00,6.116507113e+01,3.963923486e+01,1.682671217e+01,9.360454950e+01,2.866851331e+01,6.925422996e+01,2.915113563e+01,5.632857076e+01,8.966459867e+01,7.087515357e+01,9.600245431e+00,9.200580142e+01,2.858313407e+01
3.556561528e+01,4.036342742e+01,8.700852089e+01,2.395222961e+01,9.485417658e+01,5.830598284e+01,9.360281044e+01,9.223350142e+01,9.943496701e+01,2.908051038e+01,3.956431609e+01,9.939929248e+01,4.295469851e+01,1.703409434e+01,9.202498981e+01,6.000579513e+01,4.216290372e+01,9.534824945e+01,2.137445162e+01,8.461479518e+01,3.237426769e+01
5.465095676e+01,6.019520451e+01,2.368557075e+01,2.005454322e+01,5.930571141e+01,7.638250592e+01,9.375475328e+01,9.688792035e+01,7.053824849e+01,5.684906232e+01,2.697791573e+01,5.758767410e+01,3.761141530e+01,8.214624926e+01,6.401599592e+01,3.864093765e+01,6.499160354e+01,1.864491943e+01,4.431967440e+01,6.655732315e+01,5.983926624e+01
4.545544511e+01,1.222630007e+01,9.467871889e+00,8.936052962e+01,6.260010909e+01,2.603154967e+01,3.048586056e-01,5.485832440e+01,9.833762752e+00,2.675420126e+01,4.001213915e+01,8.748553999e+01,4.598726716e+01,1.772761896e+01,1.897048062e+01,1.375643718e+01,5.168072835e+01,5.660315377e+01,2.677714980e+01,3.757560433e+01,5.056251632e+01
2.136481870e+01,1.306307067e+01,2.869344272e+01,3.709138055e+01,5.384419267e+01,2.481362374e+00,3.733521970e+01,3.246272239e+01,7.848603362e+01,3.732933641e+01,1.298958741e+01,1.415284696e+01,5.292594413e+01,6.028600204e+01,5.240433393e+01,5.841467209e+00,2.385878883e+01,9.164388962e+01,7.729319117e+01,2.307452519e+01,2.792163817e+01
7.856609277e+01,8.775587777e+01,1.123742259e+01,3.116814558e+01,8.068308636e+01,7.672234173e+01,1.769454519e+01,5.595620192e+01,9.050736232e+01,2.881011822e+01,8.573816622e+01,8.639021357e+01,9.527852629e+01,7.916974624e+01,4.806493444e+00,8.088599014e+01,3.658909648e+01,5.077811566e+01,1.925317238e+01,8.607485932e+01,9.867642012e+01
5.244447694e+01,6.792129316e+01,2.885140145e+01,1.762844840e+01,8.829753501e+01,6.967114626e+00,5.475824051e+01,8.077340181e+01,9.009470822e+01,8.803207914e+01,4.170189873e+01,5.456994766e+01,7.310354596e+01,3.971676428e+01,1.133071895e+01,6.288283928e+01,7.212987577e+01,2.891655771e+01,5.830759798e+01,4.346674416e+01,2.141312218e+01
3.356552949e+01,5.403770929e+01,4.406868048e+01,6.101875174e+00,7.359623132e+01,4.405658289e+01,1.053359020e+01,2.196005891e+01,2.688158298e+01,2.980211374e+01,4.201171060e+01,4.002675201e+01,8.026182013e+00,3.047187279e+01,6.491547107e+01,3.576012185e+01,9.299834971e+01,2.758273792e+01,6.274453589e+01,8.404313721e+01,1.981838806e+01
7.811654583e+01,5.489998211e+01,9.710934030e+01,3.871215461e+01,3.755654082e+01,6.523549200e+01,6.841103508e+01,2.736962481e+01,1.013697268e+01,2.742459344e+01,1.737386260e+01,7.896134604e+01,9.048178614e+01,9.152246372e+01,7.145131160e+01,9.556743323e+01,5.719548041e+01,6.623139820e+01,2.657809701e+01,1.843472784e+00,5.616853009e+01
4.049398675e+01,9.463307646e+01,6.972871931e+01,9.747562218e+01,8.568966535e+01,5.732289022e+01,7.303729012e+01,5.296301033e-01,6.532974652e+01,8.815498751e+01,5.226375138e+01,9.260114880e+01,4.834315401e+01,4.550550615e+01,7.336230027e+01,2.286922631e+01,9.338270883e+01,5.719213635e+00,3.702136189e+01,4.095239761e+01,1.562497471e+01
8.200356150e+01,3.002565552e+01,4.739743738e+01,1.285514648e+01,7.230798533e+00,8.678650302e+01,9.086656729e+01,4.458603578e+01,9.861819237e+01,3.947046523e+01,2.641539935e+01,2.184282794e+01,8.359595608e+01,2.283381243e+00,6.727185042e+01,9.338450770e+01,7.629636007e+01,8.790450739e+01,7.771869932e+01,4.277169623e+01,8.447364803e+01
6.842113860e+01,8.659823794e+01,7.515579010e+01,6.161236667e+01,3.929655606e+01,2.552374044e+01,2.253391008e+01,8.747350008e+01,6.043275193e+01,2.119603362e+01,3.313526780e+00,3.526284956e+01,8.159086396e+01,2.951610845e+01,8.980776022e+01,3.955916771e+01,4.142552173e+01,8.665731960e+01,9.454784375e+01,3.361456668e+01,7.942019032e+01
7.591577715e+01,1.612590703e+01,6.034255780e+01,9.153801252e+00,9.455594450e+01,3.573135527e+01,4.800744339e+00,7.582945114e+01,8.072930094e+00,4.008312158e+01,4.033813228e+01,2.122775353e+01,9.110571638e+01,8.242782459e+01,9.366491318e+01,4.916694119e+01,5.317753723e+01,9.356815680e+01,2.047202832e+01,4.764122356e+01,2.642543919e+00
4.402521307e+01,4.066456097e+01,7.276425346e+01,8.669238078e+01,9.504021340e+00,1.955128731e+01,9.975562350e+01,9.460707287e+01,8.667509154e+01,3.865014596e+01,7.561801111e+00,8.490008556e+00,6.065978739e+01,4.792552903e+00,8.211110642e+01,4.797219034e+01,7.566578911e+01,4.111049769e+01,5.855338357e+01,4.468663013e+01,5.773018155e+00
1.694881719e+00,3.178799265e+01,2.340028696e+01,7.884504025e+01,3.487043472e+01,8.813913558e+00,5.634427823e+01,6.866887904e+01,4.789042776e+01,4.499542655e+01,3.493949379e+00,2.771953721e+01,2.030841753e+01,5.164981305e+01,8.417651542e+01,1.553376597e+01,2.598136471e+01,6.533011375e+01,2.302394507e+01,3.993335170e+01,6.433523320e+01
3.683102157e+01,7.824040504e+01,9.523084217e+01,6.200501252e+01,9.893118265e+01,9.278488849e+01,2.571074121e+01,8.223229839e+00,8.532449796e+01,7.950060799e+01,7.165492066e+01,8.793100188e+01,3.683691870e+01,4.159956306e+01,4.724042927e+01,3.459872649e+01,2.800184446e+01,3.205756209e+01,8.718472210e+01,7.558999951e+00,7.925708082e+01
9.869307660e+01,8.081689978e+01,3.520801784e+01,4.641703309e+01,7.472539066e+01,8.686449442e+01,2.368373496e+01,2.768187801e+01,2.450823737e-01,2.157102599e+01,3.791834256e+01,4.663422361e+01,1.246201779e+01,1.853427018e+01,6.713131987e+01,1.933967456e+01,8.130846138e+01,5.265657390e+01,6.985539635e+01,5.542546250e+01,4.472415249e+01
6.539960695e+01,4.684269351e+01,4.657260858e+01,3.416049313e+01,5.007377752e+01,1.253388295e+01,6.452601816e+01,5.954943641e+01,7.264123290e+01,3.537771531e+01,8.804214191e+01,2.039031732e+00,5.713222366e+01,1.161690875e+00,8.514509738e+01,7.648442432e+01,1.894212136e+01,5.275397880e+01,5.023792512e+01,5.338118946e+01,3.478469722e+01
