v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
3.461653501e+01,8.615291026e+01,6.470882428e+01,9.678135777e+01,1.221447348e+01,9.901070125e+01,7.103718120e+01,2.223546780e+01,8.851357329e+01,9.315451390e+01,1.841865766e+01,5.103482494e+01,6.932083254e+01,6.664268906e+01,8.668826825e+01,2.418817657e+01,4.795205420e+01,8.614857451e+01,8.044836569e+01,3.986345232e+01,9.244555617e+01,5.033412609e+01,7.004574929e+01,6.380440505e+00,9.600959678e+01,9.491354170e+01,3.471165425e+01,2.977485248e+01,8.040560102e+01,9.943230420e+01,6.454392009e+01,5.615779499e+01,5.194410085e+01,8.474836950e+01,3.148617791e+01,3.998509015e+01,3.411079734e-03,2.456642543e+01,7.468555101e+00,2.754053068e+01,1.567072244e+01,5.137032429e+01,4.026804070e+01,1.685221805e+01,9.252151799e+01,3.967878790e+01,4.814302114e+01,9.757363014e+01,4.506336979e+01,8.905617522e+01,6.129995083e+01,4.743603518e+01,5.153467595e+01,5.896641029e+01,8.646243370e+01,1.336098633e+01,7.449822756e+01,6.243884827e+01,5.634299317e+01,2.111158731e+01,4.462943283e+01,2.094450144e+00,3.609022834e+01,9.972811281e+01,9.584429047e+00,7.642054087e+01,9.141603959e+01,6.713909000e+00,5.994458897e+01,3.031336663e+01,2.345715039e+01,6.259496071e+00,2.895379148e+01,2.710224890e+01,3.116932211e+01,2.495334511e+00,5.294837522e+01,3.347632978e+01,6.343851452e+01,9.161374851e+01,3.319121083e+01
2.849920017e+01,9.033518299e+01,4.121570904e+00,3.152028918e+01,9.619249812e+01,8.972131934e+01,7.953060722e+01,2.497881700e-01,7.376584146e+01,7.007262898e+01,6.541558865e+01,4.802247578e+01,6.647153613e+01,3.185922280e+01,3.440404734e+01,9.350757752e+01,9.421491642e+01,6.258812381e+01,8.089988624e+01,9.987381043e+01,3.469937344e+01,2.820693145e-01,7.105866621e+01,4.457952780e+01,1.817581041e+01,8.108353116e-01,1.035343410e+01,2.117508983e+01,2.767828248e+01,7.023285054e+01,7.058031196e+01,4.191911516e-01,1.363815497e+01,4.205020466e+01,2.090258160e+01,7.089561381e+01,2.817366523e+01,8.231687680e+00,2.527331489e+01,9.078730906e+00,6.174352962e+01,5.098166156e+01,7.066924570e+01,1.254427611e+01,3.137829903e+01,6.210041996e+01,1.134344480e+01,5.829947311e+00,9.033252521e+01,2.580024224e+01,8.950181632e+01,7.163242092e+01,6.938750032e+01,7.318221752e+01,5.026025428e+01,8.924144337e+01,8.576263296e+01,6.236436008e+01,1.202473710e+01,2.716419681e+01,9.188908342e+01,5.702588208e+01,7.337946146e+01,9.819962716e+01,7.076017577e+01,3.869601736e+01,3.203757283e+01,2.565732528e+01,2.372338716e+01,5.293021033e+01,3.625285363e+01,7.350384803e+00,4.881122028e+01,9.615381490e+01,2.889609669e+01,8.993291397e+01,1.317183479e+01,8.650638098e+00,2.926046816e+01,8.019643496e+01,1.454388824e+01
4.293264417e+01,9.991503044e+01,7.085208331e-01,5.208570966e+01,8.076149948e+01,1.639377343e+00,6.731658856e+01,6.578866239e+01,8.427268613e+01,7.769849997e+01,5.155951243e+01,7.186558547e+01,1.903108201e+00,3.101979321e+01,8.685845875e+01,3.017802694e+00,2.508808585e+01,3.999397569e+01,6.808288519e+01,9.679002070e+01,2.002562245e+01,7.504800292e+01,5.801002534e+01,1.966705987e+01,5.241321219e+00,6.337056567e+01,8.742558825e+01,2.019187165e+01,8.863921622e+01,7.206012760e+00,8.319116740e+01,8.055409351e+01,3.948617584e+01,2.103066110e+01,9.363247592e+01,3.312816964e+01,2.229270735e+01,7.635443272e+01,1.437857377e+01,3.264259959e+01,8.003549427e+01,9.186332373e+01,4.870762209e+01,6.523431077e+01,6.176116378e+01,3.403319609e+01,7.218684406e+01,7.622733297e+01,8.483633693e+01,3.466670855e+01,7.501837605e+01,3.372395471e+01,6.537581451e+01,1.596963587e+01,6.066663854e+00,7.376156950e+01,7.749007616e+00,1.693326885e+01,2.546688624e-01,4.677617913e+01,9.889898245e+01,3.870915991e+01,5.392020364e+01,6.408802285e+01,7.747439275e+01,7.896940467e+00,3.036953372e+00,7.550405008e+01,1.057686991e+01,1.399455216e+01,3.397583670e+01,6.382395476e+00,3.367119719e+01,3.936780672e+01,7.596571165e+01,6.347629609e+01,2.213645532e+01,4.668082121e+01,9.723731990e+01,7.063290729e+00,9.016615490e+01
1.913477670e+00,2.904389926e+01,4.896062808e+01,1.336379344e+01,5.298706336e+01,4.109823857e+01,2.439754446e+01,8.182421006e+01,6.807357904e+01,9.792688979e+01,8.826472729e+01,1.849402029e+01,5.003758696e+01,9.465384487e+01,5.349701122e+01,7.018331240e+01,3.215953184e+01,5.634942704e+01,1.844339808e+01,9.407862354e+01,8.440489347e+01,9.339596198e+01,5.692279057e+00,1.474278007e+01,8.919388377e+01,6.600901401e+01,3.137100975e+01,5.563207444e+01,7.360716725e+01,7.416829407e+01,6.062256161e+01,2.960635953e+01,2.200273464e+01,9.569199362e+01,8.558090193e+01,1.994250606e+01,6.023015883e+01,5.500070251e+01,5.263633258e+01,9.845986278e+01,3.842158078e+01,6.537827907e-01,7.648462201e+01,4.370136257e+01,5.285241235e+01,3.684546858e+01,2.665021715e+01,4.858483922e+01,9.770575688e+01,7.127726177e+01,3.654861753e+01,4.370411234e+01,3.629834781e+01,2.678355029e+01,7.066950666e+01,1.626267467e+01,3.429872972e+01,5.279456173e+01,7.114801822e+00,9.918068737e+01,7.499384167e+01,5.320961281e+01,3.431386172e+01,9.910948459e+01,3.382657274e+01,3.563794985e+01,3.508797234e+01,1.422061909e+01,5.948991856e+01,3.197953108e+01,1.172734812e+01,6.240685107e+01,8.904873309e+01,4.257176614e+01,9.690159348e+01,2.875063740e+01,6.103934988e+01,3.093793812e+01,8.883680050e+01,4.388200779e+01,8.035536586e+00
1.534248580e+01,7.895972120e+01,2.797639118e+01,3.222374815e+01,5.688789270e+01,9.404520170e+00,2.686287022e+01,3.018223248e+01,1.789889256e+00,7.622401454e+01,5.861571989e+01,1.237520531e+01,4.740257733e+01,4.786475287e+01,6.648429156e+01,2.592526564e+01,5.388616417e+01,5.768110203e+01,6.271308167e+01,5.083094422e+01,8.554966095e+01,9.145799625e+01,3.476595674e+01,2.698873709e+01,7.018141137e+01,2.414350505e+01,6.957850164e+01,2.784485214e+01,7.047741799e+01,6.330149567e+01,1.535566474e+01,3.935375806e+01,7.694290980e+01,2.236308074e+01,5.814910616e+01,9.448715478e+01,1.185336284e+01,9.857035266e+01,9.963696136e+00,5.648648689e+01,7.570298639e+01,7.431359207e+01,2.967159241e+01,5.680696574e+01,7.797954231e+01,4.338941935e+01,3.684372363e+01,6.359309479e+00,5.146556865e+01,6.649676017e+01,9.005419891e+01,6.312228335e+01,5.400240112e+01,3.872922035e+01,4.659488192e+01,1.503438393e+00,4.059980553e+00,3.122246419e+01,6.015456031e+01,9.663750208e+01,2.923274914e+01,4.419452023e+01,4.851494128e+01,5.274832862e+01,8.475460864e+01,4.639328881e+01,5.720719988e+01,8.147693587e+01,9.932440608e+01,5.825458341e+01,9.294146500e+01,4.494995332e+01,9.058573949e+01,6.610476966e+01,2.647556665e+01,6.902280546e+01,3.699678785e+01,5.666902226e+01,4.812520787e+01,2.107636036e+01,5.425182264e+01
1.549869992e+01,5.748188760e+01,1.107829910e+00,4.917161165e+01,6.890101798e+01,4.331707311e+01,7.784814989e+01,6.101566411e+01,5.606852512e+01,3.508826817e+01,6.261078097e+01,3.226170458e+01,4.807281964e+01,3.253001499e+01,4.040931697e+01,2.729180025e+01,6.341117730e+01,3.432857174e+01,1.714848870e+01,3.838302745e+01,8.586273479e+01,5.466908639e-01,9.198224190e+01,3.944594386e+01,4.968548865e+01,1.107252881e+01,9.606435210e+01,8.471754717e+01,2.256062822e+01,6.535471038e+01,2.113808863e+01,5.030577804e+01,7.986612390e+01,9.156445476e+01,3.215855173e+01,3.806704293e+01,3.694997064e+01,8.494169249e+01,1.488535862e+01,7.500636030e+01,8.202309061e+01,9.996336306e+01,3.349489501e+01,3.733721706e+00,2.615160072e+00,7.727019749e+01,7.431987510e+01,3.069488829e+01,2.557569613e+01,9.938741703e+01,6.477405516e+01,2.431144992e+01,1.415210442e+01,3.250174005e+01,8.948290134e+01,1.446681533e+00,1.549993748e+01,5.490947368e+01,7.303948307e+01,7.937505149e+01,8.093229598e+01,5.629476835e-03,3.583726906e+01,6.232411894e+01,2.911786531e+01,5.707328019e+01,2.317150061e+01,5.282768470e+01,1.106365444e+00,8.493022337e+00,3.520910841e+01,3.871519374e+01,5.067919631e+01,3.222925950e+01,5.184128445e+01,6.518189661e+01,8.823117407e+01,6.742937169e+01,1.042442067e+01,7.878095289e+01,6.877048570e+01
3.554312770e+01,6.317509718e+00,8.756575360e+01,3.733278045e+01,5.091835022e+00,3.052698724e+01,9.823237715e+01,6.554711732e+01,6.947964683e+01,1.263327460e+01,1.317142107e+01,1.653896715e+01,8.616130072e+01,4.066279479e+01,6.546041964e+00,3.655357172e+01,5.060292592e+01,4.848611883e+01,8.650663295e+00,4.725823494e+01,2.502076716e+01,6.379931136e+01,4.881255576e+00,1.396369921e+01,8.886439322e+01,1.800391739e+00,7.693478354e+01,8.959489003e+01,8.321395425e+01,1.592465134e+01,2.945860781e+01,3.574462650e+01,9.930635959e+00,3.538011727e+01,7.688342243e+01,2.523102539e+00,8.353330202e+00,9.251989836e+01,9.667272812e+01,1.670971681e+01,4.116804301e+01,9.109618562e+01,2.770817791e+00,4.260244679e+00,3.916020590e+01,3.176355086e+01,9.154238699e+01,5.440133103e+00,3.687874422e+01,3.608429822e+01,7.599115490e+01,9.350948927e+00,2.875592733e+01,8.728157250e+01,9.541628445e+00,7.666420670e+01,7.945212170e+01,5.489165767e+01,1.860785930e+01,2.884812818e+01,4.115239092e+01,5.774423714e+01,7.218838136e+01,2.463696342e+01,6.278470160e+00,1.661928335e+01,5.425334474e+00,5.959874090e+01,9.392244167e+01,2.732634177e+01,4.244772390e+01,2.623274649e+01,4.382742342e+01,5.110327830e+01,1.718208166e+01,8.759606190e+01,6.095270440e+01,5.175929937e+01,1.726966182e+00,3.213688988e+01,9.250265196e+00
8.127184271e+01,3.157692885e+01,2.697262991e+01,4.638013152e+01,2.448000805e+01,3.949412049e+01,8.914311119e+01,2.530172935e+01,5.646655438e+00,9.385985929e+01,4.725905963e+01,9.180624917e+01,2.552450862e+01,3.519343368e+01,2.922628170e+00,3.767458816e+01,2.320012252e+01,1.702940150e+01,7.110674608e+01,7.925060431e-01,8.998622443e+01,1.468525158e+01,7.985702018e+01,4.271799372e+01,6.532842399e+01,4.461148900e+01,1.959532656e+01,8.203651724e+01,6.713094415e+01,3.216025042e+01,6.791067035e+01,3.972895837e+01,7.439787358e+01,4.194581224e+01,5.093148179e+01,6.025767789e+01,2.262567481e+01,9.203710557e+01,4.429930275e+01,7.345222724e+01,3.860692881e+01,8.866845243e+01,8.961559662e+01,6.672908239e+01,5.795469854e+01,3.113950919e+01,6.488765372e+01,9.342102653e+01,1.514199872e+01,7.810133946e+01,7.900436519e+01,4.112013529e+01,4.801951487e+01,5.814674765e+01,1.210719792e+01,8.239087241e+01,5.125588591e+01,2.969317060e+01,6.030779675e+01,6.162293917e+01,2.703014988e+01,5.272214547e+01,8.996069713e+01,4.637661635e-01,8.839483297e+01,4.560804972e+01,4.273628125e+01,1.946288326e+01,2.787853213e+01,9.076458009e+01,5.206640547e+01,6.532813112e+01,2.501288137e+01,8.991795185e+01,6.111858683e+00,2.524893953e+01,3.346383073e+01,6.293571302e+01,6.275240685e+01,8.941351089e+01,1.741306686e+00
3.688863766e+01,2.952421294e+01,8.995472730e+01,9.624289974e+00,4.303582476e+01,9.743648088e+01,4.498280735e+01,7.383149965e+00,1.093124748e+01,7.915611267e+01,4.259281467e+00,9.323167937e+01,6.250484880e+01,4.103113777e+01,8.766519730e+01,2.488857118e+01,4.680873563e+01,6.447914730e+01,4.209220286e+01,2.378457011e+01,2.543695717e+01,8.356864724e+01,6.939489858e+01,1.843828916e+01,9.005991654e+01,8.878058534e+01,6.842306005e+01,1.913352830e+01,8.643960278e+01,9.237366335e+01,9.862908194e+01,9.254553759e+01,9.435420125e+01,8.616337877e+01,7.735826227e+01,7.426992207e+01,7.756675313e+01,4.644586554e+00,8.223836713e+01,6.611406691e+00,3.273277010e+01,4.048471699e+01,3.191029058e+01,2.234793816e-01,4.509645000e+01,7.288903317e+01,5.043316386e+01,7.102078693e+01,6.633879226e+01,5.900773890e+01,6.018040166e+01,5.488922251e+01,1.105442973e+01,8.298393849e+01,3.420198262e+00,7.192389628e+01,3.126976156e+01,7.617217160e+01,2.679307237e+01,2.828918987e+01,9.706176812e+01,9.526752985e+01,2.201345853e+01,9.396841895e+01,4.740232322e+01,9.843900377e+01,2.559627904e+01,5.740849010e+01,6.873805461e+01,2.547042004e+01,3.443259633e+01,8.150893049e+01,4.744004840e+01,1.570008144e+01,2.584591664e+01,1.977913659e+01,7.944627244e+01,4.657520028e+01,2.284514909e+01,6.841991456e+01,3.948163015e+01
5.133202665e+01,1.742968815e+01,8.049424388e+01,3.377985021e+01,1.757522865e+01,7.855905133e+00,9.457254309e+01,3.678729960e+01,9.774341656e+01,7.126113068e+01,4.550724455e+01,6.662760456e+01,5.088477754e+01,8.039026305e+01,3.656111080e+01,4.076293893e+01,3.542341534e+01,2.393573878e+01,8.537761448e+00,9.230621645e+01,1.346368660e+01,5.843030154e+01,4.460372692e+01,4.537189956e+01,7.075454093e+01,3.371851116e+01,6.663804520e+01,6.116369833e+00,8.206536800e+01,5.890079699e+01,5.181249834e+01,2.191343277e-01,2.897123548e+01,7.967973127e+01,5.646018204e+01,9.771703108e+01,7.931128077e+01,2.972654904e+01,5.613335816e+01,8.571662396e+01,5.808292833e+01,5.152665808e+01,8.912590913e+01,6.486191157e+01,4.257638592e+00,3.142448827e+01,2.241896567e+01,1.602326017e+01,5.393741995e+01,6.980988883e+01,9.538251993e+01,2.382636334e+01,3.414420899e+01,2.602076006e+00,9.789811019e+01,3.528484703e+01,6.604422794e+01,8.865556534e+01,2.905257385e+01,7.854918966e+01,5.369047278e+01,8.411131287e+01,9.467225493e+01,1.768907732e+01,4.837346209e+01,7.009746383e+01,7.206538242e+01,1.379860164e+01,3.667907737e+01,4.983581004e+01,8.956138096e+01,8.257461578e+01,4.949621450e+01,7.556183014e+01,7.149737883e+01,8.744041855e+01,1.126963549e+01,9.955417602e+01,5.352999326e+01,9.175983678e+01,6.206187158e+01
1.086875884e+01,4.294211520e+01,7.468752138e+01,6.138399752e+01,7.943843482e+01,1.458471177e+01,5.615429897e+01,6.191818298e+01,5.772559435e+01,2.036064966e+01,3.305578646e+01,3.194867779e+01,3.222849757e+01,1.688975928e+01,4.792804226e+01,7.764477909e+01,2.469305318e+01,8.783450015e+01,7.976247691e+01,9.619195386e+01,2.574548713e+01,1.055354501e+01,8.313755533e+01,7.634354006e+00,6.112263534e+01,5.999650165e+00,1.205576379e+00,5.348795517e+01,7.432668653e+01,6.188143939e+01,4.804706008e+01,8.259513096e+01,5.368433727e+01,9.735922286e+01,2.191520399e+01,5.982984846e+01,7.681885266e+00,4.463415849e+01,9.097949632e+01,1.847110693e+01,5.640049119e+01,5.974934909e+01,3.023873536e+01,8.617153744e+01,6.850228782e+01,2.770332944e+01,9.769677000e+01,5.403085169e+01,3.707727962e+01,9.961287589e+01,4.935339487e+01,8.045023610e+00,7.076605061e+01,2.618780554e+01,1.293708272e+01,7.558326065e+01,6.063516435e+01,5.160465691e+01,3.534881489e+00,7.914727462e+01,3.211418286e+01,7.884515298e+01,3.695141136e+01,2.841210760e+01,3.688711782e+01,9.850377919e+01,1.532284728e+01,4.460966389e+01,7.437033553e+01,8.029914015e+01,1.414014755e+01,6.201961619e+01,3.968156706e+01,7.080658514e+01,2.722867352e+01,2.558710926e+01,7.407502488e+01,8.513938979e+00,8.190925216e+00,3.260932220e+01,7.132522031e+01
6.309239335e+01,6.118548911e+01,2.024292487e+01,6.335375635e+01,6.187574978e+01,4.171758911e+01,9.077949095e-01,7.403418246e+01,2.275788806e+01,5.951824879e+01,6.215480376e+01,2.780457604e+01,5.817619750e+01,3.787857918e+01,1.206709552e+01,7.068712497e+01,6.863948767e+01,6.394655729e+01,7.204039596e+01,4.886860625e+01,8.739804302e+01,6.031920376e+01,5.989163330e+01,9.687005215e+01,3.094810141e+01,7.281995989e+01,1.156607617e+00,2.213544550e+01,3.428989448e+01,5.982148277e+01,5.073974427e+01,7.988080315e+01,4.787457835e+01,1.877742479e+01,7.728637450e+01,8.786746725e+01,4.333197497e+01,5.558067495e+01,1.396945255e+01,3.521051714e+01,7.523852012e+01,2.635776780e+01,9.335004000e+01,8.966689655e+01,2.246274834e+01,3.996619348e+00,5.499958956e+01,1.134175426e+01,7.353229700e+01,7.180730311e+01,4.793524728e+01,2.036370451e+01,3.138351240e+01,8.403074050e+00,5.471032339e+01,5.807777515e+01,2.286729012e+01,1.876349707e+01,7.239950178e+01,3.340157863e+00,8.718657179e+01,9.670443351e+01,8.433139207e+01,5.519957457e+01,6.875253568e+01,4.904095108e+01,5.599433163e+01,7.949885236e+01,5.189231600e+01,3.622273796e+00,6.635860475e+01,9.757245434e+01,7.405314952e+01,4.344170699e+01,5.289971276e+01,1.146703911e+01,8.535466962e+01,9.846515724e+01,1.285752088e+01,6.885171052e+01,2.165863108e+01
8.539810656e+01,5.468064099e+01,9.327817816e+01,6.277252668e+00,4.966514970e+01,1.146491030e+01,9.307687027e+01,3.930466286e+01,2.154769477e+01,8.946460072e+01,6.971354381e+01,2.872614842e+01,4.587800078e+01,8.553732081e+01,5.331678873e+01,8.733409822e+01,6.617007504e+01,7.373551336e+01,2.844987467e+01,5.966595993e+01,1.131406010e+01,3.690681388e+01,6.041409525e+01,6.875858088e+01,3.077574786e+01,7.019575062e+01,7.573031116e+01,1.299232818e+01,1.254181313e+01,6.865897275e+01,6.206960399e+01,9.774397985e+01,8.109979991e+01,8.281724611e+01,5.172963995e+00,1.610066495e+01,3.153824453e+01,7.370728519e+01,8.794793773e+01,3.690143913e+01,5.728571061e+01,9.607215080e+01,3.492531360e+01,9.003308357e+01,4.105159551e+00,5.073945923e+01,6.793737147e+01,7.857369476e+01,8.726264291e+01,5.173877401e+01,5.887997732e+01,5.813059546e+01,3.366520639e+01,7.795556788e+01,9.851643807e+01,4.365227855e+01,8.651725178e+01,3.682034121e+01,8.375215983e+00,1.424114660e+01,2.603079871e+01,3.220936591e+01,1.987053578e+01,9.736500399e+01,6.064643503e+01,6.608247421e+01,5.205325634e+01,5.547969512e+01,4.920966402e+01,4.375352531e+01,4.570583529e+01,5.400286988e+01,6.072466211e+01,1.087344822e+01,1.042897789e+01,9.686815928e+01,8.830908833e+01,3.509733706e+01,4.944841468e+01,2.602310159e+01,5.362094444e+01
1.706955662e+01,1.421791027e+01,9.125192702e+01,7.758890465e+01,5.335371050e+01,4.805694250e+01,3.408906709e+01,7.255247344e+01,8.590146695e+01,9.019137495e+01,7.420779874e+01,4.890306470e+01,8.430362567e+01,3.983932144e+01,1.874732238e+01,8.317795579e+01,7.537747714e+01,5.930942137e+01,5.636458785e+01,8.265641334e+01,5.263592205e+01,6.055428766e+00,4.731499233e+01,2.746200009e+01,5.457629735e+01,6.227140738e+01,9.987305577e+01,9.153161143e+01,9.833703239e+01,3.736037391e+01,8.907744163e+01,4.769564781e+01,2.752919743e+01,3.522934539e+01,2.266449349e+00,8.147775888e+01,6.618954908e+01,9.656316861e+01,7.767598492e+01,6.523349651e+01,9.712571272e+01,8.757369033e+01,6.067393753e+01,1.041874502e+00,6.160037714e+01,1.685519589e+01,8.640480122e+01,1.993850828e+01,5.608169936e+01,3.074068808e+01,6.694989300e+01,8.910909495e+00,2.969319119e+01,4.197200268e+01,6.011292336e+01,4.653300447e+01,9.114793524e+01,4.531169291e+01,6.933643232e+01,3.533392854e+00,6.313520625e+01,7.871634728e+01,8.636698379e+01,5.901280286e+01,4.430375811e+01,7.184641111e+01,8.049928615e+01,2.074285258e+01,5.324997093e+01,2.524329976e+01,5.478804156e+01,9.968302551e+01,1.683191539e+01,6.193711827e+01,1.183290963e+00,3.761553226e+01,9.906086791e+01,5.328158475e+01,7.728446736e+01,1.613558191e+01,8.477783917e+01
2.432400735e+01,6.322295565e+01,2.308009926e+01,6.399319836e+01,9.720683934e+01,1.658830443e+01,1.715927079e+00,9.626258305e+01,3.792266739e+01,5.775569409e+01,9.093098667e+01,3.093722855e+01,2.896613059e+01,1.772001990e+01,9.745759811e+01,1.468785451e+01,1.437406678e+00,2.125342867e+00,9.177271394e+01,8.771527548e+01,6.677829128e+01,5.920328367e+01,3.705365820e+01,9.104710335e+01,1.706042003e+01,2.445849007e+01,6.307709497e+01,8.186863353e+01,2.643975848e+01,6.127260853e+01,5.319687113e+01,6.866262857e+01,5.770900493e+01,6.450852178e+01,1.778338108e+01,9.436791752e+01,3.122190595e+01,6.420795016e-01,4.067756996e+01,5.962315059e+01,7.754232132e+01,4.483268052e+01,5.434139203e+01,2.985878875e+01,3.810837115e+00,9.944720764e+00,2.827171565e+01,2.616220960e+01,5.434689414e+01,1.954732865e+01,6.527917333e+01,4.515279537e+01,4.382384311e+01,7.760523008e+01,4.903652366e+01,6.621168191e+01,6.594031840e+01,8.111397601e+01,8.198530311e+01,6.389322102e+01,3.971401290e+01,1.735136279e+01,4.170310015e+01,1.810120190e+01,7.069383340e+01,8.598001138e+01,4.449585006e+00,4.911291395e+01,8.289310169e+01,3.455747456e+01,2.796064519e+01,7.853409946e+01,2.325212170e+01,7.356599533e+01,1.397909673e+01,1.770686900e+01,4.802078414e+01,9.973509015e+01,8.586808324e+01,7.668019733e+01,2.020309631e+01
1.012739914e+01,6.504043435e+01,9.672436837e+01,9.958562764e+01,1.629558490e+01,2.517760589e+01,8.522279062e+01,1.802456980e+01,3.084503381e+01,7.306836810e+01,4.767617723e+01,8.939365205e+01,3.298878680e+01,2.673609695e+01,5.623655734e+01,7.282361001e+00,8.751177893e+01,3.908454003e+01,7.299082509e+00,2.487838065e+01,2.586526075e+00,4.654872229e+01,3.365501634e+01,8.480692343e+01,4.400689840e+01,3.997615328e+01,9.889707214e+01,6.850593395e+01,6.163773069e+01,9.327433438e+01,2.810722256e+01,2.854579050e+01,6.272826264e+01,7.325079860e+01,8.405667942e+01,5.586896681e+01,9.162124895e+01,1.469859304e+01,3.732894401e+01,8.130605009e+01,5.764252070e+01,3.595724574e+01,7.922145441e+01,7.281265826e+01,3.691270783e+01,7.150707370e+01,9.522565101e+01,9.208812089e+01,1.602517735e+01,5.303263649e+01,7.944345781e+01,2.644780049e+01,7.700987606e+01,7.207267563e+01,5.357350027e+01,4.497548125e+01,8.936601795e+01,8.067599514e+01,7.489518008e+01,5.272414619e+01,7.647592762e+01,2.213829739e+01,5.071880740e+01,6.241098405e+01,2.003615784e+01,2.103756797e+01,4.311880675e+01,7.429657730e+01,1.536163584e+01,9.580130090e+01,4.698239303e+01,6.886687032e+01,8.665176897e+01,3.954610894e+01,2.360365909e+01,2.936663924e+01,2.477713703e+01,9.821064274e+01,5.607797599e+01,1.037113285e+01,7.495339034e+01
8.132031637e+01,1.809698500e+01,8.406614510e+01,7.766576979e+00,6.957381469e+00,2.253928455e+01,5.451693600e+01,2.137379000e+01,3.628562449e+01,1.533031796e+01,8.816653706e+01,8.835220007e+01,4.163384680e+01,2.309187081e+01,4.011280113e+01,5.059283496e+01,9.842821568e+01,6.707326990e+01,8.238350810e+01,8.983655240e+01,8.150616249e+01,6.677472657e+01,9.811344249e+01,6.916252976e+01,4.025320283e+01,2.885480002e+01,7.355643907e+01,9.699490670e+01,3.809593605e+01,6.726993574e+01,8.099046410e+01,2.306171223e+01,3.554322356e+01,6.288258695e+01,2.577701340e+01,1.083248628e+01,5.004882470e+01,6.873262594e+01,2.276707481e+01,5.631999032e+01,1.549585707e+00,4.263070218e+00,5.121608600e+01,7.015894524e+01,7.810068466e+01,4.814115672e+01,8.001771509e+01,6.244772013e+01,8.300183874e+01,1.345809479e+01,3.851758003e+00,8.564481193e+01,1.346543845e+01,7.609369105e+01,5.060208792e+01,3.418240588e+01,5.863389033e+01,6.098249914e+01,3.070918391e+01,2.218155935e+01,9.146021143e+01,7.213443861e+01,2.810088514e+01,9.166074113e+01,7.089040018e+01,3.695819082e+01,7.496217120e+01,5.917366202e+01,8.321918127e+01,4.897255977e+01,4.540148988e+01,4.124475870e+00,2.269547978e+01,3.688529697e+01,8.125731474e+01,5.343061880e+01,8.804740812e+01,8.138570949e+01,3.588392566e+01,5.554517778e+01,5.154659884e+01
