v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18
6.426469598e+01,1.485892312e+01,9.039051508e+01,8.732962876e+01,4.182041778e+01,2.366224227e+01,2.237294319e+01,6.987547216e+01,5.963158061e+01,7.034052838e+01,1.778707907e+01,9.478038272e+01,8.981744624e+01,1.469023828e+01,9.170220846e+01,6.244461209e+01,3.151466760e+01,7.864614720e+01
1.380775273e+01,5.570825503e+01,6.907380663e+01,5.157174509e+01,5.728782183e+01,2.324468117e+01,4.279093366e+01,7.598167006e+01,5.132748670e+01,4.799627348e+01,6.099887654e+00,9.251005486e+01,9.071922737e+01,4.354610881e+01,2.630461558e+01,3.989130048e+01,9.115744524e+01,5.527798082e+01
8.201157800e+01,5.720021198e+01,1.088873016e+00,8.087840709e+01,3.550964721e+01,9.642723338e+01,6.269730681e+01,2.731580627e+01,6.892217940e+01,5.906905876e+01,7.894839451e+01,6.746665583e+01,6.737672511e+01,7.270640533e+01,8.979652504e+00,9.896594570e+01,1.933801261e+01,1.868897143e+01
7.144030233e+01,4.026241979e+01,8.096831303e+01,4.521255386e+00,6.206316830e+00,8.070104428e+01,9.188555380e+01,4.669780846e+01,8.957458749e+01,5.987176455e+01,3.910088608e+01,2.555126541e+01,4.209689379e+00,5.698894316e+01,1.724195217e+01,1.413273906e+01,8.225137371e+01,8.099765482e+01
6.801729908e+01,3.412326436e+01,3.869472086e+01,3.375106519e+01,5.712368663e+01,1.944175676e+01,3.000952910e+01,1.323084693e+01,3.751844721e+01,6.626048157e+01,9.831413214e+01,1.398376890e+01,1.814664144e+00,8.532255070e+00,3.861488021e+01,6.542938278e+01,5.668376017e+01,3.154220235e+01
7.329600191e+01,4.365941537e+01,1.551921465e+01,3.443556623e+01,6.144015108e+01,4.691879357e+01,9.744841387e+01,2.512131787e+01,5.126880906e+01,7.472824216e+00,3.444490656e+01,1.384977902e+01,1.544235684e+01,2.714437681e+01,7.703924018e+01,5.123913140e+01,4.969741707e+01,5.802794398e+01
6.889018996e+01,1.937747715e+01,1.072366344e+01,3.180351115e+01,5.732673313e+01,3.757132216e+01,1.471264391e+01,8.697145348e+01,4.160181743e+01,8.020415815e+01,9.578421660e+01,7.446790342e+00,3.717394532e+01,4.444033643e+00,2.049514072e+01,5.434725866e+01,6.557614457e+01,3.355224298e+01
6.352221665e+01,6.331462612e+01,9.702154744e+00,4.826482599e+01,7.086983572e+01,3.120179980e+01,8.153746393e+01,6.050294326e+01,4.896834378e+01,7.448612454e+01,2.989600265e+01,6.611069764e+01,2.886076883e+01,8.637507995e+01,1.524772001e+01,6.636263512e+01,4.068348623e+01,4.870020719e+01
4.355968439e+01,4.552875433e+01,7.890414135e+01,4.303630079e+01,8.135508375e+01,6.298157609e+01,6.714753439e+01,6.338376637e+01,7.307241988e+01,2.312632861e+01,5.249763081e+00,1.990704004e+01,7.536355241e+01,6.810177357e+01,3.254445919e+01,9.933124998e+01,3.705881903e+01,4.008041772e+01
8.026764613e+01,1.229356903e+01,5.177637009e+01,3.237664945e+01,2.031942131e+01,2.814817685e+01,3.137209976e+01,4.271295798e+01,2.932810789e+01,2.505907376e+01,9.670665263e+01,7.387488617e+01,2.287014113e+00,1.539717319e+01,6.550966524e+01,6.797073895e+01,2.790752024e-01,1.441350786e+01
3.414511468e+01,3.172695091e+01,8.982544726e+01,5.100447846e+01,4.741598285e+01,6.910003073e+01,1.295087230e+01,1.206142075e+00,1.909164575e+01,9.506865219e+01,2.128335279e+01,5.773359823e+01,3.115523127e+01,2.951033131e+01,4.989409343e+01,4.182309572e+01,4.985020598e+01,1.268251892e+01
1.537587863e+01,9.292258715e+01,5.014981602e+01,6.305812651e+01,4.329942881e+01,6.906805028e+01,2.937351450e+01,2.980142225e+01,7.964103829e+01,4.431367841e+01,4.010842215e+01,3.994459804e+01,2.826010179e+01,3.504731596e+01,1.515820020e+01,8.590693571e+01,6.742302185e+01,4.460234716e+01
1.156469719e+01,1.891412095e+01,9.556292464e+01,8.274020959e+01,1.606493680e+01,4.249392823e+01,4.795607571e+01,6.726111905e+01,8.911006296e+01,1.002313768e+00,5.990826960e+01,7.832872630e+01,7.613360519e+01,9.515401803e+01,6.679225970e+01,8.849468970e+01,9.252662069e+01,2.704379705e+00
8.546289732e+01,7.435719390e+01,7.828547826e+01,4.661830492e+01,7.830534454e+01,3.231222873e+01,3.828678851e+01,9.484947959e+01,2.406394224e+01,9.966668658e+01,3.408013788e+01,1.268569707e+01,8.276771695e+01,3.518391295e+01,1.496671930e+01,1.477827804e+01,8.834374079e+01,4.438649458e+01
8.166702693e+01,8.648300206e+01,2.608519592e+01,7.627877776e+01,5.301967000e+00,5.808241625e+01,5.073054033e+01,4.683119180e+01,4.814147618e+01,7.632355376e+01,2.737902616e+01,2.947935709e+01,8.656231078e+01,6.370342307e+01,5.503482223e+01,7.781228407e+01,9.564113084e+01,1.702183553e+01
8.572282880e+01,5.800795352e+01,8.611220568e+01,5.936472756e+01,8.494210767e+01,5.283233848e+01,8.091700634e+01,1.889564823e+01,5.530974999e+01,5.456460147e+01,5.924111361e+01,2.737383833e+01,2.318686532e+01,4.330581238e+00,6.069338079e+01,5.223818360e+01,5.410157467e+01,3.298067714e+01
5.459967899e+01,2.314355691e+01,8.575840513e+01,7.362501429e+01,4.357222803e+01,3.180282885e+01,6.284375659e+01,1.278993320e+01,3.367208158e+01,7.600234842e+01,2.297764146e+00,6.625937702e+01,2.440745835e+01,9.498557440e+01,1.417308336e+01,5.981711597e+01,9.823336644e+01,6.014450271e+01
3.190544553e+01,8.840979072e+01,2.671846045e+01,3.151888993e+01,1.699176191e+01,3.691155374e+00,6.085211512e+01,5.963881617e+01,3.548393097e+01,4.235571302e+01,5.467931674e+01,4.670942645e+01,2.771256458e+01,1.858810650e+01,4.805727008e+01,8.536823530e+01,6.652077336e+01,6.260926310e+01
4.672110245e+01,4.575908824e+01,8.962820263e+01,9.392013189e+01,1.451857333e+01,8.598572771e+01,4.339653408e+01,4.793081212e+01,9.350922568e+01,3.731839953e+01,4.160136055e+01,2.498165370e+01,4.419154366e+01,2.545740575e+01,5.842449591e+00,2.949773998e+01,8.257543517e+01,8.482676988e+00
8.493609595e+01,9.168640920e+01,3.106772519e+01,5.465813203e+01,7.811904597e+01,2.220653453e+01,8.103141578e+01,5.079618000e+01,5.007149208e+01,6.900906989e+01,6.991790286e+01,1.962442139e+01,6.802071909e+01,6.461069623e+01,2.809038891e+00,7.131908613e+00,1.573239129e+01,7.536629976e+00
6.156058982e+01,9.467028286e+01,4.254051785e+01,3.975058460e+01,7.076887084e+01,4.479185034e+00,2.356167888e+00,8.113302363e+01,9.851509613e+01,1.476289524e+00,1.804998384e+00,1.741747354e+01,5.758995202e+01,8.835549149e+01,4.759937961e+01,8.953609502e+01,8.624666151e+01,9.407114327e+00
1.311100438e+01,1.605262731e+01,7.692485658e+01,1.766458625e+01,5.781808798e+01,6.620852571e+01,2.058205523e+01,1.257468420e+01,8.043806419e+01,4.276753914e+01,7.178206685e+01,1.351119612e+01,8.868137044e+01,6.959545666e+01,6.731069574e+00,3.892904048e+01,8.818030849e+01,5.466042644e+01
8.862304690e+00,2.354807056e+01,3.588029398e+01,9.904263198e+01,6.056315535e+01,7.005429165e+01,4.410354785e+01,9.206732805e+01,9.314573529e+01,2.544914141e+01,1.489673471e+01,6.914958285e+01,2.082998361e+00,4.210922563e+01,5.952979499e+01,2.487540668e+01,4.962373090e+00,8.651396552e+01
1.471853510e+00,1.168437593e+01,4.001027636e+01,8.379870687e+01,8.734754802e+00,7.446462396e+01,2.820500254e-01,4.992876733e+01,9.409757897e+01,8.607665790e+01,7.861870287e+01,9.738715860e+01,4.619531946e+01,7.306834493e+01,4.120801216e+01,5.635110804e+01,3.400835377e+01,5.286909242e+01
7.277636365e+01,5.866646453e+01,3.836199421e+00,3.722761676e+01,1.103992848e+01,2.843993699e+01,6.575150494e+01,2.323256114e+01,4.958086010e+01,4.371823826e+01,2.780080662e+01,7.411736643e+01,2.055929173e+01,6.106084194e+01,4.776605335e+01,1.495869754e+01,9.984336415e+01,6.486476537e+01
8.036581978e+01,7.944336609e+01,4.293696559e+01,5.002242336e+01,8.884563561e+01,3.553508331e+01,5.394107034e+01,7.503489169e+01,2.395052156e+01,6.350565316e+00,3.613648224e+01,4.356236460e+01,2.402929749e+01,4.859625151e+00,5.305181931e+01,8.912002944e+01,2.701525450e+01,5.377658251e+01
6.264917815e+01,5.142089413e+01,3.160867269e+01,2.275540044e+00,3.889541031e+01,1.816202626e+01,5.686961206e+00,9.347202530e+01,7.388724995e+01,6.887199468e+01,5.640796964e+01,9.778593081e+00,4.978423840e+01,7.160438106e+01,5.616585235e+01,8.797015434e+01,1.467157182e+00,5.305898963e+01
5.036814278e+01,7.913670349e+01,6.231972672e+01,4.745775814e+01,3.335906344e+01,6.986482364e+00,7.684879006e+01,2.288363989e+01,9.643916698e+01,2.408912054e+01,8.119457938e+01,5.723184502e+01,4.900012353e+00,3.323909735e+01,2.539597476e+01,9.006887929e+00,1.655401655e+01,4.390801066e+01
2.588265894e+01,3.592173250e+01,8.288005879e+01,7.202150429e+01,4.025920762e+00,7.889383368e+01,2.541740841e+01,5.297067401e+01,2.419705587e+01,5.608167376e+01,5.579079758e+01,3.553237142e+01,4.682637046e+01,7.916913448e+01,3.673226285e+01,2.081217665e+01,5.948768579e+01,8.492164741e+01
7.616462918e+01,8.034061599e+01,9.827909189e+01,5.051097455e+01,8.100109734e+00,1.238042483e+01,9.501507658e+01,4.189223321e+00,4.273488417e+01,9.129986751e+01,6.574502104e+01,9.846388769e+01,2.501596593e+01,9.798501605e+01,7.507022729e+01,7.318573818e+01,3.809151100e+01,1.372296742e+00
5.899487502e+01,4.282812480e+01,7.761909421e+01,1.348585668e+01,7.920384821e+01,1.164308782e+01,9.535483770e+01,4.194444139e+01,1.046588469e+01,1.399609392e+01,3.776547682e+00,6.066437950e+01,5.733879123e+01,5.931137375e+01,6.170485556e+01,9.620517722e+00,1.596224204e+01,2.682122615e+01
1.077918538e+01,9.333632142e+01,5.815705023e+01,5.555869735e+01,3.847276963e+01,3.255681454e+01,3.303420712e+01,7.642082846e+01,3.267423052e+01,8.547176605e+01,6.903732880e+01,7.719154649e+01,2.336374755e+01,7.325849376e+01,4.215610083e+01,3.326061877e+01,2.418718296e+01,2.341369636e+01
3.831521558e+01,1.827447377e+01,6.296669657e-01,7.565492099e+01,1.271146188e+01,7.312132263e+01,5.513510431e+01,2.206431765e+01,9.968838714e+01,5.124190185e+01,6.103839047e+01,5.142168709e+01,4.795474314e+01,2.536145271e+01,8.624654321e+01,6.835930141e+01,2.824454514e+01,6.449118475e+01
5.483671497e+01,8.324068040e+01,7.118063330e+01,6.581217117e+01,1.526075251e+01,8.413889828e+01,5.655177914e+01,2.304217214e+01,1.348651723e+01,1.436632877e+01,9.648696204e+01,8.835379104e+01,7.724071304e+01,8.715569403e+00,2.370258333e+01,1.233095158e+01,2.237126658e+01,2.801141165e+01
5.945769164e+01,3.290658457e+01,5.527217411e+01,2.428712152e+01,8.588092670e+01,2.269428825e+01,8.461207200e+00,1.974131415e+01,3.880211998e+01,2.950837034e+01,5.356293721e+01,1.789010399e+01,3.771147313e+01,4.577482524e+01,8.737620708e+01,5.256267032e+01,1.958466040e+01,4.692976555e+01
4.254952083e+01,3.606356547e+01,1.274865525e+01,6.489511240e+01,8.443584436e+01,6.070892551e+01,5.222416380e+01,6.957991960e+00,2.679397954e+01,4.408966727e+01,1.871698202e+01,8.261000429e+01,3.070933883e+01,4.941303975e+00,8.703782785e+01,3.444443653e+00,9.688166016e+01,3.266092695e+01
4.006705669e+01,8.362561508e+01,1.707464510e+01,8.937536793e+01,9.595551052e+01,8.378759593e+01,4.516977463e+01,8.062716538e+01,8.545016558e+01,7.804611148e+01,7.401958335e+01,2.583170393e+00,7.516814257e+01,9.591758276e+01,7.369291119e+01,2.838488067e+01,6.387109299e+01,1.438142707e+01
3.553784355e+01,8.311223651e+01,8.866512059e+01,9.929472341e+01,5.457532028e+01,3.568104078e+01,9.011606396e+01,1.453327246e+01,9.785602515e+01,4.130331875e+01,1.518732100e+01,4.927756588e+01,1.926561012e+01,1.175034815e+01,2.517721982e+01,8.492707258e+01,6.194247928e+01,2.286464723e+00
9.614896752e+00,7.103687882e+01,7.729486980e+01,7.775056742e+01,8.613579441e+01,4.044002464e+01,8.852718496e+00,2.180084368e+01,4.977286149e+01,4.519365552e+00,5.116010159e+00,6.552963774e+01,8.569816397e+01,4.112711815e+01,8.679748493e+01,9.957039470e+01,6.940254012e+01,3.190271114e+01
1.905519148e-01,1.512590844e+01,9.783186473e+01,5.250117621e+01,6.948894885e+01,4.352972273e+01,8.343896738e+01,4.533113798e+01,1.183020105e+00,1.289688646e+01,7.698098592e+01,6.114037329e+01,5.328548751e+01,4.929831571e+01,5.057447865e+01,3.043976827e+01,2.282678472e+01,8.694826644e+01
7.589391221e+00,9.077094868e+01,7.306400827e+00,2.719794703e+01,7.123986403e+00,7.618010689e+00,9.511470370e+01,7.707200653e+01,7.664111182e+01,7.889608603e+01,7.302740617e+01,5.029592773e+00,3.156959245e+01,3.280485744e+01,9.037113922e+01,5.053672951e+01,5.883416370e+01,8.412815286e+01
7.578939374e+01,2.457069896e+01,1.928318661e+01,4.190068249e+01,1.227639432e+01,6.852227083e+01,3.534168731e+01,4.960210963e+01,3.697384645e+01,3.294925073e+01,6.273477844e+01,1.138306757e+01,8.044427541e+01,6.548003662e+01,7.615611293e+01,8.104867952e+01,2.624636212e+01,3.126236465e+01
9.323415165e+00,1.974422915e+00,9.675904707e+01,3.655405345e+01,1.448025686e+01,5.234702670e+01,9.076819652e+01,7.237304338e+01,2.051806011e+01,1.295456414e+01,4.840276386e+01,5.007529671e+01,9.479163463e+01,1.047679355e+01,1.635760624e+01,6.137971431e+01,6.306101961e+01,8.192348617e+01
7.719824525e+01,8.228485345e+01,4.769425196e+01,7.048971715e+01,1.973053400e+01,6.229381914e+01,7.105895262e+01,2.646648161e+01,1.797948898e+01,1.370115898e+00,4.473070676e+01,9.549564860e+01,8.799029486e+01,4.000979565e+01,8.488726653e+01,3.852570409e+01,9.076519083e+01,7.829726231e+01
3.386253536e+01,2.230491671e+01,6.545276212e+01,7.577711409e+00,5.037715382e+01,6.099568685e+01,1.986376414e+01,1.785868392e+01,3.431883312e+01,5.243881192e+01,3.273961578e+01,8.114981881e+01,3.809254257e+01,3.904520076e+01,7.224278842e+01,6.742795921e+01,4.736313179e+01,2.950757481e+01
9.936146878e+01,1.324396432e+01,7.404107970e+01,6.417229590e+01,3.613517043e+01,1.052294799e+01,4.937354192e+01,3.529598731e+01,7.391392999e+01,5.339646092e+01,1.144343404e+01,7.870385849e+01,6.199011597e+01,5.152678352e+01,5.999422120e+01,7.818526860e+01,8.516122395e+00,8.676111425e+01
6.572448414e+01,9.047186337e+01,1.863193807e+01,1.213215885e+00,8.684426999e+01,2.428555580e+01,8.447494832e+01,6.436261574e+01,1.660217213e+00,5.714341909e+01,3.592572767e+01,8.561460412e+01,6.555146008e+01,4.767909708e+01,3.234791108e+01,7.728639889e+01,9.224294645e+01,9.392824967e+01
8.442553292e+01,1.074703932e+00,7.431650163e+01,5.086803025e+01,7.713103290e+01,6.421610311e+01,6.701039740e+01,9.942702800e+01,2.559331506e+01,8.090906678e+01,1.417080077e+01,7.229640836e+01,1.737200876e+00,8.605176421e+01,5.670516506e+01,4.680665687e+01,4.600792724e+01,6.592977459e+00
1.342445088e+01,7.493527680e+01,4.526080081e+01,3.115688997e+01,7.371581069e+01,1.216111803e+01,8.412781339e+01,5.538571969e+01,4.746198541e+01,8.771462940e+01,5.270966383e+01,1.204444059e+01,6.349334323e+01,3.736804142e+01,7.973888208e+01,9.782602854e+01,6.623647405e+01,5.031150802e+01
8.300222360e+01,9.297717750e+00,5.895447166e+01,8.195714568e+01,1.406184743e+01,3.737288429e+01,6.846981543e+01,2.028991193e+01,5.312674706e+01,9.476205789e+01,3.078795418e+01,2.212381012e+01,3.227356279e+01,2.665776465e+01,1.242726002e+01,2.983544744e+00,5.504450147e+01,1.677536909e+01
2.928771882e+01,9.856362479e+01,3.550174773e+00,5.017460125e+01,1.488897782e+01,6.728380687e+01,1.337669760e+01,5.725345028e+01,1.870080787e+01,6.078333702e+01,6.135025728e+01,4.741841345e+01,5.805023087e+01,2.496778678e+01,4.743421828e+01,7.065381834e-01,6.670771190e+01,9.661560109e+01
6.050271793e+01,7.765433991e+01,3.213688782e+01,8.970758366e+01,5.060621865e+01,9.946472596e+01,8.338725036e+01,6.412361437e+01,4.793463223e+01,4.661854938e+00,7.617779195e+01,1.111064691e+01,5.227405999e+01,3.855302210e+01,6.127125160e+01,7.374624289e+01,7.803653600e+01,7.433339494e+01
9.643513438e+01,5.136073619e+01,9.503196794e+01,4.166506808e+01,3.523613892e+01,4.431736063e+01,9.441758506e+01,9.697790459e+01,5.580461857e+01,6.083068299e+01,7.767693583e+01,6.696291024e+01,7.828666455e+01,1.113418223e+01,7.265701039e+00,9.900710682e+01,1.185630595e+01,8.178831293e+01
2.941378433e+01,4.548600409e+01,4.446957961e+01,5.492351535e+01,2.147032697e+01,5.963383403e+01,3.018789711e+01,5.686353876e+01,5.300831128e+01,6.963303141e+01,6.091187829e+01,2.084408806e+01,9.784798522e+01,9.049213836e+01,9.099305376e+01,8.111081455e+01,9.171637943e+01,2.367546358e+01
2.501502075e+01,9.439549691e+00,5.494759878e+01,5.246873294e+01,9.942105834e+01,1.016862626e+00,8.277442174e+01,2.535168752e+01,8.388829481e+01,3.078213227e+01,5.012802905e+01,5.158703244e+01,2.477868453e+01,3.925176231e+01,1.845517005e+01,1.388407971e+01,5.544196197e+01,5.184174339e+01
6.247557432e+01,7.286967413e+01,2.855863860e+01,6.283735773e+01,4.312798901e+01,6.512833976e+01,8.630469345e+01,5.938715734e+01,1.709723301e+01,5.964157126e+00,9.489384053e+01,6.447252919e+01,2.940430853e+01,6.836019336e+01,6.314438079e+01,9.685630717e+01,3.266763897e-01,2.118545432e+01
8.105495740e+01,6.540077012e+01,2.434367516e+01,3.512011898e+01,1.214012151e+01,3.342320061e+00,3.871139498e+01,8.471947731e+01,1.640619281e+01,3.197258417e+01,9.625713651e+00,6.256153628e+01,2.379281251e+00,3.434593454e+01,2.098769391e+01,8.774694190e+01,3.597449614e+01,6.198859434e+01
1.300606277e+01,1.960731036e+01,2.970231267e+01,1.716106545e+01,4.984036502e+01,9.353493648e+01,2.318436762e+01,3.447450562e+01,2.030288426e+01,4.192366869e+01,4.280115484e+01,2.486942501e+01,1.278260364e+01,1.891576613e+01,5.777904335e+01,9.502866411e+01,6.011706721e+01,4.647876379e+01
8.723859999e+00,2.880753574e+01,2.898328148e+01,1.055923742e+01,3.627109688e+00,1.412854546e+00,6.699066170e+01,9.566499105e+01,4.231957592e+01,7.230776423e+01,7.819588279e+01,3.278349194e+01,2.003643318e+01,8.462022814e+01,1.530158741e+00,9.719023966e+01,2.250055652e+01,1.367719764e+01
4.311372747e+00,5.608025698e+01,2.257497544e+01,8.347220184e+01,1.060054077e+01,9.652455458e+01,9.354700004e+01,9.171934321e+01,4.711659657e+01,6.610512626e+01,5.063460024e+01,9.653546625e+01,4.823601152e+01,4.990127751e+01,7.265976002e+01,5.855758259e+01,1.235871791e+01,2.847422287e+01
9.622357986e+01,4.921085754e+01,5.466505510e+01,6.212564372e+01,4.615744636e+01,7.514168941e+01,7.527556460e+01,4.041840010e+01,2.589268472e+01,5.492468652e+01,6.077295831e+01,3.102593639e+01,5.902733929e+01,3.984126404e+01,2.228887656e+01,9.287187588e+01,5.061823618e+01,3.371306591e+01
1.813732406e+01,2.338330921e+01,3.197471733e+01,6.595740195e+01,2.664471847e+00,4.379280320e+01,2.819806806e+01,5.198409611e+01,1.335015920e-01,6.208576117e+01,6.542230366e+01,1.939815227e+01,8.849197508e+01,1.081760842e+01,6.748933290e+01,3.647218035e+01,4.490559794e+01,3.648226995e+01
9.750514323e+01,6.014375458e+01,9.512766329e+01,1.602160416e+01,4.010309157e+01,5.105740516e+01,4.459852776e+01,9.326648476e+00,9.396652573e+01,3.235760563e+01,6.619819132e+01,4.418192790e+01,5.960111197e+00,9.902883965e+01,4.502817193e+01,9.198255953e+01,8.977563425e+01,4.487220494e+01
7.434339731e+00,8.727314581e+01,3.935056681e+01,5.594541022e+01,2.046833575e+01,6.967404423e+01,9.604097564e+01,6.734629172e+01,9.685119822e+01,1.721248266e+01,7.666779660e+01,7.769548038e+01,2.775024108e+00,9.192980563e+01,8.859478994e+01,1.113070046e+01,1.481890900e+01,5.789016908e+01
9.992765885e+01,9.233619575e+01,4.829122521e+01,5.427527664e+01,7.934570911e+01,6.745409123e+01,7.282034473e+01,5.164631341e+01,8.333495362e+01,2.823123277e+01,5.118859693e+01,8.156166051e+01,5.745609547e+01,1.394062688e+01,7.474229403e-01,5.137387854e+01,4.090969279e+01,9.727941774e+01
6.685819845e+01,7.475809468e+01,9.349570275e+01,9.227555304e+01,9.882367727e+01,9.431068720e+00,5.779174899e+01,3.546298429e+01,1.286402538e+01,8.155756316e+01,4.295444583e+01,6.653522293e+01,1.090382503e+00,4.773425054e+01,7.053178947e+01,7.256722195e+01,2.570141780e+01,5.647325970e+01
6.475414091e+01,1.631175697e+00,6.610838406e+01,2.087091426e+01,9.502527588e+00,9.106435038e+01,4.343603155e+01,5.924832427e+01,6.072656225e+01,9.350335796e+01,1.251513124e+01,6.094760740e+01,6.022187685e+00,6.574882073e+01,6.718170622e+01,6.928039578e+01,3.377379331e+01,9.960423335e+01
6.975822209e+01,3.348220266e+01,1.194217105e+01,6.708714722e+00,1.618481496e+00,1.889575840e+01,6.636198369e+00,5.137117630e+01,3.941444018e-01,4.240787606e+01,3.347444995e+01,7.340519818e+01,3.443606180e-01,3.699465831e+01,9.969059414e+01,3.101316586e+01,3.014051400e+01,4.894275263e+01
1.118663013e+01,6.386906621e+01,5.806651944e+01,1.661317489e+01,3.564683010e+01,8.885896887e+01,7.617842842e+01,5.798073719e+01,5.770421671e+01,4.282504784e+01,7.343917015e+01,3.971680878e+01,8.401129941e+01,6.884317556e+01,4.581477318e+01,6.869938661e+01,3.681671332e+01,6.218388764e+01
2.374264190e+00,4.687820018e+01,1.422191327e+01,2.095802223e+01,9.727418965e+01,6.289364892e+01,5.613745455e+01,1.470516868e+01,2.466726841e+00,7.302556679e+01,9.734061932e+01,7.000241422e+01,6.913993305e+01,3.467950473e+01,1.930086249e+01,6.903404779e+01,4.690116759e+00,4.257185236e+01
9.383763421e+01,2.994411937e+01,6.777510299e+01,6.459899857e+01,1.942041661e+01,6.112557789e+01,9.024485021e+00,5.205544575e+00,2.631067425e+01,1.332363746e+01,1.523042820e+00,8.628581259e+01,5.365565130e+01,7.187312079e+01,7.158068446e+01,9.699310871e+01,2.877005832e+01,1.184306381e+01
8.688275827e+01,8.750871649e+01,4.757101869e+01,1.103271355e+01,2.166715725e+01,5.245556594e+01,6.117149055e+01,2.688445389e+01,1.800683337e+00,6.506480005e+01,9.796360914e+01,6.809414433e+01,3.947675690e+01,6.624030604e+01,3.700511765e+01,3.908756543e+01,7.584566089e+01,1.654305710e+01
