v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47
9.948284651e+01,3.710790248e+01,3.085232388e+01,2.962400191e+01,5.750862034e+00,8.103763028e+01,1.478478269e+01,6.520951716e+01,9.721488502e+01,4.651321187e+01,5.662665076e+01,5.500687307e+01,5.785152774e+01,6.308018444e+01,5.467873732e+01,3.907888049e+01,6.917455207e+01,6.209127702e+01,7.812462530e+01,6.553506971e+00,6.127337691e+01,9.952632646e+01,9.307159796e+01,6.476067062e+01,6.923552993e+00,3.162035119e+01,1.589118505e+01,3.730943681e+01,5.416485504e+00,2.950534550e+01,9.101219068e+01,1.018470446e+01,8.735673867e+01,2.185477136e+01,4.341447456e+01,7.803272655e+01,1.221581312e+01,2.005055032e+01,1.124015286e+01,4.328471977e+00,1.844024878e+01,7.158756355e+01,4.061328415e+01,9.552456897e+01,2.938349041e+00,2.272717886e+01,2.565222913e+01
6.263248358e+01,5.524650736e+01,1.074414718e+01,5.051891673e+01,9.907778849e+01,9.387860314e+01,3.723039494e+01,4.945790571e+01,9.965304343e+00,7.339434063e+01,8.320078545e+01,9.240904033e+01,6.732619631e+01,5.355014791e+00,1.874926580e+01,4.072032187e+01,3.713388581e+01,3.009092010e+01,2.453776656e+01,3.111907187e+01,7.349555715e+01,1.784871233e+01,1.731691745e+01,1.349903122e+01,3.382227991e+01,2.342272183e+01,9.402241501e+01,7.844837960e+01,9.217549667e+01,6.498772276e+00,8.187596267e+00,5.598476015e+01,6.091394943e+01,6.732978058e+01,7.058883022e+01,3.512681818e+01,8.808166076e+01,8.080995337e+01,4.988421208e+01,3.387107239e+00,8.304455103e+01,7.474402139e+01,4.318550748e+01,2.307203797e+01,6.127292834e+01,5.901126417e+00,3.719877879e+01
6.631540617e+01,4.949617042e+01,1.157441985e+01,8.018246840e+01,5.722179444e+01,5.873931929e+01,9.512239563e+01,8.421712013e+01,8.855525404e+01,6.432005877e+01,3.878385534e+01,2.770632727e+01,9.314078969e+01,8.303382409e+01,6.092349273e+01,2.871647103e+00,4.900770535e+01,2.644301483e+01,1.276039732e+01,2.177233670e+01,6.892884743e+01,9.076050092e+01,5.975260398e+00,6.411499824e+01,4.037074813e+01,6.214833930e+01,7.749749015e+01,2.836452653e+01,9.733406000e+01,2.931136597e+01,3.651875760e+00,8.602809025e+01,6.957508481e+01,9.567029631e+01,2.114675572e+01,7.981933508e+01,1.603673838e+01,5.252963972e+00,6.801300941e+00,7.992764615e+00,5.217447541e+01,7.789914267e+01,9.396810361e+01,7.843620577e+01,3.524344065e+01,2.636406031e+01,5.796821111e+01
6.662646992e+01,5.530465056e+01,5.505926824e+01,8.234195894e+01,6.360381938e+00,1.823649890e+01,4.102293137e+01,6.050826029e+01,9.312603156e+01,3.529384944e+01,8.963041449e+01,5.795996648e+01,1.656972279e+01,2.715843173e+01,5.563936203e+01,6.309100997e+01,1.124454639e+01,7.119632483e+01,8.988290480e+01,6.005618646e+01,8.181868498e+01,9.408003840e+01,5.226956581e+01,9.639892688e+01,1.738353296e+01,7.236799302e+01,4.953010309e+01,9.625546501e+00,4.559857607e+01,8.118561423e+01,4.488463615e+01,4.147559471e+01,8.824497652e+01,7.965107280e+01,7.396959229e+01,2.607210093e+01,2.657435993e+01,4.690243119e+01,2.634709280e+01,1.339911853e+01,3.307507695e+01,4.805450552e+01,5.696948173e+01,8.475264780e+01,9.004968713e+01,5.398434285e+01,7.102068697e+01
3.882297633e+01,4.244480319e+01,1.738434097e+01,9.585670330e+01,2.632220728e+01,6.626893477e+01,7.506355178e+01,1.192995225e+01,8.889366496e+01,6.649272622e+01,5.888935343e+01,3.912449992e+00,1.301346135e+01,7.408273387e+01,1.036457051e+01,3.799340109e+01,7.728944686e+01,7.523276934e+01,8.276511985e+01,5.922281808e+01,5.448285931e+01,3.014924602e+00,7.208059273e+01,7.532578609e+01,9.911302875e+01,7.820787262e+01,2.919245425e+00,1.956804757e+01,6.510821991e+01,9.409508015e+01,4.204890152e+01,1.743581087e+01,7.745393146e+01,1.158098804e+01,7.215448505e+01,8.272894447e+01,4.431079673e+01,7.894316703e+01,3.992083764e+01,2.990605910e+01,3.031766646e+01,5.669811160e+01,6.499895382e+01,5.928195737e+01,9.566405010e+01,9.609690120e+01,8.420249222e+01
9.171713348e+01,7.866622890e+01,7.081297199e+01,4.022790526e+01,9.593171931e+01,9.633062596e+01,8.850884188e+01,8.149964389e+01,4.176253595e+01,3.460049670e+01,2.245035727e+00,8.060704359e+01,9.005022391e+01,7.976359783e+01,2.452011023e-01,4.781700718e+01,9.479106751e+01,9.466246485e+01,4.870132979e+01,1.434259150e+01,3.594700442e+01,4.231568139e+01,2.609935502e+01,2.531137359e+01,6.702660190e+01,2.991370405e+01,6.185280523e+01,3.546378083e+01,3.670958214e+01,3.977371963e+01,6.687059000e+01,6.765265597e+01,6.728283548e+00,1.455535617e+00,1.895569398e+00,9.754020132e+01,6.919717553e+01,6.154306263e+01,1.061531217e+01,8.337058414e+01,5.507355451e+01,3.969000549e+01,1.092666411e+01,6.981001635e+01,1.158178812e+01,7.699190532e+01,5.735014927e+01
7.922562537e+01,9.126955137e+01,3.428725345e+01,9.525239555e+01,5.565419235e+01,7.674926472e+01,1.188359995e+01,9.291790516e+01,5.627072840e+01,8.990615880e+00,1.274133155e+01,4.219860757e+01,3.239861065e+00,7.152597698e+01,4.029420273e+01,1.005457785e+01,8.292354945e+01,9.888147388e+01,8.356624200e+01,5.410832578e+01,9.318035075e+01,2.195767601e+01,3.163869976e+01,1.939037025e+01,9.038229175e+01,8.075097816e+01,4.391213088e+01,3.438744774e+01,5.031421068e+01,1.871815971e+01,1.611407318e+01,9.038483142e+01,2.377113126e+00,6.540650989e+01,6.045320737e+01,9.502038141e+01,7.181086422e+00,2.856928108e+01,5.419618730e+00,6.838716542e+00,6.565017396e+01,2.155863774e+00,8.713138977e+01,9.792299794e+01,2.314112732e+01,9.526464559e+01,6.338622474e+01
9.804026278e+01,8.443014034e+01,5.485666359e+01,5.629803955e+01,8.460886063e+01,2.521818954e+01,4.627354920e+01,7.484215760e+01,5.603843596e+01,8.764239704e+01,3.396637898e+01,2.582125339e+01,2.867285008e+01,4.538723082e+01,5.220048851e+01,6.594841845e+01,2.438323978e+01,2.728604190e+01,2.363312594e+01,4.854454800e+01,3.454503444e+01,4.954475830e+01,6.643345120e+01,7.318230416e+01,8.712013928e+01,3.667762321e+00,3.769333899e+01,5.182608350e+01,4.863616263e+01,8.058234215e+01,1.729921603e+01,1.925214576e+01,6.588294548e+01,8.254252739e+01,8.457906552e+01,3.484982921e+01,7.122357580e+01,4.064678763e+01,7.819080097e+01,2.023954229e+01,2.211046408e+01,1.921482948e+01,7.030249233e+01,9.182571720e+01,7.092195466e+01,9.894468484e+01,4.448189044e+01
9.181527077e+01,6.455297893e+01,9.127935940e+01,4.386098598e+01,2.659413315e+00,1.271294339e+01,6.477223030e+00,9.176787050e+01,5.252316300e+01,9.628502026e+01,9.790053422e+01,7.284136526e-01,4.960505885e+01,3.586706433e-01,5.219246444e+01,6.828864031e+01,4.776969748e+01,5.535191454e+01,6.753510117e+01,6.845088492e+01,2.931170395e+01,5.002732409e+00,4.760937803e+01,5.273618932e+01,2.544537008e+01,3.017854301e+01,6.938475111e+01,2.238238111e+01,7.965801527e+01,1.652271428e+01,8.259312910e+01,2.512602853e+01,8.801848229e+01,2.745029449e+00,8.223060411e+01,6.940474150e+01,3.573453448e+01,7.016792374e+01,5.707974573e+01,3.007654905e+01,9.874005087e+00,6.423440345e+01,6.218108754e+01,6.329520108e+01,4.885376807e+01,1.974471101e+01,7.151669640e+01
1.707334334e+01,5.326402115e+01,3.930066342e+01,5.560270068e+01,5.459676687e+01,5.190363546e+01,5.735355671e+00,4.048903836e+01,7.136549253e+01,2.706653412e+01,3.379461621e+01,1.209270176e+01,4.343441661e+01,8.644681192e+01,7.370556741e+01,2.472464496e+01,1.284162156e+01,8.158481011e-01,7.269192388e+01,4.593650453e+01,8.075710362e+01,2.988777321e+01,7.685165058e+01,5.264096713e+01,4.027368244e+00,7.529894323e+01,5.597827944e+01,2.920093536e+01,7.206838178e+01,4.809340718e+01,3.708434215e+01,7.580509212e+01,4.259156705e+01,7.758323925e+01,3.541127465e+01,1.460467095e+01,2.983305174e+00,2.596765820e+01,4.901433018e+01,5.464144672e+01,6.391390310e+01,1.431406260e+01,1.309926210e+01,7.442964203e+01,3.951103677e+01,7.588109070e+01,1.128864796e+01
2.734177170e+01,5.570146322e+01,3.522514527e+01,9.222773732e+01,1.457629191e+01,1.385012941e+01,6.515704202e+01,9.220979737e+01,3.698573309e+01,4.498625010e+01,7.235519271e+01,8.326273777e+01,5.291140310e+00,8.916476708e+01,6.383391339e+01,2.642237698e+01,2.424203149e+01,2.313871834e+01,4.915271610e+00,8.613791672e+01,3.304895739e+01,6.506762466e+01,4.479393735e+01,2.570625798e+01,4.232939277e+01,4.242977430e+01,1.404534701e+01,5.953317010e+01,1.577799352e-01,2.754167907e+01,7.408536780e+01,1.305559830e+01,3.126325492e+01,6.646912015e+01,4.165139551e+01,3.888480120e+01,2.954042614e+01,6.070075820e+01,7.939394847e+01,4.029893499e+01,9.974660493e+01,3.999223605e+01,1.506295040e+01,7.050188824e+00,7.396260756e+01,6.416791511e+01,9.708262708e+01
5.090178030e+01,2.436924282e+01,5.663435638e+01,4.036299093e+01,3.597616764e+01,1.639437395e+01,5.147488535e+01,1.577218918e+01,9.738746337e+01,1.401000907e+01,2.276995046e+01,4.616347809e+01,7.449011491e+01,8.950661956e+01,7.092309833e+00,1.700500301e+01,9.121481796e+01,6.297271130e+01,6.237631918e+01,4.305862042e+01,6.592511321e+01,8.111386337e+00,4.187016226e+01,2.111393381e+01,3.554197323e+00,8.365415707e+01,2.522326529e+01,4.305105119e+01,4.187402029e+00,5.002707178e+01,5.406700211e+01,8.348214617e+01,1.095226038e+01,5.603584705e+01,2.323163547e+01,1.577037898e+01,6.504226292e+01,6.699899104e+01,1.160549285e+01,7.657814036e+01,2.982137297e+00,8.859224138e+01,3.996816539e+01,2.517138462e+01,8.065504591e+01,2.713250557e+01,6.786963281e+01
1.124077012e+01,4.140424818e+01,1.239601685e+01,3.467214801e+01,6.008945526e+01,1.432844350e+01,6.205327520e+01,8.242246531e+01,1.297201889e+01,8.090512441e+01,1.091412213e+01,6.563958304e+01,4.000877638e+01,2.989136203e+01,8.560078063e+01,4.730627352e+01,8.815190332e+01,3.308944128e+01,2.349707309e+01,1.546518761e+01,4.415600079e+01,6.286087635e+01,6.869507235e+00,1.504273829e+01,6.445770757e+01,7.456793215e+01,1.529691607e+01,4.439666588e+01,8.253509365e+01,4.167149481e+00,1.181746618e+01,3.579336893e+01,7.100696474e+01,2.386040782e+01,4.248021117e+01,8.185179280e+01,1.408309398e+00,9.575203350e+01,9.450926578e+01,1.085728284e+01,7.026096765e+01,9.465366579e+01,2.625657143e+01,9.346195803e+01,8.003996846e+01,2.868881473e+01,1.489283087e+01
1.713209109e+00,2.467253992e+01,5.768669206e+01,1.147892605e+01,8.924035757e+00,9.141952374e+01,7.335839116e+01,9.612447707e+01,5.172372146e+01,8.066912763e+01,8.629363062e+01,4.966253569e+01,1.775876191e+01,9.146892951e+01,6.646488954e+01,9.511714992e+01,5.553371020e+01,8.424395350e+01,4.404482983e+01,8.303654719e+01,6.508279533e+01,2.390717974e+01,4.232855289e+00,1.662463655e+00,4.734192050e+01,2.719806647e+01,8.437341940e+01,3.255233468e+01,7.573284809e+01,3.611280591e+01,6.876356691e+01,6.009498498e+01,2.015970817e+01,4.189489855e+01,4.036559267e+01,6.063664672e+01,2.661223930e+01,9.344104053e+01,1.501118700e+01,5.108415289e+01,9.787122000e+01,2.404720213e+01,2.070109328e+01,3.302499819e+01,4.020760897e+01,4.187301554e+01,6.680748966e+01
8.000080988e+01,9.667367592e+01,1.103828367e+01,4.167426500e+01,9.036319208e+01,2.279175508e+01,2.311279489e+01,8.332460418e+01,3.401221642e+01,3.976704356e+01,9.193456946e+01,5.872453478e+01,9.983974123e+00,4.420561032e+01,9.122066064e+01,5.326834099e+01,4.165014111e+01,7.641747171e+01,2.746919209e+00,3.986933282e+01,3.910094051e+01,8.420858190e+01,9.235689889e+01,7.621385495e+01,5.444215393e+01,2.513197208e+00,3.888443238e+01,8.842633256e+00,6.293185969e+01,4.471059262e+01,8.212850780e+01,6.453742008e+01,9.904865305e+01,8.039595222e+01,1.673933679e+00,9.997036362e+01,2.360560502e+00,2.790818874e+01,7.015744461e+01,3.269092792e+01,5.804501427e+01,5.396152918e+01,4.938103795e+01,2.901030406e+01,2.124722786e+01,8.187547640e+01,6.762428433e+01
2.844896420e+00,1.220474873e+01,8.391941326e+01,1.665584879e+01,5.810931281e+01,5.232260447e+01,7.915938962e+01,2.711413038e+00,4.913381527e+01,6.740998056e+01,8.634352723e+01,4.730870749e+01,7.431070031e+01,2.648546883e+01,6.786681174e+01,3.420945818e+01,7.820364800e+01,8.619311965e+01,8.750852871e+01,7.335105094e+01,2.354042547e+01,8.128594090e+01,5.944751101e+01,6.163202932e+01,7.104653269e+00,6.319253726e+01,1.536454335e+01,7.403098569e+01,9.708986814e+00,2.073840686e+01,7.517794178e+01,2.700205105e+01,2.549829427e+00,3.436120782e+01,9.906893493e+01,7.992203914e+01,6.733634930e+01,7.974608738e+01,8.230780156e+01,5.203963352e+01,3.641894225e+01,4.001464380e+01,1.731382429e+01,4.981774359e+01,9.321777686e+01,7.852671410e+01,8.064095061e+01
4.205369944e+01,9.606960127e+01,4.561292596e+01,7.471675601e+01,6.473112920e+01,6.029113028e+01,8.998143736e+01,4.559479853e+01,6.622260396e+01,1.458812257e-01,4.375414685e+01,1.291392056e+01,1.948803988e+01,8.948279450e+01,3.429885986e+01,7.173205694e+01,8.056009140e+01,1.123407355e+01,3.298849447e+01,5.967191023e+01,7.992927627e+01,5.910556091e+01,2.967257187e+01,6.667466850e+01,8.507928570e+01,3.440090331e+01,2.412663253e+01,7.193303569e+01,8.436708677e+01,1.324129939e+01,2.222076902e+01,4.847178863e+01,3.398034947e+00,5.072468490e+01,6.096454443e+01,8.369705679e+01,6.231202570e+00,4.248390079e+01,9.621598609e+01,5.742825043e+01,9.706000523e-01,6.060004955e+01,6.026931007e+01,4.637522298e+01,7.556096373e+01,1.875974924e+01,2.643271949e+01
6.816233240e+01,5.639856606e+01,5.497534397e+01,6.315635407e+01,9.975389601e+01,6.246701378e+01,9.799067697e+01,4.415467715e+01,1.701003033e+01,3.327388192e+01,9.177194258e+01,3.550967528e+00,6.895741785e+01,1.264669060e+01,8.142308542e+01,7.259186080e+00,2.649291319e+01,5.006602785e+01,7.161145085e+01,1.380511306e+01,9.211654532e+01,9.778971399e+01,8.118316694e+01,9.664571770e+01,2.040048867e+01,3.659876535e+01,7.860524621e+01,7.856600832e+00,3.835410424e+01,9.282298592e+01,6.097798274e+01,1.453851262e+01,7.284392726e+01,1.266567844e+00,8.077318213e+01,1.401509645e+01,7.360628924e+01,1.628401613e+01,2.531220135e+01,4.719747321e+01,6.129053402e+01,9.837709716e+01,5.467156713e+01,3.914390761e+01,8.456884326e+01,8.387656500e+01,1.257110996e+01
3.411613771e+01,9.347804890e+01,2.856912887e+01,8.197078457e+01,6.956816578e+01,8.765156583e+01,9.542611956e-01,9.581446719e+01,8.207956308e+01,4.486661629e+01,2.773831817e+01,2.891052678e+01,6.616710778e+01,1.709626930e+01,4.294849976e+01,9.251825925e+01,1.743600009e+01,7.360272177e+01,4.723064049e+01,5.726223540e+00,4.487913483e+01,5.663079723e+01,2.243101352e+01,1.564443423e+01,1.701253052e+01,6.813762503e+01,1.713419841e+01,5.572461517e+01,8.388605893e+01,1.862860603e+01,7.327508759e+01,8.566886564e+01,2.337696790e+01,3.891889548e+01,6.929481893e+01,8.247280235e+01,4.407385745e+01,3.224928269e+01,8.080777550e+01,3.603704277e+01,5.432876390e+01,8.336871468e+01,3.327567434e+01,5.156690606e+01,1.984901664e+01,6.942934539e+01,3.494113454e+01
3.019956530e+01,1.937799735e+01,9.494973551e+01,1.278934531e+01,3.779774836e+01,6.368986352e+01,2.082626578e+01,8.075098033e+01,4.710489081e+01,6.694488740e+01,7.732867289e+01,7.008304409e+01,4.315764209e+01,5.182565369e+01,7.158335935e+01,4.718940027e+01,9.312009893e+01,1.921950450e+01,9.556396170e+01,3.578693396e+00,1.146269019e+01,5.261521633e+01,4.016303151e+01,7.393976895e+01,4.353218261e+01,4.850170207e+01,3.217564476e+01,6.962106321e+01,3.690232401e+01,2.107316180e+01,8.663028838e+01,8.068065283e+01,2.604425867e+00,6.923548616e+00,1.707918790e+01,4.160191012e+01,5.817774111e+01,9.445618844e+01,8.874539626e+01,5.074836336e-01,2.122635398e+01,6.012061256e+01,8.806120090e+01,7.835490684e+01,6.322662996e+01,2.968224182e+00,2.576051517e+01
6.392490530e+01,8.488677860e+01,4.518870884e+01,2.125344306e+01,1.227503502e+01,4.196268281e+01,2.289860713e+00,5.589152472e+01,9.375363318e+00,8.941301941e+01,2.919081264e+00,1.678992666e+01,4.064110027e+01,2.551492187e+01,1.298170515e+01,3.727787442e+01,7.151089731e+01,6.714227405e+01,6.687541211e+01,8.454831525e+01,5.819529964e+01,7.707927002e+01,5.639148437e+01,3.059266020e+01,9.092843631e+01,7.793144167e+01,5.213751488e+01,4.606687658e+01,3.824507742e+01,6.037736042e+01,4.400656374e+01,5.548387002e+01,6.708741545e+01,2.358546675e+01,8.495107845e+01,2.993897682e+01,7.639039052e+01,1.551327106e+01,8.975831949e+01,5.947659292e+01,8.445474044e+01,5.235741852e+01,5.220080294e+00,1.071355506e+01,5.240918084e+01,7.901132899e+01,2.981302014e+01
8.063592456e+01,5.962528230e+01,2.392629147e+00,3.486057440e+01,1.042904410e+01,8.137196853e+01,1.388535004e+01,8.865087374e+01,8.289009035e+01,7.276283736e+01,1.984335769e+00,1.485054492e+01,5.061489500e+01,5.086870552e+01,7.738967810e+01,7.328875911e+01,6.189598331e+01,6.523935891e+01,7.096534920e+00,2.110687819e+01,4.725164439e+01,4.173634286e+01,8.434084693e+01,9.577653155e+01,1.602936268e-01,7.049820009e+01,8.086080044e+01,1.429370376e+01,5.833998626e-01,3.768897180e+01,7.476190119e+00,5.257544919e+01,4.264778149e+01,5.807063895e+01,6.945175322e+01,4.858965694e+01,4.968426088e+01,6.887492981e+01,5.314036992e+01,2.778906546e+01,9.164563418e+01,3.672807231e+01,5.138734204e+01,9.875136031e+01,5.440241773e+01,3.106116704e+01,7.136877114e+01
3.693351376e+01,8.343678021e+01,7.772855470e+01,8.250964388e+01,1.410334586e+01,2.751550622e+01,2.565969888e+01,1.468756777e+01,1.669200478e+01,3.627811614e+01,2.359920016e+01,5.038304262e+01,8.535819447e+01,7.262429533e+01,2.926762767e+01,2.025514263e+01,3.267099961e+01,5.614467660e+01,7.828295743e+01,3.854793874e+00,6.630548326e+01,4.419865863e+01,1.433320259e+01,4.976015974e+01,2.378406994e+01,1.175798102e+01,4.332799690e+01,9.469257993e+01,4.766097312e+01,6.880100245e+01,9.033619041e+01,4.528722219e+01,6.323272703e+00,2.685785253e+01,9.407871477e+01,4.392296163e+01,5.013074189e+01,8.775675738e+01,8.880431518e+01,2.507431458e+01,3.392255276e+01,7.055202623e+01,5.826783644e+01,2.526390894e+01,5.732104398e+00,6.871010619e+01,4.664955596e+01
8.408395141e+01,2.315258807e+01,9.727325714e+00,2.573944348e+01,7.780638876e+01,7.752236319e+01,3.731876923e+00,4.963864409e+00,7.037891893e+00,6.170466842e+01,9.223192898e+01,6.517853701e+01,2.155052433e+01,7.856632911e+01,4.005052154e+01,6.237648700e+01,5.244875377e+01,1.451302972e+01,4.550733794e+01,6.791053219e+01,2.599176320e+01,6.643629521e+01,8.306824843e+01,7.090241122e+01,9.343391592e+01,1.135120575e+01,6.859102690e+01,7.178662546e+01,2.021282429e+01,5.569653013e+00,5.722346074e+01,8.124226028e+01,7.001973143e+01,5.771335469e+01,4.548588728e+01,4.905158036e+01,8.079121316e+01,1.885033214e+01,3.215193705e+01,9.370866143e-01,1.752658685e+01,3.216075783e+01,1.213630953e+01,3.490497400e+01,7.721749390e+01,1.650084717e+01,8.803990456e+01
2.754161486e+01,7.167531639e+01,4.879400701e+01,9.265532184e+01,2.825635628e+01,9.934340553e+01,1.330123367e+01,8.385825008e+01,2.586598600e+01,9.306109505e+01,7.658979826e+01,2.941373954e+01,6.313560844e+01,6.483124061e+01,3.694677961e+01,2.843154039e+01,6.668877813e+01,9.050484042e+01,2.375005516e+01,3.401799586e+01,5.608159633e+01,2.495728594e+01,3.208488236e+01,8.074279751e+01,2.989119460e+01,4.382711330e+01,2.594055661e+01,5.582826176e+01,4.548721651e+01,3.285031813e+01,1.747340104e+01,5.404299547e+01,9.075795523e+00,2.902652829e+00,7.343083258e+01,8.309169015e+01,5.438850167e+01,8.413906644e+01,9.749749837e+01,7.775133863e+01,6.456382575e+00,1.369862180e+01,2.982042902e+01,7.595754887e+01,9.207240520e+00,4.823294248e+01,7.250793233e+01
9.480317645e+01,2.876965604e+01,3.373499622e+01,7.053867416e+00,2.074495166e+00,1.627653750e+01,6.392334750e+01,2.083059161e+01,3.207837091e+01,1.275718834e+00,5.735500930e+01,9.810513572e+01,9.793090115e+01,5.329632166e+01,3.080796662e+01,2.347770424e+01,6.767212168e+01,7.392181377e+01,2.077235852e+00,5.464823051e+01,1.348726264e+01,8.746399169e+01,8.569579812e+01,6.357708666e+00,1.731191329e+00,2.004242976e+01,9.165908107e+01,7.251176108e+00,5.069011290e+01,2.891339523e+01,4.580476055e+00,5.672050682e+01,1.939600494e+01,4.312971110e+01,2.094455840e+01,7.313687634e+01,9.966232135e+01,1.526033356e+01,1.811022292e+00,3.256613075e+01,2.381981237e+01,7.291742444e+01,5.918182356e+01,1.593511285e+01,4.757908230e+01,8.544566847e+01,7.272961125e+01
3.129042976e+01,5.178416405e+01,2.064375207e+01,2.622989760e+01,3.540382704e+01,5.141901551e+00,2.698418080e+01,6.435076923e+00,2.390490131e+00,6.228473427e+01,3.428032868e+01,2.988352732e+01,2.806370039e+00,1.782351079e+01,8.214645478e+01,5.863363001e+01,1.833663559e+00,1.307230503e+01,5.729416800e+01,1.855461151e+01,1.892265094e+01,5.578598924e+01,3.348935788e+01,5.865116801e+01,3.006992586e+01,5.278431314e+01,9.326653809e+01,4.726543411e+01,8.808386913e+01,3.542600095e+01,1.837872654e+01,9.240282812e+00,5.173475489e+00,4.668311651e+01,4.029873521e+01,4.062411060e+01,4.667364827e+01,2.487729586e+01,3.651603489e+01,6.162989159e+01,3.124722134e+01,1.639758541e+00,2.619461111e+01,8.263479101e+01,4.567389282e+01,7.010437802e+01,5.111462324e+00
6.342493925e+01,7.058194685e+01,8.168120231e+01,7.659493485e+01,8.610526134e+01,5.095669795e+01,4.168999473e+01,7.998886822e+01,5.487613472e+00,3.651308510e+01,6.567771352e+01,8.856427512e+01,9.211709574e+00,5.618880429e+01,8.810016616e+01,6.016175789e+01,9.998816209e+01,9.843628337e+01,9.648340367e+01,7.844763906e+01,7.698670663e+01,3.307967108e+01,2.818029460e+01,2.361224655e+01,2.087791857e+01,1.662326504e+01,1.150643242e+01,1.966814818e+01,2.722229393e+01,8.757855082e+00,9.018517233e+00,4.326069510e+00,9.470566781e+01,5.849242926e+01,4.030580649e+00,2.953975045e+01,4.527374009e+01,8.288269287e+01,7.380131151e+01,7.832053394e+01,9.251954627e+01,5.344324301e+01,4.828145743e+01,1.337144609e+01,7.949595638e+01,9.576434130e+01,2.242526239e+01
