v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92
6.604736988e+01,2.979426626e+01,4.964943029e+01,2.252557612e+00,5.590239289e+01,3.267871719e+01,1.065424769e+01,5.195960364e+01,1.117594701e+01,1.342571929e+01,6.242387788e+01,9.338975024e+01,1.702800796e+01,8.027705945e+00,3.532088176e+01,6.870895772e+01,2.904836072e+00,1.864268988e+01,7.188245502e+01,4.805877521e+01,4.576693037e+01,5.810570907e+01,1.650336724e+00,1.258970496e+01,3.053247935e+01,2.206352559e+01,3.401521310e+01,9.261811478e+01,3.251232543e+01,3.880842837e+01,5.946551432e+00,9.650733030e+01,7.662482683e+01,4.747799516e+01,5.060036155e+01,9.840214428e+01,5.837862549e+01,6.860955326e+01,3.658303108e+00,7.892400045e+01,6.517953557e+01,2.199398633e+01,9.519943256e+00,8.917450085e+01,2.100638983e+01,4.098280014e+01,9.371629958e+01,8.522921350e+01,3.193365830e+01,4.014810774e+01,4.769014377e+01,7.629211341e+01,1.953670546e+01,5.239123557e+01,8.595002130e+01,3.114657399e+01,9.911336079e+00,7.090989482e+01,3.450506472e+01,5.224693446e+01,1.198015625e+01,8.911060927e+01,5.476527808e+01,6.942568913e+00,8.795232494e+01,3.929001854e+01,5.510099118e+00,3.178247687e+01,1.826120382e+01,6.589097740e+01,8.384299110e+01,2.061378904e+01,5.067002269e+01,4.085063195e+01,8.244851553e+01,4.736572566e+01,8.940891484e+01,3.194763385e+01,9.718007171e+01,1.593422926e+01,5.133423166e+01,9.001281229e+01,4.672329069e+01,2.256088578e+01,9.725005393e+01,6.573867978e+01,3.900170938e+01,5.098973015e+01,5.476174460e+01,2.591472200e+01,3.157271011e+01,9.367962472e+01
5.347218037e+01,8.047542044e+01,7.563480752e+01,1.272347310e+01,6.042995930e+01,6.849500082e+00,4.733167451e+01,8.319367911e+01,4.143320753e+01,6.752114246e+01,1.113372408e+01,4.227333912e+01,3.548236136e+01,4.684838903e+01,9.095611265e+01,5.560286317e+01,8.278679555e+01,4.222455958e+01,2.115768576e+00,7.437599250e+01,9.496571931e+01,8.564606224e+01,4.691111701e+01,2.880220799e+01,7.811511997e+01,1.048025949e+01,2.024575585e+00,4.643101639e+01,4.811001806e+01,4.345667688e+01,2.001102565e+01,2.452680701e+01,7.384235612e+01,2.730947842e+01,8.839626678e+01,8.563861829e+01,8.623528316e+01,5.850108459e+01,5.901079729e+01,3.264933464e+01,8.172184482e+01,5.648048973e+01,6.118853795e+01,7.968687770e+01,8.303943827e+01,9.121577092e+01,6.526362782e+01,3.225477350e+00,3.879710827e+01,7.025981396e+01,5.818638615e+01,4.692842128e+01,2.485406252e+01,2.089211067e+01,5.710052052e+01,6.807702926e+01,5.569868223e+01,1.978597598e+01,9.721687570e+01,5.088417141e+01,6.367223502e+01,1.635606253e+00,4.190170731e+01,9.314894788e+00,1.621475561e+01,1.484160076e+00,1.979263655e+01,1.733106648e+01,4.346759018e+01,5.253067881e+01,5.759461553e+01,2.206847096e+00,1.111745948e+01,9.159488608e+01,6.453979178e+01,4.114368783e+01,8.035071998e+01,7.604211141e+01,6.257896799e+00,2.231807770e+01,5.001746189e+01,8.462517877e+01,4.879168742e+01,2.420477453e+01,4.760860877e+01,4.912459551e+01,6.530855801e+01,8.280026093e+01,9.981092683e+01,9.422303253e+00,8.788830699e+01,1.935635734e+01
8.480858486e+01,4.017877854e+01,6.695379765e+01,4.357661203e+01,6.070017439e+01,6.141553680e+01,3.534497812e+01,1.005496824e+01,8.553659234e+01,6.907199384e+01,6.412322759e+01,7.863332510e+01,2.140559013e+01,3.388981681e+01,7.408159409e+01,2.897986008e+01,4.031867157e+01,7.698255924e+01,4.035801583e+01,1.616656201e+01,4.654423997e+01,4.466352121e+01,4.016220576e+01,1.720195469e+01,1.488391140e+01,2.116714790e+00,3.097389546e+01,1.397106923e+00,2.368320317e+01,8.221578575e+01,6.814450551e+01,1.794294065e+01,1.344335987e+01,5.088326710e+01,1.690729532e+01,4.016828102e+00,5.510464424e+01,4.636693345e+01,6.979481612e+01,4.496489892e+01,4.618477972e+01,2.520165549e+01,2.496342724e+01,6.594490312e+01,1.979098349e+01,8.716973172e+01,5.925703833e+01,2.239445987e+01,1.666636641e+01,8.425887793e+01,7.668798502e+01,1.857728339e+01,3.896674166e+01,4.116594510e+01,8.926011248e+01,9.257002055e+01,4.287907346e+01,8.831322451e+01,9.822028617e+01,5.563644604e+01,2.866430449e+01,3.972636624e+01,5.576155848e+01,4.664337831e+00,3.048631468e+00,6.407245547e+01,7.302685326e+01,2.111384172e+01,5.911854962e+01,2.898841090e+01,3.498095944e+01,5.836860510e+00,8.193143841e+01,6.319940094e+01,3.445364486e+01,9.695986882e+01,2.882500496e+00,6.632419520e+01,1.522000947e+01,9.302476093e+01,4.739890926e+01,7.106852907e+01,1.892668649e+01,4.040759581e+01,9.198896244e+01,6.204278534e+01,1.260733877e+01,8.959471308e+01,3.945056666e+01,9.394913973e+01,3.182020133e+01,4.093501881e+01
6.556464539e+01,5.155661315e+01,8.462462680e+01,6.758075470e+01,6.876989275e+01,6.413578637e+01,8.352850495e+01,3.163136902e+01,3.499109856e+01,8.680421947e+01,7.195451684e+01,7.065386173e+01,9.877048640e+01,5.647864188e+01,6.316276017e+01,1.049054107e+01,4.259927942e+01,9.410136132e+01,5.376757842e+01,6.290374180e+01,6.265537016e+01,2.569140058e+00,6.647698467e+01,1.405014101e+01,3.626332864e+01,4.659457776e+01,7.498331893e+00,1.049014076e+01,8.194196248e+01,3.285145698e+01,6.067838965e+01,5.342284179e+01,2.281153948e+01,8.347436635e+01,7.764957127e+01,4.654389150e+01,7.668102820e+01,4.114928482e+01,7.451299728e+01,9.250392859e+01,9.586358107e+01,3.579377720e+01,3.786802841e+01,1.363016233e+01,4.436332749e+01,8.296070454e+01,1.995884569e+01,9.968921009e+01,6.217985940e+01,4.850223365e+01,2.649523331e+01,5.104545128e+01,5.288669353e+01,8.289789903e+01,4.246745733e+01,6.524480124e+01,4.628993928e+01,6.553954448e+01,1.455776165e+01,7.631400822e+01,9.336738997e+01,8.399733473e+00,9.892618571e+01,1.261618814e+01,3.467301325e+01,8.914336417e+01,3.871986220e+01,4.372391690e+01,7.312748140e+01,6.590119866e+01,5.669288978e+01,8.841856421e+01,8.793013399e+01,6.499165670e+01,6.626464158e+01,1.870645051e+01,6.595190978e+01,8.313132078e+01,5.042853766e+01,8.669607633e+01,9.089863829e+00,4.715205881e+01,2.339376822e+01,1.396319448e+01,9.156586501e+01,8.690435741e+01,1.335901520e+01,2.088737018e+01,2.095910055e+01,3.165791514e+01,3.478575645e+01,7.689396011e+01
7.695517594e+01,7.308367328e+01,2.125367569e+01,3.118881940e+00,8.729152006e+01,7.579072062e+00,5.579254951e+01,9.980016582e+01,5.391720454e+01,5.519814392e+01,2.313421062e+01,4.061256564e+01,7.818404769e+01,9.353070567e+01,2.695602655e+01,4.014274475e+01,9.461664034e+01,7.591176416e+01,7.316543803e+01,7.861104920e+01,9.037256350e+01,6.487236535e+01,8.889052714e+01,3.756319267e+01,9.272773116e+01,2.759104433e+01,4.581331478e+01,7.703818360e+01,9.841456527e+01,2.752647664e+01,1.814222798e+01,5.675413582e+01,8.815754233e+01,6.500093562e+01,1.361992503e+01,5.054456811e+01,7.474930280e+01,3.144593445e+01,3.148761170e+01,2.886831124e+01,1.792232085e+01,5.652054433e+01,7.953763707e+01,9.547643583e+01,5.505483713e+01,8.302332522e+00,2.154885468e+00,5.992994241e+01,7.694418828e+01,6.111189799e+01,7.385902602e+01,4.886192365e+01,9.470069545e+01,5.799557555e+01,7.759117135e+01,5.371934021e+01,3.894298809e+01,6.201360330e+01,4.490803678e+01,3.407686242e+01,7.125152287e+01,9.059909901e+00,9.407336679e+01,8.079656807e+01,3.628197554e+01,3.869572686e+01,1.015974725e+00,5.556503852e+01,7.243739146e+01,4.361011447e+01,9.265020920e+01,7.099016852e+01,5.344904545e+01,6.946263378e+01,4.793805347e+01,4.083489061e+01,5.047842865e+01,7.108573176e+01,6.586296551e+01,9.289549079e+01,7.820889431e+01,3.826962093e+01,9.132706036e+01,6.336059490e+01,7.742062741e+01,2.329605388e+01,1.742507470e+01,3.223796904e+00,4.686221252e+01,9.451259897e+01,8.580076303e+01,4.390503847e+01
8.703784727e+01,9.711203618e+01,5.001286023e+01,2.128012799e+01,6.343698668e+00,3.198052773e+01,1.843486661e+01,5.951573937e+01,9.898562511e+01,6.655520186e+01,1.070893406e+01,3.406742773e+01,5.376253745e+01,4.269622809e+01,9.629557484e+01,6.226758140e+01,6.745076345e+01,4.238266467e+01,5.287746230e+00,9.114185415e+01,6.198293148e+01,9.318001097e+01,6.151492748e+01,3.079274550e+01,8.539628079e+01,3.373986551e+00,2.574670203e+01,2.269095955e+01,3.167452999e+01,8.958846783e+01,9.254828150e+01,7.044134620e+01,1.287584586e+01,2.277891540e+01,9.119235102e+01,2.273655093e+00,5.166148586e+01,6.707661327e+01,1.549487043e+00,5.850102754e+01,8.797335179e+00,5.267290349e+00,3.899041459e+01,1.601307576e+01,9.219238029e+01,9.720773140e+01,9.356546583e+01,8.311280550e+01,2.586710288e+01,8.408498884e+01,3.811803112e+01,4.771427392e+01,4.014424710e+01,3.105505726e+01,2.571214161e+01,3.822007414e+01,7.633664578e+01,2.679425775e+01,8.585778041e+01,2.974262561e+01,5.028587741e+01,1.826304626e+01,7.833090262e+01,7.765482545e+01,4.758654630e+00,4.696808201e+01,6.905869333e+01,7.044413449e+01,8.923295696e+01,5.217362391e+01,7.426762982e+01,7.572064283e+01,5.496618119e+01,1.469236066e+01,8.109970744e+00,5.402468967e+01,3.289173167e+01,3.760271494e+01,1.148211895e+01,5.987781741e+01,1.616979399e+01,7.736336307e+01,2.441018910e+01,3.236816505e+01,4.205301926e+01,3.950990903e+00,4.240344658e+01,9.874009257e+01,6.105941598e+00,1.226564468e+01,7.659945052e+01,8.466828707e+00
7.156217383e+01,8.122039954e+01,1.212536354e+01,9.310213993e+01,7.159920253e+01,5.290141048e+01,2.923194341e+01,2.903818446e+01,2.567411028e+01,3.116436696e+01,7.500207724e+01,6.359316182e+01,9.003019625e+01,2.436925491e+01,7.124601816e+01,6.590841220e+00,8.378316979e+01,7.281896625e+01,6.618156793e+01,2.634416431e+00,3.952201904e+01,5.345618868e+00,6.119984229e+01,1.130159500e+01,2.954288369e+01,7.416502200e+01,3.575195330e+00,4.070331860e+01,3.575090256e+01,6.885734828e+01,5.877972511e+01,4.817889052e+01,3.922664298e+01,7.379007860e+01,5.489429842e+01,5.767377664e+01,8.115617822e+01,5.297936809e+01,3.102038522e+01,1.973761657e+01,5.303941705e+01,6.323221596e+01,8.485580133e+01,1.735148470e+01,6.908877319e+01,5.820682664e+01,7.600768913e+01,8.820952402e+00,6.807932745e+01,7.783442018e+01,8.025468744e+01,9.962378866e+01,7.878672073e+01,4.667660669e+01,4.717756860e+01,5.199373329e+01,6.917124832e+01,5.402384279e+01,8.936212049e+00,6.193752861e+01,5.601867611e+01,8.550220902e+01,1.798441747e+01,9.331416814e+01,5.096128998e+01,6.057310430e+01,9.971244535e+01,7.362758547e+01,3.697963912e+01,5.243726129e+01,2.874675339e+01,2.027611098e+01,7.910460617e+01,9.546193717e+01,1.414566160e+01,8.039192661e+01,8.216964307e+00,7.335148611e+01,5.976112259e+01,6.774357495e+01,6.857496469e+01,8.708563363e+01,4.614088365e+01,9.896674404e+01,9.847869281e+00,4.653277260e+01,5.661457200e+01,2.258955929e+01,9.685052307e+01,9.302866951e+01,2.134463149e+01,8.452738939e+01
6.085060582e+01,9.383970311e+01,4.173979088e+01,2.051117706e+01,4.298086013e+01,1.844412075e+01,2.713364480e+01,8.810070022e+01,8.031684894e+01,5.747235272e+01,2.033220422e+01,7.029482530e+01,5.319083495e+01,4.345247720e+01,9.985915900e+01,9.794846577e+01,5.146851488e+01,7.108537257e+01,3.909546884e+00,8.529362217e+01,9.936622474e+01,2.730702368e+00,9.118051749e+01,4.395785568e+01,1.175265447e+01,7.059755305e+01,9.383626712e+01,1.365414654e+01,7.056441539e+01,6.760412017e+01,3.325897857e+01,2.412716231e+01,5.682820687e+01,1.157121249e+01,6.672134506e+01,8.448254959e+00,6.662036910e+01,3.290320625e+01,4.300496231e+01,4.792357040e+01,7.223730012e+01,7.560055590e+01,4.325391720e+01,5.183753952e+01,7.862137027e+01,9.275042574e+01,8.259338553e+01,1.562502558e+01,2.284667725e+01,4.867773458e+00,9.477542566e+01,9.896126594e+01,4.742142145e+01,7.721504942e+01,6.973815371e+01,8.605216886e+01,2.249909024e+01,7.125828960e+01,6.358624248e+01,7.665856814e+01,3.369341285e+01,2.491942373e+01,4.611444131e+01,9.800662796e+00,6.287790877e+01,2.933565841e+01,3.691451938e+01,8.528651637e+01,1.357040823e+01,5.803399368e+01,2.542587478e+01,6.697369408e+01,7.601450374e+01,9.124508294e+01,7.303087344e+01,6.433302866e+01,3.573745025e+01,3.284473586e+01,8.152736532e+01,4.227046867e+01,3.612619194e+01,3.611811140e+01,3.870217055e+01,4.364948693e+01,5.395060374e+01,5.100645876e+01,8.302347196e+01,9.989324865e+01,6.228601292e+01,1.852970735e+01,1.179968548e+01,2.416434375e+01
5.257771017e+01,1.228097633e+01,7.747262484e+01,6.279999716e+01,6.491986142e+01,1.923693759e+01,7.933657979e+01,1.526481215e+01,6.373569504e+00,4.902521764e+01,4.459811879e+01,1.703578238e+01,2.239633199e+01,9.770275584e+01,5.918606081e+00,8.529864916e+01,2.835674510e+01,7.847443538e+00,3.147458252e+01,6.462177883e+01,4.982470800e+01,9.217822327e+01,1.074842801e+01,6.182698190e+01,6.815544694e+01,4.977393470e+01,6.856464333e+00,2.816133352e+01,7.745903733e+00,6.580344504e+01,9.584163610e+01,7.317755795e+01,2.673198237e+01,7.040194692e+01,5.253062844e+01,1.785372701e+01,8.232710857e+01,7.576639978e+01,4.282657859e+00,9.133732788e+01,7.104930240e+01,6.076158787e+01,7.198835718e+01,2.003457750e+01,3.528514674e+01,8.644933185e+01,1.815816227e+01,2.001681162e+01,7.150701390e+01,6.489749952e+01,2.709737024e+01,5.826902214e+01,2.430576808e+01,2.973395426e+00,4.752074857e+01,6.957253493e+01,3.176165855e+01,7.579039077e+01,7.641716743e+01,5.747133552e+01,8.126415575e+00,6.977934558e+01,4.205555514e+01,7.624765931e+01,9.318786308e+01,5.383459580e+01,3.576341528e+01,1.692387716e+01,4.400302831e+00,5.447110324e+01,1.653477907e+01,4.751757387e+01,3.550799570e+01,7.153045602e+01,8.864609199e+01,5.506061186e+01,4.942388616e+01,2.780619210e+01,6.590809122e+00,1.572322442e+00,7.424824481e+01,4.962545011e+01,4.218178404e+01,6.752874902e+01,8.813247433e+01,5.891344885e+01,9.434306018e+01,1.589371726e+01,1.064363066e+01,5.524949580e+01,9.281557216e+00,7.266589185e+00
9.573050782e+01,2.896933647e+01,4.013446072e+01,5.854434595e+00,5.851333417e+01,9.421787397e+01,7.036716938e+00,3.043880843e+01,3.775644423e+00,1.791248370e+01,3.225506618e+01,8.964137629e+01,3.022075581e+01,5.344670573e+01,3.030888455e+01,6.556906729e+01,9.096131084e+01,6.582049376e+01,7.773447122e+01,3.117550126e+01,3.029035986e+01,1.243702035e+01,3.072242073e+01,5.353523397e+01,4.111489518e+01,7.271042310e+01,1.211454692e+01,5.623015346e+01,6.779832872e+01,2.219605865e+01,8.752611737e+01,1.897995326e+01,1.608593084e+01,6.911848834e+01,7.166853256e+01,1.702918798e+01,9.864573830e+01,6.912587849e+01,5.203311993e+01,3.543451294e+01,3.397308999e+01,8.240262269e+01,3.968560161e+01,2.101159217e+01,1.348083325e+01,5.163936725e+00,6.683738785e+01,8.085715038e+01,4.997915478e+01,2.614883996e+01,4.455038941e+01,2.507288898e+01,3.165180831e+01,3.164563463e+01,7.032132630e+01,2.300439723e+01,6.179277665e+01,7.382642932e+01,7.285464080e+01,2.796989365e+01,8.347007815e+01,4.551523711e+01,4.626868909e+01,8.026329986e+01,8.836544460e+01,9.817433625e+01,7.148289758e+01,3.991985926e+01,1.455686820e+01,3.030149437e+01,6.932814220e+01,7.812326213e+01,9.884176190e+01,6.717915632e+01,1.434499866e+01,2.931078279e+01,2.441257257e+01,7.203192145e+01,3.181043597e+01,1.061141017e+01,6.247858282e+01,6.302277793e+01,9.344793326e+01,9.668724479e+01,8.980988894e+01,6.482169418e+01,6.671483464e+01,4.673971979e+01,7.572082537e+01,3.451330870e+01,7.244448256e+01,4.911301389e+01
5.376661520e+01,2.798180867e+01,2.961459598e+01,6.536378685e+01,6.901388614e+01,9.164768691e+00,9.570218382e+01,1.794102685e+01,4.987024705e+01,9.471940360e+01,3.166191599e+01,9.395335263e+01,9.020166437e+01,7.279648893e+00,6.007056187e+01,5.144525845e+01,5.939120880e+01,4.556483740e+01,2.800534197e+01,1.359461064e+01,2.393963546e+01,6.171942938e+01,2.071858561e+01,9.009934984e+01,6.979712761e+01,6.144675830e+01,3.716832857e+01,1.216583989e+01,4.712594211e+01,6.310054099e+00,4.800106177e+01,6.007174201e+01,9.252172328e-01,6.031274699e+01,5.857193856e+01,3.892848118e+01,9.041985224e+01,7.102060778e+01,4.360813586e+01,3.327819452e+01,1.855976618e+01,1.142217857e+01,8.232075910e+01,7.698069397e+01,2.421183106e+01,3.452761037e+01,5.751815550e+01,6.075832096e+01,1.073736943e+01,5.113219946e+01,4.243429033e+01,9.554218013e+01,1.551221620e+01,4.532803237e+00,7.655035040e+01,4.863442284e+01,6.933792511e+01,2.399517635e+01,7.802005214e+01,3.235585564e+01,3.654326661e+01,9.668241368e+01,1.161984486e+01,2.723728760e+01,6.045011525e+01,2.636717328e+01,4.161498430e+01,7.696184681e+01,1.339648757e+01,1.540464422e+01,8.144109643e+01,6.736281320e+01,9.648440884e+01,7.494283395e+01,1.421866930e+01,2.360206524e+01,3.926464111e+01,5.198942232e+01,2.759836399e+01,4.764912392e+01,9.523081808e+01,6.620482468e+01,8.154956681e+01,7.662835507e+01,4.576846639e+01,4.357442514e+01,2.226582085e+01,4.019744586e+01,3.520084410e+01,5.187997716e+01,9.535294292e+01,9.950283344e+01
9.284829742e+01,2.113309482e+01,1.731908415e+01,9.155226112e+01,4.435632663e+01,9.961898371e+01,5.216830159e+01,2.558226188e+01,1.349852950e+01,1.140012033e+00,9.426866455e+01,2.626044859e+01,5.013234355e+01,5.784589044e+01,4.023628743e+01,6.157039070e+01,7.963124415e+01,3.576576624e+01,8.128704777e+01,6.633551340e+01,7.402639147e+01,2.212921629e+01,3.661154770e+00,5.287854616e+01,6.669026181e+01,8.085571276e+01,9.007942427e+00,9.954759775e+01,9.799569989e+01,7.752980996e+00,7.659189050e+01,7.779307969e+01,6.516440517e+01,8.356903558e+01,2.462360314e+01,6.121429537e+01,5.313523995e+01,3.234436233e+01,5.717799312e+01,5.516378055e+01,6.931184148e+01,5.850630319e+01,6.665717669e+01,7.108219778e+01,9.969485026e+01,7.771964850e+01,5.954353350e+01,6.030027831e+01,1.189938035e+01,8.742024294e+01,3.511054697e+01,2.910382331e+01,7.779097631e+01,6.843150781e+01,3.913895932e+01,9.705017153e+00,4.304476573e+01,4.351575290e+01,7.486360690e+01,6.730453741e+01,4.348330144e+01,1.918019421e+01,3.293452769e+01,2.893415164e+01,9.557265722e+01,3.049723072e+01,6.380111372e+01,3.112663468e+01,3.452483502e+01,1.771143946e+01,9.645491680e+01,7.219744297e+01,1.469575628e+01,8.492229493e+01,4.824963057e+01,1.662084955e+01,4.332056611e+01,8.773180586e+01,4.780048636e+01,2.071432077e+01,6.107701550e+00,2.107806876e+01,7.143351806e+01,6.555341245e+01,9.115110445e+01,8.469490119e+01,9.202956232e+01,4.794534728e+01,5.295600212e+01,1.120492212e+01,2.554226286e+01,4.844716033e+01
1.845093481e+01,1.258337452e+00,1.711895880e+01,4.969555737e+01,8.446839683e+00,1.333506893e+01,9.787858583e+01,8.401757234e+01,2.005907920e+01,8.850386497e+01,2.048923423e+01,8.885351021e+01,1.564148389e+01,3.679975491e+01,2.183483560e+01,5.180810215e+01,6.932349384e+01,7.703098191e+01,7.598825447e+01,9.334200664e+01,6.316298473e+01,1.834471641e+01,5.617716532e+01,7.039565571e+01,6.767211575e+01,4.592315358e+01,5.839035022e+01,5.875181761e+01,3.431231457e+01,2.546383026e+01,9.609523910e+01,6.988118135e+01,9.150591764e+01,1.175613705e+01,9.225973313e+01,4.541319972e+01,9.462499701e+01,7.509778413e+01,5.185338027e+01,3.775166517e+01,6.286303502e+01,3.081074402e+01,9.337110038e+01,7.597770407e+00,9.619094447e+01,7.109952333e+01,5.901631246e+01,7.974664047e+01,5.709587060e+01,5.950002399e+01,5.768145880e+01,6.660767740e+01,9.826223844e+01,2.901592849e+01,3.972973266e+01,8.998382586e+01,7.713039220e+00,7.958198015e+01,4.849961137e+01,8.831596947e+01,2.790205019e+01,6.470046472e+01,5.288225378e+01,7.301669865e+01,4.330326570e+01,4.652081566e+01,4.442998680e+01,6.333344991e+01,2.780055865e+01,9.698158813e+01,3.367912034e+00,6.665728130e+01,1.959887841e+00,6.829648521e+01,4.715436184e+01,3.899364751e+01,8.171973451e+01,3.853804673e+01,8.947753161e+01,2.192351056e+01,4.259269956e+01,2.036207819e+01,3.960869221e+01,4.086478533e+01,1.869916112e+01,3.751616760e+01,8.384642308e+01,6.082914978e+01,2.453986295e+01,2.677617248e+01,1.308952820e+01,6.235793149e+01
7.038284307e+01,2.479021504e+01,5.356781082e+01,4.860740391e+01,2.366017679e+01,5.927728123e+01,8.391979727e+01,8.793541791e+01,2.374117319e+01,2.863996078e+01,8.122774442e+01,5.733483823e+01,1.798879256e+01,1.571564772e+01,5.977455161e+01,8.563892930e+01,7.257897555e+01,6.808948961e+01,7.399129991e+01,9.655043146e+01,4.152304836e+01,8.428323897e+01,9.943155187e+01,5.883985561e+01,4.965282109e+01,3.352583887e+01,8.350467008e+01,3.469712162e+01,5.550199079e+01,7.261517446e+01,7.966805186e+01,5.986258154e+01,6.712390777e+01,8.187318206e+01,5.463177016e+01,4.773050682e+01,9.311837854e+01,3.701632193e+01,1.693346178e+01,2.175741965e+00,6.833645661e+01,6.780630388e+01,5.338271309e+01,8.809364387e+01,8.888373861e+01,5.264653857e+01,8.770105487e+01,4.770247405e+01,3.117639261e+01,7.013240562e+00,5.889229285e+01,6.217976569e+01,6.121680617e+01,1.549962923e+01,1.486443475e+01,5.123468160e+01,2.697389606e+01,3.701373093e+01,2.814659530e+01,6.745100971e+01,7.655313106e+01,3.879994166e+01,3.373149263e+01,2.141650697e+01,9.245662858e+01,6.181045537e+01,4.322799834e+01,2.695895695e+01,1.970058942e+01,6.912886741e+01,7.847316484e+01,3.571289049e+01,3.288939765e+01,9.910586633e+01,3.156063111e+01,6.875881366e+01,3.245605777e+01,5.400326877e+01,3.445673852e+01,1.850210798e+01,1.925294891e+01,8.583082111e+01,7.955632379e+01,2.923522605e+00,4.046910998e+01,1.905444353e+01,6.058415535e+01,7.185040919e+01,2.077796485e+01,6.252147748e+01,9.108320728e+01,7.428163539e+01
3.839251785e+01,2.957595251e+01,6.327293776e+01,5.227906853e+01,9.389705277e+01,3.203124461e+01,1.747062569e+01,3.784088934e+01,8.422145006e+01,5.111669867e+01,6.353868296e+01,9.660596958e+01,3.884958409e+01,7.036998318e+01,1.076727260e-02,3.995963469e+01,8.402400248e+01,5.331237662e+01,1.283524405e+01,9.373564363e+01,6.354070016e+01,4.394075982e+01,1.344006251e+01,7.643343746e+01,3.014109471e+01,3.057082084e+01,2.151556867e+01,2.578591161e+00,4.301846276e+01,4.554881069e+01,5.065337724e+01,7.821212028e+01,6.237029603e+01,7.071385413e+01,6.916253281e+01,3.446095159e+01,8.139347760e+01,4.641305776e+01,6.987471910e+01,7.464707298e+01,2.102559637e+01,9.526086382e+01,1.923485452e+01,7.686638640e+01,6.145473459e+01,9.757123136e+01,4.232255052e+01,5.972679774e+01,4.791105670e+01,3.306255930e+01,1.978637656e+01,2.867192729e+01,8.658974592e+01,7.926823303e+01,8.178464406e+01,5.249536251e+01,6.055501297e+01,3.261050549e+01,8.471822354e+01,5.938574082e+01,9.374076569e+01,4.796999702e+01,9.902930921e+01,5.562609933e+01,4.937601305e+01,1.394937805e+01,2.393074032e+01,7.820895252e+01,6.101311190e+01,2.162973387e+01,9.283982867e+01,7.624086854e+01,5.421711882e+01,8.841709436e+01,1.486299349e+01,6.143437701e+00,5.222089641e+01,1.553701453e+01,6.636069192e+00,7.599225337e+01,9.914557661e+01,8.569317839e+01,9.299954766e+01,8.072281439e+01,5.604645709e+00,5.906815557e+01,7.987136075e+01,1.014472544e+01,3.766551759e+01,6.215001698e+01,4.057281719e+01,2.233392131e+01
