v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43
3.866206066e+01,6.548084409e+01,1.112844865e+01,6.178786275e+01,2.890050128e+01,5.063361214e+01,8.720677268e+01,7.811536826e+00,3.805111009e+01,4.843521896e+01,5.554590986e+01,1.368821515e+00,1.780849971e+01,2.589106080e+01,3.188252026e+01,9.144765812e+01,1.129143164e+01,2.127006483e+01,5.670159404e+01,9.402612463e+01,7.155863002e+01,1.152824272e+01,5.595129187e+01,7.340066680e+01,8.331380408e+01,7.884522071e+01,4.623564287e+01,5.394354936e+01,8.479973516e+01,6.786277758e+01,5.484852932e+01,4.930896992e+01,7.988484241e+01,7.623801581e+01,7.170039313e+01,9.525700058e+01,9.673532645e+01,2.563443818e+01,3.288144526e+01,6.150331839e+01,6.236000477e+01,9.495301658e+01,4.165958452e+01
8.045434898e+01,4.710884566e+01,3.141141784e+01,7.984506431e+01,4.510215362e+01,1.739141243e+01,3.912043401e+01,5.733076610e+01,1.460048747e+01,6.693466577e+01,5.226084128e+01,5.476203048e+01,8.263013144e+01,1.180911027e+01,1.276555643e+01,4.735110458e+00,1.841820203e+01,5.975105533e+01,8.682342855e+01,8.007464298e+01,2.859732210e+01,3.723632174e+01,4.378977313e+01,6.951743759e+01,7.309927132e+01,4.913359642e+01,1.816880207e+01,7.803629695e-01,2.697210588e+00,4.589482942e+01,6.000618712e+01,3.390335237e+01,5.523741008e+01,4.447022404e+01,5.407334559e+01,8.373908718e+01,3.899957873e+01,5.992107439e+01,9.018427948e+01,5.007271773e+01,7.841337072e+01,4.293903876e+01,5.751457630e+01
3.155440344e+01,9.611066897e+01,2.587033762e+01,6.896366214e+01,5.081625254e+01,4.691713107e+01,6.006009211e+01,4.659054289e+01,8.304711808e+01,9.697844589e+01,8.534083231e+01,5.055826372e+01,9.949904625e+01,7.399055421e+01,3.727542365e+01,9.156404590e+01,6.818444260e+01,9.758846794e+01,7.445011952e+01,8.228057802e+01,7.149251564e+01,6.198291189e+01,9.233180870e+01,6.338885484e+01,6.934553507e+01,7.185823785e+01,3.614032056e+01,3.291450161e+01,1.351906682e+00,3.328669294e+01,8.620408820e+01,9.034585058e+01,3.699917607e+01,2.132925119e+01,1.398341333e+00,8.575511940e+01,6.871805839e+01,5.127217800e+01,9.971110978e+01,3.736289809e+01,6.433900448e+01,3.403406751e+01,8.385734953e+01
5.816049454e+01,2.625649379e+01,3.074574606e+01,6.180469676e+01,7.894897195e+01,4.035498763e+01,2.780043633e+01,3.129226507e+01,4.002779101e+01,9.092048487e+01,5.489295940e+00,8.473008301e+01,2.355010353e+01,5.029030395e+01,6.603717750e+01,7.660556245e+01,4.754599130e+01,8.011527411e+01,5.806348874e+01,8.510281700e+01,7.736068067e+01,9.535986502e+01,4.395378345e+01,1.173468020e+01,4.479790533e+01,4.048924853e+01,8.566215644e+01,4.094175210e+01,7.630326057e+01,6.772454750e+01,3.935067223e+01,1.024551865e+01,9.159372624e+01,9.038590676e+01,2.441023407e+01,5.333898637e+01,1.011341524e+01,8.215382787e+01,7.596206927e+00,8.166448560e+01,2.115401713e+01,1.555647003e+01,8.474912410e+01
7.114774506e+00,9.281367756e+01,2.950090946e+01,3.960083436e+01,3.956463262e+01,4.712380228e+01,3.489212242e+01,5.718978056e+00,7.297731997e+01,3.254406565e+01,4.935088640e+00,1.900773468e+00,7.338065895e+01,8.708343502e+01,1.665393844e+01,2.488497759e+01,3.592013778e+01,4.414821291e+01,1.361449622e+01,6.807377909e+01,1.289342955e+01,6.337919259e+01,4.365291314e+00,7.795355088e+01,8.397683933e+01,6.983846801e+00,6.308219016e+01,2.758145875e+01,7.692062098e+01,3.695057486e+01,6.165444296e+01,4.007022765e+01,5.402892679e+01,4.112419837e+01,6.020389599e+01,1.721337060e+01,7.762757727e+01,2.359774423e+01,4.189612625e+01,6.206094700e+01,3.285152610e+01,5.246052276e+01,7.569146768e+01
5.659936167e+01,5.784396198e+01,3.275716263e+01,5.767946898e+01,1.407695101e+01,5.957605628e+01,8.435349916e+01,9.312805536e+01,9.406021939e+01,1.380799754e+01,3.028629942e+00,5.386503813e+01,8.174587659e+01,7.981168863e+01,1.451184534e+01,1.308719058e+01,7.198464346e+01,9.176606794e+01,9.490314817e+01,6.984058777e+01,8.391970551e+01,9.714183828e+01,6.182445503e+01,4.113070853e+01,4.365090535e+01,1.149866990e+01,6.602826049e+01,1.854773055e+01,9.505610627e+01,1.361214538e+01,9.152052252e+01,2.062717331e+00,5.588100288e+00,3.270896410e+01,3.529944477e+01,7.684046833e+01,7.230203704e+01,6.077086309e+01,4.463098281e+01,8.642006751e+01,2.546985756e+00,5.077051566e+01,1.458292941e+01
1.606571152e+01,7.630836395e+01,3.812909012e+01,7.846967199e+01,6.622565986e+01,2.879580205e+01,2.958937733e+01,4.718884449e-02,1.841649934e+01,5.352934371e+01,4.978293952e+01,3.569963249e+01,4.880731217e+01,7.676310899e+01,4.039616957e+01,8.940109135e+01,6.528225421e+01,8.547228332e+01,9.710649853e+01,2.704044264e+01,6.533346655e+01,7.926986057e+01,8.427765310e+01,6.260422173e+01,7.343000863e+01,7.763246684e+01,4.475944503e+01,2.466117350e+01,8.378974106e+01,8.281375614e+01,2.983922409e+01,2.723980907e+01,1.990505370e+01,3.100098267e+01,3.062490544e+01,3.942423983e+01,6.685124511e+01,6.618852373e+01,3.880637921e+01,7.157529763e+01,1.094813757e+01,2.098438238e+01,6.923866715e+01
8.801601067e+01,7.084930466e+00,4.495334523e+00,7.150078262e+01,3.277350836e+00,9.201793826e+01,2.098978982e+00,8.847679336e-01,9.675269211e+01,4.541444854e+01,8.835034920e+01,8.182705361e+01,5.561425061e+01,6.290593830e+01,1.596702186e+00,3.900569582e+01,8.827717034e+01,4.340123099e+01,8.041803761e+01,8.377307651e+01,9.495877800e+01,9.314315883e+01,1.523616082e+01,8.804804233e+01,7.328589671e+01,8.734104039e+01,5.401388617e+01,6.688914189e+01,7.546919329e+01,3.937997435e+01,4.066066147e+01,9.478606013e+01,4.956445038e+01,5.528006661e+01,7.509098851e+01,9.556090096e+01,7.686952422e+01,7.000288618e+01,2.540944257e+01,4.128454034e+00,9.599453170e+01,9.649755929e+01,1.374180792e+01
3.537274473e+01,8.421197681e+01,6.402559587e+01,7.401816357e+01,1.417270903e+00,1.784124419e+01,1.003084894e+01,5.695040551e+01,3.213469863e+01,6.506029274e+01,1.869257289e+01,8.499056263e+01,6.061318552e+01,5.978188500e+00,2.937877208e+01,3.248552552e+01,5.726582823e+01,7.579817085e+01,9.730991297e+01,4.755339114e+01,1.031729586e+01,6.485991845e+00,2.056502760e+01,7.827152880e+01,6.191856570e+01,7.299282285e-01,7.824161507e+01,8.548389164e+01,3.446095329e+01,6.121535218e+01,2.273352256e+01,9.440799260e+01,9.026266193e+01,6.515291856e+01,6.546432934e+01,2.215733580e+01,5.498783080e+01,1.625953685e+00,1.459825189e+01,8.892540492e+01,4.527242723e+01,7.632907500e+01,5.389433150e+01
7.204185964e+01,5.542206426e+01,7.931341816e+01,9.472360197e+01,5.477022822e+01,8.172258364e+01,7.543830470e+00,7.782924046e+01,9.422927165e+00,9.736995997e+01,6.970961005e+00,4.904812205e+01,8.955546710e+01,4.284848898e+01,9.774875376e+01,7.360319561e+00,6.082819113e+01,1.209440203e+00,8.422184373e+01,2.112960669e+00,3.470487161e+01,1.266046085e+00,7.292415548e+01,3.829650833e+01,9.564248989e+01,8.531423351e+01,6.195431671e+00,5.123131977e+01,8.524193780e+01,7.880968394e+01,1.176970626e+01,5.758396774e+01,2.981987450e+00,4.661137602e+00,2.042952966e+01,2.409753539e+01,2.338835684e+01,9.904154861e+01,1.022079057e+01,5.590272369e+01,1.434702066e+01,8.387644636e+01,4.121429303e+00
7.842028582e+01,3.312976068e+01,8.839966912e+01,6.712853650e+01,4.742273381e+01,5.023387768e+01,6.782138648e+01,5.111115214e+01,2.572759299e+01,6.548645741e+01,9.700592013e+01,7.449709046e+01,7.465102180e+01,3.576073203e+01,5.669137771e+01,8.539236033e+01,7.968179061e+00,9.608236366e+01,6.177587820e+01,2.793958768e+01,4.143314623e+01,4.578981272e+01,6.978475062e+01,8.603816754e+01,7.867150465e+01,8.982594138e+01,3.639587294e+01,2.048064206e+01,9.857384971e+01,4.823665533e+01,6.580765649e+01,3.781644191e+01,4.389001090e+01,4.066245769e+01,8.315269954e+01,9.981791274e+00,9.355938834e+01,2.761750715e+01,8.995784174e+01,9.716304425e+01,4.553378204e+01,3.786723079e+01,3.458937323e+00
4.190792498e+01,1.747355983e+01,7.713117020e+01,3.143342369e+01,4.185704651e+01,9.914532375e+01,8.968407458e+01,9.480294834e+01,8.179515978e+01,1.885966394e+01,7.157837524e+01,8.015805117e+01,1.945711789e+00,2.017815653e+01,3.525125394e+01,4.590552677e+01,8.591876197e+01,1.164214659e+01,4.959427183e+01,6.116321892e+01,4.652169418e+01,6.823013880e+01,2.412627540e+01,3.718966987e+01,7.362433815e+01,6.394547500e+01,7.908254303e+01,3.373095390e+01,1.108919921e+01,8.208213911e+00,1.749375837e+01,9.144147782e+01,9.735875839e+01,8.160702165e+01,2.903379414e+00,7.902253398e+01,2.877868277e+01,5.434414987e+01,4.173714486e+01,8.203899568e+01,3.742108334e+01,5.974651550e+01,8.921940040e+01
9.746334037e+00,5.487488134e+01,7.907167104e+01,8.322042385e+01,4.780220420e+00,2.023256330e+01,8.500989811e+01,6.453285592e+01,1.174818028e+01,3.506192455e+01,7.440131330e+01,3.604999196e+01,7.934171894e+01,2.255450079e+01,5.701019285e+01,4.170093905e+01,7.992782183e+01,7.806280333e+01,8.918806759e+00,3.485722522e+01,9.557120922e+01,7.846712229e+01,8.352096230e+01,3.378884551e+01,9.035158299e-01,4.939915026e+01,1.959272947e+01,6.646241575e+01,5.212203641e+00,7.757525887e+01,7.771509600e+01,9.202329198e+00,3.146598475e+01,3.060717843e+01,6.313622657e+00,5.049290408e+01,1.494360521e+01,1.680078688e+01,5.139609206e+01,2.347911189e+01,2.767385844e+00,9.886787987e+01,2.421300681e+01
7.162625356e+01,6.608724420e+01,6.500781375e+01,2.755040097e+01,6.998228148e+01,8.137346691e+00,8.092320616e+01,4.921241753e+01,5.526431271e+01,8.155214145e+01,4.468620539e+01,3.745839981e+01,6.945020828e+01,9.611383068e+01,3.045040986e+00,7.854506839e+00,6.997754971e+01,7.169486883e+01,9.608519634e+01,5.833661787e+01,9.108775689e+01,9.921116839e+01,6.890040029e+01,2.627439649e+01,2.160094797e+01,1.664291711e+01,1.944470267e+01,4.518897515e+01,6.229780884e+01,3.341789930e+01,9.396641217e+01,1.646751641e+01,7.747210057e+01,3.305544036e+01,5.317177012e+01,3.067383486e+01,3.329120227e+01,5.478547799e+01,8.877358944e+00,2.821845277e+01,4.135449751e+01,6.000317719e+01,3.597243573e+01
8.306250988e+00,9.844063484e+01,1.543598717e+01,2.522305057e+01,3.864804090e+01,3.317086298e+01,2.726530818e+01,3.300358388e+01,8.828759682e+01,2.375291638e+01,9.366364670e+01,1.184237388e+01,6.199091001e+01,2.598980245e+01,8.756578044e+01,5.864372680e+01,7.982196221e+01,8.905475936e+01,4.261583256e+01,6.044128668e+01,8.561459149e+01,3.262737112e+01,9.194885565e+01,6.539525870e+01,8.271429642e+01,8.854101844e+01,5.382979025e+00,5.671804012e+01,3.522537633e+01,4.064421747e+01,7.473289265e+01,2.810701080e+01,5.377155462e+01,5.402583039e+01,7.414888730e+01,3.045764795e+01,6.615071635e+01,6.918352880e+00,9.493728284e+01,5.391175477e+01,8.055372766e+01,8.760468101e+01,5.697403488e+01
6.984291020e+01,6.874501239e-01,2.675653235e+01,9.383008269e+01,7.818747642e+01,9.654686884e+01,5.745247364e+01,3.015008564e+01,3.306952312e+01,4.866006177e+01,5.426649809e+01,4.686079290e+01,3.409588675e+01,5.774209837e+01,4.159819815e+01,2.126401383e+01,9.648690017e+01,2.840102083e+01,2.593390124e+01,6.997168844e+01,9.137757019e+01,5.031740375e+01,3.885063508e+01,2.832120201e+01,5.085700967e+01,2.351675006e+01,4.808408199e+01,2.813113428e+01,8.573657060e+01,8.783685257e+01,5.231377940e+01,9.662953454e+01,4.279678802e+01,4.943934881e+01,1.793325769e+01,4.544021297e+01,1.711651524e+01,4.998929942e+01,5.643728116e+01,3.715812176e+01,9.525637673e+01,5.612241471e+01,3.179043790e+01
7.793533935e+01,1.434057744e+01,1.332319950e+01,7.361914720e+01,3.429573030e+01,8.863347247e+01,8.825958828e+01,5.671535181e+00,8.347399282e+00,7.190563087e+01,4.476643593e+01,3.959996063e+01,8.664201766e+01,5.315128607e+01,6.564674638e+00,8.331249630e+01,2.642184711e+01,1.562017812e+01,3.133692973e+01,9.613665360e+01,7.941390084e+01,6.593132836e+01,8.491542754e+01,7.805194645e+01,4.215220264e+01,2.248259894e+01,5.078162076e+01,3.127817898e+01,5.624801362e+01,2.927392291e+00,3.442163098e+01,1.140837352e+01,8.770832092e+01,3.875819837e+01,3.882666237e+01,9.331658282e+01,5.201430370e+01,9.506807590e+01,4.437559476e+00,7.739609315e+01,9.054591802e+01,4.993645701e+01,7.033641797e+01
2.723726246e+01,2.764972571e+01,4.423301667e+01,8.006545915e+01,3.566793782e+01,7.620566042e+01,1.363458745e+01,6.808050155e+01,3.538464620e+01,2.007413371e+01,5.588025194e+01,7.629647995e+01,2.548064803e+01,4.682214555e+01,6.263019969e+01,1.509635824e+01,5.153360911e+01,3.196656820e+01,1.622963279e+01,1.760392985e+00,3.712461034e+01,9.546231748e+01,7.021831410e+01,2.189472787e+01,7.830022216e+01,8.501420095e+01,2.929277787e+01,5.340346774e+01,7.015708776e+00,8.941268270e+01,3.498054224e+01,6.878901810e+01,4.707529705e+01,7.838572980e+01,5.256522397e+01,7.364362925e+01,4.515228706e+01,8.038902160e+01,9.087166763e+01,3.234962127e+01,3.851403151e+01,4.890580315e+01,2.995116258e+01
6.808661474e+01,8.726661987e+00,4.693292172e+01,8.508204176e+01,5.898770092e+01,7.929508354e+01,2.982856509e+01,6.956631353e+00,6.867156542e+01,5.836688859e+01,8.498335413e+01,3.256719361e+01,6.964629946e+01,5.403383009e+01,6.094513193e+00,6.855511755e+01,9.780511954e+01,8.579225783e+00,2.689847320e+01,3.772766076e+01,9.221498925e+01,1.482903125e+01,5.226697060e+01,4.309883141e+01,8.046367878e+01,7.084795255e+01,1.917686952e+00,7.562765149e+01,4.266310702e+01,5.269463448e+01,4.342898376e+01,1.451364283e+01,4.475365437e+01,2.298566252e+01,4.447253065e+01,5.174798698e+01,9.992124464e+01,7.908487597e+01,1.210936423e+01,7.006485595e+01,6.070674689e+01,4.223292242e+01,8.152113744e+01
2.171674843e+01,1.462137186e+01,3.634918661e+01,5.986713244e+01,2.203329850e+01,6.234557967e+01,4.536106767e+01,7.579940822e+01,9.349478088e+01,3.447387632e+01,9.291413610e+01,6.391967370e+01,4.813812773e+01,4.038652837e+01,6.943441545e+01,6.721817535e+01,5.678045685e+01,2.287137660e+01,2.963104143e-01,1.931061241e+01,9.377995944e+01,4.350124192e+00,6.140883417e+01,9.602811219e+01,7.945479771e+00,4.455124171e+01,8.213468071e+01,8.221207770e+01,6.641984603e+00,5.028995187e+00,1.518445450e+00,1.369133579e+01,7.811318923e+01,9.640621757e+01,5.649123410e+01,7.522628554e+00,6.449276464e+01,2.004311556e+01,9.224381465e+00,2.489617350e+01,9.621900202e+01,6.108133034e+01,9.650154446e+01
6.671247350e+01,7.515585986e+01,7.442393241e+01,8.307760810e+01,2.719921263e+00,7.293875965e+01,7.418003587e+01,5.869733035e+01,6.332697841e+00,1.647531209e+01,2.773652650e+01,5.936714763e+01,9.001862521e+01,3.850679657e+01,9.955496021e+01,5.173991552e+00,2.395701486e+01,9.984780995e+01,3.431343726e+01,7.249471817e+00,6.232997242e+01,6.116579026e+01,1.446102655e+01,6.621348860e+01,3.751338913e+01,9.481311102e-01,8.190545958e+00,5.477743810e+01,4.416036735e+01,2.291978405e+01,7.466717565e+01,8.714636444e+00,7.275755355e+00,1.249759054e+01,8.668878060e-02,6.612128466e+01,3.615085345e+01,3.321932154e+01,7.312060374e+01,5.941960652e+01,3.312651659e+01,6.098168302e+01,3.847715353e+00
1.624048703e+01,4.592303413e+01,1.037671609e+01,3.179314396e+01,7.952410728e+01,8.825094920e+01,9.964163115e+01,4.719182363e+01,5.665299516e+00,5.732689101e+00,2.748446155e+01,5.763832102e+01,1.330508169e+01,2.614454851e+01,3.376309972e+01,3.201491938e+01,7.031670072e+01,8.301712327e+01,2.628938457e+01,4.967124844e+00,1.641866340e+01,7.392035373e+01,7.428592546e+01,1.273415002e+01,3.584681551e+01,5.024821562e+01,2.637079542e+01,6.589501162e+01,9.867313808e+01,2.813036706e+01,2.847508723e+01,4.971219831e+01,5.041696864e+01,9.209774044e+00,8.887408515e+01,5.027961007e+01,1.235735850e+01,7.757966842e+00,3.208366858e-01,3.607086008e+01,2.019222236e+01,1.374025953e+01,4.386853288e+01
2.667723551e+01,4.750490277e+01,8.442796627e+01,6.636588438e+01,5.924404259e+01,3.254143990e+01,9.906029633e+01,7.228334333e+00,8.374451757e+01,5.620372769e+01,7.725225383e+01,1.682722665e+01,4.828618494e+01,4.052535466e+01,9.266001952e+01,9.279026926e+01,9.844467775e+01,5.033147370e+01,7.667340790e+01,8.090338582e+01,8.793920070e+00,1.388352163e+01,1.084778187e+01,6.020789430e+01,3.115081597e+01,5.870482708e+01,4.102271585e+01,1.375121873e+01,3.045980327e+01,3.517396878e+00,6.684681754e+01,8.234840256e+00,1.851419572e+01,3.664233172e+01,9.540099955e+01,6.608123534e+01,2.971910836e+01,6.022039526e+01,4.118267488e+01,6.626157873e+00,5.438210244e+00,5.643948487e+01,1.418346889e+01
4.961819318e+01,5.462706884e+01,6.457150494e+01,5.612343463e+01,8.521503348e+00,6.240198350e+00,1.841209935e+01,7.085725701e+01,8.548687138e+01,6.275442761e+01,8.611465556e+00,4.444906050e+01,4.914194013e+01,9.424734095e+00,3.915592284e+01,4.969253442e+01,6.633648138e+01,6.492288413e+01,1.783989909e+01,3.400692827e+01,5.410777142e+01,4.525419127e+01,5.821243033e+01,3.646869955e+01,3.238158937e+01,4.881029954e+01,9.544970146e+01,9.999064726e+01,1.168713267e+01,5.683838051e+01,2.701470340e+00,2.324011703e+01,3.112156515e+01,5.292818323e+00,2.031830535e+01,8.410989744e+01,1.655046045e+01,6.698761363e+01,5.858545196e+01,4.843414096e+01,5.468928167e+01,9.396217147e+01,2.592972638e+00
5.847489396e+01,2.807375972e+01,2.042467222e+01,1.660994155e+01,2.735811055e+01,3.537025598e+01,1.284483091e-02,2.813248590e+01,2.816234812e+01,8.543979006e+01,5.874525822e+01,9.441817461e+00,6.477375329e+01,1.206897254e+01,5.057577135e+01,5.206362755e+01,5.562613121e+01,8.079276110e+01,9.235331976e+01,8.689739513e+01,7.137283196e+01,8.928616945e+01,2.481260170e+01,6.578719263e+01,7.760030040e+01,5.692634653e+01,9.005985387e+01,3.919866038e+01,9.187185639e+01,7.847720294e+01,2.199486140e+01,1.231262529e+01,3.022645498e+01,4.843255645e+01,3.463574012e+01,7.104636754e+01,8.035304429e+01,5.931800906e+01,5.675372910e+01,5.534272852e+01,8.964328902e+00,6.410485994e+01,3.252239079e+01
7.600594884e+01,8.559462748e+01,3.383778764e+01,8.874789576e+01,9.501734367e+01,5.978110426e+01,6.303373173e+01,1.298131753e+01,4.992442862e+01,6.622108266e+01,6.608312047e+01,8.875880616e+01,6.817788434e+01,4.591655708e+00,4.452975938e+00,8.525546623e+01,1.764786620e+01,4.761508080e+01,1.915557818e+01,4.531191286e+01,5.695801934e+01,9.289011440e+01,8.612552429e+01,6.627638456e+00,1.677339046e+00,2.394723291e+01,5.702691542e+01,6.402832106e+01,4.488364151e+01,6.312284165e+01,6.812663937e+01,7.078754913e+01,7.259570307e+01,8.583154584e+01,6.841068543e+01,4.769177062e+01,6.147879207e+00,8.078281856e+01,3.504770097e+01,3.324512625e+01,7.322503163e+01,7.415147704e+01,7.368081972e+01
9.825554546e+01,2.484690085e+01,3.539501250e+01,3.581351723e+01,9.960779037e+01,5.017160661e+01,7.012316371e+01,8.030700262e+01,6.546153237e+01,7.921134721e+01,7.028582473e+01,7.522117050e+01,8.088495054e+01,2.490116561e+01,1.072363713e+01,5.752362896e-01,1.146753951e+01,3.138304910e+01,4.689882481e+00,3.190635074e+01,3.061868559e+01,4.620477520e+00,3.571163863e+01,3.125576347e+01,1.674556601e+01,4.401882260e+01,7.151927805e+01,7.489114998e+01,8.511602325e+01,5.086512210e+01,8.699846771e+01,5.004310224e+01,5.887196173e+01,9.925987971e+01,9.755085700e+01,4.903358990e+01,7.947877217e+01,5.400882731e-01,2.174902160e+01,6.627166634e+01,5.821831172e+01,5.216001996e+01,6.952331212e+00
8.204973765e+01,6.943307840e+01,6.524156403e+01,1.363762140e+01,9.132178911e+01,9.908133215e+01,1.270425631e+01,4.595190317e+01,4.748816000e+01,6.930080318e+01,4.586101128e+01,5.967455970e+01,3.526713456e+01,8.680540006e+01,7.578106245e+01,6.324840856e+01,5.959995101e+01,7.386001178e+01,9.307563598e+01,7.480774965e+01,5.161373239e+01,7.788339384e+01,7.004673794e+01,9.224688826e+01,6.934299299e+00,4.968089937e+01,2.271340683e+01,4.983338502e+01,4.337038358e+01,9.826173499e+01,8.233801065e+01,6.110990572e+00,6.926676507e+01,8.298185965e+01,4.223373423e+01,4.485026677e+01,5.876893835e+01,8.849575702e+01,1.584607199e+00,9.225412203e+01,4.398025557e+01,7.050976642e+01,1.201443703e+00
4.135117238e+01,9.198750900e+00,6.971835922e+01,4.842480828e+01,7.394826389e+01,9.854885575e+01,2.084157808e+01,2.971087090e+01,9.868227036e+01,2.864131520e+01,1.011051976e+00,1.202601769e+01,3.962883289e+01,8.487005156e+01,3.584563993e+01,7.086866674e+01,7.242134720e+01,3.789907845e+01,2.296522352e+01,4.597517008e+01,2.759268948e+01,1.147148900e+01,4.078869384e+01,2.052333223e+01,6.694650641e+01,4.762008970e+01,6.614671819e+01,3.542373864e+01,1.126437622e+00,1.409581259e+01,6.218161324e+01,8.705579605e+01,3.965139799e+01,3.955304428e+01,1.290529679e+01,1.496947214e+01,5.467648156e+01,1.778678853e+01,9.354464675e+01,2.204642655e+01,8.701400595e+01,9.597316147e+01,8.284016286e+01
3.682727621e+01,2.078254479e+01,7.781594447e+01,5.358353922e+01,3.128984970e+00,3.360863677e+01,8.600044588e+01,6.234208158e+01,2.243140386e+01,3.850109319e+01,3.229335275e+01,9.266764166e+01,7.626741965e+00,9.311723916e+01,1.602966763e+01,2.738766809e+01,5.849978872e+01,5.259912189e+01,2.990118158e+01,4.416165049e+01,4.285218935e+01,4.043475616e+01,9.918616333e+01,7.765682664e+01,9.793637779e+01,6.234576895e+01,4.424394475e+01,3.868733327e+01,6.318352273e+01,6.267815772e+01,4.681941494e+01,5.220672156e+01,2.850264569e+01,2.228447670e+01,5.008202974e+01,8.048344599e+01,6.502261818e+01,3.671467764e+01,4.636703810e+01,5.199038041e+01,3.128689654e+01,4.654276488e+01,9.825880614e+01
4.688902588e+01,7.130423859e+01,6.852496493e+00,1.388617141e+01,9.203396680e+01,9.573849883e+01,6.463434517e+01,7.485357812e+01,6.932927502e+01,8.291335530e+01,8.184028742e+01,9.286693958e+01,9.447082596e+01,4.169276452e+01,3.563991482e+01,2.640156426e+01,2.353526371e+00,8.449214243e+01,3.202736741e+01,9.347754458e+01,7.059357957e+01,9.637763819e+01,6.090116524e+01,4.643079486e+01,4.568043934e+00,3.135163046e+01,3.388367229e+01,3.629244452e+01,7.918359859e+01,7.725240412e+01,5.768780208e+01,4.092621355e+01,9.968766915e+01,9.397292318e+01,5.835025126e+01,2.989672994e+01,2.285238485e+01,6.067543349e+01,2.323433648e+00,8.972005526e+01,1.037439762e+01,4.152356882e+01,9.391731222e+01
