v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34
6.974366819e+01,6.528870989e+01,8.389411976e+01,9.835812552e-01,2.754737396e+01,9.278654245e+01,7.478188465e+01,8.197166314e+01,8.681730154e+01,9.026499921e+01,1.871939710e+01,9.881858640e+01,9.346891959e+01,4.316166265e+01,2.970772944e+01,6.970878471e+01,2.045010511e+01,8.832355816e+01,7.345501863e+01,5.994068165e+01,3.267360761e+01,6.154257585e+01,7.177694209e+01,6.087244560e+01,8.644044500e+01,3.364574097e+01,1.722473798e+01,6.197183301e+01,9.607799282e+01,8.377907744e+01,7.307352526e+01,2.059484575e+01,6.554909399e+01,7.518248586e+01
2.643132710e+01,4.163858925e+01,3.081965513e+01,2.715576402e+00,3.554962993e+01,2.982419354e+01,3.384299454e+01,6.346487878e+01,9.451302444e+01,1.908055456e+01,6.155806342e+01,6.648479156e+01,2.117819515e+01,6.325331427e+01,9.885027848e+01,2.522430912e+01,4.669600183e+01,2.704131028e+01,1.804296427e+00,5.259600648e+01,1.806781318e+01,6.641031302e+01,2.449737148e+01,9.739962763e+01,2.293392451e+01,5.683606037e+01,3.488175823e+01,1.584425568e+01,5.423175253e+01,6.404044381e+00,1.573594240e+01,2.334237012e+01,3.856619450e+01,9.855597994e+01
3.640244873e+00,4.224096282e+01,2.275308522e+01,9.581786367e+01,7.475913371e+01,6.888526072e+01,8.996330948e+01,9.234218898e+01,7.988932514e+01,1.652494726e+01,7.291992262e+01,1.196452718e+01,9.879642386e+01,2.337846452e+00,9.735048665e+01,3.849948724e+01,8.036636218e+01,8.109733160e+01,6.134343091e+01,8.363724545e+01,6.930166497e+01,7.150972518e+01,8.218353382e+01,3.450668109e+01,1.764925045e+01,4.210830403e+01,8.133961605e+01,1.062793726e+01,4.888312856e+01,5.399286345e+01,1.997248557e+01,9.834359307e+01,2.228252342e+01,9.534639837e+01
8.529252902e+01,2.010877862e+01,2.451781066e+01,6.012625502e+01,3.292317566e+01,2.259293825e+01,3.977296496e+01,1.133931928e+01,4.063032036e+01,1.896514942e+01,1.587362824e+01,5.744942315e+01,7.287934161e+01,6.370901337e+01,9.468544065e+01,2.977236754e+01,2.013547785e+00,2.609940327e+00,4.024062511e+01,3.459238311e+01,8.801455038e+01,8.059467406e+01,1.596618608e+01,9.926748321e+01,9.518787275e+00,2.713391779e+01,8.262722628e+01,9.686202742e+01,2.723169352e+01,7.640867414e+01,4.783766319e+01,7.988033621e+01,9.074586923e+01,8.603390302e+00
3.361725282e+01,2.882269737e+01,4.006372148e+01,2.404418760e+01,4.696224887e+01,4.831267568e+01,1.547427941e+00,7.003445128e+01,5.050988233e+01,2.733874131e+01,5.520593378e+01,3.629058370e+01,8.390823734e+00,3.494451543e+01,8.229884732e+01,7.474720326e+01,7.146649886e+01,2.217605986e+00,7.263915643e+01,5.865010561e+01,1.287979520e+01,1.294615905e+01,3.847033571e+01,6.287629598e+01,2.807824178e+01,9.159296114e+01,4.224251103e+01,2.186187604e+01,4.210823165e+01,6.789332829e+01,1.645588031e+01,5.590975522e+01,4.753350458e+00,1.889834668e+01
3.953788855e+00,4.177104441e+01,1.518803254e+00,5.145143179e+01,4.997223353e+01,2.531268275e+01,4.874358134e+01,8.425452723e+01,5.070089798e+01,9.896088366e+01,1.187912783e-01,9.634469018e+01,8.770095568e+01,1.144556872e+01,4.092434391e+01,9.752769122e+00,6.234296397e+01,3.432532700e+01,2.127188929e+01,8.901472163e+01,3.309220500e+01,2.244626940e+01,2.328982822e+00,3.050014452e+00,5.379092747e+00,3.338120352e+00,2.523555887e+01,3.339464210e+01,8.389915063e+01,1.321305035e+01,2.353603326e+01,4.719507241e+01,5.582719421e+01,8.803456281e+01
6.548969866e+01,5.399934097e+01,6.876206138e+01,4.448912697e+01,9.785958657e+01,2.853791095e+01,3.392934042e+01,9.650507844e+01,8.914257486e+01,4.133241317e+01,8.950782359e+01,1.068723771e+01,8.237093545e+01,1.294696603e-02,3.751354456e+01,8.339933987e+01,3.354572725e+00,4.843286614e+01,3.713822795e+01,5.715126384e+01,1.155073269e+01,8.938099267e+01,1.160201733e+01,5.040223935e+01,3.422595462e+01,3.047709744e+01,3.045905476e+01,8.976261383e+01,8.223862372e+01,3.001829249e+01,8.095805352e+01,8.756607297e+01,4.381231523e+01,4.904235703e+01
2.379045631e+01,5.957023483e+01,9.783297604e+01,6.563446093e+00,9.456915284e+01,9.205404094e+01,8.878668282e+01,5.417899982e+01,3.632026891e+01,1.321917885e+01,5.830607228e+01,4.989348397e+01,6.634342923e+01,7.300368609e+01,9.051229153e+01,9.992519518e+01,2.911474184e+00,8.694461171e+00,1.217363079e+01,7.493222763e+01,1.375193583e+01,3.790872806e+01,1.715176463e+00,5.717497580e+01,9.162633917e+01,3.895115861e+01,2.006957282e+01,5.954696151e+01,2.843628879e+01,1.910371326e+01,6.956146163e+01,9.068129480e+01,4.035094663e+01,6.562839928e+01
1.200737883e+00,3.329280929e+01,8.414008531e+01,2.284230450e+01,8.274795233e+01,3.612444224e+01,1.937126635e+01,1.489075211e+01,4.245293621e+01,9.468489506e+01,7.089705626e+01,6.055240557e+01,2.800522842e+00,8.532313944e+01,6.338206314e+01,3.171659666e+01,5.421426192e+01,2.184779890e+01,6.186139881e+01,6.001963698e+01,8.634456818e+01,8.560151602e+01,9.171587071e+01,7.803551131e+01,4.955801662e+01,1.574111826e+01,8.435696914e+01,3.799711136e+01,2.822307385e+00,1.442811995e+01,1.316389491e+01,9.238930351e-01,4.753995711e+01,4.111701804e+01
1.591369668e+01,9.665560093e+01,7.433766831e+00,1.542292993e+01,3.779788894e+01,2.867325242e+01,7.858544953e+01,7.630334253e+01,7.972252965e+01,2.379788111e+00,1.645511086e+01,7.050665115e+01,6.531300490e+01,2.332102789e+01,4.118707090e+01,8.675131500e+01,7.405374641e+01,4.125197680e+01,5.758015357e+01,2.161180866e+01,9.727554741e+01,8.399497036e+00,9.566376842e+01,8.805152415e+01,8.355412451e+01,6.474728795e+01,6.228391805e+00,6.041899116e+01,5.003620452e+01,7.898665300e+01,3.494190925e+01,5.264339843e+01,4.665696639e+01,2.126222802e+01
4.643084890e+01,4.192591107e+01,2.399758797e+01,1.845529390e+01,4.979304786e+01,6.457834770e+00,7.006155784e+01,2.762573747e+01,9.947302060e+01,3.044756088e+01,4.607172837e+01,5.051929149e+01,3.140043232e+01,9.552833119e+01,9.823946159e+00,4.136315110e+01,5.664961398e+01,1.541304892e+00,3.642565589e+01,3.898711965e+01,9.111990500e+01,2.115513305e+01,3.867800134e+01,8.924097738e+01,6.728741484e+01,1.670176649e+01,9.272903845e+01,8.338263470e+01,9.622366429e+00,6.199412327e+01,1.348135095e+01,1.564845889e+01,7.340926692e+01,7.535915710e+01
2.390242859e+01,6.603671348e+01,3.266785967e+01,7.054199544e+01,2.191886052e+01,8.922869197e+01,6.093052859e+01,2.493630483e+01,7.632902505e+01,4.644616492e+01,3.348229885e+01,7.453460953e+01,8.411411299e+01,3.236804394e+00,2.682282981e+01,8.227199176e+01,2.124895156e+00,3.931604829e+01,7.274258897e+01,5.855402003e+01,1.194721197e+01,7.575060660e+01,7.706706348e+01,6.444095777e+01,9.598930017e+01,7.035427234e+01,1.430969688e+01,1.017866502e+01,1.868362765e+00,9.867353868e+01,6.501639395e+01,7.183626194e+01,6.774764019e+01,8.784589753e+01
7.617777508e+00,5.865136334e+01,6.533263968e+01,2.984699110e+01,6.105547482e+01,9.775365041e+01,7.617585588e+01,7.871628542e+01,6.774225059e+01,2.537940162e+01,6.632369497e+01,1.139022161e+01,5.665405509e+01,1.791702641e+01,8.105515355e+01,2.062942896e+01,2.016230217e+01,2.172686311e+01,9.778082729e+01,8.553694882e+01,6.116365643e+01,9.460718767e+01,5.845703818e+01,7.461871296e+01,5.861717412e+01,7.840826013e+00,1.706990343e+01,5.789154196e+01,5.358156000e+01,3.404352389e+01,5.113934075e+01,8.405110495e+01,4.642946579e+01,5.526125026e+01
8.396041196e+00,3.606877700e+01,1.843558031e+01,4.004405838e-01,9.393714681e+01,4.150482163e+01,2.918465640e+00,2.177473135e+01,6.215300041e+01,4.039377954e+01,3.741616361e+01,9.532841924e+01,1.239037604e+01,6.243903965e+01,4.126201548e+01,9.862237112e+01,6.301562517e+01,5.569084349e+01,1.289508965e+01,5.890849231e+00,5.069765752e+01,8.837529884e+01,8.687340593e+01,6.112231885e+01,1.269503719e+01,5.706752733e+01,1.680932586e+01,2.885537295e+00,5.525881384e+01,4.402704868e+01,5.562532674e+01,2.200277117e+01,2.795549631e+01,1.167922349e+01
7.891969987e+01,3.121979322e+01,5.006410168e+01,1.340070133e+01,8.533378018e+01,2.975721193e+01,7.763322906e+00,6.892251983e+01,9.798321998e+00,5.176546613e+01,9.489330089e+01,9.215933031e-01,9.458636049e+00,3.835616199e+01,6.736079357e+01,3.957558471e+00,4.391520342e+01,2.365337123e+01,9.102766013e+01,3.214836725e-01,8.684779423e+01,7.112126895e+01,3.978927219e+01,7.297062445e+01,3.919562666e+01,5.404589046e+01,4.131839328e+01,4.830586605e+01,3.123455412e+01,9.515393780e+01,1.705087241e+00,3.962931298e+01,4.463055662e+01,8.733059899e+00
1.549333195e+00,1.721485861e+01,5.221940900e+00,4.989974326e+01,2.602215033e+01,1.315672021e+01,7.414351437e+01,2.844772634e+01,3.299631993e+01,6.353750917e+01,4.034659069e+01,2.238779238e+01,1.143321886e+01,6.199667119e+01,1.337977818e+01,1.831078258e+01,9.351324971e+01,3.561772615e+01,6.741985946e+01,9.348910728e+01,3.124009591e+01,8.889518349e+01,9.953789561e+01,8.539026190e+01,2.116188656e+01,8.549185230e+01,3.962970313e+01,5.745036590e+01,8.746199740e+01,1.484969631e+01,3.178985740e+01,1.851754107e+01,8.467667536e+01,7.996364414e+01
3.791106175e+01,1.872400956e+01,7.504791903e+01,9.983238017e+01,7.821548120e+01,3.529533034e+00,4.048891274e+00,6.136988023e+00,6.866200626e+01,5.677892028e+00,5.894104417e+01,4.374394794e+01,9.229072223e+01,5.230725718e+01,1.983177419e+01,4.140963973e+01,3.352802181e+01,1.824680715e+01,1.991920805e+01,3.416575962e+01,4.076806988e+01,1.943956132e+01,6.174565820e+01,6.346652035e+01,2.859395503e+01,2.442055890e+01,6.621879146e+01,7.985443802e+01,7.839094355e+01,7.845522139e+00,9.900333819e+01,8.455897938e+01,3.322893061e+00,4.472615550e+01
9.681063501e+01,6.095824564e+01,4.226020645e+01,4.083616434e+00,2.868139926e+01,7.005196629e+01,1.742650574e+00,9.342529101e+01,7.737616611e+01,8.766779086e+01,6.352974840e+01,1.585773735e+01,5.252995872e+01,6.324074592e+00,9.381584701e+01,4.920668512e+01,7.347755618e+01,1.786219894e+00,5.861519865e+01,9.443570686e+01,7.235172593e+01,3.270388345e+01,3.749010963e+01,8.273881949e+01,5.858124862e+01,7.927621684e+01,3.642319715e+01,9.085384234e+01,9.645948213e+01,5.953309115e+01,1.541953241e+01,9.493319415e+01,6.737222531e+01,6.116098331e+01
2.290868300e+01,6.877603355e+01,4.337163146e+01,9.922301361e+01,7.723815010e+01,9.484361826e+01,8.660026650e+00,5.043060354e+01,9.508657434e+01,3.035447423e+01,2.936901337e+01,4.847914706e+01,4.010880872e+01,5.326719891e+01,6.278206263e+01,1.508925781e+01,6.593142722e+01,9.635060541e+01,8.474868416e+01,9.583272125e+01,8.547875884e+01,8.194863294e+01,4.889535671e+01,6.748512368e+01,1.935779220e+01,5.402562364e+00,5.985802314e+01,4.017419624e+01,7.739731730e+01,2.888551357e+01,5.356857761e+01,7.679100828e+01,5.327476581e+01,2.033984119e+01
3.589947789e+01,4.821800050e+01,9.306865811e+01,9.054287080e+01,3.080006717e+01,6.357474235e+01,1.887096658e+01,5.358755377e+01,3.679764388e+01,3.966405973e+01,2.205571130e+01,4.858223335e+01,3.374440599e+01,6.591970314e+01,1.395021389e+01,6.449809972e+01,1.047306208e+01,3.928918907e+01,3.602054739e+01,4.387730177e+01,7.316890778e+01,4.061782727e+01,4.111623568e+01,9.747237151e+01,6.764670050e+01,7.232987632e+01,9.147312132e+01,1.395873340e+01,2.861505911e+01,5.241092159e+01,2.285149918e+01,8.742648520e+01,9.655618939e+01,1.147652219e+01
9.603767830e+01,4.292877749e+01,8.953641863e+01,9.790437832e+01,5.610060185e+01,9.445887248e+00,9.815799166e+01,7.127195078e+00,9.438320657e+01,4.699779038e+00,6.718359906e+01,1.706294343e-01,9.889819085e+01,5.795428472e+01,1.405487810e+01,8.944992189e+01,7.812058898e-01,3.757366959e+01,1.961772315e+01,9.926086997e+01,2.716616243e+01,6.630066523e+01,6.974272574e+00,3.594062421e+00,9.990005701e+01,5.373647526e+01,9.128762398e+01,4.370457808e+01,1.914740109e+01,1.350805982e+01,2.365378144e+01,1.925559214e+01,6.432160207e+01,3.230772069e+00
6.598347132e+01,3.221435768e+01,7.351577218e+01,5.650006861e+01,9.497213026e+01,1.552762972e+00,2.409516399e+01,8.642786589e+01,5.407376455e+01,1.158753533e+01,5.199965688e+00,3.208621593e+01,5.855864973e+01,2.501722923e+01,2.324622971e+01,5.036145510e+01,9.244582593e+01,6.533680865e+01,4.327201390e+01,7.974600899e+01,2.491301867e+01,5.842162071e+01,7.364723945e+01,8.187511312e+01,3.456494906e+01,7.480608351e+01,5.656301116e+01,9.777123180e-01,9.651973725e+01,5.486942768e+01,1.022070328e+01,7.813325031e+01,4.128066608e+01,8.164153961e+01
1.288195820e+01,2.210244465e+01,5.650844535e+01,5.769986955e+01,8.816983862e+01,4.583700690e+00,7.895695359e+01,8.523809944e+01,7.317694293e+01,4.776076930e+01,5.175357397e+01,8.062721066e+01,8.247279897e+01,2.724135689e+01,3.992813119e+01,6.553278452e+01,5.938415462e+01,4.695444735e+01,2.639342110e+01,8.955444009e+01,9.053866119e+01,2.730081531e+01,8.922717516e+01,8.580679905e+01,4.968702515e+01,6.777368076e+01,2.886246613e+01,9.878151802e+01,6.510050416e+01,2.172932910e+01,5.845716548e+01,5.319216890e+00,8.264194732e+01,4.940216135e+01
1.235554503e+01,7.204560106e+01,2.414310062e+01,6.576532161e+01,3.241848672e+01,9.995958614e+01,4.302850800e+01,9.883421096e+01,5.276952048e+01,7.322945178e+01,1.242664941e+01,9.372786340e+01,2.945837125e+00,8.899485707e+01,2.285982768e+01,2.106235481e+01,6.380798867e+01,4.035078917e+00,8.262550421e+01,5.335369519e+01,8.399657862e+00,1.389508522e+00,5.079604943e+01,7.996005739e+01,1.702765995e+01,9.524528933e+01,1.499080150e+01,3.519872529e+01,6.324936904e+01,4.938243119e+00,7.102828967e+01,6.522301522e+01,8.981412967e+01,5.251728542e+01
2.053193760e+01,7.088057887e+01,9.974059355e+01,1.801136270e+01,7.790463623e+01,9.970904327e+00,6.365183638e+01,1.118327742e+01,7.527686827e+01,2.722625411e+01,8.604776641e+01,1.104090228e+01,6.511802012e+01,1.488551608e+01,4.721274867e+01,6.456084143e+01,8.730451938e+01,6.786698164e+01,2.069488531e+01,3.859449602e+01,5.862867032e+01,2.984707588e+01,2.028487038e+01,3.077667691e+01,9.760837744e+01,9.726304343e+01,7.130884852e+00,5.137582171e+01,5.366103875e+01,8.767627288e+01,3.892729149e+01,5.115086443e+01,9.855449355e+00,8.037365706e+01
9.555499534e+01,3.768995499e+01,7.006123036e+01,9.440549214e+00,5.863230615e+00,9.054623980e+01,1.775763293e+01,8.879917802e+01,5.325983535e+01,4.636465828e+01,3.910478292e+01,7.209022228e+01,7.256084952e+01,4.150008164e+01,1.190143440e+01,6.619274733e+01,8.604562049e+01,1.364150433e+01,8.234825303e+01,3.280795390e+01,2.193892682e+01,1.221396070e+01,3.174861374e+01,2.571182032e+01,8.539255104e+01,5.175166901e+01,9.842662794e+01,8.418248025e+01,6.200504755e+01,3.147477986e+01,8.503527458e+01,1.308431198e+01,8.273003827e+01,4.859901678e+01
4.881719100e+01,7.030678902e+01,2.904238200e+01,9.687160609e+01,1.095452449e+01,3.424809662e+01,5.069204982e+01,5.735299884e+01,7.770838697e+01,5.430872079e+01,3.705028871e+01,2.455237120e+01,3.099801555e+01,9.103543918e+01,7.877350116e+01,4.666854613e+01,8.934331432e+01,8.288119046e+00,6.765778440e+00,2.219798208e+01,6.172444422e+01,9.945508856e+01,3.054772497e+01,2.497059569e+01,8.497162742e+01,7.003139611e+00,1.991661559e+01,6.371672551e+01,6.429789849e+01,1.644253637e+01,5.286459821e+01,2.614938461e+01,3.217599269e+01,9.410242052e+01
6.630612209e+01,9.500094938e+01,6.312216163e+01,1.276136674e+01,5.236084689e+01,6.428912664e+01,2.794796999e+01,7.828129329e+01,2.881514557e+01,3.225437964e+01,4.007230040e+01,2.441094550e+01,4.135992777e+01,1.176598508e+01,3.480013084e+01,8.314325341e+01,7.029963844e+01,1.658740611e+01,4.419125293e+01,8.871460891e+01,8.625479621e+00,3.843448194e+01,6.255152847e+01,4.940999219e+01,3.164609216e+01,3.652183249e+01,6.415804998e+01,7.723546508e-01,1.151249614e+01,7.196308481e+01,9.380438284e+01,3.417872270e+01,2.066239323e+01,1.342507289e+01
8.906629244e+00,2.984196525e+01,2.029771926e+01,4.565330957e+01,4.527862096e+01,7.408374010e+01,7.656170082e+01,5.852433583e+01,4.409166852e+01,4.572315289e+01,7.655688752e+01,5.198966000e+01,4.902911294e+01,3.121177362e+01,9.875200473e+01,2.992283645e+01,5.245615582e+00,2.288127595e+01,4.523948804e+01,5.344372439e+00,5.368125194e+01,9.291615580e+00,8.130905410e+01,8.500221442e+01,1.042212455e+01,1.034490994e+01,6.881424988e+01,6.834247519e+01,4.915564352e+01,2.085392731e+00,7.717192255e+01,9.586676401e+01,4.885415706e+01,2.184911293e+01
5.045948242e+01,9.480221027e+01,4.055699879e+01,8.528862109e+01,4.940815018e+01,4.632847085e+01,2.071580428e+01,8.730307810e+01,8.222372455e+01,7.852828241e+01,9.730948078e+01,3.456750921e+01,2.501581122e+01,1.892350367e+01,8.254472413e+01,6.565269406e+01,7.191035176e+01,4.254182297e+01,2.819448284e+01,1.014103822e+01,5.577825595e+01,5.635016312e+01,8.407868002e+01,9.845489770e+01,3.054169489e+01,9.173440983e+01,6.666579118e+01,8.567451289e+01,2.975793768e+01,3.133678964e+01,8.776919419e+01,1.186803965e+01,2.886857532e+01,7.091542037e+01
4.212598567e+01,5.639817366e+01,5.675477543e+01,2.739643966e+01,4.862331471e+00,8.175245630e+01,4.092081100e+01,3.253119810e+01,4.172064856e+01,2.627148063e+01,1.949756078e+01,1.730538786e+01,5.294097192e+01,8.557394416e+01,6.474433258e+01,9.486163877e+01,2.258051197e+00,1.688451824e+01,7.851675870e+01,4.054056083e+01,2.082047948e+00,6.905363769e+01,1.059640869e+01,7.073360374e+01,2.558608348e+01,8.200382782e+01,6.645121422e+01,4.687442068e+01,5.933496317e+01,2.876020603e+01,9.811845361e+01,9.843048327e+01,4.371816695e+01,3.192783081e+01
6.033639451e+01,3.998918474e+01,3.644851317e+01,9.209159407e+01,4.907203980e+00,9.832629441e+01,6.289340021e+01,2.905375794e+01,7.695131914e+00,7.404660166e+01,7.560328950e+01,7.274229704e+01,5.034852417e+01,6.353615026e+01,9.511727395e+01,7.325613985e+00,9.181994368e+01,6.612059410e+01,5.539647941e+01,6.626904948e+01,8.120940631e+00,3.862105409e+01,1.215270241e+00,3.926235011e+01,6.032788387e+01,2.833037496e+01,2.768493032e+01,7.118071303e+01,5.024234566e+01,5.893889611e+01,5.186093449e+01,1.557649331e+01,3.185245085e+01,8.715303684e+01
6.764406491e+01,1.247611994e+01,6.251206452e+01,9.998566084e+01,4.277286284e+01,2.695360421e+01,3.936397005e+01,1.958374522e+01,5.319689192e+01,5.499516704e+01,8.571844643e-02,8.351711995e+01,3.232220360e+01,1.359130187e+01,6.791425675e+01,3.882571300e+01,7.547678791e+01,3.526737101e+01,7.961909950e+01,4.578289582e+00,6.888223352e+01,1.801067561e+01,2.827487344e+01,4.922797509e+01,7.446468074e+01,5.776240624e+01,7.104386235e+01,9.798295130e+01,2.414025829e+01,1.571157053e+01,8.398094423e+01,1.844045251e+01,6.161647429e+00,5.163583500e+01
9.549375106e+01,2.103538965e+01,4.247067759e+01,6.810004321e+01,7.913467009e+01,7.695340928e+01,3.757009235e+01,5.996156376e+01,6.878633707e+01,1.291781963e+01,9.561384524e+01,7.631245120e+01,4.344892308e+01,4.030448271e+01,9.727733095e+01,1.421981423e+01,4.077858198e+01,7.586463140e+00,8.207382443e+01,7.981826338e+01,9.877480466e+01,3.988208585e+01,6.458920192e+01,3.769475532e+01,6.376151806e+01,7.731027518e+01,7.579422609e+01,9.210757914e+01,1.609220294e+00,5.290694377e+01,9.450972490e+01,1.520780820e+01,2.002908677e+01,6.143357671e+01
9.535048938e+01,1.918884439e+01,9.744012271e+01,3.206666541e+00,6.354220879e+01,1.453870287e+01,1.787133948e+01,3.093690250e+01,3.980708628e+01,6.767430318e+01,7.478887725e+01,6.212241311e+01,8.143598112e+01,4.685296704e+01,6.972178837e+01,5.944814260e+01,6.178252755e+01,2.225686782e+01,2.768885795e+01,3.279084535e+01,6.641251228e-01,7.874491648e+01,2.772137652e+01,3.293932593e+01,5.360380158e+01,6.121088873e+01,4.836539487e+01,3.964215614e+01,6.877882027e+00,3.441210276e+00,4.308823595e+01,5.711516893e+00,1.213940070e+01,1.246730880e+01
6.467355663e+01,3.866286804e+01,7.154257081e+01,9.967651436e+01,8.346689951e+01,3.159090146e+01,7.678262760e+01,8.975312853e+01,5.476835836e+00,9.526983476e+01,3.808932366e+01,1.710436934e+01,1.058284406e+01,7.813462901e+01,6.009879927e+01,2.841815162e+01,4.847079085e+01,7.483094237e+01,4.357366262e+01,2.715026655e+01,9.626850297e+01,3.178043841e+01,1.095483430e+00,1.737414369e+01,9.785362803e+01,6.667034270e+01,6.541649531e+01,7.976554395e+01,7.858326441e+01,3.971212433e+00,6.684256429e+01,9.491999801e+00,2.658546640e+01,4.827355512e+01
5.344757739e+01,2.673478105e+01,7.654059572e+00,2.350185393e+01,3.511013505e+01,4.300752087e+01,5.373325855e+00,4.171069739e+00,2.886310870e-01,1.941788739e+01,4.907826605e+01,3.198923081e+01,6.800343057e+01,1.231008867e+01,7.436511776e+01,9.790410039e+01,9.405851492e+01,4.628143583e+01,4.697765791e+01,9.934243547e+01,3.100686881e+01,8.643193686e+01,2.539285553e+00,2.147436695e+01,8.288214370e+01,1.683154342e+00,3.458239525e+01,9.118455068e+01,9.882083667e+01,1.533689331e+01,3.757969105e+01,5.384939707e+01,6.065078391e+01,1.584305063e+01
4.576467478e+01,4.587857444e+01,5.422648754e+01,8.234433749e+01,5.069092645e+01,4.197373470e+01,3.667366045e+01,1.749352863e+01,3.091273715e+01,4.764621269e+01,7.588880548e+01,4.131974098e+01,9.177581580e+00,4.069848759e+01,9.341840437e+01,5.988106110e+01,9.736416856e+01,1.455246652e+01,8.061972755e+01,5.045018152e+01,4.244713963e+01,5.647119957e+01,5.728244223e+01,5.454412606e+01,9.713593579e+01,1.244691352e+01,6.155435199e+01,2.561734875e+01,1.543998370e+01,1.701778981e+01,4.321184992e+01,7.303985379e+01,5.659507793e+01,5.586885943e+01
