v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61
1.974319112e+00,3.928291487e+01,3.324305015e+01,1.835257499e+01,9.270712036e+01,2.433535757e+01,8.370741421e+01,6.040772023e+01,2.477883558e+01,4.896709496e+01,4.908949569e+01,6.718046447e+01,3.802977020e+01,4.615705792e+01,9.124732886e+01,2.844444573e+01,5.881096046e+01,9.102798230e+01,7.647135224e+01,2.751310038e+01,2.763064351e+01,6.623795141e+01,4.101925332e+00,5.822182544e+01,1.088724853e+01,7.124968191e+01,5.460515269e+01,8.684970870e+01,4.702164205e+01,3.290019223e+01,8.171029299e+00,9.732228842e+01,2.972832507e+01,5.074665178e+01,6.936825835e+01,2.049861646e+01,8.664912245e+01,7.858115270e+01,1.212227238e+01,5.766715520e+01,1.665040190e+00,6.594328450e+01,4.125326767e+01,9.559920958e+01,4.178921584e+01,8.649538244e+01,9.021786458e+01,9.950487923e+01,7.750936899e+01,7.214934215e+00,3.072307439e+01,1.571418819e+01,8.668055782e+01,4.951215530e+01,2.546134182e+00,9.861101258e+01,2.776103964e+01,9.880700287e+01,6.570456130e+01,4.428648492e+00,5.966076099e+01
6.592039360e+01,7.793474239e+00,3.851533599e+01,2.511811356e+01,9.725553655e+01,4.291169925e+01,2.719736273e+01,5.089735607e+01,6.704188033e+00,8.508346128e+01,4.284482428e+01,5.592509012e+01,7.846503213e+01,5.912159994e+01,1.699315974e+00,6.672754429e+01,7.939492192e+01,7.470504672e+01,4.493320618e+01,6.800009667e+01,4.230523625e+01,3.695612728e+01,8.671573523e+01,6.664151724e+00,3.456095425e+01,7.722241402e+01,7.809164059e+01,6.521827060e+01,7.121451875e+00,8.009000252e+01,7.418392143e+01,5.402733002e+01,3.601104504e+01,2.533774952e+01,3.776217147e+01,4.850364661e+01,8.121296879e+01,8.331007480e+01,5.476710335e+01,1.591393196e+01,8.455855196e+01,3.080540081e+01,2.535895463e+01,3.658696303e+01,4.207588854e+01,9.543884321e+01,2.502225897e+01,5.322597293e+01,9.605470671e+01,6.544464974e+01,6.115055265e+01,8.301241271e+01,7.543561724e+01,2.936021662e+01,3.330518612e+01,5.962397892e+01,7.985921792e+00,5.512953953e+01,8.180646200e+01,8.241961711e+01,8.124111356e+01
2.172509403e+01,5.551068482e+01,7.640252005e+01,9.004835683e+01,6.574017353e+01,2.149016439e+01,6.275218150e+01,8.382592258e+01,6.864545830e+01,2.209468580e+01,1.063877908e+01,9.671206559e+01,2.811602720e+01,9.260194702e+01,5.970200476e+01,7.011758455e+01,3.041777598e+01,8.627732912e+01,5.051842377e+01,3.590835569e+01,3.410737600e+01,3.142543589e+00,4.881731642e-01,5.366052015e+01,7.913993014e+01,6.501309187e+00,3.969709332e+00,3.944189105e+01,3.010497504e+01,1.545531077e+01,9.227542043e+01,5.687509658e+01,9.592642164e+01,5.543684482e+01,1.105630328e+01,7.164038878e+01,7.693934784e+00,5.435767068e+01,4.151910145e+01,9.416481384e+01,3.266167744e+01,7.378836146e+01,2.641719893e+00,8.320099976e+01,4.484527541e+01,8.149407375e+00,5.255904919e+01,1.068229072e+01,8.607671779e+01,8.063522749e+01,7.285004138e+01,4.735177584e+01,5.139264605e+01,3.011452782e+01,6.967663635e+01,3.010941241e+01,1.099886072e+01,7.530521863e+01,9.928545823e+01,9.614085266e+01,5.970257115e+01
9.022635479e+01,2.336046520e+01,2.366242132e+01,1.901495981e+01,3.818790618e+00,6.245829625e+01,5.725415862e+01,2.109049873e+01,9.591586999e+01,1.169461794e+01,5.105912689e+01,3.020278476e+01,6.188090182e+01,1.027242539e+01,5.969464322e+01,6.391340463e+01,8.945490411e+01,7.111069425e+01,3.396371090e+01,4.532492079e+01,9.378122236e+01,1.651194263e+01,9.590717363e+01,8.692306395e+00,1.540649592e+01,8.784261694e+01,5.700588498e+01,3.250842831e+00,3.775216120e+01,5.462759683e+01,1.781432461e+01,2.014818757e+01,9.005967274e+01,3.675457463e+01,2.094599417e+00,1.228822229e+01,3.625473511e+01,1.272173304e+01,8.083637534e+01,7.309892994e+01,8.030779602e+01,9.954448021e+01,7.595625821e+00,7.965104184e+00,4.081022001e+01,2.787823658e+01,4.377730984e+01,2.015426466e+01,9.820149079e+01,6.989587654e+01,7.708911441e+01,4.288471849e+01,1.268226512e+01,5.498096239e+01,3.488228476e+01,3.956565525e+01,1.130003942e+01,7.648086188e+01,7.628739044e+01,8.715444902e+01,5.018806414e+01
6.127968065e+01,3.933040895e+01,1.860231587e+00,6.706769039e+01,2.322544698e+01,5.672505002e+01,2.956312297e+01,1.418736022e+01,7.139764699e+01,6.987249520e+01,2.497748014e+01,5.899809592e+01,4.494660415e+01,7.845115082e+01,4.422182416e+01,3.107500664e+01,4.711185165e+01,7.319443891e+01,2.648059995e+01,4.871369361e+01,5.317029948e+01,2.676777775e+01,9.916441979e+01,3.958351623e+01,6.027161807e+00,6.882086520e+01,6.738558302e+01,5.698855873e+01,7.450003819e+01,5.180786766e+01,8.254136286e+01,4.436511958e+01,5.250374112e+01,1.269085750e+01,3.568200715e+01,3.834921012e+01,9.676387080e+01,3.146469677e+01,1.295705065e+01,6.229327002e+01,2.656561699e+01,5.913953162e+01,9.975412484e+00,7.436667317e+01,6.183870963e+01,6.108378399e+01,5.203665291e+01,2.482071533e+01,7.034579485e+01,7.091957098e+01,5.719247563e+01,5.553569569e+01,4.008855954e+01,4.820458081e+01,7.095631473e+01,4.652092344e+01,1.312844721e+01,5.631756657e+01,7.898729632e+01,3.757487029e+01,8.282261969e+01
7.087866208e+01,6.774686136e+01,3.373846772e+01,6.146101348e+01,2.186610596e+01,9.133395604e+01,4.212616799e+01,2.513405761e+01,4.305600211e+01,7.808618396e+01,2.362926876e+01,7.963275731e+01,1.008108406e+01,8.410882937e+01,3.651828277e+01,3.113729151e+01,2.542193102e+01,8.978505176e+01,9.748397973e+01,8.995698881e+01,8.006338725e+01,7.772111885e+01,8.765495461e+01,2.563188673e+01,9.617592161e+01,5.209743322e+01,3.232245846e+01,7.103443181e+01,1.650642612e+01,5.798511970e+01,7.945152535e+01,8.358533730e+01,5.653201936e+01,2.655550701e+01,4.454958576e+01,1.672742819e+01,9.023509665e+01,2.753647491e+00,4.385204524e+01,6.281387805e+01,9.492161062e+01,9.607693655e+01,2.153864406e+01,4.650685419e+01,2.497396739e+01,9.164579480e+01,4.250247612e+01,4.181448215e+01,4.700564051e+01,4.050109676e+01,8.881957212e+01,3.871521663e+01,5.584937785e+01,4.220317574e+01,6.501109427e+01,9.543036161e+01,5.051419146e+01,1.589614781e+01,1.939363992e+01,2.251407321e+01,8.214203947e+01
8.292492202e+01,1.459060088e+01,3.047369778e+01,7.980790814e+01,3.640366957e+01,3.799012790e+01,7.348759295e+01,4.381774019e+00,7.914894746e+01,3.643004346e+01,6.921394874e+00,3.843331655e+01,5.534410266e+01,2.999065744e+01,2.331291182e-01,1.157512281e+01,1.709718807e+00,5.081372247e+01,7.449600939e+01,5.988346395e+01,9.290082499e+01,9.899059707e+01,6.623224119e+00,3.678836887e+01,7.627976625e+01,6.274169856e+01,5.914294074e+01,3.934419411e+01,9.210768379e+01,6.344323461e+01,4.218615852e+01,2.766000181e+01,5.760606059e+01,2.502433723e+01,3.168494878e+01,1.021296953e+01,9.473755437e+01,6.220612224e+01,8.986699846e+01,8.047341752e+00,2.378481388e+01,2.858939442e+01,4.421272253e+01,1.834325096e+01,3.439795616e+01,3.919472667e+01,2.051911020e+01,6.550433198e+01,8.781918963e+01,2.427893985e+01,7.129537459e+00,7.809455165e+01,2.014821721e+01,3.610383942e+00,2.572738520e+01,2.862850719e-01,7.687662997e+01,7.332869405e+01,1.156725527e+01,5.997095195e+01,3.205498528e+00
4.684427706e+01,6.476632168e+01,7.481662025e+00,3.373577535e+01,2.129907413e+01,8.955254840e+01,5.479089980e+01,9.771151692e+01,3.314085489e+01,8.753390964e+01,7.702455142e+01,1.456144673e+01,7.011140720e+01,9.362880092e+01,9.394715132e+01,6.601078949e+01,2.790684945e+01,6.869987996e+01,5.286363845e+01,1.844326057e+01,5.175200026e+01,6.356668286e+01,1.823121165e+01,6.065192420e+01,5.522244102e+01,7.691082462e+01,6.748042176e+01,6.316009411e+01,8.386558637e+01,4.023868880e+01,4.445393641e+00,6.241622652e+01,2.650399522e+01,4.800177159e+01,3.282541794e+01,7.247671684e+01,5.062000594e+01,1.331329173e+01,8.278238355e+01,1.886174831e+01,9.091796981e+01,3.550899684e+01,2.819495133e+01,6.997984423e+00,2.668477710e+01,6.450370252e+01,8.591123400e+01,3.585352804e+01,9.214885530e+01,2.822688434e+01,6.047548547e+01,9.156715446e+01,2.693102635e+00,9.664748480e+01,3.000999772e+01,5.672045187e+01,5.771924940e+01,4.872319005e+01,1.851701068e+01,8.609409354e+01,5.759841880e+01
2.996477410e+01,7.219142736e+01,6.430870690e+01,5.493669270e+01,7.606717019e+00,8.848616399e+01,2.794515052e+01,5.918717460e+01,5.534837791e+01,6.762261164e+01,7.746853347e+01,2.907721781e+00,5.162424740e+01,1.803349165e+01,2.750913755e+01,9.093284505e+01,6.233667888e+01,1.537372316e+01,8.683027140e+01,3.468213218e+01,6.190473042e+01,7.875335544e+01,9.618510942e+01,6.406201679e+01,8.298541918e+01,4.302247277e+01,2.544959572e+00,7.539525157e+01,9.744599444e+01,6.325717542e+01,6.837096596e+01,4.850724611e+01,8.056759314e+01,8.086300078e+01,4.441342260e+01,3.465867072e+01,2.640695337e+01,2.593059995e+01,1.751057932e+01,4.608003122e+01,5.738146188e+01,7.421833641e+01,8.567272352e+01,8.954673279e+01,7.571600564e+01,7.788901086e+01,4.439698212e+01,7.822735862e+01,7.829145577e+00,6.339633388e+01,4.163738077e+01,7.569897564e+01,8.793824567e+01,9.389833975e+00,8.186434163e+01,1.754465890e+01,9.270569616e+01,9.347611032e+01,3.664389472e+01,5.393767045e+01,5.310951174e+01
1.116418837e+01,8.786945334e+01,3.897446111e+01,2.761235132e+01,6.753425095e+01,3.663771670e+01,8.505654164e+01,7.634645742e+01,4.508934125e+01,8.526091881e+00,4.376224061e+01,7.561303868e+01,7.884930558e+01,1.047444707e+01,3.612928087e+00,4.428338995e+01,3.904474741e+01,3.289955884e+01,7.543302787e+01,6.075185353e+01,3.284303643e+01,8.204149033e+01,8.862564588e+01,6.555807804e+00,7.819871709e+00,7.978517074e+01,5.937167727e+01,1.356386384e+01,6.460917906e+01,7.097968353e+01,5.827542591e+01,7.787352774e+01,5.617679749e+01,4.309879276e+01,3.844116033e+00,5.341739845e+01,6.313531834e+01,8.454429015e+01,6.234644378e+01,3.428468570e+01,3.210885219e+01,8.670623028e+01,5.886037746e+00,7.371131863e+01,4.288456342e+01,1.400775485e+01,8.826288475e+01,8.662512211e+00,8.259825740e+01,5.742761335e+00,5.152851989e+00,2.075525850e+01,7.949741591e+01,6.261662889e+01,9.164231926e+01,8.926003174e+01,5.135392920e+00,8.249697664e+01,1.848379142e+01,3.141192872e+01,1.784800947e+00
7.509810716e+01,1.814830128e+01,1.024936700e+01,2.270456295e+00,1.894048783e+01,7.877520243e+01,1.881805052e+01,6.082514530e+01,6.558521804e+01,3.600598205e+01,7.975206508e+01,1.946829015e+01,7.036848602e+01,4.730012190e+01,6.587622461e+01,5.508507910e+01,5.429444517e+01,9.351347076e+01,4.791088834e+01,6.608548246e+01,9.218304577e+01,9.239174662e+01,1.598671214e+01,6.104435097e+01,6.588602871e+01,5.289898683e+01,3.470020912e+00,6.796827650e+01,1.181615908e+01,8.935203122e+01,6.408347443e+01,6.843937428e+00,5.093911187e+01,3.733029102e+01,9.778988124e+01,4.827530274e+01,8.916868585e+01,2.436566694e+01,5.363155441e+01,2.239458977e+01,8.070898762e+01,6.071467195e+01,4.559959770e+01,7.045576063e+01,4.057521585e-01,8.210997724e+00,8.048805021e+01,1.382099844e+01,7.507277059e+01,8.939260338e+01,3.329970842e+01,8.759031495e+01,8.201991393e+01,3.005082188e+01,6.440801781e+01,3.584798592e+01,4.958918005e+01,3.546345039e+01,3.013123087e+01,3.498896123e+01,4.565131133e+01
1.732981068e+01,9.401075656e+01,3.200677302e+01,7.614918369e+01,9.695314558e+01,5.737382093e+01,3.191936812e+01,6.188421248e+00,9.043031066e+01,7.286948762e+01,2.958578371e+00,8.181592485e+01,8.095437775e+01,8.626417571e+01,1.767680640e+01,9.505905898e+00,5.353663976e+01,3.251631327e+01,2.479315427e+01,1.716353481e+01,8.157486348e+01,5.640693698e+00,6.681231330e+01,5.725538093e+01,6.252255497e+01,2.689469619e+01,7.705231932e+01,9.852876053e+01,3.640203541e+01,5.348313510e+01,8.500685433e+00,3.872736938e+01,3.182525741e+01,4.988593095e-01,3.381734951e+01,1.591066525e+01,6.539753617e+01,5.412521449e+01,3.177263201e+01,9.021594474e+01,1.263690608e+01,6.940025600e+00,2.425172930e+01,7.321067304e+01,9.356642986e+00,2.918077332e+01,1.020693746e+01,5.956420464e+00,3.306737453e+01,5.495309089e+00,3.103692770e+01,9.825543951e+01,3.023680868e+01,3.602668009e+01,4.088858277e+01,9.391364616e+01,4.982549836e+01,3.321249287e+01,7.453309517e+01,9.675004635e+01,1.510214358e+01
2.215858282e+01,1.130623756e+01,6.987497955e+01,9.113167896e+01,6.426399258e+01,2.295780971e+01,2.266502278e+01,1.765071832e+01,9.606508202e+01,5.975742316e+01,4.289471886e+00,8.028183205e+01,9.998148924e+01,1.663225236e+01,4.644052804e+01,4.911546960e+01,3.517038876e+01,6.732410141e+00,2.252985566e+00,8.365488049e+00,4.674812740e+01,5.053213253e+01,6.696370664e+01,7.684840858e+01,6.455277331e+01,5.853660907e+01,6.507966153e+01,8.749775410e+01,6.280676545e+01,2.365557711e+01,1.236043942e+00,8.862831165e+01,7.353830086e+01,6.200475526e+01,6.167290858e+01,7.659557676e+00,3.160284512e+01,7.474992249e+01,3.644489424e+01,4.959163565e+01,1.721299914e+01,7.121116408e+01,1.149681626e+01,3.084387364e+01,5.645383370e+01,8.577373107e+01,6.070248674e+01,1.267602038e+01,9.454835259e+01,3.459463067e+01,7.609134066e+01,1.190335466e+01,5.871779579e+01,7.232822669e+01,2.770853729e+01,3.496597838e+01,6.052752965e+01,1.380050649e+01,6.409458521e+01,9.584884993e+00,6.164705966e+01
8.488659141e+01,1.002651336e+01,4.011552955e+01,8.280549401e+01,4.600590115e+01,5.530054880e+01,8.760978592e+01,8.066475649e+00,8.040447702e+01,9.989250059e+01,1.104576103e+00,6.089262649e+01,2.194510381e+01,2.073813116e+01,4.708148540e+01,6.752306547e+01,6.834903504e+01,7.201823606e+00,1.936300427e+01,9.126402229e+01,4.027618645e+01,2.595468751e+01,1.238498517e+01,2.713188666e+01,5.459966155e+01,8.179933555e+01,4.924470830e+01,9.158521574e+01,2.023538362e+01,4.962054975e+01,3.908624803e+01,2.790356253e+01,3.501647516e+01,3.357458079e+01,8.198233551e+01,9.923676117e+01,5.692603548e+01,9.362080624e+01,6.802895136e+01,4.981090931e+00,5.191225591e+01,5.203891966e+01,2.241705175e+01,1.364823159e+01,2.294523347e+01,5.182251910e+01,9.471244650e+01,1.575424202e+01,1.585359424e+01,2.328162970e+00,6.369958741e+01,9.118359207e+01,9.248445796e+01,8.141906784e+01,1.258720164e+01,2.558189078e+01,6.236644806e+01,7.514749320e+01,3.412934618e+01,8.827415239e+01,5.414119638e+01
7.022288738e+01,1.793099875e+01,8.650223669e+01,9.270517713e+01,8.718615055e+01,6.030027103e+01,6.294984164e+01,7.733848795e+01,7.177255124e+01,6.438401717e+01,1.235277535e+00,7.285998298e+01,1.506944518e+01,8.023945494e+01,1.188041797e+01,1.101105793e+01,3.707046993e+01,1.873461516e+01,3.115985897e+01,1.300331185e+01,1.244285666e+01,1.069172129e+01,8.710642435e+01,8.351827159e+01,6.418687835e+00,5.324135366e+01,3.765970188e+01,2.222978867e+01,8.117982859e+01,2.613516607e+01,9.487962286e+01,2.494770604e+01,7.895005468e+01,5.270523502e+01,8.849338510e+01,3.719201308e-01,3.870657423e+01,8.183376857e+01,7.408633701e+01,3.902602807e+01,9.381577753e+01,1.148307736e+01,7.900859506e+01,5.521316046e+01,5.808272195e+01,9.386694911e+01,2.139131657e+00,8.787010776e+01,3.726404912e+01,4.246670296e+01,7.465002057e+01,8.192836553e+01,9.007094672e+01,9.338732027e+01,9.020451230e+01,4.944047217e+01,8.361586814e+01,9.254909159e+01,1.902370692e+01,9.385149586e+01,6.928163548e+01
9.812781773e+00,1.119316223e+01,9.202127787e+01,3.720567195e+01,4.865402383e+01,9.507207846e+01,6.810396941e+01,7.462437713e+01,4.803004305e+01,5.942803029e+01,4.186810182e+01,9.796549390e+01,6.729337030e+01,1.158506592e+01,2.431854382e+01,8.009178328e+01,2.090848356e+01,6.459480208e+01,9.003338543e+01,2.898369228e+01,9.639226926e+00,9.942947015e+00,2.240921859e+01,4.196415591e+01,2.974350843e+01,5.369829949e+00,1.980680894e+01,1.159979830e+01,9.897701713e+01,8.093455259e+01,6.652446119e+01,7.305639636e+00,7.831964114e+01,4.895524537e+00,1.033033136e+01,8.667678499e+01,5.888464381e+01,4.865187310e+01,1.509442192e+00,7.595622237e+01,2.695715408e+01,9.020484121e+01,8.047199032e+01,2.550638024e+01,3.703064419e+01,9.215201412e+01,7.223783055e+01,2.464880941e+01,6.043471946e+01,9.031145711e+01,9.462244148e+01,4.982121171e+01,9.128526853e+01,9.101242290e+01,2.324270272e+01,9.205008274e+01,3.671598064e+01,4.229565303e+01,4.798783953e+01,7.681771397e+01,1.622597677e+01
1.505036832e+00,6.387244902e+00,5.120248147e+01,3.852889951e+01,1.497621332e+01,4.972727593e+01,5.712129462e+01,7.028228954e+01,7.836085248e+01,9.929376246e+01,9.307822091e+01,9.586181287e+01,7.282454118e+01,2.571110400e+01,1.068595895e+01,2.700220916e+00,1.376733890e+01,8.327847255e+01,9.026014091e+01,5.622767587e+01,8.896389118e+01,4.101243675e+01,5.377133408e+01,5.187117175e+00,6.035794330e+01,6.900286719e+00,7.979608716e+00,6.827841673e+01,8.755582968e+01,5.733683746e+01,5.629627275e+00,1.839802457e+01,3.095176678e+01,9.928291829e+01,2.689309887e+00,9.682833927e+01,5.306412279e-01,4.181905959e+01,5.820192092e+01,9.206097094e+01,8.695067394e+01,8.876999811e+01,4.771052900e+01,3.643096966e+01,9.911627200e+01,3.144775000e+00,3.537779342e+01,9.648179360e+01,1.116800070e+01,1.675565650e+01,5.259324993e+01,7.590080323e+01,1.134066543e+01,8.567861659e+01,6.737964227e+01,3.188459205e+01,5.039858732e+01,6.986431463e+01,4.033068250e+01,3.603737264e+01,9.842305378e+01
6.550656470e+01,6.032987617e-01,7.618155890e+01,7.207252104e+01,7.469018089e+01,3.181948457e+01,7.093008763e+01,6.613304741e+01,1.866205009e+00,5.358552288e+01,8.228951187e+01,1.890478075e+01,4.946032218e+01,1.059133198e+01,3.838575294e+01,2.586524207e+01,4.290418439e+01,8.603583884e+01,1.348466698e+01,7.784471493e+01,5.716365510e+01,3.328827017e+01,1.639364684e+01,6.172922678e+01,1.957373632e+01,4.405586155e+01,9.335892203e+01,5.903420286e+01,2.922845367e+01,7.457497047e+00,8.218515007e+01,2.353318691e+01,3.763076512e+01,6.308552326e+00,9.718682523e+01,6.039644665e+01,1.338221706e+01,4.260799194e+01,5.188456084e+01,1.698128733e+01,3.295406699e+00,7.233731504e+01,5.317408249e+01,3.158182791e+01,9.407239886e+01,7.675522515e+01,7.737141994e+01,3.564087578e+01,1.414976257e+01,9.739914640e+01,2.677575583e+01,6.618236457e+01,3.562982770e+01,8.347282690e+01,6.878934498e+01,1.777055813e+01,7.149509056e+01,1.366723665e+01,6.089545880e+01,1.049342334e+01,8.502953111e+01
8.041177671e+01,6.844942523e+01,9.176958496e+01,4.536781357e+01,9.606427251e+01,3.134741378e+01,4.434194923e+01,5.072846103e+01,3.458700816e+01,4.438094582e+01,4.543392126e+01,9.172874045e+00,7.865552042e+01,3.114317310e+01,7.055449833e+01,2.366969216e+01,2.194622921e+01,8.239866672e+01,5.202520725e+01,3.014331355e+01,3.735822373e+01,7.952246342e+01,4.949504128e+01,4.822469400e+01,9.440356737e+01,2.230118382e+01,1.654355100e+01,9.849065571e+01,7.728598230e+01,8.976384984e+01,9.766052016e+01,6.437271572e+01,6.194342853e+01,3.406283971e+00,3.760848132e+01,5.404912386e+01,1.658406085e-02,1.436331803e+01,3.319713603e+01,6.650797364e+00,3.274713989e+01,3.146455258e+01,1.727334544e+01,2.438302106e+01,5.422220377e+01,8.672988475e+01,5.316573094e+01,4.238935167e+01,3.949872830e+01,5.410192058e+01,7.148340099e+01,5.604597811e+01,3.359332804e+01,9.363465294e+01,2.814063341e+01,6.848218944e+01,5.410310585e+01,9.172664658e+01,8.366420160e+01,4.595750376e+00,2.287286912e+01
2.827716557e+01,6.894642745e+01,4.511596678e+01,2.095341112e+01,8.081282681e+01,5.897980336e+01,2.726847640e+01,6.912786643e+01,1.026282911e+01,8.681166000e+01,3.059722356e+01,1.043120339e+01,3.962271443e+00,4.248057614e+01,5.388494539e+01,4.842848624e+01,4.252401204e+01,4.549733770e+01,2.050937805e+01,8.369157271e+01,3.153241977e+01,9.335013712e+00,5.830812375e+01,4.924317008e+01,2.291318333e+01,8.492182770e+01,8.506074778e+01,3.226655559e+01,5.852880371e+01,8.599943329e+01,1.174679873e+01,7.600996510e+01,2.241998028e+01,2.771777958e+01,8.630561153e+01,5.521810084e+00,2.425212106e+01,5.097930820e+01,8.967587922e+01,4.318665532e+01,9.348282172e+01,1.593326223e+01,2.123291925e+00,4.398296699e+01,9.484859004e+01,6.241588612e+01,8.148229202e+01,3.104027458e+01,6.363813918e+01,3.873544004e+01,2.850114643e+01,3.853996609e+01,3.594422721e+00,1.897241109e+00,8.324784001e+01,7.479063541e+01,3.884742718e+01,4.198341740e+01,5.214848168e+01,6.907331864e+01,9.383772390e+00
1.135076681e+01,4.279415574e+01,3.561197119e+01,3.029918602e+00,1.699736418e+01,6.006911237e+01,4.386242318e+01,2.896432334e+00,2.339105346e+01,2.139857878e+01,1.502172849e+01,1.217103467e+00,8.206029422e+01,2.049995227e+00,9.150515840e+01,6.733271605e+01,5.769506967e+01,4.868801957e+01,1.251836543e+01,3.573109292e+01,4.780689525e+01,2.475733781e+01,1.474118234e+01,2.796045036e+01,5.973424882e+01,9.577835823e-01,4.973523209e+01,5.368683837e+01,6.839859843e+01,6.879743110e+01,9.700169049e+01,4.616649042e+01,7.247363532e+01,3.134208471e+01,4.157587266e+01,4.884131708e+01,1.896428855e+01,6.165705138e+01,3.927043498e+01,6.307666112e+01,5.465655696e+01,6.318541107e+01,5.652774507e+01,7.557535379e+01,2.412686584e+00,8.428838550e+01,5.676996805e+01,6.734155632e+01,1.705906106e+01,9.791720215e+00,1.308528052e+01,9.488311285e+01,1.242105984e+01,8.683569042e+01,6.034513044e+01,7.049860965e+01,3.176468913e+01,8.371095216e+00,1.235129367e+01,4.901548190e+01,9.187334190e+01
3.738547534e+01,5.963000462e+01,4.782422556e+01,3.685985094e+01,7.837058735e+01,6.893393293e+01,9.472320139e+01,2.926340947e+01,8.961420189e+01,3.820808304e+01,2.994306984e+01,7.580772669e+01,1.213944058e+01,7.857135523e+01,3.016721203e+01,2.706246834e+01,8.485074979e+01,5.191062910e-01,7.840914130e+01,6.440039646e+01,1.155335584e+01,5.080766669e+01,9.273621420e+01,4.178225424e+01,2.719838023e+01,7.455367117e+01,3.478805729e+01,5.088598488e+00,4.358183480e+01,3.119531550e+01,7.742908962e+01,5.494664706e+01,2.671088056e+01,8.050510903e+00,3.948079313e+01,8.742056298e+01,8.228996308e+01,7.918362359e+00,7.124620677e+01,4.263460158e+01,5.552690994e+01,9.479104068e+01,2.502467177e+01,7.805617711e+01,6.685065678e-01,2.393509043e+01,6.802241325e+01,8.938483215e+01,5.638130407e+01,5.895021323e+01,4.185609623e+01,7.837411293e+01,5.495613525e+01,2.592502115e+01,8.946347121e+01,5.840714442e+01,6.999070470e+01,2.787035981e+01,9.088058651e+01,6.068684762e+01,7.707669615e+01
