v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71
7.460397251e+01,4.785921297e+01,2.331713333e+01,3.217762859e+01,7.369027034e+01,8.532246718e+01,1.580270172e+01,3.779455423e+01,9.170447951e+01,4.812961077e+01,3.000882411e+01,6.691468859e+01,3.299053122e+01,4.235317234e+01,6.938405224e+01,1.800846986e+01,3.859190106e+01,9.539612649e+01,1.348584152e+01,3.801636201e+01,9.256632030e+01,3.522523338e+01,6.102457307e+01,1.789431081e+01,2.683241305e+00,5.627285581e+01,2.620287161e+01,7.161091011e+01,5.479322953e+00,7.903986660e+01,6.807314852e+01,3.710950902e+01,5.174777906e+01,1.475645065e+01,3.581625744e+01,9.818151375e+01,8.136355702e+01,9.612295701e+01,2.872537287e+01,4.737343892e+01,8.591657221e+01,7.727579344e+01,2.793609649e+01,5.558503885e+01,1.402047520e+01,6.210310259e+01,3.342412683e+01,6.801292237e+01,7.943315038e-01,4.241149715e+01,1.264258729e+01,1.121736031e+01,4.623238333e+01,3.029458772e+00,1.381268970e+01,3.383090859e+01,4.154584702e+01,2.255924646e+01,6.630142417e+00,9.907800057e+01,8.076328513e+01,8.396573207e+00,2.777308030e+01,1.553581148e+01,7.119756368e+01,5.015220916e+00,8.583573771e+01,7.371378807e+00,1.246781537e+01,1.623112411e+01,6.530818121e+01
5.105377652e-01,8.874879725e+01,7.155004526e+01,9.728790603e+01,8.761941127e+01,9.152496493e+01,2.340718123e+01,7.304522890e+01,9.884711350e+01,7.099160740e+01,9.865785795e+00,4.728643067e+01,4.911638248e+01,9.586783122e+01,6.018721275e+00,7.367971534e+01,9.149342440e+00,7.802445704e+01,2.916842761e+01,8.838639136e+01,3.536739830e+01,4.416374893e+00,8.330811469e+01,8.053890136e+01,4.163393772e+01,2.527735459e+01,3.367395686e+01,7.078267029e+01,4.055702115e+01,3.220203236e+01,9.967868620e+01,8.648801789e+01,8.996579837e+01,9.524105601e+01,9.049522599e+01,1.378720107e+01,5.288557591e+01,1.208973173e+01,6.455122725e+01,5.688106309e+01,9.831011237e+01,2.098803082e+01,4.541490140e+01,4.196447226e+01,7.289690266e+01,7.730256988e+01,8.116513582e+01,3.169475400e+01,1.493280144e+01,9.236007442e+01,6.235968875e+01,5.952324682e+01,6.833452604e+01,6.560062940e+01,1.124802236e+01,2.232026392e+01,7.315613542e+00,3.352675875e+01,7.656820106e+01,8.946259257e+01,2.849117071e+01,4.271341880e+01,9.965785862e+01,9.038805867e+01,6.657526938e+01,2.538486210e+01,2.127527919e+01,1.799318459e+01,6.707014171e+01,2.438250683e+01,7.272571349e+01
4.060042197e+01,4.605297794e+01,4.740308951e+01,8.025842319e+01,1.127047868e+01,7.140932536e+01,4.381791936e+01,8.166018983e+01,4.428486702e+01,9.493954583e+01,6.769250224e+00,4.736944237e+01,6.235390841e+01,6.778881289e+01,2.816917282e+01,3.988951550e-01,7.620811644e+01,4.508985946e+01,1.596757116e+00,7.129793880e+01,5.706284211e+01,7.624407599e+01,2.363642046e+01,6.288987988e+01,1.402324974e+01,1.357853431e+01,3.612999140e+01,1.524230796e+01,2.982152557e+01,5.656239945e+01,3.057284395e+01,5.719425576e+01,3.309718451e+01,1.282300248e+01,9.785561413e+01,1.005368625e+01,8.088318244e+01,9.300722672e+01,5.589937227e+01,7.172795110e+01,7.773424129e+01,4.696759783e+00,2.229993003e+01,7.674084235e+01,7.903565067e+01,8.594368558e+01,6.019761764e+01,9.923022882e+01,1.005285927e+00,5.549650210e+01,9.674161934e+01,7.342016060e+01,4.982447590e+01,5.078103594e+01,5.659032516e+01,9.075416803e+01,7.035045108e+01,7.110427673e+01,2.690602686e+01,1.811813910e+01,6.057066184e+01,9.378874866e+01,2.620011937e+01,9.722522984e+01,2.661690839e+01,6.151541558e+01,5.053668636e+01,2.895498862e+01,1.414742811e+01,6.266356124e+01,1.867723280e+01
8.420357818e+01,3.487238711e+01,2.983290950e+01,2.972943894e+01,8.318701290e+00,8.390085069e+01,4.526313446e+01,9.903894129e+01,5.608628991e+01,3.544366689e+01,9.052305450e+01,7.013669212e+01,9.747617370e+01,1.861337111e+01,3.500926283e+01,4.789504362e+01,5.299838167e+01,8.000248541e+01,2.359649115e+01,5.473830165e-01,9.885581698e+01,1.925275203e+01,6.176503634e+01,7.359459362e+01,9.254371435e+01,7.821562880e+01,9.217341107e+01,7.488188782e+01,3.350235726e+01,5.303193374e+01,4.438135530e+01,6.571404938e+01,9.771759009e+01,7.670330841e+00,7.880232323e+01,5.653325491e+01,1.017040520e+01,6.762226647e+01,8.304895403e+01,1.300454688e+01,7.012041959e+01,6.455249739e+01,1.104208149e+01,8.609693051e+01,7.275294217e+01,3.270435844e+01,2.264740198e+01,2.079360236e+01,5.956521493e+01,7.979315027e+01,3.327224058e+00,8.640133141e+01,4.281548519e+01,3.286259588e+01,1.294622189e+01,3.290775068e+01,7.026661539e-01,7.000038199e+01,5.110984347e+01,2.571428535e+01,3.161679777e+00,7.196809075e+01,1.879170468e+01,6.626422389e+01,8.262659819e+00,5.088088639e+01,1.722133307e+01,1.197932727e+00,1.915974634e+01,4.730192416e+01,2.805164058e+01
8.491522039e-01,8.152808579e+01,9.079807201e+01,2.903775304e+01,8.671111370e+01,6.088273594e+01,5.094638554e+01,2.466679396e+00,7.393101079e+01,9.680314131e+01,6.206053425e+01,4.426583549e+01,6.868603643e+01,2.486582128e+01,5.246027680e+01,6.037054812e+00,6.177704753e+01,7.579793626e+01,1.691134060e+01,8.671543592e+01,6.654660829e+01,9.422521112e+01,6.701296138e+01,5.248324387e+01,7.759479029e+01,8.807245788e+01,9.435067017e+01,5.259953464e+01,2.014158387e+01,7.054489294e+01,7.223706117e+01,3.152959689e+01,4.752957377e+01,1.779310065e+01,7.729532474e+01,2.964754607e+01,6.362935090e+01,6.911212456e+01,5.452160849e+01,1.885693426e+01,4.371588732e+01,5.490499046e+01,9.312913068e+01,6.368581520e-01,7.508019994e+01,8.657625111e+01,8.950124057e+01,5.335376882e+01,7.408265787e+01,5.448772400e+01,7.542683237e+01,8.878431514e+00,6.849876431e+01,3.906614220e+01,2.021661431e+00,8.295760535e+01,2.924664880e+01,8.874249086e+01,6.833528071e+01,2.504417361e+01,1.612501296e+01,5.241459998e+01,9.280213453e+01,6.207406183e+01,4.976755697e+01,7.103311956e+01,1.377844704e+01,2.262029590e+01,9.542544144e+01,4.427641397e+01,4.262555766e+01
6.489881954e+00,7.830712263e+01,6.005801615e+01,5.785186897e+01,2.478046281e+01,1.223287538e+01,3.500997405e+01,8.250537707e+01,4.110263892e+01,3.898455144e+01,8.415562248e+01,4.038717935e+01,3.340882906e+01,8.997950445e+01,4.376131962e+01,2.593975882e+01,1.775553356e+00,6.423115378e+01,5.650419147e+01,3.197204015e+01,2.122018682e+01,9.932691009e+01,3.562523906e+01,6.504311778e+01,5.920634416e+01,6.313374316e+01,5.648079582e+01,9.099010126e+01,2.958864627e+01,5.521618262e+01,2.733946790e+01,7.754844097e+01,4.971009247e+01,2.222863949e+01,3.838707388e+01,3.603001946e+01,8.990640465e+01,6.820832753e+01,9.763877887e+01,9.394833309e+01,7.206584666e+01,8.762609911e+01,2.082835157e+01,5.022375773e+01,4.881800107e+01,7.805620288e+01,8.850861784e+01,3.451455627e+01,1.788932202e+01,9.287102686e+01,6.693414354e+01,6.764792461e+01,9.376629113e+01,5.789365773e+01,6.879722906e+01,3.213787518e+01,2.878334201e+01,7.081070380e+01,7.279216074e+01,3.207899136e+01,2.362814579e+01,3.486210767e+01,1.024000376e+01,4.428173464e+01,5.739299327e+01,2.707108623e+01,9.633172508e+01,6.317593139e+01,2.507109346e+01,5.084726343e+01,1.679923933e+00
8.659614944e+00,6.114510211e+01,9.947990733e+00,1.806554401e+01,5.738408003e+01,6.723274263e+01,7.010813737e+00,2.848025926e+01,4.672820510e+00,8.885966215e+01,1.153633242e+01,7.221451875e+01,3.096286654e+01,1.305850159e+01,5.066868375e+01,2.483082281e+01,4.985759853e+01,6.898801315e+01,1.939282535e+01,9.534652571e+01,7.856942862e+00,4.570672568e+01,3.470395047e+01,4.384416041e+01,6.559891504e+01,7.243924552e+01,9.989020569e+00,7.062270884e+01,8.022976775e+01,2.567270810e+01,4.882985335e+01,4.489000705e+01,1.577700604e+01,3.901148951e+01,9.293332118e+01,1.699639845e+00,9.785278159e+01,7.420968194e+01,5.388087457e+01,2.157143160e-01,8.908979461e+01,6.087413905e+01,6.696242653e+01,7.376933419e+01,1.238769354e+00,6.946610487e+01,2.219639959e+01,1.900677015e+01,5.632136469e+01,4.120597151e+01,4.373773743e+01,6.496670870e+01,5.603253827e+01,4.537330529e+01,8.983621256e+01,6.188064044e+01,2.669547605e+01,6.350635790e+01,1.442490674e+00,8.835996722e+01,4.938402933e+01,5.014179110e+01,2.918922573e+00,2.904836827e+01,9.487937061e+01,3.688220052e+01,1.029218196e+01,2.173478058e+01,8.078566238e+01,4.171967354e+01,7.462248226e+01
1.926456697e+01,7.197487884e+01,6.090711724e+01,8.974216752e+01,1.012318489e+01,9.867114038e+01,2.885362589e+01,9.840706628e+00,1.665407231e+01,8.128336028e+01,5.425557974e+01,3.373976470e+01,7.679599907e+01,7.703686112e+01,9.365867868e+01,9.418858435e+01,8.740247202e+01,2.591648482e+01,3.298213628e+01,1.877927729e+01,4.254649379e+01,5.844279771e+00,8.080309911e+01,5.109570057e+01,3.461227676e+01,8.837611640e+01,6.003417487e+01,4.673223434e+01,9.328137032e+01,2.475915387e+01,3.008713745e+01,2.953717296e+01,5.287524296e+01,8.383733403e+01,5.495281550e+01,5.354609568e+00,2.869528330e+01,5.857041184e+01,9.406918233e+01,8.550994219e+01,2.518683804e+01,8.734757668e+01,8.008084493e+01,3.144035639e+01,2.462813661e+01,4.886867521e+00,6.251779909e+01,7.034518385e+01,1.305161676e+01,8.197911894e+01,1.463427886e+01,1.895939053e+01,1.709626732e+01,4.543010687e+00,7.915021960e+01,2.814436749e+01,9.268579452e+01,1.254317598e+01,9.406929540e+01,8.168048097e+01,9.377093267e+01,2.567090605e+01,9.528863133e+01,8.818968891e+01,6.989607052e+01,3.543052142e+01,2.367963587e+01,4.567949899e+01,9.601463423e+00,4.789383342e+01,5.134162786e+01
2.086499884e+01,6.311375085e+01,2.078909287e+01,6.605449368e+01,5.463321684e+01,8.406519847e+01,4.835173834e+01,3.787719266e+01,4.857766367e+00,1.673183773e+01,6.912724152e+01,2.287444141e+01,8.227394638e+01,7.951294881e+01,9.782923585e+01,1.430796772e+01,4.965244644e+00,7.967541402e+01,4.211095586e+01,4.809749823e+01,4.338816251e+01,4.613352848e+01,5.874060469e+01,6.832071102e+01,4.133799555e+01,7.086690204e+01,8.513877649e+01,1.499149801e+00,3.787345006e+01,2.468870990e+01,1.668631215e+01,9.912220884e+00,1.313234323e+01,6.144282096e+01,8.236372774e+01,2.697674081e+01,4.600152735e+01,1.587596496e+01,5.115771353e+01,1.198638343e+01,8.780371773e+01,8.420814397e+01,5.809413015e+01,2.768648559e+01,8.293412718e+01,5.770596579e+01,1.085930500e+00,5.272837326e+01,9.857971470e+01,8.257914158e+01,1.104152131e+01,1.651770530e+01,4.344275024e+01,8.502736988e+01,7.884923267e+01,9.956378881e+01,2.208561184e+01,6.674322395e+01,7.076905934e+01,4.639151753e+01,7.980516910e+00,7.817930676e+01,4.392986735e+01,5.420090174e+01,6.148060743e+01,7.462587236e+01,6.003203303e+01,2.010456690e+01,9.040557538e+01,1.740671783e+01,3.951543203e+00
1.309826163e+00,7.342686002e+01,6.525292543e+01,7.333355341e+01,2.664285866e+01,1.389368263e+01,9.041518803e+01,2.610004227e+01,2.693291568e+00,2.255812851e+01,3.694099978e+01,2.002627187e+01,4.964685969e+01,9.267684665e+01,7.845147721e+01,5.300874244e+01,6.817354606e+01,6.538181398e+01,3.552453231e+01,8.231990582e+01,8.854437879e+01,1.851718082e+00,9.909175213e+01,1.335523216e+01,9.101498149e+01,5.370315630e+01,6.056989017e+01,6.837339152e+01,7.831598895e+01,7.806371175e+01,3.176154529e+01,5.934310285e+01,2.426849369e+01,2.358406889e+00,1.774062622e+01,2.785473621e+01,6.713926234e+01,1.253059848e+01,9.258566223e+00,4.402441340e+01,7.161854622e+01,5.265599422e+01,9.737622931e+01,5.245452641e+01,1.488887562e+01,3.142280849e+01,8.275808104e+01,7.949713777e-01,8.656497446e+01,5.073360485e+01,8.177021937e+01,3.019275152e+01,5.454933523e+01,3.573621667e+01,3.796302597e+01,3.728305625e+01,5.878150834e+01,2.171592464e+01,4.203084796e+00,6.999787971e+01,7.249343308e+01,2.228327913e+01,5.435456677e+01,5.172406531e+01,1.602919770e+01,3.011970115e+01,8.059701743e+01,1.597231919e+01,6.934415853e+01,9.863364902e+01,4.850233969e+01
6.099896049e+01,9.336380782e+01,5.864145761e+01,4.896432635e+01,9.132751391e+01,3.660873915e+01,5.343148015e+01,6.351339742e+01,8.451816603e+01,1.250035134e+01,6.888717747e+01,9.389746329e+01,2.920307975e+01,3.884814704e+01,3.449761472e+00,5.183770249e+01,5.512947733e+01,1.336007962e+01,9.995848136e+01,6.086040153e+01,6.173851929e+01,6.760846600e+01,6.929422572e+01,3.399265807e+01,1.004389132e+01,9.482129819e+00,7.937411460e+01,1.497380321e+01,2.459063566e+01,4.288842680e+01,4.395429757e+01,6.918682980e+01,2.122900280e+01,9.980016591e+01,6.004548216e+01,2.301140849e+01,3.047852726e+00,4.125249561e+01,6.898711574e+01,6.491528426e+01,3.213074832e+01,7.109449502e+01,2.501274306e+01,4.209324591e+01,3.451981187e+01,7.954372757e+01,3.381164886e+01,7.896562891e+01,9.891794345e+01,4.735545714e+01,4.638023960e+01,3.677824736e+01,2.174600337e+01,7.142479676e+01,3.269197281e+01,3.025215167e+01,9.509638361e+01,9.184027588e+01,2.877502956e+01,4.761656103e+01,8.166945332e+01,5.001639012e+01,9.253131885e+01,7.260857532e+01,8.157900607e+01,9.839405830e+01,2.378622391e+01,8.835828381e+00,2.857607045e+01,9.086429294e+01,1.528191738e+00
5.245961420e+01,2.097833561e+01,4.080731744e+01,8.078505972e+01,4.862947416e+01,8.990423463e+01,3.700406590e+01,1.019600059e+01,9.626674440e+00,5.999655401e+01,2.669536513e+01,7.225423974e+00,6.602728666e+00,6.024822599e+01,4.456158734e+01,2.655815900e+01,3.104748607e+01,5.348319016e-01,3.424834618e+01,1.286511197e+01,8.331751113e+00,8.661160787e+01,7.892996815e+01,8.995175512e+01,6.995666939e+01,5.905042832e+01,7.946545512e+01,5.568402165e+01,6.170488018e+01,7.252341462e+01,7.261820035e+00,6.370404603e+01,5.086048816e+01,5.128935672e+01,3.186042354e+01,8.090562509e+01,1.605669211e+01,1.789599499e+01,6.861610486e+01,7.652923972e+01,1.012744799e+01,7.941145827e+01,4.702193720e+01,8.849735737e+01,1.244776659e+01,6.640553868e+01,4.246835852e+01,1.249442424e+01,8.022573069e+01,3.922527800e+01,5.469377809e+01,5.430292231e+01,7.838640522e+01,8.587058780e+00,3.546681282e+01,4.402099195e+01,4.145737568e+01,2.744647040e+01,7.344901675e+01,3.085941537e+01,6.148271957e-01,4.410385660e+01,5.806218568e-01,3.421563896e+01,6.104550836e+01,5.774478440e+01,7.766569579e+01,8.776829757e+01,2.448152665e+00,6.290919639e+01,1.707066454e-02
4.142668588e+00,5.491346529e+01,3.499194989e+01,1.927554499e+01,5.299959690e+01,7.619834793e+01,5.563140380e+01,6.330601682e+01,2.072513828e+01,3.971682731e+01,7.145571906e+01,8.009324422e+01,3.239440920e+01,2.622067181e+01,3.635594450e+01,8.323872535e+01,9.272895882e+01,2.685236176e+01,4.404551193e+01,3.439795600e+01,4.699902068e+01,9.186534349e+01,2.871552846e+01,5.564502629e+01,2.383290995e+01,4.390715326e+01,6.219771255e+01,4.945950680e+01,6.632214334e+01,6.067857361e+01,9.721975937e+01,9.437978663e+01,1.658289371e+01,6.415690606e+01,4.358172362e+01,4.714935511e+01,1.023412416e+01,9.574808159e+01,6.746663177e+01,5.360952540e+01,5.649237106e+01,2.993654092e+01,8.583815910e+01,6.642493555e+01,6.858573707e+01,8.501933471e+01,8.047521384e+01,8.614366341e+00,9.745697172e+01,2.638424094e+01,2.616167633e+01,7.003710645e+01,3.892067451e+01,3.558667359e+01,1.755576867e+01,3.510247338e+01,6.607870832e+00,5.117574968e+01,1.338361650e+00,6.484894770e+01,3.218717187e+01,1.060550266e+01,9.405911815e+01,7.734153836e+00,3.449862224e+01,2.578063355e+00,5.939631136e+01,5.751897651e+01,7.074742735e+00,2.088452893e+01,5.668475742e+01
8.846638197e+01,7.759656326e+00,1.087208669e+01,2.510630244e+01,3.339720940e+00,6.020440961e+01,1.095165288e+01,6.895260154e+00,3.099118914e+01,6.706100087e+01,9.076269286e+00,3.284823012e+01,1.132621252e+00,3.647762904e+01,3.798177320e+01,6.366628951e+01,6.231795435e+01,1.906458586e+01,1.255244904e+01,7.817592032e+01,7.712091066e+01,3.576342389e+01,3.251887432e+01,7.437642409e+01,6.021892081e+01,8.560566177e+01,2.718801137e+01,6.189002858e+01,3.701013856e+01,5.820054260e+01,7.846314248e+01,3.546703398e+01,5.009732669e+01,8.517646196e+01,9.440214145e+01,6.938681560e+01,7.427186633e+01,7.563573507e+00,6.588928702e+01,5.059680966e+01,7.088483884e+01,8.102169757e+00,4.481487677e+01,2.226132644e+01,7.256316361e+01,3.953898613e+01,6.090780693e+01,4.318873452e+01,1.836796831e+00,6.717978108e+01,4.279457333e+01,1.501522541e+01,7.560055383e+01,6.818819524e+00,5.075957945e+01,9.325899582e+01,5.961813594e+01,1.325700981e+01,6.626178862e+01,9.628580016e+01,7.205481622e+01,4.061216179e+01,2.644091667e+01,9.979999233e+01,3.683881033e+01,3.746681664e+01,7.780668731e+00,1.414375217e+01,4.958511488e+01,3.498788559e+01,4.335348833e+01
6.680757514e+01,4.956156458e+01,3.532347772e+01,4.306589284e+01,7.736946093e+01,1.309978548e+01,8.720005094e+01,6.226825307e+01,8.234454807e+01,8.103286155e+01,1.089858421e+01,1.520404945e+01,5.431797851e+01,7.613492151e+01,9.504333125e+01,2.010904933e+01,9.538764471e+01,4.563146919e+01,4.056761894e+01,6.076085503e+01,5.924705153e+01,8.132827178e+01,2.388715963e+01,4.756363326e+01,5.702096245e+01,7.808286439e+01,7.405131367e+01,3.740984394e+01,8.595763283e+01,3.031208302e+01,5.582207679e+01,5.264042463e+01,7.388774830e+01,4.447715153e+01,8.340980780e+00,9.113023494e+01,5.275029389e+01,4.625492010e+01,9.684608539e+01,1.662957868e+01,7.253018202e+01,3.091984942e+01,1.058566397e+01,5.306511079e+01,7.425381722e+01,1.341923333e+01,1.693227373e+01,8.215120343e+01,2.651962745e+01,6.392540200e+00,7.418778166e+01,4.185319185e+01,9.364491575e+01,7.050994604e+01,3.639052904e+01,3.543100148e+01,6.076085089e+01,7.827475850e+01,3.811032011e+00,4.597098717e+01,8.420642095e+01,1.852314342e+01,4.774910011e+01,3.159246123e+00,8.838453300e+01,6.590964830e+01,1.260125479e+01,6.195088148e+01,4.036539586e+01,7.153423715e+01,4.462367298e+00
1.150570264e+01,8.379587433e+01,4.824017124e+01,3.861980325e+01,8.000849496e+01,3.463978277e+01,6.979098775e+01,9.155494383e+01,7.931752141e+01,2.865487736e+01,2.036129971e+01,9.833334948e+01,2.556518009e+01,2.752566799e+01,2.051364134e+01,2.816582807e+01,2.861300266e+01,9.135863988e+01,3.374722630e+01,1.836218540e+01,8.093245148e+01,6.941185810e+01,4.672978350e+01,9.734905928e+01,3.254209782e+01,4.473584054e+01,1.351918456e+01,9.943790235e+01,6.036487536e+00,3.670219545e+01,3.783477307e+01,5.838517164e+01,7.282373918e+01,6.542466663e+01,8.954685194e+01,5.505543059e+01,6.754466961e+00,6.571268709e+00,9.233896029e-01,1.151061624e+01,5.177076296e+01,8.563247957e+01,8.056942924e+01,2.206490163e+01,1.640851879e+01,8.520729706e+01,2.003517468e+00,9.944286197e+00,4.120382266e+01,4.262992265e+01,4.731818111e+01,3.965916266e+01,7.717809603e+01,8.381852957e+01,8.697604358e+01,5.990690093e+01,5.411478581e+01,1.341727346e+01,9.362258209e+01,7.094847413e+01,3.530738738e+01,9.504678274e+01,4.654265167e+01,9.540918033e+01,4.057768773e+00,2.220825191e+01,7.993662370e+01,5.534136432e+01,7.835986134e+01,3.970183090e+01,6.740429584e+01
5.370194040e+01,9.312862382e+00,2.532827615e+01,7.418720560e+01,4.117485050e+01,7.726231654e+01,1.166231659e+01,7.556270591e+01,8.290253043e+01,4.505213217e+00,1.085697398e+00,7.352548971e+01,9.309853048e+01,6.235283171e+01,1.333181555e+01,6.460334330e+01,8.972740592e+01,2.949609764e+01,4.928406624e+01,4.381398839e+01,7.886735859e+01,8.805646473e+01,5.092211777e+01,3.087637676e+01,3.314756520e+01,3.998756747e+01,9.150745504e+01,6.841678656e+01,7.464441175e+01,2.823949674e+01,1.923048927e+01,2.094497147e+01,1.034155326e+01,4.463834198e+01,9.659000635e+01,5.852912976e+01,2.842781306e+01,5.335653006e+01,5.652535762e+01,8.416838364e+01,6.026619463e+01,2.950784727e+01,7.295567936e+01,6.710511341e+01,9.673557213e+01,5.527326127e+01,5.242683748e+01,2.825530178e+01,4.085295150e+01,6.801586107e+01,6.438882550e+01,9.175300627e+01,6.983606781e+01,3.244624950e+01,4.528394773e+01,3.955837016e+01,9.469696563e+01,2.136049921e+01,3.475564665e+01,5.149075245e+01,6.185393343e+01,6.468366486e+00,9.652624133e+01,5.161166887e+01,2.699812768e+01,3.197836087e+01,4.174429367e+01,3.296002942e+01,7.018769195e+01,6.697335594e+01,1.418400770e+01
7.801064769e+00,8.619745824e+01,6.758885431e+00,6.506912311e+01,8.687152339e+01,1.139662000e+01,2.286971585e+01,3.630749930e+01,2.587969100e+01,3.613314106e+01,7.529163413e+01,7.389488437e+01,4.061323193e+01,5.362832158e+01,1.210094232e+01,6.873277188e+01,3.900365405e+01,3.531331759e+01,1.165241803e+01,5.611322052e+01,1.230670281e+01,3.792639255e+01,2.522522272e+01,7.483061538e+00,3.526759883e+01,6.336947000e+01,9.711938403e+00,9.921660922e+01,6.876278933e+01,5.272735257e+01,4.554592623e+01,7.586766334e+01,3.330426745e+01,1.400162199e+01,2.906850754e+01,9.761038454e+01,6.730264185e+01,3.919734870e+01,2.378521783e+01,6.281526669e+01,6.376323248e+01,3.773462544e+01,5.999532006e+01,8.775563291e+00,3.543330654e+01,2.452580260e+01,6.067829835e+01,1.431840502e+01,9.580284469e+01,1.171091378e+01,1.037117860e+01,6.326303839e+01,9.334768824e+00,9.051310370e+01,6.145633219e+00,5.140548021e+01,3.990469677e-01,8.835302414e+01,1.683867300e+01,4.303812571e+01,1.995679218e+01,2.466811971e+01,9.519546576e-01,3.780866410e+01,1.092532539e+01,4.938258667e+01,6.064214345e+01,6.206812752e+00,4.641596095e+01,4.284509525e+01,2.959732590e+01
1.105569697e+01,1.352406547e+01,1.966172605e+01,5.393654130e+01,6.955274029e+01,3.403098323e+01,6.777570568e+01,9.660377192e+00,2.592870949e+01,7.237064492e+01,4.417560100e+01,8.523609209e+01,8.545018527e+01,9.687655568e+01,6.577612481e+01,5.019581432e+01,4.255462032e+01,5.086894091e+00,5.480431730e+01,2.319806153e+01,3.633326657e+01,9.213880803e+01,1.414206437e+01,9.654024724e+01,7.647634920e+01,2.697248143e+00,4.510491708e+01,2.748701984e+01,4.411733644e+01,3.165843111e+01,6.343684268e+01,7.444273857e+01,2.086428086e+01,4.777359954e+01,1.138327103e+01,9.406023916e+01,4.341309989e+01,4.692480729e+01,2.908944574e+01,6.046009875e+01,8.101978470e+01,3.196531398e+00,7.962906458e+01,3.114363406e+01,8.361148378e+01,2.830528415e+01,6.728281347e+01,6.241992899e+01,5.493348657e+01,9.322815617e-01,3.018926259e+01,1.560242455e+01,6.891067116e+01,1.918974069e+01,1.367374851e+01,9.031906816e+01,5.063898611e+01,8.096003031e+01,6.384855382e+01,9.492187680e+01,2.582136947e+01,4.802505170e+01,4.101308137e+01,9.300286139e+01,9.475173835e+01,5.025993324e+01,5.284692567e+01,1.322383871e+01,5.889533418e+01,3.325852810e+01,2.845348937e+01
