v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51
7.493715146e+01,3.407848531e+01,3.243851294e+01,9.536835691e+01,8.757437778e+01,6.565931443e+01,4.092560608e+01,5.174725220e+01,4.158403401e+00,9.671583528e+01,4.565616395e+00,1.179622620e+01,6.251010802e+01,3.410443382e+01,1.759471315e+01,5.642542678e+01,7.290993767e+01,4.182908312e+01,1.623410539e+00,5.882716608e+00,2.670842172e+00,2.105120399e+01,7.159919600e+01,4.176248127e+01,6.453816869e+00,7.821982496e+01,8.266484015e+01,7.900454539e+01,1.125289659e+01,4.949297498e+01,4.440510153e+01,9.458043176e+01,5.846851266e+01,5.339364637e+01,1.590571150e+01,4.766690451e+00,2.064879792e+01,4.825344343e+01,8.615559070e+01,2.492117533e+01,9.596323314e+01,7.824023567e+01,3.773113735e+01,4.933969583e+01,7.692693544e+01,2.644492341e+01,5.875628862e+01,5.539261899e+01,6.760163937e+01,7.490281389e+01,5.278333438e+00
6.526731601e+01,2.128713876e+01,6.790418761e+01,4.812194555e+01,4.815828423e+01,3.353170270e+01,9.412924219e+01,9.092754682e+01,3.504750039e+01,6.507235344e+01,5.336721913e+01,6.893355312e+01,9.903835646e+01,2.173686832e+01,3.297761203e+01,8.624009109e+01,5.188757058e+01,6.658053323e+01,9.381572107e+00,9.808908313e+00,4.692042256e+01,6.166301387e+01,4.711867156e+01,5.704278026e+01,9.965765913e+01,9.181513279e+01,3.106200761e+00,1.171541133e+01,1.867279189e+00,9.322873069e+01,4.304427115e+01,3.414711831e+01,8.776532910e+01,2.307681889e+01,9.246432201e+01,3.996304882e+01,6.374864165e+01,5.369134520e+01,8.996802644e+01,8.915433863e+01,4.141517124e+01,3.315497753e+01,5.943490723e+01,4.517753426e+01,5.090788279e+01,4.021020556e+01,4.296513135e+01,2.113101041e+01,9.860276556e+00,8.273972240e+01,7.438344261e+01
7.504771179e+01,7.598586008e+01,4.650521764e+01,8.489998884e+01,8.811358137e+01,5.429577299e+00,3.286219233e+01,9.471180419e+01,4.740263236e+01,2.573652766e+01,1.644291488e+01,3.981103082e+01,2.908486553e+01,9.334019389e+01,5.367459129e+01,5.794812346e+01,6.591206110e+01,1.348576619e+01,9.694952219e+01,4.625595932e+01,4.066166793e+01,8.095970835e+01,7.865418639e+01,2.110979057e+01,2.558698905e+01,8.798141717e+00,3.791605236e+01,5.225645821e+01,5.562561305e+01,4.440313505e+01,3.247775322e+01,6.819766466e+01,2.354615984e+01,2.566315362e+01,9.746452872e+01,5.176784538e+00,5.181099468e+01,3.077665769e+01,4.810280936e+01,9.096242809e+01,6.071841154e+01,7.443661862e+01,8.198105817e+01,6.053683675e+01,7.418306561e+00,1.086765952e+01,6.595608763e+00,7.768133892e+01,6.253872443e+01,6.226306030e+01,3.222819553e+01
3.195149300e+01,8.297026642e+01,9.736703554e+01,1.769828302e+01,5.305828172e+00,3.619792601e+01,9.020656104e+01,3.299664096e+01,1.058767143e+01,7.952683774e+01,5.103184269e+01,4.515973034e+01,6.796079664e+01,1.182199947e+01,1.281112983e+01,5.501593207e+01,7.531024306e+00,4.698626342e+01,6.597211942e+01,1.089049416e+01,2.804933429e+01,6.368110015e+01,3.607902855e+01,5.735939960e+01,4.967593617e+01,9.252431191e+01,1.221997328e+01,3.828605303e-01,9.381685749e+01,2.870359617e+01,3.792240186e+01,5.660178683e+01,1.056518266e-02,5.753154808e+01,1.892864052e+01,7.243473002e+01,8.818012788e+01,6.572267389e+01,1.775894396e+01,7.415480879e+01,7.458595401e+01,2.811884395e+00,7.871337002e+01,9.642435593e+01,9.423838049e+01,1.336179636e+01,2.708279620e+01,8.572443051e+01,5.995608679e+01,9.737364904e+01,7.301489622e+01
7.419981536e+01,7.898509945e+01,8.542709766e+01,7.863322052e+01,6.835200652e+01,1.626592608e+01,5.533770374e+01,2.261622852e+01,6.856081421e+01,3.254016084e+01,1.331139580e+01,1.392582628e+01,7.058280801e+01,7.847147574e+01,6.293655793e-01,5.601727595e+01,2.817421912e+01,7.171936237e+01,5.805327588e+01,7.445866571e+01,2.207091847e+01,9.682827712e+01,4.443928563e+01,1.453457843e+01,4.706728515e+01,7.923781543e+01,7.034790776e+01,5.320240917e+01,3.498250020e+01,2.727900012e+01,1.007924009e+01,7.592092755e+01,8.975610293e+01,5.949053558e+01,7.321406608e+01,3.644836836e+01,5.936500587e+01,2.962682425e+01,8.736150603e+01,5.123393817e+01,1.152769858e+01,4.291859645e+01,7.025516322e+01,5.170626978e+01,3.613400376e+01,8.928387282e+01,3.876468452e+01,4.804867274e+01,7.341192660e+00,2.970138288e+01,9.626487915e+01
2.616627640e+01,5.795869160e+01,2.864059083e+01,7.191383142e+01,5.326277545e+01,2.594646189e+01,1.084878152e+01,3.803836843e+01,3.352172829e+01,9.114631790e+01,7.375803948e+01,1.304186956e+00,1.345865869e+01,1.609304000e+01,7.867898917e+01,8.724272001e+01,1.624923731e+01,1.403724915e+01,3.470721330e+01,7.080232307e+01,2.634070450e+01,3.919664028e+01,8.595078128e+01,3.280659801e+01,2.522044182e+00,8.237667411e+01,8.940741709e+01,6.002018563e+01,4.764595771e+01,7.877615147e+01,4.790709103e+01,3.020198192e+01,3.338355788e+01,4.823561652e+01,4.543374371e+01,4.361766763e+01,3.467467434e+01,8.071379979e+01,2.895274235e+01,9.858124802e+01,5.446633048e+01,1.576741517e+01,3.720688458e+01,5.450414657e+01,9.663990951e+01,5.233624351e+01,6.720056604e+01,5.091428490e+01,9.669503234e+01,2.932984820e+01,5.537808722e+01
2.766983264e+01,2.959311354e+01,5.128567211e+01,7.401417107e+01,8.335546362e+01,6.522727520e+01,2.216654760e+01,9.954500633e+01,8.751275381e+00,9.596826273e+01,8.346971750e+00,9.159512849e+01,4.210265361e+01,7.761824239e+01,4.640312989e+01,2.758251387e+01,2.947073367e-02,3.615516165e+01,8.240589766e+00,8.384468421e+01,6.065591121e+01,7.541138312e+01,7.230187048e+01,2.022095940e+00,4.103408375e+01,7.044452172e+01,9.915550024e+01,3.525048827e+01,6.909761331e+01,6.711916293e+00,8.359950295e+01,9.190918863e+01,8.351193421e+01,1.047806435e+01,7.014635651e+01,2.461706677e+01,1.508945134e+01,9.759671640e+01,2.753043086e+01,7.767925073e+01,8.918099381e+00,5.662828328e+01,2.204768253e+01,9.371445136e+01,9.059715453e+01,3.422643003e+01,2.140033778e+00,9.061262992e+01,6.620619247e+01,2.531197155e+01,8.435063147e+01
4.811767230e+01,7.352509981e+01,2.707936578e+01,2.552377837e+01,4.911430903e+01,7.621287266e-01,9.635834731e+00,4.870667239e-01,1.721143069e+01,5.436558216e+00,5.269581883e+01,2.476305909e+00,2.082706053e+01,4.767455594e+01,6.514377674e+01,2.657467984e+01,2.195560607e+01,1.462183895e+01,3.946626757e+01,4.474860199e+01,8.371495552e+01,9.094886527e+01,4.123980464e+01,7.653119576e+00,4.687708478e+01,2.751569961e+01,8.008179683e+01,6.911496037e+01,5.016026515e+01,1.530624928e+01,1.402416164e+01,5.557373478e+00,9.506842409e+01,7.162284973e+01,2.323578529e+01,1.675872010e+01,4.840667813e+01,7.564377853e+01,7.370815246e+01,1.683227434e+01,7.017655387e+01,1.181246469e+01,3.131391258e+01,6.330244790e+01,1.143651616e+01,6.142957171e+01,8.209829553e+01,1.084145188e+01,1.400926484e+01,7.419389925e+01,6.220224504e+00
2.065046432e+01,4.516141334e+01,3.238527538e+01,3.204557438e+01,3.274373886e+01,9.996733041e+01,5.179943549e+01,6.136690995e+00,7.056784654e+01,2.372953561e+01,4.228581114e+01,3.112030449e+00,5.036129835e+01,1.665413466e+01,1.765772306e+01,7.872502887e+01,3.861682393e+01,3.676809766e+00,9.217251156e+01,4.322797983e+01,3.301526746e+01,2.732225589e-01,9.340626421e+01,6.943684582e+01,2.648171963e+01,1.930175330e+01,6.367987742e+01,3.546136145e+01,3.902636875e+01,5.396656508e+01,3.732243530e+01,7.262156909e+01,4.019889859e+01,7.185720686e+01,1.085080423e+00,8.769548464e+01,2.076649057e+01,5.564724062e+01,3.015574997e+01,7.936301965e+01,4.311382196e+01,5.183485607e+01,9.281848066e+01,9.106646726e+01,3.151951444e+01,7.949582807e+01,3.205376534e+01,8.660977120e+01,1.599386299e+01,2.864327615e+01,3.101666876e+01
6.662362592e+01,3.677185373e+01,3.505652173e+01,7.831982732e+01,1.507435242e+01,2.928291772e+00,9.642833648e+01,3.071654189e+00,5.404567698e+01,8.281991522e+01,9.380413671e+01,9.165098786e+01,3.284176794e+01,6.583312075e+01,6.486648781e+01,9.023388400e+01,6.447217230e+01,5.886063337e+01,3.625094565e+01,9.438547955e+01,3.069552805e+01,1.522206993e+01,7.750533282e+01,9.881144501e+01,3.682378760e+01,5.251757173e+01,2.340845805e+01,5.522219681e+00,3.229355521e+01,2.659505147e+01,2.691524646e+01,6.855732754e+01,6.680528548e+01,4.512589161e+01,1.241264503e+01,8.564242829e+01,1.548822551e+01,8.128378770e+01,3.047429911e+01,4.123579621e+01,3.906734777e+01,1.907122619e+01,3.372386269e+01,4.587522928e+01,6.645171555e+01,6.785576795e+01,5.308723876e+01,6.122138676e+01,6.910680130e+01,5.303191526e+01,5.690466184e+01
1.675025905e+01,8.894592788e+01,1.668448643e+01,6.373992823e+01,2.384561347e+01,1.584198485e+01,4.686418211e+01,9.768037992e+01,4.866187999e+01,2.497140037e+00,4.478247255e+01,5.868295113e+01,9.470673532e+00,8.250481909e+01,9.746521594e+00,8.113999352e+01,9.203509763e+01,1.145187778e+00,8.163161947e+01,2.404959726e+01,9.334386948e+01,2.138649424e+01,7.204997084e+01,8.310113169e+01,9.433091175e+01,9.916648357e+01,5.832266147e+01,7.436707329e+01,5.023721189e+01,1.647646404e+01,9.177762316e+01,6.697013664e+01,9.708899195e+00,9.594776486e+01,9.068736121e+01,2.880286120e+00,6.216600505e+01,3.238792761e+01,7.803369903e+01,3.864657712e+01,3.688332602e+01,7.723914039e+01,4.227659789e+01,7.770198253e+01,1.508220208e+01,2.266431775e+01,9.941293449e+01,8.856164203e+01,9.896380827e+01,1.350407993e+01,6.113002153e+01
8.458665969e+01,3.478111782e+01,8.943313524e+01,7.165450551e+01,2.142866302e+01,9.009775175e+01,7.868591935e+01,6.558598177e+01,3.193983042e+01,4.877694176e+01,4.036718272e+01,5.821901226e+01,3.145363902e+01,6.212655983e+01,1.879029542e+01,6.927727924e+01,3.991099471e+01,1.720702658e+01,8.385657887e+01,7.204256168e+01,9.676019069e+00,8.218936658e+01,2.742928609e+01,4.478678742e+01,9.955783877e+01,9.233229680e+01,5.448900349e+01,1.131525264e+01,5.242177679e+01,4.035648690e+01,2.632134883e+01,8.747793942e+01,3.432768234e+00,7.516708599e+01,2.049938045e+01,9.965582215e+01,8.205565627e+01,5.628855928e+01,1.537719780e+01,6.568218729e+01,3.337299378e+01,9.915251373e+01,2.162376136e+01,5.345239163e+01,9.336898824e+01,1.469406230e+01,2.039065994e+01,2.248667475e+01,9.944622320e-01,6.902481450e+01,9.003046628e+01
8.041365687e+01,7.562903506e+01,9.102023764e+01,7.342072755e+00,9.659487178e+01,5.169167971e+01,6.871349598e+01,4.630707059e+01,5.513150233e+01,9.782302687e+01,6.024566766e+01,5.170141959e+01,8.337505504e+00,3.012289084e+01,1.337656211e+01,7.869116005e+01,6.652217875e+00,3.578971998e+01,7.059159719e+01,2.828411122e+01,2.031250715e+01,7.198972490e+01,3.872808623e+01,8.261624603e+01,7.063613041e+01,3.107869717e+01,8.198193473e+01,7.871526389e+00,1.964738720e+01,6.300179750e+01,9.664546897e+00,7.158222851e+01,9.586598038e+01,6.629930044e+00,2.241723266e+01,3.034962145e+01,7.973605437e+01,3.935449179e+00,9.445783789e+01,1.966915867e+01,8.215348559e+01,6.983053420e+01,2.048980474e+01,3.287477054e+01,8.525544506e+01,2.746554822e+01,6.448273314e+01,1.473469587e+01,4.098791884e+01,4.846648453e+01,8.457556699e+01
6.890788063e+00,5.363760605e+01,3.138986287e+00,7.992606139e+01,4.375814528e-01,8.747038766e+01,3.099917596e+01,6.410282543e+01,9.631946801e+01,7.604856791e+01,2.420205634e+01,6.835461889e+01,7.518363423e+01,5.970912070e+00,8.452091611e+01,4.723729597e+01,6.237482066e+01,9.080180300e+01,6.474161563e+01,6.140518092e+01,9.700765946e-01,1.658972080e+01,1.135766754e+01,4.951327791e+01,1.443252907e+01,5.203300982e+01,6.686379761e+01,2.784712505e+01,3.801309031e+01,3.634459742e+00,1.091283872e+01,1.658425874e+01,7.780271051e+00,6.228180983e-01,2.108946815e+00,4.462676221e+01,8.415696663e+01,4.761916348e+01,8.573153089e+01,8.906140083e+01,9.002012451e+01,8.747023070e+01,6.578274564e+01,8.352322499e+00,5.487491859e+01,6.519341213e+01,4.892382796e+01,7.295554634e+00,1.292119856e+01,7.063551957e+01,7.472735106e+01
2.476326974e+01,9.000051491e+01,8.830956026e+01,1.987060046e+01,8.371517800e+01,1.155877788e+01,6.780103827e+01,3.951071553e+01,9.250659485e+01,2.672578328e+01,4.469191741e+01,7.560865367e+00,1.308249789e+01,9.146292619e+01,1.726751369e+01,1.778627010e+01,9.153179749e+01,5.609832871e+01,1.052036766e+01,6.954173152e+01,5.565301218e+00,4.091864314e+01,4.939562432e+01,6.796916342e+01,1.333077912e+01,7.906837953e+01,5.951459456e+00,9.104925502e-01,5.154034235e+01,5.505001755e+01,8.428519274e+01,5.657261512e+01,8.140690206e+01,2.154065390e+01,6.418257095e+01,5.099190888e+01,3.819869702e+01,3.214608263e+01,8.915882551e+01,5.061858144e+01,7.986478114e+01,9.189994062e+01,9.212257728e+01,6.478825224e+01,7.566240949e+00,6.422719021e+01,3.488976108e+01,8.114246728e+01,2.311991597e+01,3.414299235e+01,1.375828768e+01
4.138448625e-01,1.751656676e+01,7.650646821e+01,1.842069223e+01,1.644918907e+01,6.246036249e+01,1.207877939e+01,6.708273196e+01,6.959547699e+01,5.277277683e+01,9.047582193e+01,9.608240024e+01,6.222032618e+01,3.639095834e+01,8.430375159e+01,5.364836257e+01,7.155620108e+01,3.119271665e+00,7.463186799e+01,4.831277366e+01,7.771186597e+01,2.299659775e+01,8.131275785e+01,9.613531776e+01,2.609695552e+01,9.549964391e+00,4.403706594e+01,9.737991989e+01,1.442116980e+01,1.327011824e+01,8.540281484e+01,8.194790546e+01,3.386795455e+01,4.623600866e+01,9.423243784e+01,4.896022231e+01,9.750062108e+01,1.507781702e+01,5.726847181e+01,2.287053363e+00,7.424918032e+01,4.096364985e+01,8.973091221e+01,2.610356481e+01,1.136223845e+01,7.488626994e+01,6.075980089e+01,5.786937050e+01,4.372912487e+01,9.039272321e+01,7.612131856e+01
3.455381127e+01,2.749258454e+01,2.956859620e+01,8.175029199e+01,1.448039396e+01,5.503387098e+01,8.617337037e+01,8.113098396e+01,3.850012633e+01,9.057059030e+01,6.249845179e+01,9.103332815e+01,1.315656975e+01,1.451253146e+01,1.356613149e+01,1.210329369e+01,3.235093888e+01,6.527086203e+01,6.218448651e+01,6.045760745e+01,3.658040865e+00,1.684242529e+00,9.993004886e+01,6.133958423e+01,2.888309564e+01,4.395584287e+01,5.865172651e+01,1.240920239e+01,8.596937610e+01,9.127427246e+01,5.153901223e+01,1.583840471e+01,6.815477372e+01,1.469452403e+01,8.420379586e+01,3.327887766e+01,1.312517725e+01,1.012647669e+01,6.400338804e+01,7.384543396e+01,2.084593895e+01,9.962692358e+01,6.441696286e+01,5.334578138e+01,2.024611520e+01,1.500840857e+01,9.215915778e+01,2.041771952e+01,4.720179182e+01,6.743350041e+01,5.874352531e+01
5.120575391e+01,6.830013871e+01,5.787304174e+01,9.154883262e+01,9.027033303e+01,6.027930964e+01,1.248448633e+01,3.272473836e+00,4.669856010e+01,5.047514509e+01,4.395044915e+01,4.977835047e+01,3.673574866e+01,2.911123234e+01,4.312784000e+01,9.998960651e+01,6.823516767e+01,3.824999431e+01,1.187967528e+01,5.626227621e+01,9.269819643e+01,2.893104829e+00,2.049248930e+01,8.377113694e+01,2.725491937e+01,5.481151030e+01,2.185457011e+01,7.374571171e+01,7.417037923e+01,4.307192451e+01,7.620202093e+01,3.970003300e+01,8.851523560e+01,4.104060536e+00,5.260549207e+01,1.248298048e+00,5.481067827e+01,9.743233275e+01,1.860854031e+01,5.299992892e+01,6.099040712e+01,3.753908264e+01,2.668979889e+01,7.318399534e+01,3.931244939e+01,6.093275696e+01,9.579070142e+01,4.319802663e+01,7.326679048e+01,9.516415732e+01,2.170272503e+01
9.595959326e+01,5.885416697e+01,9.459465238e+01,4.714339060e+01,7.365198962e+01,9.914152271e+01,8.262574008e+01,2.576696979e+01,8.118966623e+01,9.876390352e+01,9.362298422e+01,7.387325866e+01,2.967672778e+01,2.582500885e+01,6.896034240e+01,4.019894069e+01,7.993567933e+01,5.199711759e+01,5.977197150e+01,8.018788927e+01,6.304173728e+01,9.179906212e+01,8.089591198e+01,1.653403624e+01,7.245196041e+01,7.204192052e+01,2.921629778e+01,9.235502263e+01,5.776367946e+01,3.046229271e+01,2.392169761e+00,7.021208741e+01,8.875860301e+01,5.074005136e+01,7.510957161e+01,4.000518203e+01,7.733758970e+01,6.348262559e+01,4.462018674e+01,4.204733861e+01,2.120670342e+00,6.831630582e+01,3.775870850e+00,4.151317507e+01,1.066794853e+01,5.781463141e+01,1.781081663e+01,2.890495043e+01,6.771305138e+01,2.542423585e+01,1.496037924e+01
8.891459553e+01,3.610709023e+01,1.283997728e+01,1.549249560e+01,8.721296910e+01,8.663341441e+01,8.377558868e+01,4.661569026e+00,1.650031072e+01,4.488103558e+01,3.728223151e+01,2.382694843e+01,8.683508447e+00,9.185260064e+01,9.157706405e+01,4.648701433e+01,5.022354528e+01,1.530225931e+01,2.826915470e+01,1.177158211e+01,5.428511030e+01,3.765656433e+01,9.738168942e+01,9.330918983e+01,5.885330920e+01,5.355144453e+01,5.623028818e+01,3.823178171e+01,1.336525118e+01,9.706335321e+01,7.576913276e+01,5.290599535e+01,2.226343767e+01,5.026255285e+01,1.287446122e+01,6.892895541e+01,4.629463798e+01,8.636166481e+01,7.256779181e+01,5.793111973e+01,1.439036254e+01,3.108846993e+01,1.178440671e+01,4.897147472e+01,3.631138122e+01,9.402656535e+01,6.717394904e+01,6.047450467e+01,4.027056768e+01,9.928110966e+01,5.118254689e+01
9.387355862e+01,8.684341646e+01,5.022265430e+01,6.691252499e+01,2.821991558e-02,4.251090913e+00,3.544370046e+01,6.545964391e+00,9.163448539e+01,4.630100157e+01,1.057986275e+01,7.436246025e+01,7.289646463e+01,8.504383803e+01,4.993779617e+00,5.182630072e+01,3.812543012e+01,3.089094380e+00,1.098445965e+01,5.605179805e+01,2.199969508e+01,1.787133956e+00,6.447634049e+01,6.865291087e+01,8.677190872e+01,8.164825071e+01,5.114440591e+01,7.064208975e+01,4.164308058e+01,6.862980824e+00,1.313066277e+01,2.567766247e+01,2.604705424e+01,3.538156663e+00,1.844141392e+01,9.075057313e+00,5.641986177e+01,1.102026170e+01,2.419070337e+01,4.860073659e+01,4.829765959e+01,2.133941735e+01,2.484838270e+01,8.186164895e+01,5.660449252e+01,6.285224244e+01,1.403130600e+01,2.408942446e+00,9.234951152e+01,7.906620345e+01,9.860890213e+01
1.813599656e+01,6.934741984e+01,3.361139850e+01,7.978606753e+01,6.529026249e+01,6.201774920e+01,7.384862434e+01,7.494604205e+00,2.119698024e+01,9.298443604e+01,5.044418667e+01,5.954203537e+01,4.812754752e+01,6.800747322e+01,8.375407936e+01,4.694871067e+01,5.404861367e+01,3.515724415e+01,2.498179192e+01,8.871927633e+01,8.588816012e+00,2.059076970e+01,6.798495517e+01,8.795638296e+01,6.872421096e+01,4.725899230e+01,8.414018244e+01,4.374139702e+01,2.900929745e+01,1.934858185e+00,2.334471703e+01,2.081488834e+01,9.959716915e+01,5.844743583e+01,3.619488758e+01,4.359649243e+01,5.264312776e+01,5.981979259e+01,4.512548766e+01,8.988520946e+00,3.664673183e+01,8.037927596e+01,5.043414028e+01,9.763048071e+01,7.005774486e+00,1.367648086e+01,2.837577589e+01,7.952819292e+00,7.716272529e+01,7.794728019e+01,4.762540137e+01
6.613626896e+01,3.224864676e+01,5.157913299e+01,3.956622051e+01,7.816445859e+01,1.379730204e+01,8.092420172e+01,6.103230587e+01,9.747878128e+01,2.002801037e+01,5.948446146e+01,1.572822673e+01,6.792956279e+00,1.702902391e+01,7.714622326e+01,7.013985025e+01,7.831634501e+01,5.393008987e+01,3.670359566e+01,7.960568743e+01,4.966906490e+01,4.716203095e+01,5.008756992e+01,4.975688332e+01,9.707406981e+01,8.763458327e+01,7.619733302e+01,7.630690921e+01,4.414917551e+00,9.629889547e+01,3.032127369e+00,3.884828586e+01,7.067242584e+01,8.319518293e+01,6.314620276e+01,4.023148324e+01,4.117807786e+01,5.484012560e+01,9.505251060e+01,5.665379071e+01,4.500478577e+01,5.798188113e+01,6.231394198e+01,8.555648201e+01,8.529702256e-01,9.228545412e+01,8.141818120e+01,7.045440797e+01,5.129992091e+01,2.800586045e+01,6.453042323e+01
9.075739817e+01,4.042598373e+01,4.251343195e+01,7.333356571e+01,3.704501471e+00,1.278236960e+01,3.658806546e+00,1.997017056e+00,7.669104798e+01,8.821612522e+01,1.298192488e+01,7.870723683e+01,3.691971003e+01,7.109302164e+01,2.572632734e+01,1.608087115e+01,1.010986283e+01,7.081839185e+01,9.682287809e+01,4.416409990e+01,5.695983213e+01,6.808490163e+01,6.206584382e+01,9.768105464e+01,5.669174134e+01,7.568204276e+00,7.572239630e+01,2.992784558e+01,6.612614314e+01,2.969113478e+01,8.376198515e+00,4.706995062e+01,3.375101834e+01,6.256076430e+01,8.103528501e+01,9.131076997e+00,6.912652692e+01,7.343012896e+00,8.340542075e+01,1.658208372e-01,6.805195595e+01,6.060831536e+01,2.239899590e+01,8.651241446e+01,8.803796511e+00,7.955823978e+01,8.215660189e+01,3.985603007e+01,9.103677210e+01,3.027565486e+01,4.737109275e+01
6.714244423e+01,5.929667699e+01,2.033409885e+01,4.158856916e+00,9.592975896e+01,2.420210183e+01,1.841793472e+01,5.779987102e+01,9.935927666e+01,6.861817243e+01,7.254626640e+01,3.507978352e+01,2.679776172e+00,9.375092565e+01,8.334089243e+01,2.091012243e+01,7.087467395e+00,4.801152286e+01,2.119210297e+01,9.743081543e+00,5.919681876e+01,7.250939084e+01,1.323766593e+01,5.232196226e+01,3.140567284e+01,5.699397791e+01,8.354225175e+01,6.526865960e+01,6.952678237e+01,8.554956342e+00,1.761941164e+01,4.730959743e+00,6.670810415e+01,6.784825267e+01,9.432322653e+01,6.003654729e+01,9.417524852e+01,8.003635637e+01,5.559213778e+01,7.516651109e+01,3.343299289e+01,3.511530288e+01,9.652969241e+01,8.146628933e+01,4.801487489e+01,5.352017880e+01,8.822022417e+01,3.948492555e+01,7.071542828e+01,3.558599278e+01,7.912408104e+01
5.458999795e+01,9.985886145e+01,3.335665476e+01,3.114027264e+00,1.106570219e+01,5.069593406e+01,2.134214191e+01,5.540237893e+01,6.713570776e+01,8.230756682e+01,9.166778759e+01,3.200217847e+01,6.108822024e+01,4.374101532e+00,7.048098552e+01,4.201076131e+01,1.185792467e+01,7.480122433e+01,5.425602589e+01,3.153833741e+01,7.450561572e+01,8.935107280e+01,1.098570813e+01,7.228875977e+01,4.201218082e+01,7.991864547e+01,8.444758435e+01,4.125960465e+01,4.238488278e+01,1.169458106e+01,7.670973044e+01,6.533848464e+01,4.061171390e+01,4.473826706e+01,3.152156220e+01,7.673711235e+00,6.166348506e+01,5.217758315e+01,3.710546937e+00,1.189399702e+01,8.255149980e+01,5.031753658e+00,3.540858341e+01,2.609532657e+01,1.193508315e+01,6.215211350e+01,3.896515876e+01,6.030715125e+01,7.685604686e+01,6.986349483e+01,5.507502547e+01
