v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33
9.864529352e+01,8.272847553e+01,1.875860564e+01,8.151945667e+01,2.740422323e+01,1.257857816e+01,8.292092013e+01,1.535464330e+01,6.315780262e+01,1.255058274e+01,8.021299023e+01,9.352245386e+01,4.302311808e+01,9.377242267e+01,2.181643841e+01,8.387215570e+01,6.550291361e+01,9.851449806e+01,1.470188714e+01,9.887930954e+01,2.417624204e+01,4.235971527e+01,1.821884593e+01,6.768648818e+01,6.682742198e+00,5.352662197e+01,6.367876605e+01,8.809358232e+01,7.224394810e+00,6.906335804e+01,9.032293963e+01,4.393273987e+01,1.693014731e+01
5.970904359e+01,8.236817467e+01,3.369148680e+01,1.975934526e+01,7.000453217e+01,2.777739381e+01,1.098918541e+01,9.679256066e+01,2.645690218e+01,7.451895718e+00,2.088387989e+01,3.306784779e+01,6.106718481e+00,6.494597779e+01,7.408590350e+01,5.844961605e+01,6.776389837e+01,8.163080413e+01,1.567494986e+01,5.253081574e+01,5.375859544e+01,1.731274524e+01,7.504659680e+01,6.437470088e+01,2.399085910e+01,8.288657101e+01,2.482506390e+01,6.376206972e+01,3.204067486e+01,3.110886008e+01,9.711854180e+01,7.726017731e+01,5.041396169e+01
6.635200142e+01,4.031269288e+01,4.669547609e+00,5.805540627e+01,8.032984214e+00,2.766301096e+01,2.753627850e+01,4.590749205e+01,5.247319994e+01,7.879878987e+01,9.387066078e+01,1.493600451e+01,5.089432082e+01,4.313609529e+01,2.877452990e+01,3.128780971e+01,9.499319216e+01,4.634340784e+01,2.401193718e+01,6.314472234e+01,6.429258080e+01,6.190156764e+01,7.890233828e+01,3.137851094e+01,3.856436223e+01,4.395459892e+00,8.911675191e+01,1.947453601e+01,2.892154669e+01,1.620646063e+01,6.170067801e+01,6.561236451e+01,6.485903637e+01
1.874489084e+01,1.292884745e+01,4.428432186e+01,8.341520494e+00,5.562392244e+01,7.790972862e+01,6.431017007e+01,4.804703402e+01,7.473957792e+01,6.222878123e+01,5.537152461e+01,6.219114595e+01,8.603590385e+01,8.197809363e+01,4.015787054e+01,3.286426432e+01,2.206320278e+01,3.394988215e+01,9.775936331e+01,7.440372763e+01,3.822801097e+01,7.066912752e+01,8.907358689e+01,9.225250259e+01,1.312248580e+01,3.769650881e+01,7.006326708e-01,6.164146844e+01,1.561892028e+01,5.149564793e+01,2.314593679e+00,5.995256647e+01,3.890876214e+01
5.507998497e+01,5.394879951e+00,9.702113864e+01,8.663429639e+00,7.651370430e+01,3.567917740e+01,1.648940870e+01,8.349387116e+01,4.414007625e+01,4.674603950e+01,3.024691054e+01,5.311459994e+01,7.817015883e+01,5.886346120e+01,6.292323094e+01,3.943512665e+01,1.724005173e+01,5.277687903e+01,4.632787682e+01,6.279605867e+01,9.478251469e+01,2.564036803e+01,8.922737880e+01,1.452202655e+01,7.357227736e+01,6.519203744e+01,1.591373081e+01,5.300504393e+01,4.089399847e+01,6.204310632e+01,7.436005049e+01,1.711034978e+00,8.558490427e+01
7.093234555e+01,6.601405385e+01,4.127047626e+01,5.139374306e+01,1.765956059e+01,4.590355391e+01,1.909288165e+01,7.026888758e+01,7.424946180e+01,6.495137279e+01,1.733554019e+00,3.874208949e+01,9.817260143e+01,1.781403040e+01,4.483801902e+01,8.743223919e+01,5.243885797e+01,1.519719602e+01,9.557319569e+01,7.242898933e+01,7.476369357e+01,1.587260236e+01,5.906914183e+01,9.306465807e+01,4.104759725e+01,5.666374614e+01,9.503629829e+01,9.469149551e+01,1.645502851e+01,4.725775928e+01,6.774065860e+01,7.655089703e+01,7.740647714e+01
4.609498852e+01,6.936431421e+01,7.750413912e+01,2.190317454e+01,4.234681004e+01,1.557735606e+01,6.838414295e+01,2.840708766e+01,4.809236406e+01,6.067121968e+01,7.876739610e+00,2.338372296e+01,9.117710189e+01,3.916579627e+01,7.371176071e+01,2.551058548e+01,1.504952261e+01,8.369488928e+01,5.456367418e+01,6.277775422e+00,8.834757784e+01,5.523178794e+01,8.988497028e+01,9.217477398e+01,3.502065837e+01,1.652309344e+01,8.292755619e+01,7.583999864e+01,9.663045794e+01,3.934199198e+01,7.545298379e+01,6.488679199e+01,4.298126215e+01
1.025899464e+00,6.901980050e+01,9.750003264e+01,2.221962173e+01,4.063818225e+01,3.534753756e+00,3.002484196e+01,7.179220424e+01,5.412448237e+00,6.541824031e+01,1.243873072e+01,3.033610717e+00,9.153101195e+01,3.003497849e+01,4.161862933e+01,2.836785666e+01,9.425465849e+01,2.688402198e+01,3.904848592e+01,1.774348123e+01,3.059514106e+00,2.539609391e+01,1.695181174e+01,7.700305455e+01,7.408894570e+01,4.325259180e+01,5.714304945e+01,4.233160856e+01,9.896154912e+01,4.550987232e+01,7.669449220e+01,2.349988758e+01,9.634832361e+01
7.995806318e+01,2.795370524e+01,4.497815599e+01,3.690759264e+00,5.984483348e+01,1.827614363e+01,6.234455677e+01,8.992536864e+00,3.700825893e+01,6.557543335e+01,3.037175476e+01,5.424839307e+01,6.720122807e+01,7.251989566e+01,7.211181013e+01,9.577571275e+01,5.732747373e+01,4.605335675e+01,7.553125375e+01,1.146608778e+01,9.534302032e+01,2.467802350e+01,5.530886816e+01,4.792023650e+01,3.292550431e+00,8.036893436e+01,1.298634519e+01,8.396388589e+01,4.479665843e+01,2.633654749e+01,6.647519947e+01,6.750320220e+01,2.357833377e+01
8.025938701e+01,1.404798905e+01,7.257732462e+01,1.785720879e+01,3.090520049e+01,1.883861093e+01,1.862300665e+01,7.702635414e+01,5.456881150e+01,6.609658443e+01,7.892107244e+01,5.181953005e+01,7.522032325e+01,3.365493920e+01,2.020308734e+01,2.780638581e+00,4.285525739e+01,5.584418853e+01,1.828463240e+01,4.051185844e+01,4.647408151e+01,7.473801799e+01,1.118214763e+01,3.622903309e+01,6.440574402e+01,3.156514423e+01,1.360821451e+01,3.291533277e+01,1.655327819e+01,4.093030008e+01,7.171540791e+00,3.960155936e+01,5.763589801e+01
5.566906418e+01,4.431277287e+01,7.039528441e+01,8.030567702e+00,8.151364779e+01,2.569429890e+01,7.684349226e+01,4.019002419e+00,8.004860001e+00,5.730511511e+01,5.053768865e+01,7.698522350e+01,2.567779302e+01,6.783754568e+01,2.484024664e+01,9.107395361e+01,3.681501278e+01,6.145656961e+01,8.041926417e+01,9.552720651e+01,8.135892288e+01,4.558997519e+01,8.634349340e+01,4.326165533e+01,8.831430262e+01,7.273159885e+01,2.727694112e+01,1.173700540e+01,6.895379102e+01,9.652624408e+01,7.110278045e+01,7.077174332e+01,2.325720749e+00
2.527234998e+01,1.992638955e+01,5.131288476e+01,5.436545000e+01,5.549079340e+01,2.433421198e+01,1.872643968e+01,4.005183169e-01,3.697468111e+01,4.409141062e+01,5.524273809e-01,6.655012906e+01,8.118265717e+01,1.909195331e+01,3.187628064e+01,6.875272771e+01,9.249832001e+01,4.844625973e+01,8.142036062e+01,7.329297343e+01,2.243470126e+01,6.881660709e+01,3.560961945e+01,4.750767675e+01,1.687785492e+01,7.455199605e+00,2.046719240e+01,3.802576321e+01,2.287269253e+01,2.017908558e+01,5.857938974e+01,3.242469366e+01,5.460984694e+01
7.526444806e+01,3.385155136e+01,5.111545933e+01,7.207520541e+01,7.806872707e+01,6.722927625e+01,7.784493161e+01,6.205755003e+01,1.365220334e+01,4.176109521e+01,9.977519209e+01,9.409035469e+00,1.341766053e+01,8.164016309e+01,1.616655053e+01,3.397809043e+01,9.670655579e+01,6.709986956e+01,2.997153490e+01,8.562142948e+01,7.245668118e+01,9.479919580e+01,7.122222824e+01,2.600016315e+01,8.579989119e+01,5.475441458e+01,3.509961157e+01,9.720791720e+01,1.195554653e+01,5.700735320e+01,5.386208859e+01,2.045717137e+01,6.396477655e+01
5.260026138e+00,4.554687608e+01,7.345269122e+01,7.004066203e+01,5.491316092e+01,4.543761354e+01,5.719681872e+01,6.616644186e+00,5.469882326e+01,7.822243721e+00,2.680715718e+01,5.758598984e+01,7.992088970e+01,4.447897189e+01,6.514511829e+01,3.333775525e+00,1.312439067e+00,9.232643734e+01,2.632441978e+01,7.432396854e+00,9.785505110e+01,2.244933844e+01,7.298468217e+01,4.263299329e+01,8.405956781e+01,7.752280384e+01,2.237811480e+01,3.835422667e+01,8.642199388e+01,3.135311178e+01,4.984848343e+01,8.526257381e+01,7.593595477e+01
5.834924979e+00,6.722969860e+01,1.261906688e+01,9.913773421e+01,1.459164744e+01,9.893430534e+01,7.165204726e+01,3.502076204e+01,2.060805993e+01,3.923763106e+01,4.031936550e+01,8.328163198e+01,5.287319221e+00,6.204161442e+01,8.969491048e+01,8.034570783e+01,8.033625718e+01,2.523033407e+01,7.875354047e+01,5.725637448e+01,5.430100963e+01,9.807566118e+01,2.670108732e+01,2.292465462e+01,1.774960327e+01,7.357802238e+01,1.070338784e+01,3.532299537e+01,6.033312802e+01,6.252863732e+01,2.241474504e+01,4.233618236e+01,3.103540325e+01
8.667137735e+01,5.428553822e+01,2.885497868e+01,3.499094846e+01,4.655105333e+01,4.753836480e+01,3.642447871e+00,5.656917870e+01,2.138733261e+01,4.449447498e+00,8.574719694e+01,8.423387328e+01,2.805941824e+00,7.934770591e+01,8.874041538e+01,2.424165033e+01,9.644307110e+01,1.761487618e+01,3.094633940e+01,3.692296734e+01,5.141256630e+01,9.461080628e+01,6.614016105e+01,2.446345500e+01,7.304956067e+01,2.220057467e+01,3.370235434e+01,3.603557904e+01,9.729929623e+01,1.599652232e+01,5.274989705e+01,5.412100167e+01,6.268845294e+01
4.788438291e+01,7.879133619e+01,1.297944266e+01,2.759256323e+00,1.153667159e+01,7.753393250e+01,5.207978202e+01,1.129097393e+01,3.056631586e+01,7.673401909e+01,1.993465604e+01,2.438666004e+01,6.929744676e+01,9.894487323e+01,9.289763590e+01,4.328066370e+01,6.000549233e+01,4.113791016e+01,4.405294275e+01,9.402127367e+01,2.400358395e+01,3.882493106e+01,5.745637359e-01,3.375589657e+01,6.015816774e+01,6.712815393e+01,9.520650997e+01,9.039619313e+01,6.792066835e+00,4.256645459e+01,9.404754367e+00,2.420445462e+01,1.134750081e+00
8.050338119e+01,1.155277061e+00,1.691934105e+01,1.297845221e+01,3.869139797e+01,6.645893879e+01,7.926166835e+01,9.175116494e+01,5.175739482e+01,8.953318000e+01,1.815733533e+01,8.316547389e+01,4.738856396e+01,3.108912017e+01,7.487452288e+01,1.446074245e+01,2.908125941e+01,1.753256743e+01,1.294210576e+01,2.042205876e+01,6.527703411e+01,4.781608196e+00,1.184456067e+01,5.261460259e+01,4.827638795e+01,7.917140823e+01,5.454685268e+01,3.946231340e+01,6.187076108e+00,4.945095808e+01,4.957858427e-01,8.748907673e+01,4.190201537e+01
8.535201943e+01,2.152866474e+01,9.795081578e+01,4.320164771e+01,1.938180539e+01,6.392978522e+00,9.910042261e+00,9.833054821e+01,1.459279860e+01,6.705894792e+01,5.175149259e+01,5.835038001e+01,5.306196475e+00,4.704757376e+01,1.329420298e+01,4.239838829e+01,7.889469630e+01,1.008812636e+01,7.140876890e+01,8.902547613e+01,4.816585468e+01,7.955706551e+01,5.519184184e+01,5.557516869e+01,7.665054728e+01,2.582068717e+01,8.973106870e+01,9.149054779e+01,7.383135590e+01,6.967740714e+01,2.887662392e+01,5.252125791e+01,4.060268948e+01
6.938181965e+00,1.164593036e+01,2.860224871e+01,3.914398742e+01,3.448437508e+01,1.110192687e+01,5.098422538e+01,7.595789866e+00,9.974565698e+01,1.530580619e+01,2.438560953e+01,3.136092743e+01,7.270284941e+01,2.600308043e+01,5.703197814e+01,6.525001989e+01,1.713731141e+00,3.928006142e+01,8.848631202e+01,7.861871908e+01,8.108886186e+01,8.416522566e+01,9.259016664e+00,7.436190439e+01,7.794126121e+01,5.878448816e+01,7.227667809e+01,8.980228599e+01,6.531881154e+01,9.830447686e+01,7.346639490e+01,3.686002518e+01,5.924848805e+01
3.303037424e+01,7.641160275e+01,8.831852830e+01,8.291768935e+01,4.667145566e+01,1.318010180e+01,3.320224120e+01,4.338528849e+01,6.039013424e+01,4.079585300e+01,2.578056287e+01,5.327922404e+01,5.122018660e+01,1.715394516e+01,2.159684193e+01,6.693235803e+01,6.769868634e+01,2.136415520e+01,7.893754565e+01,5.508680082e+01,2.678374942e+01,9.371225215e+01,3.907589543e+01,6.468103956e+01,3.313903737e+00,6.324930234e+00,5.303662046e+01,7.348245223e+01,3.894564553e+01,9.851880488e+00,5.117579724e+01,1.663465588e+01,6.505212105e+01
9.873002671e+00,8.758021331e+01,7.722631562e+01,9.595838483e+01,1.306617106e+01,3.434470357e+01,6.449675980e+01,6.520760478e+01,6.428844469e+01,8.880550392e+00,9.932002369e+01,2.449884743e+01,4.728359202e+01,5.928678070e+01,2.414327410e+01,4.774491293e+00,6.827862116e+01,2.416936279e+01,3.390270257e-02,9.319870224e+01,3.346628747e+01,3.531210075e-01,7.236042269e+01,2.684143361e+01,1.479979488e+01,2.977593834e+01,5.386850815e+01,8.162070700e+01,3.857057678e+01,7.925935575e+01,3.315234883e+00,9.157398967e+00,2.202306207e+00
2.135392057e+00,1.269018301e+01,3.749621198e+01,4.390960959e+01,1.258895662e+01,2.967095587e+01,4.994755962e+01,9.812720897e+01,7.540337397e+01,1.462113253e+01,1.809678201e+01,3.473446623e+01,8.807384985e+01,5.076315641e+01,1.052781911e+00,5.112133665e+01,2.456961824e+01,7.183562890e+01,3.554902338e+01,3.744441979e+01,2.081316081e+01,5.584888908e+01,6.076519707e+01,7.566175910e+01,3.484435265e+01,3.744182931e+01,2.977343544e+01,4.978124641e+01,5.618655395e+01,9.749151886e+01,9.776820685e+01,2.056469635e+01,1.991066489e-01
5.867135050e+01,7.882092541e+01,8.661779738e+01,2.213133062e-01,8.146124821e+01,7.375281947e+01,1.472353768e+01,9.326146143e+01,8.065708730e+01,9.537497893e+00,7.386969028e+00,3.493379233e+01,2.616568526e+01,8.805053501e+01,9.987664465e+01,6.863948406e+00,6.483795336e+01,5.867471842e+01,9.885905271e+01,7.233059155e+01,7.009798173e+01,5.938753441e+01,2.905236026e+01,3.486566517e+01,7.805417830e+01,6.475262703e+01,9.715858308e+01,3.458012861e+01,8.795955893e+01,9.826259774e+01,3.420731414e+01,6.879856459e+01,5.446953570e+01
7.720910551e+01,6.785250441e+01,6.557155141e+01,8.030681814e+01,5.928337229e+01,5.503202938e+01,8.076880165e+01,9.240520223e+01,7.715334206e+01,9.392896377e+00,7.387902040e+01,7.744313674e+01,9.909875837e+01,6.239491174e+01,8.959163113e+01,7.172976110e+01,5.678043728e+01,2.567564990e+01,8.819264140e+01,3.812944254e+01,5.300839820e+01,9.663292431e+01,3.403910466e+01,2.309289075e+01,8.705452870e+01,1.839484125e+01,1.759361242e+01,7.650200530e+01,5.175475413e+01,7.537601772e+01,7.838973938e+01,2.436934458e+01,1.959175623e+01
3.884251973e+01,9.477166882e+01,7.312732688e+01,3.423314504e+01,3.202423727e+01,1.031823734e+01,3.875312364e+01,5.582002689e+01,8.892655124e+01,1.788893074e+00,1.228993735e+01,9.394449762e+01,6.835976855e+01,3.585902663e+01,6.042960622e+01,1.853405252e+01,7.052517594e+01,6.053075455e+01,7.824918772e+01,5.547478435e+01,9.067589349e+01,6.899412425e+01,2.376465632e+01,2.630597905e+01,9.916819211e+01,3.852398193e+01,6.429856886e+01,5.104456758e+01,2.814068378e+01,9.138949929e+01,3.717091716e+01,4.129102551e+01,8.399984084e+01
4.218405713e+01,3.849165904e+01,2.273653988e+00,2.451277756e+01,3.221904571e+01,9.791955697e+01,3.799483856e+01,7.362538928e+01,8.190302365e+01,4.137443281e+01,7.203909451e+01,9.867914709e+01,8.218711435e+01,6.305751399e+01,3.112736174e+01,5.803679563e+01,8.175586049e+01,1.326775970e+01,6.091389965e+01,2.526363873e+00,6.541064787e+01,8.318807665e+01,7.332756557e+01,2.027718313e+01,9.132614002e+01,8.883920048e+01,5.405023150e+00,6.711021540e+01,9.101061449e+01,1.582111890e+01,8.317396349e+01,3.942187085e+01,7.077703031e+01
5.480611118e-01,6.687606906e+01,7.168813234e+01,1.022407221e+01,2.660480147e+01,9.758290637e+01,3.725034252e+01,3.904897737e+01,2.885625027e+01,1.318243415e+01,9.639732400e+01,8.910112159e+01,2.940847446e+01,2.034352366e+01,8.036982847e+01,9.481851804e+01,7.414242948e+01,3.157519666e+01,1.481842891e+01,9.846440053e+01,8.532871210e+01,7.851336998e+01,6.146444110e+01,1.705096995e+01,4.332099342e+01,9.741567114e+01,7.421571686e+01,2.746862926e+01,2.222209582e+01,4.530682819e+01,9.577181880e+01,8.115899672e+01,2.044239431e+01
7.001877546e+01,5.522659108e+01,9.482878299e+01,2.237615778e+01,7.052395270e+01,5.126241374e+01,1.844641179e+01,8.712824214e+01,1.655928032e+01,4.955748488e+01,6.927860340e+01,6.112643732e+01,4.450823914e+01,6.057330700e+01,3.341305509e+01,3.923038518e+01,9.609995982e+01,3.702263392e+01,5.375387445e+01,1.550438266e+01,4.909160554e+01,1.966662613e+00,9.482379843e+01,1.924976713e+01,5.360679261e+01,5.748148564e+01,6.211384617e+01,9.914737853e+01,1.534986842e+01,8.750542187e+01,9.744593026e+01,2.555979605e+01,8.571460195e+01
2.145774971e+01,4.478335514e+01,8.512653187e+01,1.429450988e+00,2.711352243e+01,4.256269582e+01,1.437237159e+01,1.657564264e+01,4.625425966e+01,2.097298820e+01,4.917964148e+01,1.868446905e+01,2.555398149e+01,7.575250841e+01,1.947703461e+01,8.862120408e+01,4.840820073e+01,4.515597961e+01,7.601219153e+01,4.847439106e+01,9.156908990e+01,2.438536150e+01,5.502289920e+01,4.875264850e+01,9.634941588e+01,9.891068852e+01,9.217628421e+01,2.886961090e+00,5.858866596e+00,7.606878213e+01,8.298664955e+01,6.413129848e+01,6.225103546e+01
6.982051218e+01,9.402679985e+01,7.117885023e+01,2.332857201e+01,9.932860952e+01,4.824787918e+01,7.536789059e+01,2.401196463e+01,1.107754506e+01,2.047203320e+01,8.005841215e+01,7.362316509e+01,6.259331003e+01,3.136519627e+01,9.627882388e+01,7.505652682e+01,8.481821559e+01,7.366129803e+01,6.329361447e+01,6.377429551e+01,6.062295638e+00,9.995597328e+00,4.506469900e+01,2.861117732e+01,5.340842710e+01,3.284929350e+01,8.839290053e+01,9.572145195e+01,5.659397522e+01,6.526615854e+01,2.850891195e+01,1.722897797e+01,2.835063608e+01
9.080169833e+01,7.846566222e+01,9.358381198e+01,6.360113778e-01,1.704723334e+01,7.157488749e+00,6.034439690e+01,5.611408819e+01,4.603414784e+00,9.850152592e+01,9.656464669e+01,9.642634066e+01,8.675676979e+01,5.956963926e+01,6.174437406e+01,3.828002137e+01,4.146557612e+01,7.335880145e+01,3.158529321e+01,7.488441492e+01,4.423062842e+01,1.720001143e+01,1.549187565e+01,3.753521840e+01,9.370329618e+01,5.928803801e+01,6.681901538e+01,7.773941600e+01,1.593588040e+01,5.007767368e+01,8.057653790e+00,8.293097893e+01,2.634514696e+01
8.110707899e+01,6.923876549e+01,6.958287137e+01,3.505303047e+01,1.406430208e+01,2.438325694e+00,7.081219683e+01,2.916953479e+01,9.171232376e+01,1.614752603e+01,4.857799804e+00,9.465858701e+01,5.328875430e+01,4.498150841e+01,7.673782326e+01,5.349282555e+01,6.414339019e+01,1.742942662e-02,6.935354575e+01,5.946923345e+01,9.910332028e+01,7.551975776e+01,3.658172230e+01,6.049749371e+01,4.187654268e+01,4.498412046e+01,5.372241458e+01,1.282739252e+01,5.643978864e+01,6.925472520e+01,4.465679133e+00,7.230807670e+01,3.886700881e+01
8.145573473e+01,7.716868875e+01,1.619212468e+01,7.263420733e+01,1.687588182e+01,9.865470651e+01,4.688536726e+01,7.778325264e+01,5.919865254e+01,7.612631502e-01,1.632720279e+00,5.876618595e+00,6.947926820e+01,8.947520423e+01,9.467731397e+00,3.154566629e+01,6.197399615e+01,7.413259444e+01,6.640713921e+00,6.526765755e+01,4.117155695e+01,7.021653008e+01,7.543017794e+01,8.142041355e+01,4.914609381e+01,9.056385666e+01,7.892448732e+01,8.273363702e+01,9.094294285e+01,4.797578666e+01,4.701611334e+01,1.712707785e+01,3.642893506e+01
8.541214482e+01,4.991100064e+01,8.988324669e+01,1.837613125e+01,2.392484336e+00,8.451348186e+01,1.727166520e+01,1.884962349e+01,6.500228167e+01,2.261711239e+01,5.932452022e+01,3.111423682e-02,7.188118618e+01,1.672929839e+01,8.486613339e+01,9.627432332e+01,2.741196840e+01,4.713444200e+01,4.361009971e+01,8.167157695e+01,2.517656975e+01,2.959548680e+01,2.406756853e+00,3.064584749e+01,4.199459789e+01,7.423129100e+01,1.785473894e+01,4.871893863e+01,5.144234675e+01,8.997444238e+01,1.425322659e+00,5.012094065e+01,9.351073051e+01
2.447505941e+01,4.073026200e+00,3.865866326e+01,4.794215215e+01,9.547548473e+01,4.730115887e+01,6.897060056e+01,5.476578832e+01,1.207631848e+01,2.671859683e+01,5.007383667e+01,8.551430248e+01,5.290457707e+01,9.822705442e+01,1.784152298e+01,6.889233437e+01,6.452150067e+01,7.008526750e+01,6.887139643e+01,4.729285923e+01,1.893927953e+01,1.460368757e+01,9.926004489e+01,3.850929939e+01,5.352914912e+01,6.929035749e+01,7.626316473e+01,4.211899347e+01,4.917060415e+01,3.585376046e+01,6.650576688e+01,9.867353262e+01,6.479467132e+01
4.342784002e+01,6.408934544e+01,9.601887129e+01,6.255939278e+00,6.761127168e+01,6.267847899e+01,6.179005284e+01,6.631799842e+01,2.983094974e+01,1.746600412e+01,9.919257342e+01,7.472490650e+01,1.693917229e+01,6.734162315e+01,1.201381875e+00,9.811292175e+01,4.872537042e+01,9.165436844e+01,2.783090445e+01,2.799877337e+01,1.762319703e+01,2.428286138e+01,4.775465293e+01,9.917643092e+01,8.464361511e+00,9.012993696e+01,3.267182953e+01,6.854170056e+01,4.374307481e+01,2.567068332e+01,4.948907891e+01,7.572928482e+01,6.370630422e+01
6.191154832e+01,8.358225420e+00,7.357104020e-01,8.258761354e+01,3.036199996e+01,3.377514209e+01,3.439214864e+01,4.098703686e+01,9.031448130e+01,9.717436792e+01,6.642837936e+01,8.763871908e+01,4.646516915e+01,2.470929123e+01,4.397172025e+00,7.048370179e+01,3.955058240e+01,3.710951055e+01,1.172427775e+01,8.789520857e+01,7.765284282e+01,6.786567840e+01,9.614246283e+01,7.283028373e+01,4.601575846e+01,8.011442528e+01,7.414973855e+01,5.731511571e+01,1.118432007e+01,8.082322623e+01,1.455283933e+01,1.193230863e+01,2.861010624e+01
4.633711386e+01,6.367697582e+01,9.016335634e+01,8.093959433e+01,7.749028758e+01,4.872321335e+00,3.830708073e+01,4.413026096e+01,8.841808348e+01,5.466481340e+01,7.130812736e+01,1.280487946e+01,1.324544604e+01,3.562588359e+01,2.135620687e+01,9.847209410e+00,7.286039856e+01,4.195280006e+01,8.094310235e+01,6.688217548e+01,6.741183735e+01,6.539582542e+01,3.515157989e+01,6.264919275e+00,4.357640179e+01,3.478015000e+01,8.524200495e+01,9.354445799e+01,9.435505819e+01,2.263542563e+01,8.007347971e+01,2.326462687e+01,8.611770055e+01
