v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50
2.395448297e+00,5.986130636e+01,9.727206164e+01,8.682633882e+01,3.059090063e+01,3.311442740e+01,5.404427958e+01,2.332446640e+01,4.321948451e+01,9.375832363e+01,8.068213605e+01,7.532782239e+01,9.359937391e+01,9.212777488e+01,6.683095052e+01,9.219545344e+01,5.228965235e+01,7.069453219e+01,3.541588962e+01,4.401542270e+01,3.809183088e+01,8.047041770e+01,9.983447029e+01,8.726942075e+01,6.007537940e+01,4.001101144e+01,6.374981542e+01,1.334620344e+01,5.713924168e-01,5.313146104e+01,6.009868795e+01,4.310123160e+01,7.771989696e+01,7.307425332e+01,6.408079804e+01,5.916556523e+01,3.191183829e+01,8.435975558e+01,3.104303269e+01,7.527805365e+01,9.597240984e+01,5.989764096e+01,7.934149444e+01,8.596614831e+01,7.693315155e+01,7.312753125e+01,8.060682874e+01,1.287260416e+01,1.095705468e+01,6.060267030e+00
7.067304073e+01,9.865736326e+01,4.771299768e+01,6.666399462e+01,6.490420627e+01,3.587557168e+01,6.839436167e+01,2.961647538e+01,8.261720942e+01,2.408820770e+01,4.469964486e+01,4.154277389e+01,2.868642511e+01,8.435776269e+01,3.992765379e+01,4.409157077e+01,4.028634797e+01,7.315282638e+01,9.107239339e+01,6.640059798e+01,9.939104593e+01,3.113272639e+00,7.057815914e-01,7.700209268e+01,6.966133570e+01,5.715772736e+01,4.644342159e+01,6.059828702e+01,7.603835485e+01,4.181549674e+01,1.030507559e+01,2.423608240e+01,5.263769145e+01,1.253740708e+01,5.816185830e+01,4.133078488e+01,4.416206358e+01,1.218729515e-01,2.801402673e+01,2.400187001e+01,6.573913114e+01,8.924900128e+01,9.298855458e+01,4.092186173e+01,1.562756425e+01,6.909309515e+01,8.588123145e+01,2.522247079e+01,7.990782546e+01,3.197023605e+01
8.745585829e+01,6.294773997e+01,4.080489466e+01,4.323575763e+01,2.566265656e+01,2.277603909e+00,7.311614105e+01,5.166841428e+01,5.942897908e+01,2.118712045e+01,5.262490357e+01,7.360062774e+01,6.283010653e+01,2.906583688e+00,8.594639275e+01,3.121367664e+01,4.114200061e+01,8.387527501e+01,8.753990024e+01,6.157193827e+01,9.804907178e+01,8.522076998e+01,6.468944226e+01,2.587495234e+01,6.897336536e+01,8.467726295e+01,3.253182432e+01,1.182758856e+01,4.266229633e+01,8.011640701e+01,3.437594192e+01,8.206804598e+01,3.939023627e+01,7.237024415e+01,4.265363533e+00,6.657266994e+01,7.060863360e+01,1.646219173e+01,6.840196720e+01,4.955248727e+01,5.879926562e+01,5.632454099e+00,1.054283041e+01,5.309202291e+01,1.457712662e+01,7.010941381e+01,1.099886457e+01,2.444986851e+00,3.521829128e+01,1.150216300e+00
3.128834789e+00,6.260255274e+01,3.927209461e+01,6.878618648e+01,7.774911628e+01,6.770218085e+01,8.814539115e+01,2.807425888e+01,1.775549494e+01,7.975105940e+01,9.009489889e+01,1.996994817e+01,8.647945427e+01,7.560575283e+01,4.748160410e+01,7.324510390e+01,5.183432841e+01,9.944844720e+01,4.678853679e+01,3.327756654e+01,3.585306130e+01,3.349720866e+01,8.523317702e+00,7.991704197e+01,2.338148284e+01,1.714842337e+01,7.393851814e+01,8.077262340e+01,9.867248100e+01,1.826691563e+01,5.575588988e+01,4.266650952e+01,8.108974067e+00,9.114942798e+01,9.460647900e+01,2.506892719e+01,6.753298803e+01,5.765376884e+01,5.054145794e+01,9.531542843e+00,8.617227632e+01,5.240769592e+01,3.082832414e+01,9.118522009e+01,7.645357472e+01,7.511147832e+01,2.100857017e+01,8.562725179e+01,8.403270448e+01,4.866943382e+01
3.321265125e+01,4.778494393e+01,8.782417459e+01,6.477093757e+01,6.712178256e+01,6.275362803e+01,9.399201323e+01,6.128563592e+01,3.607620264e+01,9.529136609e+01,5.638594918e+01,6.490802930e+01,1.317944112e+01,2.829974771e+01,7.133326935e+01,3.643359562e+01,3.683039705e+01,9.073248205e+01,1.089277726e+01,5.818424957e+01,9.957696344e+00,3.728714942e+01,4.291961424e+01,7.091626479e+01,7.474358638e+01,2.582737094e+01,8.133950624e+01,2.764506703e+01,2.834082681e+01,4.679757941e+01,4.498877496e+01,9.499874838e+01,5.400345691e+01,2.133820964e+01,2.340672990e+01,4.426127982e+01,2.829691546e+01,6.353285052e+01,2.930787512e+00,1.107464042e+00,4.463137875e+01,1.611844672e+01,4.519956036e+01,3.423631533e+00,4.897552205e+01,6.373089818e+01,7.721804241e+01,5.662645358e+01,7.335387644e+01,4.296404059e+01
6.396277316e+01,7.027905376e+01,7.243670005e+01,1.504041661e+01,7.130224433e+01,2.524783895e+01,9.889798282e+01,6.997155567e+01,7.298879167e+01,8.992803720e+01,7.382663663e+01,2.015760427e+01,9.032604758e+01,4.022114199e+01,3.685171095e+01,5.102015776e+00,5.196609806e+01,3.413810533e-01,7.152916665e+01,1.691733769e+01,5.680834053e+01,7.400750269e+01,7.187831226e+01,8.350004386e+01,3.793613146e+01,1.197992801e+01,3.819121809e+01,4.159827282e+01,9.596995870e+01,4.835285969e+01,2.435990171e+01,3.387947621e+01,2.012313708e+01,4.278259673e+01,1.527552739e+01,6.765276613e+01,3.870277378e+01,5.313351476e+01,1.092127116e+01,4.714379220e+01,8.489104848e+01,2.346771355e+01,2.500856562e+01,2.966730261e+01,9.102311918e+01,8.772118497e+01,2.932820067e+01,3.509873328e+01,1.212995697e+01,2.149029882e+01
2.699621781e+01,2.687196924e+01,6.554082633e+01,5.149613293e+01,1.944303539e+01,4.993863220e+01,2.440635948e+01,5.735032324e+00,7.715281227e+01,6.622466054e+01,2.035696600e+01,3.248404834e+01,9.843101175e+01,9.769404113e+01,3.946350990e+01,9.049646153e+00,3.174583924e+01,9.504598806e+01,2.131769351e+01,2.805777797e+01,3.345226314e+01,5.837323118e+01,9.396620536e+01,2.256635175e+01,4.281713343e+01,6.370353130e+01,1.467748294e+01,2.755261969e+01,2.966522258e+01,5.043756913e+01,5.895198065e+00,6.218301353e+01,5.625905969e+01,4.529538558e+01,2.024668332e+01,7.082280212e+01,1.410996086e+01,7.174697603e+01,6.960506258e+01,3.395914633e+01,1.051624477e+00,2.570511365e+01,6.059555477e+01,8.202321456e+01,5.308137577e+01,2.094241117e+01,1.667023078e+01,9.795562149e+01,8.101637631e+01,2.055964163e+01
6.638590773e+01,2.524570869e+01,5.643734289e+01,8.843106913e+01,7.465098376e+01,2.666800407e+01,8.931000574e+01,2.873547224e+01,3.500988234e+01,9.709889139e+01,7.717016365e+01,3.231545012e+01,5.525941134e+01,2.207248585e+01,3.437931644e+01,5.370528844e+01,7.958622793e+01,4.025773046e+01,1.235070942e+01,2.493897354e+01,9.914230322e+01,2.358214728e+01,4.323475629e+01,3.219425124e+00,4.392509965e+01,9.930293885e+01,8.113417741e+01,2.339084178e+01,1.048949313e+01,9.879077947e+01,7.615845873e+01,3.453864351e+01,6.838658705e+01,3.406552258e+01,5.126819030e+00,1.213149297e+01,4.980355625e+00,7.371475430e+01,5.315404472e+01,8.644860723e+01,5.523923880e+01,1.993843326e+01,5.516708685e+01,7.186783580e+01,4.229193366e-01,8.109119601e+01,7.893320328e+01,5.928232608e+01,3.402345074e+01,9.750207600e+01
1.261273503e+01,3.836640277e+01,5.974155051e+01,4.243264678e+01,6.322899210e+01,7.486537863e+01,1.199825139e+01,5.132213091e+00,8.224798948e+01,3.755600127e+01,9.980499616e+01,8.801165585e+01,3.949933748e+00,5.084252238e+01,9.712660239e+01,6.158913851e+01,7.257821317e+00,3.040352992e+01,7.535301941e+01,3.064784058e+01,1.462379300e+01,8.127686650e+00,4.856227775e+01,7.155013461e+01,4.615836480e+01,8.685967912e+01,7.224268485e+01,6.341200855e+01,2.259586712e+01,4.626551171e+00,9.839129455e+01,4.013540868e+01,8.020210809e+01,6.951198711e+01,3.444479241e+01,5.253229519e+01,2.235981440e+01,2.875870169e+01,3.588143044e+01,8.254652563e+01,6.515676684e+01,5.037744097e+01,6.831159998e+01,8.658091146e+01,4.510370574e+01,3.375619343e+01,8.907670001e+00,6.242527700e+01,3.623125687e+01,5.753102695e+01
3.872615688e+01,2.506615927e+01,1.364727324e+01,8.413559179e+01,6.239314144e+01,9.487890461e+00,3.664575077e+01,6.261970743e+01,3.597709383e+01,9.614331986e+01,6.117284707e+01,6.935323960e+01,3.674700065e+01,6.059406902e+01,6.797107407e+01,1.882136269e+01,6.195342127e+01,9.870196172e+01,3.148536233e+01,4.137729116e+01,7.775866478e+00,2.769697881e+01,9.444617540e+01,3.952307061e+01,8.977024016e+01,2.895018313e+01,7.262365587e+01,7.280352738e+01,3.576983407e+01,8.658690306e+01,6.348823643e+01,7.236953068e+01,2.097234645e+01,6.059366220e+01,2.879785956e+01,4.208162621e+01,5.416753105e+01,6.616134941e+00,9.729053060e+01,3.921209154e+01,8.428668118e+01,2.531115271e+01,1.803301244e+01,2.532147657e+01,1.972570393e+01,8.574445321e+01,4.053537216e+01,1.279869437e+01,2.673087873e+01,5.637575666e+01
7.321592275e+01,4.880209427e+00,9.143375596e+01,5.877592728e+01,7.564242430e+01,9.255523924e+01,4.997435237e+01,7.278312013e+01,2.745454730e+00,8.978612934e+01,1.171751240e+01,5.221171247e+01,2.983723885e+01,4.170709794e+01,7.616823268e+01,2.698118104e+01,1.952077519e+01,5.755234699e+01,7.399413231e+01,8.178860279e+01,4.731982880e+01,2.897605021e+01,9.548172309e+01,1.730250514e+00,3.191354394e+01,4.021845720e+01,2.480111228e+01,6.250602069e+01,2.794127567e+01,7.522015348e+01,7.649157016e+01,6.799195340e+01,7.482199798e+01,1.272839409e+01,5.997151487e+01,5.317987246e+01,5.173415434e+01,1.300031408e+00,5.964082549e+01,1.043177691e+01,9.836429167e+00,1.137192388e+01,3.054009184e+01,9.059925159e+01,2.649153317e+01,5.269647340e+01,3.925838542e+01,8.339605620e+01,5.967474364e+01,5.118160810e+00
9.237113346e+01,6.485825643e+01,9.436068719e+01,4.460842620e+01,3.931246977e+01,9.658500902e+01,1.845942811e+01,8.509738176e+01,6.767669142e+01,1.882071841e+01,6.974214774e+01,8.139986996e+01,1.155320882e+01,7.917675232e+01,3.747215259e+01,4.938147379e+01,6.909590628e+01,5.535136840e+01,5.748348016e+00,5.525785858e+01,9.240267965e+01,1.001877981e+01,8.495863067e+00,7.694856006e+01,5.462499112e-01,1.774792743e+01,9.911122798e+01,4.389900421e+00,3.302814541e+01,1.275455070e+01,9.426486579e+01,5.840150260e+01,8.763350684e+01,4.880540709e+01,9.785925239e+01,9.496497183e+00,1.033915670e+01,2.013176480e+01,2.946569403e+01,1.515838717e+01,3.844003482e+01,5.398743440e+01,3.223493155e+01,9.445712960e+01,9.167543692e+01,3.325441498e+01,2.320022307e+01,3.744945733e+01,8.547181213e+00,5.856628012e+01
3.467778487e+01,8.680320743e+01,2.383049503e+01,8.142974177e+01,4.434399940e+01,8.812901762e+01,1.094642018e+01,3.221066321e+01,5.978491535e+01,3.710668809e+01,7.127300849e+01,4.310882637e+01,4.985751760e+01,6.130463361e+01,4.188226299e+01,6.179162395e+01,5.298454687e+01,8.186859164e+01,2.537920796e+01,7.127155472e+01,5.099261652e+01,3.303065591e+01,1.626217081e+01,9.298682633e+01,7.165947440e+01,1.253783421e+01,3.586967630e+01,6.479625494e+01,3.462851679e+01,8.265878256e+01,8.256571060e+01,4.438624788e+01,7.639395419e+00,8.565743952e+01,6.376791946e+01,2.652934667e+01,6.063505305e+01,3.139786675e+01,5.554367983e+01,1.670022638e+01,9.749337734e+01,6.862995905e+01,9.662708820e+00,5.333163847e+01,9.914929932e+01,6.659891122e+00,2.863220194e+01,9.664266290e+01,1.975772880e+01,2.772282241e+01
1.437058624e+01,6.838788669e+01,9.809656603e+01,6.712709930e+01,5.587797954e+01,2.236539698e+01,8.500621164e+01,8.994217992e+01,3.853870158e+01,1.570346603e+01,1.556050814e+01,5.414835406e+01,6.592892738e+01,9.922529231e+01,5.233551417e+01,8.709900882e+01,9.874269881e+01,6.948547944e+01,9.624259469e+01,3.653659440e+01,5.116110429e+01,6.272207689e+01,9.764853597e+01,9.830136431e+01,3.904956332e+01,8.010764131e+01,2.137577753e+01,2.372286660e+01,8.736767195e+01,9.617924685e+01,5.063424769e+01,8.000987488e+00,5.335260362e+01,1.440164515e+00,4.874337528e+01,6.607295858e+01,7.108869744e+01,5.728216726e+01,7.420772335e+01,4.516883089e+01,2.620017961e+01,5.919953748e+00,7.160288051e+01,5.579794535e+01,2.182056921e+01,3.312724100e+01,3.871711181e+01,5.519747047e+01,1.678725903e+01,3.775021971e+01
4.961650159e+01,4.741281914e+01,2.438847190e+01,4.498368714e+01,4.199266121e+01,3.720202957e+01,2.849112312e+01,9.244356770e+01,5.994604974e+01,4.896873444e+01,6.119302820e+00,6.759047297e+01,9.407605874e+01,3.784977764e+01,8.121232952e+01,5.591401736e+01,2.495743245e+01,2.031398251e+01,7.115875212e+01,3.622165741e+01,7.876998020e+01,5.797120382e+01,3.839032847e+01,5.661156081e+01,7.588522203e+01,6.851716583e+00,8.495899775e+01,3.556343163e+01,4.413569935e+01,7.614820940e+01,7.245172998e+01,3.514226712e+01,1.097064943e+01,9.862530812e+01,5.946586378e+01,2.403786868e+01,2.528961034e+01,3.650737666e+01,6.307604715e+01,7.745012218e+01,7.035733847e+01,4.169172050e+01,8.568940854e+01,8.673535484e+01,8.948567593e+01,3.421248115e+01,5.550010105e+01,8.990340755e+01,2.272589605e+01,4.928706962e+01
3.210653980e+00,3.841485449e-02,8.431786704e+01,6.369468946e+00,9.520740703e+01,6.308860659e+01,7.756486408e+00,7.751930779e+00,9.961567645e+00,8.366770021e+01,7.049316050e+01,5.511925584e+01,7.173138340e+01,4.537082191e+01,3.254801268e+01,2.191390017e+01,1.973473613e+01,1.098316712e+01,8.702614491e+01,5.853455180e+01,9.581019284e+01,3.853941144e+01,5.245855820e+01,2.648425805e+01,3.223960336e+01,5.397960400e+01,1.579435957e+01,6.336956388e+01,6.019805184e+01,4.977571504e+01,3.059138417e+01,2.235671887e+01,1.608813798e+01,6.767873343e+00,5.907341247e+01,1.710879562e+01,5.108498278e+01,8.344457362e+01,7.640095515e+01,8.751123043e+01,6.271496545e+00,5.168809802e+01,8.462860055e+01,8.684225988e+00,4.920458580e+00,5.213300707e+01,5.623659759e+01,8.002924647e+01,9.854148311e+01,7.763108195e+01
5.940671561e+01,5.802553714e+01,4.480470025e+01,7.143351647e+01,9.262907606e+01,7.776838826e+01,4.118036725e+01,8.469812379e+01,1.457732883e+01,7.108063832e+01,6.037413189e+01,7.469298869e+01,6.028556336e+01,7.903065840e+01,8.413505083e+01,2.144949809e+01,3.608694229e+01,5.790602793e+01,2.273443574e+01,9.345046489e+00,9.379720257e+01,8.686490860e+01,2.725583992e+01,9.657576188e+01,3.182785445e+01,1.933274412e+01,8.094927876e+01,2.907326905e+01,3.649541496e+01,5.580352156e+01,5.906072072e+01,3.680751656e+01,3.516504445e+01,1.129394673e+01,6.196053292e+01,5.699401428e-01,3.890504080e+00,1.480055274e+01,8.435945832e+01,7.430229158e+01,6.699581455e+01,6.754790525e+01,3.734644444e+01,7.091823968e+01,2.473373075e+01,5.587513643e+01,7.187535245e+01,2.800488373e+01,6.260307305e+01,4.088043500e+01
7.968855475e+00,9.085071779e+01,7.568760353e+01,3.437877532e+01,2.342262022e+01,1.421329281e+01,9.269772492e+01,5.006673508e+01,7.301054740e+01,4.918996253e+00,2.610938988e+01,6.183541308e+01,8.904174899e+01,1.774549522e+01,7.497147776e+01,9.662984283e+00,8.461383890e+01,2.997261232e+00,1.990345898e-01,4.522486110e+01,2.948214298e+01,2.328919524e+01,9.229409198e+01,6.882360706e+01,5.329032760e+01,9.750126891e+01,7.114527052e+01,3.354380075e+01,1.340174493e+01,5.343185299e+01,9.477921484e+01,9.814913968e+01,9.937044163e+01,8.975074229e+01,7.253510501e+01,2.418023645e+01,5.809361264e+01,8.255352443e+01,1.567491761e+01,4.976582238e-01,6.743278399e+01,2.095506195e+01,8.116374791e+01,7.714297934e+01,2.591947383e+01,7.249669358e+01,1.694227739e+01,6.552240352e+01,5.726431739e+01,8.230002884e+01
8.857647712e+01,5.086793994e+01,8.373419330e+01,6.158824897e+01,7.730947268e+01,7.020666142e+01,8.850504174e+01,7.236666391e+01,5.532772205e+01,1.343076150e+01,1.459592588e+01,5.677865399e+00,7.834140171e+01,4.489469327e+01,3.302223415e+01,7.850422615e+01,2.717420780e+01,7.090907677e+01,8.112619115e+01,4.699127304e+01,2.378737770e+01,7.385464606e+01,4.965820281e+01,6.742519028e+01,6.493734102e+01,1.674868882e+01,9.471934585e+01,2.186208909e+01,4.749236782e+01,6.029774073e+01,7.837060383e+01,4.092894750e+01,4.296385705e+01,7.455476834e+01,6.203496932e+01,1.279065827e+01,4.023562558e+01,4.098253703e+01,2.337949189e+01,4.318259335e+00,2.891649317e+01,5.870699842e+01,9.903660403e+01,7.217267058e+01,6.969975677e+01,8.220986902e+01,5.133655183e+01,2.013484042e+01,3.635988054e+01,4.438433027e+01
1.029803726e+01,8.808642092e+01,8.186107379e+00,5.253563752e+01,5.284020107e+01,7.102073783e+00,4.368664999e+01,9.145701346e+01,8.013580100e+01,7.601453524e+01,6.406255771e+01,3.891663645e+01,7.373129554e+01,5.580956130e+00,1.964865770e+01,8.061851102e+00,5.530563810e+01,8.652845489e+01,8.655489225e+01,3.363746095e+01,8.720861909e+01,6.130177306e+01,3.382793281e+01,7.758058998e+01,6.405983260e+00,8.202077056e+01,5.548262698e+01,7.593580823e+01,3.944563322e+01,7.943842347e+01,8.713342815e+00,2.950637984e+01,7.708667577e+01,8.522034201e+01,5.958097562e+01,4.854436815e+01,5.645041039e+01,9.013068139e+01,5.305813426e+01,5.929014108e+01,5.692572946e+01,2.441878471e+01,5.609466402e+01,8.765368919e+01,9.734350141e+01,7.874155987e+01,3.245623411e+01,3.575114350e+01,4.405473768e+01,8.915138957e+01
8.053035323e+01,3.427962868e+01,4.020451744e+01,5.998268824e+01,1.218582432e+01,2.536863737e+01,3.179987729e+00,2.542442098e+01,9.475445817e+01,4.769710667e+01,7.225732516e+01,4.038329235e+01,7.759930359e+01,3.911970317e+01,4.363781930e+01,7.849787201e+01,6.500373278e+01,7.025631853e+01,6.272164405e+01,2.963812266e+01,3.164735104e+01,6.723307801e+01,2.787799032e+01,3.517623915e+01,5.183096475e+01,4.858612559e+01,8.866817921e+01,1.075255102e+01,9.779077427e+01,1.383721026e+01,1.246365099e+01,7.956556543e+01,6.198292818e+01,6.877147619e+01,7.957182249e+01,3.617028022e+01,8.813433046e+01,1.275744218e+00,8.902185702e+00,3.036544507e+01,9.413382427e+01,3.432328752e+01,9.787914810e+00,6.295690234e+01,2.241421574e+01,7.418292329e+01,2.369772555e+01,5.685147026e+01,6.663302258e+01,6.946895117e+01
5.523875340e+01,6.137918022e+01,2.879157554e+01,4.177892175e+01,1.755436949e+01,6.011248616e+01,7.827043716e+01,2.506208697e+01,5.681460230e+01,4.654291990e+01,4.705925626e+01,9.620202971e+01,3.381347173e+01,2.483600753e+01,4.156915810e+01,3.896524242e+01,8.953484767e+01,5.807292379e+01,1.742149841e+01,8.048185926e+01,2.607497794e+01,7.725901872e+01,2.498488599e+01,6.280323430e+01,2.778309922e+01,2.381267450e+01,7.768206975e+01,6.288977540e+01,8.861349819e+01,9.445056530e+01,1.277966774e+01,2.544409377e+01,6.771266137e+01,2.065029877e+01,8.634470355e+01,3.322677803e+01,4.429080644e+01,7.010553993e+01,1.813255290e+01,7.759100914e+01,5.906795718e+01,3.930858696e+01,4.123885943e+01,5.554661357e+01,3.653003832e+01,3.150452860e+01,9.522357861e+01,5.147271499e+01,9.491933356e+01,8.580709812e+01
5.065701096e+01,6.340625627e+01,7.014818522e+01,9.826579326e+00,2.058871082e+01,1.659693583e+01,5.807497946e+01,7.992051457e+01,4.082402440e+01,9.655269892e+01,3.614648761e+01,4.664966563e+01,6.993058506e+01,2.634532402e+01,5.976540407e+01,1.344805577e+01,6.997729191e+01,4.535680944e+01,3.360172421e+01,7.522619444e+01,6.373213373e+01,8.032266579e+01,1.472004064e+01,3.169761193e+01,1.193391254e+01,4.281083163e+01,1.683975678e+00,8.494961908e+01,9.821814448e+01,2.615505074e+01,4.651688237e+01,4.238051085e+01,4.860522263e+01,9.096519894e+01,5.008547102e+00,8.713903365e+01,8.514912846e+01,3.738935058e+00,4.479675077e+00,7.923431212e+01,7.012682702e+01,7.244025300e+01,1.998308638e+01,2.900516534e+01,6.093103178e+00,5.172315148e+01,8.990100085e+01,3.899982566e+01,8.292941716e+01,2.616391858e+01
3.509668610e+01,3.572573160e+01,2.340333897e+01,8.437817774e+01,7.514227814e+01,3.559034866e+01,2.982718379e+01,5.670423449e+01,9.033979497e+01,8.475603485e+01,2.086951845e+00,1.074748978e+01,8.530205737e+01,2.833311573e+01,9.051276925e+00,3.853640852e+01,5.030146992e+01,4.037876813e+01,6.593346675e+01,1.971486936e+01,8.156638488e+01,9.707872217e+00,3.567384370e+01,3.119822628e+01,4.919566359e+00,9.082223467e+01,1.193132640e+00,2.246275487e+01,3.534739829e+01,3.828352818e+01,6.320731814e+01,9.358812362e+01,3.458487897e+01,6.804406726e+01,7.149707800e+01,1.373356688e-01,2.884080375e+01,8.765516410e+00,1.261504581e+01,2.091745855e+01,5.604742820e+01,5.814322677e+01,2.014995146e+01,2.043300718e+01,6.257177973e+01,4.464536265e+01,9.472756571e+01,1.345481767e+01,8.676149313e+01,1.828538656e+01
4.187538053e+01,5.349319558e+01,6.854526008e+01,6.948521458e+01,4.151296813e+01,9.119800303e+01,2.031617633e+01,8.664748136e+01,7.591616663e+00,6.682410549e+01,6.351358625e+01,2.070477674e+01,4.876660061e+01,7.639507413e+01,5.274425384e+01,5.250432789e+01,2.640431138e+01,7.775099502e+01,5.895073830e+01,1.800317410e-01,6.202198824e+01,8.791667622e+01,3.647339719e+01,3.008195116e+01,7.984939850e+01,4.362388145e+01,5.485281705e+00,2.312749059e+01,6.626603962e+01,7.058613972e+01,9.779145600e+01,6.423190550e+01,4.335791368e-01,6.575369476e+01,4.749567220e+01,1.727892176e+01,9.145829457e+01,5.302941657e+01,3.968999202e+01,2.161993788e+01,8.459399166e+01,1.436041077e+01,1.269859761e+01,3.165517732e+01,4.437525862e+00,7.278162479e+01,1.915437646e+01,9.631995548e+01,9.700723983e+00,7.483739379e+01
5.546489736e+01,9.685758448e+01,9.461732419e+01,8.447204608e+00,6.122490777e+01,8.348963239e+01,1.532974001e+00,5.658608657e+01,6.639876294e+01,8.879402666e+01,7.277098372e+01,6.436245593e+01,8.709072025e+01,8.096571239e+01,4.438213885e+01,1.358867040e+01,8.150230270e+01,5.730980532e+01,7.892193877e+01,1.359804151e+01,5.336997527e+00,6.940870432e+00,4.067887951e+01,9.551522385e+01,1.631770133e+01,6.458603480e+01,4.044527188e+01,8.792466345e+01,2.870640916e+01,5.733676924e+01,9.495932250e+01,2.677048029e+01,6.952032225e+01,8.447436261e+01,2.219847087e+01,6.450816795e+01,8.099931781e-01,3.629386713e+01,2.665763420e+01,7.698751577e+01,3.422402819e+01,6.140982798e+01,2.726142506e+01,5.916491350e+01,3.617846081e+01,2.648682806e+01,6.538932576e+01,7.050341546e+01,4.258451155e+01,8.873999047e+01
7.958535496e+01,5.924303643e+01,9.779267976e+01,2.397906325e+01,2.376909502e+01,8.277303342e+00,5.572641983e+00,4.713195237e+01,6.535270872e+01,5.247867688e+01,8.499875708e+01,8.560554191e-01,3.230975508e+01,6.558131385e+01,1.554079038e+00,2.359041755e+01,7.288591248e+01,8.370646284e+01,1.922320555e+01,9.704010940e+01,6.015878459e+01,3.790643847e+01,6.639935310e+01,4.038187476e+01,1.800914672e+01,1.693333162e+01,2.493745444e+01,9.022841147e+01,8.617006776e+01,7.202471892e+01,8.388068772e+01,9.458146846e+01,7.815195148e+01,7.981020923e+01,9.381470616e+01,3.538731986e+01,1.466238395e+01,2.602239834e+01,1.798450305e+01,2.659981910e+01,7.042299253e+01,2.228724801e+01,4.938550169e+01,3.534025323e+01,3.694359991e+01,2.809009530e+00,6.516098811e+00,7.644135275e+01,3.975582378e+00,3.972150146e+01
