v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
2.852991435e+01,4.136871177e+01,7.826482598e+01,6.192446958e+01,2.542698156e+01,1.270745120e+01,6.754854684e+01,5.895729029e+01,4.739825888e+01,2.501256791e+01
3.446207462e+01,4.406495823e+01,1.616258746e+01,1.396312959e+00,8.223138036e+01,6.732967742e+01,3.951184207e+01,8.896810072e+01,3.070661599e+01,9.857933828e+01
4.322056397e+01,9.353970248e+01,6.090641578e+00,2.167719841e+01,8.405049764e+01,4.490577196e+01,5.789681598e+01,6.488312946e+01,4.770902519e+01,1.615510561e+01
8.785656746e+01,1.941115200e+01,1.207669663e+01,6.367970474e-01,8.745639011e+01,3.105995306e+01,6.131527590e+01,5.366444816e+01,2.345041962e+01,2.464814491e+01
9.384416405e+01,4.827561920e+01,5.090374737e+00,2.206270080e+01,6.280593927e+01,2.791490431e+01,4.125533405e+01,5.665957095e+01,9.340711452e+01,6.099309778e+01
4.174883219e+01,7.806238185e+01,1.504401813e+01,3.251798976e+01,9.655024084e+01,8.099619736e+01,1.072960976e+01,3.365991005e+01,6.407160486e+01,2.136904684e+01
6.587438798e+01,4.238327739e+01,8.413986354e+01,9.229085276e+00,8.634008388e+01,6.860753266e+01,4.608823167e+01,1.768712494e+01,1.982894443e+01,6.876655673e+01
8.933987404e+01,5.174838040e+01,9.201688717e+01,4.742956506e+01,3.894035844e+01,9.599275638e+01,2.197284435e+01,2.121058887e+01,4.853799181e+01,1.734370905e+01
2.982521293e+01,1.235809744e+01,7.630269880e+01,5.770829796e+01,7.353093090e+01,5.640692323e+00,3.269276870e+00,7.952825780e+01,4.704525218e+01,1.438431028e+01
6.354281039e+01,2.044366490e+01,6.959876659e+01,3.096589213e+01,9.694918380e+01,2.875552410e+01,6.495539158e+01,6.531595895e+01,6.659781651e+01,3.461325674e+01
4.464557177e+01,2.225344700e+01,2.375243477e+01,1.579453591e+01,6.715343780e+01,5.359790472e+01,3.604057864e+01,1.915712855e+01,6.373687607e+01,3.243718472e+01
2.007513354e+01,4.306741801e+01,6.115543426e+01,1.283556496e+01,3.942553368e+00,5.415461744e+01,7.168461253e+01,9.522799224e+01,8.747792005e+01,4.523497577e+01
5.576037502e+01,9.901314361e+01,1.748043607e+01,4.229198509e+01,4.863966052e+01,4.727638022e+01,3.590913441e+01,6.830619976e+01,1.529391095e+01,6.086427003e+01
7.641288310e+01,1.124013968e+01,9.856660349e+01,8.491907617e+01,7.363859172e+01,1.478152326e+01,5.243050803e+01,6.637653609e+01,1.796728072e+00,2.005829747e+01
5.293598530e+01,8.787292878e+01,7.546278035e+01,4.907706099e+01,8.890782059e+01,1.014653789e+00,3.174527760e+00,3.543642195e+00,9.636647024e+01,2.733582921e+01
2.368469017e+00,2.929451001e+01,6.935880156e+01,3.611330305e+01,5.367227075e+01,9.200414023e+01,9.786368574e+01,3.105986844e+01,7.565872013e+01,6.413164694e+01
5.424862881e+01,3.350717503e+01,9.913733284e+01,1.173570159e+01,8.481488891e+01,5.586571460e+00,9.992541108e+01,2.321778281e+01,4.495356963e+01,8.497626867e+01
2.035111571e+01,9.893866956e+00,7.906104123e+01,6.545616244e+00,2.366071149e+01,7.582559768e+01,5.016316629e+01,5.206032909e+01,1.787048364e+01,7.879099976e+01
5.678081846e+00,5.642644664e+01,2.223596356e+00,2.635083194e+01,2.653902428e+01,4.992180555e+01,6.029482703e+01,5.324162819e+01,4.502670227e+01,6.794844523e+01
8.773303706e+01,9.855248770e+01,3.488429464e+01,1.683262482e+01,8.647362104e+01,9.956878562e+01,8.468725331e+01,8.694198275e+01,4.094653904e+00,3.080034159e+01
5.209465483e+01,7.551370036e+00,5.513158373e+01,4.142835231e+01,7.664066655e+01,9.405956364e+01,3.405957370e+01,4.327146007e+01,5.811784674e+01,6.508602399e+01
2.609035802e+01,7.827273971e+00,4.611901912e+01,7.631433955e+01,8.701509523e+01,2.423467974e+01,7.540535112e+01,2.959269410e+01,1.385387068e+01,5.779938537e+01
3.969021815e+01,4.902792796e+01,8.427555066e+01,2.739206680e+01,4.949302034e+01,3.033120585e+01,1.884550607e+01,3.962409459e+01,3.169054170e+01,1.593686819e+01
7.002090831e+01,4.089593409e+01,2.448014784e+01,5.853296371e+00,7.932780418e+01,2.218213638e+00,2.295167867e+01,7.742963075e+00,1.565792507e+01,1.878658592e+01
2.431555274e+01,7.958654526e+00,7.099490735e+01,6.246026870e+01,1.059312285e+01,2.985683881e+01,2.846402329e+01,9.614822421e+01,5.265599321e+01,8.707848155e+00
3.418473050e+01,5.762565604e+01,3.242015156e+00,4.576443654e+01,4.839227339e+01,1.955632665e+01,6.905054159e+01,2.934175575e+01,7.768973918e+01,3.048571636e+01
9.098807161e+01,4.015684556e+00,7.723203858e+01,7.238015665e+01,6.237191358e+01,6.381039425e+01,3.624656963e+01,9.502560518e+00,8.404995969e+00,8.611885563e+01
2.681514829e+01,4.118684091e+00,3.238106931e+01,5.467462324e+00,4.464088991e+01,8.428005270e+01,6.425151141e+01,7.854458244e+01,8.586901022e+00,3.238268967e+01
3.278021094e+01,7.889484600e+01,2.539897914e+01,4.840479104e+01,8.964157607e+01,6.751351214e+01,2.876157989e+01,8.021185478e+01,1.790704020e+01,2.382801764e+01
7.417127092e+01,4.994810246e+01,5.153117034e+01,8.431420079e+01,7.626587634e+01,4.048304807e+01,4.367867512e+01,9.209209008e+01,4.755059123e+01,8.147039842e+00
3.085120038e+01,6.097129379e+01,5.068443664e+01,4.379414010e+01,1.147683358e+01,7.320658948e+01,5.735973425e+01,2.793017264e+01,8.236554613e+01,8.267490282e+01
6.601865838e+01,6.315073770e+01,5.522958980e+01,9.640810081e+00,8.717391025e-02,3.554535670e+01,4.173929624e+00,9.867012847e+01,4.607759001e+01,9.801567933e+01
2.538002577e+01,8.875076713e+01,5.719563749e+01,9.424493668e+01,4.130339522e+00,4.780179685e+01,7.094069001e+01,7.555511099e+01,2.244664412e+01,2.896109929e+00
1.206079630e+01,3.995324231e+01,5.746570886e+01,2.498314309e+00,2.414864620e+01,1.575106895e+01,2.908199519e+01,5.721682019e+01,2.512487170e+01,7.154975395e+01
9.263910941e+01,3.709119916e+01,5.761553683e+01,6.214691816e+00,5.884668126e+01,4.382392491e+01,7.970198510e+01,2.375863337e+01,9.010758133e+01,4.646892246e+01
9.169973887e+00,9.991296264e+01,4.357949844e+01,6.233327937e+01,5.497412448e+01,7.025614565e+01,7.952961633e+01,4.656347325e+01,3.238037115e+00,8.678826504e+01
5.396154109e+01,8.002637559e+01,9.028414895e-01,2.107453248e+01,2.708458480e+01,3.813945661e+01,1.785213458e+01,9.662082682e+01,2.387859879e+01,6.909711582e+01
7.891388078e+01,8.335667913e+01,5.405266985e+01,8.697584226e+01,6.679160613e+01,6.969525642e+01,7.132299051e+01,8.672701210e+01,6.808430672e+01,1.424478232e+01
3.313668851e+01,6.014684170e+01,5.739308377e+01,4.802049803e+01,8.207398079e+01,3.317668878e+01,5.222941146e+01,8.629296697e+01,6.740607247e+01,2.823536761e+01
9.215372199e+01,8.833789497e+00,4.824471928e+01,9.088676427e+01,9.837191023e+01,1.131635401e+01,9.154500664e+01,6.507439305e+01,3.298816825e+01,3.676232624e+01
3.110106003e+01,8.133383600e+01,1.515413575e+01,4.947098837e+01,6.221500560e+00,8.201807990e+01,8.280938537e+01,7.031309769e+01,8.252554993e+01,5.225845943e+01
8.395881264e+01,7.060269153e+01,7.385970699e+01,5.360920755e+01,9.440577461e+01,8.045205497e+01,6.632600740e+01,2.980773224e+01,6.495925993e+01,4.857705191e+01
9.499176706e+01,1.394647888e+01,8.461691170e+01,7.692644768e+01,5.795116289e+01,6.172437701e+01,3.977426066e+01,8.259939579e+01,2.581939973e+01,5.922034613e+01
3.905934767e+01,6.662003542e+01,7.180632330e+01,2.382006095e+01,2.571882666e+01,8.932521439e+01,6.481183946e+01,2.007658788e+01,8.977018570e+01,3.151172128e+01
9.059060898e+01,3.258180799e+00,7.667431283e+01,1.994749062e+01,6.470785929e+01,8.143037362e+01,8.166071568e+01,4.332052601e+01,5.339547485e+01,6.453763195e+01
4.832926315e+01,6.058855814e+01,9.689774371e+01,9.881791283e+01,2.883956680e+00,7.704972662e+01,4.587333393e+01,6.134849420e+01,7.965144212e+00,5.851750196e+00
2.311754265e+01,4.894374914e+01,8.595995450e+01,1.147645570e+01,5.916981868e+01,6.784886192e+01,4.238385809e+01,5.042457370e+01,6.341915704e+01,2.694495322e+00
3.440060372e+00,9.437879624e+00,9.231943592e+00,8.388746520e+01,9.594600487e+01,9.281181538e+00,5.099727998e+01,3.179091852e+01,9.516478944e+01,4.152505174e+01
6.152078760e+01,6.195366590e+01,7.329699475e+01,9.738507996e+01,7.700465894e+01,2.938126310e+01,7.805430507e+01,4.407974551e+01,8.076217646e+01,4.094602909e+01
5.881651216e+00,5.240535419e+01,8.080786760e+01,3.184004978e+01,6.112417305e+01,5.320274768e+00,3.886177574e+01,9.880987734e+01,3.050642929e+01,4.024930902e+01
7.518902112e-01,7.725681945e+01,7.552625551e+00,2.244305776e+00,3.437004422e+01,7.660687557e+01,9.586364068e+01,9.569323109e+01,6.811542522e+01,2.707409432e+01
6.437191221e+01,9.258820876e+01,9.900939136e+01,5.099874317e+01,5.998021588e+01,7.401400048e+01,9.099960437e+01,4.687494338e+01,6.026909526e+01,9.470229936e+01
4.151516666e+01,4.515772163e+01,5.618174239e+01,5.419355733e+01,7.293804967e+01,7.317346888e+01,6.357820023e+01,2.957314816e-01,8.050011685e+00,4.431861839e+01
3.879923979e+01,4.549167393e+01,8.453148378e+01,7.126580166e+01,9.100607022e+01,5.217108929e+01,5.496823702e+00,1.548362023e+01,6.161995600e+01,5.708353791e+01
6.754693041e+01,3.628079758e+01,9.510358690e+01,7.038913915e+01,2.915985309e+00,4.600852695e+01,4.300975107e+01,2.441893964e+00,7.251757822e+01,4.447874933e+01
9.225554338e+01,3.289909680e+01,2.781098065e+01,3.500361916e+01,7.402120443e+01,2.443445664e+01,5.537231199e+01,4.504161317e+01,7.329846265e+01,5.079241071e+01
3.818394237e+01,1.530572154e+01,5.081844338e+01,4.468874507e+00,2.593089599e+01,6.191560765e+01,9.797144684e+01,5.315729630e+01,8.703929186e+01,6.891370947e+01
9.511070528e+01,5.677156861e+01,6.211727407e+01,1.602820975e+01,7.261644309e+01,9.935680572e+01,6.788984553e+01,3.792067637e+01,7.124287799e+01,4.194005112e+01
1.386148607e+01,5.696610550e+01,3.600516939e+01,9.826390667e+00,7.549046302e+01,5.185363906e+01,5.809795171e+01,7.278927753e+01,9.500233273e+01,3.738838936e+01
1.037003869e+01,1.589320170e+01,5.472676587e+01,6.678545440e+01,2.748419966e+01,5.127795336e+01,7.055278931e+01,1.776166467e+00,1.653125464e+01,1.645086144e+01
5.264334827e+01,7.499209399e+00,1.577060763e+01,8.598520940e+01,6.613574485e+01,1.308074572e+01,9.589682105e+00,7.025873957e+01,3.709413399e+01,8.800139116e+00
3.535639731e+01,4.912710995e+01,2.953272252e+01,4.160513972e+01,4.434924719e+01,1.448251281e+01,2.066577047e+01,5.166582475e+01,6.612063106e+01,7.085034971e+01
9.189132604e+01,6.027943230e+01,3.181086485e+01,2.983821734e+01,1.705254529e+01,6.615639376e+01,3.156335217e+01,1.108966988e+01,9.723471852e+01,3.627876541e+01
7.623289841e+01,5.192263378e+01,6.331472762e+01,1.948377857e+01,2.342451355e+01,4.646031788e+01,8.609181004e+01,9.919705131e+01,2.856400596e+01,6.912989617e+01
8.253370017e+01,1.967338140e+01,3.212831406e+01,3.022688034e+01,2.100393614e+00,7.874673009e+01,4.935884182e+01,6.611029800e+01,9.827438224e+01,3.900825722e+01
4.196733444e+01,2.200343141e+01,6.575665217e+01,4.531087762e+01,1.938738305e+01,4.471268013e+01,6.412903702e+01,9.879425791e+01,1.010316212e+01,7.092753346e+01
2.511401419e+01,5.734612817e+01,4.442063648e+01,2.787899929e+01,7.143952073e+01,4.745368713e+00,5.343153975e+01,3.059133666e+01,4.920033608e+01,6.110142941e+01
9.653593284e+01,9.849888036e+01,1.163409329e+01,2.942912378e+01,6.152664321e+01,8.629948636e+01,3.744832945e+01,4.633143180e+00,3.798273253e+01,4.464835052e+01
1.167800970e+01,2.676422962e+01,4.905299516e+01,4.753121331e+01,8.919004399e+01,3.929807783e+01,6.848584635e+01,3.260813834e+01,2.128985842e+01,5.711607525e+01
1.710692651e+00,9.645205057e-01,8.019045418e+01,6.034873670e+01,5.338902556e+01,4.222900378e+01,5.335355236e+01,8.306165789e+01,2.083717767e+01,4.221641826e+01
6.081345053e+01,6.655251560e+01,8.591584680e+00,4.787283173e+01,4.368321792e+01,4.768193828e+01,6.504733667e+01,1.336549600e+01,2.660184394e+01,1.466626194e+00
7.820458112e+00,7.078677661e+01,6.382462106e+01,3.889412548e+01,9.520025381e+01,5.920007023e+01,5.142311648e+01,2.069135269e+01,4.061997309e+01,5.720527330e+01
4.373753779e+01,6.272705381e-02,2.733433189e+01,4.351062376e+01,9.545146795e+01,4.909425004e+01,3.913201608e+01,5.643970005e+01,8.775707218e+01,4.162542669e+01
6.900547368e+01,3.229360325e+01,8.447959331e+01,6.257504875e+01,4.473803623e+01,6.793467861e+01,7.251198311e+01,7.251337635e+01,2.603211397e+01,2.187016182e+01
1.570444725e+01,7.540183400e+01,8.131619873e+01,1.206538617e+00,6.914029704e+01,8.121499950e+01,8.235389900e+01,2.385930962e+01,3.882741722e+01,7.953504509e+01
5.459572874e-01,6.956956915e+01,3.820767050e+01,9.962191649e+01,2.505721986e+01,9.098540835e+01,3.416185221e+00,5.013136409e+01,8.842087841e+01,7.597183816e+01
4.724860404e+01,8.425121606e+01,8.091324530e+01,2.796764276e+01,6.145384527e+01,3.449898841e+01,9.867871147e+01,1.005397826e+01,6.969049324e+01,3.715208187e+01
1.716608141e+01,7.213488652e+01,5.399565730e+01,7.804145613e+01,9.366345751e+01,3.018077741e+01,8.903903794e+01,5.550147359e+00,6.623205568e+01,2.964898640e+01
1.832850144e+01,8.754270000e+01,3.712049851e+00,8.260509522e+01,7.535360124e+01,3.171285403e+01,2.973995735e+01,5.356293715e+01,3.220630389e+01,6.764476371e+00
6.450853757e+01,7.642567288e+01,2.485887508e+01,1.229658916e+01,4.903229244e+01,2.116606049e+01,4.042541828e+01,2.854701813e+01,9.782449867e+01,2.927683366e+01
7.914634108e+01,8.843822984e+01,7.416785195e+01,6.376820861e+01,3.289072811e+01,9.127158097e+01,5.862070009e+01,9.531452227e+01,7.489955625e+01,1.150803017e+01
9.645633562e+01,4.810194688e+01,5.674345813e+01,9.513259866e+01,5.319439353e+01,3.512132403e+01,2.817041791e+01,4.768271915e+00,1.500151714e+01,1.768137120e+01
1.770777345e+01,3.658921692e+01,1.969814745e+01,9.315966134e+01,4.705094142e+01,9.466042046e+01,5.582492071e+01,4.226235645e+01,2.899842070e+01,3.504831640e+01
1.552504185e+01,3.216016995e+01,6.537128202e+01,9.219608760e+01,6.089408995e+01,5.014788335e+01,4.616867940e+01,4.999719181e+01,3.029919944e+01,2.630518740e+01
2.412034072e+01,7.021492464e+01,6.729940057e+01,5.457782977e+01,9.419397529e+01,8.413144648e+01,1.531914559e+01,4.068849663e+01,4.846181265e+01,2.111721929e+01
6.894178963e+01,8.083439816e+01,6.220579904e+01,1.988016298e+01,8.058346110e+01,9.823141405e+01,8.278200160e+01,3.438117604e+01,4.355165135e+01,7.133971890e+01
2.775639438e+01,1.971733922e+01,6.968396747e+00,9.638951022e+01,7.824612274e+01,8.331814954e+00,2.040733862e+01,7.319742833e+00,5.980314154e+01,6.588825877e+01
7.016627265e+01,6.785011727e+01,4.514466538e+01,4.152418128e+01,1.898921103e+00,3.464062001e+01,4.888127769e+01,5.897960387e+00,2.039810521e+01,1.282224835e+01
2.104694230e+01,9.298187739e+01,2.392757380e+01,6.529809671e+01,8.658993652e+01,8.262238890e+01,7.434714293e+01,2.319561980e+01,5.101221431e+01,7.858664576e+01
9.384424645e+00,3.169851830e+01,3.517727910e+01,5.176607067e+01,4.132323908e+01,8.721239829e+01,6.036722147e+01,7.014951444e+01,9.077416004e-01,1.460221993e+01
7.322399340e+01,8.867964895e+01,2.404318186e+01,2.972906591e+01,1.489482056e+01,5.479094057e+01,5.518431341e+01,3.378615126e+01,1.068131573e+00,9.480201238e+01
8.862580638e+01,6.947531649e+01,9.256360011e+01,5.794170881e+00,7.092150441e+01,7.890116407e+01,3.164033274e+01,7.542885761e+01,5.933761221e+01,5.985601459e+01
7.043260915e+01,6.642337403e+01,2.470199835e+00,2.867057357e+01,8.797523971e+01,7.882658896e+01,9.934333276e+00,6.810816549e+01,5.248047506e+01,7.331856727e+01
5.905879415e+01,7.921259429e+01,3.176371529e+01,7.496922010e+01,1.801370437e+01,4.629416372e+01,6.583681835e+01,8.708257913e+01,5.085442824e+01,9.206685536e+01
1.622637215e+00,5.650612047e+01,5.475549653e+00,3.156252561e+01,3.909876497e+01,8.906650777e+01,2.671993482e+01,9.433383650e+01,2.098502154e+00,1.900385609e+01
2.384617251e+01,2.625234874e+01,2.131635495e+01,1.548557919e+01,1.110551825e+01,5.676467704e+01,8.494727786e+01,2.251838914e+01,4.970726647e+01,7.979445577e+01
6.174152201e+01,8.907925665e+01,1.897229955e+01,4.767152000e+01,7.920827342e+01,3.303063480e+01,5.570159607e+01,7.733920967e+01,9.595085286e+01,2.625709379e+01
9.884201218e+01,8.302616930e+01,3.271102229e+01,8.313667780e+01,3.925029356e+01,9.711887365e+01,9.199499782e+01,9.169016603e+01,1.963962918e+01,4.329156099e+00
6.511758491e+01,2.471081686e+01,5.626310133e+01,3.048320142e+01,9.716568564e+00,1.668281919e+00,3.847810207e+01,7.058288125e+00,6.386923609e+01,1.415238064e+01
7.688402420e+01,1.260762279e+01,4.384219387e+01,9.477314329e+01,8.989723458e+01,9.047681804e+00,5.824307802e+01,8.581155001e+01,4.549541456e+01,1.965690478e-01
1.145483164e+01,8.779757162e+01,4.924520312e+01,9.950678958e+01,5.141119211e+01,5.891871849e+01,6.712728232e+01,4.140459173e+01,2.740958121e+01,9.464393276e+01
9.018353893e+01,6.132977233e+01,1.019109762e+01,4.236167460e+01,6.430707565e+01,2.928417321e+01,3.071499292e+01,6.542804604e+01,4.486744873e+01,7.847617984e+01
7.754731631e+01,6.611433663e+01,2.755858406e+01,5.505088161e+00,3.983150132e+01,8.294035651e+01,5.463194778e+01,8.430599130e+01,9.301739961e+01,2.938608637e+01
5.050173089e+01,9.830034819e+01,8.310469157e+01,3.722929317e+01,5.006538327e+01,9.641478173e+01,1.813972367e+01,1.049310476e+01,2.706371412e+01,2.048322512e+01
3.998318842e+01,5.265931686e+01,9.634292761e+01,6.327595547e+01,5.587730453e-01,8.326169369e+01,2.300222165e+01,3.923427530e+01,9.217161410e+01,5.413460146e+01
4.564951995e+00,1.660900812e+00,5.351423178e+01,6.805359777e+01,7.574104133e+01,1.367719087e+01,2.310116038e+01,2.487206554e+01,1.460442482e+01,1.169974490e+00
6.650983458e+01,3.630357532e+01,5.276649411e+01,9.399248271e+01,2.620717505e+01,4.037498801e+01,4.576931612e+01,5.713257513e+01,1.317702897e+01,2.458763748e+01
2.877981406e+01,3.411015228e+01,4.850649296e+01,7.014683022e+01,6.845942685e+01,1.089000125e+01,2.415103450e+01,1.303472920e+01,2.407424521e+01,8.049819460e+01
2.629894041e+01,3.833949353e+01,8.708088281e+01,7.251065438e+01,1.069842391e+01,1.882403292e+01,1.768892045e+01,9.944591752e+01,7.107477003e+01,9.493653647e+01
5.307188349e+01,3.945198838e+01,6.486450404e+01,2.225129363e+01,8.534623328e+01,7.368771958e+01,6.797694334e+01,3.863143260e+01,4.188521170e+01,2.151200844e+01
1.381446055e+00,6.845364713e+01,4.013377642e+01,1.544840479e+00,1.907741376e+00,2.410736134e+01,9.114314717e+01,3.641923235e+01,2.802647582e+01,8.417018792e+01
3.203725884e+01,7.933945642e+01,1.795949861e+01,6.829278758e+01,7.637524050e+01,1.508264987e+01,6.645691018e-01,5.429150213e+01,3.319169246e+01,8.246823981e+01
9.500560336e+01,5.097472657e+01,3.970894989e+01,4.256703498e+01,8.134756808e+01,4.072917459e+01,9.342349949e+01,3.526741505e+01,5.079085547e+01,8.343414370e+01
1.309443173e+01,1.799134560e+01,8.854524138e+01,7.878322615e+01,6.337220791e+01,7.539338881e+01,5.281777072e+00,5.688832760e+01,3.814854812e+00,8.631025894e+01
6.850690710e+01,9.602968704e+01,7.944169229e+01,4.300107770e+01,7.844296092e+01,5.543530099e+01,9.631611176e+01,8.503118134e+01,7.630444581e+01,6.053717954e+01
9.374882062e+01,3.504474019e+01,1.476494285e+01,6.613698081e+01,3.154841429e+01,6.023493460e+01,2.391678670e+01,3.689505072e+01,5.514632140e+01,3.851089159e+01
5.389126773e+01,6.522101185e+01,5.015588840e+01,9.783022365e+01,8.588030071e+01,9.454840975e+01,6.667325259e+00,5.933337895e+00,2.316806019e+01,5.128018775e+01
3.882842638e+01,6.907646438e+01,7.007323284e+00,4.971693048e+01,3.614470080e+00,8.489300669e+01,7.604299065e+01,8.318553678e+00,2.947596219e+01,9.516554603e+01
4.736553017e+01,2.654815985e+01,4.177861225e+01,6.206099703e+01,8.590695682e+01,5.727573131e+01,1.553304591e+01,9.952784232e+01,1.272891915e+01,9.211485125e+01
4.508908938e+01,5.964147782e+01,9.711959724e+01,3.106796392e+01,5.044148315e+01,8.801580478e+00,1.250963291e+01,8.355035913e+01,3.092116907e+01,7.436955563e+01
4.170496781e-01,2.543905621e+01,4.953708772e+01,8.909636739e+01,1.618396084e+01,1.798270116e+01,3.081404823e+01,8.469354926e+01,8.604429514e+01,2.361417275e+01
8.096475916e+01,4.071064438e+01,5.268351413e+01,6.700993303e+01,2.940928508e+01,7.577835311e+01,5.711463892e+01,8.487892759e+01,6.688743548e+01,4.945058772e+01
3.026735748e+01,2.188363727e+01,2.719658166e+00,9.346947116e+01,8.952261122e+01,6.946753854e+00,9.709091941e+01,2.111929335e+01,6.820386871e+01,4.827723102e+01
5.689091335e+01,9.757496761e+01,2.015082763e+01,9.641650584e+01,6.049471258e+01,8.655944280e+01,6.264741359e+00,6.402928789e+01,7.088670954e+01,7.491171283e+00
6.954125781e+01,9.531061337e+01,1.405608930e+01,8.417122927e+01,4.349176600e+01,5.929402466e+00,7.116379841e+01,8.225928661e+01,8.557234490e+01,1.249260025e+01
9.670506165e+01,6.633264980e+01,9.274011934e+01,4.396919600e+01,2.455363806e+01,7.494385074e+01,1.694726616e+00,4.427357476e-01,3.995422888e+01,6.598542684e+01
2.818027919e+01,5.143622594e+01,9.415790024e+01,3.395878762e+01,8.304967515e+01,2.578917552e+01,4.219589321e+01,4.276605299e+01,3.103802634e+01,1.577375906e+01
9.892116585e+01,5.983429617e+01,5.078060856e+01,4.804145417e+00,6.861164233e+01,6.548324081e+01,8.992727576e+01,1.035954078e+01,1.145191220e+01,1.137320095e+01
6.681875959e+01,5.119073827e+01,2.747637840e+01,3.691231419e+01,4.681444067e+01,6.699122385e+00,5.491709500e+01,8.166914144e+01,3.658250950e+01,9.826596589e+01
3.048167431e+01,1.681169608e+01,8.604283068e+01,4.215520109e+00,8.878317805e+01,9.324982638e+00,7.792283399e+01,4.182165514e+01,3.376075849e+01,2.058764145e+00
3.169408565e+01,6.833200854e+01,7.026780816e+01,6.967294568e+00,8.343873740e+01,3.541853746e+01,2.542630338e+01,8.717308574e+01,5.918390451e+01,8.903125923e+01
3.068113571e+01,3.976464571e+00,4.709086796e+01,7.321665607e+01,7.978191419e+01,8.517109888e+00,6.473520601e+01,4.161416897e+00,3.671727778e+01,5.343470136e+01
1.272470707e+01,9.442886688e+01,6.842627802e+01,6.167608675e+01,3.095846525e+01,8.790634878e+01,7.072191241e+01,9.750987886e+00,3.065810436e+00,5.582848052e+01
5.130066154e+00,3.016741423e+01,9.064651826e+01,1.311996315e+01,6.754103935e+01,6.696423351e+01,4.978224286e+00,1.949929901e+01,2.623035794e+01,4.481299198e+01
7.080431009e+01,3.547688388e+01,8.540249777e-01,3.223849086e-01,3.873841851e+01,7.924609223e+01,2.558799492e+01,3.996105578e+01,2.117124376e+01,9.612441612e+01
7.118693979e+01,6.381608444e+01,5.218930213e+01,6.476958351e+01,2.025203364e+01,4.810254602e+01,9.608156625e+01,5.773691276e+01,8.883580420e+01,6.815752036e+01
1.584330256e+01,8.530598044e+01,7.962529626e+01,9.568531740e+01,1.914048743e+01,4.793597301e+01,8.439291291e+01,9.896989404e+01,6.212052162e+01,8.823674460e+01
6.624980015e+01,4.660644992e+01,4.508652045e+01,1.394650403e+01,4.306565265e+01,3.073484001e+01,4.248686574e+01,5.630170678e+01,4.874796670e+01,7.452078287e+01
8.333505123e+01,3.144900008e+01,6.154057445e+01,3.193251276e+01,9.178810803e+01,4.262140269e+01,8.445573860e+01,6.703191021e+01,4.254062648e+01,4.004135165e+01
9.282119084e+01,2.720952508e+01,7.359869844e+01,9.223815723e+01,6.188516419e+01,6.717443426e+01,6.878383687e+01,8.137996758e+01,2.674375641e+01,5.881713939e+01
9.359796500e+01,8.619509906e+01,3.909651658e+01,2.439213601e+01,9.354215930e+01,2.765612865e+01,6.434614498e+01,4.745567186e+01,7.737150045e+01,2.427052582e+01
7.157490575e+01,1.148595031e+01,4.728804565e+01,4.855376127e+01,2.992564996e+01,6.151980476e+01,1.936059173e+01,7.621529782e+01,5.396640495e+00,9.815217218e+01
1.971197909e+01,8.310630292e+01,2.288327219e+01,5.238016898e+01,6.516868254e+01,1.559735684e+01,7.488057338e+01,4.551688023e+01,8.051129559e+01,8.158481990e+01
4.912863838e+01,7.471883074e+01,3.680873531e+01,3.657218722e+01,4.357737580e+01,7.145705497e+01,1.637012771e+01,7.149581504e+01,7.417188757e+01,5.733992112e+01
5.940766436e+01,7.863896730e+01,6.109712790e+01,1.814486011e+01,6.000538553e+01,3.289163883e+01,5.646400137e+01,1.295713316e+01,3.233604716e+01,3.304407051e+01
3.138911778e+01,1.654830336e+01,4.102342557e+01,1.494889119e+01,1.332041293e+01,8.570962533e+01,4.810240773e+01,3.417847633e+01,5.321636379e-01,6.761825364e+01
5.803397391e+01,1.554151823e+01,9.058555641e+01,9.209833781e+01,8.909953224e+01,7.133921021e+01,1.728889055e+01,1.629755619e+01,9.102321541e+01,9.359644768e+01
4.053286414e+01,8.564093097e+01,3.251721516e-01,5.559647643e+01,6.597956447e+01,9.688654743e+00,7.262815542e+01,8.067046354e+01,5.112602412e+01,3.208652258e+01
8.050653694e+01,6.456784734e+01,9.426549599e+00,4.291562529e+01,6.345103589e+01,6.707906136e+01,4.637146200e+01,3.005110530e+01,5.941446512e+01,7.124397908e+01
1.194547312e+01,6.156520077e+01,7.305139989e+01,2.690423868e+01,3.103085897e+01,5.666926390e+01,5.066771114e+01,4.585323490e+01,6.230681358e+01,1.583099020e+01
4.706297254e+01,5.292750698e+01,1.627017724e+01,5.492675338e+01,2.834367600e+01,1.995056212e+01,1.348486074e+01,1.404133698e+01,3.286267746e+01,2.519304720e+01
8.375627556e+01,3.758489282e+01,8.825970083e+00,3.899110162e+00,9.429096210e+01,7.959327755e+01,6.074807069e+01,7.363481479e+01,9.676005113e+01,6.636023751e+01
9.107063254e+01,9.776268977e+01,7.149437529e+01,6.076862178e+01,1.629927511e+01,3.298642289e+01,7.616855649e+01,9.226499101e+01,5.283624205e+01,4.891998733e+01
7.976098557e+00,2.240857634e+01,7.767877304e+00,2.424391869e+01,4.122575393e+01,5.595109351e+01,2.152751843e+01,2.280299951e+00,9.056462831e+01,4.754133515e+01
5.614657003e+01,4.713231078e+01,8.926695257e+01,4.791887603e+01,3.577398252e+00,8.998193590e+01,5.709055472e+01,6.282518696e+01,4.420176593e+01,1.528982345e+01
